actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
177,PT01M26.00S,2020-07-29T00:33:47.9Z,1,REGULAR,freethrow,1of2,[],203085,,,1610612745,27,25,2020-07-29T00:33:47Z,1760000,,,0,,MISS A. Rivers freethrow 1of2,[203085],1610612745.0,HOU,,,,Rivers,A. Rivers,,,,,,Missed,,,,,,,,,,,,,,,,,,
178,PT01M26.00S,2020-07-29T00:33:47.9Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,27,25,2020-07-29T00:33:47Z,1770000,,,0,,Team offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,177.0,,,,,,,,,,,,,
179,PT01M26.00S,2020-07-29T00:33:48.6Z,1,REGULAR,substitution,out,[],1629738,,,1610612745,27,25,2020-07-29T00:33:53Z,1780000,,,0,,substitution out Poirier,[1629738],1610612738.0,BOS,,,,Poirier,V. Poirier,,,,,,,,,,,,,,,,,,,,,,,,
180,PT01M26.00S,2020-07-29T00:33:48.6Z,1,REGULAR,substitution,in,[],1629605,,,1610612745,27,25,2020-07-29T00:33:53Z,1790000,,,0,,substitution in Fall,[1629605],1610612738.0,BOS,,,,Fall,T. Fall,,,,,,,,,,,,,,,,,,,,,,,,
181,PT01M26.00S,2020-07-29T00:34:08.4Z,1,REGULAR,freethrow,2of2,[],203085,,,1610612745,28,25,2020-07-29T00:34:08Z,1800000,,,0,,A. Rivers freethrow 2of2 (1 PTS),[203085],1610612745.0,HOU,,,,Rivers,A. Rivers,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
182,PT01M18.00S,2020-07-29T00:34:18.4Z,1,REGULAR,3pt,jumpshot,[],1629682,33.85348226018397,61.588541666666664,1610612738,28,25,2020-07-29T00:34:22Z,1810000,-58.0,266.0,1,left,MISS T. Waters 28' 3PT,[1629682],1610612738.0,BOS,pullup,,,Waters,T. Waters,,,,,27.73,Missed,,,,,,,,,,,,,,,,,,
183,PT01M14.00S,2020-07-29T00:34:22.4Z,1,REGULAR,rebound,defensive,[],201145,,,1610612745,28,25,2020-07-29T00:34:22Z,1820000,,,0,,J. Green REBOUND (Off:0 Def:1),[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,182.0,1.0,1.0,0.0,,,,,,,,,,
184,PT01M11.00S,2020-07-29T00:34:25.6Z,1,REGULAR,3pt,jumpshot,['fastbreak'],1627863,75.24638633377135,83.89246323529412,1610612745,28,25,2020-07-29T00:34:34Z,1830000,169.0,180.0,1,right,MISS D. House Jr. 25' 3PT,[1627863],1610612745.0,HOU,runningpullup,,,House Jr.,D. House Jr.,,,,,25.14,Missed,,,,,,,,,,,,,,,,,,
185,PT01M10.00S,2020-07-29T00:34:32.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612745,28,25,2020-07-29T00:34:32Z,1840000,,,0,,Team offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,184.0,,,,,,,,,,,,,
186,PT01M10.00S,2020-07-29T00:34:35.1Z,1,REGULAR,stoppage,outofbounds,[],0,,,1610612745,28,25,2020-07-29T00:34:35Z,1850000,,,0,,stoppage outofbounds,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT01M02.00S,2020-07-29T00:34:50.8Z,1,REGULAR,3pt,jumpshot,['2ndchance'],203085,71.82982917214193,80.4610906862745,1610612745,28,25,2020-07-29T00:34:55Z,1860000,152.0,212.0,1,right,MISS A. Rivers 27' 3PT,[203085],1610612745.0,HOU,,,,Rivers,A. Rivers,,,,,26.58,Missed,,,,,,,,,,,,,,,,,,
188,PT00M59.30S,2020-07-29T00:34:53.5Z,1,REGULAR,rebound,offensive,[],201566,,,1610612745,28,25,2020-07-29T00:34:55Z,1870000,,,0,,R. Westbrook REBOUND (Off:1 Def:1),[201566],1610612745.0,HOU,,,,Westbrook,R. Westbrook,,,,,,,,,,,187.0,2.0,1.0,1.0,,,,,,,,,,
189,PT00M58.70S,2020-07-29T00:34:58.3Z,1,REGULAR,turnover,traveling,[],203085,,,1610612745,28,25,2020-07-29T00:35:03Z,1880000,,,0,,A. Rivers TURNOVER traveling (1 TOV),[203085],1610612745.0,HOU,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,1.0,,,101284.0,,,,,,
190,PT00M49.50S,2020-07-29T00:35:18.6Z,1,REGULAR,foul,offensive,['inpenalty'],1629605,,,1610612738,28,25,2020-07-29T00:35:31Z,1890000,,,0,,T. Fall FOUL offensive (1 PF) (Green inpenalty),"[1629605, 201145]",1610612738.0,BOS,,,,Fall,T. Fall,,,,,,,,,,,,,,,,,,202037.0,1.0,0.0,Green,201145.0,,
192,PT00M49.50S,2020-07-29T00:35:18.6Z,1,REGULAR,turnover,offensivefoul,[],1629605,,,1610612738,28,25,2020-07-29T00:35:18Z,1910000,,,0,,T. Fall TURNOVER offensivefoul (1 TOV),[1629605],1610612738.0,BOS,,,,Fall,T. Fall,,,,,,,,,,,,,,,1.0,,,202037.0,,,,,,
193,PT00M45.60S,2020-07-29T00:35:37.8Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629605,,,1610612745,28,25,2020-07-29T00:35:47Z,1920000,,,0,,T. Fall FOUL personal (2 PF) (Green inpenalty),"[1629605, 201145]",1610612738.0,BOS,,,,Fall,T. Fall,,,,,,,,,,,,,,,,,,202037.0,2.0,0.0,Green,201145.0,,
195,PT00M45.60S,2020-07-29T00:36:04.3Z,1,REGULAR,freethrow,1of2,['fromturnover'],201145,,,1610612745,29,25,2020-07-29T00:36:04Z,1940000,,,0,,J. Green freethrow 1of2 (3 PTS),[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
196,PT00M45.60S,2020-07-29T00:36:20.1Z,1,REGULAR,freethrow,2of2,['fromturnover'],201145,,,1610612745,30,25,2020-07-29T00:36:20Z,1950000,,,0,,J. Green freethrow 2of2 (4 PTS),[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
197,PT00M34.10S,2020-07-29T00:36:33.8Z,1,REGULAR,3pt,jumpshot,[],1629750,6.783837056504599,96.8826593137255,1610612738,30,28,2020-07-29T00:36:38Z,1960000,-234.0,11.0,1,left,J. Green 24' 3PT  (3 PTS) (G. Williams 1 AST),"[1629750, 1629684]",1610612738.0,BOS,,,,Green,J. Green,,,,,23.5,Made,3.0,G. Williams,1629684.0,1.0,,,,,,,,,,,,,,
199,PT00M25.20S,2020-07-29T00:36:47.0Z,1,REGULAR,3pt,jumpshot,[],201569,68.41327201051249,64.5297181372549,1610612745,30,28,2020-07-29T00:36:52Z,1980000,73.0,244.0,1,right,MISS E. Gordon 26' 3PT,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,26.02,Missed,,,,,,,,,,,,,,,,,,
200,PT00M22.60S,2020-07-29T00:36:51.5Z,1,REGULAR,rebound,offensive,[],201566,,,1610612745,30,28,2020-07-29T00:36:51Z,1990000,,,0,,R. Westbrook REBOUND (Off:2 Def:1),[201566],1610612745.0,HOU,,,,Westbrook,R. Westbrook,,,,,,,,,,,199.0,3.0,1.0,2.0,,,,,,,,,,
201,PT00M22.60S,2020-07-29T00:36:57.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629605,,,1610612745,30,28,2020-07-29T00:37:06Z,2000000,,,0,,T. Fall FOUL personal (3 PF) (Westbrook inpenalty),"[1629605, 201566]",1610612738.0,BOS,,,,Fall,T. Fall,,,,,,,,,,,,,,,,,,204059.0,3.0,0.0,Westbrook,201566.0,,
203,PT00M22.60S,2020-07-29T00:37:18.4Z,1,REGULAR,freethrow,1of2,['2ndchance'],201566,,,1610612745,31,28,2020-07-29T00:37:18Z,2020000,,,0,,R. Westbrook freethrow 1of2 (6 PTS),[201566],1610612745.0,HOU,,,,Westbrook,R. Westbrook,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
204,PT00M22.60S,2020-07-29T00:37:35.1Z,1,REGULAR,freethrow,2of2,['2ndchance'],201566,,,1610612745,32,28,2020-07-29T00:37:35Z,2030000,,,0,,R. Westbrook freethrow 2of2 (7 PTS),[201566],1610612745.0,HOU,,,,Westbrook,R. Westbrook,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
205,PT00M00.00S,2020-07-29T00:38:32.6Z,1,REGULAR,jumpball,recovered,[],201569,,,1610612738,32,28,2020-07-29T00:38:32Z,2040000,,,0,,Jump Ball J. Green vs. J. Green: Tip to E. Gordon,"[201569, 201145, 1629750]",1610612745.0,HOU,heldball,E. Gordon,201569.0,Gordon,E. Gordon,Green,201145.0,Green,1629750.0,,,,,,,,,,,,,,,,,,,,
208,PT00M00.00S,2020-07-29T00:38:32.6Z,1,REGULAR,turnover,lostball,[],1629750,,,1610612738,32,28,2020-07-29T00:38:32Z,2070000,,,0,,J. Green TURNOVER lostball (1 TOV) Stolen,"[1629750, 201145]",1610612738.0,BOS,,,,Green,J. Green,,,,,,,,,,,,,,,1.0,Green,201145.0,,,,,,,
209,PT00M00.00S,2020-07-29T00:38:32.6Z,1,REGULAR,steal,,[],201145,,,1610612745,32,28,2020-07-29T00:38:32Z,2080000,,,0,,J. Green STEAL (1 STL),[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
210,PT00M00.00S,2020-07-29T00:38:36.3Z,1,REGULAR,period,end,[],0,,,1610612745,32,28,2020-07-29T00:38:36Z,2090000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT12M00.00S,2020-07-29T00:41:12.7Z,2,REGULAR,period,start,[],0,,,1610612745,32,28,2020-07-29T00:41:12Z,2100000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT11M55.00S,2020-07-29T00:41:17.2Z,2,REGULAR,3pt,jumpshot,[],201569,75.1149802890933,86.58854166666666,1610612745,35,28,2020-07-29T00:41:22Z,2110000,183.0,181.0,1,right,E. Gordon 26' 3PT  (5 PTS) (R. Westbrook 3 AST),"[201569, 201566]",1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,26.15,Made,5.0,R. Westbrook,201566.0,3.0,,,,,,,,,,,,,,
214,PT11M38.00S,2020-07-29T00:41:34.0Z,2,REGULAR,2pt,layup,['pointsinthepaint'],1629605,7.835085413929041,51.53952205882353,1610612738,35,30,2020-07-29T00:41:38Z,2130000,-8.0,21.0,1,left,T. Fall layup (2 PTS) (G. Williams 2 AST),"[1629605, 1629684]",1610612738.0,BOS,,,,Fall,T. Fall,,,,,2.77,Made,2.0,G. Williams,1629684.0,2.0,,,,,,,,,,,,,,
216,PT11M27.00S,2020-07-29T00:41:50.7Z,2,REGULAR,foul,technical,['1freethrow'],1629605,,,1610612745,35,30,2020-07-29T00:42:01Z,2150000,,,0,,Team foul technical,[1629605],1610612738.0,BOS,defensive3second,,,Fall,T. Fall,,,,,,,,,,,,,,,,,,204059.0,,,,,,
217,PT11M27.00S,2020-07-29T00:42:07.0Z,2,REGULAR,freethrow,1of1,[],201566,,,1610612745,36,30,2020-07-29T00:42:07Z,2160000,,,0,,R. Westbrook technical freethrow 1of1 (8 PTS),[201566],1610612745.0,HOU,technical,,,Westbrook,R. Westbrook,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
218,PT11M19.00S,2020-07-29T00:42:26.2Z,2,REGULAR,3pt,jumpshot,[],1627863,91.93495400788436,94.43167892156863,1610612745,36,30,2020-07-29T00:42:31Z,2170000,222.0,23.0,1,right,MISS D. House Jr. 22' 3PT,[1627863],1610612745.0,HOU,,,,House Jr.,D. House Jr.,,,,,22.41,Missed,,,,,,,,,,,,,,,,,,
219,PT11M16.00S,2020-07-29T00:42:29.2Z,2,REGULAR,rebound,defensive,[],1629684,,,1610612738,36,30,2020-07-29T00:42:31Z,2180000,,,0,,G. Williams REBOUND (Off:1 Def:2),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,218.0,3.0,2.0,1.0,,,,,,,,,,
220,PT11M04.00S,2020-07-29T00:42:41.2Z,2,REGULAR,2pt,dunk,['pointsinthepaint'],1629605,6.652431011826544,48.10814950980392,1610612738,36,32,2020-07-29T00:42:45Z,2190000,9.0,10.0,1,left,T. Fall dunk (4 PTS) (J. Green 1 AST),"[1629605, 1629750]",1610612738.0,BOS,,,,Fall,T. Fall,,,,,1.82,Made,4.0,J. Green,1629750.0,1.0,,,,,,,,,,,,,,
222,PT10M54.00S,2020-07-29T00:42:50.9Z,2,REGULAR,3pt,jumpshot,[],201569,76.5604467805519,10.363051470588236,1610612745,36,32,2020-07-29T00:42:55Z,2210000,-198.0,168.0,1,right,MISS E. Gordon 26' 3PT,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,26.33,Missed,,,,,,,,,,,,,,,,,,
223,PT10M50.00S,2020-07-29T00:42:54.2Z,2,REGULAR,rebound,offensive,[],201569,,,1610612745,36,32,2020-07-29T00:42:54Z,2220000,,,0,,E. Gordon REBOUND (Off:1 Def:0),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,222.0,1.0,0.0,1.0,,,,,,,,,,
224,PT10M44.00S,2020-07-29T00:43:00.4Z,2,REGULAR,3pt,jumpshot,['2ndchance'],201566,72.61826544021025,82.421875,1610612745,39,32,2020-07-29T00:43:05Z,2230000,162.0,205.0,1,right,R. Westbrook 27' 3PT  (11 PTS),[201566],1610612745.0,HOU,pullup,,,Westbrook,R. Westbrook,,,,,26.56,Made,11.0,,,,,,,,,,,,,,,,,
225,PT10M24.00S,2020-07-29T00:43:20.7Z,2,REGULAR,2pt,hook,['pointsinthepaint'],1629605,11.514454664914586,38.05912990196079,1610612738,39,32,2020-07-29T00:43:24Z,2240000,60.0,56.0,1,left,MISS T. Fall 9' hook,[1629605],1610612738.0,BOS,turnaround,,,Fall,T. Fall,,,,,8.55,Missed,,,,,,,,,,,,,,,,,,
226,PT10M21.00S,2020-07-29T00:43:23.7Z,2,REGULAR,rebound,defensive,[],201566,,,1610612745,39,32,2020-07-29T00:43:24Z,2250000,,,0,,R. Westbrook REBOUND (Off:2 Def:2),[201566],1610612745.0,HOU,,,,Westbrook,R. Westbrook,,,,,,,,,,,225.0,4.0,2.0,2.0,,,,,,,,,,
227,PT10M19.00S,2020-07-29T00:43:26.0Z,2,REGULAR,2pt,layup,"['pointsinthepaint', 'fastbreak']",1627863,94.03745072273325,52.029718137254896,1610612745,39,32,2020-07-29T00:43:33Z,2260000,10.0,4.0,1,right,MISS D. House Jr. layup,[1627863],1610612745.0,HOU,running,,,House Jr.,D. House Jr.,,,,,1.35,Missed,,,,,,,,,,,,,,,,,,
228,PT10M17.00S,2020-07-29T00:43:28.0Z,2,REGULAR,rebound,defensive,[],1629605,,,1610612738,39,32,2020-07-29T00:43:33Z,2270000,,,0,,T. Fall REBOUND (Off:0 Def:1),[1629605],1610612738.0,BOS,,,,Fall,T. Fall,,,,,,,,,,,227.0,1.0,1.0,0.0,,,,,,,,,,
229,PT10M09.00S,2020-07-29T00:43:36.0Z,2,REGULAR,2pt,layup,['pointsinthepaint'],1629682,6.389618922470433,47.61795343137255,1610612738,39,32,2020-07-29T00:43:43Z,2280000,12.0,8.0,1,left,MISS T. Waters layup,[1629682],1610612738.0,BOS,driving,,,Waters,T. Waters,,,,,1.77,Missed,,,,,,,,,,,,,,,,,,
230,PT10M05.00S,2020-07-29T00:43:40.0Z,2,REGULAR,rebound,offensive,[],1629605,,,1610612738,39,32,2020-07-29T00:43:43Z,2290000,,,0,,T. Fall REBOUND (Off:1 Def:1),[1629605],1610612738.0,BOS,,,,Fall,T. Fall,,,,,,,,,,,229.0,2.0,1.0,1.0,,,,,,,,,,
231,PT10M05.00S,2020-07-29T00:43:40.9Z,2,REGULAR,2pt,layup,"['2ndchance', 'pointsinthepaint']",1629605,5.0,50.0,1610612738,39,32,2020-07-29T00:43:50Z,2300000,0.0,-6.0,1,left,MISS T. Fall layup,[1629605],1610612738.0,BOS,tip,,,Fall,T. Fall,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
232,PT10M05.00S,2020-07-29T00:43:40.9Z,2,REGULAR,rebound,offensive,[],1629605,,,1610612738,39,32,2020-07-29T00:43:50Z,2310000,,,0,,T. Fall REBOUND (Off:2 Def:1),[1629605],1610612738.0,BOS,,,,Fall,T. Fall,,,,,,,,,,,231.0,3.0,1.0,2.0,,,,,,,,,,
233,PT10M05.00S,2020-07-29T00:43:43.5Z,2,REGULAR,2pt,layup,"['2ndchance', 'pointsinthepaint']",1629605,5.0,50.0,1610612738,39,34,2020-07-29T00:44:32Z,2320000,0.0,-6.0,1,left,T. Fall layup (6 PTS),[1629605],1610612738.0,BOS,tip,,,Fall,T. Fall,,,,,0.0,Made,6.0,,,,,,,,,,,,,,,,,
234,PT10M05.00S,2020-07-29T00:44:04.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,39,34,2020-07-29T00:44:04Z,2330000,,,0,,timeout full,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT10M05.00S,2020-07-29T00:45:46.4Z,2,REGULAR,substitution,out,[],1627863,,,1610612745,39,34,2020-07-29T00:46:26Z,2340000,,,0,,substitution out House Jr.,[1627863],1610612745.0,HOU,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,
236,PT10M05.00S,2020-07-29T00:45:46.4Z,2,REGULAR,substitution,out,[],201145,,,1610612745,39,34,2020-07-29T00:46:26Z,2350000,,,0,,substitution out Green,[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
237,PT10M05.00S,2020-07-29T00:45:46.4Z,2,REGULAR,substitution,in,[],203496,,,1610612745,39,34,2020-07-29T00:46:26Z,2360000,,,0,,substitution in Covington,[203496],1610612745.0,HOU,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,
238,PT10M05.00S,2020-07-29T00:45:46.4Z,2,REGULAR,substitution,in,[],200782,,,1610612745,39,34,2020-07-29T00:46:26Z,2370000,,,0,,substitution in Tucker,[200782],1610612745.0,HOU,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,
239,PT09M55.00S,2020-07-29T00:46:53.0Z,2,REGULAR,2pt,layup,['pointsinthepaint'],201569,92.19776609724047,47.61795343137255,1610612745,41,34,2020-07-29T00:46:56Z,2380000,-12.0,21.0,1,right,E. Gordon layup (7 PTS) (P. Tucker 1 AST),"[201569, 200782]",1610612745.0,HOU,driving,,,Gordon,E. Gordon,,,,,2.89,Made,7.0,P. Tucker,200782.0,1.0,,,,,,,,,,,,,,
241,PT09M39.00S,2020-07-29T00:47:12.4Z,2,REGULAR,foul,personal,[],203085,,,1610612738,41,34,2020-07-29T00:47:18Z,2400000,,,0,,A. Rivers FOUL personal (1 PF),"[203085, 1629605]",1610612745.0,HOU,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,202037.0,1.0,0.0,Fall,1629605.0,,
243,PT09M39.00S,2020-07-29T00:47:19.1Z,2,REGULAR,substitution,out,[],203085,,,1610612738,41,34,2020-07-29T00:47:30Z,2420000,,,0,,substitution out Rivers,[203085],1610612745.0,HOU,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,
244,PT09M39.00S,2020-07-29T00:47:19.1Z,2,REGULAR,substitution,in,[],203463,,,1610612738,41,34,2020-07-29T00:47:30Z,2430000,,,0,,substitution in McLemore,[203463],1610612745.0,HOU,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,,,,,
245,PT09M26.00S,2020-07-29T00:47:44.2Z,2,REGULAR,2pt,hook,['pointsinthepaint'],1629605,5.995400788436268,56.68658088235294,1610612738,41,34,2020-07-29T00:47:49Z,2440000,-33.0,4.0,1,left,MISS T. Fall hook,[1629605],1610612738.0,BOS,turnaround,,,Fall,T. Fall,,,,,3.47,Missed,,,,,,,,,,,,,,,,,,
246,PT09M23.00S,2020-07-29T00:47:47.2Z,2,REGULAR,rebound,defensive,[],203496,,,1610612745,41,34,2020-07-29T00:47:49Z,2450000,,,0,,R. Covington REBOUND (Off:0 Def:5),[203496],1610612745.0,HOU,,,,Covington,R. Covington,,,,,,,,,,,245.0,5.0,5.0,0.0,,,,,,,,,,
247,PT09M17.00S,2020-07-29T00:47:52.8Z,2,REGULAR,3pt,jumpshot,[],203463,72.7496714848883,16.735600490196077,1610612745,41,34,2020-07-29T00:47:58Z,2460000,-166.0,204.0,1,right,MISS B. McLemore 27' 3PT,[203463],1610612745.0,HOU,,,,McLemore,B. McLemore,,,,,26.72,Missed,,,,,,,,,,,,,,,,,,
248,PT09M13.00S,2020-07-29T00:47:57.2Z,2,REGULAR,rebound,offensive,[],200782,,,1610612745,41,34,2020-07-29T00:47:57Z,2470000,,,0,,P. Tucker REBOUND (Off:1 Def:3),[200782],1610612745.0,HOU,,,,Tucker,P. Tucker,,,,,,,,,,,247.0,4.0,3.0,1.0,,,,,,,,,,
249,PT09M10.00S,2020-07-29T00:48:00.2Z,2,REGULAR,3pt,jumpshot,['2ndchance'],200782,91.93495400788436,94.921875,1610612745,41,34,2020-07-29T00:48:04Z,2480000,225.0,23.0,1,right,MISS P. Tucker 23' 3PT,[200782],1610612745.0,HOU,,,,Tucker,P. Tucker,,,,,22.64,Missed,,,,,,,,,,,,,,,,,,
250,PT09M06.00S,2020-07-29T00:48:04.2Z,2,REGULAR,rebound,defensive,[],1629682,,,1610612738,41,34,2020-07-29T00:48:04Z,2490000,,,0,,T. Waters REBOUND (Off:0 Def:2),[1629682],1610612738.0,BOS,,,,Waters,T. Waters,,,,,,,,,,,249.0,2.0,2.0,0.0,,,,,,,,,,
251,PT08M58.00S,2020-07-29T00:48:13.2Z,2,REGULAR,foul,personal,['2freethrow'],203496,,,1610612738,41,34,2020-07-29T00:48:24Z,2500000,,,0,,R. Covington FOUL personal (2 PF) (Langford 2freethrow),"[203496, 1629641]",1610612745.0,HOU,shooting,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,101284.0,2.0,0.0,Langford,1629641.0,,
253,PT08M58.00S,2020-07-29T00:48:36.8Z,2,REGULAR,freethrow,1of2,[],1629641,,,1610612738,41,35,2020-07-29T00:48:36Z,2520000,,,0,,R. Langford freethrow 1of2 (1 PTS),[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
254,PT08M58.00S,2020-07-29T00:48:37.5Z,2,REGULAR,substitution,out,[],1629684,,,1610612738,41,35,2020-07-29T00:48:53Z,2530000,,,0,,substitution out Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,
255,PT08M58.00S,2020-07-29T00:48:37.5Z,2,REGULAR,substitution,in,[],1629057,,,1610612738,41,35,2020-07-29T00:48:53Z,2540000,,,0,,substitution in Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,
256,PT08M58.00S,2020-07-29T00:48:54.7Z,2,REGULAR,freethrow,2of2,[],1629641,,,1610612738,41,36,2020-07-29T00:48:54Z,2550000,,,0,,R. Langford freethrow 2of2 (2 PTS),[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
257,PT08M49.00S,2020-07-29T00:49:07.4Z,2,REGULAR,turnover,outofbounds,[],201566,,,1610612745,41,36,2020-07-29T00:49:13Z,2560000,,,0,,R. Westbrook TURNOVER outofbounds (3 TOV),[201566],1610612745.0,HOU,badpass,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,3.0,,,202037.0,,,,,,
272,PT08M37.00S,2020-07-29T00:49:38.7Z,2,REGULAR,turnover,3secviolation,[],1629605,,,1610612738,41,36,2020-07-29T00:50:54Z,2595000,,,0,,T. Fall TURNOVER 3secviolation (2 TOV),[1629605],1610612738.0,BOS,,,,Fall,T. Fall,,,,,,,,,,,,,,,2.0,,,101284.0,,,,,,
261,PT08M28.00S,2020-07-29T00:49:45.2Z,2,REGULAR,3pt,jumpshot,['fromturnover'],203496,67.36202365308804,47.86305147058824,1610612745,44,36,2020-07-29T00:49:50Z,2600000,-11.0,254.0,1,right,R. Covington 26' 3PT  (6 PTS) (R. Westbrook 4 AST),"[203496, 201566]",1610612745.0,HOU,,,,Covington,R. Covington,,,,,26.0,Made,6.0,R. Westbrook,201566.0,4.0,,,,,,,,,,,,,,
263,PT08M13.00S,2020-07-29T00:50:02.4Z,2,REGULAR,foul,personal,['2freethrow'],200782,,,1610612738,44,36,2020-07-29T00:50:13Z,2620000,,,0,,P. Tucker FOUL personal (2 PF) (Green 2freethrow),"[200782, 1629750]",1610612745.0,HOU,shooting,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,202037.0,2.0,0.0,Green,1629750.0,,
265,PT08M13.00S,2020-07-29T00:50:25.5Z,2,REGULAR,freethrow,1of2,[],1629750,,,1610612738,44,37,2020-07-29T00:50:25Z,2640000,,,0,,J. Green freethrow 1of2 (4 PTS),[1629750],1610612738.0,BOS,,,,Green,J. Green,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
266,PT08M13.00S,2020-07-29T00:50:27.4Z,2,REGULAR,substitution,out,[],203463,,,1610612738,44,37,2020-07-29T00:50:35Z,2650000,,,0,,substitution out McLemore,[203463],1610612745.0,HOU,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,,,,,
267,PT08M13.00S,2020-07-29T00:50:27.4Z,2,REGULAR,substitution,out,[],1629605,,,1610612738,44,37,2020-07-29T00:50:35Z,2660000,,,0,,substitution out Fall,[1629605],1610612738.0,BOS,,,,Fall,T. Fall,,,,,,,,,,,,,,,,,,,,,,,,
268,PT08M13.00S,2020-07-29T00:50:27.4Z,2,REGULAR,substitution,in,[],201935,,,1610612738,44,37,2020-07-29T00:50:35Z,2670000,,,0,,substitution in Harden,[201935],1610612745.0,HOU,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,
269,PT08M13.00S,2020-07-29T00:50:27.4Z,2,REGULAR,substitution,in,[],1629684,,,1610612738,44,37,2020-07-29T00:50:35Z,2680000,,,0,,substitution in Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,
270,PT08M13.00S,2020-07-29T00:50:42.8Z,2,REGULAR,freethrow,2of2,[],1629750,,,1610612738,44,38,2020-07-29T00:50:42Z,2690000,,,0,,J. Green freethrow 2of2 (5 PTS),[1629750],1610612738.0,BOS,,,,Green,J. Green,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
271,PT08M05.00S,2020-07-29T00:50:50.9Z,2,REGULAR,3pt,jumpshot,[],203496,77.08607095926413,93.2061887254902,1610612745,44,38,2020-07-29T00:51:00Z,2700000,216.0,163.0,1,right,MISS R. Covington 27' 3PT,[203496],1610612745.0,HOU,,,,Covington,R. Covington,,,,,27.39,Missed,,,,,,,,,,,,,,,,,,
