actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
365,PT04M18.00S,2020-07-24T22:22:26.1Z,3,REGULAR,rebound,offensive,[],202683,,,1610612738,54,61,2020-07-24T22:22:26Z,3650000,,,0,,E. Kanter REBOUND (Off:2 Def:2),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,364.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
366,PT04M18.00S,2020-07-24T22:22:28.4Z,3,REGULAR,foul,personal,['2freethrow'],1628977,,,1610612738,54,61,2020-07-24T22:22:35Z,3660000,,,0,,H. Diallo FOUL personal (2 PF) (Kanter 2freethrow),"[1628977, 202683]",1610612760.0,OKC,shooting,,,Diallo,H. Diallo,,,,,,,,,,,,,,,2148.0,2.0,0.0,Kanter,202683.0,,,,,,
368,PT04M18.00S,2020-07-24T22:22:58.1Z,3,REGULAR,freethrow,1of2,"['fromturnover', '2ndchance']",202683,,,1610612738,54,61,2020-07-24T22:22:58Z,3680000,,,0,,MISS E. Kanter freethrow 1of2,[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,Missed,,,,,,,,,,,,,,,,,,,
369,PT04M18.00S,2020-07-24T22:22:58.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,54,61,2020-07-24T22:22:58Z,3690000,,,0,,Team offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,368.0,,,,,,,,,,,,,,,,,,
370,PT04M18.00S,2020-07-24T22:22:58.8Z,3,REGULAR,substitution,out,[],203471,,,1610612738,54,61,2020-07-24T22:23:01Z,3700000,,,0,,substitution out Schroder,[203471],1610612760.0,OKC,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT04M18.00S,2020-07-24T22:22:58.8Z,3,REGULAR,substitution,in,[],1627846,,,1610612738,54,61,2020-07-24T22:23:01Z,3710000,,,0,,substitution in Nader,[1627846],1610612760.0,OKC,,,,Nader,A. Nader,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT04M18.00S,2020-07-24T22:23:12.7Z,3,REGULAR,freethrow,2of2,"['fromturnover', '2ndchance']",202683,,,1610612738,55,61,2020-07-24T22:23:12Z,3720000,,,0,,E. Kanter freethrow 2of2 (3 PTS),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
373,PT04M03.00S,2020-07-24T22:23:29.0Z,3,REGULAR,2pt,layup,['pointsinthepaint'],1629647,93.24901445466492,48.10814950980392,1610612760,55,63,2020-07-24T22:23:33Z,3730000,-9.0,11.0,1,right,D. Bazley layup (6 PTS) (S. Gilgeous-Alexander 2 AST),"[1629647, 1628983]",1610612760.0,OKC,cutting,,,Bazley,D. Bazley,,,,,1.9,Made,,,,,6.0,S. Gilgeous-Alexander,1628983.0,2.0,,,,,,,,,,,
375,PT03M53.00S,2020-07-24T22:23:40.0Z,3,REGULAR,3pt,jumpshot,[],1629682,33.98488830486202,38.794424019607845,1610612738,55,63,2020-07-24T22:26:36Z,3750000,56.0,267.0,1,left,MISS T. Waters 28' 3PT,[1629682],1610612738.0,BOS,pullup,,,Waters,T. Waters,,,,,27.82,Missed,,,,,,,,,,,,,,,,,,,
376,PT03M51.00S,2020-07-24T22:23:42.0Z,3,REGULAR,rebound,offensive,[],202683,,,1610612738,55,63,2020-07-24T22:26:36Z,3760000,,,0,,E. Kanter REBOUND (Off:3 Def:2),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,375.0,5.0,2.0,3.0,,,,,,,,,,,,,,,
377,PT03M50.00S,2020-07-24T22:23:43.5Z,3,REGULAR,2pt,layup,"['pointsinthepaint', '2ndchance']",202683,5.863994743758213,51.78462009803921,1610612738,55,63,2020-07-24T22:26:51Z,3770000,-9.0,3.0,1,left,MISS E. Kanter layup,[202683],1610612738.0,BOS,putback,,,Kanter,E. Kanter,,,,,1.2,Missed,,,,,,,,,,,,,,,,,,,
378,PT03M49.00S,2020-07-24T22:23:44.5Z,3,REGULAR,rebound,offensive,[],202683,,,1610612738,55,63,2020-07-24T22:26:51Z,3780000,,,0,,E. Kanter REBOUND (Off:4 Def:2),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,377.0,6.0,2.0,4.0,,,,,,,,,,,,,,,
379,PT03M48.00S,2020-07-24T22:23:47.9Z,3,REGULAR,2pt,layup,"['pointsinthepaint', '2ndchance']",202683,5.075558475689881,51.294424019607845,1610612738,55,63,2020-07-24T22:27:00Z,3790000,-6.0,-5.0,1,left,MISS E. Kanter layup,[202683],1610612738.0,BOS,tip,,,Kanter,E. Kanter,,,,,0.65,Missed,,,,,,,,,,,,,,,,,,,
380,PT03M46.00S,2020-07-24T22:23:49.9Z,3,REGULAR,rebound,offensive,[],202954,,,1610612738,55,63,2020-07-24T22:27:00Z,3800000,,,0,,B. Wanamaker REBOUND (Off:1 Def:0),[202954],1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,,,379.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
381,PT03M40.00S,2020-07-24T22:23:53.8Z,3,REGULAR,2pt,layup,"['pointsinthepaint', '2ndchance']",202683,8.015768725361367,45.25122549019608,1610612738,57,63,2020-07-24T22:27:36Z,3810000,24.0,23.0,1,left,E. Kanter layup (5 PTS) (B. Wanamaker 1 AST),"[202683, 202954]",1610612738.0,BOS,reverse,,,Kanter,E. Kanter,,,,,3.69,Made,,,,,5.0,B. Wanamaker,202954.0,1.0,,,,,,,,,,,
383,PT03M28.00S,2020-07-24T22:24:07.6Z,3,REGULAR,stoppage,outofbounds,[],0,,,1610612760,57,63,2020-07-24T22:24:07Z,3830000,,,0,,stoppage outofbounds,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT03M28.00S,2020-07-24T22:24:08.6Z,3,REGULAR,substitution,out,[],1629647,,,1610612760,57,63,2020-07-24T22:24:12Z,3840000,,,0,,substitution out Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT03M28.00S,2020-07-24T22:24:08.6Z,3,REGULAR,substitution,in,[],203488,,,1610612760,57,63,2020-07-24T22:24:12Z,3850000,,,0,,substitution in Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT03M25.00S,2020-07-24T22:24:24.3Z,3,REGULAR,2pt,jumpshot,[],1628983,86.81011826544021,24.823835784313726,1610612760,57,63,2020-07-24T22:24:28Z,3860000,-126.0,71.0,1,right,MISS S. Gilgeous-Alexander 15' jumpshot,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,14.76,Missed,,,,,,,,,,,,,,,,,,,
387,PT03M21.00S,2020-07-24T22:24:28.3Z,3,REGULAR,rebound,defensive,[],202683,,,1610612738,57,63,2020-07-24T22:24:28Z,3870000,,,0,,E. Kanter REBOUND (Off:4 Def:3),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,386.0,7.0,3.0,4.0,,,,,,,,,,,,,,,
388,PT03M10.00S,2020-07-24T22:24:40.3Z,3,REGULAR,turnover,outofbounds,[],1629682,,,1610612738,57,63,2020-07-24T22:24:45Z,3880000,,,0,,T. Waters TURNOVER outofbounds (1 TOV),[1629682],1610612738.0,BOS,badpass,,,Waters,T. Waters,,,,,,,,,,,,,,,201640.0,,,,,,,1.0,,,
389,PT02M49.00S,2020-07-24T22:25:11.6Z,3,REGULAR,2pt,layup,"['pointsinthepaint', 'fromturnover']",203460,93.24901445466492,47.127757352941174,1610612760,57,65,2020-07-24T22:25:16Z,3890000,-14.0,11.0,1,right,A. Roberson layup (2 PTS),[203460],1610612760.0,OKC,,,,Roberson,A. Roberson,,,,,2.19,Made,,,,,2.0,,,,,,,,,,,,,,
390,PT02M31.00S,2020-07-24T22:25:28.9Z,3,REGULAR,2pt,jumpshot,[],1628400,12.565703022339028,19.676776960784316,1610612738,57,65,2020-07-24T22:25:33Z,3900000,152.0,66.0,1,left,MISS S. Ojeleye 17' jumpshot,[1628400],1610612738.0,BOS,pullup,,,Ojeleye,S. Ojeleye,,,,,16.74,Missed,,,,,,,,,,,,,,,,,,,
391,PT02M28.00S,2020-07-24T22:25:31.9Z,3,REGULAR,rebound,defensive,[],1628983,,,1610612760,57,65,2020-07-24T22:25:33Z,3910000,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:3),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,390.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
392,PT02M26.00S,2020-07-24T22:25:36.1Z,3,REGULAR,turnover,outofbounds,[],1628983,,,1610612760,57,65,2020-07-24T22:25:53Z,3920000,,,0,,S. Gilgeous-Alexander TURNOVER outofbounds (1 TOV),[1628983],1610612760.0,OKC,badpass,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,201640.0,,,,,,,1.0,,,
393,PT02M26.00S,2020-07-24T22:25:46.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,57,65,2020-07-24T22:25:46Z,3930000,,,0,,timeout full,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT02M26.00S,2020-07-24T22:26:46.8Z,3,REGULAR,substitution,out,[],1628983,,,1610612738,57,65,2020-07-24T22:28:02Z,3940000,,,0,,substitution out Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT02M26.00S,2020-07-24T22:26:46.8Z,3,REGULAR,substitution,in,[],1629652,,,1610612738,57,65,2020-07-24T22:28:02Z,3950000,,,0,,substitution in Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT02M13.00S,2020-07-24T22:28:40.5Z,3,REGULAR,3pt,jumpshot,['fromturnover'],1629035,11.12023653088042,4.235600490196079,1610612738,57,65,2020-07-24T22:28:44Z,3960000,229.0,52.0,1,left,MISS C. Edwards 24' 3PT,[1629035],1610612738.0,BOS,,,,Edwards,C. Edwards,,,,,23.59,Missed,,,,,,,,,,,,,,,,,,,
397,PT02M10.00S,2020-07-24T22:28:43.5Z,3,REGULAR,rebound,defensive,[],1627846,,,1610612760,57,65,2020-07-24T22:28:44Z,3970000,,,0,,A. Nader REBOUND (Off:0 Def:1),[1627846],1610612760.0,OKC,,,,Nader,A. Nader,,,,,,,396.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
398,PT02M05.00S,2020-07-24T22:28:48.0Z,3,REGULAR,2pt,layup,"['pointsinthepaint', 'fastbreak']",1627846,94.30026281208936,52.029718137254896,1610612760,57,67,2020-07-24T22:28:52Z,3980000,10.0,1.0,1,right,A. Nader layup (2 PTS),[1627846],1610612760.0,OKC,running,,,Nader,A. Nader,,,,,1.21,Made,,,,,2.0,,,,,,,,,,,,,,
399,PT01M50.00S,2020-07-24T22:29:02.5Z,3,REGULAR,2pt,jumpshot,[],202954,22.28975032851511,70.41207107843137,1610612738,57,67,2020-07-24T22:29:06Z,3990000,-102.0,157.0,1,left,MISS B. Wanamaker 19' jumpshot,[202954],1610612738.0,BOS,pullup,,,Wanamaker,B. Wanamaker,,,,,19.19,Missed,,,,,,,,,,,,,,,,,,,
400,PT01M47.00S,2020-07-24T22:29:05.5Z,3,REGULAR,rebound,defensive,[],203460,,,1610612760,57,67,2020-07-24T22:29:06Z,4000000,,,0,,A. Roberson REBOUND (Off:0 Def:1),[203460],1610612760.0,OKC,,,,Roberson,A. Roberson,,,,,,,399.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
401,PT01M42.00S,2020-07-24T22:29:10.0Z,3,REGULAR,3pt,jumpshot,['fastbreak'],203488,69.72733245729303,29.725796568627448,1610612760,57,67,2020-07-24T22:29:15Z,4010000,-101.0,232.0,1,right,MISS M. Muscala 26' 3PT,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,25.83,Missed,,,,,,,,,,,,,,,,,,,
402,PT01M39.00S,2020-07-24T22:29:13.0Z,3,REGULAR,rebound,defensive,[],202683,,,1610612738,57,67,2020-07-24T22:29:15Z,4020000,,,0,,E. Kanter REBOUND (Off:4 Def:4),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,401.0,8.0,4.0,4.0,,,,,,,,,,,,,,,
403,PT01M31.00S,2020-07-24T22:29:22.0Z,3,REGULAR,2pt,hook,['pointsinthepaint'],202683,10.85742444152431,46.14736519607843,1610612738,59,67,2020-07-24T22:29:25Z,4030000,19.0,50.0,1,left,E. Kanter 6' hook (7 PTS) (T. Waters 2 AST),"[202683, 1629682]",1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,5.84,Made,,,,,7.0,T. Waters,1629682.0,2.0,,,,,,,,,,,
405,PT01M17.00S,2020-07-24T22:29:35.3Z,3,REGULAR,turnover,lostball,[],1629652,,,1610612760,59,67,2020-07-24T22:29:39Z,4050000,,,0,,L. Dort TURNOVER lostball (2 TOV) Stolen,"[1629652, 1629682]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,2.0,Waters,1629682.0,
406,PT01M17.00S,2020-07-24T22:29:35.3Z,3,REGULAR,steal,,[],1629682,,,1610612738,59,67,2020-07-24T22:29:36Z,4060000,,,0,,T. Waters STEAL (2 STL),[1629682],1610612738.0,BOS,,,,Waters,T. Waters,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT01M10.00S,2020-07-24T22:29:42.9Z,3,REGULAR,turnover,badpass,[],1629682,,,1610612738,59,67,2020-07-24T22:29:46Z,4070000,,,0,,T. Waters TURNOVER badpass (2 TOV) Stolen,"[1629682, 203460]",1610612738.0,BOS,,,,Waters,T. Waters,,,,,,,,,,,,,,,,,,,,,,2.0,Roberson,203460.0,
408,PT01M10.00S,2020-07-24T22:29:42.9Z,3,REGULAR,steal,,[],203460,,,1610612760,59,67,2020-07-24T22:29:44Z,4080000,,,0,,A. Roberson STEAL (1 STL),[203460],1610612760.0,OKC,,,,Roberson,A. Roberson,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT01M04.00S,2020-07-24T22:29:48.9Z,3,REGULAR,2pt,jumpshot,"['fromturnover', 'fastbreak']",1628977,79.84559789750328,74.33363970588235,1610612760,59,69,2020-07-24T22:29:55Z,4090000,122.0,137.0,1,right,H. Diallo 19' jumpshot (2 PTS),[1628977],1610612760.0,OKC,pullup,,,Diallo,H. Diallo,,,,,18.74,Made,,,,,2.0,,,,,,,,,,,,,,
410,PT00M49.10S,2020-07-24T22:30:08.1Z,3,REGULAR,2pt,dunk,['pointsinthepaint'],202683,6.389618922470433,49.82383578431372,1610612738,61,69,2020-07-24T22:30:12Z,4100000,1.0,8.0,1,left,E. Kanter dunk (9 PTS) (C. Edwards 2 AST),"[202683, 1629035]",1610612738.0,BOS,cutting,,,Kanter,E. Kanter,,,,,1.31,Made,,,,,9.0,C. Edwards,1629035.0,2.0,,,,,,,,,,,
412,PT00M40.40S,2020-07-24T22:30:18.3Z,3,REGULAR,3pt,jumpshot,[],1627846,67.36202365308804,39.03952205882353,1610612760,61,69,2020-07-24T22:30:22Z,4120000,-55.0,254.0,1,right,MISS A. Nader 27' 3PT,[1627846],1610612760.0,OKC,,,,Nader,A. Nader,,,,,26.55,Missed,,,,,,,,,,,,,,,,,,,
413,PT00M38.30S,2020-07-24T22:30:20.4Z,3,REGULAR,rebound,defensive,[],202683,,,1610612738,61,69,2020-07-24T22:30:22Z,4130000,,,0,,E. Kanter REBOUND (Off:4 Def:5),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,412.0,9.0,5.0,4.0,,,,,,,,,,,,,,,
414,PT00M31.20S,2020-07-24T22:30:27.6Z,3,REGULAR,2pt,jumpshot,['pointsinthepaint'],1629682,10.5946123521682,44.18658088235294,1610612738,61,69,2020-07-24T22:30:32Z,4140000,29.0,47.0,1,left,MISS T. Waters 6' jumpshot,[1629682],1610612738.0,BOS,drivingbank,,,Waters,T. Waters,,,,,6.01,Missed,,,,,,,,,,,,,,,,,,,
415,PT00M27.60S,2020-07-24T22:30:31.2Z,3,REGULAR,rebound,offensive,[],202683,,,1610612738,61,69,2020-07-24T22:30:31Z,4150000,,,0,,E. Kanter REBOUND (Off:5 Def:5),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,414.0,10.0,5.0,5.0,,,,,,,,,,,,,,,
416,PT00M27.60S,2020-07-24T22:30:31.2Z,3,REGULAR,2pt,layup,"['2ndchance', 'pointsinthepaint']",202683,5.0,50.0,1610612738,61,69,2020-07-24T22:33:04Z,4160000,0.0,-6.0,1,left,MISS E. Kanter layup,[202683],1610612738.0,BOS,tip,,,Kanter,E. Kanter,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
417,PT00M26.60S,2020-07-24T22:30:32.2Z,3,REGULAR,rebound,defensive,[],203488,,,1610612760,61,69,2020-07-24T22:30:32Z,4170000,,,0,,M. Muscala REBOUND (Off:0 Def:4),[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,416.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
418,PT00M16.90S,2020-07-24T22:30:50.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629682,,,1610612760,61,69,2020-07-24T22:31:01Z,4180000,,,0,,T. Waters FOUL personal (1 PF) (Dort inpenalty),"[1629682, 1629652]",1610612738.0,BOS,,,,Waters,T. Waters,,,,,,,,,,,,,,,201640.0,1.0,0.0,Dort,1629652.0,,,,,,
420,PT00M16.90S,2020-07-24T22:31:08.4Z,3,REGULAR,freethrow,1of2,[],1629652,,,1610612760,61,70,2020-07-24T22:31:08Z,4200000,,,0,,L. Dort freethrow 1of2 (4 PTS),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
421,PT00M16.90S,2020-07-24T22:31:22.8Z,3,REGULAR,freethrow,2of2,[],1629652,,,1610612760,61,71,2020-07-24T22:31:22Z,4210000,,,0,,L. Dort freethrow 2of2 (5 PTS),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
422,PT00M08.70S,2020-07-24T22:31:35.4Z,3,REGULAR,foul,personal,[],1627846,,,1610612738,61,71,2020-07-24T22:31:41Z,4220000,,,0,,A. Nader FOUL personal (1 PF),"[1627846, 202954]",1610612760.0,OKC,,,,Nader,A. Nader,,,,,,,,,,,,,,,2148.0,1.0,0.0,Wanamaker,202954.0,,,,,,
424,PT00M02.80S,2020-07-24T22:31:59.5Z,3,REGULAR,3pt,jumpshot,[],1629682,32.40801576872536,33.15716911764706,1610612738,61,71,2020-07-24T22:32:03Z,4240000,84.0,252.0,1,left,MISS T. Waters 27' 3PT,[1629682],1610612738.0,BOS,,,,Waters,T. Waters,,,,,27.1,Missed,,,,,,,,,,,,,,,,,,,
425,PT00M02.00S,2020-07-24T22:32:00.3Z,3,REGULAR,rebound,defensive,[],1629652,,,1610612760,61,71,2020-07-24T22:32:45Z,4250000,,,0,,L. Dort REBOUND (Off:0 Def:2),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,424.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
426,PT00M00.20S,2020-07-24T22:32:04.3Z,3,REGULAR,3pt,jumpshot,[],1629652,36.48160315374508,72.61795343137256,1610612760,61,71,2020-07-24T22:33:12Z,4260000,113.0,545.0,1,right,MISS L. Dort 56' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,56.16,Missed,,,,,,,,,,,,,,,,,,,
427,PT00M00.10S,2020-07-24T22:32:04.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612760,61,71,2020-07-24T22:33:12Z,4270000,,,0,,Team offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,426.0,,,,,,,,,,,,,,,,,,
428,PT00M00.00S,2020-07-24T22:32:08.3Z,3,REGULAR,period,end,[],0,,,1610612760,61,71,2020-07-24T22:32:08Z,4280000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT10M00.00S,2020-07-24T22:32:52.9Z,4,REGULAR,substitution,out,['startperiod'],1629035,,,1610612760,61,71,2020-07-24T22:34:47Z,4290000,,,0,,substitution out Edwards,[1629035],1610612738.0,BOS,,,,Edwards,C. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT10M00.00S,2020-07-24T22:32:52.9Z,4,REGULAR,substitution,out,['startperiod'],1629682,,,1610612760,61,71,2020-07-24T22:34:47Z,4300000,,,0,,substitution out Waters,[1629682],1610612738.0,BOS,,,,Waters,T. Waters,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT10M00.00S,2020-07-24T22:32:52.9Z,4,REGULAR,substitution,in,['startperiod'],1629684,,,1610612760,61,71,2020-07-24T22:34:47Z,4310000,,,0,,substitution in Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT10M00.00S,2020-07-24T22:32:52.9Z,4,REGULAR,substitution,in,['startperiod'],1629750,,,1610612760,61,71,2020-07-24T22:34:47Z,4320000,,,0,,substitution in Green,[1629750],1610612738.0,BOS,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT10M00.00S,2020-07-24T22:34:55.0Z,4,REGULAR,period,start,[],0,,,1610612760,61,71,2020-07-24T22:34:55Z,4330000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT09M45.00S,2020-07-24T22:35:08.6Z,4,REGULAR,2pt,layup,['pointsinthepaint'],1627846,87.72996057818659,43.94148284313725,1610612760,61,73,2020-07-24T22:35:14Z,4340000,-30.0,63.0,1,right,A. Nader 7' layup (4 PTS) (L. Dort 1 AST),"[1627846, 1629652]",1610612760.0,OKC,driving,,,Nader,A. Nader,,,,,7.47,Made,,,,,4.0,L. Dort,1629652.0,1.0,,,,,,,,,,,
435,PT09M29.00S,2020-07-24T22:35:27.3Z,4,REGULAR,stoppage,outofbounds,[],0,,,1610612738,61,73,2020-07-24T22:35:27Z,4350000,,,0,,stoppage outofbounds,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT09M23.00S,2020-07-24T22:35:46.1Z,4,REGULAR,2pt,jumpshot,[],202954,24.917871222076215,30.706188725490197,1610612738,63,73,2020-07-24T22:36:44Z,4360000,96.0,182.0,1,left,B. Wanamaker 21' jumpshot (5 PTS),[202954],1610612738.0,BOS,pullup,,,Wanamaker,B. Wanamaker,,,,,21.06,Made,,,,,5.0,,,,,,,,,,,,,,
437,PT09M09.00S,2020-07-24T22:35:59.7Z,4,REGULAR,3pt,jumpshot,[],203460,91.14651773981603,2.5199142156862746,1610612760,63,76,2020-07-24T22:36:03Z,4370000,-237.0,31.0,1,right,A. Roberson 24' 3PT  (5 PTS) (L. Dort 2 AST),"[203460, 1629652]",1610612760.0,OKC,,,,Roberson,A. Roberson,,,,,24.01,Made,,,,,5.0,L. Dort,1629652.0,2.0,,,,,,,,,,,
440,PT08M57.00S,2020-07-24T22:36:17.9Z,4,REGULAR,foul,personal,[],1629652,,,1610612738,63,76,2020-07-24T22:36:25Z,4390000,,,0,,L. Dort FOUL personal (2 PF),"[1629652, 1629684]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,201638.0,2.0,0.0,Williams,1629684.0,,,,,,
442,PT08M51.00S,2020-07-24T22:36:36.7Z,4,REGULAR,2pt,jumpshot,['pointsinthepaint'],202954,14.273981603153747,44.921875,1610612738,65,76,2020-07-24T22:36:40Z,4410000,25.0,82.0,1,left,B. Wanamaker 9' jumpshot (7 PTS),[202954],1610612738.0,BOS,drivingfloating,,,Wanamaker,B. Wanamaker,,,,,9.08,Made,,,,,7.0,,,,,,,,,,,,,,
443,PT08M40.00S,2020-07-24T22:36:49.4Z,4,REGULAR,foul,personal,['2freethrow'],202683,,,1610612760,65,76,2020-07-24T22:37:00Z,4420000,,,0,,E. Kanter FOUL personal (1 PF) (Dort 2freethrow),"[202683, 1629652]",1610612738.0,BOS,shooting,,,Kanter,E. Kanter,,,,,,,,,,,,,,,201638.0,1.0,0.0,Dort,1629652.0,,,,,,
445,PT08M40.00S,2020-07-24T22:37:09.9Z,4,REGULAR,freethrow,1of2,[],1629652,,,1610612760,65,77,2020-07-24T22:37:09Z,4440000,,,0,,L. Dort freethrow 1of2 (6 PTS),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,Made,,,,,6.0,,,,,,,,,,,,,,
446,PT08M40.00S,2020-07-24T22:37:22.4Z,4,REGULAR,freethrow,2of2,[],1629652,,,1610612760,65,78,2020-07-24T22:37:22Z,4450000,,,0,,L. Dort freethrow 2of2 (7 PTS),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,Made,,,,,7.0,,,,,,,,,,,,,,
447,PT08M28.00S,2020-07-24T22:37:40.7Z,4,REGULAR,2pt,layup,['pointsinthepaint'],1629750,12.171484888304862,48.353247549019606,1610612738,65,78,2020-07-24T22:40:05Z,4460000,8.0,62.0,1,left,MISS J. Green 7' layup Blocked,"[1629750, 1627846]",1610612738.0,BOS,cutting,,,Green,J. Green,,,,,6.79,Missed,,,,,,,,,,,,,,Nader,1627846.0,,,,
448,PT08M28.00S,2020-07-24T22:37:40.7Z,4,REGULAR,block,,[],1627846,,,1610612738,65,78,2020-07-24T22:37:42Z,4470000,,,0,,A. Nader BLOCK (1 BLK),[1627846],1610612760.0,OKC,,,,Nader,A. Nader,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT08M28.00S,2020-07-24T22:37:40.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612760,65,78,2020-07-24T22:37:46Z,4480000,,,0,,Team defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,447.0,,,,,,,,,,,,,,,,,,
450,PT08M28.00S,2020-07-24T22:37:44.8Z,4,REGULAR,stoppage,outofbounds,[],0,,,1610612760,65,78,2020-07-24T22:37:44Z,4490000,,,0,,stoppage outofbounds,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT08M28.00S,2020-07-24T22:37:49.6Z,4,REGULAR,substitution,out,[],203488,,,1610612760,65,78,2020-07-24T22:37:52Z,4500000,,,0,,substitution out Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT08M28.00S,2020-07-24T22:37:49.6Z,4,REGULAR,substitution,in,[],1629647,,,1610612760,65,78,2020-07-24T22:37:52Z,4510000,,,0,,substitution in Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,
