actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
454,PT02M18.00S,2020-08-09T22:40:39.6Z,3,REGULAR,foul,personal,['2freethrow'],203935,,,1610612753,77,74,2020-08-09T22:40:54Z,4460000,,,0,,M. Smart FOUL personal (2 PF) (Birch 2freethrow),"[203935, 203920]",1610612738.0,BOS,shooting,,,Smart,M. Smart,,,,,,,,,,,,,,,,,2005.0,2.0,0.0,Birch,203920.0,,,
456,PT02M18.00S,2020-08-09T22:40:56.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,77,74,2020-08-09T22:40:56Z,4480000,,,0,,timeout full,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT02M18.00S,2020-08-09T22:43:00.5Z,3,REGULAR,substitution,out,[],203516,,,1610612753,77,74,2020-08-09T22:43:51Z,4490000,,,0,,substitution out Ennis III,[203516],1610612753.0,ORL,,,,Ennis III,J. Ennis III,,,,,,,,,,,,,,,,,,,,,,,,
458,PT02M18.00S,2020-08-09T22:43:00.5Z,3,REGULAR,substitution,in,[],1629109,,,1610612753,77,74,2020-08-09T22:43:51Z,4500000,,,0,,substitution in Clark,[1629109],1610612753.0,ORL,,,,Clark,G. Clark,,,,,,,,,,,,,,,,,,,,,,,,
459,PT02M18.00S,2020-08-09T22:44:15.0Z,3,REGULAR,freethrow,1of2,[],203920,,,1610612753,77,75,2020-08-09T22:44:15Z,4510000,,,0,,K. Birch freethrow 1of2 (3 PTS),[203920],1610612753.0,ORL,,,,Birch,K. Birch,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
460,PT02M18.00S,2020-08-09T22:44:26.9Z,3,REGULAR,freethrow,2of2,[],203920,,,1610612753,77,76,2020-08-09T22:44:26Z,4520000,,,0,,K. Birch freethrow 2of2 (4 PTS),[203920],1610612753.0,ORL,,,,Birch,K. Birch,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
461,PT02M01.00S,2020-08-09T22:44:46.9Z,3,REGULAR,3pt,jumpshot,[],203935,82.86793692509855,94.18658088235294,1610612738,80,76,2020-08-09T22:44:52Z,4530000,221.0,109.0,1,right,M. Smart 25' 3PT  (8 PTS) (J. Tatum 5 AST),"[203935, 1628369]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,24.86,Made,,,,,8.0,J. Tatum,1628369.0,5.0,,,,,,,,,,
463,PT01M42.00S,2020-08-09T22:45:05.0Z,3,REGULAR,2pt,jumpshot,[],203082,19.530223390275953,17.715992647058822,1610612753,80,78,2020-08-09T22:45:09Z,4550000,161.0,131.0,1,left,T. Ross 21' jumpshot (11 PTS) (M. Fultz 7 AST),"[203082, 1628365]",1610612753.0,ORL,,,,Ross,T. Ross,,,,,21.14,Made,,,,,11.0,M. Fultz,1628365.0,7.0,,,,,,,,,,
465,PT01M27.00S,2020-08-09T22:45:20.0Z,3,REGULAR,3pt,jumpshot,[],1628369,70.77858081471747,20.902267156862745,1610612738,83,78,2020-08-09T22:45:26Z,4570000,-145.0,222.0,1,right,J. Tatum 27' 3PT  (15 PTS) (B. Wanamaker 1 AST),"[1628369, 202954]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,27.02,Made,,,,,15.0,B. Wanamaker,202954.0,1.0,,,,,,,,,,
467,PT01M09.00S,2020-08-09T22:45:37.6Z,3,REGULAR,3pt,jumpshot,[],203082,22.421156373193167,9.872855392156863,1610612753,83,78,2020-08-09T22:46:45Z,4590000,201.0,158.0,1,left,MISS T. Ross 26' 3PT,[203082],1610612753.0,ORL,pullup,,,Ross,T. Ross,,,,,25.9,Missed,,,,,,,,,,,,,,,,,,
468,PT01M06.00S,2020-08-09T22:45:40.6Z,3,REGULAR,rebound,offensive,[],203920,,,1610612753,83,78,2020-08-09T22:45:45Z,4600000,,,0,,K. Birch REBOUND (Off:3 Def:2),[203920],1610612753.0,ORL,,,,Birch,K. Birch,,,,,,,467.0,5.0,2.0,3.0,,,,,,,,,,,,,,
469,PT01M05.00S,2020-08-09T22:45:43.1Z,3,REGULAR,3pt,jumpshot,['2ndchance'],1629109,26.231931668856767,83.15716911764706,1610612753,83,81,2020-08-09T22:45:49Z,4610000,-166.0,194.0,1,left,G. Clark 26' 3PT  (9 PTS) (K. Birch 2 AST),"[1629109, 203920]",1610612753.0,ORL,,,,Clark,G. Clark,,,,,25.95,Made,,,,,9.0,K. Birch,203920.0,2.0,,,,,,,,,,
471,PT00M55.00S,2020-08-09T22:45:58.0Z,3,REGULAR,2pt,layup,['pointsinthepaint'],1628369,94.56307490144546,44.43167892156863,1610612738,85,81,2020-08-09T22:46:01Z,4630000,-28.0,-1.0,1,right,J. Tatum layup (17 PTS) (M. Smart 6 AST),"[1628369, 203935]",1610612738.0,BOS,drivingfingerroll,,,Tatum,J. Tatum,,,,,2.81,Made,,,,,17.0,M. Smart,203935.0,6.0,,,,,,,,,,
472,PT00M34.80S,2020-08-09T22:46:20.1Z,3,REGULAR,foul,personal,['3freethrow'],202954,,,1610612753,85,81,2020-08-09T22:46:33Z,4640000,,,0,,B. Wanamaker FOUL personal (1 PF) (Ross 3freethrow),"[202954, 203082]",1610612738.0,BOS,shooting,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,2529.0,1.0,0.0,Ross,203082.0,,,
474,PT00M34.80S,2020-08-09T22:46:48.7Z,3,REGULAR,freethrow,1of3,[],203082,,,1610612753,85,82,2020-08-09T22:46:48Z,4660000,,,0,,T. Ross freethrow 1of3 (12 PTS),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
475,PT00M34.80S,2020-08-09T22:47:01.1Z,3,REGULAR,freethrow,2of3,[],203082,,,1610612753,85,83,2020-08-09T22:47:01Z,4670000,,,0,,T. Ross freethrow 2of3 (13 PTS),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,Made,,,,,13.0,,,,,,,,,,,,,
476,PT00M34.80S,2020-08-09T22:47:16.2Z,3,REGULAR,freethrow,3of3,[],203082,,,1610612753,85,84,2020-08-09T22:47:16Z,4680000,,,0,,T. Ross freethrow 3of3 (14 PTS),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,Made,,,,,14.0,,,,,,,,,,,,,
477,PT00M31.30S,2020-08-09T22:47:29.1Z,3,REGULAR,3pt,jumpshot,[],1628369,67.09921156373193,55.951286764705884,1610612738,85,84,2020-08-09T22:47:36Z,4690000,30.0,257.0,1,right,MISS J. Tatum 26' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,26.4,Missed,,,,,,,,,,,,,,,,,,
478,PT00M27.70S,2020-08-09T22:47:32.7Z,3,REGULAR,rebound,defensive,[],203082,,,1610612753,85,84,2020-08-09T22:47:36Z,4700000,,,0,,T. Ross REBOUND (Off:0 Def:2),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,477.0,2.0,2.0,0.0,,,,,,,,,,,,,,
479,PT00M22.50S,2020-08-09T22:47:39.0Z,3,REGULAR,2pt,jumpshot,"['pointsinthepaint', 'fastbreak']",203082,7.966491458607096,36.09834558823529,1610612753,85,86,2020-08-09T22:47:48Z,4710000,70.0,22.0,1,left,T. Ross 7' jumpshot (16 PTS),[203082],1610612753.0,ORL,drivingfloating,,,Ross,T. Ross,,,,,7.49,Made,,,,,16.0,,,,,,,,,,,,,
480,PT00M06.60S,2020-08-09T22:48:05.3Z,3,REGULAR,foul,personal,[],1628982,,,1610612738,85,86,2020-08-09T22:48:17Z,4720000,,,0,,M. Frazier Jr. FOUL personal (1 PF),"[1628982, 202330]",1610612753.0,ORL,,,,Frazier Jr.,M. Frazier Jr.,,,,,,,,,,,,,,,,,202049.0,1.0,0.0,Hayward,202330.0,,,
482,PT00M03.40S,2020-08-09T22:48:28.2Z,3,REGULAR,2pt,layup,['pointsinthepaint'],202330,94.43166885676742,46.88265931372549,1610612738,87,86,2020-08-09T22:48:38Z,4740000,-16.0,0.0,1,right,G. Hayward layup (26 PTS) (J. Tatum 6 AST),"[202330, 1628369]",1610612738.0,BOS,cutting,,,Hayward,G. Hayward,,,,,1.65,Made,,,,,26.0,J. Tatum,1628369.0,6.0,,,,,,,,,,
484,PT00M00.20S,2020-08-09T22:48:35.0Z,3,REGULAR,3pt,jumpshot,[],1628365,40.949408672798945,33.15716911764706,1610612753,87,86,2020-08-09T22:48:44Z,4760000,84.0,332.0,1,left,MISS M. Fultz 35' 3PT,[1628365],1610612753.0,ORL,bank,,,Fultz,M. Fultz,,,,,34.82,Missed,,,,,,,,,,,,,,,,,,
485,PT00M00.10S,2020-08-09T22:48:35.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612753,87,86,2020-08-09T22:48:44Z,4770000,,,0,,Team offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,484.0,,,,,,,,,,,,,,,,,
486,PT00M00.00S,2020-08-09T22:48:38.7Z,3,REGULAR,period,end,[],0,,,1610612753,87,86,2020-08-09T22:48:38Z,4780000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT12M00.00S,2020-08-09T22:50:40.2Z,4,REGULAR,substitution,out,['startperiod'],202330,,,1610612753,87,86,2020-08-09T22:51:54Z,4790000,,,0,,substitution out Hayward,[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,
489,PT12M00.00S,2020-08-09T22:50:40.2Z,4,REGULAR,substitution,in,['startperiod'],1628400,,,1610612753,87,86,2020-08-09T22:51:54Z,4800000,,,0,,substitution in Ojeleye,[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,,,,,,,,,,
490,PT12M00.00S,2020-08-09T22:52:11.3Z,4,REGULAR,period,start,[],0,,,1610612738,87,86,2020-08-09T22:52:11Z,4810000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT11M40.00S,2020-08-09T22:52:30.6Z,4,REGULAR,3pt,jumpshot,[],1628400,94.30026281208936,3.2552083333333335,1610612738,87,86,2020-08-09T22:52:39Z,4820000,-234.0,1.0,1,right,MISS S. Ojeleye 23' 3PT,[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,23.38,Missed,,,,,,,,,,,,,,,,,,
492,PT11M37.00S,2020-08-09T22:52:33.6Z,4,REGULAR,rebound,offensive,[],1629057,,,1610612738,87,86,2020-08-09T22:52:39Z,4830000,,,0,,R. Williams III REBOUND (Off:1 Def:0),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,491.0,1.0,0.0,1.0,,,,,,,,,,,,,,
493,PT11M34.00S,2020-08-09T22:52:36.8Z,4,REGULAR,2pt,layup,"['pointsinthepaint', '2ndchance']",202954,94.69448094612353,49.333639705882355,1610612738,89,86,2020-08-09T22:52:42Z,4840000,-3.0,-3.0,1,right,B. Wanamaker layup (6 PTS) (M. Smart 7 AST),"[202954, 203935]",1610612738.0,BOS,cutting,,,Wanamaker,B. Wanamaker,,,,,0.44,Made,,,,,6.0,M. Smart,203935.0,7.0,,,,,,,,,,
495,PT11M18.00S,2020-08-09T22:52:52.4Z,4,REGULAR,2pt,jumpshot,[],203082,20.71287779237845,48.353247549019606,1610612753,89,88,2020-08-09T22:53:09Z,4860000,8.0,142.0,1,left,T. Ross 15' jumpshot (18 PTS),[203082],1610612753.0,ORL,drivingfloating,,,Ross,T. Ross,,,,,14.79,Made,,,,,18.0,,,,,,,,,,,,,
496,PT11M05.00S,2020-08-09T22:53:05.2Z,4,REGULAR,2pt,dunk,['pointsinthepaint'],1629057,94.95729303547962,50.55912990196079,1610612738,91,88,2020-08-09T22:53:13Z,4870000,3.0,-5.0,1,right,R. Williams III dunk (8 PTS) (B. Wanamaker 2 AST),"[1629057, 202954]",1610612738.0,BOS,cutting,,,Williams III,R. Williams III,,,,,0.28,Made,,,,,8.0,B. Wanamaker,202954.0,2.0,,,,,,,,,,
498,PT10M47.00S,2020-08-09T22:53:23.1Z,4,REGULAR,3pt,jumpshot,[],1629109,5.338370565045992,3.5003063725490198,1610612753,91,88,2020-08-09T22:53:27Z,4890000,232.0,-2.0,1,left,MISS G. Clark 23' 3PT,[1629109],1610612753.0,ORL,,,,Clark,G. Clark,,,,,23.25,Missed,,,,,,,,,,,,,,,,,,
499,PT10M44.00S,2020-08-09T22:53:26.1Z,4,REGULAR,rebound,defensive,[],202954,,,1610612738,91,88,2020-08-09T22:53:27Z,4900000,,,0,,B. Wanamaker REBOUND (Off:0 Def:1),[202954],1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,,,498.0,1.0,1.0,0.0,,,,,,,,,,,,,,
500,PT10M37.00S,2020-08-09T22:53:32.9Z,4,REGULAR,3pt,jumpshot,[],1628369,67.88764783180025,34.872855392156865,1610612738,91,88,2020-08-09T22:53:38Z,4910000,-76.0,249.0,1,right,MISS J. Tatum 27' 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,26.59,Missed,,,,,,,,,,,,,,,,,,
501,PT10M36.00S,2020-08-09T22:53:33.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612753,91,88,2020-08-09T22:53:38Z,4920000,,,0,,Team defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,500.0,,,,,,,,,,,,,,,,,
502,PT10M36.00S,2020-08-09T22:53:38.3Z,4,REGULAR,stoppage,outofbounds,[],0,,,1610612753,91,88,2020-08-09T22:53:38Z,4930000,,,0,,stoppage outofbounds,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT10M25.00S,2020-08-09T22:53:57.7Z,4,REGULAR,3pt,jumpshot,[],1628982,4.681340341655716,95.65716911764706,1610612753,91,88,2020-08-09T22:54:03Z,4940000,-228.0,-8.0,1,left,MISS M. Frazier Jr. 23' 3PT,[1628982],1610612753.0,ORL,,,,Frazier Jr.,M. Frazier Jr.,,,,,22.83,Missed,,,,,,,,,,,,,,,,,,
504,PT10M24.00S,2020-08-09T22:53:58.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612753,91,88,2020-08-09T22:54:03Z,4950000,,,0,,Team offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,503.0,,,,,,,,,,,,,,,,,
505,PT10M24.00S,2020-08-09T22:54:03.9Z,4,REGULAR,foul,personal,[],1629057,,,1610612753,91,88,2020-08-09T22:54:45Z,4960000,,,0,,R. Williams III FOUL personal (2 PF),"[1629057, 1629109]",1610612738.0,BOS,looseball,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,202049.0,2.0,0.0,Clark,1629109.0,,,
507,PT10M19.00S,2020-08-09T22:54:22.2Z,4,REGULAR,3pt,jumpshot,['2ndchance'],1628365,32.40801576872536,54.23560049019608,1610612753,91,88,2020-08-09T22:54:40Z,4980000,-21.0,252.0,1,left,MISS M. Fultz 26' 3PT,[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,25.85,Missed,,,,,,,,,,,,,,,,,,
508,PT10M14.00S,2020-08-09T22:54:26.3Z,4,REGULAR,rebound,defensive,[],1629057,,,1610612738,91,88,2020-08-09T22:54:26Z,4990000,,,0,,R. Williams III REBOUND (Off:1 Def:1),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,507.0,2.0,1.0,1.0,,,,,,,,,,,,,,
509,PT09M59.00S,2020-08-09T22:54:44.6Z,4,REGULAR,foul,personal,['2freethrow'],1628982,,,1610612738,91,88,2020-08-09T22:54:57Z,5000000,,,0,,M. Frazier Jr. FOUL personal (2 PF) (Tatum 2freethrow),"[1628982, 1628369]",1610612753.0,ORL,shooting,,,Frazier Jr.,M. Frazier Jr.,,,,,,,,,,,,,,,,,2005.0,2.0,0.0,Tatum,1628369.0,,,
511,PT09M59.00S,2020-08-09T22:55:08.8Z,4,REGULAR,freethrow,1of2,[],1628369,,,1610612738,92,88,2020-08-09T22:55:08Z,5020000,,,0,,J. Tatum freethrow 1of2 (18 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,,,,,18.0,,,,,,,,,,,,,
512,PT09M59.00S,2020-08-09T22:55:27.9Z,4,REGULAR,freethrow,2of2,[],1628369,,,1610612738,93,88,2020-08-09T22:55:27Z,5030000,,,0,,J. Tatum freethrow 2of2 (19 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,,,,,19.0,,,,,,,,,,,,,
513,PT09M48.00S,2020-08-09T22:55:40.2Z,4,REGULAR,3pt,jumpshot,[],203082,4.418528252299605,94.43167892156863,1610612753,93,88,2020-08-09T22:55:45Z,5040000,-222.0,-11.0,1,left,MISS T. Ross 22' 3PT,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,22.23,Missed,,,,,,,,,,,,,,,,,,
514,PT09M47.00S,2020-08-09T22:55:41.2Z,4,REGULAR,rebound,offensive,[],1629109,,,1610612753,93,88,2020-08-09T23:00:06Z,5050000,,,0,,G. Clark REBOUND (Off:1 Def:2),[1629109],1610612753.0,ORL,,,,Clark,G. Clark,,,,,,,513.0,3.0,2.0,1.0,,,,,,,,,,,,,,
550,PT09M47.00S,2020-08-09T22:55:47.1Z,4,REGULAR,2pt,layup,"['pointsinthepaint', '2ndchance']",1629109,6.619579500657039,50.91145833333333,1610612753,93,88,2020-08-09T23:00:35Z,5055000,-5.0,10.0,1,left,MISS G. Clark layup,[1629109],1610612753.0,ORL,tip,,,Clark,G. Clark,,,,,1.59,Missed,,,,,,,,,,,,,,,,,,
551,PT09M47.00S,2020-08-09T22:55:47.1Z,4,REGULAR,rebound,defensive,[],1628400,,,1610612738,93,88,2020-08-09T23:00:35Z,5057500,,,0,,S. Ojeleye REBOUND (Off:0 Def:1),[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,,,550.0,1.0,1.0,0.0,,,,,,,,,,,,,,
515,PT09M34.00S,2020-08-09T22:55:54.1Z,4,REGULAR,turnover,badpass,[],1628369,,,1610612738,93,88,2020-08-09T22:55:59Z,5060000,,,0,,J. Tatum TURNOVER badpass (2 TOV) Stolen,"[1628369, 1628365]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,2.0,Fultz,1628365.0
516,PT09M34.00S,2020-08-09T22:55:54.1Z,4,REGULAR,steal,,[],1628365,,,1610612753,93,88,2020-08-09T22:55:55Z,5070000,,,0,,M. Fultz STEAL (2 STL),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,,,,,,,,
517,PT09M31.00S,2020-08-09T22:55:57.4Z,4,REGULAR,2pt,dunk,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628365,5.995400788436268,48.59834558823529,1610612753,93,90,2020-08-09T22:56:06Z,5080000,7.0,4.0,1,left,M. Fultz dunk (8 PTS),[1628365],1610612753.0,ORL,running,,,Fultz,M. Fultz,,,,,1.17,Made,,,,,8.0,,,,,,,,,,,,,
518,PT09M07.00S,2020-08-09T22:56:25.2Z,4,REGULAR,2pt,jumpshot,['pointsinthepaint'],1628369,86.02168199737189,35.60814950980392,1610612738,93,90,2020-08-09T22:56:31Z,5090000,-72.0,79.0,1,right,MISS J. Tatum 11' jumpshot,[1628369],1610612738.0,BOS,turnaround,,,Tatum,J. Tatum,,,,,11.09,Missed,,,,,,,,,,,,,,,,,,
519,PT09M05.00S,2020-08-09T22:56:27.2Z,4,REGULAR,rebound,defensive,[],203082,,,1610612753,93,90,2020-08-09T22:56:37Z,5100000,,,0,,T. Ross REBOUND (Off:0 Def:3),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,518.0,3.0,3.0,0.0,,,,,,,,,,,,,,
520,PT09M00.00S,2020-08-09T22:56:35.2Z,4,REGULAR,stoppage,outofbounds,[],0,,,1610612753,93,90,2020-08-09T22:56:35Z,5110000,,,0,,stoppage outofbounds,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT09M00.00S,2020-08-09T22:56:46.3Z,4,REGULAR,substitution,out,[],1628369,,,1610612753,93,90,2020-08-09T22:56:51Z,5120000,,,0,,substitution out Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,
522,PT09M00.00S,2020-08-09T22:56:46.3Z,4,REGULAR,substitution,in,[],1627759,,,1610612753,93,90,2020-08-09T22:56:51Z,5130000,,,0,,substitution in Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,
523,PT08M58.00S,2020-08-09T22:57:01.5Z,4,REGULAR,3pt,jumpshot,[],1628982,4.5499342969776615,95.65716911764706,1610612753,93,93,2020-08-09T22:57:06Z,5140000,-228.0,-10.0,1,left,M. Frazier Jr. 23' 3PT  (8 PTS) (T. Ross 1 AST),"[1628982, 203082]",1610612753.0,ORL,,,,Frazier Jr.,M. Frazier Jr.,,,,,22.83,Made,,,,,8.0,T. Ross,203082.0,1.0,,,,,,,,,,
525,PT08M41.00S,2020-08-09T22:57:18.4Z,4,REGULAR,2pt,layup,['pointsinthepaint'],202954,92.19776609724047,48.353247549019606,1610612738,93,93,2020-08-09T23:02:16Z,5160000,-8.0,21.0,1,right,MISS B. Wanamaker layup Blocked,"[202954, 1629109]",1610612738.0,BOS,drivingfingerroll,,,Wanamaker,B. Wanamaker,,,,,2.75,Missed,,,,,,,,,Clark,1629109.0,,,,,,,,
526,PT08M41.00S,2020-08-09T22:57:18.4Z,4,REGULAR,block,,[],1629109,,,1610612738,93,93,2020-08-09T22:57:20Z,5170000,,,0,,G. Clark BLOCK (2 BLK),[1629109],1610612753.0,ORL,,,,Clark,G. Clark,,,,,,,,,,,,,,,,,,,,,,,,
527,PT08M38.00S,2020-08-09T22:57:21.4Z,4,REGULAR,rebound,defensive,[],203082,,,1610612753,93,93,2020-08-09T22:57:27Z,5180000,,,0,,T. Ross REBOUND (Off:0 Def:4),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,525.0,4.0,4.0,0.0,,,,,,,,,,,,,,
528,PT08M34.00S,2020-08-09T22:57:25.5Z,4,REGULAR,turnover,lostball,[],1628365,,,1610612753,93,93,2020-08-09T22:57:30Z,5190000,,,0,,M. Fultz TURNOVER lostball (2 TOV) Stolen,"[1628365, 202954]",1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,,,,,,2.0,Wanamaker,202954.0
529,PT08M34.00S,2020-08-09T22:57:25.5Z,4,REGULAR,steal,,[],202954,,,1610612738,93,93,2020-08-09T22:57:27Z,5200000,,,0,,B. Wanamaker STEAL (1 STL),[202954],1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,,,,,
530,PT08M25.00S,2020-08-09T22:57:36.1Z,4,REGULAR,foul,personal,['2freethrow'],1629109,,,1610612738,93,93,2020-08-09T22:57:48Z,5210000,,,0,,G. Clark FOUL personal (3 PF) (Wanamaker 2freethrow),"[1629109, 202954]",1610612753.0,ORL,shooting,,,Clark,G. Clark,,,,,,,,,,,,,,,,,2529.0,3.0,0.0,Wanamaker,202954.0,,,
532,PT08M25.00S,2020-08-09T22:58:02.6Z,4,REGULAR,freethrow,1of2,['fromturnover'],202954,,,1610612738,94,93,2020-08-09T22:58:02Z,5230000,,,0,,B. Wanamaker freethrow 1of2 (7 PTS),[202954],1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
533,PT08M25.00S,2020-08-09T22:58:03.3Z,4,REGULAR,substitution,out,[],1628982,,,1610612738,94,93,2020-08-09T22:58:07Z,5240000,,,0,,substitution out Frazier Jr.,[1628982],1610612753.0,ORL,,,,Frazier Jr.,M. Frazier Jr.,,,,,,,,,,,,,,,,,,,,,,,,
534,PT08M25.00S,2020-08-09T22:58:03.3Z,4,REGULAR,substitution,in,[],1628411,,,1610612738,94,93,2020-08-09T22:58:07Z,5250000,,,0,,substitution in Iwundu,[1628411],1610612753.0,ORL,,,,Iwundu,W. Iwundu,,,,,,,,,,,,,,,,,,,,,,,,
535,PT08M25.00S,2020-08-09T22:58:18.0Z,4,REGULAR,freethrow,2of2,['fromturnover'],202954,,,1610612738,95,93,2020-08-09T22:58:18Z,5260000,,,0,,B. Wanamaker freethrow 2of2 (8 PTS),[202954],1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
536,PT08M12.00S,2020-08-09T22:58:32.6Z,4,REGULAR,2pt,jumpshot,['pointsinthepaint'],1628365,13.61695137976347,34.872855392156865,1610612753,95,95,2020-08-09T22:58:37Z,5270000,76.0,75.0,1,left,M. Fultz 11' jumpshot (10 PTS),[1628365],1610612753.0,ORL,pullup,,,Fultz,M. Fultz,,,,,11.08,Made,,,,,10.0,,,,,,,,,,,,,
537,PT08M00.00S,2020-08-09T22:58:47.9Z,4,REGULAR,foul,personal,[],1628411,,,1610612738,95,95,2020-08-09T22:58:56Z,5280000,,,0,,W. Iwundu FOUL personal (4 PF),"[1628411, 1627759]",1610612753.0,ORL,,,,Iwundu,W. Iwundu,,,,,,,,,,,,,,,,,2005.0,4.0,0.0,Brown,1627759.0,,,
539,PT08M00.00S,2020-08-09T22:58:55.6Z,4,REGULAR,substitution,out,[],203920,,,1610612738,95,95,2020-08-09T22:58:59Z,5300000,,,0,,substitution out Birch,[203920],1610612753.0,ORL,,,,Birch,K. Birch,,,,,,,,,,,,,,,,,,,,,,,,
540,PT08M00.00S,2020-08-09T22:58:55.6Z,4,REGULAR,substitution,in,[],202696,,,1610612738,95,95,2020-08-09T22:58:59Z,5310000,,,0,,substitution in Vucevic,[202696],1610612753.0,ORL,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,
541,PT07M49.00S,2020-08-09T22:59:16.3Z,4,REGULAR,2pt,layup,['pointsinthepaint'],203935,90.62089356110381,41.73560049019608,1610612738,95,95,2020-08-09T22:59:22Z,5320000,-41.0,36.0,1,right,MISS M. Smart 6' layup,[203935],1610612738.0,BOS,driving,,,Smart,M. Smart,,,,,5.83,Missed,,,,,,,,,,,,,,,,,,
542,PT07M49.00S,2020-08-09T22:59:16.3Z,4,REGULAR,rebound,offensive,[],1629057,,,1610612738,95,95,2020-08-09T23:01:08Z,5330000,,,0,,R. Williams III REBOUND (Off:2 Def:1),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,541.0,3.0,1.0,2.0,,,,,,,,,,,,,,
552,PT07M48.00S,2020-08-09T22:59:21.6Z,4,REGULAR,2pt,layup,"['pointsinthepaint', '2ndchance']",1629057,93.11760840998686,52.029718137254896,1610612738,95,95,2020-08-09T23:01:22Z,5335000,10.0,12.0,1,right,MISS R. Williams III layup,[1629057],1610612738.0,BOS,tip,,,Williams III,R. Williams III,,,,,2.04,Missed,,,,,,,,,,,,,,,,,,
