actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
367,PT08M31.00S,2019-12-27T22:25:40.3Z,3,REGULAR,turnover,outofbounds,[],1627759,,,1610612738,68,53,2019-12-27T22:25:48Z,3520000,,,0,,J. Brown TURNOVER outofbounds (3 TOV),[1627759],1610612738.0,BOS,badpass,,,Brown,J. Brown,,,,,,,,,,,,,,,201640.0,,,,,3.0,,,,,
368,PT08M27.00S,2019-12-27T22:25:59.8Z,3,REGULAR,2pt,layup,['fromturnover'],202684,9.149145860709593,67.22579656862744,1610612739,68,55,2019-12-27T22:32:29Z,3530000,-86.0,34.0,1,left,T. Thompson 9' layup (4 PTS),[202684],1610612739.0,CLE,driving,,,Thompson,T. Thompson,,,,,9.45,Made,4.0,,,,,,,,,,,,,,,,,,
369,PT08M27.00S,2019-12-27T22:26:18.2Z,3,REGULAR,foul,personal,['1freethrow'],1628464,,,1610612739,68,55,2019-12-27T22:26:26Z,3540000,,,0,,D. Theis FOUL personal (4 PF) (Thompson 1freethrow),"[1628464, 202684]",1610612738.0,BOS,shooting,,,Theis,D. Theis,,,,,,,,,,,,,,,1626300.0,4.0,0.0,Thompson,202684.0,,,,,,
371,PT08M27.00S,2019-12-27T22:26:28.8Z,3,REGULAR,substitution,out,[],1628464,,,1610612739,68,55,2019-12-27T22:26:36Z,3560000,,,0,,substitution out Theis,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT08M27.00S,2019-12-27T22:26:28.8Z,3,REGULAR,substitution,in,[],202683,,,1610612739,68,55,2019-12-27T22:26:36Z,3570000,,,0,,substitution in Kanter,[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT08M27.00S,2019-12-27T22:26:31.6Z,3,REGULAR,freethrow,1of1,['fromturnover'],202684,,,1610612739,68,56,2019-12-27T22:26:31Z,3580000,,,0,,T. Thompson freethrow 1of1 (5 PTS),[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
374,PT08M09.00S,2019-12-27T22:26:48.4Z,3,REGULAR,2pt,layup,['pointsinthepaint'],202330,92.85479632063075,54.72579656862745,1610612738,70,56,2019-12-27T22:26:53Z,3590000,24.0,15.0,1,right,G. Hayward layup (7 PTS),[202330],1610612738.0,BOS,driving,,,Hayward,G. Hayward,,,,,3.11,Made,7.0,,,,,,,,,,,,,,,,,,
375,PT08M01.00S,2019-12-27T22:26:56.7Z,3,REGULAR,3pt,jumpshot,[],201567,25.837713534822605,82.66697303921569,1610612739,70,56,2019-12-27T22:27:04Z,3600000,-163.0,190.0,1,left,MISS K. Love 26' 3PT,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,25.5,Missed,,,,,,,,,,,,,,,,,,,
376,PT07M59.00S,2019-12-27T22:26:58.7Z,3,REGULAR,rebound,defensive,[],202330,,,1610612738,70,56,2019-12-27T22:34:36Z,3610000,,,0,,G. Hayward REBOUND (Off:0 Def:5),[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,375.0,5.0,5.0,0.0,,,,,,,,,,,
377,PT07M55.00S,2019-12-27T22:27:03.1Z,3,REGULAR,3pt,jumpshot,['fastbreak'],1627759,87.20433639947439,95.90226715686273,1610612738,73,56,2019-12-27T22:34:21Z,3620000,230.0,68.0,1,right,J. Brown 24' 3PT  (18 PTS) (G. Hayward 5 AST),"[1627759, 202330]",1610612738.0,BOS,running,,,Brown,J. Brown,,,,,24.09,Made,18.0,G. Hayward,202330.0,5.0,,,,,,,,,,,,,,,
379,PT07M37.00S,2019-12-27T22:27:20.0Z,3,REGULAR,2pt,jumpshot,['pointsinthepaint'],1629012,13.485545335085414,37.56893382352941,1610612739,73,56,2019-12-27T22:35:04Z,3640000,62.0,74.0,1,left,MISS C. Sexton 10' jumpshot,[1629012],1610612739.0,CLE,drivingfloating,,,Sexton,C. Sexton,,,,,10.12,Missed,,,,,,,,,,,,,,,,,,,
380,PT07M36.00S,2019-12-27T22:27:21.0Z,3,REGULAR,rebound,offensive,[],1629012,,,1610612739,73,56,2019-12-27T22:27:31Z,3650000,,,0,,C. Sexton REBOUND (Off:2 Def:2),[1629012],1610612739.0,CLE,,,,Sexton,C. Sexton,,,,,,,,,,,379.0,4.0,2.0,2.0,,,,,,,,,,,
381,PT07M35.00S,2019-12-27T22:27:25.4Z,3,REGULAR,2pt,layup,"['pointsinthepaint', '2ndchance']",1629012,7.966491458607096,48.59834558823529,1610612739,73,58,2019-12-27T22:27:38Z,3660000,7.0,22.0,1,left,C. Sexton layup (19 PTS),[1629012],1610612739.0,CLE,tip,,,Sexton,C. Sexton,,,,,2.88,Made,19.0,,,,,,,,,,,,,,,,,,
382,PT07M17.00S,2019-12-27T22:27:39.9Z,3,REGULAR,2pt,jumpshot,[],1628369,70.9264126149803,39.98544730392157,1610612738,73,58,2019-12-27T22:35:25Z,3670000,-50.0,221.0,1,right,MISS J. Tatum 23' jumpshot,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,23.18,Missed,,,,,,,,,,,,,,,,,,,
383,PT07M15.00S,2019-12-27T22:27:41.9Z,3,REGULAR,rebound,defensive,[],201567,,,1610612739,73,58,2019-12-27T22:27:52Z,3680000,,,0,,K. Love REBOUND (Off:1 Def:5),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,382.0,6.0,5.0,1.0,,,,,,,,,,,
384,PT07M08.00S,2019-12-27T22:27:50.2Z,3,REGULAR,3pt,jumpshot,[],1629012,5.601182654402102,96.8826593137255,1610612739,73,58,2019-12-27T22:27:57Z,3690000,-234.0,0.0,1,left,MISS C. Sexton 23' 3PT,[1629012],1610612739.0,CLE,,,,Sexton,C. Sexton,,,,,23.45,Missed,,,,,,,,,,,,,,,,,,,
385,PT07M06.00S,2019-12-27T22:27:52.2Z,3,REGULAR,rebound,defensive,[],1627759,,,1610612738,73,58,2019-12-27T22:27:57Z,3700000,,,0,,J. Brown REBOUND (Off:0 Def:6),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,384.0,6.0,6.0,0.0,,,,,,,,,,,
386,PT06M54.00S,2019-12-27T22:28:06.8Z,3,REGULAR,2pt,layup,['pointsinthepaint'],1628369,89.83245729303549,58.15716911764706,1610612738,75,58,2019-12-27T22:28:12Z,3710000,41.0,43.0,1,right,J. Tatum 6' layup (26 PTS),[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,6.35,Made,26.0,,,,,,,,,,,,,,,,,,
387,PT06M54.00S,2019-12-27T22:28:10.7Z,3,REGULAR,foul,personal,['1freethrow'],1629636,,,1610612738,75,58,2019-12-27T22:28:15Z,3720000,,,0,,D. Garland FOUL personal (2 PF) (Tatum 1freethrow),"[1629636, 1628369]",1610612739.0,CLE,shooting,,,Garland,D. Garland,,,,,,,,,,,,,,,1626300.0,2.0,0.0,Tatum,1628369.0,,,,,,
389,PT06M54.00S,2019-12-27T22:28:23.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,75,58,2019-12-27T22:31:54Z,3740000,,,0,,timeout full,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT06M54.00S,2019-12-27T22:30:51.7Z,3,REGULAR,substitution,out,[],202330,,,1610612738,75,58,2019-12-27T22:31:54Z,3750000,,,0,,substitution out Hayward,[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT06M54.00S,2019-12-27T22:30:51.7Z,3,REGULAR,substitution,out,[],1629636,,,1610612738,75,58,2019-12-27T22:31:54Z,3760000,,,0,,substitution out Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT06M54.00S,2019-12-27T22:30:51.7Z,3,REGULAR,substitution,in,[],1629750,,,1610612738,75,58,2019-12-27T22:31:54Z,3770000,,,0,,substitution in Green,[1629750],1610612738.0,BOS,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT06M54.00S,2019-12-27T22:30:51.7Z,3,REGULAR,substitution,in,[],203521,,,1610612738,75,58,2019-12-27T22:31:54Z,3780000,,,0,,substitution in Dellavedova,[203521],1610612739.0,CLE,,,,Dellavedova,M. Dellavedova,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT06M54.00S,2019-12-27T22:31:30.5Z,3,REGULAR,freethrow,1of1,[],1628369,,,1610612738,76,58,2019-12-27T22:31:30Z,3790000,,,0,,J. Tatum freethrow 1of1 (27 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,27.0,,,,,,,,,,,,,,,,,,
395,PT06M34.00S,2019-12-27T22:31:53.4Z,3,REGULAR,turnover,badpass,[],202684,,,1610612739,76,58,2019-12-27T22:31:57Z,3800000,,,0,,T. Thompson TURNOVER badpass (1 TOV) Stolen,"[202684, 202683]",1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,1.0,Kanter,202683.0,,,
396,PT06M34.00S,2019-12-27T22:31:53.4Z,3,REGULAR,steal,,[],202683,,,1610612738,76,58,2019-12-27T22:31:54Z,3810000,,,0,,E. Kanter STEAL (1 STL),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT06M28.00S,2019-12-27T22:31:58.0Z,3,REGULAR,2pt,layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627759,93.77463863337714,56.196384803921575,1610612738,78,58,2019-12-27T22:32:05Z,3820000,31.0,6.0,1,right,J. Brown layup (20 PTS),[1627759],1610612738.0,BOS,running,,,Brown,J. Brown,,,,,3.31,Made,20.0,,,,,,,,,,,,,,,,,,
398,PT06M17.00S,2019-12-27T22:32:09.7Z,3,REGULAR,2pt,layup,['pointsinthepaint'],203521,9.017739816031538,54.970894607843135,1610612739,78,60,2019-12-27T22:32:16Z,3830000,-25.0,32.0,1,left,M. Dellavedova layup (2 PTS) (K. Love 2 AST),"[203521, 201567]",1610612739.0,CLE,cutting,,,Dellavedova,M. Dellavedova,,,,,4.53,Made,2.0,K. Love,201567.0,2.0,,,,,,,,,,,,,,,
400,PT05M58.00S,2019-12-27T22:32:27.6Z,3,REGULAR,3pt,jumpshot,[],1627759,65.91655716162943,34.872855392156865,1610612738,78,60,2019-12-27T22:32:34Z,3850000,-76.0,268.0,1,right,MISS J. Brown 28' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,28.37,Missed,,,,,,,,,,,,,,,,,,,
401,PT05M56.00S,2019-12-27T22:32:29.6Z,3,REGULAR,rebound,offensive,[],202683,,,1610612738,78,60,2019-12-27T22:32:34Z,3860000,,,0,,E. Kanter REBOUND (Off:3 Def:2),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,400.0,5.0,2.0,3.0,,,,,,,,,,,
402,PT05M55.00S,2019-12-27T22:32:31.3Z,3,REGULAR,2pt,layup,"['2ndchance', 'pointsinthepaint']",202683,95.0,50.0,1610612738,80,60,2019-12-27T22:32:38Z,3870000,0.0,-6.0,1,right,E. Kanter layup (8 PTS),[202683],1610612738.0,BOS,tip,,,Kanter,E. Kanter,,,,,0.0,Made,8.0,,,,,,,,,,,,,,,,,,
403,PT05M44.00S,2019-12-27T22:32:42.5Z,3,REGULAR,2pt,dunk,['pointsinthepaint'],202684,7.966491458607096,49.57873774509804,1610612739,80,62,2019-12-27T22:32:48Z,3880000,2.0,22.0,1,left,T. Thompson dunk (7 PTS) (M. Dellavedova 4 AST),"[202684, 203521]",1610612739.0,CLE,cutting,,,Thompson,T. Thompson,,,,,2.8,Made,7.0,M. Dellavedova,203521.0,4.0,,,,,,,,,,,,,,,
405,PT05M26.00S,2019-12-27T22:33:00.0Z,3,REGULAR,2pt,layup,['pointsinthepaint'],1627759,95.0886990801577,53.255208333333336,1610612738,82,62,2019-12-27T22:33:05Z,3900000,16.0,-6.0,1,right,J. Brown layup (22 PTS) (E. Kanter 3 AST),"[1627759, 202683]",1610612738.0,BOS,drivingfingerroll,,,Brown,J. Brown,,,,,1.63,Made,22.0,E. Kanter,202683.0,3.0,,,,,,,,,,,,,,,
406,PT05M11.00S,2019-12-27T22:33:15.7Z,3,REGULAR,turnover,lostball,[],202684,,,1610612739,82,62,2019-12-27T22:33:19Z,3910000,,,0,,T. Thompson TURNOVER lostball (2 TOV) Stolen,"[202684, 202683]",1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,2.0,Kanter,202683.0,,,
407,PT05M11.00S,2019-12-27T22:33:15.7Z,3,REGULAR,steal,,[],202683,,,1610612738,82,62,2019-12-27T22:33:35Z,3920000,,,0,,E. Kanter STEAL (2 STL),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT05M04.00S,2019-12-27T22:33:22.3Z,3,REGULAR,2pt,layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202683,93.77463863337714,49.08854166666667,1610612738,84,62,2019-12-27T22:33:31Z,3930000,-5.0,6.0,1,right,E. Kanter layup (10 PTS) (J. Tatum 2 AST),"[202683, 1628369]",1610612738.0,BOS,cutting,,,Kanter,E. Kanter,,,,,1.24,Made,10.0,J. Tatum,1628369.0,2.0,,,,,,,,,,,,,,,
410,PT04M49.00S,2019-12-27T22:33:36.7Z,3,REGULAR,3pt,jumpshot,[],201567,6.1268068331143235,96.14736519607843,1610612739,84,65,2019-12-27T22:33:41Z,3950000,-231.0,5.0,1,left,K. Love 23' 3PT  (24 PTS) (M. Dellavedova 5 AST),"[201567, 203521]",1610612739.0,CLE,,,,Love,K. Love,,,,,23.09,Made,24.0,M. Dellavedova,203521.0,5.0,,,,,,,,,,,,,,,
412,PT04M30.00S,2019-12-27T22:33:56.1Z,3,REGULAR,2pt,jumpshot,['pointsinthepaint'],1628369,83.919185282523,49.333639705882355,1610612738,84,65,2019-12-27T22:34:02Z,3970000,-3.0,99.0,1,right,MISS J. Tatum 10' jumpshot,[1628369],1610612738.0,BOS,drivingfloating,,,Tatum,J. Tatum,,,,,10.43,Missed,,,,,,,,,,,,,,,,,,,
413,PT04M29.00S,2019-12-27T22:33:57.6Z,3,REGULAR,rebound,offensive,[],1628369,,,1610612738,84,65,2019-12-27T22:33:57Z,3980000,,,0,,J. Tatum REBOUND (Off:1 Def:3),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,412.0,4.0,3.0,1.0,,,,,,,,,,,
414,PT04M28.00S,2019-12-27T22:33:58.6Z,3,REGULAR,turnover,badpass,[],1628369,,,1610612738,84,65,2019-12-27T22:34:05Z,3990000,,,0,,J. Tatum TURNOVER badpass (1 TOV) Stolen,"[1628369, 202684]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,1.0,Thompson,202684.0,,,
415,PT04M28.00S,2019-12-27T22:33:58.6Z,3,REGULAR,steal,,[],202684,,,1610612739,84,65,2019-12-27T22:34:00Z,4000000,,,0,,T. Thompson STEAL (1 STL),[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT04M23.00S,2019-12-27T22:34:03.1Z,3,REGULAR,2pt,layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626224,5.601182654402102,51.294424019607845,1610612739,84,67,2019-12-27T22:34:09Z,4010000,-6.0,0.0,1,left,C. Osman layup (10 PTS) (M. Dellavedova 6 AST),"[1626224, 203521]",1610612739.0,CLE,running,,,Osman,C. Osman,,,,,0.86,Made,10.0,M. Dellavedova,203521.0,6.0,,,,,,,,,,,,,,,
418,PT04M11.00S,2019-12-27T22:34:15.1Z,3,REGULAR,2pt,jumpshot,[],202689,83.65637319316689,70.16697303921569,1610612738,86,67,2019-12-27T22:34:22Z,4030000,101.0,101.0,1,right,K. Walker 15' jumpshot (13 PTS),[202689],1610612738.0,BOS,fadeaway,,,Walker,K. Walker,,,,,14.67,Made,13.0,,,,,,,,,,,,,,,,,,
419,PT04M03.00S,2019-12-27T22:34:25.1Z,3,REGULAR,foul,personal,[],1629750,,,1610612739,86,67,2019-12-27T22:35:05Z,4040000,,,0,,J. Green FOUL personal (1 PF),"[1629750, 201567]",1610612738.0,BOS,,,,Green,J. Green,,,,,,,,,,,,,,,1626300.0,1.0,0.0,Love,201567.0,,,,,,
426,PT04M03.00S,2019-12-27T22:34:44.9Z,3,REGULAR,substitution,out,[],1628369,,,1610612739,86,67,2019-12-27T22:35:45Z,4055000,,,0,,substitution out Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT04M03.00S,2019-12-27T22:34:44.9Z,3,REGULAR,substitution,out,[],202684,,,1610612739,86,67,2019-12-27T22:35:45Z,4057500,,,0,,substitution out Thompson,[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT04M03.00S,2019-12-27T22:34:44.9Z,3,REGULAR,substitution,out,[],1626224,,,1610612739,86,67,2019-12-27T22:35:45Z,4058750,,,0,,substitution out Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT04M03.00S,2019-12-27T22:34:44.9Z,3,REGULAR,substitution,in,[],202954,,,1610612739,86,67,2019-12-27T22:35:45Z,4059375,,,0,,substitution in Wanamaker,[202954],1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT04M03.00S,2019-12-27T22:34:44.9Z,3,REGULAR,substitution,in,[],1629645,,,1610612739,86,67,2019-12-27T22:35:45Z,4059687,,,0,,substitution in Porter Jr.,[1629645],1610612739.0,CLE,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT04M03.00S,2019-12-27T22:34:44.9Z,3,REGULAR,substitution,in,[],1626204,,,1610612739,86,67,2019-12-27T22:35:45Z,4059843,,,0,,substitution in Nance Jr.,[1626204],1610612739.0,CLE,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT03M55.00S,2019-12-27T22:35:04.7Z,3,REGULAR,2pt,jumpshot,[],1626204,21.632720105124836,49.57873774509804,1610612739,86,69,2019-12-27T22:35:11Z,4060000,2.0,151.0,1,left,L. Nance Jr. 16' jumpshot (2 PTS) (K. Porter Jr. 1 AST),"[1626204, 1629645]",1610612739.0,CLE,,,,Nance Jr.,L. Nance Jr.,,,,,15.63,Made,2.0,K. Porter Jr.,1629645.0,1.0,,,,,,,,,,,,,,,
422,PT03M38.00S,2019-12-27T22:35:22.1Z,3,REGULAR,3pt,jumpshot,[],202689,66.44218134034165,43.69638480392157,1610612738,86,69,2019-12-27T22:35:54Z,4070000,-32.0,263.0,1,right,MISS K. Walker 27' 3PT,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,27.02,Missed,,,,,,,,,,,,,,,,,,,
423,PT03M36.00S,2019-12-27T22:35:25.1Z,3,REGULAR,rebound,offensive,[],1629750,,,1610612738,86,69,2019-12-27T22:35:25Z,4080000,,,0,,J. Green REBOUND (Off:1 Def:0),[1629750],1610612738.0,BOS,,,,Green,J. Green,,,,,,,,,,,422.0,1.0,0.0,1.0,,,,,,,,,,,
424,PT03M36.00S,2019-12-27T22:35:28.3Z,3,REGULAR,foul,personal,[],1629012,,,1610612738,86,69,2019-12-27T22:35:37Z,4090000,,,0,,C. Sexton FOUL personal (4 PF),"[1629012, 1629750]",1610612739.0,CLE,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,202035.0,4.0,0.0,Green,1629750.0,,,,,,
432,PT03M23.00S,2019-12-27T22:36:03.2Z,3,REGULAR,3pt,jumpshot,['2ndchance'],202954,71.43561103810775,79.48069852941177,1610612738,86,69,2019-12-27T22:36:10Z,4110000,147.0,216.0,1,right,MISS B. Wanamaker 27' 3PT,[202954],1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,26.61,Missed,,,,,,,,,,,,,,,,,,,
433,PT03M20.00S,2019-12-27T22:36:06.2Z,3,REGULAR,rebound,defensive,[],201567,,,1610612739,86,69,2019-12-27T22:36:10Z,4120000,,,0,,K. Love REBOUND (Off:1 Def:6),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,432.0,7.0,6.0,1.0,,,,,,,,,,,
434,PT03M15.00S,2019-12-27T22:36:11.0Z,3,REGULAR,2pt,layup,"['pointsinthepaint', 'fastbreak']",1629012,10.85742444152431,44.676776960784316,1610612739,86,69,2019-12-27T22:36:19Z,4130000,27.0,50.0,1,left,MISS C. Sexton 6' layup Blocked,"[1629012, 202689]",1610612739.0,CLE,running,,,Sexton,C. Sexton,,,,,6.12,Missed,,,,,,,,,,,,,,,,,Walker,202689.0,
435,PT03M15.00S,2019-12-27T22:36:11.0Z,3,REGULAR,block,,[],202689,,,1610612739,86,69,2019-12-27T22:36:12Z,4140000,,,0,,K. Walker BLOCK (2 BLK),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT03M14.00S,2019-12-27T22:36:12.0Z,3,REGULAR,rebound,defensive,[],202689,,,1610612738,86,69,2019-12-27T22:36:19Z,4150000,,,0,,K. Walker REBOUND (Off:0 Def:2),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,434.0,2.0,2.0,0.0,,,,,,,,,,,
437,PT03M11.00S,2019-12-27T22:36:17.5Z,3,REGULAR,2pt,jumpshot,"['fastbreak', 'pointsinthepaint']",202683,92.85479632063075,60.11795343137255,1610612738,86,69,2019-12-27T22:42:48Z,4160000,51.0,15.0,1,right,MISS E. Kanter jumpshot,[202683],1610612738.0,BOS,floating,,,Kanter,E. Kanter,,,,,5.45,Missed,,,,,,,,,,,,,,,,,,,
438,PT03M09.00S,2019-12-27T22:36:19.5Z,3,REGULAR,rebound,defensive,[],203521,,,1610612739,86,69,2019-12-27T22:36:27Z,4170000,,,0,,M. Dellavedova REBOUND (Off:0 Def:2),[203521],1610612739.0,CLE,,,,Dellavedova,M. Dellavedova,,,,,,,,,,,437.0,2.0,2.0,0.0,,,,,,,,,,,
439,PT02M58.00S,2019-12-27T22:36:28.5Z,3,REGULAR,3pt,jumpshot,[],203521,30.305519053876477,22.61795343137255,1610612739,86,72,2019-12-27T22:36:33Z,4180000,137.0,232.0,1,left,M. Dellavedova 27' 3PT  (5 PTS) (K. Love 3 AST),"[203521, 201567]",1610612739.0,CLE,,,,Dellavedova,M. Dellavedova,,,,,27.45,Made,5.0,K. Love,201567.0,3.0,,,,,,,,,,,,,,,
441,PT02M44.00S,2019-12-27T22:36:44.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629645,,,1610612738,86,72,2019-12-27T22:39:54Z,4200000,,,0,,K. Porter Jr. FOUL personal (2 PF) (Brown inpenalty),"[1629645, 1627759]",1610612739.0,CLE,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,201640.0,2.0,0.0,Brown,1627759.0,,,,,,
443,PT02M44.00S,2019-12-27T22:36:54.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,86,72,2019-12-27T22:36:54Z,4220000,,,0,,timeout full,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT02M44.00S,2019-12-27T22:39:26.1Z,3,REGULAR,substitution,out,[],202689,,,1610612738,86,72,2019-12-27T22:39:53Z,4230000,,,0,,substitution out Walker,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT02M44.00S,2019-12-27T22:39:26.1Z,3,REGULAR,substitution,out,[],1629012,,,1610612738,86,72,2019-12-27T22:39:53Z,4240000,,,0,,substitution out Sexton,[1629012],1610612739.0,CLE,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT02M44.00S,2019-12-27T22:39:26.1Z,3,REGULAR,substitution,in,[],202330,,,1610612738,86,72,2019-12-27T22:39:53Z,4250000,,,0,,substitution in Hayward,[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT02M44.00S,2019-12-27T22:39:26.1Z,3,REGULAR,substitution,in,[],1629636,,,1610612738,86,72,2019-12-27T22:39:53Z,4260000,,,0,,substitution in Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT02M44.00S,2019-12-27T22:39:59.6Z,3,REGULAR,freethrow,1of2,[],1627759,,,1610612738,87,72,2019-12-27T22:39:59Z,4270000,,,0,,J. Brown freethrow 1of2 (23 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Made,23.0,,,,,,,,,,,,,,,,,,
450,PT02M44.00S,2019-12-27T22:40:14.6Z,3,REGULAR,freethrow,2of2,[],1627759,,,1610612738,88,72,2019-12-27T22:40:14Z,4280000,,,0,,J. Brown freethrow 2of2 (24 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Made,24.0,,,,,,,,,,,,,,,,,,
451,PT02M28.00S,2019-12-27T22:40:32.2Z,3,REGULAR,3pt,jumpshot,[],201567,27.808804204993432,83.40226715686273,1610612739,88,75,2019-12-27T22:40:38Z,4290000,-167.0,209.0,1,left,K. Love 27' 3PT  (27 PTS),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,27.18,Made,27.0,,,,,,,,,,,,,,,,,,
452,PT02M03.00S,2019-12-27T22:40:56.8Z,3,REGULAR,3pt,jumpshot,[],202954,63.9454664914586,40.510110294117645,1610612738,88,75,2019-12-27T22:41:07Z,4300000,-47.0,286.0,1,right,MISS B. Wanamaker 30' 3PT,[202954],1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,29.57,Missed,,,,,,,,,,,,,,,,,,,
453,PT02M01.00S,2019-12-27T22:40:58.8Z,3,REGULAR,rebound,offensive,[],202683,,,1610612738,88,75,2019-12-27T22:49:14Z,4310000,,,0,,E. Kanter REBOUND (Off:4 Def:2),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,452.0,6.0,2.0,4.0,,,,,,,,,,,
495,PT02M00.00S,2019-12-27T22:41:02.1Z,3,REGULAR,2pt,layup,"['pointsinthepaint', '2ndchance']",202683,91.67214191852825,48.84344362745098,1610612738,88,75,2019-12-27T22:50:01Z,4325000,-6.0,26.0,1,right,MISS E. Kanter layup,[202683],1610612738.0,BOS,tip,,,Kanter,E. Kanter,,,,,3.18,Missed,,,,,,,,,,,,,,,,,,,
