actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
89,PT03M27.00S,2020-09-01T22:00:17.1Z,1,REGULAR,3pt,jumpshot,[],201586,30.042706964520367,23.108149509803923,1610612761,20,17,2020-09-01T22:00:20Z,890000,134.0,230.0,1,left,S. Ibaka 27' 3PT  (3 PTS) (N. Powell 1 AST),"[201586, 1626181]",1610612761.0,TOR,,,,Ibaka,S. Ibaka,,,,,27.11,Made,,,,,,,3.0,N. Powell,1626181.0,1.0,,,,,,,,,
91,PT03M14.00S,2020-09-01T22:00:29.7Z,1,REGULAR,3pt,jumpshot,[],202689,66.5735873850197,36.833639705882355,1610612738,20,17,2020-09-01T22:02:47Z,910000,-66.0,262.0,1,right,MISS K. Walker 28' 3PT,[202689],1610612738.0,BOS,pullup,,,Walker,K. Walker,,,,,27.52,Missed,,,,,,,,,,,,,,,,,,,
92,PT03M13.00S,2020-09-01T22:00:30.7Z,1,REGULAR,rebound,offensive,[],1629057,,,1610612738,20,17,2020-09-01T22:00:43Z,920000,,,0,,R. Williams III REBOUND (Off:1 Def:0),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,91.0,1.0,0.0,1.0,,,,,,,,,,,,,
93,PT03M13.00S,2020-09-01T22:00:37.2Z,1,REGULAR,2pt,dunk,"['2ndchance', 'pointsinthepaint']",1629057,95.0,50.0,1610612738,20,19,2020-09-01T22:00:50Z,930000,0.0,-6.0,1,right,R. Williams III dunk (4 PTS),[1629057],1610612738.0,BOS,tip,,,Williams III,R. Williams III,,,,,0.0,Made,,,,,,,4.0,,,,,,,,,,,,
94,PT03M01.00S,2020-09-01T22:00:44.0Z,1,REGULAR,3pt,jumpshot,[],1628384,8.360709592641262,95.90226715686273,1610612761,23,19,2020-09-01T22:00:54Z,940000,-230.0,26.0,1,left,O. Anunoby 23' 3PT  (6 PTS) (F. VanVleet 2 AST),"[1628384, 1627832]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,23.17,Made,,,,,,,6.0,F. VanVleet,1627832.0,2.0,,,,,,,,,
96,PT02M53.00S,2020-09-01T22:00:54.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,23,19,2020-09-01T22:00:54Z,960000,,,0,,timeout full,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT02M53.00S,2020-09-01T22:03:49.9Z,1,REGULAR,substitution,out,[],203935,,,1610612738,23,19,2020-09-01T22:04:14Z,970000,,,0,,substitution out Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT02M53.00S,2020-09-01T22:03:49.9Z,1,REGULAR,substitution,in,[],1628369,,,1610612738,23,19,2020-09-01T22:04:14Z,980000,,,0,,substitution in Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT02M40.00S,2020-09-01T22:04:46.3Z,1,REGULAR,2pt,dunk,['pointsinthepaint'],1629057,92.85479632063075,49.333639705882355,1610612738,23,21,2020-09-01T22:04:50Z,990000,-3.0,15.0,1,right,R. Williams III dunk (6 PTS) (J. Brown 1 AST),"[1629057, 1627759]",1610612738.0,BOS,cutting,,,Williams III,R. Williams III,,,,,2.05,Made,,,,,,,6.0,J. Brown,1627759.0,1.0,,,,,,,,,
101,PT02M20.00S,2020-09-01T22:05:06.5Z,1,REGULAR,2pt,layup,['pointsinthepaint'],1627783,13.61695137976347,51.049325980392155,1610612761,23,21,2020-09-01T22:05:10Z,1010000,-5.0,75.0,1,left,MISS P. Siakam 8' layup Blocked,"[1627783, 1627759]",1610612761.0,TOR,driving,,,Siakam,P. Siakam,,,,,8.12,Missed,Brown,1627759.0,,,,,,,,,,,,,,,,,
102,PT02M20.00S,2020-09-01T22:05:06.5Z,1,REGULAR,block,,[],1627759,,,1610612761,23,21,2020-09-01T22:05:08Z,1020000,,,0,,J. Brown BLOCK (2 BLK),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT02M19.00S,2020-09-01T22:05:07.5Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,23,21,2020-09-01T22:05:27Z,1030000,,,0,,J. Tatum REBOUND (Off:0 Def:1),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,101.0,1.0,1.0,0.0,,,,,,,,,,,,,
104,PT02M13.00S,2020-09-01T22:05:14.5Z,1,REGULAR,turnover,badpass,[],1628369,,,1610612738,23,21,2020-09-01T22:05:18Z,1040000,,,0,,J. Tatum TURNOVER badpass (1 TOV) Stolen,"[1628369, 1627783]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,1.0,Siakam,1627783.0,,,,,,
105,PT02M13.00S,2020-09-01T22:05:14.5Z,1,REGULAR,steal,,[],1627783,,,1610612761,23,21,2020-09-01T22:05:16Z,1050000,,,0,,P. Siakam STEAL (1 STL),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT02M09.00S,2020-09-01T22:05:18.6Z,1,REGULAR,3pt,jumpshot,"['fastbreak', 'fromturnover']",1627832,31.09395532194481,67.71599264705883,1610612761,26,21,2020-09-01T22:08:24Z,1060000,-89.0,240.0,1,left,F. VanVleet 26' 3PT  (9 PTS),[1627832],1610612761.0,TOR,runningpullup,,,VanVleet,F. VanVleet,,,,,26.08,Made,,,,,,,9.0,,,,,,,,,,,,
107,PT01M53.00S,2020-09-01T22:05:33.7Z,1,REGULAR,2pt,jumpshot,['pointsinthepaint'],202689,80.23981603153744,51.53952205882353,1610612738,26,21,2020-09-01T22:05:37Z,1070000,8.0,133.0,1,right,MISS K. Walker 14' jumpshot,[202689],1610612738.0,BOS,pullup,,,Walker,K. Walker,,,,,13.89,Missed,,,,,,,,,,,,,,,,,,,
108,PT01M52.00S,2020-09-01T22:05:34.7Z,1,REGULAR,rebound,defensive,[],201586,,,1610612761,26,21,2020-09-01T22:05:39Z,1080000,,,0,,S. Ibaka REBOUND (Off:1 Def:1),[201586],1610612761.0,TOR,,,,Ibaka,S. Ibaka,,,,,,,,,107.0,2.0,1.0,1.0,,,,,,,,,,,,,
109,PT01M43.00S,2020-09-01T22:05:44.0Z,1,REGULAR,turnover,badpass,[],1627832,,,1610612761,26,21,2020-09-01T22:05:47Z,1090000,,,0,,F. VanVleet TURNOVER badpass (2 TOV) Stolen,"[1627832, 1628400]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,2.0,Ojeleye,1628400.0,,,,,,
110,PT01M43.00S,2020-09-01T22:05:44.0Z,1,REGULAR,steal,,[],1628400,,,1610612738,26,21,2020-09-01T22:05:45Z,1100000,,,0,,S. Ojeleye STEAL (1 STL),[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT01M37.00S,2020-09-01T22:05:49.6Z,1,REGULAR,2pt,jumpshot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627759,86.94152431011827,50.55912990196079,1610612738,26,21,2020-09-01T22:10:26Z,1110000,3.0,70.0,1,right,MISS J. Brown 8' jumpshot,[1627759],1610612738.0,BOS,drivingfloating,,,Brown,J. Brown,,,,,7.58,Missed,,,,,,,,,,,,,,,,,,,
112,PT01M36.00S,2020-09-01T22:05:50.6Z,1,REGULAR,rebound,offensive,[],1629057,,,1610612738,26,21,2020-09-01T22:06:03Z,1120000,,,0,,R. Williams III REBOUND (Off:2 Def:0),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,111.0,2.0,0.0,2.0,,,,,,,,,,,,,
113,PT01M36.00S,2020-09-01T22:05:51.9Z,1,REGULAR,2pt,layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1629057,95.0,50.0,1610612738,26,23,2020-09-01T22:06:06Z,1130000,0.0,-6.0,1,right,R. Williams III layup (8 PTS),[1629057],1610612738.0,BOS,tip,,,Williams III,R. Williams III,,,,,0.0,Made,,,,,,,8.0,,,,,,,,,,,,
114,PT01M18.00S,2020-09-01T22:06:08.5Z,1,REGULAR,2pt,layup,['pointsinthepaint'],1627783,8.754927726675426,40.75520833333333,1610612761,26,23,2020-09-01T22:06:12Z,1140000,46.0,30.0,1,left,MISS P. Siakam 6' layup,[1627783],1610612761.0,TOR,driving,,,Siakam,P. Siakam,,,,,5.81,Missed,,,,,,,,,,,,,,,,,,,
115,PT01M17.00S,2020-09-01T22:06:09.5Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,26,23,2020-09-01T22:06:12Z,1150000,,,0,,J. Tatum REBOUND (Off:0 Def:2),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,114.0,2.0,2.0,0.0,,,,,,,,,,,,,
116,PT01M12.00S,2020-09-01T22:06:15.3Z,1,REGULAR,3pt,jumpshot,['fastbreak'],1628369,66.70499342969777,60.853247549019606,1610612738,26,26,2020-09-01T22:11:14Z,1160000,54.0,260.0,1,right,J. Tatum 27' 3PT  (7 PTS) (J. Brown 2 AST),"[1628369, 1627759]",1610612738.0,BOS,running,,,Tatum,J. Tatum,,,,,27.15,Made,,,,,,,7.0,J. Brown,1627759.0,2.0,,,,,,,,,
118,PT00M56.60S,2020-09-01T22:06:31.4Z,1,REGULAR,3pt,jumpshot,[],1626181,32.40801576872536,53.255208333333336,1610612761,26,26,2020-09-01T22:06:34Z,1180000,-16.0,252.0,1,left,MISS N. Powell 26' 3PT,[1626181],1610612761.0,TOR,pullup,,,Powell,N. Powell,,,,,25.81,Missed,,,,,,,,,,,,,,,,,,,
119,PT00M55.60S,2020-09-01T22:06:32.4Z,1,REGULAR,rebound,defensive,[],202689,,,1610612738,26,26,2020-09-01T22:06:44Z,1190000,,,0,,K. Walker REBOUND (Off:0 Def:1),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,118.0,1.0,1.0,0.0,,,,,,,,,,,,,
120,PT00M50.00S,2020-09-01T22:06:38.0Z,1,REGULAR,2pt,layup,"['fastbreak', 'pointsinthepaint']",202689,92.59198423127464,46.14736519607843,1610612738,26,26,2020-09-01T22:11:43Z,1200000,-19.0,17.0,1,right,MISS K. Walker layup Blocked,"[202689, 201586]",1610612738.0,BOS,running,,,Walker,K. Walker,,,,,2.97,Missed,Ibaka,201586.0,,,,,,,,,,,,,,,,,
121,PT00M50.00S,2020-09-01T22:06:38.0Z,1,REGULAR,block,,[],201586,,,1610612738,26,26,2020-09-01T22:06:40Z,1210000,,,0,,S. Ibaka BLOCK (1 BLK),[201586],1610612761.0,TOR,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT00M47.20S,2020-09-01T22:06:40.8Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612761,26,26,2020-09-01T22:06:45Z,1220000,,,0,,P. Siakam REBOUND (Off:0 Def:3),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,120.0,3.0,3.0,0.0,,,,,,,,,,,,,
123,PT00M37.80S,2020-09-01T22:06:51.7Z,1,REGULAR,turnover,outofbounds,[],1627832,,,1610612761,26,26,2020-09-01T22:06:57Z,1230000,,,0,,F. VanVleet TURNOVER outofbounds (3 TOV),[1627832],1610612761.0,TOR,badpass,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,3.0,,,1146.0,,,,,
124,PT00M37.80S,2020-09-01T22:06:54.1Z,1,REGULAR,substitution,out,[],1628384,,,1610612738,26,26,2020-09-01T22:07:08Z,1240000,,,0,,substitution out Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT00M37.80S,2020-09-01T22:06:54.1Z,1,REGULAR,substitution,out,[],1627832,,,1610612738,26,26,2020-09-01T22:07:08Z,1250000,,,0,,substitution out VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT00M37.80S,2020-09-01T22:06:54.1Z,1,REGULAR,substitution,out,[],202689,,,1610612738,26,26,2020-09-01T22:07:08Z,1260000,,,0,,substitution out Walker,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT00M37.80S,2020-09-01T22:06:54.1Z,1,REGULAR,substitution,in,[],200768,,,1610612738,26,26,2020-09-01T22:07:08Z,1270000,,,0,,substitution in Lowry,[200768],1610612761.0,TOR,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT00M37.80S,2020-09-01T22:06:54.1Z,1,REGULAR,substitution,in,[],1629056,,,1610612738,26,26,2020-09-01T22:07:08Z,1280000,,,0,,substitution in Davis,[1629056],1610612761.0,TOR,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT00M37.80S,2020-09-01T22:06:54.1Z,1,REGULAR,substitution,in,[],202954,,,1610612738,26,26,2020-09-01T22:07:08Z,1290000,,,0,,substitution in Wanamaker,[202954],1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT00M32.20S,2020-09-01T22:07:25.4Z,1,REGULAR,3pt,jumpshot,['fromturnover'],1628369,67.09921156373193,28.745404411764707,1610612738,26,26,2020-09-01T22:12:57Z,1300000,-106.0,257.0,1,right,MISS J. Tatum 28' 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,28.3,Missed,,,,,,,,,,,,,,,,,,,
131,PT00M31.10S,2020-09-01T22:07:26.5Z,1,REGULAR,rebound,defensive,[],201586,,,1610612761,26,26,2020-09-01T22:07:31Z,1310000,,,0,,S. Ibaka REBOUND (Off:1 Def:2),[201586],1610612761.0,TOR,,,,Ibaka,S. Ibaka,,,,,,,,,130.0,3.0,2.0,1.0,,,,,,,,,,,,,
132,PT00M23.40S,2020-09-01T22:07:34.6Z,1,REGULAR,2pt,layup,['pointsinthepaint'],201586,8.492115637319317,49.08854166666667,1610612761,28,26,2020-09-01T22:07:38Z,1320000,5.0,27.0,1,left,S. Ibaka layup (5 PTS) (K. Lowry 2 AST),"[201586, 200768]",1610612761.0,TOR,alleyoop,,,Ibaka,S. Ibaka,,,,,3.31,Made,,,,,,,5.0,K. Lowry,200768.0,2.0,,,,,,,,,
134,PT00M04.10S,2020-09-01T22:07:56.6Z,1,REGULAR,2pt,jumpshot,[],1629057,74.19513797634691,50.55912990196079,1610612738,28,28,2020-09-01T22:08:10Z,1340000,3.0,190.0,1,right,R. Williams III 20' jumpshot (10 PTS) (B. Wanamaker 1 AST),"[1629057, 202954]",1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,19.56,Made,,,,,,,10.0,B. Wanamaker,202954.0,1.0,,,,,,,,,
136,PT00M00.00S,2020-09-01T22:08:04.5Z,1,REGULAR,3pt,jumpshot,[],1627783,36.48160315374508,13.304227941176471,1610612761,28,28,2020-09-01T22:13:31Z,1360000,183.0,290.0,1,left,MISS P. Siakam 35' 3PT,[1627783],1610612761.0,TOR,runningpullup,,,Siakam,P. Siakam,,,,,34.82,Missed,,,,,,,,,,,,,,,,,,,
137,PT00M00.00S,2020-09-01T22:08:06.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612761,28,28,2020-09-01T22:08:06Z,1370000,,,0,,Team offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,136.0,,,,,,,,,,,,,,,,
138,PT00M00.00S,2020-09-01T22:08:13.9Z,1,REGULAR,period,end,[],0,,,1610612761,28,28,2020-09-01T22:08:13Z,1380000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT12M00.00S,2020-09-01T22:10:37.2Z,2,REGULAR,substitution,out,['startperiod'],1627783,,,1610612761,28,28,2020-09-01T22:11:36Z,1390000,,,0,,substitution out Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT12M00.00S,2020-09-01T22:10:37.2Z,2,REGULAR,substitution,out,['startperiod'],1627759,,,1610612761,28,28,2020-09-01T22:11:36Z,1400000,,,0,,substitution out Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT12M00.00S,2020-09-01T22:10:37.2Z,2,REGULAR,substitution,in,['startperiod'],1628449,,,1610612761,28,28,2020-09-01T22:11:36Z,1410000,,,0,,substitution in Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT12M00.00S,2020-09-01T22:10:37.2Z,2,REGULAR,substitution,in,['startperiod'],203935,,,1610612761,28,28,2020-09-01T22:11:36Z,1420000,,,0,,substitution in Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT12M00.00S,2020-09-01T22:11:41.9Z,2,REGULAR,period,start,[],0,,,1610612738,28,28,2020-09-01T22:11:41Z,1430000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT11M48.00S,2020-09-01T22:11:53.9Z,2,REGULAR,turnover,badpass,[],203935,,,1610612738,28,28,2020-09-01T22:11:57Z,1440000,,,0,,M. Smart TURNOVER badpass (2 TOV) Stolen,"[203935, 200768]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,2.0,Lowry,200768.0,,,,,,
145,PT11M48.00S,2020-09-01T22:11:53.9Z,2,REGULAR,steal,,[],200768,,,1610612761,28,28,2020-09-01T22:11:56Z,1450000,,,0,,K. Lowry STEAL (1 STL),[200768],1610612761.0,TOR,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT11M41.00S,2020-09-01T22:12:00.6Z,2,REGULAR,3pt,jumpshot,"['fastbreak', 'fromturnover']",200768,36.21879106438896,35.11795343137255,1610612761,28,28,2020-09-01T22:14:54Z,1460000,74.0,288.0,1,left,MISS K. Lowry 30' 3PT,[200768],1610612761.0,TOR,running,,,Lowry,K. Lowry,,,,,30.28,Missed,,,,,,,,,,,,,,,,,,,
147,PT11M40.00S,2020-09-01T22:12:01.6Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,28,28,2020-09-01T22:12:16Z,1470000,,,0,,J. Tatum REBOUND (Off:0 Def:3),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,146.0,3.0,3.0,0.0,,,,,,,,,,,,,
148,PT11M33.00S,2020-09-01T22:12:09.4Z,2,REGULAR,3pt,jumpshot,['fastbreak'],1628369,68.80749014454665,22.37285539215686,1610612738,28,31,2020-09-01T22:16:05Z,1480000,-138.0,241.0,1,right,J. Tatum 28' 3PT  (10 PTS) (M. Smart 1 AST),"[1628369, 203935]",1610612738.0,BOS,running,,,Tatum,J. Tatum,,,,,28.23,Made,,,,,,,10.0,M. Smart,203935.0,1.0,,,,,,,,,
150,PT11M15.00S,2020-09-01T22:12:25.6Z,2,REGULAR,2pt,jumpshot,['pointsinthepaint'],201586,17.296320630749015,40.75520833333333,1610612761,30,31,2020-09-01T22:17:00Z,1500000,46.0,110.0,1,left,S. Ibaka 12' jumpshot (7 PTS) (T. Davis 1 AST),"[201586, 1629056]",1610612761.0,TOR,floating,,,Ibaka,S. Ibaka,,,,,12.45,Made,,,,,,,7.0,T. Davis,1629056.0,1.0,,,,,,,,,
152,PT10M57.00S,2020-09-01T22:12:43.3Z,2,REGULAR,2pt,jumpshot,['pointsinthepaint'],203935,79.84559789750328,37.8140318627451,1610612738,30,31,2020-09-01T22:12:48Z,1520000,-61.0,137.0,1,right,MISS M. Smart 16' jumpshot,[203935],1610612738.0,BOS,pullup,,,Smart,M. Smart,,,,,15.5,Missed,,,,,,,,,,,,,,,,,,,
153,PT10M56.00S,2020-09-01T22:12:44.3Z,2,REGULAR,rebound,defensive,[],1628449,,,1610612761,30,31,2020-09-01T22:12:50Z,1530000,,,0,,C. Boucher REBOUND (Off:0 Def:1),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,152.0,1.0,1.0,0.0,,,,,,,,,,,,,
154,PT10M45.00S,2020-09-01T22:12:55.7Z,2,REGULAR,2pt,jumpshot,['pointsinthepaint'],200768,20.318659658344284,48.84344362745098,1610612761,32,31,2020-09-01T22:12:59Z,1540000,6.0,138.0,1,left,K. Lowry 14' jumpshot (4 PTS) (S. Ibaka 1 AST),"[200768, 201586]",1610612761.0,TOR,drivingfloating,,,Lowry,K. Lowry,,,,,14.41,Made,,,,,,,4.0,S. Ibaka,201586.0,1.0,,,,,,,,,
155,PT10M23.00S,2020-09-01T22:13:17.6Z,2,REGULAR,turnover,badpass,[],1629057,,,1610612738,32,31,2020-09-01T22:13:20Z,1550000,,,0,,R. Williams III TURNOVER badpass (1 TOV) Stolen,"[1629057, 200768]",1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,1.0,Lowry,200768.0,,,,,,
156,PT10M23.00S,2020-09-01T22:13:17.6Z,2,REGULAR,steal,,[],200768,,,1610612761,32,31,2020-09-01T22:13:19Z,1560000,,,0,,K. Lowry STEAL (2 STL),[200768],1610612761.0,TOR,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT10M19.00S,2020-09-01T22:13:29.2Z,2,REGULAR,2pt,layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626181,5.206964520367937,54.48069852941176,1610612761,32,31,2020-09-01T22:13:43Z,1570000,-22.0,-4.0,1,left,MISS N. Powell layup Blocked,"[1626181, 202954]",1610612761.0,TOR,running,,,Powell,N. Powell,,,,,2.25,Missed,Wanamaker,202954.0,,,,,,,,,,,,,,,,,
158,PT10M19.00S,2020-09-01T22:13:29.2Z,2,REGULAR,block,,[],202954,,,1610612761,32,31,2020-09-01T22:17:09Z,1580000,,,0,,B. Wanamaker BLOCK (1 BLK),[202954],1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT10M19.00S,2020-09-01T22:13:29.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612738,32,31,2020-09-01T22:13:43Z,1590000,,,0,,Team defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,157.0,,,,,,,,,,,,,,,,
160,PT10M19.00S,2020-09-01T22:13:37.7Z,2,REGULAR,stoppage,outofbounds,[],0,,,1610612738,32,31,2020-09-01T22:13:37Z,1600000,,,0,,stoppage outofbounds,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT10M19.00S,2020-09-01T22:13:41.9Z,2,REGULAR,substitution,out,[],1629057,,,1610612738,32,31,2020-09-01T22:13:46Z,1610000,,,0,,substitution out Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT10M19.00S,2020-09-01T22:13:41.9Z,2,REGULAR,substitution,in,[],1628464,,,1610612738,32,31,2020-09-01T22:13:46Z,1620000,,,0,,substitution in Theis,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT09M57.00S,2020-09-01T22:14:14.2Z,2,REGULAR,3pt,jumpshot,[],1628400,69.85873850197109,77.76501225490196,1610612738,32,31,2020-09-01T22:14:19Z,1630000,139.0,231.0,1,right,MISS S. Ojeleye 27' 3PT,[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,27.4,Missed,,,,,,,,,,,,,,,,,,,
165,PT09M56.00S,2020-09-01T22:14:15.2Z,2,REGULAR,rebound,defensive,[],200768,,,1610612761,32,31,2020-09-01T22:14:28Z,1640000,,,0,,K. Lowry REBOUND (Off:0 Def:3),[200768],1610612761.0,TOR,,,,Lowry,K. Lowry,,,,,,,,,164.0,3.0,3.0,0.0,,,,,,,,,,,,,
166,PT09M49.00S,2020-09-01T22:14:22.4Z,2,REGULAR,3pt,jumpshot,['fastbreak'],200768,32.933639947437584,42.470894607843135,1610612761,32,31,2020-09-01T22:19:37Z,1650000,38.0,257.0,1,left,MISS K. Lowry 27' 3PT,[200768],1610612761.0,TOR,runningpullup,,,Lowry,K. Lowry,,,,,26.53,Missed,,,,,,,,,,,,,,,,,,,
167,PT09M48.00S,2020-09-01T22:14:23.4Z,2,REGULAR,rebound,defensive,[],202954,,,1610612738,32,31,2020-09-01T22:14:31Z,1660000,,,0,,B. Wanamaker REBOUND (Off:0 Def:1),[202954],1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,,,,,166.0,1.0,1.0,0.0,,,,,,,,,,,,,
168,PT09M39.00S,2020-09-01T22:14:35.8Z,2,REGULAR,foul,personal,[],1629056,,,1610612738,32,31,2020-09-01T22:14:40Z,1670000,,,0,,T. Davis FOUL personal (1 PF),"[1629056, 1628369]",1610612761.0,TOR,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,2534.0,1.0,0.0,Tatum,1628369.0,
170,PT09M28.00S,2020-09-01T22:14:58.9Z,2,REGULAR,3pt,jumpshot,[],1628400,70.64717477003943,15.755208333333334,1610612738,32,31,2020-09-01T22:15:01Z,1690000,-171.0,223.0,1,right,MISS S. Ojeleye 29' 3PT,[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,28.58,Missed,,,,,,,,,,,,,,,,,,,
171,PT09M27.00S,2020-09-01T22:14:59.9Z,2,REGULAR,rebound,defensive,[],1629056,,,1610612761,32,31,2020-09-01T22:15:04Z,1700000,,,0,,T. Davis REBOUND (Off:0 Def:1),[1629056],1610612761.0,TOR,,,,Davis,T. Davis,,,,,,,,,170.0,1.0,1.0,0.0,,,,,,,,,,,,,
172,PT09M19.00S,2020-09-01T22:15:08.3Z,2,REGULAR,2pt,layup,['pointsinthepaint'],1629056,6.258212877792378,52.27481617647059,1610612761,32,31,2020-09-01T22:15:44Z,1710000,-11.0,6.0,1,left,MISS T. Davis layup Blocked,"[1629056, 1628464]",1610612761.0,TOR,driving,,,Davis,T. Davis,,,,,1.64,Missed,Theis,1628464.0,,,,,,,,,,,,,,,,,
176,PT09M19.00S,2020-09-01T22:15:08.3Z,2,REGULAR,block,,[],1628464,,,1610612761,32,31,2020-09-01T22:26:30Z,1715000,,,0,,D. Theis BLOCK (2 BLK),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT09M19.00S,2020-09-01T22:15:08.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612761,32,31,2020-09-01T22:15:44Z,1720000,,,0,,Team offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,172.0,,,,,,,,,,,,,,,,
