actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
187,PT11M23.00S,2020-08-02T20:11:35.2Z,2,REGULAR,2pt,jumpshot,[],1629018,78.13731931668858,67.71599264705883,1610612757,37,24,2020-08-02T20:51:33Z,1810000,89.0,153.0,1,right,MISS G. Trent Jr. 18' jumpshot,[1629018],1610612757.0,POR,pullup,,,Trent Jr.,G. Trent Jr.,,,,,18.16,Missed,,,,,,,,,,,,,,,,,,,
188,PT11M21.00S,2020-08-02T20:11:37.2Z,2,REGULAR,rebound,defensive,[],203935,,,1610612738,37,24,2020-08-02T20:11:40Z,1820000,,,0,,M. Smart REBOUND (Off:0 Def:2),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,187.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
189,PT11M14.00S,2020-08-02T20:11:44.7Z,2,REGULAR,2pt,dunk,['pointsinthepaint'],1628464,6.389618922470433,49.57873774509804,1610612738,39,24,2020-08-02T20:11:49Z,1830000,2.0,8.0,1,left,D. Theis dunk (5 PTS) (M. Smart 1 AST),"[1628464, 203935]",1610612738.0,BOS,cutting,,,Theis,D. Theis,,,,,1.33,Made,,,,,5.0,M. Smart,203935.0,1.0,,,,,,,,,,,
191,PT10M47.00S,2020-08-02T20:12:10.6Z,2,REGULAR,turnover,badpass,[],203468,,,1610612757,39,24,2020-08-02T20:12:17Z,1850000,,,0,,C. McCollum TURNOVER badpass (1 TOV) Stolen,"[203468, 1628369]",1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,1.0,Tatum,1628369.0,,,
192,PT10M47.00S,2020-08-02T20:12:10.6Z,2,REGULAR,steal,,[],1628369,,,1610612738,39,24,2020-08-02T20:12:13Z,1860000,,,0,,J. Tatum STEAL (2 STL),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT10M34.00S,2020-08-02T20:12:24.4Z,2,REGULAR,2pt,layup,"['pointsinthepaint', 'fromturnover']",1628369,5.338370565045992,49.82383578431372,1610612738,39,24,2020-08-02T20:12:28Z,1870000,1.0,-2.0,1,left,MISS J. Tatum layup Blocked,"[1628369, 203994]",1610612738.0,BOS,cutting,,,Tatum,J. Tatum,,,,,0.33,Missed,,,,,,,,,,,,,,,,,Nurkic,203994.0,
194,PT10M34.00S,2020-08-02T20:12:24.4Z,2,REGULAR,block,,[],203994,,,1610612738,39,24,2020-08-02T20:12:26Z,1880000,,,0,,J. Nurkic BLOCK (1 BLK),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT10M32.00S,2020-08-02T20:12:26.4Z,2,REGULAR,rebound,defensive,[],203468,,,1610612757,39,24,2020-08-02T20:12:28Z,1890000,,,0,,C. McCollum REBOUND (Off:0 Def:2),[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,193.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
196,PT10M26.00S,2020-08-02T20:12:32.4Z,2,REGULAR,2pt,hook,['pointsinthepaint'],203994,83.26215505913272,39.28462009803921,1610612757,39,24,2020-08-02T20:12:38Z,1900000,-54.0,105.0,1,right,MISS J. Nurkic 12' hook,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,12.26,Missed,,,,,,,,,,,,,,,,,,,
197,PT10M24.00S,2020-08-02T20:12:36.1Z,2,REGULAR,rebound,offensive,[],2546,,,1610612757,39,24,2020-08-02T20:12:36Z,1910000,,,0,,C. Anthony REBOUND (Off:1 Def:0),[2546],1610612757.0,POR,,,,Anthony,C. Anthony,,,,,,,196.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
198,PT10M24.00S,2020-08-02T20:12:36.8Z,2,REGULAR,2pt,layup,"['pointsinthepaint', '2ndchance']",2546,94.43166885676742,47.86305147058824,1610612757,39,24,2020-08-02T20:12:46Z,1920000,-11.0,0.0,1,right,MISS C. Anthony layup Blocked,"[2546, 202689]",1610612757.0,POR,,,,Anthony,C. Anthony,,,,,1.19,Missed,,,,,,,,,,,,,,,,,Walker,202689.0,
199,PT10M24.00S,2020-08-02T20:12:36.8Z,2,REGULAR,block,,[],202689,,,1610612757,39,24,2020-08-02T20:12:38Z,1930000,,,0,,K. Walker BLOCK (1 BLK),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT10M24.00S,2020-08-02T20:12:36.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612757,39,24,2020-08-02T20:12:46Z,1940000,,,0,,Team offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,198.0,,,,,,,,,,,,,,,,,,
201,PT10M24.00S,2020-08-02T20:12:44.3Z,2,REGULAR,stoppage,outofbounds,[],0,,,1610612757,39,24,2020-08-02T20:12:44Z,1950000,,,0,,stoppage outofbounds,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT10M24.00S,2020-08-02T20:12:44.8Z,2,REGULAR,substitution,out,[],1629684,,,1610612757,39,24,2020-08-02T20:12:57Z,1960000,,,0,,substitution out Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT10M24.00S,2020-08-02T20:12:44.8Z,2,REGULAR,substitution,out,[],1628464,,,1610612757,39,24,2020-08-02T20:12:57Z,1970000,,,0,,substitution out Theis,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT10M24.00S,2020-08-02T20:12:44.8Z,2,REGULAR,substitution,in,[],202683,,,1610612757,39,24,2020-08-02T20:12:57Z,1980000,,,0,,substitution in Kanter,[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT10M24.00S,2020-08-02T20:12:44.8Z,2,REGULAR,substitution,in,[],1628400,,,1610612757,39,24,2020-08-02T20:12:57Z,1990000,,,0,,substitution in Ojeleye,[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT10M18.00S,2020-08-02T20:13:00.7Z,2,REGULAR,3pt,jumpshot,['2ndchance'],203468,66.5735873850197,51.049325980392155,1610612757,39,24,2020-08-02T20:13:05Z,2000000,5.0,262.0,1,right,MISS C. McCollum 27' 3PT,[203468],1610612757.0,POR,stepback,,,McCollum,C. McCollum,,,,,26.73,Missed,,,,,,,,,,,,,,,,,,,
207,PT10M14.00S,2020-08-02T20:13:04.7Z,2,REGULAR,rebound,defensive,[],1628400,,,1610612738,39,24,2020-08-02T20:13:05Z,2010000,,,0,,S. Ojeleye REBOUND (Off:0 Def:1),[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,,,206.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
208,PT10M02.00S,2020-08-02T20:13:16.6Z,2,REGULAR,2pt,jumpshot,[],1628369,10.463206307490145,30.95128676470588,1610612738,39,24,2020-08-02T20:13:25Z,2020000,95.0,46.0,1,left,MISS J. Tatum 11' jumpshot,[1628369],1610612738.0,BOS,fadeaway,,,Tatum,J. Tatum,,,,,10.82,Missed,,,,,,,,,,,,,,,,,,,
209,PT09M57.00S,2020-08-02T20:13:21.6Z,2,REGULAR,rebound,offensive,[],202683,,,1610612738,39,24,2020-08-02T20:13:49Z,2030000,,,0,,E. Kanter REBOUND (Off:2 Def:1),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,208.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
210,PT09M56.00S,2020-08-02T20:13:22.8Z,2,REGULAR,3pt,jumpshot,['2ndchance'],1628369,6.915243101182654,3.990502450980392,1610612738,42,24,2020-08-02T20:13:28Z,2040000,230.0,13.0,1,left,J. Tatum 23' 3PT  (9 PTS) (E. Kanter 2 AST),"[1628369, 202683]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,23.07,Made,,,,,9.0,E. Kanter,202683.0,2.0,,,,,,,,,,,
211,PT09M40.00S,2020-08-02T20:13:38.7Z,2,REGULAR,3pt,jumpshot,[],203994,69.46452036793693,69.67677696078431,1610612757,42,24,2020-08-02T20:13:42Z,2050000,98.0,235.0,1,right,MISS J. Nurkic 26' 3PT,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,25.94,Missed,,,,,,,,,,,,,,,,,,,
212,PT09M37.00S,2020-08-02T20:13:41.7Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,42,24,2020-08-02T20:13:42Z,2060000,,,0,,J. Tatum REBOUND (Off:0 Def:2),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,211.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
214,PT09M22.00S,2020-08-02T20:13:56.5Z,2,REGULAR,2pt,hook,[],202683,8.229303547963205,66.98069852941177,1610612738,42,24,2020-08-02T20:14:04Z,2070000,-85.0,25.0,1,left,MISS E. Kanter 9' hook,[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,9.02,Missed,,,,,,,,,,,,,,,,,,,
215,PT09M20.00S,2020-08-02T20:13:58.5Z,2,REGULAR,rebound,defensive,[],2546,,,1610612757,42,24,2020-08-02T20:14:04Z,2080000,,,0,,C. Anthony REBOUND (Off:1 Def:1),[2546],1610612757.0,POR,,,,Anthony,C. Anthony,,,,,,,214.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
216,PT09M06.00S,2020-08-02T20:14:13.1Z,2,REGULAR,3pt,jumpshot,[],1629018,67.36202365308804,46.14736519607843,1610612757,42,27,2020-08-02T20:14:17Z,2090000,-19.0,254.0,1,right,G. Trent Jr. 26' 3PT  (6 PTS) (C. Anthony 2 AST),"[1629018, 2546]",1610612757.0,POR,,,,Trent Jr.,G. Trent Jr.,,,,,26.05,Made,,,,,6.0,C. Anthony,2546.0,2.0,,,,,,,,,,,
218,PT08M36.00S,2020-08-02T20:14:42.7Z,2,REGULAR,2pt,jumpshot,['pointsinthepaint'],203935,7.30946123521682,41.24540441176471,1610612738,42,27,2020-08-02T20:14:53Z,2110000,44.0,16.0,1,left,MISS M. Smart jumpshot,[203935],1610612738.0,BOS,drivingfloatingbank,,,Smart,M. Smart,,,,,4.89,Missed,,,,,,,,,,,,,,,,,,,
219,PT08M35.00S,2020-08-02T20:14:43.7Z,2,REGULAR,rebound,offensive,[],202683,,,1610612738,42,27,2020-08-02T20:14:53Z,2120000,,,0,,E. Kanter REBOUND (Off:3 Def:1),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,218.0,4.0,1.0,3.0,,,,,,,,,,,,,,,
220,PT08M34.00S,2020-08-02T20:14:47.8Z,2,REGULAR,2pt,layup,"['2ndchance', 'pointsinthepaint']",202683,5.0,50.0,1610612738,44,27,2020-08-02T20:14:57Z,2130000,0.0,-6.0,1,left,E. Kanter layup (8 PTS),[202683],1610612738.0,BOS,tip,,,Kanter,E. Kanter,,,,,0.0,Made,,,,,8.0,,,,,,,,,,,,,,
221,PT08M15.00S,2020-08-02T20:15:02.9Z,2,REGULAR,3pt,jumpshot,[],1629018,69.99014454664915,69.67677696078431,1610612757,44,27,2020-08-02T20:15:07Z,2140000,98.0,230.0,1,right,MISS G. Trent Jr. 25' 3PT,[1629018],1610612757.0,POR,,,,Trent Jr.,G. Trent Jr.,,,,,25.49,Missed,,,,,,,,,,,,,,,,,,,
222,PT08M13.00S,2020-08-02T20:15:04.9Z,2,REGULAR,rebound,defensive,[],203935,,,1610612738,44,27,2020-08-02T20:15:07Z,2150000,,,0,,M. Smart REBOUND (Off:0 Def:3),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,221.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
223,PT08M04.00S,2020-08-02T20:15:15.2Z,2,REGULAR,3pt,jumpshot,[],1628369,33.065045992115635,55.951286764705884,1610612738,47,27,2020-08-02T20:15:20Z,2160000,-30.0,258.0,1,left,J. Tatum 27' 3PT  (12 PTS),[1628369],1610612738.0,BOS,stepback,,,Tatum,J. Tatum,,,,,26.55,Made,,,,,12.0,,,,,,,,,,,,,,
224,PT08M02.00S,2020-08-02T20:15:20.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,47,27,2020-08-02T20:15:20Z,2170000,,,0,,timeout full,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT08M02.00S,2020-08-02T20:17:34.0Z,2,REGULAR,substitution,out,[],203935,,,1610612757,47,27,2020-08-02T20:18:27Z,2180000,,,0,,substitution out Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT08M02.00S,2020-08-02T20:17:34.0Z,2,REGULAR,substitution,out,[],1626209,,,1610612757,47,27,2020-08-02T20:18:27Z,2190000,,,0,,substitution out Hezonja,[1626209],1610612757.0,POR,,,,Hezonja,M. Hezonja,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT08M02.00S,2020-08-02T20:17:34.0Z,2,REGULAR,substitution,in,[],202330,,,1610612757,47,27,2020-08-02T20:18:27Z,2200000,,,0,,substitution in Hayward,[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT08M02.00S,2020-08-02T20:17:34.0Z,2,REGULAR,substitution,in,[],203081,,,1610612757,47,27,2020-08-02T20:18:27Z,2210000,,,0,,substitution in Lillard,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT07M53.00S,2020-08-02T20:18:50.2Z,2,REGULAR,2pt,layup,['pointsinthepaint'],203994,92.90407358738501,47.606464460784316,1610612757,47,29,2020-08-02T20:19:02Z,2220000,-12.0,14.0,1,right,J. Nurkic layup (8 PTS) (D. Lillard 6 AST),"[203994, 203081]",1610612757.0,POR,cutting,,,Nurkic,J. Nurkic,,,,,2.31,Made,,,,,8.0,D. Lillard,203081.0,6.0,,,,,,,,,,,
233,PT07M28.00S,2020-08-02T20:19:21.9Z,2,REGULAR,turnover,lostball,[],202330,,,1610612738,47,29,2020-08-02T20:19:39Z,2260000,,,0,,G. Hayward TURNOVER lostball (1 TOV) Stolen,"[202330, 203468]",1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,1.0,McCollum,203468.0,,,
234,PT07M28.00S,2020-08-02T20:19:21.9Z,2,REGULAR,steal,,[],203468,,,1610612757,47,29,2020-08-02T20:19:23Z,2270000,,,0,,C. McCollum STEAL (1 STL),[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT07M28.00S,2020-08-02T20:19:31.4Z,2,REGULAR,stoppage,outofbounds,[],0,,,1610612757,47,29,2020-08-02T20:19:31Z,2280000,,,0,,stoppage outofbounds,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT07M28.00S,2020-08-02T20:19:40.3Z,2,REGULAR,foul,personal,[],202330,,,1610612757,47,29,2020-08-02T20:25:48Z,2290000,,,0,,G. Hayward FOUL personal (1 PF),"[202330, 203468]",1610612738.0,BOS,take,,,Hayward,G. Hayward,,,,,,,,,,,,,,,202053.0,1.0,0.0,McCollum,203468.0,,,,,,
238,PT07M18.00S,2020-08-02T20:19:46.8Z,2,REGULAR,2pt,layup,"['pointsinthepaint', 'fromturnover']",203468,96.00854139290408,45.90226715686275,1610612757,47,29,2020-08-02T20:19:56Z,2310000,-20.0,-15.0,1,right,MISS C. McCollum layup Blocked,"[203468, 202683]",1610612757.0,POR,driving,,,McCollum,C. McCollum,,,,,2.26,Missed,,,,,,,,,,,,,,,,,Kanter,202683.0,
239,PT07M18.00S,2020-08-02T20:19:46.8Z,2,REGULAR,block,,[],202683,,,1610612757,47,29,2020-08-02T20:19:48Z,2320000,,,0,,E. Kanter BLOCK (1 BLK),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT07M16.00S,2020-08-02T20:19:48.8Z,2,REGULAR,rebound,defensive,[],202330,,,1610612738,47,29,2020-08-02T20:19:48Z,2330000,,,0,,G. Hayward REBOUND (Off:0 Def:3),[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,238.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
241,PT07M11.00S,2020-08-02T20:19:53.0Z,2,REGULAR,2pt,jumpshot,['fastbreak'],1628369,22.026938239159,64.03952205882352,1610612738,49,29,2020-08-02T20:20:52Z,2340000,-70.0,155.0,1,left,J. Tatum 17' jumpshot (14 PTS),[1628369],1610612738.0,BOS,stepback,,,Tatum,J. Tatum,,,,,17.48,Made,,,,,14.0,,,,,,,,,,,,,,
242,PT06M54.00S,2020-08-02T20:20:10.0Z,2,REGULAR,3pt,jumpshot,[],203081,74.98357424441524,14.529718137254902,1610612757,49,29,2020-08-02T20:20:32Z,2350000,-177.0,183.0,1,right,MISS D. Lillard 26' 3PT,[203081],1610612757.0,POR,pullup,,,Lillard,D. Lillard,,,,,25.86,Missed,,,,,,,,,,,,,,,,,,,
243,PT06M54.00S,2020-08-02T20:20:10.0Z,2,REGULAR,rebound,defensive,[],202330,,,1610612738,49,29,2020-08-02T20:20:32Z,2360000,,,0,,G. Hayward REBOUND (Off:0 Def:4),[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,242.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
244,PT06M41.00S,2020-08-02T20:20:23.1Z,2,REGULAR,2pt,jumpshot,[],202689,21.107095926412615,54.48069852941176,1610612738,51,29,2020-08-02T20:20:39Z,2370000,-22.0,146.0,1,left,K. Walker 15' jumpshot (10 PTS),[202689],1610612738.0,BOS,pullup,,,Walker,K. Walker,,,,,15.3,Made,,,,,10.0,,,,,,,,,,,,,,
245,PT06M26.00S,2020-08-02T20:20:37.8Z,2,REGULAR,3pt,jumpshot,[],2546,94.95729303547962,95.90226715686273,1610612757,51,32,2020-08-02T20:20:42Z,2380000,230.0,-5.0,1,right,C. Anthony 23' 3PT  (6 PTS) (C. McCollum 1 AST),"[2546, 203468]",1610612757.0,POR,,,,Anthony,C. Anthony,,,,,22.95,Made,,,,,6.0,C. McCollum,203468.0,1.0,,,,,,,,,,,
247,PT06M12.00S,2020-08-02T20:20:52.0Z,2,REGULAR,3pt,jumpshot,[],1628400,16.376478318002626,3.5003063725490198,1610612738,51,32,2020-08-02T20:20:58Z,2400000,232.0,101.0,1,left,MISS S. Ojeleye 26' 3PT,[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,25.59,Missed,,,,,,,,,,,,,,,,,,,
248,PT06M08.00S,2020-08-02T20:20:56.0Z,2,REGULAR,rebound,defensive,[],203994,,,1610612757,51,32,2020-08-02T20:20:58Z,2410000,,,0,,J. Nurkic REBOUND (Off:2 Def:3),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,247.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
249,PT06M04.00S,2020-08-02T20:21:01.0Z,2,REGULAR,2pt,jumpshot,[],2546,81.42247043363994,24.333639705882355,1610612757,51,32,2020-08-02T20:21:15Z,2420000,-128.0,122.0,1,right,MISS C. Anthony 18' jumpshot,[2546],1610612757.0,POR,,,,Anthony,C. Anthony,,,,,18.09,Missed,,,,,,,,,,,,,,,,,,,
250,PT06M00.00S,2020-08-02T20:21:05.0Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,51,32,2020-08-02T20:21:15Z,2430000,,,0,,J. Tatum REBOUND (Off:0 Def:3),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,249.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
251,PT05M47.00S,2020-08-02T20:21:16.9Z,2,REGULAR,3pt,jumpshot,[],1628369,31.35676741130092,33.40226715686275,1610612738,54,32,2020-08-02T20:23:57Z,2440000,83.0,242.0,1,left,J. Tatum 26' 3PT  (17 PTS),[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,26.13,Made,,,,,17.0,,,,,,,,,,,,,,
252,PT05M44.00S,2020-08-02T20:21:31.9Z,2,REGULAR,foul,personal,[],202689,,,1610612757,54,32,2020-08-02T20:26:47Z,2450000,,,0,,K. Walker FOUL personal (2 PF),"[202689, 203081]",1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,1830.0,2.0,0.0,Lillard,203081.0,,,,,,
255,PT05M44.00S,2020-08-02T20:21:43.2Z,2,REGULAR,substitution,out,[],1628369,,,1610612757,54,32,2020-08-02T20:25:32Z,2480000,,,0,,substitution out Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT05M44.00S,2020-08-02T20:21:43.2Z,2,REGULAR,substitution,out,[],202689,,,1610612757,54,32,2020-08-02T20:25:32Z,2490000,,,0,,substitution out Walker,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT05M44.00S,2020-08-02T20:21:43.2Z,2,REGULAR,substitution,out,[],202683,,,1610612757,54,32,2020-08-02T20:25:32Z,2500000,,,0,,substitution out Kanter,[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT05M44.00S,2020-08-02T20:21:43.2Z,2,REGULAR,substitution,in,[],1628464,,,1610612757,54,32,2020-08-02T20:25:32Z,2510000,,,0,,substitution in Theis,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT05M44.00S,2020-08-02T20:21:43.2Z,2,REGULAR,substitution,in,[],1627759,,,1610612757,54,32,2020-08-02T20:25:32Z,2520000,,,0,,substitution in Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT05M44.00S,2020-08-02T20:21:43.2Z,2,REGULAR,substitution,in,[],203935,,,1610612757,54,32,2020-08-02T20:25:32Z,2530000,,,0,,substitution in Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT05M31.00S,2020-08-02T20:22:13.0Z,2,REGULAR,turnover,badpass,[],2546,,,1610612757,54,32,2020-08-02T20:22:18Z,2540000,,,0,,C. Anthony TURNOVER badpass (1 TOV) Stolen,"[2546, 1627759]",1610612757.0,POR,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,1.0,Brown,1627759.0,,,
262,PT05M31.00S,2020-08-02T20:22:13.0Z,2,REGULAR,steal,,[],1627759,,,1610612738,54,32,2020-08-02T20:22:14Z,2550000,,,0,,J. Brown STEAL (1 STL),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT05M25.00S,2020-08-02T20:22:18.7Z,2,REGULAR,2pt,layup,"['pointsinthepaint', 'fromturnover']",1627759,7.046649145860711,49.333639705882355,1610612738,54,32,2020-08-02T20:22:28Z,2560000,3.0,14.0,1,left,MISS J. Brown layup Blocked,"[1627759, 2546]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,1.95,Missed,,,,,,,,,,,,,,,,,Anthony,2546.0,
264,PT05M25.00S,2020-08-02T20:22:18.7Z,2,REGULAR,block,,[],2546,,,1610612738,54,32,2020-08-02T20:22:20Z,2570000,,,0,,C. Anthony BLOCK (1 BLK),[2546],1610612757.0,POR,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT05M20.00S,2020-08-02T20:22:23.7Z,2,REGULAR,rebound,defensive,[],203994,,,1610612757,54,32,2020-08-02T20:22:28Z,2580000,,,0,,J. Nurkic REBOUND (Off:2 Def:4),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,263.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
266,PT05M18.00S,2020-08-02T20:22:26.6Z,2,REGULAR,turnover,badpass,[],203081,,,1610612757,54,32,2020-08-02T20:22:35Z,2590000,,,0,,D. Lillard TURNOVER badpass (3 TOV) Stolen,"[203081, 1627759]",1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,3.0,Brown,1627759.0,,,
267,PT05M18.00S,2020-08-02T20:22:26.6Z,2,REGULAR,steal,,[],1627759,,,1610612738,54,32,2020-08-02T20:22:30Z,2600000,,,0,,J. Brown STEAL (2 STL),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT05M12.00S,2020-08-02T20:22:32.1Z,2,REGULAR,3pt,jumpshot,['fromturnover'],1628400,10.200394218134035,1.5395220588235294,1610612738,54,32,2020-08-02T20:22:38Z,2610000,242.0,43.0,1,left,MISS S. Ojeleye 25' 3PT,[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,24.72,Missed,,,,,,,,,,,,,,,,,,,
269,PT05M09.00S,2020-08-02T20:22:35.4Z,2,REGULAR,rebound,defensive,[],203468,,,1610612757,54,32,2020-08-02T20:22:35Z,2620000,,,0,,C. McCollum REBOUND (Off:0 Def:3),[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,268.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
270,PT05M01.00S,2020-08-02T20:22:56.0Z,2,REGULAR,violation,kickedball,[],1628464,,,1610612757,54,32,2020-08-02T20:23:03Z,2630000,,,0,,D. Theis violation kickedball,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,1830.0,,,,,,,,,,
271,PT04M49.00S,2020-08-02T20:23:18.9Z,2,REGULAR,2pt,layup,['pointsinthepaint'],203468,95.3515111695138,49.333639705882355,1610612757,54,34,2020-08-02T20:23:26Z,2640000,-3.0,-9.0,1,right,C. McCollum layup (4 PTS),[203468],1610612757.0,POR,driving,,,McCollum,C. McCollum,,,,,0.47,Made,,,,,4.0,,,,,,,,,,,,,,
272,PT04M28.00S,2020-08-02T20:23:42.9Z,2,REGULAR,foul,personal,['2freethrow'],203994,,,1610612738,54,34,2020-08-02T20:23:59Z,2650000,,,0,,J. Nurkic FOUL personal (2 PF) (Brown 2freethrow),"[203994, 1627759]",1610612757.0,POR,shooting,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,202053.0,2.0,0.0,Brown,1627759.0,,,,,,
274,PT04M28.00S,2020-08-02T20:24:05.6Z,2,REGULAR,freethrow,1of2,[],1627759,,,1610612738,55,34,2020-08-02T20:24:26Z,2670000,,,0,,J. Brown freethrow 1of2 (5 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
