actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
164,PT00M00.10S,2020-01-07T00:34:52.9Z,1,REGULAR,3pt,jumpshot,[],1629067,47.65111695137976,18.45128676470588,1610612764,26,17,2020-01-07T00:35:06Z,1630000,158.0,395.0,1,left,MISS I. Bonga 43' 3PT,[1629067],1610612764.0,WAS,running,,,Bonga,I. Bonga,,,,,43.08,Missed,,,,,,,,,,,,,,,,,,,
165,PT00M00.10S,2020-01-07T00:34:52.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612764,26,17,2020-01-07T00:35:06Z,1640000,,,0,,Team offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,164.0,,,,,,,,,,,,,,,,
166,PT00M00.00S,2020-01-07T00:35:08.6Z,1,REGULAR,period,end,[],0,,,1610612764,26,17,2020-01-07T00:35:08Z,1650000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2020-01-07T00:37:31.7Z,2,REGULAR,substitution,out,['startperiod'],1629067,,,1610612764,26,17,2020-01-07T00:37:50Z,1660000,,,0,,substitution out Bonga,[1629067],1610612764.0,WAS,,,,Bonga,I. Bonga,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2020-01-07T00:37:31.7Z,2,REGULAR,substitution,in,['startperiod'],1627780,,,1610612764,26,17,2020-01-07T00:37:50Z,1670000,,,0,,substitution in Payton II,[1627780],1610612764.0,WAS,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2020-01-07T00:38:05.0Z,2,REGULAR,period,start,[],0,,,1610612764,26,17,2020-01-07T00:38:05Z,1680000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT11M43.00S,2020-01-07T00:38:23.9Z,2,REGULAR,foul,personal,[],202954,,,1610612764,26,17,2020-01-07T00:38:34Z,1690000,,,0,,B. Wanamaker FOUL personal (1 PF),"[202954, 1629726]",1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,101283.0,1.0,0.0,Mathews,1629726.0,
172,PT11M33.00S,2020-01-07T00:38:54.8Z,2,REGULAR,3pt,jumpshot,[],1627780,12.434296977660972,96.8826593137255,1610612764,26,17,2020-01-07T00:38:59Z,1710000,-234.0,64.0,1,left,MISS G. Payton II 24' 3PT,[1627780],1610612764.0,WAS,,,,Payton II,G. Payton II,,,,,24.46,Missed,,,,,,,,,,,,,,,,,,,
173,PT11M29.00S,2020-01-07T00:38:58.8Z,2,REGULAR,rebound,defensive,[],202954,,,1610612738,26,17,2020-01-07T00:38:59Z,1720000,,,0,,B. Wanamaker REBOUND (Off:0 Def:2),[202954],1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,,,,,172.0,2.0,2.0,0.0,,,,,,,,,,,,,
174,PT11M14.00S,2020-01-07T00:39:13.7Z,2,REGULAR,2pt,hook,['pointsinthepaint'],1628369,90.88370565045992,49.333639705882355,1610612738,26,19,2020-01-07T00:39:20Z,1730000,-3.0,33.0,1,right,J. Tatum hook (4 PTS),[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,3.88,Made,,,,,,,4.0,,,,,,,,,,,,
175,PT10M55.00S,2020-01-07T00:39:31.9Z,2,REGULAR,3pt,jumpshot,[],1629726,29.38567674113009,15.755208333333334,1610612764,26,19,2020-01-07T00:39:37Z,1740000,171.0,224.0,1,left,MISS G. Mathews 29' 3PT,[1629726],1610612764.0,WAS,,,,Mathews,G. Mathews,,,,,28.61,Missed,,,,,,,,,,,,,,,,,,,
176,PT10M52.00S,2020-01-07T00:39:34.9Z,2,REGULAR,rebound,defensive,[],1629035,,,1610612738,26,19,2020-01-07T00:39:37Z,1750000,,,0,,C. Edwards REBOUND (Off:0 Def:2),[1629035],1610612738.0,BOS,,,,Edwards,C. Edwards,,,,,,,,,175.0,2.0,2.0,0.0,,,,,,,,,,,,,
177,PT10M46.00S,2020-01-07T00:39:44.0Z,2,REGULAR,foul,personal,[],202397,,,1610612738,26,19,2020-01-07T00:40:28Z,1760000,,,0,,I. Smith FOUL personal (1 PF),"[202397, 1629035]",1610612764.0,WAS,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,201638.0,1.0,0.0,Edwards,1629035.0,
179,PT10M46.00S,2020-01-07T00:40:25.8Z,2,REGULAR,timeout,full,['team'],0,,,1610612738,26,19,2020-01-07T00:40:25Z,1780000,,,0,,timeout full,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT10M46.00S,2020-01-07T00:40:56.5Z,2,REGULAR,substitution,out,[],1629726,,,1610612738,26,19,2020-01-07T00:41:07Z,1790000,,,0,,substitution out Mathews,[1629726],1610612764.0,WAS,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT10M46.00S,2020-01-07T00:40:56.5Z,2,REGULAR,substitution,in,[],203895,,,1610612738,26,19,2020-01-07T00:41:07Z,1800000,,,0,,substitution in McRae,[203895],1610612764.0,WAS,,,,McRae,J. McRae,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT10M36.00S,2020-01-07T00:43:20.9Z,2,REGULAR,3pt,jumpshot,[],1629035,94.69448094612353,2.7650122549019605,1610612738,26,19,2020-01-07T00:43:27Z,1810000,-236.0,-3.0,1,right,MISS C. Edwards 24' 3PT,[1629035],1610612738.0,BOS,,,,Edwards,C. Edwards,,,,,23.62,Missed,,,,,,,,,,,,,,,,,,,
183,PT10M32.00S,2020-01-07T00:43:24.9Z,2,REGULAR,rebound,offensive,[],1629684,,,1610612738,26,19,2020-01-07T00:43:27Z,1820000,,,0,,G. Williams REBOUND (Off:1 Def:0),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,182.0,1.0,0.0,1.0,,,,,,,,,,,,,
184,PT10M22.00S,2020-01-07T00:43:35.9Z,2,REGULAR,2pt,layup,"['pointsinthepaint', '2ndchance']",1628369,93.9060446780552,52.27481617647059,1610612738,26,21,2020-01-07T00:43:39Z,1830000,11.0,5.0,1,right,J. Tatum layup (6 PTS),[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,1.54,Made,,,,,,,6.0,,,,,,,,,,,,
185,PT10M09.00S,2020-01-07T00:43:47.1Z,2,REGULAR,2pt,jumpshot,[],202397,8.229303547963205,14.284620098039216,1610612764,28,21,2020-01-07T00:43:50Z,1840000,179.0,25.0,1,left,I. Smith 18' jumpshot (7 PTS),[202397],1610612764.0,WAS,pullup,,,Smith,I. Smith,,,,,18.12,Made,,,,,,,7.0,,,,,,,,,,,,
216,PT09M52.00S,2020-01-07T00:43:57.7Z,2,REGULAR,2pt,jumpshot,[],1628369,76.74113009198423,51.62377450980392,1610612738,28,21,2020-01-07T00:48:08Z,1855000,8.0,166.0,1,right,MISS J. Tatum 17' jumpshot Blocked,"[1628369, 203895]",1610612738.0,BOS,stepback,,,Tatum,J. Tatum,,,,,17.18,Missed,McRae,203895.0,,,,,,,,,,,,,,,,,
217,PT09M52.00S,2020-01-07T00:43:57.7Z,2,REGULAR,block,,[],203895,,,1610612738,28,21,2020-01-07T00:48:08Z,1862500,,,0,,J. McRae BLOCK (1 BLK),[203895],1610612764.0,WAS,,,,McRae,J. McRae,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT09M52.00S,2020-01-07T00:43:57.7Z,2,REGULAR,rebound,defensive,[],1628394,,,1610612764,28,21,2020-01-07T00:48:08Z,1866250,,,0,,A. Pasecniks REBOUND (Off:0 Def:1),[1628394],1610612764.0,WAS,,,,Pasecniks,A. Pasecniks,,,,,,,,,216.0,1.0,1.0,0.0,,,,,,,,,,,,,
188,PT09M49.00S,2020-01-07T00:44:08.3Z,2,REGULAR,turnover,badpass,[],1628394,,,1610612764,28,21,2020-01-07T00:44:51Z,1870000,,,0,,A. Pasecniks TURNOVER badpass (1 TOV) Stolen,"[1628394, 1628464]",1610612764.0,WAS,,,,Pasecniks,A. Pasecniks,,,,,,,,,,,,,,,,,1.0,Theis,1628464.0,,,,,,
189,PT09M49.00S,2020-01-07T00:44:08.3Z,2,REGULAR,steal,,[],1628464,,,1610612738,28,21,2020-01-07T00:44:51Z,1880000,,,0,,D. Theis STEAL (1 STL),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT09M39.00S,2020-01-07T00:44:18.6Z,2,REGULAR,2pt,jumpshot,['fromturnover'],1628369,91.27792378449409,78.74540441176471,1610612738,28,21,2020-01-07T00:44:23Z,1890000,144.0,29.0,1,right,MISS J. Tatum 15' jumpshot,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,14.79,Missed,,,,,,,,,,,,,,,,,,,
191,PT09M34.00S,2020-01-07T00:44:23.6Z,2,REGULAR,rebound,defensive,[],1628394,,,1610612764,28,21,2020-01-07T00:44:23Z,1900000,,,0,,A. Pasecniks REBOUND (Off:0 Def:2),[1628394],1610612764.0,WAS,,,,Pasecniks,A. Pasecniks,,,,,,,,,190.0,2.0,2.0,0.0,,,,,,,,,,,,,
192,PT09M25.00S,2020-01-07T00:44:31.5Z,2,REGULAR,2pt,hook,['pointsinthepaint'],1628394,9.017739816031538,37.32383578431372,1610612764,30,21,2020-01-07T00:44:34Z,1910000,63.0,32.0,1,left,A. Pasecniks 7' hook (3 PTS) (I. Smith 1 AST),"[1628394, 202397]",1610612764.0,WAS,,,,Pasecniks,A. Pasecniks,,,,,7.38,Made,,,,,,,3.0,I. Smith,202397.0,1.0,,,,,,,,,
194,PT09M09.00S,2020-01-07T00:44:47.1Z,2,REGULAR,2pt,jumpshot,[],202954,78.66294349540078,28.500306372549016,1610612738,30,21,2020-01-07T00:44:55Z,1930000,-107.0,148.0,1,right,MISS B. Wanamaker 19' jumpshot,[202954],1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,18.75,Missed,,,,,,,,,,,,,,,,,,,
195,PT09M08.00S,2020-01-07T00:44:49.5Z,2,REGULAR,rebound,defensive,[],1627780,,,1610612764,30,21,2020-01-07T00:44:49Z,1940000,,,0,,G. Payton II REBOUND (Off:0 Def:2),[1627780],1610612764.0,WAS,,,,Payton II,G. Payton II,,,,,,,,,194.0,2.0,2.0,0.0,,,,,,,,,,,,,
196,PT09M01.00S,2020-01-07T00:45:00.2Z,2,REGULAR,foul,offensive,[],1628394,,,1610612764,30,21,2020-01-07T00:45:18Z,1950000,,,0,,A. Pasecniks FOUL offensive (1 PF),"[1628394, 1629684]",1610612764.0,WAS,,,,Pasecniks,A. Pasecniks,,,,,,,,,,,,,,,,,,,,101283.0,1.0,0.0,Williams,1629684.0,
198,PT09M01.00S,2020-01-07T00:45:00.2Z,2,REGULAR,turnover,offensivefoul,[],1628394,,,1610612764,30,21,2020-01-07T00:45:00Z,1970000,,,0,,A. Pasecniks TURNOVER offensivefoul (2 TOV),[1628394],1610612764.0,WAS,,,,Pasecniks,A. Pasecniks,,,,,,,,,,,,,,,,,2.0,,,101283.0,,,,,
199,PT09M01.00S,2020-01-07T00:45:07.0Z,2,REGULAR,substitution,out,[],1629035,,,1610612738,30,21,2020-01-07T00:45:12Z,1980000,,,0,,substitution out Edwards,[1629035],1610612738.0,BOS,,,,Edwards,C. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT09M01.00S,2020-01-07T00:45:07.0Z,2,REGULAR,substitution,in,[],203935,,,1610612738,30,21,2020-01-07T00:45:12Z,1990000,,,0,,substitution in Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT08M51.00S,2020-01-07T00:45:28.2Z,2,REGULAR,violation,kickedball,[],1628394,,,1610612738,30,21,2020-01-07T00:45:34Z,2000000,,,0,,A. Pasecniks violation kickedball,[1628394],1610612764.0,WAS,,,,Pasecniks,A. Pasecniks,,,,,,,,,,,,,,,,,,,,1627963.0,,,,,
202,PT08M47.00S,2020-01-07T00:45:46.6Z,2,REGULAR,2pt,layup,"['pointsinthepaint', 'fromturnover']",202954,93.11760840998686,53.990502450980394,1610612738,30,21,2020-01-07T00:45:50Z,2010000,20.0,12.0,1,right,MISS B. Wanamaker layup,[202954],1610612738.0,BOS,drivingfingerroll,,,Wanamaker,B. Wanamaker,,,,,2.67,Missed,,,,,,,,,,,,,,,,,,,
203,PT08M45.00S,2020-01-07T00:45:48.6Z,2,REGULAR,rebound,defensive,[],1627780,,,1610612764,30,21,2020-01-07T00:45:50Z,2020000,,,0,,G. Payton II REBOUND (Off:0 Def:3),[1627780],1610612764.0,WAS,,,,Payton II,G. Payton II,,,,,,,,,202.0,3.0,3.0,0.0,,,,,,,,,,,,,
204,PT08M40.00S,2020-01-07T00:45:56.2Z,2,REGULAR,stoppage,outofbounds,[],0,,,1610612764,30,21,2020-01-07T00:45:56Z,2030000,,,0,,stoppage outofbounds,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT08M25.00S,2020-01-07T00:46:24.5Z,2,REGULAR,2pt,jumpshot,['pointsinthepaint'],202397,9.017739816031538,48.84344362745098,1610612764,32,21,2020-01-07T00:46:27Z,2040000,6.0,32.0,1,left,I. Smith jumpshot (9 PTS),[202397],1610612764.0,WAS,drivingfloating,,,Smith,I. Smith,,,,,3.82,Made,,,,,,,9.0,,,,,,,,,,,,
206,PT08M18.00S,2020-01-07T00:46:35.8Z,2,REGULAR,foul,personal,[],1628394,,,1610612738,32,21,2020-01-07T00:46:43Z,2050000,,,0,,A. Pasecniks FOUL personal (2 PF),"[1628394, 1628464]",1610612764.0,WAS,,,,Pasecniks,A. Pasecniks,,,,,,,,,,,,,,,,,,,,1627963.0,2.0,0.0,Theis,1628464.0,
208,PT08M18.00S,2020-01-07T00:46:46.2Z,2,REGULAR,substitution,out,[],1628394,,,1610612738,32,21,2020-01-07T00:46:48Z,2070000,,,0,,substitution out Pasecniks,[1628394],1610612764.0,WAS,,,,Pasecniks,A. Pasecniks,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT08M18.00S,2020-01-07T00:46:46.2Z,2,REGULAR,substitution,in,[],1629678,,,1610612738,32,21,2020-01-07T00:46:48Z,2080000,,,0,,substitution in Schofield,[1629678],1610612764.0,WAS,,,,Schofield,A. Schofield,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT08M05.00S,2020-01-07T00:47:14.2Z,2,REGULAR,foul,personal,['2freethrow'],1628972,,,1610612738,32,21,2020-01-07T00:47:24Z,2090000,,,0,,T. Brown Jr. FOUL personal (1 PF) (Theis 2freethrow),"[1628972, 1628464]",1610612764.0,WAS,shooting,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,201638.0,1.0,0.0,Theis,1628464.0,
212,PT08M05.00S,2020-01-07T00:47:37.0Z,2,REGULAR,freethrow,1of2,[],1628464,,,1610612738,32,22,2020-01-07T00:47:37Z,2110000,,,0,,D. Theis freethrow 1of2 (1 PTS),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,Made,,,,,,,1.0,,,,,,,,,,,,
213,PT08M05.00S,2020-01-07T00:47:46.0Z,2,REGULAR,substitution,out,[],202954,,,1610612738,32,22,2020-01-07T00:47:50Z,2120000,,,0,,substitution out Wanamaker,[202954],1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT08M05.00S,2020-01-07T00:47:46.0Z,2,REGULAR,substitution,in,[],1627759,,,1610612738,32,22,2020-01-07T00:47:50Z,2130000,,,0,,substitution in Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT08M05.00S,2020-01-07T00:48:05.5Z,2,REGULAR,freethrow,2of2,[],1628464,,,1610612738,32,23,2020-01-07T00:48:05Z,2140000,,,0,,D. Theis freethrow 2of2 (2 PTS),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,Made,,,,,,,2.0,,,,,,,,,,,,
219,PT07M48.00S,2020-01-07T00:48:23.4Z,2,REGULAR,3pt,jumpshot,[],203895,31.750985545335087,83.64736519607843,1610612764,32,23,2020-01-07T00:48:27Z,2150000,-168.0,246.0,1,left,MISS J. McRae 30' 3PT,[203895],1610612764.0,WAS,,,,McRae,J. McRae,,,,,30.26,Missed,,,,,,,,,,,,,,,,,,,
220,PT07M45.00S,2020-01-07T00:48:26.4Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,32,23,2020-01-07T00:48:27Z,2160000,,,0,,J. Tatum REBOUND (Off:0 Def:1),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,219.0,1.0,1.0,0.0,,,,,,,,,,,,,
221,PT07M40.00S,2020-01-07T00:48:31.3Z,2,REGULAR,3pt,jumpshot,[],203935,90.48948751642575,4.235600490196079,1610612738,32,26,2020-01-07T00:48:36Z,2170000,-229.0,37.0,1,right,M. Smart 23' 3PT  (3 PTS) (J. Tatum 1 AST),"[203935, 1628369]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,23.27,Made,,,,,,,3.0,J. Tatum,1628369.0,1.0,,,,,,,,,
223,PT07M26.00S,2020-01-07T00:48:44.8Z,2,REGULAR,turnover,lostball,[],202397,,,1610612764,32,26,2020-01-07T00:48:51Z,2190000,,,0,,I. Smith TURNOVER lostball (1 TOV) Stolen,"[202397, 203935]",1610612764.0,WAS,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,1.0,Smart,203935.0,,,,,,
224,PT07M26.00S,2020-01-07T00:48:44.8Z,2,REGULAR,steal,,[],203935,,,1610612738,32,26,2020-01-07T00:48:46Z,2200000,,,0,,M. Smart STEAL (1 STL),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT07M22.00S,2020-01-07T00:48:53.9Z,2,REGULAR,foul,personal,['2freethrow'],1629678,,,1610612738,32,26,2020-01-07T00:49:09Z,2210000,,,0,,A. Schofield FOUL personal (1 PF) (Williams 2freethrow),"[1629678, 1629684]",1610612764.0,WAS,shooting,,,Schofield,A. Schofield,,,,,,,,,,,,,,,,,,,,101283.0,1.0,0.0,Williams,1629684.0,
227,PT07M22.00S,2020-01-07T00:49:18.8Z,2,REGULAR,freethrow,1of2,"['fromturnover', 'fastbreak']",1629684,,,1610612738,32,26,2020-01-07T00:49:18Z,2230000,,,0,,MISS G. Williams freethrow 1of2,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,Missed,,,,,,,,,,,,,,,,,,,
228,PT07M22.00S,2020-01-07T00:49:18.8Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,32,26,2020-01-07T00:49:18Z,2240000,,,0,,Team offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,227.0,,,,,,,,,,,,,,,,
229,PT07M22.00S,2020-01-07T00:49:19.6Z,2,REGULAR,substitution,out,[],1629678,,,1610612738,32,26,2020-01-07T00:49:35Z,2250000,,,0,,substitution out Schofield,[1629678],1610612764.0,WAS,,,,Schofield,A. Schofield,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M22.00S,2020-01-07T00:49:19.6Z,2,REGULAR,substitution,out,[],1627780,,,1610612738,32,26,2020-01-07T00:49:35Z,2260000,,,0,,substitution out Payton II,[1627780],1610612764.0,WAS,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M22.00S,2020-01-07T00:49:19.6Z,2,REGULAR,substitution,in,[],101133,,,1610612738,32,26,2020-01-07T00:49:35Z,2270000,,,0,,substitution in Mahinmi,[101133],1610612764.0,WAS,,,,Mahinmi,I. Mahinmi,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M22.00S,2020-01-07T00:49:19.6Z,2,REGULAR,substitution,in,[],202738,,,1610612738,32,26,2020-01-07T00:49:35Z,2280000,,,0,,substitution in Thomas,[202738],1610612764.0,WAS,,,,Thomas,I. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M22.00S,2020-01-07T00:49:18.8Z,2,REGULAR,freethrow,2of2,"['fastbreak', 'fromturnover']",1629684,,,1610612738,32,26,2020-01-07T00:49:41Z,2290000,,,0,,MISS G. Williams freethrow 2of2,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,Missed,,,,,,,,,,,,,,,,,,,
234,PT07M20.00S,2020-01-07T00:49:20.8Z,2,REGULAR,rebound,defensive,[],203895,,,1610612764,32,26,2020-01-07T00:49:41Z,2300000,,,0,,J. McRae REBOUND (Off:0 Def:4),[203895],1610612764.0,WAS,,,,McRae,J. McRae,,,,,,,,,233.0,4.0,4.0,0.0,,,,,,,,,,,,,
235,PT07M14.00S,2020-01-07T00:49:49.8Z,2,REGULAR,foul,personal,['2freethrow'],1629684,,,1610612764,32,26,2020-01-07T00:50:06Z,2310000,,,0,,G. Williams FOUL personal (3 PF) (Brown Jr. 2freethrow),"[1629684, 1628972]",1610612738.0,BOS,shooting,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,201638.0,3.0,0.0,Brown Jr.,1628972.0,
237,PT07M14.00S,2020-01-07T00:50:17.2Z,2,REGULAR,freethrow,1of2,[],1628972,,,1610612764,33,26,2020-01-07T00:50:37Z,2330000,,,0,,T. Brown Jr. freethrow 1of2 (3 PTS),[1628972],1610612764.0,WAS,,,,Brown Jr.,T. Brown Jr.,,,,,,Made,,,,,,,3.0,,,,,,,,,,,,
238,PT07M14.00S,2020-01-07T00:50:17.8Z,2,REGULAR,substitution,out,[],1628369,,,1610612764,33,26,2020-01-07T00:50:22Z,2340000,,,0,,substitution out Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT07M14.00S,2020-01-07T00:50:17.8Z,2,REGULAR,substitution,out,[],1629684,,,1610612764,33,26,2020-01-07T00:50:22Z,2350000,,,0,,substitution out Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT07M14.00S,2020-01-07T00:50:17.8Z,2,REGULAR,substitution,in,[],202330,,,1610612764,33,26,2020-01-07T00:50:22Z,2360000,,,0,,substitution in Hayward,[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT07M14.00S,2020-01-07T00:50:17.8Z,2,REGULAR,substitution,in,[],1628400,,,1610612764,33,26,2020-01-07T00:50:22Z,2370000,,,0,,substitution in Ojeleye,[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT07M14.00S,2020-01-07T00:50:17.2Z,2,REGULAR,freethrow,2of2,[],1628972,,,1610612764,33,26,2020-01-07T00:50:37Z,2380000,,,0,,MISS T. Brown Jr. freethrow 2of2,[1628972],1610612764.0,WAS,,,,Brown Jr.,T. Brown Jr.,,,,,,Missed,,,,,,,,,,,,,,,,,,,
243,PT07M11.00S,2020-01-07T00:50:20.2Z,2,REGULAR,rebound,defensive,[],1627759,,,1610612738,33,26,2020-01-07T00:50:37Z,2390000,,,0,,J. Brown REBOUND (Off:1 Def:3),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,242.0,4.0,3.0,1.0,,,,,,,,,,,,,
244,PT07M01.00S,2020-01-07T00:50:46.7Z,2,REGULAR,3pt,jumpshot,[],1627759,93.9060446780552,3.7454044117647056,1610612738,33,26,2020-01-07T00:50:52Z,2400000,-231.0,5.0,1,right,MISS J. Brown 23' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,23.15,Missed,,,,,,,,,,,,,,,,,,,
245,PT06M58.00S,2020-01-07T00:50:49.7Z,2,REGULAR,rebound,offensive,[],1627759,,,1610612738,33,26,2020-01-07T00:50:52Z,2410000,,,0,,J. Brown REBOUND (Off:2 Def:3),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,244.0,5.0,3.0,2.0,,,,,,,,,,,,,
246,PT06M53.00S,2020-01-07T00:50:54.6Z,2,REGULAR,3pt,jumpshot,['2ndchance'],1628400,76.82325886990802,88.54932598039215,1610612738,33,26,2020-01-07T00:51:01Z,2420000,193.0,165.0,1,right,MISS S. Ojeleye 26' 3PT,[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,25.76,Missed,,,,,,,,,,,,,,,,,,,
247,PT06M49.00S,2020-01-07T00:50:58.6Z,2,REGULAR,rebound,defensive,[],202397,,,1610612764,33,26,2020-01-07T00:51:01Z,2430000,,,0,,I. Smith REBOUND (Off:0 Def:2),[202397],1610612764.0,WAS,,,,Smith,I. Smith,,,,,,,,,246.0,2.0,2.0,0.0,,,,,,,,,,,,,
248,PT06M37.00S,2020-01-07T00:51:11.3Z,2,REGULAR,2pt,layup,['pointsinthepaint'],203895,8.623521681997373,54.23560049019608,1610612764,33,26,2020-01-07T00:51:17Z,2440000,-21.0,29.0,1,left,MISS J. McRae layup,[203895],1610612764.0,WAS,driving,,,McRae,J. McRae,,,,,4.02,Missed,,,,,,,,,,,,,,,,,,,
249,PT06M34.00S,2020-01-07T00:51:14.3Z,2,REGULAR,rebound,offensive,[],101133,,,1610612764,33,26,2020-01-07T00:51:17Z,2450000,,,0,,I. Mahinmi REBOUND (Off:2 Def:2),[101133],1610612764.0,WAS,,,,Mahinmi,I. Mahinmi,,,,,,,,,248.0,4.0,2.0,2.0,,,,,,,,,,,,,
250,PT06M32.00S,2020-01-07T00:51:15.7Z,2,REGULAR,2pt,layup,"['pointsinthepaint', '2ndchance']",203895,10.5946123521682,42.715992647058826,1610612764,35,26,2020-01-07T00:51:34Z,2460000,36.0,47.0,1,left,J. McRae 6' layup (6 PTS) (I. Mahinmi 2 AST),"[203895, 101133]",1610612764.0,WAS,reverse,,,McRae,J. McRae,,,,,6.4,Made,,,,,,,6.0,I. Mahinmi,101133.0,2.0,,,,,,,,,
252,PT06M13.00S,2020-01-07T00:51:34.1Z,2,REGULAR,3pt,jumpshot,[],203935,69.20170827858082,65.75520833333334,1610612738,35,29,2020-01-07T00:51:38Z,2480000,79.0,237.0,1,right,M. Smart 26' 3PT  (6 PTS),[203935],1610612738.0,BOS,pullup,,,Smart,M. Smart,,,,,25.5,Made,,,,,,,6.0,,,,,,,,,,,,
253,PT05M55.00S,2020-01-07T00:51:51.9Z,2,REGULAR,3pt,jumpshot,[],202738,33.065045992115635,42.715992647058826,1610612764,35,29,2020-01-07T00:51:57Z,2490000,36.0,258.0,1,left,MISS I. Thomas 27' 3PT,[202738],1610612764.0,WAS,,,,Thomas,I. Thomas,,,,,26.63,Missed,,,,,,,,,,,,,,,,,,,
