actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerName,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,stealTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,blockTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,subsInPlayerName,subsInPersonId,value
509,PT10M04.00S,2020-03-01T03:29:22.1Z,4,REGULAR,freethrow,1of2,[],1628369,,,1610612738,81,85,2020-03-01T03:29:22Z,5010000,,[BOS] Tatum freethrow 1of2: Made (21 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,: Made,21.0,,,,,,,,,,,,,,,,,,,,,,
510,PT10M04.00S,2020-03-01T03:29:24.1Z,4,REGULAR,substitution,out,[],202954,,,1610612738,81,85,2020-03-01T03:29:32Z,5020000,,[BOS] substitution Wanamaker replaced by Brown,"[202954, 1627759]",1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,,,,,,,,Brown,1627759.0,
511,PT10M04.00S,2020-03-01T03:29:24.1Z,4,REGULAR,substitution,out,[],203463,,,1610612738,81,85,2020-03-01T03:29:32Z,5030000,,[HOU] substitution McLemore replaced by House Jr.,"[203463, 1627863]",1610612745.0,HOU,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,,,,,,,,House Jr.,1627863.0,
514,PT10M04.00S,2020-03-01T03:29:49.6Z,4,REGULAR,freethrow,2of2,[],1628369,,,1610612738,82,85,2020-03-01T03:29:49Z,5060000,,[BOS] Tatum freethrow 2of2: Made (22 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,: Made,22.0,,,,,,,,,,,,,,,,,,,,,,
515,PT09M48.00S,2020-03-01T03:30:07.3Z,4,REGULAR,turnover,lostball,[],201566,,,1610612745,82,85,2020-03-01T03:30:14Z,5070000,,[HOU] Westbrook lostball turnover (6 TO) Steal: Tatum (1 STL),"[201566, 1628369]",1610612745.0,HOU,,,,Westbrook,R. Westbrook,,,,,,,,,,,6.0,Tatum,1628369.0,1.0,,,,,,,,,,,,,,,
517,PT09M45.00S,2020-03-01T03:30:10.5Z,4,REGULAR,3pt,jumpshot,"['fastbreak', 'fromturnover']",203935,12.171484888304862,95.65716911764706,1610612738,82,85,2020-03-01T03:35:07Z,5090000,left,[BOS] Smart 3pt jumpshot: Missed,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,23.8,: Missed,,,,,,,,,,,,,,,,,,,,,,,
518,PT09M43.00S,2020-03-01T03:30:12.5Z,4,REGULAR,rebound,offensive,[],1627759,,,1610612738,82,85,2020-03-01T03:30:20Z,5100000,,[BOS] Brown offensive rebound (Off:1 Def:1),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,517.0,2.0,1.0,1.0,,,,,,,,,,,
519,PT09M39.00S,2020-03-01T03:30:17.3Z,4,REGULAR,2pt,layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1627759,12.565703022339028,46.88265931372549,1610612738,82,85,2020-03-01T03:35:30Z,5110000,left,[BOS] Brown layup: Missed Block: Green (2 BLK),"[1627759, 201145]",1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,7.28,: Missed,,,,,,,,,,,,,Green,201145.0,2.0,,,,,,,,
521,PT09M37.00S,2020-03-01T03:30:19.3Z,4,REGULAR,rebound,defensive,[],201566,,,1610612745,82,85,2020-03-01T03:38:07Z,5130000,,[HOU] Westbrook defensive rebound (Off:1 Def:4),[201566],1610612745.0,HOU,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,519.0,5.0,4.0,1.0,,,,,,,,,,,
522,PT09M28.00S,2020-03-01T03:30:27.4Z,4,REGULAR,3pt,jumpshot,[],1627863,82.47371879106439,3.5003063725490198,1610612745,82,85,2020-03-01T03:30:34Z,5140000,right,[HOU] House Jr. 3pt jumpshot: Missed,[1627863],1610612745.0,HOU,,,,House Jr.,D. House Jr.,,,,,26.06,: Missed,,,,,,,,,,,,,,,,,,,,,,,
523,PT09M26.00S,2020-03-01T03:30:29.4Z,4,REGULAR,rebound,offensive,[],203085,,,1610612745,82,85,2020-03-01T03:30:34Z,5150000,,[HOU] Rivers offensive rebound (Off:1 Def:0),[203085],1610612745.0,HOU,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,522.0,1.0,0.0,1.0,,,,,,,,,,,
524,PT09M19.00S,2020-03-01T03:30:37.8Z,4,REGULAR,2pt,layup,"['pointsinthepaint', '2ndchance']",201566,90.27595269382391,45.11335784313725,1610612745,82,85,2020-03-01T03:37:33Z,5160000,right,[HOU] Westbrook layup: Missed,[201566],1610612745.0,HOU,driving,,,Westbrook,R. Westbrook,,,,,5.07,: Missed,,,,,,,,,,,,,,,,,,,,,,,
525,PT09M17.00S,2020-03-01T03:30:39.8Z,4,REGULAR,rebound,defensive,[],1628400,,,1610612738,82,85,2020-03-01T03:37:33Z,5170000,,[BOS] Ojeleye defensive rebound (Off:0 Def:5),[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,524.0,5.0,5.0,0.0,,,,,,,,,,,
526,PT09M06.00S,2020-03-01T03:30:48.3Z,4,REGULAR,2pt,jumpshot,['pointsinthepaint'],1627759,16.63929040735874,45.166973039215684,1610612738,82,85,2020-03-01T03:30:55Z,5180000,left,[BOS] Brown jumpshot: Missed,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,11.2,: Missed,,,,,,,,,,,,,,,,,,,,,,,
527,PT09M04.00S,2020-03-01T03:30:50.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612738,82,85,2020-03-01T03:30:55Z,5190000,,[BOS] Team offensive rebound,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,526.0,,,,,,,,,,,,,,
528,PT09M04.00S,2020-03-01T03:30:54.7Z,4,REGULAR,stoppage,outofbounds,[],0,,,1610612738,82,85,2020-03-01T03:30:54Z,5200000,,stoppage outofbounds,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT09M04.00S,2020-03-01T03:31:06.0Z,4,REGULAR,substitution,out,[],201569,,,1610612738,82,85,2020-03-01T03:31:11Z,5210000,,[HOU] substitution Gordon replaced by Covington,"[201569, 203496]",1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,Covington,203496.0,
531,PT08M58.00S,2020-03-01T03:31:24.9Z,4,REGULAR,2pt,layup,"['pointsinthepaint', '2ndchance']",203935,9.017739816031538,44.676776960784316,1610612738,82,85,2020-03-01T03:31:31Z,5230000,left,[BOS] Smart layup: Missed,[203935],1610612738.0,BOS,driving,,,Smart,M. Smart,,,,,4.62,: Missed,,,,,,,,,,,,,,,,,,,,,,,
532,PT08M56.00S,2020-03-01T03:31:26.9Z,4,REGULAR,rebound,defensive,[],203496,,,1610612745,82,85,2020-03-01T03:31:31Z,5240000,,[HOU] Covington defensive rebound (Off:0 Def:8),[203496],1610612745.0,HOU,,,,Covington,R. Covington,,,,,,,,,,,,,,,531.0,8.0,8.0,0.0,,,,,,,,,,,
533,PT08M50.00S,2020-03-01T03:31:32.9Z,4,REGULAR,2pt,jumpshot,['pointsinthepaint'],201566,82.7365308804205,51.049325980392155,1610612745,82,87,2020-03-01T03:31:40Z,5250000,right,[HOU] Westbrook jumpshot: Made (33 PTS),[201566],1610612745.0,HOU,fadeaway,,,Westbrook,R. Westbrook,,,,,11.54,: Made,33.0,,,,,,,,,,,,,,,,,,,,,,
534,PT08M25.00S,2020-03-01T03:31:56.6Z,4,REGULAR,3pt,jumpshot,[],1628369,22.026938239159,8.64736519607843,1610612738,85,87,2020-03-01T03:32:02Z,5260000,left,[BOS] Tatum 3pt shot: Made (25 PTS),[1628369],1610612738.0,BOS,stepback,,,Tatum,J. Tatum,,,,,26.15,: Made,25.0,,,,,,,,,,,,,,,,,,,,,,
535,PT08M06.00S,2020-03-01T03:32:16.5Z,4,REGULAR,3pt,jumpshot,[],201145,69.72733245729303,75.80422794117648,1610612745,85,87,2020-03-01T03:32:23Z,5270000,right,[HOU] Green 3pt jumpshot: Missed,[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,27.04,: Missed,,,,,,,,,,,,,,,,,,,,,,,
536,PT08M04.00S,2020-03-01T03:32:18.5Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,85,87,2020-03-01T03:32:23Z,5280000,,[BOS] Tatum defensive rebound (Off:1 Def:8),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,535.0,9.0,8.0,1.0,,,,,,,,,,,
537,PT07M56.00S,2020-03-01T03:32:26.4Z,4,REGULAR,2pt,layup,['pointsinthepaint'],1628369,8.09789750328515,47.372855392156865,1610612738,87,87,2020-03-01T03:32:30Z,5290000,left,[BOS] Tatum layup: Made (27 PTS),[1628369],1610612738.0,BOS,drivingfingerroll,,,Tatum,J. Tatum,,,,,3.19,: Made,27.0,,,,,,,,,,,,,,,,,,,,,,
538,PT07M56.00S,2020-03-01T03:32:30.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,87,87,2020-03-01T03:32:30Z,5300000,,[HOU] timeout full,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT07M56.00S,2020-03-01T03:35:12.4Z,4,REGULAR,substitution,out,[],201566,,,1610612745,87,87,2020-03-01T03:35:26Z,5310000,,[HOU] substitution Westbrook replaced by Harden,"[201566, 201935]",1610612745.0,HOU,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,,Harden,201935.0,
540,PT07M56.00S,2020-03-01T03:35:12.4Z,4,REGULAR,substitution,out,[],201145,,,1610612745,87,87,2020-03-01T03:35:26Z,5320000,,[HOU] substitution Green replaced by Tucker,"[201145, 200782]",1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,,Tucker,200782.0,
543,PT07M35.00S,2020-03-01T03:36:18.1Z,4,REGULAR,3pt,jumpshot,[],203085,72.88107752956637,79.23560049019608,1610612745,87,87,2020-03-01T03:36:27Z,5350000,right,[HOU] Rivers 3pt jumpshot: Missed,[203085],1610612745.0,HOU,,,,Rivers,A. Rivers,,,,,25.42,: Missed,,,,,,,,,,,,,,,,,,,,,,,
544,PT07M33.00S,2020-03-01T03:36:20.1Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,87,87,2020-03-01T03:36:27Z,5360000,,[BOS] Tatum defensive rebound (Off:1 Def:9),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,543.0,10.0,9.0,1.0,,,,,,,,,,,
545,PT07M26.00S,2020-03-01T03:36:27.7Z,4,REGULAR,2pt,layup,['pointsinthepaint'],1628369,7.966491458607096,47.61795343137255,1610612738,87,87,2020-03-01T03:36:36Z,5370000,left,[BOS] Tatum layup: Missed Block: Covington (2 BLK),"[1628369, 203496]",1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,3.03,: Missed,,,,,,,,,,,,,Covington,203496.0,2.0,,,,,,,,
546,PT07M24.00S,2020-03-01T03:36:29.7Z,4,REGULAR,rebound,defensive,[],203496,,,1610612745,87,87,2020-03-01T03:36:36Z,5380000,,[HOU] Covington defensive rebound (Off:0 Def:9),[203496],1610612745.0,HOU,,,,Covington,R. Covington,,,,,,,,,,,,,,,545.0,9.0,9.0,0.0,,,,,,,,,,,
547,PT07M09.00S,2020-03-01T03:36:44.3Z,4,REGULAR,3pt,jumpshot,[],201935,67.09921156373193,26.049325980392158,1610612745,87,87,2020-03-01T03:40:47Z,5390000,right,[HOU] Harden stepback 3pt jumpshot: Missed,[201935],1610612745.0,HOU,stepback,,,Harden,J. Harden,,,,,28.84,: Missed,,,,,,,,,,,,,,,,,,,,,,,
548,PT07M08.00S,2020-03-01T03:36:45.3Z,4,REGULAR,rebound,offensive,[],1627863,,,1610612745,87,87,2020-03-01T03:36:55Z,5400000,,[HOU] House Jr. offensive rebound (Off:1 Def:5),[1627863],1610612745.0,HOU,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,547.0,6.0,5.0,1.0,,,,,,,,,,,
549,PT07M07.00S,2020-03-01T03:36:50.2Z,4,REGULAR,2pt,dunk,"['2ndchance', 'pointsinthepaint']",1627863,95.0,50.0,1610612745,87,89,2020-03-01T03:37:01Z,5410000,right,[HOU] House Jr. dunk: Made (4 PTS),[1627863],1610612745.0,HOU,tip,,,House Jr.,D. House Jr.,,,,,0.0,: Made,4.0,,,,,,,,,,,,,,,,,,,,,,
550,PT06M45.00S,2020-03-01T03:37:08.0Z,4,REGULAR,3pt,jumpshot,[],203935,14.848883048620237,94.94485294117648,1610612738,87,89,2020-03-01T03:37:13Z,5420000,left,[BOS] Smart 3pt jumpshot: Missed,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,24.3,: Missed,,,,,,,,,,,,,,,,,,,,,,,
551,PT06M43.00S,2020-03-01T03:37:10.0Z,4,REGULAR,rebound,offensive,[],1629684,,,1610612738,87,89,2020-03-01T03:37:13Z,5430000,,[BOS] Williams offensive rebound (Off:1 Def:2),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,550.0,3.0,2.0,1.0,,,,,,,,,,,
552,PT06M43.00S,2020-03-01T03:37:11.4Z,4,REGULAR,3pt,jumpshot,['2ndchance'],1628369,32.40801576872536,36.58854166666667,1610612738,87,89,2020-03-01T03:37:21Z,5440000,left,[BOS] Tatum 3pt jumpshot: Missed,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,26.62,: Missed,,,,,,,,,,,,,,,,,,,,,,,
553,PT06M41.00S,2020-03-01T03:37:13.4Z,4,REGULAR,rebound,offensive,[],1628369,,,1610612738,87,89,2020-03-01T03:37:21Z,5450000,,[BOS] Tatum offensive rebound (Off:2 Def:9),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,552.0,11.0,9.0,2.0,,,,,,,,,,,
554,PT06M33.00S,2020-03-01T03:37:19.9Z,4,REGULAR,2pt,jumpshot,"['pointsinthepaint', '2ndchance']",1628369,7.835085413929041,47.86305147058824,1610612738,87,89,2020-03-01T03:41:13Z,5460000,left,[BOS] Tatum jumpshot: Missed,[1628369],1610612738.0,BOS,floating,,,Tatum,J. Tatum,,,,,2.87,: Missed,,,,,,,,,,,,,,,,,,,,,,,
555,PT06M32.00S,2020-03-01T03:37:20.9Z,4,REGULAR,rebound,defensive,[],203496,,,1610612745,87,89,2020-03-01T03:37:26Z,5470000,,[HOU] Covington defensive rebound (Off:0 Def:10),[203496],1610612745.0,HOU,,,,Covington,R. Covington,,,,,,,,,,,,,,,554.0,10.0,10.0,0.0,,,,,,,,,,,
556,PT06M27.00S,2020-03-01T03:37:28.5Z,4,REGULAR,foul,personal,[],203935,,,1610612745,87,89,2020-03-01T03:37:40Z,5480000,,[BOS] Smart foul personal (2 PF),"[203935, 201935]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,101283.0,2.0,0.0,Harden,201935.0,,,
558,PT06M27.00S,2020-03-01T03:37:39.9Z,4,REGULAR,substitution,out,[],1629684,,,1610612745,87,89,2020-03-01T03:37:46Z,5500000,,[BOS] substitution Williams replaced by Theis,"[1629684, 1628464]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,Theis,1628464.0,
559,PT06M27.00S,2020-03-01T03:37:39.9Z,4,REGULAR,substitution,out,[],1628400,,,1610612745,87,89,2020-03-01T03:37:46Z,5510000,,[BOS] substitution Ojeleye replaced by Hayward,"[1628400, 202330]",1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,,,,,,,,,,,,,Hayward,202330.0,
562,PT06M23.00S,2020-03-01T03:38:00.4Z,4,REGULAR,2pt,dunk,['pointsinthepaint'],1627863,93.38042049934296,49.57873774509804,1610612745,87,91,2020-03-01T03:38:12Z,5540000,right,[HOU] House Jr. dunk: Made (6 PTS) assist: Tucker (1 AST),"[1627863, 200782]",1610612745.0,HOU,cutting,,,House Jr.,D. House Jr.,,,,,1.53,: Made,6.0,Tucker,200782.0,1.0,,,,,,,,,,,,,,,,,,,
564,PT05M55.00S,2020-03-01T03:38:27.8Z,4,REGULAR,3pt,jumpshot,[],203935,33.327858081471746,39.28462009803921,1610612738,87,91,2020-03-01T03:42:27Z,5560000,left,[BOS] Smart pullup 3pt jumpshot: Missed,[203935],1610612738.0,BOS,pullup,,,Smart,M. Smart,,,,,27.16,: Missed,,,,,,,,,,,,,,,,,,,,,,,
565,PT05M53.00S,2020-03-01T03:38:29.8Z,4,REGULAR,rebound,defensive,[],201935,,,1610612745,87,91,2020-03-01T03:42:27Z,5570000,,[HOU] Harden defensive rebound (Off:0 Def:3),[201935],1610612745.0,HOU,,,,Harden,J. Harden,,,,,,,,,,,,,,,564.0,3.0,3.0,0.0,,,,,,,,,,,
566,PT05M49.00S,2020-03-01T03:38:37.1Z,4,REGULAR,foul,personal,[],203935,,,1610612745,87,91,2020-03-01T03:38:42Z,5580000,,[BOS] Smart foul personal (3 PF),"[203935, 201935]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,2714.0,3.0,0.0,Harden,201935.0,,,
568,PT05M44.00S,2020-03-01T03:38:55.6Z,4,REGULAR,2pt,layup,['pointsinthepaint'],200782,92.85479632063075,64.77481617647058,1610612745,87,91,2020-03-01T03:39:00Z,5600000,right,[HOU] Tucker layup: Missed Block: Theis (2 BLK),"[200782, 1628464]",1610612745.0,HOU,drivingfingerroll,,,Tucker,P. Tucker,,,,,7.66,: Missed,,,,,,,,,,,,,Theis,1628464.0,2.0,,,,,,,,
570,PT05M42.00S,2020-03-01T03:38:57.6Z,4,REGULAR,rebound,defensive,[],203935,,,1610612738,87,91,2020-03-01T03:39:00Z,5620000,,[BOS] Smart defensive rebound (Off:1 Def:3),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,568.0,4.0,3.0,1.0,,,,,,,,,,,
571,PT05M38.00S,2020-03-01T03:39:01.5Z,4,REGULAR,3pt,jumpshot,['fastbreak'],203935,34.11629434954008,53.255208333333336,1610612738,90,91,2020-03-01T03:39:06Z,5630000,left,[BOS] Smart 3pt shot: Made (19 PTS),[203935],1610612738.0,BOS,pullup,,,Smart,M. Smart,,,,,27.42,: Made,19.0,,,,,,,,,,,,,,,,,,,,,,
572,PT05M21.00S,2020-03-01T03:39:17.8Z,4,REGULAR,3pt,jumpshot,[],203085,93.51182654402102,96.8826593137255,1610612745,90,91,2020-03-01T03:39:23Z,5640000,right,[HOU] Rivers 3pt jumpshot: Missed,[203085],1610612745.0,HOU,,,,Rivers,A. Rivers,,,,,23.48,: Missed,,,,,,,,,,,,,,,,,,,,,,,
573,PT05M19.00S,2020-03-01T03:39:19.8Z,4,REGULAR,rebound,offensive,[],200782,,,1610612745,90,91,2020-03-01T03:39:23Z,5650000,,[HOU] Tucker offensive rebound (Off:4 Def:6),[200782],1610612745.0,HOU,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,572.0,10.0,6.0,4.0,,,,,,,,,,,
574,PT05M04.00S,2020-03-01T03:39:35.3Z,4,REGULAR,2pt,layup,"['pointsinthepaint', '2ndchance']",203496,93.11760840998686,47.372855392156865,1610612745,90,93,2020-03-01T03:39:41Z,5660000,right,[HOU] Covington layup: Made (13 PTS) assist: Harden (7 AST),"[203496, 201935]",1610612745.0,HOU,drivingfingerroll,,,Covington,R. Covington,,,,,2.2,: Made,13.0,Harden,201935.0,7.0,,,,,,,,,,,,,,,,,,,
576,PT04M50.00S,2020-03-01T03:39:52.4Z,4,REGULAR,foul,personal,['2freethrow'],1627863,,,1610612738,90,93,2020-03-01T03:40:03Z,5680000,,[HOU] House Jr. foul personal (3 PF) (Brown 2freethrow),"[1627863, 1627759]",1610612745.0,HOU,shooting,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,2714.0,3.0,0.0,Brown,1627759.0,,,
578,PT04M50.00S,2020-03-01T03:40:16.9Z,4,REGULAR,freethrow,1of2,[],1627759,,,1610612738,91,93,2020-03-01T03:40:41Z,5700000,,[BOS] Brown freethrow 1of2: Made (19 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,: Made,19.0,,,,,,,,,,,,,,,,,,,,,,
579,PT04M50.00S,2020-03-01T03:40:19.3Z,4,REGULAR,substitution,out,[],203085,,,1610612738,91,93,2020-03-01T03:40:22Z,5710000,,[HOU] substitution Rivers replaced by Westbrook,"[203085, 201566]",1610612745.0,HOU,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,,,Westbrook,201566.0,
581,PT04M50.00S,2020-03-01T03:40:16.9Z,4,REGULAR,freethrow,2of2,[],1627759,,,1610612738,91,93,2020-03-01T03:40:41Z,5730000,,[BOS] Brown freethrow 2of2: Missed,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,: Missed,,,,,,,,,,,,,,,,,,,,,,,
582,PT04M50.00S,2020-03-01T03:40:16.9Z,4,REGULAR,rebound,defensive,[],203496,,,1610612745,91,93,2020-03-01T03:40:41Z,5740000,,[HOU] Covington defensive rebound (Off:0 Def:11),[203496],1610612745.0,HOU,,,,Covington,R. Covington,,,,,,,,,,,,,,,581.0,11.0,11.0,0.0,,,,,,,,,,,
583,PT04M34.00S,2020-03-01T03:40:51.3Z,4,REGULAR,3pt,jumpshot,[],1627863,71.96123521681997,82.66697303921569,1610612745,91,96,2020-03-01T03:40:56Z,5750000,right,[HOU] House Jr. 3pt shot: Made (9 PTS) assist: Harden (8 AST),"[1627863, 201935]",1610612745.0,HOU,,,,House Jr.,D. House Jr.,,,,,27.13,: Made,9.0,Harden,201935.0,8.0,,,,,,,,,,,,,,,,,,,
585,PT04M32.00S,2020-03-01T03:40:59.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,91,96,2020-03-01T03:40:59Z,5770000,,[BOS] timeout full,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT04M20.00S,2020-03-01T03:44:34.7Z,4,REGULAR,2pt,dunk,['pointsinthepaint'],1628369,6.389618922470433,47.372855392156865,1610612738,93,96,2020-03-01T03:44:43Z,5780000,left,[BOS] Tatum dunk: Made (29 PTS) assist: Hayward (3 AST),"[1628369, 202330]",1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,1.85,: Made,29.0,Hayward,202330.0,3.0,,,,,,,,,,,,,,,,,,,
588,PT04M01.00S,2020-03-01T03:44:52.8Z,4,REGULAR,3pt,jumpshot,[],203496,70.90998685939553,22.863051470588236,1610612745,93,96,2020-03-01T03:44:59Z,5790000,right,[HOU] Covington 3pt jumpshot: Missed,[203496],1610612745.0,HOU,,,,Covington,R. Covington,,,,,26.4,: Missed,,,,,,,,,,,,,,,,,,,,,,,
589,PT03M59.00S,2020-03-01T03:44:54.8Z,4,REGULAR,rebound,defensive,[],1627759,,,1610612738,93,96,2020-03-01T03:44:59Z,5800000,,[BOS] Brown defensive rebound (Off:1 Def:2),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,588.0,3.0,2.0,1.0,,,,,,,,,,,
590,PT03M46.00S,2020-03-01T03:45:07.6Z,4,REGULAR,3pt,jumpshot,[],1627759,33.98488830486202,39.03952205882353,1610612738,93,96,2020-03-01T03:45:18Z,5810000,left,[BOS] Brown 3pt jumpshot: Missed,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,27.8,: Missed,,,,,,,,,,,,,,,,,,,,,,,
591,PT03M43.00S,2020-03-01T03:45:10.6Z,4,REGULAR,rebound,offensive,[],202330,,,1610612738,93,96,2020-03-01T03:45:18Z,5820000,,[BOS] Hayward offensive rebound (Off:1 Def:3),[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,590.0,4.0,3.0,1.0,,,,,,,,,,,
592,PT03M40.00S,2020-03-01T03:45:13.6Z,4,REGULAR,3pt,jumpshot,['2ndchance'],203935,28.86005256241787,20.902267156862745,1610612738,93,96,2020-03-01T03:45:23Z,5830000,left,[BOS] Smart 3pt jumpshot: Missed,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,26.74,: Missed,,,,,,,,,,,,,,,,,,,,,,,
593,PT03M38.00S,2020-03-01T03:45:15.6Z,4,REGULAR,rebound,defensive,[],201566,,,1610612745,93,96,2020-03-01T03:45:23Z,5840000,,[HOU] Westbrook defensive rebound (Off:1 Def:5),[201566],1610612745.0,HOU,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,592.0,6.0,5.0,1.0,,,,,,,,,,,
594,PT03M30.00S,2020-03-01T03:45:24.0Z,4,REGULAR,3pt,jumpshot,[],203496,91.80354796320631,96.39246323529412,1610612745,93,96,2020-03-01T03:45:28Z,5850000,right,[HOU] Covington 3pt jumpshot: Missed,[203496],1610612745.0,HOU,,,,Covington,R. Covington,,,,,23.39,: Missed,,,,,,,,,,,,,,,,,,,,,,,
595,PT03M28.00S,2020-03-01T03:45:26.0Z,4,REGULAR,rebound,defensive,[],1628464,,,1610612738,93,96,2020-03-01T03:45:28Z,5860000,,[BOS] Theis defensive rebound (Off:2 Def:9),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,594.0,11.0,9.0,2.0,,,,,,,,,,,
596,PT03M22.00S,2020-03-01T03:45:32.4Z,4,REGULAR,2pt,layup,"['pointsinthepaint', 'fastbreak']",203935,8.09789750328515,47.86305147058824,1610612738,95,96,2020-03-01T03:45:39Z,5870000,left,[BOS] Smart layup: Made (21 PTS),[203935],1610612738.0,BOS,running,,,Smart,M. Smart,,,,,3.1,: Made,21.0,,,,,,,,,,,,,,,,,,,,,,
597,PT03M11.00S,2020-03-01T03:45:44.2Z,4,REGULAR,3pt,jumpshot,[],201935,68.80749014454665,29.480698529411764,1610612745,95,96,2020-03-01T03:47:07Z,5880000,right,[HOU] Harden stepback 3pt jumpshot: Missed,[201935],1610612745.0,HOU,stepback,,,Harden,J. Harden,,,,,26.67,: Missed,,,,,,,,,,,,,,,,,,,,,,,
598,PT03M08.00S,2020-03-01T03:45:47.2Z,4,REGULAR,rebound,offensive,[],203496,,,1610612745,95,96,2020-03-01T03:47:07Z,5890000,,[HOU] Covington offensive rebound (Off:1 Def:11),[203496],1610612745.0,HOU,,,,Covington,R. Covington,,,,,,,,,,,,,,,597.0,12.0,11.0,1.0,,,,,,,,,,,
600,PT02M54.00S,2020-03-01T03:46:00.6Z,4,REGULAR,3pt,jumpshot,['2ndchance'],201935,67.09921156373193,66.49050245098039,1610612745,95,96,2020-03-01T03:47:42Z,5900000,right,[HOU] Harden stepback 3pt jumpshot: Missed,[201935],1610612745.0,HOU,stepback,,,Harden,J. Harden,,,,,27.5,: Missed,,,,,,,,,,,,,,,,,,,,,,,
