actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
259,PT02M54.00S,2019-12-31T20:50:29.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,36,43,2019-12-31T20:50:29Z,2580000,,,0,,timeout full,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT02M54.00S,2019-12-31T20:51:54.4Z,2,REGULAR,substitution,out,[],1628464,,,1610612738,36,43,2019-12-31T20:53:22Z,2590000,,,0,,substitution out Theis,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,
261,PT02M54.00S,2019-12-31T20:51:54.4Z,2,REGULAR,substitution,out,[],1628400,,,1610612738,36,43,2019-12-31T20:53:22Z,2600000,,,0,,substitution out Ojeleye,[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,,,,,,,,,,
262,PT02M54.00S,2019-12-31T20:51:54.4Z,2,REGULAR,substitution,in,[],1629684,,,1610612738,36,43,2019-12-31T20:53:22Z,2610000,,,0,,substitution in Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,
263,PT02M54.00S,2019-12-31T20:51:54.4Z,2,REGULAR,substitution,in,[],203935,,,1610612738,36,43,2019-12-31T20:53:22Z,2620000,,,0,,substitution in Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,
264,PT02M37.00S,2019-12-31T20:53:40.0Z,2,REGULAR,2pt,jumpshot,[],203935,77.4802890932983,34.38265931372549,1610612738,36,43,2019-12-31T20:53:44Z,2630000,-78.0,159.0,1,right,MISS M. Smart 18' jumpshot,[203935],1610612738.0,BOS,pullup,,,Smart,M. Smart,,,,,18.23,Missed,,,,,,,,,,,,,,,,,,
265,PT02M35.00S,2019-12-31T20:53:42.0Z,2,REGULAR,rebound,defensive,[],1628970,,,1610612766,36,43,2019-12-31T20:53:44Z,2640000,,,0,,M. Bridges REBOUND (Off:0 Def:6),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,264.0,6.0,6.0,0.0,,,,,,,,,,
266,PT02M26.00S,2019-12-31T20:53:50.6Z,2,REGULAR,2pt,layup,['pointsinthepaint'],1628407,9.017739816031538,48.84344362745098,1610612766,38,43,2019-12-31T20:53:54Z,2650000,6.0,32.0,1,left,D. Bacon layup (2 PTS) (T. Rozier 4 AST),"[1628407, 1626179]",1610612766.0,CHA,,,,Bacon,D. Bacon,,,,,3.82,Made,2.0,T. Rozier,1626179.0,4.0,,,,,,,,,,,,,,
268,PT02M05.00S,2019-12-31T20:54:11.8Z,2,REGULAR,2pt,layup,['pointsinthepaint'],202689,91.14651773981603,51.53952205882353,1610612738,38,45,2019-12-31T20:54:16Z,2670000,8.0,31.0,1,right,K. Walker layup (7 PTS),[202689],1610612738.0,BOS,driving,,,Walker,K. Walker,,,,,3.7,Made,7.0,,,,,,,,,,,,,,,,,
269,PT01M46.00S,2019-12-31T20:54:30.6Z,2,REGULAR,2pt,jumpshot,['pointsinthepaint'],1628970,13.87976346911958,39.28462009803921,1610612766,38,45,2019-12-31T20:54:35Z,2680000,54.0,78.0,1,left,MISS M. Bridges 10' jumpshot,[1628970],1610612766.0,CHA,turnaround,,,Bridges,M. Bridges,,,,,9.92,Missed,,,,,,,,,,,,,,,,,,
270,PT01M43.00S,2019-12-31T20:54:33.6Z,2,REGULAR,rebound,defensive,[],202330,,,1610612738,38,45,2019-12-31T20:54:35Z,2690000,,,0,,G. Hayward REBOUND (Off:0 Def:4),[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,269.0,4.0,4.0,0.0,,,,,,,,,,
271,PT01M36.00S,2019-12-31T20:54:39.7Z,2,REGULAR,2pt,layup,['pointsinthepaint'],1628369,93.51182654402102,49.57873774509804,1610612738,38,45,2019-12-31T20:54:51Z,2700000,-2.0,8.0,1,right,MISS J. Tatum layup,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,1.42,Missed,,,,,,,,,,,,,,,,,,
272,PT01M29.00S,2019-12-31T20:54:46.7Z,2,REGULAR,rebound,offensive,[],1629684,,,1610612738,38,45,2019-12-31T20:54:51Z,2710000,,,0,,G. Williams REBOUND (Off:1 Def:0),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,271.0,1.0,0.0,1.0,,,,,,,,,,
273,PT01M29.00S,2019-12-31T20:54:46.5Z,2,REGULAR,2pt,layup,"['2ndchance', 'pointsinthepaint']",1629684,95.0,50.0,1610612738,38,45,2019-12-31T20:58:00Z,2720000,0.0,-6.0,1,right,MISS G. Williams layup,[1629684],1610612738.0,BOS,tip,,,Williams,G. Williams,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
274,PT01M29.00S,2019-12-31T20:54:46.5Z,2,REGULAR,rebound,defensive,[],1629023,,,1610612766,38,45,2019-12-31T20:58:00Z,2730000,,,0,,P. Washington REBOUND (Off:0 Def:4),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,273.0,4.0,4.0,0.0,,,,,,,,,,
275,PT01M22.00S,2019-12-31T20:54:54.8Z,2,REGULAR,3pt,jumpshot,[],1628407,25.04927726675427,81.93167892156863,1610612766,41,45,2019-12-31T20:54:59Z,2740000,-160.0,183.0,1,left,D. Bacon 25' 3PT  (5 PTS) (D. Graham 3 AST),"[1628407, 1628984]",1610612766.0,CHA,,,,Bacon,D. Bacon,,,,,24.71,Made,5.0,D. Graham,1628984.0,3.0,,,,,,,,,,,,,,
277,PT01M08.00S,2019-12-31T20:55:08.3Z,2,REGULAR,2pt,jumpshot,['pointsinthepaint'],202330,80.6340341655716,50.314031862745104,1610612738,41,47,2019-12-31T20:55:11Z,2760000,2.0,130.0,1,right,G. Hayward 14' jumpshot (12 PTS) (K. Walker 3 AST),"[202330, 202689]",1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,13.5,Made,12.0,K. Walker,202689.0,3.0,,,,,,,,,,,,,,
279,PT01M06.00S,2019-12-31T20:55:23.9Z,2,REGULAR,stoppage,other,[],0,,,1610612766,41,47,2019-12-31T20:55:23Z,2780000,,,0,,stoppage other,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT00M51.60S,2019-12-31T20:55:38.1Z,2,REGULAR,2pt,layup,['pointsinthepaint'],1628970,6.258212877792378,48.84344362745098,1610612766,43,47,2019-12-31T20:55:43Z,2790000,6.0,6.0,1,left,M. Bridges layup (11 PTS) (D. Graham 4 AST),"[1628970, 1628984]",1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,1.31,Made,11.0,D. Graham,1628984.0,4.0,,,,,,,,,,,,,,
282,PT00M42.70S,2019-12-31T20:55:53.2Z,2,REGULAR,3pt,jumpshot,[],202689,64.73390275952694,50.80422794117647,1610612738,43,50,2019-12-31T20:56:00Z,2810000,4.0,279.0,1,right,K. Walker 28' 3PT  (10 PTS) (M. Smart 4 AST),"[202689, 203935]",1610612738.0,BOS,,,,Walker,K. Walker,,,,,28.45,Made,10.0,M. Smart,203935.0,4.0,,,,,,,,,,,,,,
284,PT00M30.90S,2019-12-31T20:56:08.1Z,2,REGULAR,3pt,jumpshot,[],1626179,29.6484888304862,67.22579656862744,1610612766,43,50,2019-12-31T20:56:13Z,2830000,-86.0,226.0,1,left,MISS T. Rozier 25' 3PT,[1626179],1610612766.0,CHA,stepback,,,Rozier,T. Rozier,,,,,24.72,Missed,,,,,,,,,,,,,,,,,,
285,PT00M29.00S,2019-12-31T20:56:10.0Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,43,50,2019-12-31T20:56:13Z,2840000,,,0,,J. Tatum REBOUND (Off:0 Def:4),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,284.0,4.0,4.0,0.0,,,,,,,,,,
286,PT00M14.80S,2019-12-31T20:56:26.0Z,2,REGULAR,turnover,palming,[],1628369,,,1610612738,43,50,2019-12-31T20:56:45Z,2850000,,,0,,J. Tatum TURNOVER palming (2 TOV),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,204058.0,,,,,2.0,,,,
287,PT00M05.50S,2019-12-31T20:56:47.2Z,2,REGULAR,foul,personal,[],1629684,,,1610612766,43,50,2019-12-31T20:57:01Z,2860000,,,0,,G. Williams FOUL personal (2 PF),"[1629684, 1628984]",1610612738.0,BOS,take,,,Williams,G. Williams,,,,,,,,,,,,,,,1628953.0,2.0,0.0,Graham,1628984.0,,,,,
289,PT00M03.20S,2019-12-31T20:57:04.9Z,2,REGULAR,turnover,badpass,[],1628407,,,1610612766,43,50,2019-12-31T20:57:25Z,2880000,,,0,,D. Bacon TURNOVER badpass (1 TOV) Stolen,"[1628407, 1628369]",1610612766.0,CHA,,,,Bacon,D. Bacon,,,,,,,,,,,,,,,,,,,,1.0,Tatum,1628369.0,,
290,PT00M03.20S,2019-12-31T20:57:04.9Z,2,REGULAR,steal,,[],1628369,,,1610612738,43,50,2019-12-31T20:57:06Z,2890000,,,0,,J. Tatum STEAL (2 STL),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,
291,PT00M00.00S,2019-12-31T20:57:09.8Z,2,REGULAR,3pt,jumpshot,['fromturnover'],202689,70.90998685939553,79.72579656862744,1610612738,43,50,2019-12-31T20:57:29Z,2900000,149.0,221.0,1,right,MISS K. Walker 27' 3PT,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,27.08,Missed,,,,,,,,,,,,,,,,,,
292,PT00M00.00S,2019-12-31T20:57:12.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612738,43,50,2019-12-31T20:57:12Z,2910000,,,0,,Team offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,291.0,,,,,,,,,,,,,
293,PT00M00.00S,2019-12-31T20:57:31.7Z,2,REGULAR,period,end,[],0,,,1610612738,43,50,2019-12-31T20:57:31Z,2920000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT12M00.00S,2019-12-31T21:10:58.3Z,3,REGULAR,substitution,out,['startperiod'],1628407,,,1610612738,43,50,2019-12-31T21:12:28Z,2930000,,,0,,substitution out Bacon,[1628407],1610612766.0,CHA,,,,Bacon,D. Bacon,,,,,,,,,,,,,,,,,,,,,,,,
295,PT12M00.00S,2019-12-31T21:10:58.3Z,3,REGULAR,substitution,out,['startperiod'],1629684,,,1610612738,43,50,2019-12-31T21:12:28Z,2940000,,,0,,substitution out Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,
296,PT12M00.00S,2019-12-31T21:10:58.3Z,3,REGULAR,substitution,in,['startperiod'],202687,,,1610612738,43,50,2019-12-31T21:12:28Z,2950000,,,0,,substitution in Biyombo,[202687],1610612766.0,CHA,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,
297,PT12M00.00S,2019-12-31T21:10:58.3Z,3,REGULAR,substitution,in,['startperiod'],1628464,,,1610612738,43,50,2019-12-31T21:12:28Z,2960000,,,0,,substitution in Theis,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,
298,PT12M00.00S,2019-12-31T21:12:46.7Z,3,REGULAR,period,start,[],0,,,1610612738,43,50,2019-12-31T21:12:46Z,2970000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT11M44.00S,2019-12-31T21:13:02.3Z,3,REGULAR,3pt,jumpshot,[],202330,26.62614980289093,78.01011029411765,1610612738,43,50,2019-12-31T21:13:06Z,2980000,-140.0,198.0,1,left,MISS G. Hayward 25' 3PT,[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,24.69,Missed,,,,,,,,,,,,,,,,,,
300,PT11M40.00S,2019-12-31T21:13:05.6Z,3,REGULAR,rebound,offensive,[],202330,,,1610612738,43,50,2019-12-31T21:13:05Z,2990000,,,0,,G. Hayward REBOUND (Off:1 Def:4),[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,299.0,5.0,4.0,1.0,,,,,,,,,,
301,PT11M36.00S,2019-12-31T21:13:10.1Z,3,REGULAR,2pt,jumpshot,"['pointsinthepaint', '2ndchance']",202330,11.908672798948752,60.36305147058824,1610612738,43,50,2019-12-31T21:13:15Z,3000000,-52.0,59.0,1,left,MISS G. Hayward 8' jumpshot Blocked,"[202330, 1628970]",1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,8.3,Missed,,,,,,,,,,,,,,,,,Bridges,1628970.0
302,PT11M36.00S,2019-12-31T21:13:10.1Z,3,REGULAR,block,,[],1628970,,,1610612738,43,50,2019-12-31T21:13:12Z,3010000,,,0,,M. Bridges BLOCK (1 BLK),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
303,PT11M33.00S,2019-12-31T21:13:13.1Z,3,REGULAR,rebound,defensive,[],202687,,,1610612766,43,50,2019-12-31T21:13:15Z,3020000,,,0,,B. Biyombo REBOUND (Off:0 Def:1),[202687],1610612766.0,CHA,,,,Biyombo,B. Biyombo,,,,,,,,,,,301.0,1.0,1.0,0.0,,,,,,,,,,
304,PT11M33.00S,2019-12-31T21:13:17.2Z,3,REGULAR,foul,personal,[],1628464,,,1610612766,43,50,2019-12-31T21:13:32Z,3030000,,,0,,D. Theis FOUL personal (2 PF),"[1628464, 1629023]",1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,1628953.0,2.0,0.0,Washington,1629023.0,,,,,
306,PT11M17.00S,2019-12-31T21:13:43.2Z,3,REGULAR,turnover,lostball,[],1628970,,,1610612766,43,50,2019-12-31T21:13:48Z,3050000,,,0,,M. Bridges TURNOVER lostball (2 TOV) Stolen,"[1628970, 1628369]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,2.0,Tatum,1628369.0,,
307,PT11M17.00S,2019-12-31T21:13:43.2Z,3,REGULAR,steal,,[],1628369,,,1610612738,43,50,2019-12-31T21:13:44Z,3060000,,,0,,J. Tatum STEAL (3 STL),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,
308,PT11M03.00S,2019-12-31T21:13:57.8Z,3,REGULAR,2pt,hook,"['pointsinthepaint', 'fromturnover']",1628464,13.87976346911958,60.11795343137255,1610612738,43,50,2019-12-31T21:14:02Z,3070000,-51.0,78.0,1,left,MISS D. Theis 10' hook,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,9.76,Missed,,,,,,,,,,,,,,,,,,
309,PT11M03.00S,2019-12-31T21:13:57.8Z,3,REGULAR,rebound,offensive,[],1628369,,,1610612738,43,50,2019-12-31T21:24:13Z,3080000,,,0,,J. Tatum REBOUND (Off:1 Def:4),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,308.0,5.0,4.0,1.0,,,,,,,,,,
352,PT11M03.00S,2019-12-31T21:14:01.5Z,3,REGULAR,2pt,layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628369,9.067017082785808,48.37622549019608,1610612738,43,50,2019-12-31T21:23:26Z,3085000,8.0,33.0,1,left,MISS J. Tatum layup,[1628369],1610612738.0,BOS,tip,,,Tatum,J. Tatum,,,,,3.9,Missed,,,,,,,,,,,,,,,,,,
353,PT11M03.00S,2019-12-31T21:14:01.5Z,3,REGULAR,rebound,offensive,[],1628464,,,1610612738,43,50,2019-12-31T21:23:52Z,3087500,,,0,,D. Theis REBOUND (Off:1 Def:3),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,352.0,4.0,3.0,1.0,,,,,,,,,,
310,PT10M56.00S,2019-12-31T21:14:05.3Z,3,REGULAR,3pt,jumpshot,"['fromturnover', '2ndchance']",203935,31.750985545335087,35.36305147058824,1610612738,43,50,2019-12-31T21:21:35Z,3090000,73.0,246.0,1,left,MISS M. Smart 26' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,26.19,Missed,,,,,,,,,,,,,,,,,,
311,PT10M54.00S,2019-12-31T21:14:07.5Z,3,REGULAR,rebound,offensive,[],1628369,,,1610612738,43,50,2019-12-31T21:14:07Z,3100000,,,0,,J. Tatum REBOUND (Off:2 Def:4),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,310.0,6.0,4.0,2.0,,,,,,,,,,
312,PT10M50.00S,2019-12-31T21:14:11.0Z,3,REGULAR,2pt,layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628369,6.258212877792378,50.06893382352941,1610612738,43,52,2019-12-31T21:14:14Z,3110000,0.0,6.0,1,left,J. Tatum layup (15 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,1.18,Made,15.0,,,,,,,,,,,,,,,,,
313,PT10M35.00S,2019-12-31T21:14:25.3Z,3,REGULAR,2pt,jumpshot,['pointsinthepaint'],1626179,90.75229960578186,56.93167892156863,1610612766,43,52,2019-12-31T21:17:13Z,3120000,35.0,34.0,1,right,MISS T. Rozier jumpshot,[1626179],1610612766.0,CHA,floating,,,Rozier,T. Rozier,,,,,5.29,Missed,,,,,,,,,,,,,,,,,,
314,PT10M34.00S,2019-12-31T21:14:26.8Z,3,REGULAR,rebound,offensive,[],202687,,,1610612766,43,52,2019-12-31T21:14:26Z,3130000,,,0,,B. Biyombo REBOUND (Off:1 Def:1),[202687],1610612766.0,CHA,,,,Biyombo,B. Biyombo,,,,,,,,,,,313.0,2.0,1.0,1.0,,,,,,,,,,
315,PT10M33.00S,2019-12-31T21:14:28.4Z,3,REGULAR,2pt,hook,"['pointsinthepaint', '2ndchance']",202687,89.83245729303549,48.353247549019606,1610612766,45,52,2019-12-31T21:14:33Z,3140000,-8.0,43.0,1,right,B. Biyombo hook (4 PTS),[202687],1610612766.0,CHA,,,,Biyombo,B. Biyombo,,,,,4.93,Made,4.0,,,,,,,,,,,,,,,,,
316,PT10M20.00S,2019-12-31T21:14:40.7Z,3,REGULAR,3pt,jumpshot,[],202689,31.09395532194481,46.14736519607843,1610612738,45,55,2019-12-31T21:14:44Z,3150000,19.0,240.0,1,left,K. Walker 25' 3PT  (13 PTS),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,24.61,Made,13.0,,,,,,,,,,,,,,,,,
317,PT10M05.00S,2019-12-31T21:14:58.7Z,3,REGULAR,turnover,traveling,[],202687,,,1610612766,45,55,2019-12-31T21:15:05Z,3160000,,,0,,B. Biyombo TURNOVER traveling (1 TOV),[202687],1610612766.0,CHA,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,204058.0,,,,,1.0,,,,
318,PT09M50.00S,2019-12-31T21:15:24.3Z,3,REGULAR,2pt,dunk,"['pointsinthepaint', 'fromturnover']",1628369,7.835085413929041,48.59834558823529,1610612738,45,57,2019-12-31T21:15:28Z,3170000,7.0,21.0,1,left,J. Tatum dunk (17 PTS) (G. Hayward 4 AST),"[1628369, 202330]",1610612738.0,BOS,cutting,,,Tatum,J. Tatum,,,,,2.75,Made,17.0,G. Hayward,202330.0,4.0,,,,,,,,,,,,,,
320,PT09M34.00S,2019-12-31T21:15:40.5Z,3,REGULAR,2pt,jumpshot,['pointsinthepaint'],1626179,83.78777923784494,49.08854166666667,1610612766,47,57,2019-12-31T21:15:45Z,3190000,-5.0,100.0,1,right,T. Rozier 11' jumpshot (4 PTS),[1626179],1610612766.0,CHA,fadeaway,,,Rozier,T. Rozier,,,,,10.55,Made,4.0,,,,,,,,,,,,,,,,,
321,PT09M23.00S,2019-12-31T21:15:51.3Z,3,REGULAR,turnover,badpass,[],203935,,,1610612738,47,57,2019-12-31T21:15:57Z,3200000,,,0,,M. Smart TURNOVER badpass (1 TOV) Stolen,"[203935, 1629023]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,1.0,Washington,1629023.0,,
322,PT09M23.00S,2019-12-31T21:15:51.3Z,3,REGULAR,steal,,[],1629023,,,1610612766,47,57,2019-12-31T21:15:53Z,3210000,,,0,,P. Washington STEAL (2 STL),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,
323,PT09M19.00S,2019-12-31T21:15:55.3Z,3,REGULAR,2pt,layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629023,93.24901445466492,50.314031862745104,1610612766,47,57,2019-12-31T21:19:20Z,3220000,2.0,11.0,1,right,MISS P. Washington layup,[1629023],1610612766.0,CHA,running,,,Washington,P. Washington,,,,,1.66,Missed,,,,,,,,,,,,,,,,,,
324,PT09M15.00S,2019-12-31T21:15:59.3Z,3,REGULAR,rebound,defensive,[],203935,,,1610612738,47,57,2019-12-31T21:16:02Z,3230000,,,0,,M. Smart REBOUND (Off:0 Def:3),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,323.0,3.0,3.0,0.0,,,,,,,,,,
325,PT09M09.00S,2019-12-31T21:16:05.6Z,3,REGULAR,2pt,layup,['pointsinthepaint'],202689,7.835085413929041,40.26501225490196,1610612738,47,57,2019-12-31T21:19:36Z,3240000,49.0,21.0,1,left,MISS K. Walker 6' layup Blocked,"[202689, 1629023]",1610612738.0,BOS,driving,,,Walker,K. Walker,,,,,5.55,Missed,,,,,,,,,,,,,,,,,Washington,1629023.0
326,PT09M09.00S,2019-12-31T21:16:05.6Z,3,REGULAR,block,,[],1629023,,,1610612738,47,57,2019-12-31T21:16:07Z,3250000,,,0,,P. Washington BLOCK (1 BLK),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,
327,PT09M09.00S,2019-12-31T21:16:05.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612738,47,57,2019-12-31T21:16:10Z,3260000,,,0,,Team offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,325.0,,,,,,,,,,,,,
328,PT09M09.00S,2019-12-31T21:16:09.9Z,3,REGULAR,stoppage,outofbounds,[],0,,,1610612738,47,57,2019-12-31T21:16:09Z,3270000,,,0,,stoppage outofbounds,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT09M03.00S,2019-12-31T21:16:23.8Z,3,REGULAR,2pt,jumpshot,['2ndchance'],202330,20.581471747700395,64.28462009803921,1610612738,47,59,2019-12-31T21:16:29Z,3280000,-71.0,141.0,1,left,G. Hayward 16' jumpshot (14 PTS) (M. Smart 5 AST),"[202330, 203935]",1610612738.0,BOS,fadeaway,,,Hayward,G. Hayward,,,,,16.3,Made,14.0,M. Smart,203935.0,5.0,,,,,,,,,,,,,,
331,PT08M49.00S,2019-12-31T21:16:40.5Z,3,REGULAR,foul,personal,[],203935,,,1610612766,47,59,2019-12-31T21:16:52Z,3300000,,,0,,M. Smart FOUL personal (2 PF),"[203935, 1628984]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,1628953.0,2.0,0.0,Graham,1628984.0,,,,,
333,PT08M41.00S,2019-12-31T21:17:03.2Z,3,REGULAR,3pt,jumpshot,[],1629023,88.64980289093299,96.6375612745098,1610612766,50,59,2019-12-31T21:17:08Z,3320000,233.0,54.0,1,right,P. Washington 24' 3PT  (11 PTS) (T. Rozier 5 AST),"[1629023, 1626179]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,24.07,Made,11.0,T. Rozier,1626179.0,5.0,,,,,,,,,,,,,,
335,PT08M28.00S,2019-12-31T21:17:16.1Z,3,REGULAR,3pt,jumpshot,[],202689,28.991458607095925,25.314031862745097,1610612738,50,59,2019-12-31T21:17:19Z,3340000,123.0,220.0,1,left,MISS K. Walker 26' 3PT,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,25.71,Missed,,,,,,,,,,,,,,,,,,
336,PT08M25.00S,2019-12-31T21:17:18.1Z,3,REGULAR,rebound,defensive,[],1628970,,,1610612766,50,59,2019-12-31T21:17:18Z,3350000,,,0,,M. Bridges REBOUND (Off:0 Def:7),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,335.0,7.0,7.0,0.0,,,,,,,,,,
337,PT08M17.00S,2019-12-31T21:17:26.3Z,3,REGULAR,turnover,badpass,[],1628984,,,1610612766,50,59,2019-12-31T21:17:31Z,3360000,,,0,,D. Graham TURNOVER badpass (2 TOV) Stolen,"[1628984, 202689]",1610612766.0,CHA,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,2.0,Walker,202689.0,,
338,PT08M17.00S,2019-12-31T21:17:26.3Z,3,REGULAR,steal,,[],202689,,,1610612738,50,59,2019-12-31T21:19:32Z,3370000,,,0,,K. Walker STEAL (2 STL),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,
339,PT08M16.00S,2019-12-31T21:17:31.7Z,3,REGULAR,foul,personal,[],1629023,,,1610612738,50,59,2019-12-31T21:22:14Z,3380000,,,0,,P. Washington FOUL personal (2 PF),"[1629023, 1628369]",1610612766.0,CHA,take,,,Washington,P. Washington,,,,,,,,,,,,,,,204058.0,2.0,0.0,Tatum,1628369.0,,,,,
341,PT07M59.00S,2019-12-31T21:18:06.2Z,3,REGULAR,turnover,badpass,[],1628369,,,1610612738,50,59,2019-12-31T21:18:12Z,3400000,,,0,,J. Tatum TURNOVER badpass (3 TOV) Stolen,"[1628369, 202687]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,3.0,Biyombo,202687.0,,
342,PT07M59.00S,2019-12-31T21:18:06.2Z,3,REGULAR,steal,,[],202687,,,1610612766,50,59,2019-12-31T21:18:08Z,3410000,,,0,,B. Biyombo STEAL (1 STL),[202687],1610612766.0,CHA,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,
343,PT07M49.00S,2019-12-31T21:18:17.0Z,3,REGULAR,3pt,jumpshot,['fromturnover'],1626179,93.64323258869908,3.5003063725490198,1610612766,53,59,2019-12-31T21:18:29Z,3420000,-232.0,7.0,1,right,T. Rozier 23' 3PT  (7 PTS) (P. Washington 2 AST),"[1626179, 1629023]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,23.29,Made,7.0,P. Washington,1629023.0,2.0,,,,,,,,,,,,,,
345,PT07M30.00S,2019-12-31T21:18:35.2Z,3,REGULAR,2pt,layup,['pointsinthepaint'],1628464,8.09789750328515,50.55912990196079,1610612738,53,59,2019-12-31T21:18:41Z,3440000,-3.0,24.0,1,left,MISS D. Theis layup,[1628464],1610612738.0,BOS,alleyoop,,,Theis,D. Theis,,,,,2.92,Missed,,,,,,,,,,,,,,,,,,
