actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
268,PT00M59.30S,2020-01-16T00:57:25.5Z,2,REGULAR,rebound,offensive,[],203935,,,1610612738,52,55,2020-01-16T00:57:30Z,2620000,,,0,,M. Smart REBOUND (Off:1 Def:0),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,267.0,1.0,0.0,1.0,,,,,,
269,PT00M57.90S,2020-01-16T00:57:28.1Z,2,REGULAR,3pt,jumpshot,['2ndchance'],1627759,69.72733245729303,76.29442401960785,1610612738,55,55,2020-01-16T00:57:33Z,2630000,131.0,232.0,1,right,J. Brown 27' 3PT  (17 PTS) (M. Smart 4 AST),"[1627759, 203935]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,27.16,Made,17.0,M. Smart,203935.0,4.0,,,,,,,,,,,,,,,
271,PT00M38.60S,2020-01-16T00:57:50.0Z,2,REGULAR,2pt,layup,['pointsinthepaint'],1629635,10.200394218134035,50.06893382352941,1610612765,55,57,2020-01-16T00:57:56Z,2650000,0.0,43.0,1,left,S. Doumbouya layup (12 PTS),[1629635],1610612765.0,DET,driving,,,Doumbouya,S. Doumbouya,,,,,4.89,Made,12.0,,,,,,,,,,,,,,,,,,
272,PT00M33.30S,2020-01-16T00:58:02.0Z,2,REGULAR,2pt,jumpshot,[],202689,79.188567674113,70.16697303921569,1610612738,57,57,2020-01-16T00:59:36Z,2660000,101.0,143.0,1,right,K. Walker 18' jumpshot (10 PTS),[202689],1610612738.0,BOS,pullup,,,Walker,K. Walker,,,,,17.96,Made,10.0,,,,,,,,,,,,,,,,,,
273,PT00M28.40S,2020-01-16T00:58:15.4Z,2,REGULAR,3pt,jumpshot,[],203503,30.517000657030223,61.611519607843135,1610612765,57,57,2020-01-16T00:58:28Z,2670000,-58.0,234.0,1,left,MISS T. Snell 25' 3PT,[203503],1610612765.0,DET,,,,Snell,T. Snell,,,,,24.68,Missed,,,,,,,,,,,,,,,,,,,
274,PT00M26.60S,2020-01-16T00:58:17.2Z,2,REGULAR,rebound,defensive,[],1627759,,,1610612738,57,57,2020-01-16T00:58:28Z,2680000,,,0,,J. Brown REBOUND (Off:2 Def:4),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,273.0,6.0,4.0,2.0,,,,,,
275,PT00M04.30S,2020-01-16T00:58:42.0Z,2,REGULAR,3pt,jumpshot,[],1627759,95.22010512483574,94.921875,1610612738,57,57,2020-01-16T00:58:51Z,2690000,225.0,-8.0,1,right,MISS J. Brown 22' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,22.46,Missed,,,,,,,,,,,,,,,,,,,
276,PT00M02.50S,2020-01-16T00:58:43.8Z,2,REGULAR,rebound,offensive,[],202330,,,1610612738,57,57,2020-01-16T00:58:51Z,2700000,,,0,,G. Hayward REBOUND (Off:1 Def:3),[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,275.0,4.0,3.0,1.0,,,,,,
277,PT00M01.30S,2020-01-16T00:58:45.9Z,2,REGULAR,2pt,jumpshot,"['pointsinthepaint', '2ndchance']",202330,84.36268068331142,46.557138480392155,1610612738,59,57,2020-01-16T01:01:04Z,2710000,-17.0,94.0,1,right,G. Hayward 10' jumpshot (12 PTS),[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,10.15,Made,12.0,,,,,,,,,,,,,,,,,,
278,PT00M00.00S,2020-01-16T00:58:55.6Z,2,REGULAR,period,end,[],0,,,1610612765,59,57,2020-01-16T00:58:55Z,2720000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT12M00.00S,2020-01-16T01:14:01.6Z,3,REGULAR,substitution,out,['startperiod'],1627748,,,1610612765,59,57,2020-01-16T01:14:19Z,2730000,,,0,,substitution out Maker,[1627748],1610612765.0,DET,,,,Maker,T. Maker,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT12M00.00S,2020-01-16T01:14:01.6Z,3,REGULAR,substitution,in,['startperiod'],203083,,,1610612765,59,57,2020-01-16T01:14:19Z,2740000,,,0,,substitution in Drummond,[203083],1610612765.0,DET,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT12M00.00S,2020-01-16T01:14:25.1Z,3,REGULAR,period,start,[],0,,,1610612765,59,57,2020-01-16T01:14:25Z,2750000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT11M47.00S,2020-01-16T01:14:37.1Z,3,REGULAR,turnover,badpass,[],203083,,,1610612765,59,57,2020-01-16T01:14:43Z,2760000,,,0,,A. Drummond TURNOVER badpass (3 TOV) Stolen,"[203083, 202330]",1610612765.0,DET,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,3.0,Hayward,202330.0,,,
283,PT11M47.00S,2020-01-16T01:14:37.1Z,3,REGULAR,steal,,[],202330,,,1610612738,59,57,2020-01-16T01:16:19Z,2770000,,,0,,G. Hayward STEAL (2 STL),[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT11M40.00S,2020-01-16T01:14:44.3Z,3,REGULAR,turnover,badpass,[],203935,,,1610612738,59,57,2020-01-16T01:14:48Z,2780000,,,0,,M. Smart TURNOVER badpass (1 TOV) Stolen,"[203935, 203083]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,1.0,Drummond,203083.0,,,
285,PT11M40.00S,2020-01-16T01:14:44.3Z,3,REGULAR,steal,,[],203083,,,1610612765,59,57,2020-01-16T01:18:13Z,2790000,,,0,,A. Drummond STEAL (2 STL),[203083],1610612765.0,DET,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT11M36.00S,2020-01-16T01:14:48.3Z,3,REGULAR,2pt,layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628971,91.40932982917214,50.06893382352941,1610612765,59,57,2020-01-16T01:19:28Z,2800000,0.0,28.0,1,right,MISS B. Brown layup,[1628971],1610612765.0,DET,running,,,Brown,B. Brown,,,,,3.38,Missed,,,,,,,,,,,,,,,,,,,
288,PT11M33.00S,2020-01-16T01:14:51.3Z,3,REGULAR,rebound,offensive,[],1629635,,,1610612765,59,57,2020-01-16T01:20:05Z,2820000,,,0,,S. Doumbouya REBOUND (Off:1 Def:1),[1629635],1610612765.0,DET,,,,Doumbouya,S. Doumbouya,,,,,,,,,,,,,,,,286.0,2.0,1.0,1.0,,,,,,
289,PT11M31.00S,2020-01-16T01:14:52.3Z,3,REGULAR,2pt,dunk,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1629635,95.0,50.0,1610612765,59,59,2020-01-16T01:15:02Z,2830000,0.0,-6.0,1,right,S. Doumbouya dunk (14 PTS),[1629635],1610612765.0,DET,tip,,,Doumbouya,S. Doumbouya,,,,,0.0,Made,14.0,,,,,,,,,,,,,,,,,,
290,PT11M11.00S,2020-01-16T01:15:13.2Z,3,REGULAR,2pt,layup,['pointsinthepaint'],202689,8.492115637319317,46.14736519607843,1610612738,61,59,2020-01-16T01:15:17Z,2840000,19.0,27.0,1,left,K. Walker layup (12 PTS) (D. Theis 4 AST),"[202689, 1628464]",1610612738.0,BOS,drivingreverse,,,Walker,K. Walker,,,,,3.81,Made,12.0,D. Theis,1628464.0,4.0,,,,,,,,,,,,,,,
292,PT10M51.00S,2020-01-16T01:15:33.4Z,3,REGULAR,2pt,hook,['pointsinthepaint'],203083,89.88173455978975,39.23100490196079,1610612765,61,61,2020-01-16T01:15:40Z,2860000,-54.0,43.0,1,right,A. Drummond 7' hook (6 PTS),[203083],1610612765.0,DET,turnaround,,,Drummond,A. Drummond,,,,,7.22,Made,6.0,,,,,,,,,,,,,,,,,,
293,PT10M29.00S,2020-01-16T01:15:54.2Z,3,REGULAR,2pt,jumpshot,[],202689,18.659658344283837,33.0078125,1610612738,63,61,2020-01-16T01:16:01Z,2870000,85.0,123.0,1,left,K. Walker 15' jumpshot (14 PTS),[202689],1610612738.0,BOS,stepback,,,Walker,K. Walker,,,,,15.4,Made,14.0,,,,,,,,,,,,,,,,,,
294,PT10M19.00S,2020-01-16T01:16:08.2Z,3,REGULAR,stoppage,outofbounds,[],0,,,1610612765,63,61,2020-01-16T01:16:08Z,2880000,,,0,,stoppage outofbounds,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT10M01.00S,2020-01-16T01:16:45.7Z,3,REGULAR,2pt,hook,['pointsinthepaint'],203083,91.14651773981603,55.951286764705884,1610612765,63,63,2020-01-16T01:20:35Z,2890000,30.0,31.0,1,right,A. Drummond hook (8 PTS) (T. Snell 1 AST),"[203083, 203503]",1610612765.0,DET,,,,Drummond,A. Drummond,,,,,4.69,Made,8.0,T. Snell,203503.0,1.0,,,,,,,,,,,,,,,
297,PT09M47.00S,2020-01-16T01:17:00.1Z,3,REGULAR,turnover,lostball,[],202689,,,1610612738,63,63,2020-01-16T01:17:04Z,2910000,,,0,,K. Walker TURNOVER lostball (1 TOV) Stolen,"[202689, 1628971]",1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,1.0,Brown,1628971.0,,,
298,PT09M47.00S,2020-01-16T01:17:00.1Z,3,REGULAR,steal,,[],1628971,,,1610612765,63,63,2020-01-16T01:17:01Z,2920000,,,0,,B. Brown STEAL (1 STL),[1628971],1610612765.0,DET,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT09M43.00S,2020-01-16T01:17:04.4Z,3,REGULAR,2pt,jumpshot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",201565,87.25361366622865,39.349724264705884,1610612765,63,65,2020-01-16T01:22:07Z,2930000,-53.0,67.0,1,right,D. Rose 9' jumpshot (12 PTS) (B. Brown 2 AST),"[201565, 1628971]",1610612765.0,DET,drivingfloating,,,Rose,D. Rose,,,,,9.02,Made,12.0,B. Brown,1628971.0,2.0,,,,,,,,,,,,,,,
301,PT09M43.00S,2020-01-16T01:17:08.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,63,65,2020-01-16T01:17:08Z,2950000,,,0,,timeout full,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT09M32.00S,2020-01-16T01:20:06.7Z,3,REGULAR,3pt,jumpshot,[],202689,28.203022339027594,79.97089460784314,1610612738,63,65,2020-01-16T01:20:13Z,2960000,-150.0,213.0,1,left,MISS K. Walker 26' 3PT,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,26.46,Missed,,,,,,,,,,,,,,,,,,,
303,PT09M30.00S,2020-01-16T01:20:08.7Z,3,REGULAR,rebound,defensive,[],203503,,,1610612765,63,65,2020-01-16T01:20:13Z,2970000,,,0,,T. Snell REBOUND (Off:0 Def:1),[203503],1610612765.0,DET,,,,Snell,T. Snell,,,,,,,,,,,,,,,,302.0,1.0,1.0,0.0,,,,,,
322,PT09M18.00S,2020-01-16T01:20:33.2Z,3,REGULAR,stoppage,outofbounds,[],0,,,1610612765,63,65,2020-01-16T01:23:46Z,2975000,,,0,,stoppage outofbounds,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT09M18.00S,2020-01-16T01:20:59.8Z,3,REGULAR,jumpball,recovered,[],202330,,,1610612765,63,65,2020-01-16T01:20:59Z,2980000,,,0,,Jump Ball D. Theis vs. A. Drummond: Tip to G. Hayward,"[202330, 1628464, 203083]",1610612738.0,BOS,heldball,G. Hayward,202330.0,Hayward,G. Hayward,Theis,1628464.0,Drummond,203083.0,,,,,,,,,,,,,,,,,,,,,
307,PT09M18.00S,2020-01-16T01:20:59.8Z,3,REGULAR,turnover,badpass,[],201565,,,1610612765,63,65,2020-01-16T01:21:51Z,3010000,,,0,,D. Rose TURNOVER badpass (1 TOV),[201565],1610612765.0,DET,,,,Rose,D. Rose,,,,,,,,,,,,,,,,,,,,1.0,,,,,
309,PT09M16.00S,2020-01-16T01:21:02.1Z,3,REGULAR,3pt,jumpshot,['fromturnover'],1627759,21.944809461235216,88.32720588235294,1610612738,63,65,2020-01-16T01:34:15Z,3030000,-192.0,154.0,1,left,MISS J. Brown 25' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,24.92,Missed,,,,,,,,,,,,,,,,,,,
310,PT09M14.00S,2020-01-16T01:21:04.1Z,3,REGULAR,rebound,defensive,[],203083,,,1610612765,63,65,2020-01-16T01:21:14Z,3040000,,,0,,A. Drummond REBOUND (Off:0 Def:6),[203083],1610612765.0,DET,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,309.0,6.0,6.0,0.0,,,,,,
311,PT09M01.00S,2020-01-16T01:21:17.6Z,3,REGULAR,turnover,lostball,[],203083,,,1610612765,63,65,2020-01-16T01:30:36Z,3050000,,,0,,A. Drummond TURNOVER lostball (4 TOV) Stolen,"[203083, 1628464]",1610612765.0,DET,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,4.0,Theis,1628464.0,,,
312,PT09M01.00S,2020-01-16T01:21:17.6Z,3,REGULAR,steal,,[],1628464,,,1610612738,63,65,2020-01-16T01:21:18Z,3060000,,,0,,D. Theis STEAL (1 STL),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT08M59.00S,2020-01-16T01:21:21.6Z,3,REGULAR,foul,personal,['2freethrow'],203503,,,1610612738,63,65,2020-01-16T01:21:37Z,3070000,,,0,,T. Snell FOUL personal (1 PF) (Hayward 2freethrow),"[203503, 202330]",1610612765.0,DET,shooting,,,Snell,T. Snell,,,,,,,,,,,2003.0,1.0,0.0,Hayward,202330.0,,,,,,,,,,
315,PT08M59.00S,2020-01-16T01:21:48.4Z,3,REGULAR,freethrow,1of2,"['fromturnover', 'fastbreak']",202330,,,1610612738,64,65,2020-01-16T01:21:48Z,3090000,,,0,,G. Hayward freethrow 1of2 (13 PTS),[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
316,PT08M59.00S,2020-01-16T01:22:01.7Z,3,REGULAR,freethrow,2of2,"['fastbreak', 'fromturnover']",202330,,,1610612738,65,65,2020-01-16T01:22:01Z,3100000,,,0,,G. Hayward freethrow 2of2 (14 PTS),[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,Made,14.0,,,,,,,,,,,,,,,,,,
317,PT08M45.00S,2020-01-16T01:22:18.3Z,3,REGULAR,3pt,jumpshot,[],1629635,86.5473061760841,96.6375612745098,1610612765,65,65,2020-01-16T01:22:25Z,3110000,233.0,74.0,1,right,MISS S. Doumbouya 25' 3PT,[1629635],1610612765.0,DET,,,,Doumbouya,S. Doumbouya,,,,,24.64,Missed,,,,,,,,,,,,,,,,,,,
318,PT08M43.00S,2020-01-16T01:22:20.3Z,3,REGULAR,rebound,defensive,[],202689,,,1610612738,65,65,2020-01-16T01:22:25Z,3120000,,,0,,K. Walker REBOUND (Off:0 Def:1),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,317.0,1.0,1.0,0.0,,,,,,
319,PT08M31.00S,2020-01-16T01:22:32.8Z,3,REGULAR,foul,personal,[],1628971,,,1610612738,65,65,2020-01-16T01:22:44Z,3130000,,,0,,B. Brown FOUL personal (1 PF),"[1628971, 202330]",1610612765.0,DET,,,,Brown,B. Brown,,,,,,,,,,,2002.0,1.0,0.0,Hayward,202330.0,,,,,,,,,,
321,PT08M31.00S,2020-01-16T01:23:22.3Z,3,REGULAR,stoppage,courtcleanup,[],0,,,1610612738,65,65,2020-01-16T01:23:22Z,3150000,,,0,,stoppage courtcleanup,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT08M24.00S,2020-01-16T01:24:21.3Z,3,REGULAR,2pt,layup,"['pointsinthepaint', 'defensivegoaltending']",202330,6.521024967148489,47.372855392156865,1610612738,67,65,2020-01-16T01:24:40Z,3160000,13.0,9.0,1,left,G. Hayward layup (16 PTS),[202330],1610612738.0,BOS,driving,,,Hayward,G. Hayward,,,,,1.94,Made,16.0,,,,,,,,,,,,,,,,,,
325,PT08M24.00S,2020-01-16T01:24:31.9Z,3,REGULAR,violation,defensivegoaltending,[],203083,,,1610612738,67,65,2020-01-16T01:24:46Z,3180000,,,0,,A. Drummond violation defensivegoaltending,[203083],1610612765.0,DET,,,,Drummond,A. Drummond,,,,,,,,,,,1188.0,,,,,,,,,,,,,,
326,PT08M08.00S,2020-01-16T01:24:48.9Z,3,REGULAR,2pt,jumpshot,[],201565,78.40013140604468,63.30422794117647,1610612765,67,67,2020-01-16T01:24:55Z,3190000,67.0,151.0,1,right,D. Rose 17' jumpshot (14 PTS),[201565],1610612765.0,DET,stepback,,,Rose,D. Rose,,,,,16.96,Made,14.0,,,,,,,,,,,,,,,,,,
327,PT07M46.00S,2020-01-16T01:25:09.9Z,3,REGULAR,2pt,jumpshot,['pointsinthepaint'],1627759,19.530223390275953,39.03952205882353,1610612738,67,67,2020-01-16T01:25:16Z,3200000,55.0,131.0,1,left,MISS J. Brown 15' jumpshot,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,14.72,Missed,,,,,,,,,,,,,,,,,,,
328,PT07M45.00S,2020-01-16T01:25:10.9Z,3,REGULAR,rebound,offensive,[],1627759,,,1610612738,67,67,2020-01-16T01:25:16Z,3210000,,,0,,J. Brown REBOUND (Off:3 Def:4),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,327.0,7.0,4.0,3.0,,,,,,
329,PT07M43.00S,2020-01-16T01:25:13.5Z,3,REGULAR,2pt,layup,"['pointsinthepaint', '2ndchance']",1627759,7.046649145860711,50.55912990196079,1610612738,69,67,2020-01-16T01:32:02Z,3220000,-3.0,14.0,1,left,J. Brown layup (19 PTS),[1627759],1610612738.0,BOS,putback,,,Brown,J. Brown,,,,,1.94,Made,19.0,,,,,,,,,,,,,,,,,,
330,PT07M25.00S,2020-01-16T01:25:32.1Z,3,REGULAR,2pt,jumpshot,['pointsinthepaint'],1628971,93.51182654402102,63.549325980392155,1610612765,69,67,2020-01-16T01:25:41Z,3230000,68.0,8.0,1,right,MISS B. Brown 7' jumpshot,[1628971],1610612765.0,DET,drivingfloating,,,Brown,B. Brown,,,,,6.91,Missed,,,,,,,,,,,,,,,,,,,
331,PT07M24.00S,2020-01-16T01:25:33.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612738,69,67,2020-01-16T01:25:41Z,3240000,,,0,,Team defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,330.0,,,,,,,,,
332,PT07M24.00S,2020-01-16T01:25:40.3Z,3,REGULAR,stoppage,outofbounds,[],0,,,1610612738,69,67,2020-01-16T01:25:40Z,3250000,,,0,,stoppage outofbounds,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT07M11.00S,2020-01-16T01:25:55.7Z,3,REGULAR,2pt,dunk,['pointsinthepaint'],202330,6.1268068331143235,50.55912990196079,1610612738,71,67,2020-01-16T01:26:02Z,3260000,-3.0,5.0,1,left,G. Hayward dunk (18 PTS) (D. Theis 5 AST),"[202330, 1628464]",1610612738.0,BOS,cutting,,,Hayward,G. Hayward,,,,,1.1,Made,18.0,D. Theis,1628464.0,5.0,,,,,,,,,,,,,,,
335,PT06M50.00S,2020-01-16T01:26:17.4Z,3,REGULAR,3pt,jumpshot,[],1629635,78.66294349540078,7.421875,1610612765,71,70,2020-01-16T01:26:21Z,3280000,-213.0,148.0,1,right,S. Doumbouya 26' 3PT  (17 PTS) (T. Snell 2 AST),"[1629635, 203503]",1610612765.0,DET,,,,Doumbouya,S. Doumbouya,,,,,26.25,Made,17.0,T. Snell,203503.0,2.0,,,,,,,,,,,,,,,
337,PT06M35.00S,2020-01-16T01:26:39.8Z,3,REGULAR,turnover,outofbounds,[],202689,,,1610612738,71,70,2020-01-16T01:27:38Z,3300000,,,0,,K. Walker TURNOVER outofbounds (2 TOV),[202689],1610612738.0,BOS,badpass,,,Walker,K. Walker,,,,,,,,,,,2003.0,,,,,,,,,2.0,,,,,
338,PT06M16.00S,2020-01-16T01:27:02.2Z,3,REGULAR,3pt,jumpshot,['fromturnover'],203503,73.27529566360053,18.941482843137255,1610612765,71,70,2020-01-16T01:27:12Z,3310000,-155.0,199.0,1,right,MISS T. Snell 26' 3PT,[203503],1610612765.0,DET,,,,Snell,T. Snell,,,,,25.65,Missed,,,,,,,,,,,,,,,,,,,
339,PT06M13.00S,2020-01-16T01:27:05.2Z,3,REGULAR,rebound,defensive,[],1628464,,,1610612738,71,70,2020-01-16T01:27:12Z,3320000,,,0,,D. Theis REBOUND (Off:3 Def:1),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,338.0,4.0,1.0,3.0,,,,,,
340,PT06M07.00S,2020-01-16T01:27:13.4Z,3,REGULAR,turnover,lostball,[],1627759,,,1610612738,71,70,2020-01-16T01:27:17Z,3330000,,,0,,J. Brown TURNOVER lostball (2 TOV) Stolen,"[1627759, 203503]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,2.0,Snell,203503.0,,,
341,PT06M07.00S,2020-01-16T01:27:13.4Z,3,REGULAR,steal,,[],203503,,,1610612765,71,70,2020-01-16T01:27:16Z,3340000,,,0,,T. Snell STEAL (1 STL),[203503],1610612765.0,DET,,,,Snell,T. Snell,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT06M07.00S,2020-01-16T01:27:16.9Z,3,REGULAR,foul,personal,[],1627759,,,1610612765,71,70,2020-01-16T01:27:25Z,3350000,,,0,,J. Brown FOUL personal (2 PF),"[1627759, 203503]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,1188.0,2.0,0.0,Snell,203503.0,,,,,,,,,,
344,PT05M43.00S,2020-01-16T01:27:57.8Z,3,REGULAR,2pt,layup,['fromturnover'],1628971,92.9862023653088,67.47089460784314,1610612765,71,70,2020-01-16T01:35:08Z,3370000,87.0,13.0,1,right,MISS B. Brown 9' layup Blocked,"[1628971, 1628464]",1610612765.0,DET,driving,,,Brown,B. Brown,,,,,8.94,Missed,,,,,,,,,,,,,,,,,Theis,1628464.0,
345,PT05M43.00S,2020-01-16T01:27:57.8Z,3,REGULAR,block,,[],1628464,,,1610612765,71,70,2020-01-16T01:28:00Z,3380000,,,0,,D. Theis BLOCK (1 BLK),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT05M41.00S,2020-01-16T01:27:59.8Z,3,REGULAR,rebound,offensive,[],1628971,,,1610612765,71,70,2020-01-16T01:28:04Z,3390000,,,0,,B. Brown REBOUND (Off:1 Def:1),[1628971],1610612765.0,DET,,,,Brown,B. Brown,,,,,,,,,,,,,,,,344.0,2.0,1.0,1.0,,,,,,
347,PT05M39.00S,2020-01-16T01:28:01.2Z,3,REGULAR,2pt,layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628971,91.59001314060447,52.642463235294116,1610612765,71,72,2020-01-16T01:28:11Z,3400000,13.0,27.0,1,right,B. Brown layup (4 PTS),[1628971],1610612765.0,DET,putback,,,Brown,B. Brown,,,,,3.47,Made,4.0,,,,,,,,,,,,,,,,,,
348,PT05M25.00S,2020-01-16T01:28:15.3Z,3,REGULAR,2pt,layup,['pointsinthepaint'],202330,8.09789750328515,44.921875,1610612738,73,72,2020-01-16T01:28:21Z,3410000,25.0,24.0,1,left,G. Hayward layup (20 PTS) (D. Theis 6 AST),"[202330, 1628464]",1610612738.0,BOS,drivingfingerroll,,,Hayward,G. Hayward,,,,,3.86,Made,20.0,D. Theis,1628464.0,6.0,,,,,,,,,,,,,,,
349,PT05M09.00S,2020-01-16T01:28:31.2Z,3,REGULAR,2pt,jumpshot,[],201565,81.94809461235218,17.96109068627451,1610612765,73,74,2020-01-16T01:35:51Z,3420000,-160.0,117.0,1,right,D. Rose 20' jumpshot (16 PTS),[201565],1610612765.0,DET,pullup,,,Rose,D. Rose,,,,,20.18,Made,16.0,,,,,,,,,,,,,,,,,,
350,PT04M51.00S,2020-01-16T01:28:49.9Z,3,REGULAR,2pt,layup,['pointsinthepaint'],202330,6.258212877792378,54.48069852941176,1610612738,73,74,2020-01-16T01:28:55Z,3430000,-22.0,6.0,1,left,MISS G. Hayward layup,[202330],1610612738.0,BOS,driving,,,Hayward,G. Hayward,,,,,2.53,Missed,,,,,,,,,,,,,,,,,,,
351,PT04M49.00S,2020-01-16T01:28:51.9Z,3,REGULAR,rebound,defensive,[],203503,,,1610612765,73,74,2020-01-16T01:28:55Z,3440000,,,0,,T. Snell REBOUND (Off:0 Def:2),[203503],1610612765.0,DET,,,,Snell,T. Snell,,,,,,,,,,,,,,,,350.0,2.0,2.0,0.0,,,,,,
353,PT04M34.00S,2020-01-16T01:29:15.5Z,3,REGULAR,2pt,hook,['pointsinthepaint'],203083,94.30026281208936,58.40226715686274,1610612765,73,76,2020-01-16T01:29:44Z,3460000,42.0,1.0,1,right,A. Drummond hook (10 PTS) (S. Doumbouya 1 AST),"[203083, 1629635]",1610612765.0,DET,turnaround,,,Drummond,A. Drummond,,,,,4.25,Made,10.0,S. Doumbouya,1629635.0,1.0,,,,,,,,,,,,,,,
354,PT04M34.00S,2020-01-16T01:29:18.8Z,3,REGULAR,foul,personal,['1freethrow'],1628464,,,1610612765,73,76,2020-01-16T01:29:25Z,3470000,,,0,,D. Theis FOUL personal (3 PF) (Drummond 1freethrow),"[1628464, 203083]",1610612738.0,BOS,shooting,,,Theis,D. Theis,,,,,,,,,,,1188.0,3.0,0.0,Drummond,203083.0,,,,,,,,,,
357,PT04M34.00S,2020-01-16T01:29:38.2Z,3,REGULAR,substitution,out,[],1627759,,,1610612765,73,76,2020-01-16T01:30:13Z,3490000,,,0,,substitution out Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT04M34.00S,2020-01-16T01:29:38.2Z,3,REGULAR,substitution,out,[],203935,,,1610612765,73,76,2020-01-16T01:30:13Z,3500000,,,0,,substitution out Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT04M34.00S,2020-01-16T01:29:38.2Z,3,REGULAR,substitution,in,[],202954,,,1610612765,73,76,2020-01-16T01:30:13Z,3510000,,,0,,substitution in Wanamaker,[202954],1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT04M34.00S,2020-01-16T01:29:38.2Z,3,REGULAR,substitution,in,[],1628400,,,1610612765,73,76,2020-01-16T01:30:13Z,3520000,,,0,,substitution in Ojeleye,[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,,,,,,,,,,,
