actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,value
454,PT04M47.00S,2020-01-12T01:35:31.9Z,3,REGULAR,substitution,out,[],202689,,,1610612738,96,71,2020-01-12T01:35:37Z,4470000,,,0,,substitution out Walker,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT04M47.00S,2020-01-12T01:35:31.9Z,3,REGULAR,substitution,out,[],1629637,,,1610612738,96,71,2020-01-12T01:35:37Z,4480000,,,0,,substitution out Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT04M47.00S,2020-01-12T01:35:31.9Z,3,REGULAR,substitution,in,[],203935,,,1610612738,96,71,2020-01-12T01:35:37Z,4490000,,,0,,substitution in Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT04M47.00S,2020-01-12T01:35:31.9Z,3,REGULAR,substitution,in,[],1626143,,,1610612738,96,71,2020-01-12T01:35:37Z,4500000,,,0,,substitution in Okafor,[1626143],1610612740.0,NOP,,,,Okafor,J. Okafor,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT04M37.00S,2020-01-12T01:35:57.0Z,3,REGULAR,2pt,layup,"['pointsinthepaint', '2ndchance']",1628369,8.360709592641262,46.88265931372549,1610612738,98,71,2020-01-12T01:36:01Z,4510000,16.0,26.0,1,left,J. Tatum layup (31 PTS) (G. Hayward 3 AST),"[1628369, 202330]",1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,,,,3.52,Made,31.0,G. Hayward,202330.0,3.0,,,,,,,,,,,,
460,PT04M20.00S,2020-01-12T01:36:13.6Z,3,REGULAR,3pt,jumpshot,[],202734,66.5735873850197,53.50030637254902,1610612740,98,71,2020-01-12T01:36:18Z,4530000,18.0,262.0,1,right,MISS E. Moore 27' 3PT,[202734],1610612740.0,NOP,,,,Moore,E. Moore,,,,,,,,26.78,Missed,,,,,,,,,,,,,,,,
461,PT04M17.00S,2020-01-12T01:36:16.6Z,3,REGULAR,rebound,defensive,[],203935,,,1610612738,98,71,2020-01-12T01:36:22Z,4540000,,,0,,M. Smart REBOUND (Off:0 Def:2),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,460.0,2.0,2.0,0.0,,,
462,PT04M09.00S,2020-01-12T01:36:24.0Z,3,REGULAR,3pt,jumpshot,[],1628369,9.280551905387648,4.235600490196079,1610612738,101,71,2020-01-12T01:36:28Z,4550000,229.0,35.0,1,left,J. Tatum 23' 3PT  (34 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,23.23,Made,34.0,,,,,,,,,,,,,,,
463,PT04M07.00S,2020-01-12T01:36:39.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,101,71,2020-01-12T01:36:39Z,4560000,,,0,,timeout full,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT04M07.00S,2020-01-12T01:39:15.6Z,3,REGULAR,substitution,out,[],202734,,,1610612740,101,71,2020-01-12T01:39:19Z,4570000,,,0,,substitution out Moore,[202734],1610612740.0,NOP,,,,Moore,E. Moore,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT04M07.00S,2020-01-12T01:39:15.6Z,3,REGULAR,substitution,in,[],1629638,,,1610612740,101,71,2020-01-12T01:39:19Z,4580000,,,0,,substitution in Alexander-Walker,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT03M54.00S,2020-01-12T01:39:45.8Z,3,REGULAR,turnover,lostball,[],1628402,,,1610612740,101,71,2020-01-12T01:39:50Z,4590000,,,0,,F. Jackson TURNOVER lostball (1 TOV) Stolen,"[1628402, 1627759]",1610612740.0,NOP,,,,Jackson,F. Jackson,,,,,1.0,Brown,1627759.0,,,,,,,,,,,,,,,,,,
467,PT03M54.00S,2020-01-12T01:39:45.8Z,3,REGULAR,steal,,[],1627759,,,1610612738,101,71,2020-01-12T01:39:47Z,4600000,,,0,,J. Brown STEAL (3 STL),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT03M53.00S,2020-01-12T01:39:49.4Z,3,REGULAR,foul,personal,[],1628402,,,1610612738,101,71,2020-01-12T01:39:55Z,4610000,,,0,,F. Jackson FOUL personal (4 PF),"[1628402, 1627759]",1610612740.0,NOP,,,,Jackson,F. Jackson,,,,,,,,,,,,,,1162.0,4.0,0.0,Brown,1627759.0,,,,,,,
470,PT03M46.00S,2020-01-12T01:40:14.3Z,3,REGULAR,2pt,dunk,"['pointsinthepaint', 'fromturnover']",202330,6.307490144546649,49.43704044117647,1610612738,103,71,2020-01-12T01:40:22Z,4630000,3.0,7.0,1,left,G. Hayward dunk (19 PTS) (M. Smart 6 AST),"[202330, 203935]",1610612738.0,BOS,cutting,,,Hayward,G. Hayward,,,,,,,,1.26,Made,19.0,M. Smart,203935.0,6.0,,,,,,,,,,,,
472,PT03M34.00S,2020-01-12T01:40:26.5Z,3,REGULAR,3pt,jumpshot,[],1628366,92.06636005256242,97.12775735294117,1610612740,103,71,2020-01-12T01:40:31Z,4650000,236.0,22.0,1,right,MISS L. Ball 24' 3PT,[1628366],1610612740.0,NOP,,,,Ball,L. Ball,,,,,,,,23.72,Missed,,,,,,,,,,,,,,,,
473,PT03M32.00S,2020-01-12T01:40:28.5Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,103,71,2020-01-12T01:40:36Z,4660000,,,0,,J. Tatum REBOUND (Off:0 Def:6),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,472.0,6.0,6.0,0.0,,,
474,PT03M26.00S,2020-01-12T01:40:34.8Z,3,REGULAR,3pt,jumpshot,['fastbreak'],1628369,34.641918528252305,58.647365196078425,1610612738,106,71,2020-01-12T01:42:47Z,4670000,-43.0,273.0,1,left,J. Tatum 28' 3PT  (37 PTS),[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,,,,28.19,Made,37.0,,,,,,,,,,,,,,,
475,PT03M12.00S,2020-01-12T01:40:47.9Z,3,REGULAR,3pt,jumpshot,[],1627742,68.54467805519053,31.93167892156863,1610612740,106,71,2020-01-12T01:40:52Z,4680000,-90.0,243.0,1,right,MISS B. Ingram 26' 3PT,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,26.46,Missed,,,,,,,,,,,,,,,,
476,PT03M10.00S,2020-01-12T01:40:49.9Z,3,REGULAR,rebound,defensive,[],202330,,,1610612738,106,71,2020-01-12T01:40:56Z,4690000,,,0,,G. Hayward REBOUND (Off:1 Def:4),[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,475.0,5.0,4.0,1.0,,,
477,PT03M00.00S,2020-01-12T01:41:00.8Z,3,REGULAR,3pt,jumpshot,[],1628369,31.35676741130092,70.41207107843137,1610612738,106,71,2020-01-12T01:41:05Z,4700000,-102.0,242.0,1,left,MISS J. Tatum 27' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,26.8,Missed,,,,,,,,,,,,,,,,
478,PT02M58.00S,2020-01-12T01:41:02.8Z,3,REGULAR,rebound,defensive,[],1628366,,,1610612740,106,71,2020-01-12T01:41:11Z,4710000,,,0,,L. Ball REBOUND (Off:3 Def:7),[1628366],1610612740.0,NOP,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,477.0,10.0,7.0,3.0,,,
479,PT02M48.00S,2020-01-12T01:41:12.2Z,3,REGULAR,3pt,jumpshot,[],1627742,67.23061760840999,65.01991421568627,1610612740,106,71,2020-01-12T01:41:16Z,4720000,75.0,256.0,1,right,MISS B. Ingram 27' 3PT,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,27.16,Missed,,,,,,,,,,,,,,,,
480,PT02M46.00S,2020-01-12T01:41:14.2Z,3,REGULAR,rebound,defensive,[],203935,,,1610612738,106,71,2020-01-12T01:41:37Z,4730000,,,0,,M. Smart REBOUND (Off:0 Def:3),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,479.0,3.0,3.0,0.0,,,
481,PT02M38.00S,2020-01-12T01:41:22.0Z,3,REGULAR,3pt,jumpshot,[],1628369,20.45006570302234,92.22579656862744,1610612738,106,71,2020-01-12T01:41:27Z,4740000,-211.0,140.0,1,left,MISS J. Tatum 26' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,25.62,Missed,,,,,,,,,,,,,,,,
482,PT02M36.00S,2020-01-12T01:41:24.0Z,3,REGULAR,rebound,defensive,[],1628366,,,1610612740,106,71,2020-01-12T01:41:32Z,4750000,,,0,,L. Ball REBOUND (Off:3 Def:8),[1628366],1610612740.0,NOP,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,481.0,11.0,8.0,3.0,,,
483,PT02M33.00S,2020-01-12T01:41:29.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203935,,,1610612740,106,71,2020-01-12T01:41:36Z,4760000,,,0,,M. Smart FOUL personal (1 PF) (Ingram inpenalty),"[203935, 1627742]",1610612738.0,BOS,shooting,,,Smart,M. Smart,,,,,,,,,,,,,,1162.0,1.0,0.0,Ingram,1627742.0,,,,,,,
485,PT02M33.00S,2020-01-12T01:41:58.2Z,3,REGULAR,freethrow,1of2,['fastbreak'],1627742,,,1610612740,106,72,2020-01-12T01:41:58Z,4780000,,,0,,B. Ingram freethrow 1of2 (12 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,Made,12.0,,,,,,,,,,,,,,,
486,PT02M33.00S,2020-01-12T01:41:58.8Z,3,REGULAR,substitution,out,[],1626143,,,1610612740,106,72,2020-01-12T01:42:02Z,4790000,,,0,,substitution out Okafor,[1626143],1610612740.0,NOP,,,,Okafor,J. Okafor,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT02M33.00S,2020-01-12T01:41:58.8Z,3,REGULAR,substitution,in,[],1629740,,,1610612740,106,72,2020-01-12T01:42:02Z,4800000,,,0,,substitution in Melli,[1629740],1610612740.0,NOP,,,,Melli,N. Melli,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT02M33.00S,2020-01-12T01:42:18.3Z,3,REGULAR,freethrow,2of2,['fastbreak'],1627742,,,1610612740,106,73,2020-01-12T01:42:18Z,4810000,,,0,,B. Ingram freethrow 2of2 (13 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,Made,13.0,,,,,,,,,,,,,,,
489,PT02M13.00S,2020-01-12T01:42:42.5Z,3,REGULAR,2pt,layup,['pointsinthepaint'],1628369,7.30946123521682,53.74540441176471,1610612738,108,73,2020-01-12T01:43:50Z,4820000,-19.0,16.0,1,left,J. Tatum layup (39 PTS),[1628369],1610612738.0,BOS,drivingfingerroll,,,Tatum,J. Tatum,,,,,,,,2.86,Made,39.0,,,,,,,,,,,,,,,
490,PT01M56.00S,2020-01-12T01:43:02.1Z,3,REGULAR,stoppage,outofbounds,[],0,,,1610612740,108,73,2020-01-12T01:43:02Z,4830000,,,0,,stoppage outofbounds,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT01M53.00S,2020-01-12T01:43:16.8Z,3,REGULAR,3pt,jumpshot,[],1628366,71.69842312746385,22.127757352941178,1610612740,108,73,2020-01-12T01:43:27Z,4840000,-139.0,214.0,1,right,MISS L. Ball 26' 3PT,[1628366],1610612740.0,NOP,stepback,,,Ball,L. Ball,,,,,,,,25.96,Missed,,,,,,,,,,,,,,,,
492,PT01M51.00S,2020-01-12T01:43:18.8Z,3,REGULAR,rebound,defensive,[],1629684,,,1610612738,108,73,2020-01-12T01:43:31Z,4850000,,,0,,G. Williams REBOUND (Off:0 Def:1),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,491.0,1.0,1.0,0.0,,,
493,PT01M43.00S,2020-01-12T01:43:27.7Z,3,REGULAR,foul,personal,['2freethrow'],1629740,,,1610612738,108,73,2020-01-12T01:43:36Z,4860000,,,0,,N. Melli FOUL personal (2 PF) (Brown 2freethrow),"[1629740, 1627759]",1610612740.0,NOP,shooting,,,Melli,N. Melli,,,,,,,,,,,,,,1162.0,2.0,0.0,Brown,1627759.0,,,,,,,
495,PT01M43.00S,2020-01-12T01:43:49.1Z,3,REGULAR,freethrow,1of2,[],1627759,,,1610612738,109,73,2020-01-12T01:43:49Z,4880000,,,0,,J. Brown freethrow 1of2 (12 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,Made,12.0,,,,,,,,,,,,,,,
496,PT01M43.00S,2020-01-12T01:43:50.8Z,3,REGULAR,substitution,out,[],202330,,,1610612738,109,73,2020-01-12T01:43:59Z,4890000,,,0,,substitution out Hayward,[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT01M43.00S,2020-01-12T01:43:50.8Z,3,REGULAR,substitution,in,[],202689,,,1610612738,109,73,2020-01-12T01:43:59Z,4900000,,,0,,substitution in Walker,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT01M43.00S,2020-01-12T01:44:12.6Z,3,REGULAR,freethrow,2of2,[],1627759,,,1610612738,110,73,2020-01-12T01:44:12Z,4910000,,,0,,J. Brown freethrow 2of2 (13 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,Made,13.0,,,,,,,,,,,,,,,
499,PT01M34.00S,2020-01-12T01:44:23.4Z,3,REGULAR,2pt,layup,['pointsinthepaint'],1628402,91.14651773981603,44.18658088235294,1610612740,110,73,2020-01-12T01:44:31Z,4920000,-29.0,31.0,1,right,MISS F. Jackson layup,[1628402],1610612740.0,NOP,driving,,,Jackson,F. Jackson,,,,,,,,4.64,Missed,,,,,,,,,,,,,,,,
500,PT01M33.00S,2020-01-12T01:44:24.4Z,3,REGULAR,rebound,defensive,[],203935,,,1610612738,110,73,2020-01-12T01:44:31Z,4930000,,,0,,M. Smart REBOUND (Off:0 Def:4),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,499.0,4.0,4.0,0.0,,,
501,PT01M32.00S,2020-01-12T01:44:28.6Z,3,REGULAR,stoppage,outofbounds,[],0,,,1610612738,110,73,2020-01-12T01:44:28Z,4940000,,,0,,stoppage outofbounds,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT01M22.00S,2020-01-12T01:44:48.4Z,3,REGULAR,3pt,jumpshot,[],1627759,32.013797634691194,38.549325980392155,1610612738,110,73,2020-01-12T01:44:53Z,4950000,57.0,248.0,1,left,MISS J. Brown 26' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,26.03,Missed,,,,,,,,,,,,,,,,
503,PT01M20.00S,2020-01-12T01:44:50.4Z,3,REGULAR,rebound,defensive,[],1628366,,,1610612740,110,73,2020-01-12T01:44:57Z,4960000,,,0,,L. Ball REBOUND (Off:3 Def:9),[1628366],1610612740.0,NOP,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,502.0,12.0,9.0,3.0,,,
504,PT01M16.00S,2020-01-12T01:44:58.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627759,,,1610612740,110,73,2020-01-12T01:45:06Z,4970000,,,0,,J. Brown FOUL personal (3 PF) (Melli inpenalty),"[1627759, 1629740]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,1162.0,3.0,0.0,Melli,1629740.0,,,,,,,
506,PT01M16.00S,2020-01-12T01:45:21.1Z,3,REGULAR,freethrow,1of2,['fastbreak'],1629740,,,1610612740,110,74,2020-01-12T01:45:21Z,4990000,,,0,,N. Melli freethrow 1of2 (1 PTS),[1629740],1610612740.0,NOP,,,,Melli,N. Melli,,,,,,,,,Made,1.0,,,,,,,,,,,,,,,
507,PT01M16.00S,2020-01-12T01:45:33.2Z,3,REGULAR,freethrow,2of2,['fastbreak'],1629740,,,1610612740,110,75,2020-01-12T01:45:33Z,5000000,,,0,,N. Melli freethrow 2of2 (2 PTS),[1629740],1610612740.0,NOP,,,,Melli,N. Melli,,,,,,,,,Made,2.0,,,,,,,,,,,,,,,
508,PT01M04.00S,2020-01-12T01:45:46.6Z,3,REGULAR,2pt,layup,['pointsinthepaint'],1628369,7.30946123521682,53.50030637254902,1610612738,112,75,2020-01-12T01:45:51Z,5010000,-18.0,16.0,1,left,J. Tatum layup (41 PTS) (K. Walker 6 AST),"[1628369, 202689]",1610612738.0,BOS,drivingfingerroll,,,Tatum,J. Tatum,,,,,,,,2.79,Made,41.0,K. Walker,202689.0,6.0,,,,,,,,,,,,
510,PT00M52.60S,2020-01-12T01:46:00.1Z,3,REGULAR,2pt,layup,['pointsinthepaint'],1629740,90.80157687253615,50.94975490196079,1610612740,112,75,2020-01-12T01:46:14Z,5030000,5.0,34.0,1,right,MISS N. Melli layup,[1629740],1610612740.0,NOP,cutting,,,Melli,N. Melli,,,,,,,,3.98,Missed,,,,,,,,,,,,,,,,
511,PT00M51.60S,2020-01-12T01:46:01.1Z,3,REGULAR,rebound,offensive,[],1629740,,,1610612740,112,75,2020-01-12T01:46:14Z,5040000,,,0,,N. Melli REBOUND (Off:1 Def:1),[1629740],1610612740.0,NOP,,,,Melli,N. Melli,,,,,,,,,,,,,,,,,,,510.0,2.0,1.0,1.0,,,
512,PT00M51.60S,2020-01-12T01:46:02.2Z,3,REGULAR,2pt,layup,"['pointsinthepaint', '2ndchance']",1629740,95.0,50.0,1610612740,112,77,2020-01-12T01:46:02Z,5050000,0.0,-6.0,1,right,N. Melli layup (4 PTS),[1629740],1610612740.0,NOP,tip,,,Melli,N. Melli,,,,,,,,0.0,Made,4.0,,,,,,,,,,,,,,,
513,PT00M43.80S,2020-01-12T01:46:12.8Z,3,REGULAR,stoppage,outofbounds,[],0,,,1610612738,112,77,2020-01-12T01:46:12Z,5060000,,,0,,stoppage outofbounds,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT00M37.90S,2020-01-12T01:46:31.2Z,3,REGULAR,3pt,jumpshot,[],1627759,5.732588699080158,96.6375612745098,1610612738,112,77,2020-01-12T01:46:35Z,5070000,-233.0,1.0,1,left,MISS J. Brown 23' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,23.33,Missed,,,,,,,,,,,,,,,,
515,PT00M35.30S,2020-01-12T01:46:33.8Z,3,REGULAR,rebound,defensive,[],1628366,,,1610612740,112,77,2020-01-12T01:46:35Z,5080000,,,0,,L. Ball REBOUND (Off:3 Def:10),[1628366],1610612740.0,NOP,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,514.0,13.0,10.0,3.0,,,
516,PT00M28.20S,2020-01-12T01:46:41.7Z,3,REGULAR,2pt,layup,['pointsinthepaint'],1628402,90.62089356110381,48.10814950980392,1610612740,112,79,2020-01-12T01:47:40Z,5090000,-9.0,36.0,1,right,F. Jackson layup (16 PTS) (L. Ball 10 AST),"[1628402, 1628366]",1610612740.0,NOP,alleyoop,,,Jackson,F. Jackson,,,,,,,,4.23,Made,16.0,L. Ball,1628366.0,10.0,,,,,,,,,,,,
518,PT00M05.20S,2020-01-12T01:47:07.3Z,3,REGULAR,2pt,layup,['pointsinthepaint'],202689,8.229303547963205,48.353247549019606,1610612738,114,79,2020-01-12T01:47:11Z,5110000,8.0,25.0,1,left,K. Walker layup (15 PTS),[202689],1610612738.0,BOS,drivingfingerroll,,,Walker,K. Walker,,,,,,,,3.15,Made,15.0,,,,,,,,,,,,,,,
519,PT00M01.00S,2020-01-12T01:47:15.3Z,3,REGULAR,3pt,jumpshot,[],1627742,65.52233902759527,60.853247549019606,1610612740,114,82,2020-01-12T01:47:20Z,5120000,54.0,272.0,1,right,B. Ingram 28' 3PT  (16 PTS) (N. Alexander-Walker 1 AST),"[1627742, 1629638]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,28.24,Made,16.0,N. Alexander-Walker,1629638.0,1.0,,,,,,,,,,,,
521,PT00M00.00S,2020-01-12T01:47:24.2Z,3,REGULAR,period,end,[],0,,,1610612738,114,82,2020-01-12T01:47:24Z,5140000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT12M00.00S,2020-01-12T01:49:31.9Z,4,REGULAR,substitution,out,['startperiod'],1628369,,,1610612738,114,82,2020-01-12T01:50:02Z,5150000,,,0,,substitution out Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT12M00.00S,2020-01-12T01:49:31.9Z,4,REGULAR,substitution,out,['startperiod'],1627759,,,1610612738,114,82,2020-01-12T01:50:02Z,5160000,,,0,,substitution out Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT12M00.00S,2020-01-12T01:49:31.9Z,4,REGULAR,substitution,out,['startperiod'],1629684,,,1610612738,114,82,2020-01-12T01:50:02Z,5170000,,,0,,substitution out Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT12M00.00S,2020-01-12T01:49:31.9Z,4,REGULAR,substitution,out,['startperiod'],1628366,,,1610612738,114,82,2020-01-12T01:50:02Z,5180000,,,0,,substitution out Ball,[1628366],1610612740.0,NOP,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT12M00.00S,2020-01-12T01:49:31.9Z,4,REGULAR,substitution,out,['startperiod'],1627742,,,1610612738,114,82,2020-01-12T01:50:02Z,5190000,,,0,,substitution out Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT12M00.00S,2020-01-12T01:49:31.9Z,4,REGULAR,substitution,in,['startperiod'],202683,,,1610612738,114,82,2020-01-12T01:50:02Z,5200000,,,0,,substitution in Kanter,[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT12M00.00S,2020-01-12T01:49:31.9Z,4,REGULAR,substitution,in,['startperiod'],1629750,,,1610612738,114,82,2020-01-12T01:50:02Z,5210000,,,0,,substitution in Green,[1629750],1610612738.0,BOS,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT12M00.00S,2020-01-12T01:49:31.9Z,4,REGULAR,substitution,in,['startperiod'],1628400,,,1610612738,114,82,2020-01-12T01:50:02Z,5220000,,,0,,substitution in Ojeleye,[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT12M00.00S,2020-01-12T01:49:31.9Z,4,REGULAR,substitution,in,['startperiod'],1628404,,,1610612738,114,82,2020-01-12T01:50:02Z,5230000,,,0,,substitution in Hart,[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT12M00.00S,2020-01-12T01:49:31.9Z,4,REGULAR,substitution,in,['startperiod'],202734,,,1610612738,114,82,2020-01-12T01:50:02Z,5240000,,,0,,substitution in Moore,[202734],1610612740.0,NOP,,,,Moore,E. Moore,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT12M00.00S,2020-01-12T01:50:29.8Z,4,REGULAR,period,start,[],0,,,1610612740,114,82,2020-01-12T01:50:29Z,5250000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT11M48.00S,2020-01-12T01:50:41.4Z,4,REGULAR,2pt,hook,['pointsinthepaint'],1628402,85.9395532194481,50.478707107843135,1610612740,114,84,2020-01-12T01:50:51Z,5260000,2.0,80.0,1,right,F. Jackson 9' hook (18 PTS) (N. Alexander-Walker 2 AST),"[1628402, 1629638]",1610612740.0,NOP,driving,,,Jackson,F. Jackson,,,,,,,,8.52,Made,18.0,N. Alexander-Walker,1629638.0,2.0,,,,,,,,,,,,
535,PT11M29.00S,2020-01-12T01:51:02.4Z,4,REGULAR,foul,personal,[],202734,,,1610612738,114,84,2020-01-12T01:51:36Z,5280000,,,0,,E. Moore FOUL personal (1 PF),"[202734, 203935]",1610612740.0,NOP,,,,Moore,E. Moore,,,,,,,,,,,,,,1162.0,1.0,0.0,Smart,203935.0,,,,,,,
537,PT11M21.00S,2020-01-12T01:51:26.6Z,4,REGULAR,2pt,layup,['pointsinthepaint'],202683,7.703679369250986,50.80422794117647,1610612738,116,84,2020-01-12T01:51:39Z,5300000,-4.0,20.0,1,left,E. Kanter layup (16 PTS) (K. Walker 7 AST),"[202683, 202689]",1610612738.0,BOS,cutting,,,Kanter,E. Kanter,,,,,,,,2.57,Made,16.0,K. Walker,202689.0,7.0,,,,,,,,,,,,
539,PT11M10.00S,2020-01-12T01:51:37.4Z,4,REGULAR,3pt,jumpshot,[],1629638,68.80749014454665,68.94148284313727,1610612740,116,87,2020-01-12T01:51:41Z,5320000,95.0,241.0,1,right,N. Alexander-Walker 26' 3PT  (3 PTS) (J. Hart 2 AST),"[1629638, 1628404]",1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,26.38,Made,3.0,J. Hart,1628404.0,2.0,,,,,,,,,,,,
541,PT10M58.00S,2020-01-12T01:51:49.5Z,4,REGULAR,turnover,badpass,[],202689,,,1610612738,116,87,2020-01-12T01:51:54Z,5340000,,,0,,K. Walker TURNOVER badpass (1 TOV) Stolen,"[202689, 1629740]",1610612738.0,BOS,,,,Walker,K. Walker,,,,,1.0,Melli,1629740.0,,,,,,,,,,,,,,,,,,
542,PT10M58.00S,2020-01-12T01:51:49.5Z,4,REGULAR,steal,,[],1629740,,,1610612740,116,87,2020-01-12T01:51:51Z,5350000,,,0,,N. Melli STEAL (1 STL),[1629740],1610612740.0,NOP,,,,Melli,N. Melli,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT10M49.00S,2020-01-12T01:51:58.3Z,4,REGULAR,3pt,jumpshot,['fromturnover'],1629740,91.5407358738502,97.12775735294117,1610612740,116,90,2020-01-12T01:52:03Z,5360000,236.0,27.0,1,right,N. Melli 24' 3PT  (7 PTS) (E. Moore 2 AST),"[1629740, 202734]",1610612740.0,NOP,,,,Melli,N. Melli,,,,,,,,23.78,Made,7.0,E. Moore,202734.0,2.0,,,,,,,,,,,,
545,PT10M34.00S,2020-01-12T01:52:12.5Z,4,REGULAR,3pt,jumpshot,[],202689,31.225361366622867,28.010110294117645,1610612738,116,90,2020-01-12T01:52:19Z,5380000,110.0,241.0,1,left,MISS K. Walker 27' 3PT,[202689],1610612738.0,BOS,pullup,,,Walker,K. Walker,,,,,,,,26.99,Missed,,,,,,,,,,,,,,,,
