actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
188,PT11M40.00S,2020-08-06T01:56:45.3Z,2,REGULAR,freethrow,1of2,[],202330,,,1610612738,35,25,2020-08-06T01:56:45Z,1880000,,,0,,G. Hayward freethrow 1of2 (4 PTS),[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
189,PT11M40.00S,2020-08-06T01:56:48.2Z,2,REGULAR,substitution,out,[],202066,,,1610612738,35,25,2020-08-06T01:56:51Z,1890000,,,0,,substitution out Temple,[202066],1610612751.0,BKN,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT11M40.00S,2020-08-06T01:56:48.2Z,2,REGULAR,substitution,in,[],1629058,,,1610612738,35,25,2020-08-06T01:56:51Z,1900000,,,0,,substitution in Musa,[1629058],1610612751.0,BKN,,,,Musa,D. Musa,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT11M40.00S,2020-08-06T01:57:05.5Z,2,REGULAR,freethrow,2of2,[],202330,,,1610612738,36,25,2020-08-06T01:57:05Z,1910000,,,0,,G. Hayward freethrow 2of2 (5 PTS),[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
192,PT11M25.00S,2020-08-06T01:57:22.8Z,2,REGULAR,turnover,traveling,[],1629066,,,1610612751,36,25,2020-08-06T01:57:29Z,1920000,,,0,,R. Kurucs TURNOVER traveling (1 TOV),[1629066],1610612751.0,BKN,,,,Kurucs,R. Kurucs,,,,,,,,,,,,,,,1151.0,,,,,1.0,,,,,
193,PT11M17.00S,2020-08-06T01:57:44.1Z,2,REGULAR,3pt,jumpshot,['fromturnover'],202330,29.25427069645204,78.50030637254902,1610612738,39,25,2020-08-06T01:57:50Z,1930000,-143.0,222.0,1,left,G. Hayward 27' 3PT  (8 PTS),[202330],1610612738.0,BOS,pullup,,,Hayward,G. Hayward,,,,,26.89,Made,8.0,,,,,,,,,,,,,,,,,,
194,PT10M59.00S,2020-08-06T01:58:02.5Z,2,REGULAR,turnover,outofbounds,[],1629185,,,1610612751,39,25,2020-08-06T01:58:11Z,1940000,,,0,,C. Chiozza TURNOVER outofbounds (1 TOV),[1629185],1610612751.0,BKN,badpass,,,Chiozza,C. Chiozza,,,,,,,,,,,,,,,1201.0,,,,,1.0,,,,,
195,PT10M59.00S,2020-08-06T01:58:06.5Z,2,REGULAR,substitution,out,[],1629066,,,1610612738,39,25,2020-08-06T01:58:14Z,1950000,,,0,,substitution out Kurucs,[1629066],1610612751.0,BKN,,,,Kurucs,R. Kurucs,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT10M59.00S,2020-08-06T01:58:06.5Z,2,REGULAR,substitution,in,[],1628386,,,1610612738,39,25,2020-08-06T01:58:14Z,1960000,,,0,,substitution in Allen,[1628386],1610612751.0,BKN,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT10M47.00S,2020-08-06T01:58:30.1Z,2,REGULAR,2pt,jumpshot,['fromturnover'],202330,20.18725361366623,73.59834558823529,1610612738,41,25,2020-08-06T01:58:35Z,1970000,-118.0,137.0,1,left,G. Hayward 19' jumpshot (10 PTS),[202330],1610612738.0,BOS,stepback,,,Hayward,G. Hayward,,,,,18.52,Made,10.0,,,,,,,,,,,,,,,,,,
198,PT10M37.00S,2020-08-06T01:58:43.1Z,2,REGULAR,foul,personal,[],1629641,,,1610612751,41,25,2020-08-06T01:59:08Z,1980000,,,0,,R. Langford FOUL personal (1 PF),"[1629641, 1628386]",1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,2714.0,1.0,0.0,Allen,1628386.0,,,,,,
200,PT10M37.00S,2020-08-06T01:58:49.5Z,2,REGULAR,substitution,out,[],1629185,,,1610612751,41,25,2020-08-06T01:58:55Z,2000000,,,0,,substitution out Chiozza,[1629185],1610612751.0,BKN,,,,Chiozza,C. Chiozza,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT10M37.00S,2020-08-06T01:58:49.5Z,2,REGULAR,substitution,in,[],1627747,,,1610612751,41,25,2020-08-06T01:58:55Z,2010000,,,0,,substitution in LeVert,[1627747],1610612751.0,BKN,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT10M29.00S,2020-08-06T01:59:13.8Z,2,REGULAR,2pt,layup,['pointsinthepaint'],203925,92.72339027595268,47.372855392156865,1610612751,41,25,2020-08-06T01:59:18Z,2020000,-13.0,16.0,1,right,MISS J. Harris layup Blocked,"[203925, 1629057]",1610612751.0,BKN,driving,,,Harris,J. Harris,,,,,2.51,Missed,,,,,,,,,,,,,,,,,Williams III,1629057.0,
203,PT10M29.00S,2020-08-06T01:59:13.8Z,2,REGULAR,block,,[],1629057,,,1610612751,41,25,2020-08-06T01:59:16Z,2030000,,,0,,R. Williams III BLOCK (1 BLK),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT10M29.00S,2020-08-06T01:59:13.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612751,41,25,2020-08-06T01:59:18Z,2040000,,,0,,Team offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,202.0,,,,,,,,,,,,,,
205,PT10M29.00S,2020-08-06T01:59:17.7Z,2,REGULAR,stoppage,outofbounds,[],0,,,1610612751,41,25,2020-08-06T01:59:17Z,2050000,,,0,,stoppage outofbounds,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT10M23.00S,2020-08-06T01:59:37.4Z,2,REGULAR,2pt,jumpshot,['2ndchance'],1627747,74.58935611038108,35.853247549019606,1610612751,41,25,2020-08-06T01:59:41Z,2060000,-71.0,186.0,1,right,MISS C. LeVert 20' jumpshot,[1627747],1610612751.0,BKN,fadeaway,,,LeVert,C. LeVert,,,,,20.45,Missed,,,,,,,,,,,,,,,,,,,
207,PT10M21.00S,2020-08-06T01:59:39.4Z,2,REGULAR,rebound,defensive,[],202954,,,1610612738,41,25,2020-08-06T01:59:41Z,2070000,,,0,,B. Wanamaker REBOUND (Off:1 Def:1),[202954],1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,206.0,2.0,1.0,1.0,,,,,,,,,,,
208,PT10M16.00S,2020-08-06T01:59:43.9Z,2,REGULAR,2pt,jumpshot,['fastbreak'],202954,24.129434954007884,26.784620098039213,1610612738,43,25,2020-08-06T01:59:49Z,2080000,116.0,174.0,1,left,B. Wanamaker 21' jumpshot (4 PTS),[202954],1610612738.0,BOS,pullup,,,Wanamaker,B. Wanamaker,,,,,21.4,Made,4.0,,,,,,,,,,,,,,,,,,
209,PT10M04.00S,2020-08-06T01:59:59.7Z,2,REGULAR,foul,personal,['2freethrow'],1628400,,,1610612751,43,25,2020-08-06T02:00:11Z,2090000,,,0,,S. Ojeleye FOUL personal (1 PF) (Luwawu-Cabarrot 2freethrow),"[1628400, 1627789]",1610612738.0,BOS,shooting,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,1151.0,1.0,0.0,Luwawu-Cabarrot,1627789.0,,,,,,
211,PT10M04.00S,2020-08-06T02:00:23.5Z,2,REGULAR,freethrow,1of2,[],1627789,,,1610612751,43,26,2020-08-06T02:00:23Z,2110000,,,0,,T. Luwawu-Cabarrot freethrow 1of2 (1 PTS),[1627789],1610612751.0,BKN,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
212,PT10M04.00S,2020-08-06T02:00:36.0Z,2,REGULAR,freethrow,2of2,[],1627789,,,1610612751,43,27,2020-08-06T02:00:36Z,2120000,,,0,,T. Luwawu-Cabarrot freethrow 2of2 (2 PTS),[1627789],1610612751.0,BKN,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
213,PT09M54.00S,2020-08-06T02:00:48.6Z,2,REGULAR,3pt,jumpshot,[],202330,31.750985545335087,39.77481617647059,1610612738,43,27,2020-08-06T02:00:54Z,2130000,51.0,246.0,1,left,MISS G. Hayward 26' 3PT,[202330],1610612738.0,BOS,pullup,,,Hayward,G. Hayward,,,,,25.66,Missed,,,,,,,,,,,,,,,,,,,
214,PT09M51.00S,2020-08-06T02:00:51.6Z,2,REGULAR,rebound,defensive,[],1627747,,,1610612751,43,27,2020-08-06T02:00:54Z,2140000,,,0,,C. LeVert REBOUND (Off:0 Def:2),[1627747],1610612751.0,BKN,,,,LeVert,C. LeVert,,,,,,,,,,,213.0,2.0,2.0,0.0,,,,,,,,,,,
215,PT09M46.00S,2020-08-06T02:00:59.9Z,2,REGULAR,2pt,jumpshot,['pointsinthepaint'],1627747,90.62089356110381,47.372855392156865,1610612751,43,29,2020-08-06T02:01:07Z,2150000,-13.0,36.0,1,right,C. LeVert jumpshot (6 PTS),[1627747],1610612751.0,BKN,running,,,LeVert,C. LeVert,,,,,4.32,Made,6.0,,,,,,,,,,,,,,,,,,
216,PT09M46.00S,2020-08-06T02:01:04.1Z,2,REGULAR,foul,personal,['1freethrow'],1628400,,,1610612751,43,29,2020-08-06T02:01:12Z,2160000,,,0,,S. Ojeleye FOUL personal (2 PF) (LeVert 1freethrow),"[1628400, 1627747]",1610612738.0,BOS,shooting,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,1201.0,2.0,0.0,LeVert,1627747.0,,,,,,
218,PT09M46.00S,2020-08-06T02:01:18.5Z,2,REGULAR,substitution,out,[],1629057,,,1610612751,43,29,2020-08-06T02:01:41Z,2180000,,,0,,substitution out Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT09M46.00S,2020-08-06T02:01:18.5Z,2,REGULAR,substitution,in,[],202683,,,1610612751,43,29,2020-08-06T02:01:41Z,2190000,,,0,,substitution in Kanter,[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT09M46.00S,2020-08-06T02:01:40.7Z,2,REGULAR,freethrow,1of1,[],1627747,,,1610612751,43,29,2020-08-06T02:01:42Z,2200000,,,0,,MISS C. LeVert freethrow 1of1,[1627747],1610612751.0,BKN,,,,LeVert,C. LeVert,,,,,,Missed,,,,,,,,,,,,,,,,,,,
221,PT09M42.00S,2020-08-06T02:01:44.7Z,2,REGULAR,rebound,defensive,[],1628400,,,1610612738,43,29,2020-08-06T02:01:42Z,2210000,,,0,,S. Ojeleye REBOUND (Off:0 Def:1),[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,220.0,1.0,1.0,0.0,,,,,,,,,,,
222,PT09M35.00S,2020-08-06T02:01:48.7Z,2,REGULAR,2pt,jumpshot,[],202954,23.603810775295663,74.33363970588235,1610612738,45,29,2020-08-06T02:01:52Z,2220000,-122.0,169.0,1,left,B. Wanamaker 21' jumpshot (6 PTS),[202954],1610612738.0,BOS,pullup,,,Wanamaker,B. Wanamaker,,,,,21.31,Made,6.0,,,,,,,,,,,,,,,,,,
223,PT09M20.00S,2020-08-06T02:02:02.9Z,2,REGULAR,3pt,jumpshot,[],203925,66.17936925098554,51.294424019607845,1610612751,45,29,2020-08-06T02:02:09Z,2230000,6.0,265.0,1,right,MISS J. Harris 27' 3PT,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,27.1,Missed,,,,,,,,,,,,,,,,,,,
224,PT09M17.00S,2020-08-06T02:02:05.9Z,2,REGULAR,rebound,defensive,[],202330,,,1610612738,45,29,2020-08-06T02:02:09Z,2240000,,,0,,G. Hayward REBOUND (Off:0 Def:2),[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,223.0,2.0,2.0,0.0,,,,,,,,,,,
225,PT09M14.00S,2020-08-06T02:02:09.4Z,2,REGULAR,2pt,layup,"['pointsinthepaint', 'fastbreak']",1629641,6.652431011826544,50.06893382352941,1610612738,45,29,2020-08-06T02:02:14Z,2250000,0.0,10.0,1,left,MISS R. Langford layup,[1629641],1610612738.0,BOS,drivingfingerroll,,,Langford,R. Langford,,,,,1.55,Missed,,,,,,,,,,,,,,,,,,,
226,PT09M11.00S,2020-08-06T02:02:11.6Z,2,REGULAR,rebound,offensive,[],1629641,,,1610612738,45,29,2020-08-06T02:02:11Z,2260000,,,0,,R. Langford REBOUND (Off:1 Def:1),[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,225.0,2.0,1.0,1.0,,,,,,,,,,,
227,PT09M11.00S,2020-08-06T02:02:12.2Z,2,REGULAR,2pt,layup,"['pointsinthepaint', '2ndchance']",1629641,7.178055190538765,50.06893382352941,1610612738,47,29,2020-08-06T02:02:16Z,2270000,0.0,15.0,1,left,R. Langford layup (2 PTS),[1629641],1610612738.0,BOS,putback,,,Langford,R. Langford,,,,,2.05,Made,2.0,,,,,,,,,,,,,,,,,,
228,PT09M10.00S,2020-08-06T02:02:17.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,47,29,2020-08-06T02:02:18Z,2280000,,,0,,timeout full,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT08M58.00S,2020-08-06T02:05:54.0Z,2,REGULAR,turnover,outofbounds,[],203925,,,1610612751,47,29,2020-08-06T02:06:02Z,2290000,,,0,,J. Harris TURNOVER outofbounds (1 TOV),[203925],1610612751.0,BKN,badpass,,,Harris,J. Harris,,,,,,,,,,,,,,,2714.0,,,,,1.0,,,,,
230,PT08M47.00S,2020-08-06T02:06:15.3Z,2,REGULAR,3pt,jumpshot,['fromturnover'],1629641,9.674770039421814,3.7454044117647056,1610612738,47,29,2020-08-06T02:06:20Z,2300000,231.0,38.0,1,left,MISS R. Langford 24' 3PT,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,23.54,Missed,,,,,,,,,,,,,,,,,,,
231,PT08M43.00S,2020-08-06T02:06:19.3Z,2,REGULAR,rebound,defensive,[],1627747,,,1610612751,47,29,2020-08-06T02:06:20Z,2310000,,,0,,C. LeVert REBOUND (Off:0 Def:3),[1627747],1610612751.0,BKN,,,,LeVert,C. LeVert,,,,,,,,,,,230.0,3.0,3.0,0.0,,,,,,,,,,,
232,PT08M32.00S,2020-08-06T02:06:30.8Z,2,REGULAR,2pt,layup,['pointsinthepaint'],1629058,91.80354796320631,48.84344362745098,1610612751,47,31,2020-08-06T02:06:35Z,2320000,-6.0,25.0,1,right,D. Musa layup (2 PTS),[1629058],1610612751.0,BKN,driving,,,Musa,D. Musa,,,,,3.06,Made,2.0,,,,,,,,,,,,,,,,,,
233,PT08M23.00S,2020-08-06T02:06:39.3Z,2,REGULAR,3pt,jumpshot,[],1628400,30.699737187910642,68.45128676470588,1610612738,47,31,2020-08-06T02:06:43Z,2330000,-92.0,236.0,1,left,MISS S. Ojeleye 26' 3PT,[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,25.86,Missed,,,,,,,,,,,,,,,,,,,
234,PT08M21.00S,2020-08-06T02:06:41.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612751,47,31,2020-08-06T02:06:43Z,2340000,,,0,,Team defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,233.0,,,,,,,,,,,,,,
235,PT08M21.00S,2020-08-06T02:06:44.4Z,2,REGULAR,stoppage,outofbounds,[],0,,,1610612751,47,31,2020-08-06T02:06:44Z,2350000,,,0,,stoppage outofbounds,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT08M21.00S,2020-08-06T02:06:44.9Z,2,REGULAR,substitution,out,[],1629641,,,1610612751,47,31,2020-08-06T02:06:55Z,2360000,,,0,,substitution out Langford,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT08M21.00S,2020-08-06T02:06:44.9Z,2,REGULAR,substitution,in,[],1629035,,,1610612751,47,31,2020-08-06T02:06:55Z,2370000,,,0,,substitution in Edwards,[1629035],1610612738.0,BOS,,,,Edwards,C. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT08M05.00S,2020-08-06T02:07:15.7Z,2,REGULAR,2pt,layup,['pointsinthepaint'],203925,92.19776609724047,53.990502450980394,1610612751,47,33,2020-08-06T02:07:20Z,2380000,20.0,21.0,1,right,J. Harris layup (10 PTS) (J. Allen 1 AST),"[203925, 1628386]",1610612751.0,BKN,cuttingfingerroll,,,Harris,J. Harris,,,,,3.3,Made,10.0,J. Allen,1628386.0,1.0,,,,,,,,,,,,,,,
240,PT07M53.00S,2020-08-06T02:07:28.0Z,2,REGULAR,2pt,layup,['pointsinthepaint'],202683,5.338370565045992,46.88265931372549,1610612738,49,33,2020-08-06T02:07:31Z,2400000,16.0,-2.0,1,left,E. Kanter layup (2 PTS) (S. Ojeleye 1 AST),"[202683, 1628400]",1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,1.59,Made,2.0,S. Ojeleye,1628400.0,1.0,,,,,,,,,,,,,,,
242,PT07M44.00S,2020-08-06T02:07:36.4Z,2,REGULAR,3pt,jumpshot,[],1627789,68.9388961892247,31.44148284313725,1610612751,49,33,2020-08-06T02:07:41Z,2420000,-93.0,239.0,1,right,MISS T. Luwawu-Cabarrot 26' 3PT,[1627789],1610612751.0,BKN,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,26.2,Missed,,,,,,,,,,,,,,,,,,,
243,PT07M41.00S,2020-08-06T02:07:39.4Z,2,REGULAR,rebound,defensive,[],1628400,,,1610612738,49,33,2020-08-06T02:07:41Z,2430000,,,0,,S. Ojeleye REBOUND (Off:0 Def:2),[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,242.0,2.0,2.0,0.0,,,,,,,,,,,
244,PT07M37.00S,2020-08-06T02:07:46.7Z,2,REGULAR,foul,personal,['2freethrow'],1627747,,,1610612738,49,33,2020-08-06T02:07:53Z,2440000,,,0,,C. LeVert FOUL personal (1 PF) (Wanamaker 2freethrow),"[1627747, 202954]",1610612751.0,BKN,shooting,,,LeVert,C. LeVert,,,,,,,,,,,,,,,1201.0,1.0,0.0,Wanamaker,202954.0,,,,,,
247,PT07M37.00S,2020-08-06T02:08:09.5Z,2,REGULAR,substitution,out,[],1629058,,,1610612738,49,33,2020-08-06T02:08:12Z,2470000,,,0,,substitution out Musa,[1629058],1610612751.0,BKN,,,,Musa,D. Musa,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT07M37.00S,2020-08-06T02:08:09.5Z,2,REGULAR,substitution,in,[],204020,,,1610612738,49,33,2020-08-06T02:08:12Z,2480000,,,0,,substitution in Johnson,[204020],1610612751.0,BKN,,,,Johnson,T. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT07M37.00S,2020-08-06T02:08:09.7Z,2,REGULAR,freethrow,1of2,[],202954,,,1610612738,50,33,2020-08-06T02:15:08Z,2482500,,,0,,B. Wanamaker freethrow 1of2 (7 PTS),[202954],1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
249,PT07M37.00S,2020-08-06T02:08:09.7Z,2,REGULAR,freethrow,2of2,[],202954,,,1610612738,50,33,2020-08-06T02:15:08Z,2483750,,,0,,MISS B. Wanamaker freethrow 2of2,[202954],1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,,Missed,,,,,,,,,,,,,,,,,,,
250,PT07M37.00S,2020-08-06T02:08:09.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612751,50,33,2020-08-06T02:24:53Z,2484375,,,0,,Team defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,249.0,,,,,,,,,,,,,,
251,PT07M36.00S,2020-08-06T02:08:29.6Z,2,REGULAR,foul,personal,[],202683,,,1610612751,50,33,2020-08-06T02:24:53Z,2485000,,,0,,E. Kanter FOUL personal (1 PF),"[202683, 1628386]",1610612738.0,BOS,looseball,,,Kanter,E. Kanter,,,,,,,,,,,,,,,2714.0,1.0,0.0,Allen,1628386.0,,,,,,
253,PT07M26.00S,2020-08-06T02:08:53.6Z,2,REGULAR,2pt,layup,['pointsinthepaint'],1627747,94.1688567674113,45.90226715686275,1610612751,50,35,2020-08-06T02:23:25Z,2530000,-20.0,2.0,1,right,C. LeVert layup (8 PTS),[1627747],1610612751.0,BKN,driving,,,LeVert,C. LeVert,,,,,2.19,Made,8.0,,,,,,,,,,,,,,,,,,
256,PT07M06.00S,2020-08-06T02:09:12.4Z,2,REGULAR,3pt,jumpshot,[],1628400,8.754927726675426,4.235600490196079,1610612738,53,35,2020-08-06T02:09:16Z,2550000,229.0,30.0,1,left,S. Ojeleye 23' 3PT  (3 PTS) (B. Wanamaker 1 AST),"[1628400, 202954]",1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,23.15,Made,3.0,B. Wanamaker,202954.0,1.0,,,,,,,,,,,,,,,
258,PT06M50.00S,2020-08-06T02:09:32.4Z,2,REGULAR,2pt,layup,['pointsinthepaint'],1627747,91.67214191852825,50.314031862745104,1610612751,53,35,2020-08-06T02:10:11Z,2570000,2.0,26.0,1,right,MISS C. LeVert layup Blocked,"[1627747, 202954]",1610612751.0,BKN,driving,,,LeVert,C. LeVert,,,,,3.13,Missed,,,,,,,,,,,,,,,,,Wanamaker,202954.0,
259,PT06M50.00S,2020-08-06T02:09:32.4Z,2,REGULAR,block,,[],202954,,,1610612751,53,35,2020-08-06T02:09:35Z,2580000,,,0,,B. Wanamaker BLOCK (2 BLK),[202954],1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT06M50.00S,2020-08-06T02:09:32.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612751,53,35,2020-08-06T02:16:34Z,2585000,,,0,,Team offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,258.0,,,,,,,,,,,,,,
260,PT06M50.00S,2020-08-06T02:09:46.8Z,2,REGULAR,substitution,out,[],202330,,,1610612751,53,35,2020-08-06T02:09:51Z,2590000,,,0,,substitution out Hayward,[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT06M50.00S,2020-08-06T02:09:46.8Z,2,REGULAR,substitution,in,[],1627759,,,1610612751,53,35,2020-08-06T02:09:51Z,2600000,,,0,,substitution in Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT06M46.00S,2020-08-06T02:10:09.3Z,2,REGULAR,jumpball,recovered,[],203925,,,1610612751,53,35,2020-08-06T02:10:09Z,2610000,,,0,,Jump Ball C. LeVert vs. B. Wanamaker: Tip to J. Harris,"[203925, 1627747, 202954]",1610612751.0,BKN,heldball,J. Harris,203925.0,Harris,J. Harris,LeVert,1627747.0,Wanamaker,202954.0,,,,,,,,,,,,,,,,,,,,,
266,PT06M42.00S,2020-08-06T02:10:12.9Z,2,REGULAR,3pt,jumpshot,['2ndchance'],1627789,69.46452036793693,72.61795343137256,1610612751,53,35,2020-08-06T02:10:25Z,2640000,113.0,235.0,1,right,MISS T. Luwawu-Cabarrot 27' 3PT,[1627789],1610612751.0,BKN,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,26.53,Missed,,,,,,,,,,,,,,,,,,,
267,PT06M41.00S,2020-08-06T02:10:13.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612738,53,35,2020-08-06T02:10:25Z,2650000,,,0,,Team defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,266.0,,,,,,,,,,,,,,
268,PT06M41.00S,2020-08-06T02:10:23.4Z,2,REGULAR,foul,personal,[],202683,,,1610612738,53,35,2020-08-06T02:10:55Z,2660000,,,0,,E. Kanter FOUL personal (2 PF),"[202683, 1628386]",1610612738.0,BOS,double,,,Kanter,E. Kanter,,,,,,,,,,,,,,,1201.0,2.0,0.0,Allen,1628386.0,,,,,,
270,PT06M41.00S,2020-08-06T02:10:23.4Z,2,REGULAR,foul,personal,[],1628386,,,1610612738,53,35,2020-08-06T02:10:34Z,2680000,,,0,,J. Allen FOUL personal (1 PF),"[1628386, 202683]",1610612751.0,BKN,double,,,Allen,J. Allen,,,,,,,,,,,,,,,1201.0,1.0,0.0,Kanter,202683.0,,,,,,
272,PT06M41.00S,2020-08-06T02:10:37.8Z,2,REGULAR,substitution,out,[],202954,,,1610612738,53,35,2020-08-06T02:10:40Z,2700000,,,0,,substitution out Wanamaker,[202954],1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT06M41.00S,2020-08-06T02:10:37.8Z,2,REGULAR,substitution,in,[],203935,,,1610612738,53,35,2020-08-06T02:10:40Z,2710000,,,0,,substitution in Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT06M29.00S,2020-08-06T02:10:55.0Z,2,REGULAR,2pt,layup,['pointsinthepaint'],202683,6.389618922470433,45.90226715686275,1610612738,55,35,2020-08-06T02:10:59Z,2720000,20.0,8.0,1,left,E. Kanter layup (4 PTS),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,2.43,Made,4.0,,,,,,,,,,,,,,,,,,
275,PT06M19.00S,2020-08-06T02:11:05.4Z,2,REGULAR,2pt,layup,['pointsinthepaint'],1627747,92.06636005256242,49.08854166666667,1610612751,55,37,2020-08-06T02:11:10Z,2730000,-5.0,22.0,1,right,C. LeVert layup (10 PTS),[1627747],1610612751.0,BKN,driving,,,LeVert,C. LeVert,,,,,2.8,Made,10.0,,,,,,,,,,,,,,,,,,
276,PT06M07.00S,2020-08-06T02:11:19.1Z,2,REGULAR,2pt,layup,['pointsinthepaint'],202683,5.075558475689881,46.63756127450981,1610612738,57,37,2020-08-06T02:11:25Z,2740000,17.0,-5.0,1,left,E. Kanter layup (6 PTS),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,1.68,Made,6.0,,,,,,,,,,,,,,,,,,
277,PT06M07.00S,2020-08-06T02:11:23.9Z,2,REGULAR,foul,personal,['1freethrow'],1628386,,,1610612738,57,37,2020-08-06T02:11:36Z,2750000,,,0,,J. Allen FOUL personal (2 PF) (Kanter 1freethrow),"[1628386, 202683]",1610612751.0,BKN,shooting,,,Allen,J. Allen,,,,,,,,,,,,,,,1201.0,2.0,0.0,Kanter,202683.0,,,,,,
279,PT06M07.00S,2020-08-06T02:11:49.7Z,2,REGULAR,freethrow,1of1,[],202683,,,1610612738,58,37,2020-08-06T02:11:49Z,2770000,,,0,,E. Kanter freethrow 1of1 (7 PTS),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
