actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
188,PT11M15.00S,2020-01-04T00:41:08.5Z,2,REGULAR,block,,[],202683,,,1610612737,19,32,2020-01-04T00:41:48Z,1810000,,,0,,E. Kanter BLOCK (1 BLK),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,,,,,,,
189,PT11M14.00S,2020-01-04T00:41:09.5Z,2,REGULAR,rebound,defensive,[],202954,,,1610612738,19,32,2020-01-04T00:41:48Z,1820000,,,0,,B. Wanamaker REBOUND (Off:0 Def:1),[202954],1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,187.0,1.0,1.0,0.0,,,,,,,,,,
190,PT11M12.00S,2020-01-04T00:41:19.2Z,2,REGULAR,foul,personal,['2freethrow'],1629629,,,1610612738,19,32,2020-01-04T00:42:08Z,1830000,,,0,,C. Reddish FOUL personal (1 PF) (Brown 2freethrow),"[1629629, 1627759]",1610612737.0,ATL,shooting,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,202053.0,1.0,0.0,Brown,1627759.0,,,
192,PT11M12.00S,2020-01-04T00:41:39.3Z,2,REGULAR,freethrow,1of2,['fastbreak'],1627759,,,1610612738,19,32,2020-01-04T00:41:39Z,1850000,,,0,,MISS J. Brown freethrow 1of2,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Missed,,,,,,,,,,,,,,,,,,
193,PT11M12.00S,2020-01-04T00:41:39.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,19,32,2020-01-04T00:41:39Z,1860000,,,0,,Team offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,192.0,,,,,,,,,,,,,
194,PT11M12.00S,2020-01-04T00:41:51.7Z,2,REGULAR,freethrow,2of2,['fastbreak'],1627759,,,1610612738,20,32,2020-01-04T00:41:51Z,1870000,,,0,,J. Brown freethrow 2of2 (3 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
195,PT11M01.00S,2020-01-04T00:42:03.4Z,2,REGULAR,3pt,jumpshot,[],1629629,35.43035479632063,49.82383578431372,1610612737,20,32,2020-01-04T00:42:11Z,1880000,1.0,281.0,1,left,MISS C. Reddish 29' 3PT,[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,28.6,Missed,,,,,,,,,,,,,,,,,,
196,PT10M58.00S,2020-01-04T00:42:06.4Z,2,REGULAR,rebound,defensive,[],203935,,,1610612738,20,32,2020-01-04T00:42:15Z,1890000,,,0,,M. Smart REBOUND (Off:0 Def:2),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,195.0,2.0,2.0,0.0,,,,,,,,,,
197,PT10M42.00S,2020-01-04T00:42:21.9Z,2,REGULAR,2pt,layup,['pointsinthepaint'],1627759,94.43166885676742,54.48069852941176,1610612738,22,32,2020-01-04T00:42:28Z,1900000,22.0,0.0,1,right,J. Brown layup (5 PTS),[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,2.3,Made,5.0,,,,,,,,,,,,,,,,,
198,PT10M25.00S,2020-01-04T00:42:38.7Z,2,REGULAR,turnover,badpass,[],1628381,,,1610612737,22,32,2020-01-04T00:42:44Z,1910000,,,0,,J. Collins TURNOVER badpass (2 TOV) Stolen,"[1628381, 203935]",1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,2.0,Smart,203935.0
199,PT10M25.00S,2020-01-04T00:42:38.7Z,2,REGULAR,steal,,[],203935,,,1610612738,22,32,2020-01-04T00:42:40Z,1920000,,,0,,M. Smart STEAL (2 STL),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,
200,PT10M24.00S,2020-01-04T00:42:42.2Z,2,REGULAR,2pt,layup,"['pointsinthepaint', 'fromturnover']",203935,94.95729303547962,50.314031862745104,1610612738,24,32,2020-01-04T00:42:53Z,1930000,2.0,-5.0,1,right,M. Smart layup (7 PTS) (J. Brown 2 AST),"[203935, 1627759]",1610612738.0,BOS,running,,,Smart,M. Smart,,,,,0.16,Made,7.0,J. Brown,1627759.0,2.0,,,,,,,,,,,,,,
202,PT10M24.00S,2020-01-04T00:42:50.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,24,32,2020-01-04T00:42:50Z,1950000,,,0,,timeout full,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT10M24.00S,2020-01-04T00:45:02.6Z,2,REGULAR,substitution,out,[],1629164,,,1610612737,24,32,2020-01-04T00:45:19Z,1960000,,,0,,substitution out Goodwin,[1629164],1610612737.0,ATL,,,,Goodwin,B. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,
204,PT10M24.00S,2020-01-04T00:45:02.6Z,2,REGULAR,substitution,out,[],203953,,,1610612737,24,32,2020-01-04T00:45:19Z,1970000,,,0,,substitution out Parker,[203953],1610612737.0,ATL,,,,Parker,J. Parker,,,,,,,,,,,,,,,,,,,,,,,,
205,PT10M24.00S,2020-01-04T00:45:02.6Z,2,REGULAR,substitution,out,[],203459,,,1610612737,24,32,2020-01-04T00:45:19Z,1980000,,,0,,substitution out Crabbe,[203459],1610612737.0,ATL,,,,Crabbe,A. Crabbe,,,,,,,,,,,,,,,,,,,,,,,,
206,PT10M24.00S,2020-01-04T00:45:02.6Z,2,REGULAR,substitution,in,[],1628989,,,1610612737,24,32,2020-01-04T00:45:19Z,1990000,,,0,,substitution in Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,
207,PT10M24.00S,2020-01-04T00:45:02.6Z,2,REGULAR,substitution,in,[],1629027,,,1610612737,24,32,2020-01-04T00:45:19Z,2000000,,,0,,substitution in Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,
208,PT10M24.00S,2020-01-04T00:45:02.6Z,2,REGULAR,substitution,in,[],1629631,,,1610612737,24,32,2020-01-04T00:45:19Z,2010000,,,0,,substitution in Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,
209,PT10M09.00S,2020-01-04T00:45:48.2Z,2,REGULAR,2pt,jumpshot,[],1628381,23.99802890932983,77.0297181372549,1610612737,24,32,2020-01-04T00:45:58Z,2020000,-135.0,173.0,1,left,MISS J. Collins 22' jumpshot,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,22.39,Missed,,,,,,,,,,,,,,,,,,
210,PT10M07.00S,2020-01-04T00:45:50.2Z,2,REGULAR,rebound,defensive,[],203935,,,1610612738,24,32,2020-01-04T00:45:58Z,2030000,,,0,,M. Smart REBOUND (Off:0 Def:3),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,209.0,3.0,3.0,0.0,,,,,,,,,,
211,PT09M54.00S,2020-01-04T00:46:03.3Z,2,REGULAR,turnover,badpass,[],202954,,,1610612738,24,32,2020-01-04T00:46:08Z,2040000,,,0,,B. Wanamaker TURNOVER badpass (1 TOV) Stolen,"[202954, 1628381]",1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,,,1.0,Collins,1628381.0
212,PT09M54.00S,2020-01-04T00:46:03.3Z,2,REGULAR,steal,,[],1628381,,,1610612737,24,32,2020-01-04T00:46:05Z,2050000,,,0,,J. Collins STEAL (1 STL),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,
213,PT09M46.00S,2020-01-04T00:46:11.0Z,2,REGULAR,2pt,layup,"['pointsinthepaint', 'fromturnover']",1628381,8.754927726675426,37.8140318627451,1610612737,24,32,2020-01-04T00:46:21Z,2060000,61.0,30.0,1,left,MISS J. Collins 7' layup,[1628381],1610612737.0,ATL,cutting,,,Collins,J. Collins,,,,,7.04,Missed,,,,,,,,,,,,,,,,,,
214,PT09M43.00S,2020-01-04T00:46:14.0Z,2,REGULAR,rebound,offensive,[],1628989,,,1610612737,24,32,2020-01-04T00:46:21Z,2070000,,,0,,K. Huerter REBOUND (Off:1 Def:0),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,213.0,1.0,0.0,1.0,,,,,,,,,,
215,PT09M40.00S,2020-01-04T00:46:19.0Z,2,REGULAR,turnover,outofbounds,[],1629629,,,1610612737,24,32,2020-01-04T00:46:27Z,2080000,,,0,,C. Reddish TURNOVER outofbounds (1 TOV),[1629629],1610612737.0,ATL,badpass,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,2005.0,,,,,1.0,,
216,PT09M28.00S,2020-01-04T00:46:42.6Z,2,REGULAR,foul,personal,['2freethrow'],1629629,,,1610612738,24,32,2020-01-04T00:47:01Z,2090000,,,0,,C. Reddish FOUL personal (2 PF) (Brown 2freethrow),"[1629629, 1627759]",1610612737.0,ATL,shooting,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,202053.0,2.0,0.0,Brown,1627759.0,,,
218,PT09M28.00S,2020-01-04T00:47:06.0Z,2,REGULAR,freethrow,1of2,['fromturnover'],1627759,,,1610612738,25,32,2020-01-04T00:47:06Z,2110000,,,0,,J. Brown freethrow 1of2 (6 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
219,PT09M28.00S,2020-01-04T00:47:19.2Z,2,REGULAR,freethrow,2of2,['fromturnover'],1627759,,,1610612738,26,32,2020-01-04T00:47:19Z,2120000,,,0,,J. Brown freethrow 2of2 (7 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
220,PT09M17.00S,2020-01-04T00:47:32.8Z,2,REGULAR,3pt,jumpshot,[],1629027,38.58409986859396,50.06893382352941,1610612737,26,35,2020-01-04T00:47:38Z,2130000,0.0,310.0,1,left,T. Young 32' 3PT  (3 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,31.57,Made,3.0,,,,,,,,,,,,,,,,,
221,PT08M57.00S,2020-01-04T00:47:52.7Z,2,REGULAR,2pt,jumpshot,['pointsinthepaint'],203935,82.9993429697766,49.333639705882355,1610612738,28,35,2020-01-04T00:47:59Z,2140000,-3.0,107.0,1,right,M. Smart 11' jumpshot (9 PTS),[203935],1610612738.0,BOS,drivingfloating,,,Smart,M. Smart,,,,,11.28,Made,9.0,,,,,,,,,,,,,,,,,
222,PT08M42.00S,2020-01-04T00:48:08.3Z,2,REGULAR,3pt,jumpshot,[],1629027,36.74441524310118,50.06893382352941,1610612737,28,38,2020-01-04T00:48:13Z,2150000,0.0,293.0,1,left,T. Young 30' 3PT  (6 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,29.84,Made,6.0,,,,,,,,,,,,,,,,,
223,PT08M27.00S,2020-01-04T00:48:24.0Z,2,REGULAR,foul,personal,['2freethrow'],1629629,,,1610612738,28,38,2020-01-04T00:48:37Z,2160000,,,0,,C. Reddish FOUL personal (3 PF) (Brown 2freethrow),"[1629629, 1627759]",1610612737.0,ATL,shooting,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,2004.0,3.0,0.0,Brown,1627759.0,,,
225,PT08M27.00S,2020-01-04T00:48:53.2Z,2,REGULAR,freethrow,1of2,[],1627759,,,1610612738,29,38,2020-01-04T00:48:53Z,2180000,,,0,,J. Brown freethrow 1of2 (8 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
226,PT08M27.00S,2020-01-04T00:48:54.3Z,2,REGULAR,substitution,out,[],1629629,,,1610612738,29,38,2020-01-04T00:48:59Z,2190000,,,0,,substitution out Reddish,[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,
227,PT08M27.00S,2020-01-04T00:48:54.3Z,2,REGULAR,substitution,in,[],1627761,,,1610612738,29,38,2020-01-04T00:48:59Z,2200000,,,0,,substitution in Bembry,[1627761],1610612737.0,ATL,,,,Bembry,D. Bembry,,,,,,,,,,,,,,,,,,,,,,,,
228,PT08M27.00S,2020-01-04T00:49:03.1Z,2,REGULAR,substitution,out,[],202683,,,1610612738,29,38,2020-01-04T00:49:14Z,2210000,,,0,,substitution out Kanter,[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,,,,,,,
229,PT08M27.00S,2020-01-04T00:49:03.1Z,2,REGULAR,substitution,in,[],1628464,,,1610612738,29,38,2020-01-04T00:49:14Z,2220000,,,0,,substitution in Theis,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,
230,PT08M27.00S,2020-01-04T00:49:20.4Z,2,REGULAR,freethrow,2of2,[],1627759,,,1610612738,30,38,2020-01-04T00:49:20Z,2230000,,,0,,J. Brown freethrow 2of2 (9 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
231,PT08M09.00S,2020-01-04T00:49:41.4Z,2,REGULAR,3pt,jumpshot,[],1627761,6.652431011826544,95.90226715686273,1610612737,30,38,2020-01-04T00:49:46Z,2240000,-230.0,10.0,1,left,MISS D. Bembry 23' 3PT,[1627761],1610612737.0,ATL,,,,Bembry,D. Bembry,,,,,23.0,Missed,,,,,,,,,,,,,,,,,,
232,PT08M05.00S,2020-01-04T00:49:45.4Z,2,REGULAR,rebound,defensive,[],202954,,,1610612738,30,38,2020-01-04T00:49:46Z,2250000,,,0,,B. Wanamaker REBOUND (Off:0 Def:2),[202954],1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,231.0,2.0,2.0,0.0,,,,,,,,,,
233,PT08M02.00S,2020-01-04T00:49:48.2Z,2,REGULAR,2pt,layup,"['pointsinthepaint', 'fastbreak']",202954,93.77463863337714,50.314031862745104,1610612738,32,38,2020-01-04T00:49:54Z,2260000,2.0,6.0,1,right,B. Wanamaker layup (2 PTS),[202954],1610612738.0,BOS,running,,,Wanamaker,B. Wanamaker,,,,,1.16,Made,2.0,,,,,,,,,,,,,,,,,
234,PT07M42.00S,2020-01-04T00:50:08.8Z,2,REGULAR,foul,personal,['2freethrow'],1628464,,,1610612737,32,38,2020-01-04T00:50:24Z,2270000,,,0,,D. Theis FOUL personal (2 PF) (Bembry 2freethrow),"[1628464, 1627761]",1610612738.0,BOS,shooting,,,Theis,D. Theis,,,,,,,,,,,,,,,,,2004.0,2.0,0.0,Bembry,1627761.0,,,
236,PT07M42.00S,2020-01-04T00:50:35.5Z,2,REGULAR,freethrow,1of2,[],1627761,,,1610612737,32,39,2020-01-04T00:50:52Z,2290000,,,0,,D. Bembry freethrow 1of2 (1 PTS),[1627761],1610612737.0,ATL,,,,Bembry,D. Bembry,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
237,PT07M42.00S,2020-01-04T00:50:35.5Z,2,REGULAR,freethrow,2of2,[],1627761,,,1610612737,32,39,2020-01-04T00:50:52Z,2300000,,,0,,MISS D. Bembry freethrow 2of2,[1627761],1610612737.0,ATL,,,,Bembry,D. Bembry,,,,,,Missed,,,,,,,,,,,,,,,,,,
238,PT07M40.00S,2020-01-04T00:50:37.5Z,2,REGULAR,rebound,defensive,[],1628464,,,1610612738,32,39,2020-01-04T00:50:52Z,2310000,,,0,,D. Theis REBOUND (Off:1 Def:1),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,237.0,2.0,1.0,1.0,,,,,,,,,,
239,PT07M33.00S,2020-01-04T00:50:55.5Z,2,REGULAR,3pt,jumpshot,[],1627759,66.96780551905388,46.63756127450981,1610612738,32,39,2020-01-04T00:51:04Z,2320000,-17.0,258.0,1,right,MISS J. Brown 26' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,26.4,Missed,,,,,,,,,,,,,,,,,,
240,PT07M31.00S,2020-01-04T00:50:57.5Z,2,REGULAR,rebound,defensive,[],1628381,,,1610612737,32,39,2020-01-04T00:51:04Z,2330000,,,0,,J. Collins REBOUND (Off:0 Def:7),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,239.0,7.0,7.0,0.0,,,,,,,,,,
241,PT07M25.00S,2020-01-04T00:51:03.8Z,2,REGULAR,3pt,jumpshot,['fastbreak'],1629027,35.955978975032856,51.294424019607845,1610612737,32,39,2020-01-04T00:51:12Z,2340000,-6.0,285.0,1,left,MISS T. Young 29' 3PT,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,29.11,Missed,,,,,,,,,,,,,,,,,,
242,PT07M23.00S,2020-01-04T00:51:05.8Z,2,REGULAR,rebound,defensive,[],1628464,,,1610612738,32,39,2020-01-04T00:51:12Z,2350000,,,0,,D. Theis REBOUND (Off:1 Def:2),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,241.0,3.0,2.0,1.0,,,,,,,,,,
243,PT07M11.00S,2020-01-04T00:51:16.8Z,2,REGULAR,3pt,jumpshot,[],1629684,95.87713534822602,3.010110294117647,1610612738,35,39,2020-01-04T00:51:22Z,2360000,-235.0,-14.0,1,right,G. Williams 24' 3PT  (3 PTS) (M. Smart 2 AST),"[1629684, 203935]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,23.5,Made,3.0,M. Smart,203935.0,2.0,,,,,,,,,,,,,,
245,PT06M59.00S,2020-01-04T00:51:33.4Z,2,REGULAR,2pt,jumpshot,[],1629027,25.837713534822605,43.20618872549019,1610612737,35,41,2020-01-04T00:52:00Z,2380000,34.0,190.0,1,left,T. Young 20' jumpshot (8 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,19.88,Made,8.0,,,,,,,,,,,,,,,,,
247,PT06M59.00S,2020-01-04T00:51:55.7Z,2,REGULAR,foul,personal,['1freethrow'],203935,,,1610612737,35,41,2020-01-04T00:52:24Z,2400000,,,0,,M. Smart FOUL personal (2 PF) (Young 1freethrow),"[203935, 1629027]",1610612738.0,BOS,shooting,,,Smart,M. Smart,,,,,,,,,,,,,,,,,2004.0,2.0,0.0,Young,1629027.0,,,
249,PT06M59.00S,2020-01-04T00:52:06.1Z,2,REGULAR,substitution,out,[],1627759,,,1610612737,35,41,2020-01-04T00:52:22Z,2420000,,,0,,substitution out Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,
250,PT06M59.00S,2020-01-04T00:52:06.1Z,2,REGULAR,substitution,out,[],203935,,,1610612737,35,41,2020-01-04T00:52:22Z,2430000,,,0,,substitution out Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,
251,PT06M59.00S,2020-01-04T00:52:06.1Z,2,REGULAR,substitution,in,[],1628369,,,1610612737,35,41,2020-01-04T00:52:22Z,2440000,,,0,,substitution in Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,
252,PT06M59.00S,2020-01-04T00:52:06.1Z,2,REGULAR,substitution,in,[],202330,,,1610612737,35,41,2020-01-04T00:52:22Z,2450000,,,0,,substitution in Hayward,[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,
253,PT06M59.00S,2020-01-04T00:52:25.8Z,2,REGULAR,freethrow,1of1,[],1629027,,,1610612737,35,42,2020-01-04T00:52:25Z,2460000,,,0,,T. Young freethrow 1of1 (9 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
254,PT06M48.00S,2020-01-04T00:52:37.1Z,2,REGULAR,3pt,jumpshot,[],1628464,74.72076215505913,81.68658088235294,1610612738,35,42,2020-01-04T00:52:42Z,2470000,158.0,185.0,1,right,MISS D. Theis 25' 3PT,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,24.78,Missed,,,,,,,,,,,,,,,,,,
255,PT06M46.00S,2020-01-04T00:52:39.1Z,2,REGULAR,rebound,defensive,[],1628989,,,1610612737,35,42,2020-01-04T00:52:45Z,2480000,,,0,,K. Huerter REBOUND (Off:1 Def:1),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,254.0,2.0,1.0,1.0,,,,,,,,,,
256,PT06M30.00S,2020-01-04T00:52:54.9Z,2,REGULAR,2pt,jumpshot,[],1628989,18.610381077529567,84.87285539215686,1610612737,35,42,2020-01-04T00:53:02Z,2490000,-174.0,122.0,1,left,MISS K. Huerter 22' jumpshot,[1628989],1610612737.0,ATL,stepback,,,Huerter,K. Huerter,,,,,21.63,Missed,,,,,,,,,,,,,,,,,,
257,PT06M28.00S,2020-01-04T00:52:56.9Z,2,REGULAR,rebound,defensive,[],202330,,,1610612738,35,42,2020-01-04T00:53:02Z,2500000,,,0,,G. Hayward REBOUND (Off:0 Def:3),[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,256.0,3.0,3.0,0.0,,,,,,,,,,
258,PT06M24.00S,2020-01-04T00:53:05.5Z,2,REGULAR,foul,personal,[],1627761,,,1610612738,35,42,2020-01-04T00:53:15Z,2510000,,,0,,D. Bembry FOUL personal (3 PF),"[1627761, 1628369]",1610612737.0,ATL,,,,Bembry,D. Bembry,,,,,,,,,,,,,,,,,2005.0,3.0,0.0,Tatum,1628369.0,,,
260,PT06M24.00S,2020-01-04T00:53:14.6Z,2,REGULAR,substitution,out,[],202954,,,1610612738,35,42,2020-01-04T00:53:34Z,2530000,,,0,,substitution out Wanamaker,[202954],1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,,,,,
261,PT06M24.00S,2020-01-04T00:53:14.6Z,2,REGULAR,substitution,out,[],1627761,,,1610612738,35,42,2020-01-04T00:53:34Z,2540000,,,0,,substitution out Bembry,[1627761],1610612737.0,ATL,,,,Bembry,D. Bembry,,,,,,,,,,,,,,,,,,,,,,,,
262,PT06M24.00S,2020-01-04T00:53:14.6Z,2,REGULAR,substitution,in,[],1629682,,,1610612738,35,42,2020-01-04T00:53:34Z,2550000,,,0,,substitution in Waters,[1629682],1610612738.0,BOS,,,,Waters,T. Waters,,,,,,,,,,,,,,,,,,,,,,,,
263,PT06M24.00S,2020-01-04T00:53:14.6Z,2,REGULAR,substitution,in,[],203459,,,1610612738,35,42,2020-01-04T00:53:34Z,2560000,,,0,,substitution in Crabbe,[203459],1610612737.0,ATL,,,,Crabbe,A. Crabbe,,,,,,,,,,,,,,,,,,,,,,,,
264,PT06M16.00S,2020-01-04T00:53:44.8Z,2,REGULAR,2pt,jumpshot,['pointsinthepaint'],202330,82.21090670170827,38.30422794117647,1610612738,35,42,2020-01-04T00:53:56Z,2570000,-58.0,115.0,1,right,MISS G. Hayward 13' jumpshot Blocked,"[202330, 1628989]",1610612738.0,BOS,drivingfloating,,,Hayward,G. Hayward,,,,,13.37,Missed,,,,,,,,,Huerter,1628989.0,,,,,,,,
265,PT06M16.00S,2020-01-04T00:53:44.8Z,2,REGULAR,block,,[],1628989,,,1610612738,35,42,2020-01-04T00:53:47Z,2580000,,,0,,K. Huerter BLOCK (1 BLK),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,
266,PT06M12.00S,2020-01-04T00:53:48.8Z,2,REGULAR,rebound,offensive,[],202330,,,1610612738,35,42,2020-01-04T00:53:56Z,2590000,,,0,,G. Hayward REBOUND (Off:1 Def:3),[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,264.0,4.0,3.0,1.0,,,,,,,,,,
267,PT06M08.00S,2020-01-04T00:53:53.3Z,2,REGULAR,3pt,jumpshot,['2ndchance'],1628464,83.31143232588698,96.96691176470588,1610612738,35,42,2020-01-04T00:55:22Z,2600000,235.0,104.0,1,right,MISS D. Theis 26' 3PT,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,25.92,Missed,,,,,,,,,,,,,,,,,,
268,PT06M05.00S,2020-01-04T00:53:56.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612738,35,42,2020-01-04T00:55:22Z,2610000,,,0,,Team offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,267.0,,,,,,,,,,,,,
269,PT06M05.00S,2020-01-04T00:53:58.9Z,2,REGULAR,stoppage,outofbounds,[],0,,,1610612738,35,42,2020-01-04T00:53:58Z,2620000,,,0,,stoppage outofbounds,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT06M01.00S,2020-01-04T00:54:21.0Z,2,REGULAR,2pt,dunk,"['pointsinthepaint', '2ndchance']",1628369,94.95729303547962,52.51991421568627,1610612738,37,42,2020-01-04T00:54:37Z,2630000,13.0,-5.0,1,right,J. Tatum dunk (2 PTS) (G. Williams 1 AST),"[1628369, 1629684]",1610612738.0,BOS,cutting,,,Tatum,J. Tatum,,,,,1.26,Made,2.0,G. Williams,1629684.0,1.0,,,,,,,,,,,,,,
272,PT05M43.00S,2020-01-04T00:54:39.4Z,2,REGULAR,2pt,layup,['pointsinthepaint'],1629027,7.966491458607096,45.90226715686275,1610612737,37,44,2020-01-04T00:54:52Z,2650000,20.0,22.0,1,left,T. Young layup (11 PTS),[1629027],1610612737.0,ATL,drivingfingerroll,,,Young,T. Young,,,,,3.46,Made,11.0,,,,,,,,,,,,,,,,,
273,PT05M32.00S,2020-01-04T00:54:52.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628381,,,1610612738,37,44,2020-01-04T00:55:11Z,2660000,,,0,,J. Collins FOUL personal (1 PF) (Tatum inpenalty),"[1628381, 1628369]",1610612737.0,ATL,shooting,,,Collins,J. Collins,,,,,,,,,,,,,,,,,202053.0,1.0,0.0,Tatum,1628369.0,,,
275,PT05M32.00S,2020-01-04T00:55:22.2Z,2,REGULAR,freethrow,1of2,[],1628369,,,1610612738,38,44,2020-01-04T00:55:47Z,2680000,,,0,,J. Tatum freethrow 1of2 (3 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
276,PT05M32.00S,2020-01-04T00:55:22.2Z,2,REGULAR,freethrow,2of2,[],1628369,,,1610612738,38,44,2020-01-04T00:55:47Z,2690000,,,0,,MISS J. Tatum freethrow 2of2,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Missed,,,,,,,,,,,,,,,,,,
277,PT05M30.00S,2020-01-04T00:55:24.2Z,2,REGULAR,rebound,offensive,[],1628464,,,1610612738,38,44,2020-01-04T00:55:47Z,2700000,,,0,,D. Theis REBOUND (Off:2 Def:2),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,276.0,4.0,2.0,2.0,,,,,,,,,,
