actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
186,PT09M55.00S,2020-01-10T00:48:08.7Z,2,REGULAR,rebound,defensive,[],202683,,,1610612738,30,37,2020-01-10T00:48:12Z,1860000,,,0,,E. Kanter REBOUND (Off:1 Def:5),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,185.0,6.0,5.0,1.0,,,,,,,,,,,
187,PT09M45.00S,2020-01-10T00:48:19.1Z,2,REGULAR,3pt,jumpshot,[],203935,68.77463863337714,36.69577205882353,1610612738,30,40,2020-01-10T00:48:23Z,1870000,-67.0,241.0,1,right,M. Smart 26' 3PT  (11 PTS) (E. Kanter 2 AST),"[203935, 202683]",1610612738.0,BOS,stepback,,,Smart,M. Smart,,,,,25.53,Made,11.0,E. Kanter,202683.0,2.0,,,,,,,,,,,,,,,
188,PT09M30.00S,2020-01-10T00:48:34.1Z,2,REGULAR,2pt,layup,['pointsinthepaint'],203504,5.831143232588701,44.5389093137255,1610612755,30,40,2020-01-10T00:48:38Z,1880000,27.0,2.0,1,left,MISS T. Burke layup,[203504],1610612755.0,PHI,driving,,,Burke,T. Burke,,,,,2.84,Missed,,,,,,,,,,,,,,,,,,,
189,PT09M28.00S,2020-01-10T00:48:36.1Z,2,REGULAR,rebound,defensive,[],202683,,,1610612738,30,40,2020-01-10T00:48:38Z,1890000,,,0,,E. Kanter REBOUND (Off:1 Def:6),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,188.0,7.0,6.0,1.0,,,,,,,,,,,
190,PT09M14.00S,2020-01-10T00:48:50.6Z,2,REGULAR,2pt,layup,['pointsinthepaint'],1627759,93.87319316688567,55.078125,1610612738,30,40,2020-01-10T00:48:54Z,1900000,25.0,5.0,1,right,MISS J. Brown layup,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,2.75,Missed,,,,,,,,,,,,,,,,,,,
191,PT09M10.00S,2020-01-10T00:48:53.6Z,2,REGULAR,rebound,defensive,[],203658,,,1610612755,30,40,2020-01-10T00:48:53Z,1910000,,,0,,N. Pelle REBOUND (Off:0 Def:1),[203658],1610612755.0,PHI,,,,Pelle,N. Pelle,,,,,,,,,,,190.0,1.0,1.0,0.0,,,,,,,,,,,
192,PT08M58.00S,2020-01-10T00:49:05.6Z,2,REGULAR,2pt,jumpshot,[],202699,13.84691195795007,27.382046568627445,1610612755,30,40,2020-01-10T00:49:09Z,1920000,113.0,78.0,1,left,MISS T. Harris 14' jumpshot,[202699],1610612755.0,PHI,pullup,,,Harris,T. Harris,,,,,14.04,Missed,,,,,,,,,,,,,,,,,,,
193,PT08M55.00S,2020-01-10T00:49:08.6Z,2,REGULAR,rebound,defensive,[],202330,,,1610612738,30,40,2020-01-10T00:49:09Z,1930000,,,0,,G. Hayward REBOUND (Off:0 Def:1),[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,192.0,1.0,1.0,0.0,,,,,,,,,,,
194,PT08M49.00S,2020-01-10T00:49:15.2Z,2,REGULAR,2pt,layup,['pointsinthepaint'],202683,93.2161629434954,52.38204656862745,1610612738,30,42,2020-01-10T00:49:20Z,1940000,12.0,11.0,1,right,E. Kanter layup (6 PTS) (G. Hayward 1 AST),"[202683, 202330]",1610612738.0,BOS,cutting,,,Kanter,E. Kanter,,,,,2.06,Made,6.0,G. Hayward,202330.0,1.0,,,,,,,,,,,,,,,
196,PT08M49.00S,2020-01-10T00:49:22.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,30,42,2020-01-10T00:49:23Z,1960000,,,0,,timeout full,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT08M49.00S,2020-01-10T00:52:40.9Z,2,REGULAR,substitution,out,[],203516,,,1610612755,30,42,2020-01-10T00:52:45Z,1970000,,,0,,substitution out Ennis III,[203516],1610612755.0,PHI,,,,Ennis III,J. Ennis III,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT08M49.00S,2020-01-10T00:52:40.9Z,2,REGULAR,substitution,in,[],1627788,,,1610612755,30,42,2020-01-10T00:52:45Z,1980000,,,0,,substitution in Korkmaz,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT08M32.00S,2020-01-10T00:52:59.8Z,2,REGULAR,3pt,jumpshot,[],1627788,27.250328515111704,84.73498774509804,1610612755,33,42,2020-01-10T00:53:03Z,1990000,-174.0,204.0,1,left,F. Korkmaz 27' 3PT  (3 PTS) (J. Richardson 3 AST),"[1627788, 1626196]",1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,27.19,Made,3.0,J. Richardson,1626196.0,3.0,,,,,,,,,,,,,,,
202,PT08M15.00S,2020-01-10T00:53:16.4Z,2,REGULAR,3pt,jumpshot,[],202330,69.56307490144546,67.08792892156863,1610612738,33,42,2020-01-10T00:53:21Z,2010000,85.0,234.0,1,right,MISS G. Hayward 25' 3PT,[202330],1610612738.0,BOS,pullup,,,Hayward,G. Hayward,,,,,25.39,Missed,,,,,,,,,,,,,,,,,,,
203,PT08M14.00S,2020-01-10T00:53:17.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612755,33,42,2020-01-10T00:53:21Z,2020000,,,0,,Team defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,202.0,,,,,,,,,,,,,,
204,PT08M14.00S,2020-01-10T00:53:24.2Z,2,REGULAR,substitution,out,[],203504,,,1610612755,33,42,2020-01-10T00:53:29Z,2030000,,,0,,substitution out Burke,[203504],1610612755.0,PHI,,,,Burke,T. Burke,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT08M14.00S,2020-01-10T00:53:24.2Z,2,REGULAR,substitution,in,[],1627732,,,1610612755,33,42,2020-01-10T00:53:29Z,2040000,,,0,,substitution in Simmons,[1627732],1610612755.0,PHI,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT08M14.00S,2020-01-10T00:53:33.4Z,2,REGULAR,stoppage,outofbounds,[],0,,,1610612755,33,42,2020-01-10T00:53:41Z,2050000,,,0,,stoppage outofbounds,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT07M58.00S,2020-01-10T00:53:44.7Z,2,REGULAR,3pt,jumpshot,[],1627788,25.147831800262807,14.636948529411768,1610612755,33,42,2020-01-10T00:53:48Z,2060000,177.0,184.0,1,left,MISS F. Korkmaz 26' 3PT,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,25.91,Missed,,,,,,,,,,,,,,,,,,,
208,PT07M55.00S,2020-01-10T00:53:47.7Z,2,REGULAR,rebound,defensive,[],202683,,,1610612738,33,42,2020-01-10T00:53:48Z,2070000,,,0,,E. Kanter REBOUND (Off:1 Def:7),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,207.0,8.0,7.0,1.0,,,,,,,,,,,
209,PT07M45.00S,2020-01-10T00:53:58.2Z,2,REGULAR,2pt,layup,['pointsinthepaint'],203935,90.8508541392904,58.75459558823529,1610612738,33,44,2020-01-10T00:54:02Z,2080000,44.0,34.0,1,right,M. Smart 6' layup (13 PTS),[203935],1610612738.0,BOS,driving,,,Smart,M. Smart,,,,,5.86,Made,13.0,,,,,,,,,,,,,,,,,,
210,PT07M21.00S,2020-01-10T00:54:22.2Z,2,REGULAR,3pt,jumpshot,[],1626196,33.295006570302235,59.98008578431372,1610612755,33,44,2020-01-10T00:54:26Z,2090000,-50.0,260.0,1,left,MISS J. Richardson 27' 3PT,[1626196],1610612755.0,PHI,,,,Richardson,J. Richardson,,,,,27.06,Missed,,,,,,,,,,,,,,,,,,,
211,PT07M18.00S,2020-01-10T00:54:25.2Z,2,REGULAR,rebound,defensive,[],202683,,,1610612738,33,44,2020-01-10T00:54:26Z,2100000,,,0,,E. Kanter REBOUND (Off:1 Def:8),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,210.0,9.0,8.0,1.0,,,,,,,,,,,
212,PT07M13.00S,2020-01-10T00:54:29.6Z,2,REGULAR,3pt,jumpshot,['fastbreak'],1628400,66.93495400788436,46.744791666666664,1610612738,33,44,2020-01-10T00:54:36Z,2110000,-16.0,258.0,1,right,MISS S. Ojeleye 26' 3PT,[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,26.43,Missed,,,,,,,,,,,,,,,,,,,
213,PT07M08.00S,2020-01-10T00:54:34.6Z,2,REGULAR,rebound,defensive,[],203658,,,1610612755,33,44,2020-01-10T00:54:36Z,2120000,,,0,,N. Pelle REBOUND (Off:0 Def:2),[203658],1610612755.0,PHI,,,,Pelle,N. Pelle,,,,,,,,,,,212.0,2.0,2.0,0.0,,,,,,,,,,,
214,PT07M05.00S,2020-01-10T00:54:40.1Z,2,REGULAR,foul,personal,['2freethrow'],1628400,,,1610612755,33,44,2020-01-10T00:54:55Z,2130000,,,0,,S. Ojeleye FOUL personal (1 PF) (Simmons 2freethrow),"[1628400, 1627732]",1610612738.0,BOS,shooting,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,201640.0,1.0,0.0,Simmons,1627732.0,,,,,,
216,PT07M05.00S,2020-01-10T00:55:02.4Z,2,REGULAR,freethrow,1of2,['fastbreak'],1627732,,,1610612755,33,44,2020-01-10T00:55:48Z,2150000,,,0,,MISS B. Simmons freethrow 1of2,[1627732],1610612755.0,PHI,,,,Simmons,B. Simmons,,,,,,Missed,,,,,,,,,,,,,,,,,,,
217,PT07M05.00S,2020-01-10T00:55:02.4Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612755,33,44,2020-01-10T00:55:48Z,2160000,,,0,,Team offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,216.0,,,,,,,,,,,,,,
218,PT07M05.00S,2020-01-10T00:55:03.4Z,2,REGULAR,substitution,out,[],1626196,,,1610612755,33,44,2020-01-10T00:55:30Z,2170000,,,0,,substitution out Richardson,[1626196],1610612755.0,PHI,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT07M05.00S,2020-01-10T00:55:03.4Z,2,REGULAR,substitution,out,[],203658,,,1610612755,33,44,2020-01-10T00:55:30Z,2180000,,,0,,substitution out Pelle,[203658],1610612755.0,PHI,,,,Pelle,N. Pelle,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M05.00S,2020-01-10T00:55:03.4Z,2,REGULAR,substitution,out,[],202683,,,1610612755,33,44,2020-01-10T00:55:30Z,2190000,,,0,,substitution out Kanter,[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M05.00S,2020-01-10T00:55:03.4Z,2,REGULAR,substitution,out,[],202330,,,1610612755,33,44,2020-01-10T00:55:30Z,2200000,,,0,,substitution out Hayward,[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M05.00S,2020-01-10T00:55:03.4Z,2,REGULAR,substitution,out,[],203935,,,1610612755,33,44,2020-01-10T00:55:30Z,2210000,,,0,,substitution out Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT07M05.00S,2020-01-10T00:55:03.4Z,2,REGULAR,substitution,out,[],1628400,,,1610612755,33,44,2020-01-10T00:55:30Z,2220000,,,0,,substitution out Ojeleye,[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M05.00S,2020-01-10T00:55:03.4Z,2,REGULAR,substitution,in,[],1629680,,,1610612755,33,44,2020-01-10T00:55:30Z,2230000,,,0,,substitution in Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT07M05.00S,2020-01-10T00:55:03.4Z,2,REGULAR,substitution,in,[],201143,,,1610612755,33,44,2020-01-10T00:55:30Z,2240000,,,0,,substitution in Horford,[201143],1610612755.0,PHI,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT07M05.00S,2020-01-10T00:55:03.4Z,2,REGULAR,substitution,in,[],1629684,,,1610612755,33,44,2020-01-10T00:55:30Z,2250000,,,0,,substitution in Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT07M05.00S,2020-01-10T00:55:03.4Z,2,REGULAR,substitution,in,[],202689,,,1610612755,33,44,2020-01-10T00:55:30Z,2260000,,,0,,substitution in Walker,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT07M05.00S,2020-01-10T00:55:03.4Z,2,REGULAR,substitution,in,[],1628369,,,1610612755,33,44,2020-01-10T00:55:30Z,2270000,,,0,,substitution in Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT07M05.00S,2020-01-10T00:55:03.4Z,2,REGULAR,substitution,in,[],1628464,,,1610612755,33,44,2020-01-10T00:55:30Z,2280000,,,0,,substitution in Theis,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M05.00S,2020-01-10T00:55:02.4Z,2,REGULAR,freethrow,2of2,['fastbreak'],1627732,,,1610612755,33,44,2020-01-10T00:55:48Z,2290000,,,0,,MISS B. Simmons freethrow 2of2,[1627732],1610612755.0,PHI,,,,Simmons,B. Simmons,,,,,,Missed,,,,,,,,,,,,,,,,,,,
231,PT07M03.00S,2020-01-10T00:55:04.4Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,33,44,2020-01-10T00:55:48Z,2300000,,,0,,J. Tatum REBOUND (Off:0 Def:4),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,230.0,4.0,4.0,0.0,,,,,,,,,,,
232,PT06M54.00S,2020-01-10T00:55:54.0Z,2,REGULAR,2pt,layup,['pointsinthepaint'],1628369,92.82194480946123,52.627144607843135,1610612738,33,46,2020-01-10T00:55:58Z,2310000,13.0,15.0,1,right,J. Tatum layup (6 PTS),[1628369],1610612738.0,BOS,drivingfingerroll,,,Tatum,J. Tatum,,,,,2.43,Made,6.0,,,,,,,,,,,,,,,,,,
233,PT06M28.00S,2020-01-10T00:56:19.4Z,2,REGULAR,turnover,badpass,[],1627788,,,1610612755,33,46,2020-01-10T00:56:22Z,2320000,,,0,,F. Korkmaz TURNOVER badpass (1 TOV) Stolen,"[1627788, 1628464]",1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,1.0,Theis,1628464.0,,,
234,PT06M28.00S,2020-01-10T00:56:19.4Z,2,REGULAR,steal,,[],1628464,,,1610612738,33,46,2020-01-10T00:56:21Z,2330000,,,0,,D. Theis STEAL (1 STL),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M20.00S,2020-01-10T00:56:32.6Z,2,REGULAR,foul,personal,['2freethrow'],202699,,,1610612738,33,46,2020-01-10T00:56:40Z,2340000,,,0,,T. Harris FOUL personal (1 PF) (Tatum 2freethrow),"[202699, 1628369]",1610612755.0,PHI,shooting,,,Harris,T. Harris,,,,,,,,,,,,,,,1155.0,1.0,0.0,Tatum,1628369.0,,,,,,
238,PT06M20.00S,2020-01-10T00:57:49.6Z,2,REGULAR,instantreplay,request,[],0,,,1610612738,33,46,2020-01-10T00:58:29Z,2370000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,,201640.0,,,,,,,,,,No Additional Foul
239,PT06M20.00S,2020-01-10T00:58:03.8Z,2,REGULAR,freethrow,1of2,['fromturnover'],1628369,,,1610612738,33,47,2020-01-10T00:58:03Z,2380000,,,0,,J. Tatum freethrow 1of2 (7 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
240,PT06M20.00S,2020-01-10T00:58:19.0Z,2,REGULAR,freethrow,2of2,['fromturnover'],1628369,,,1610612738,33,48,2020-01-10T00:58:19Z,2390000,,,0,,J. Tatum freethrow 2of2 (8 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
241,PT06M09.00S,2020-01-10T00:58:29.3Z,2,REGULAR,3pt,jumpshot,[],201143,31.718134034165573,30.078125,1610612755,36,48,2020-01-10T00:58:33Z,2400000,100.0,246.0,1,left,A. Horford 27' 3PT  (5 PTS) (B. Simmons 1 AST),"[201143, 1627732]",1610612755.0,PHI,,,,Horford,A. Horford,,,,,27.02,Made,5.0,B. Simmons,1627732.0,1.0,,,,,,,,,,,,,,,
243,PT05M50.00S,2020-01-10T00:58:48.7Z,2,REGULAR,3pt,jumpshot,[],1629684,87.43429697766098,96.74479166666667,1610612738,36,48,2020-01-10T00:58:56Z,2420000,234.0,66.0,1,right,MISS G. Williams 24' 3PT,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,24.43,Missed,,,,,,,,,,,,,,,,,,,
244,PT05M44.00S,2020-01-10T00:58:54.7Z,2,REGULAR,rebound,offensive,[],1628464,,,1610612738,36,48,2020-01-10T00:58:56Z,2430000,,,0,,D. Theis REBOUND (Off:1 Def:0),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,243.0,1.0,0.0,1.0,,,,,,,,,,,
245,PT05M38.00S,2020-01-10T00:59:00.9Z,2,REGULAR,3pt,jumpshot,['2ndchance'],1627759,73.50525624178712,14.636948529411768,1610612738,36,48,2020-01-10T00:59:05Z,2440000,-177.0,197.0,1,right,MISS J. Brown 27' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,26.85,Missed,,,,,,,,,,,,,,,,,,,
246,PT05M35.00S,2020-01-10T00:59:03.9Z,2,REGULAR,rebound,defensive,[],201143,,,1610612755,36,48,2020-01-10T00:59:05Z,2450000,,,0,,A. Horford REBOUND (Off:2 Def:2),[201143],1610612755.0,PHI,,,,Horford,A. Horford,,,,,,,,,,,245.0,4.0,2.0,2.0,,,,,,,,,,,
247,PT05M30.00S,2020-01-10T00:59:09.2Z,2,REGULAR,3pt,jumpshot,['fastbreak'],1627788,19.760183968462556,5.078125,1610612755,36,48,2020-01-10T00:59:15Z,2460000,225.0,133.0,1,left,MISS F. Korkmaz 26' 3PT,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,26.4,Missed,,,,,,,,,,,,,,,,,,,
248,PT05M26.00S,2020-01-10T00:59:13.2Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,36,48,2020-01-10T00:59:15Z,2470000,,,0,,J. Tatum REBOUND (Off:0 Def:5),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,247.0,5.0,5.0,0.0,,,,,,,,,,,
249,PT05M05.00S,2020-01-10T00:59:33.1Z,2,REGULAR,3pt,jumpshot,[],1628464,69.95729303547964,23.950674019607845,1610612738,36,51,2020-01-10T00:59:37Z,2480000,-130.0,230.0,1,right,D. Theis 27' 3PT  (3 PTS) (K. Walker 2 AST),"[1628464, 202689]",1610612738.0,BOS,,,,Theis,D. Theis,,,,,26.9,Made,3.0,K. Walker,202689.0,2.0,,,,,,,,,,,,,,,
251,PT04M50.00S,2020-01-10T00:59:48.9Z,2,REGULAR,2pt,jumpshot,['pointsinthepaint'],1627732,9.773324572930349,49.44087009803921,1610612755,38,51,2020-01-10T00:59:52Z,2500000,3.0,39.0,1,left,B. Simmons jumpshot (8 PTS),[1627732],1610612755.0,PHI,drivingfloating,,,Simmons,B. Simmons,,,,,4.5,Made,8.0,,,,,,,,,,,,,,,,,,
252,PT04M33.00S,2020-01-10T01:00:05.0Z,2,REGULAR,3pt,jumpshot,[],202689,67.19776609724047,54.833026960784316,1610612738,38,51,2020-01-10T01:00:11Z,2510000,24.0,256.0,1,right,MISS K. Walker 26' 3PT,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,26.24,Missed,,,,,,,,,,,,,,,,,,,
253,PT04M29.00S,2020-01-10T01:00:09.0Z,2,REGULAR,rebound,offensive,[],1629684,,,1610612738,38,51,2020-01-10T01:00:11Z,2520000,,,0,,G. Williams REBOUND (Off:1 Def:0),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,252.0,1.0,0.0,1.0,,,,,,,,,,,
254,PT04M29.00S,2020-01-10T01:00:09.9Z,2,REGULAR,2pt,layup,"['2ndchance', 'pointsinthepaint']",1629684,95.0,50.0,1610612738,38,51,2020-01-10T01:00:17Z,2530000,0.0,-6.0,1,right,MISS G. Williams layup,[1629684],1610612738.0,BOS,tip,,,Williams,G. Williams,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
255,PT04M29.00S,2020-01-10T01:00:09.9Z,2,REGULAR,rebound,defensive,[],1627732,,,1610612755,38,51,2020-01-10T01:00:17Z,2540000,,,0,,B. Simmons REBOUND (Off:1 Def:3),[1627732],1610612755.0,PHI,,,,Simmons,B. Simmons,,,,,,,,,,,254.0,4.0,3.0,1.0,,,,,,,,,,,
256,PT04M26.00S,2020-01-10T01:00:14.8Z,2,REGULAR,2pt,layup,['pointsinthepaint'],1627732,6.8823915900131425,52.872242647058826,1610612755,38,51,2020-01-10T01:00:28Z,2550000,-14.0,12.0,1,left,MISS B. Simmons layup,[1627732],1610612755.0,PHI,running,,,Simmons,B. Simmons,,,,,2.28,Missed,,,,,,,,,,,,,,,,,,,
257,PT04M25.00S,2020-01-10T01:00:15.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612738,38,51,2020-01-10T01:00:28Z,2560000,,,0,,Team defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,256.0,,,,,,,,,,,,,,
258,PT04M25.00S,2020-01-10T01:00:18.2Z,2,REGULAR,stoppage,outofbounds,[],0,,,1610612738,38,51,2020-01-10T01:00:28Z,2570000,,,0,,stoppage outofbounds,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT04M25.00S,2020-01-10T01:00:22.9Z,2,REGULAR,substitution,out,[],202699,,,1610612738,38,51,2020-01-10T01:00:28Z,2580000,,,0,,substitution out Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT04M25.00S,2020-01-10T01:00:22.9Z,2,REGULAR,substitution,out,[],1627788,,,1610612738,38,51,2020-01-10T01:00:28Z,2590000,,,0,,substitution out Korkmaz,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT04M25.00S,2020-01-10T01:00:22.9Z,2,REGULAR,substitution,in,[],203516,,,1610612738,38,51,2020-01-10T01:00:28Z,2600000,,,0,,substitution in Ennis III,[203516],1610612755.0,PHI,,,,Ennis III,J. Ennis III,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT04M25.00S,2020-01-10T01:00:22.9Z,2,REGULAR,substitution,in,[],203118,,,1610612738,38,51,2020-01-10T01:00:28Z,2610000,,,0,,substitution in Scott,[203118],1610612755.0,PHI,,,,Scott,M. Scott,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT04M11.00S,2020-01-10T01:01:00.0Z,2,REGULAR,3pt,jumpshot,[],1627759,66.40932982917215,58.75459558823529,1610612738,38,51,2020-01-10T01:01:06Z,2620000,44.0,263.0,1,right,MISS J. Brown 27' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,27.23,Missed,,,,,,,,,,,,,,,,,,,
264,PT04M07.00S,2020-01-10T01:01:04.0Z,2,REGULAR,rebound,defensive,[],1629680,,,1610612755,38,51,2020-01-10T01:01:06Z,2630000,,,0,,M. Thybulle REBOUND (Off:0 Def:1),[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,263.0,1.0,1.0,0.0,,,,,,,,,,,
265,PT04M02.00S,2020-01-10T01:01:08.9Z,2,REGULAR,3pt,jumpshot,['fastbreak'],201143,28.43298291721419,83.01930147058823,1610612755,38,51,2020-01-10T01:01:17Z,2640000,-165.0,215.0,1,left,MISS A. Horford 28' 3PT,[201143],1610612755.0,PHI,,,,Horford,A. Horford,,,,,27.53,Missed,,,,,,,,,,,,,,,,,,,
266,PT03M58.00S,2020-01-10T01:01:12.9Z,2,REGULAR,rebound,offensive,[],203118,,,1610612755,38,51,2020-01-10T01:01:17Z,2650000,,,0,,M. Scott REBOUND (Off:1 Def:1),[203118],1610612755.0,PHI,,,,Scott,M. Scott,,,,,,,,,,,265.0,2.0,1.0,1.0,,,,,,,,,,,
267,PT03M57.00S,2020-01-10T01:01:13.6Z,2,REGULAR,2pt,layup,"['pointsinthepaint', '2ndchance']",203118,7.145203679369246,46.744791666666664,1610612755,38,51,2020-01-10T01:01:19Z,2660000,16.0,15.0,1,left,MISS M. Scott layup,[203118],1610612755.0,PHI,,,,Scott,M. Scott,,,,,2.6,Missed,,,,,,,,,,,,,,,,,,,
268,PT03M55.00S,2020-01-10T01:01:15.6Z,2,REGULAR,rebound,defensive,[],1627759,,,1610612738,38,51,2020-01-10T01:01:15Z,2670000,,,0,,J. Brown REBOUND (Off:0 Def:3),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,267.0,3.0,3.0,0.0,,,,,,,,,,,
269,PT03M49.00S,2020-01-10T01:01:21.3Z,2,REGULAR,2pt,layup,['pointsinthepaint'],1627759,92.82194480946123,45.27420343137255,1610612738,38,51,2020-01-10T01:01:25Z,2680000,-24.0,15.0,1,right,MISS J. Brown layup,[1627759],1610612738.0,BOS,running,,,Brown,J. Brown,,,,,3.13,Missed,,,,,,,,,,,,,,,,,,,
270,PT03M47.00S,2020-01-10T01:01:23.3Z,2,REGULAR,rebound,defensive,[],1627732,,,1610612755,38,51,2020-01-10T01:01:25Z,2690000,,,0,,B. Simmons REBOUND (Off:1 Def:4),[1627732],1610612755.0,PHI,,,,Simmons,B. Simmons,,,,,,,,,,,269.0,5.0,4.0,1.0,,,,,,,,,,,
271,PT03M41.00S,2020-01-10T01:01:29.3Z,2,REGULAR,3pt,jumpshot,[],1629680,7.802233902759525,4.833026960784309,1610612755,38,51,2020-01-10T01:01:34Z,2700000,226.0,21.0,1,left,MISS M. Thybulle 23' 3PT,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,22.73,Missed,,,,,,,,,,,,,,,,,,,
272,PT03M39.00S,2020-01-10T01:01:32.2Z,2,REGULAR,rebound,offensive,[],201143,,,1610612755,38,51,2020-01-10T01:01:32Z,2710000,,,0,,A. Horford REBOUND (Off:3 Def:2),[201143],1610612755.0,PHI,,,,Horford,A. Horford,,,,,,,,,,,271.0,5.0,2.0,3.0,,,,,,,,,,,
