actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
548,PT08M21.00S,2020-01-09T02:00:53.3Z,4,REGULAR,2pt,jumpshot,['fromturnover'],1629022,16.770696452036795,25.314031862745097,1610612759,93,107,2020-01-09T02:01:51Z,5330000,123.0,105.0,1,left,MISS L. Walker IV 17' jumpshot,[1629022],1610612759.0,SAS,pullup,,,Walker IV,L. Walker IV,,,,,16.57,Missed,,,,,,,,,,,,,,,,,,,
549,PT08M19.00S,2020-01-09T02:00:55.3Z,4,REGULAR,rebound,defensive,[],202954,,,1610612738,93,107,2020-01-09T02:01:01Z,5340000,,,0,,B. Wanamaker REBOUND (Off:0 Def:4),[202954],1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,,,,548.0,4.0,4.0,0.0,,,,,,,,,,,,,,
550,PT08M09.00S,2020-01-09T02:01:04.1Z,4,REGULAR,3pt,jumpshot,[],202683,72.61826544021025,80.7061887254902,1610612738,93,107,2020-01-09T02:01:14Z,5350000,154.0,205.0,1,right,MISS E. Kanter 26' 3PT,[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,26.04,Missed,,,,,,,,,,,,,,,,,,,
551,PT08M07.00S,2020-01-09T02:01:06.1Z,4,REGULAR,rebound,offensive,[],202330,,,1610612738,93,107,2020-01-09T02:01:14Z,5360000,,,0,,G. Hayward REBOUND (Off:1 Def:1),[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,550.0,2.0,1.0,1.0,,,,,,,,,,,,,,
552,PT08M01.00S,2020-01-09T02:01:12.6Z,4,REGULAR,2pt,layup,"['pointsinthepaint', '2ndchance']",202683,92.72339027595268,53.990502450980394,1610612738,93,107,2020-01-09T02:01:19Z,5370000,20.0,16.0,1,right,MISS E. Kanter layup,[202683],1610612738.0,BOS,cutting,,,Kanter,E. Kanter,,,,,2.93,Missed,,,,,,,,,,,,,,,,,,,
553,PT08M00.00S,2020-01-09T02:01:13.6Z,4,REGULAR,rebound,defensive,[],200746,,,1610612759,93,107,2020-01-09T02:01:19Z,5380000,,,0,,L. Aldridge REBOUND (Off:0 Def:6),[200746],1610612759.0,SAS,,,,Aldridge,L. Aldridge,,,,,,,,552.0,6.0,6.0,0.0,,,,,,,,,,,,,,
554,PT07M58.00S,2020-01-09T02:01:17.8Z,4,REGULAR,foul,personal,['2freethrow'],1629684,,,1610612759,93,107,2020-01-09T02:01:37Z,5390000,,,0,,G. Williams FOUL personal (2 PF) (Mills 2freethrow),"[1629684, 201988]",1610612738.0,BOS,shooting,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,1179.0,2.0,0.0,Mills,201988.0,,,
556,PT07M58.00S,2020-01-09T02:01:49.2Z,4,REGULAR,freethrow,1of2,[],201988,,,1610612759,93,108,2020-01-09T02:01:49Z,5410000,,,0,,P. Mills freethrow 1of2 (8 PTS),[201988],1610612759.0,SAS,,,,Mills,P. Mills,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
557,PT07M58.00S,2020-01-09T02:01:49.8Z,4,REGULAR,substitution,out,[],202683,,,1610612759,93,108,2020-01-09T02:02:19Z,5420000,,,0,,substitution out Kanter,[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT07M58.00S,2020-01-09T02:01:49.8Z,4,REGULAR,substitution,out,[],1629684,,,1610612759,93,108,2020-01-09T02:02:19Z,5430000,,,0,,substitution out Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT07M58.00S,2020-01-09T02:01:49.8Z,4,REGULAR,substitution,out,[],203935,,,1610612759,93,108,2020-01-09T02:02:19Z,5440000,,,0,,substitution out Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT07M58.00S,2020-01-09T02:01:49.8Z,4,REGULAR,substitution,out,[],1628401,,,1610612759,93,108,2020-01-09T02:02:19Z,5450000,,,0,,substitution out White,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT07M58.00S,2020-01-09T02:01:49.8Z,4,REGULAR,substitution,in,[],1627759,,,1610612759,93,108,2020-01-09T02:02:19Z,5460000,,,0,,substitution in Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT07M58.00S,2020-01-09T02:01:49.8Z,4,REGULAR,substitution,in,[],1628464,,,1610612759,93,108,2020-01-09T02:02:19Z,5470000,,,0,,substitution in Theis,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT07M58.00S,2020-01-09T02:01:49.8Z,4,REGULAR,substitution,in,[],1628369,,,1610612759,93,108,2020-01-09T02:02:19Z,5480000,,,0,,substitution in Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT07M58.00S,2020-01-09T02:01:49.8Z,4,REGULAR,substitution,in,[],1627749,,,1610612759,93,108,2020-01-09T02:02:19Z,5490000,,,0,,substitution in Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT07M58.00S,2020-01-09T02:02:29.3Z,4,REGULAR,freethrow,2of2,[],201988,,,1610612759,93,109,2020-01-09T02:02:29Z,5500000,,,0,,P. Mills freethrow 2of2 (9 PTS),[201988],1610612759.0,SAS,,,,Mills,P. Mills,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
566,PT07M47.00S,2020-01-09T02:02:41.7Z,4,REGULAR,2pt,jumpshot,[],202330,75.50919842312747,34.627757352941174,1610612738,93,109,2020-01-09T02:02:54Z,5510000,-77.0,178.0,1,right,MISS G. Hayward 20' jumpshot,[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,19.87,Missed,,,,,,,,,,,,,,,,,,,
567,PT07M46.00S,2020-01-09T02:02:42.7Z,4,REGULAR,rebound,offensive,[],1628464,,,1610612738,93,109,2020-01-09T02:02:54Z,5520000,,,0,,D. Theis REBOUND (Off:1 Def:2),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,566.0,3.0,2.0,1.0,,,,,,,,,,,,,,
568,PT07M46.00S,2020-01-09T02:02:48.3Z,4,REGULAR,2pt,layup,"['2ndchance', 'pointsinthepaint']",1628464,95.0,50.0,1610612738,95,109,2020-01-09T02:02:59Z,5530000,0.0,-6.0,1,right,D. Theis layup (13 PTS),[1628464],1610612738.0,BOS,tip,,,Theis,D. Theis,,,,,0.0,Made,13.0,,,,,,,,,,,,,,,,,,
569,PT07M27.00S,2020-01-09T02:03:01.0Z,4,REGULAR,3pt,jumpshot,[],201942,14.273981603153747,2.029718137254902,1610612759,95,109,2020-01-09T02:03:09Z,5540000,240.0,82.0,1,left,MISS D. DeRozan 26' 3PT,[201942],1610612759.0,SAS,,,,DeRozan,D. DeRozan,,,,,25.53,Missed,,,,,,,,,,,,,,,,,,,
570,PT07M25.00S,2020-01-09T02:03:03.0Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,95,109,2020-01-09T02:03:09Z,5550000,,,0,,J. Tatum REBOUND (Off:0 Def:6),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,569.0,6.0,6.0,0.0,,,,,,,,,,,,,,
571,PT07M18.00S,2020-01-09T02:03:10.1Z,4,REGULAR,turnover,badpass,[],1628369,,,1610612738,95,109,2020-01-09T02:03:14Z,5560000,,,0,,J. Tatum TURNOVER badpass (3 TOV) Stolen,"[1628369, 1627749]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,3.0,Murray,1627749.0,,,,,,,,
572,PT07M18.00S,2020-01-09T02:03:10.1Z,4,REGULAR,steal,,[],1627749,,,1610612759,95,109,2020-01-09T02:03:12Z,5570000,,,0,,D. Murray STEAL (1 STL),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT07M09.00S,2020-01-09T02:03:18.6Z,4,REGULAR,2pt,jumpshot,['fromturnover'],1627749,8.360709592641262,69.921875,1610612759,95,111,2020-01-09T02:04:12Z,5580000,-100.0,26.0,1,left,D. Murray 10' jumpshot (8 PTS) (L. Walker IV 1 AST),"[1627749, 1629022]",1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,10.45,Made,8.0,,,,,L. Walker IV,1629022.0,1.0,,,,,,,,,,,
575,PT06M44.00S,2020-01-09T02:03:44.0Z,4,REGULAR,2pt,jumpshot,['pointsinthepaint'],1627759,86.94152431011827,40.01991421568628,1610612738,95,111,2020-01-09T02:03:55Z,5600000,-50.0,70.0,1,right,MISS J. Brown 9' jumpshot,[1627759],1610612738.0,BOS,drivingfloating,,,Brown,J. Brown,,,,,9.07,Missed,,,,,,,,,,,,,,,,,,,
576,PT06M42.00S,2020-01-09T02:03:46.0Z,4,REGULAR,rebound,offensive,[],1628464,,,1610612738,95,111,2020-01-09T02:03:55Z,5610000,,,0,,D. Theis REBOUND (Off:2 Def:2),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,575.0,4.0,2.0,2.0,,,,,,,,,,,,,,
585,PT06M42.00S,2020-01-09T02:03:46.9Z,4,REGULAR,2pt,layup,"['pointsinthepaint', '2ndchance']",1628464,89.96386333771353,44.43167892156863,1610612738,95,111,2020-01-09T02:06:17Z,5615000,-28.0,42.0,1,right,MISS D. Theis layup,[1628464],1610612738.0,BOS,tip,,,Theis,D. Theis,,,,,5.49,Missed,,,,,,,,,,,,,,,,,,,
586,PT06M41.00S,2020-01-09T02:03:47.9Z,4,REGULAR,rebound,offensive,[],1628464,,,1610612738,95,111,2020-01-09T02:06:33Z,5617500,,,0,,D. Theis REBOUND (Off:3 Def:2),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,585.0,5.0,2.0,3.0,,,,,,,,,,,,,,
577,PT06M41.00S,2020-01-09T02:03:49.9Z,4,REGULAR,2pt,layup,"['2ndchance', 'pointsinthepaint']",1628464,95.0,50.0,1610612738,95,111,2020-01-09T02:06:39Z,5620000,0.0,-6.0,1,right,MISS D. Theis layup,[1628464],1610612738.0,BOS,tip,,,Theis,D. Theis,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
578,PT06M39.00S,2020-01-09T02:03:51.9Z,4,REGULAR,rebound,defensive,[],1627749,,,1610612759,95,111,2020-01-09T02:06:39Z,5630000,,,0,,D. Murray REBOUND (Off:1 Def:5),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,577.0,6.0,5.0,1.0,,,,,,,,,,,,,,
579,PT06M30.00S,2020-01-09T02:03:59.3Z,4,REGULAR,3pt,jumpshot,[],1629022,30.962549277266753,71.14736519607843,1610612759,95,114,2020-01-09T02:04:07Z,5640000,-106.0,239.0,1,left,L. Walker IV 27' 3PT  (18 PTS) (P. Mills 4 AST),"[1629022, 201988]",1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,26.59,Made,18.0,,,,,P. Mills,201988.0,4.0,,,,,,,,,,,
581,PT06M30.00S,2020-01-09T02:04:03.6Z,4,REGULAR,foul,personal,['1freethrow'],1627759,,,1610612759,95,114,2020-01-09T20:08:30Z,5660000,,,0,,J. Brown FOUL personal (4 PF) (DeRozan 1freethrow),"[1627759, 201942]",1610612738.0,BOS,awayfromplay,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,1179.0,4.0,0.0,DeRozan,201942.0,,,
583,PT06M30.00S,2020-01-09T02:04:23.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,95,114,2020-01-09T02:04:23Z,5680000,,,0,,timeout full,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT06M30.00S,2020-01-09T02:05:04.0Z,4,REGULAR,instantreplay,request,[],0,,,1610612759,95,114,2020-01-09T02:06:03Z,5690000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,,,,,1179.0,,,,,,,Support 3pt FG
587,PT06M30.00S,2020-01-09T02:06:27.7Z,4,REGULAR,substitution,out,[],201988,,,1610612759,95,114,2020-01-09T02:06:40Z,5700000,,,0,,substitution out Mills,[201988],1610612759.0,SAS,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT06M30.00S,2020-01-09T02:06:27.7Z,4,REGULAR,substitution,in,[],1627854,,,1610612759,95,114,2020-01-09T02:06:40Z,5710000,,,0,,substitution in Forbes,[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT06M30.00S,2020-01-09T02:07:03.9Z,4,REGULAR,freethrow,1of1,[],201942,,,1610612759,95,115,2020-01-09T20:08:52Z,5720000,,,0,,D. DeRozan awayfromplay freethrow 1of1 (29 PTS),[201942],1610612759.0,SAS,awayfromplay,,,DeRozan,D. DeRozan,,,,,,Made,29.0,,,,,,,,,,,,,,,,,,
590,PT06M11.00S,2020-01-09T02:07:23.8Z,4,REGULAR,2pt,jumpshot,['pointsinthepaint'],1628464,82.07950065703022,41.24540441176471,1610612738,95,115,2020-01-09T02:07:32Z,5730000,-44.0,116.0,1,right,MISS D. Theis 13' jumpshot,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,12.92,Missed,,,,,,,,,,,,,,,,,,,
591,PT06M10.00S,2020-01-09T02:07:24.8Z,4,REGULAR,rebound,defensive,[],1627749,,,1610612759,95,115,2020-01-09T02:07:32Z,5740000,,,0,,D. Murray REBOUND (Off:1 Def:6),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,590.0,7.0,6.0,1.0,,,,,,,,,,,,,,
592,PT05M57.00S,2020-01-09T02:07:37.7Z,4,REGULAR,3pt,jumpshot,[],1629022,31.09395532194481,78.01011029411765,1610612759,95,115,2020-01-09T02:07:43Z,5750000,-140.0,240.0,1,left,MISS L. Walker IV 28' 3PT,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,28.25,Missed,,,,,,,,,,,,,,,,,,,
593,PT05M56.00S,2020-01-09T02:07:38.7Z,4,REGULAR,rebound,defensive,[],202330,,,1610612738,95,115,2020-01-09T02:07:43Z,5760000,,,0,,G. Hayward REBOUND (Off:1 Def:2),[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,592.0,3.0,2.0,1.0,,,,,,,,,,,,,,
594,PT05M53.00S,2020-01-09T02:07:48.6Z,4,REGULAR,foul,personal,[],1629022,,,1610612738,95,115,2020-01-09T02:07:57Z,5770000,,,0,,L. Walker IV FOUL personal (3 PF),"[1629022, 1627759]",1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,1179.0,3.0,0.0,Brown,1627759.0,,,
596,PT05M49.00S,2020-01-09T02:08:07.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627749,,,1610612738,95,115,2020-01-09T02:08:16Z,5790000,,,0,,D. Murray FOUL personal (2 PF) (Theis inpenalty),"[1627749, 1628464]",1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,1179.0,2.0,0.0,Theis,1628464.0,,,
598,PT05M49.00S,2020-01-09T02:08:28.5Z,4,REGULAR,freethrow,1of2,[],1628464,,,1610612738,96,115,2020-01-09T02:08:28Z,5810000,,,0,,D. Theis freethrow 1of2 (14 PTS),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,Made,14.0,,,,,,,,,,,,,,,,,,
599,PT05M49.00S,2020-01-09T02:08:43.5Z,4,REGULAR,freethrow,2of2,[],1628464,,,1610612738,97,115,2020-01-09T02:08:43Z,5820000,,,0,,D. Theis freethrow 2of2 (15 PTS),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,Made,15.0,,,,,,,,,,,,,,,,,,
600,PT05M36.00S,2020-01-09T02:08:57.8Z,4,REGULAR,3pt,jumpshot,[],200746,29.25427069645204,78.74540441176471,1610612759,97,118,2020-01-09T02:09:04Z,5830000,-144.0,222.0,1,left,L. Aldridge 27' 3PT  (13 PTS) (B. Forbes 5 AST),"[200746, 1627854]",1610612759.0,SAS,,,,Aldridge,L. Aldridge,,,,,26.95,Made,13.0,,,,,B. Forbes,1627854.0,5.0,,,,,,,,,,,
602,PT05M26.00S,2020-01-09T02:09:16.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,97,118,2020-01-09T02:09:16Z,5850000,,,0,,timeout full,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT05M26.00S,2020-01-09T02:11:03.6Z,4,REGULAR,substitution,out,[],1628369,,,1610612738,97,118,2020-01-09T02:11:28Z,5860000,,,0,,substitution out Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT05M26.00S,2020-01-09T02:11:03.6Z,4,REGULAR,substitution,out,[],1627759,,,1610612738,97,118,2020-01-09T02:11:28Z,5870000,,,0,,substitution out Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT05M26.00S,2020-01-09T02:11:03.6Z,4,REGULAR,substitution,out,[],202954,,,1610612738,97,118,2020-01-09T02:11:28Z,5880000,,,0,,substitution out Wanamaker,[202954],1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT05M26.00S,2020-01-09T02:11:03.6Z,4,REGULAR,substitution,out,[],202330,,,1610612738,97,118,2020-01-09T02:11:28Z,5890000,,,0,,substitution out Hayward,[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT05M26.00S,2020-01-09T02:11:03.6Z,4,REGULAR,substitution,out,[],1628464,,,1610612738,97,118,2020-01-09T02:11:28Z,5900000,,,0,,substitution out Theis,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT05M26.00S,2020-01-09T02:11:03.6Z,4,REGULAR,substitution,in,[],1629605,,,1610612738,97,118,2020-01-09T02:11:28Z,5910000,,,0,,substitution in Fall,[1629605],1610612738.0,BOS,,,,Fall,T. Fall,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT05M26.00S,2020-01-09T02:11:03.6Z,4,REGULAR,substitution,in,[],1628400,,,1610612738,97,118,2020-01-09T02:11:28Z,5920000,,,0,,substitution in Ojeleye,[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT05M26.00S,2020-01-09T02:11:03.6Z,4,REGULAR,substitution,in,[],1629684,,,1610612738,97,118,2020-01-09T02:11:28Z,5930000,,,0,,substitution in Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT05M26.00S,2020-01-09T02:11:03.6Z,4,REGULAR,substitution,in,[],1629750,,,1610612738,97,118,2020-01-09T02:11:28Z,5940000,,,0,,substitution in Green,[1629750],1610612738.0,BOS,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT05M26.00S,2020-01-09T02:11:03.6Z,4,REGULAR,substitution,in,[],1629035,,,1610612738,97,118,2020-01-09T02:11:28Z,5950000,,,0,,substitution in Edwards,[1629035],1610612738.0,BOS,,,,Edwards,C. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT05M18.00S,2020-01-09T02:12:16.8Z,4,REGULAR,2pt,hook,['pointsinthepaint'],1629605,90.62089356110381,59.872855392156865,1610612738,99,118,2020-01-09T02:12:22Z,5960000,49.0,36.0,1,right,T. Fall 6' hook (2 PTS) (G. Williams 2 AST),"[1629605, 1629684]",1610612738.0,BOS,turnaround,,,Fall,T. Fall,,,,,6.43,Made,2.0,,,,,G. Williams,1629684.0,2.0,,,,,,,,,,,
614,PT04M54.00S,2020-01-09T02:12:40.5Z,4,REGULAR,3pt,jumpshot,[],1627854,26.757555847568987,17.47089460784314,1610612759,99,121,2020-01-09T02:12:47Z,5970000,163.0,199.0,1,left,B. Forbes 26' 3PT  (14 PTS) (D. DeRozan 4 AST),"[1627854, 201942]",1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,26.13,Made,14.0,,,,,D. DeRozan,201942.0,4.0,,,,,,,,,,,
616,PT04M54.00S,2020-01-09T02:12:44.1Z,4,REGULAR,foul,personal,['1freethrow'],1629750,,,1610612759,99,121,2020-01-09T02:12:53Z,5990000,,,0,,J. Green FOUL personal (2 PF) (Forbes 1freethrow),"[1629750, 1627854]",1610612738.0,BOS,shooting,,,Green,J. Green,,,,,,,,,,,,,,,,,,204059.0,2.0,0.0,Forbes,1627854.0,,,
618,PT04M54.00S,2020-01-09T02:13:06.5Z,4,REGULAR,freethrow,1of1,[],1627854,,,1610612759,99,122,2020-01-09T02:13:06Z,6010000,,,0,,B. Forbes freethrow 1of1 (15 PTS),[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,Made,15.0,,,,,,,,,,,,,,,,,,
619,PT04M42.00S,2020-01-09T02:13:19.2Z,4,REGULAR,3pt,jumpshot,[],1629035,74.98357424441524,83.15716911764706,1610612738,102,122,2020-01-09T02:13:23Z,6020000,166.0,183.0,1,right,C. Edwards 25' 3PT  (3 PTS) (G. Williams 3 AST),"[1629035, 1629684]",1610612738.0,BOS,,,,Edwards,C. Edwards,,,,,25.08,Made,3.0,,,,,G. Williams,1629684.0,3.0,,,,,,,,,,,
621,PT04M29.00S,2020-01-09T02:13:32.9Z,4,REGULAR,3pt,jumpshot,[],200746,30.305519053876477,24.333639705882355,1610612759,102,122,2020-01-09T02:13:42Z,6040000,128.0,232.0,1,left,MISS L. Aldridge 27' 3PT,[200746],1610612759.0,SAS,,,,Aldridge,L. Aldridge,,,,,27.03,Missed,,,,,,,,,,,,,,,,,,,
622,PT04M27.00S,2020-01-09T02:13:34.6Z,4,REGULAR,rebound,defensive,[],1629605,,,1610612738,102,122,2020-01-09T02:13:34Z,6050000,,,0,,T. Fall REBOUND (Off:0 Def:2),[1629605],1610612738.0,BOS,,,,Fall,T. Fall,,,,,,,,621.0,2.0,2.0,0.0,,,,,,,,,,,,,,
623,PT04M12.00S,2020-01-09T02:13:49.0Z,4,REGULAR,2pt,jumpshot,['pointsinthepaint'],1628400,89.96386333771353,49.82383578431372,1610612738,104,122,2020-01-09T02:14:15Z,6060000,-1.0,42.0,1,right,S. Ojeleye jumpshot (2 PTS),[1628400],1610612738.0,BOS,floating,,,Ojeleye,S. Ojeleye,,,,,4.73,Made,2.0,,,,,,,,,,,,,,,,,,
624,PT03M57.00S,2020-01-09T02:14:08.2Z,4,REGULAR,turnover,outofbounds,[],201942,,,1610612759,104,122,2020-01-09T02:14:53Z,6070000,,,0,,D. DeRozan TURNOVER outofbounds (4 TOV),[201942],1610612759.0,SAS,lostball,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,4.0,,,1179.0,,,,,,,
625,PT03M45.00S,2020-01-09T02:14:25.2Z,4,REGULAR,turnover,badpass,[],1629684,,,1610612738,104,122,2020-01-09T02:14:34Z,6080000,,,0,,G. Williams TURNOVER badpass (2 TOV) Stolen,"[1629684, 1627749]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,2.0,Murray,1627749.0,,,,,,,,
626,PT03M45.00S,2020-01-09T02:14:25.2Z,4,REGULAR,steal,,[],1627749,,,1610612759,104,122,2020-01-09T02:14:26Z,6090000,,,0,,D. Murray STEAL (2 STL),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT03M38.00S,2020-01-09T02:14:32.7Z,4,REGULAR,3pt,jumpshot,['fromturnover'],1629022,7.835085413929041,94.43167892156863,1610612759,104,122,2020-01-09T02:14:45Z,6100000,-222.0,21.0,1,left,MISS L. Walker IV 22' 3PT,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,22.38,Missed,,,,,,,,,,,,,,,,,,,
628,PT03M35.00S,2020-01-09T02:14:35.7Z,4,REGULAR,rebound,defensive,[],1629684,,,1610612738,104,122,2020-01-09T02:14:45Z,6110000,,,0,,G. Williams REBOUND (Off:0 Def:1),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,627.0,1.0,1.0,0.0,,,,,,,,,,,,,,
629,PT03M34.00S,2020-01-09T02:14:45.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629022,,,1610612738,104,122,2020-01-09T02:14:53Z,6120000,,,0,,L. Walker IV FOUL personal (4 PF) (Williams inpenalty),"[1629022, 1629684]",1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,1179.0,4.0,0.0,Williams,1629684.0,,,
631,PT03M34.00S,2020-01-09T02:15:03.3Z,4,REGULAR,freethrow,1of2,[],1629684,,,1610612738,105,122,2020-01-09T02:15:03Z,6140000,,,0,,G. Williams freethrow 1of2 (3 PTS),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
632,PT03M34.00S,2020-01-09T02:15:05.0Z,4,REGULAR,substitution,out,[],1629022,,,1610612738,105,122,2020-01-09T02:15:07Z,6150000,,,0,,substitution out Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT03M34.00S,2020-01-09T02:15:05.0Z,4,REGULAR,substitution,in,[],1628401,,,1610612738,105,122,2020-01-09T02:15:07Z,6160000,,,0,,substitution in White,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT03M34.00S,2020-01-09T02:15:03.3Z,4,REGULAR,freethrow,2of2,[],1629684,,,1610612738,105,122,2020-01-09T02:15:20Z,6170000,,,0,,MISS G. Williams freethrow 2of2,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,Missed,,,,,,,,,,,,,,,,,,,
635,PT03M32.00S,2020-01-09T02:15:05.3Z,4,REGULAR,rebound,defensive,[],201942,,,1610612759,105,122,2020-01-09T02:15:20Z,6180000,,,0,,D. DeRozan REBOUND (Off:0 Def:5),[201942],1610612759.0,SAS,,,,DeRozan,D. DeRozan,,,,,,,,634.0,5.0,5.0,0.0,,,,,,,,,,,,,,
636,PT03M24.00S,2020-01-09T02:15:27.0Z,4,REGULAR,turnover,badpass,[],200746,,,1610612759,105,122,2020-01-09T02:17:48Z,6190000,,,0,,L. Aldridge TURNOVER badpass (1 TOV) Stolen,"[200746, 1629750]",1610612759.0,SAS,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,1.0,Green,1629750.0,,,,,,,,
