actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
168,PT10M39.00S,2020-09-07T23:17:51.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612761,14,30,2020-09-07T23:17:54Z,1630000,,,0,,Team defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,167.0,,,,,,,,,,,,,,
169,PT10M39.00S,2020-09-07T23:17:54.9Z,2,REGULAR,stoppage,outofbounds,[],0,,,1610612761,14,30,2020-09-07T23:17:54Z,1640000,,,0,,stoppage outofbounds,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT10M27.00S,2020-09-07T23:18:18.5Z,2,REGULAR,2pt,jumpshot,[],1627783,29.25427069645204,53.74540441176471,1610612761,16,30,2020-09-07T23:18:22Z,1650000,-19.0,222.0,1,left,P. Siakam 23' jumpshot (2 PTS) (F. VanVleet 2 AST),"[1627783, 1627832]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,22.88,Made,2.0,F. VanVleet,1627832.0,2.0,,,,,,,,,,,,,,,
172,PT10M00.00S,2020-09-07T23:18:48.3Z,2,REGULAR,foul,personal,['3freethrow'],1627832,,,1610612738,16,30,2020-09-07T23:19:07Z,1670000,,,0,,F. VanVleet FOUL personal (3 PF) (Tatum 3freethrow),"[1627832, 1628369]",1610612761.0,TOR,shooting,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,2715.0,,3.0,0.0,Tatum,1628369.0,,,,,
174,PT10M00.00S,2020-09-07T23:19:21.9Z,2,REGULAR,freethrow,1of3,[],1628369,,,1610612738,16,31,2020-09-07T23:19:21Z,1690000,,,0,,J. Tatum freethrow 1of3 (5 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
175,PT10M00.00S,2020-09-07T23:19:36.8Z,2,REGULAR,freethrow,2of3,[],1628369,,,1610612738,16,32,2020-09-07T23:19:36Z,1700000,,,0,,J. Tatum freethrow 2of3 (6 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
176,PT10M00.00S,2020-09-07T23:19:53.3Z,2,REGULAR,freethrow,3of3,[],1628369,,,1610612738,16,33,2020-09-07T23:19:53Z,1710000,,,0,,J. Tatum freethrow 3of3 (7 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
177,PT09M42.00S,2020-09-07T23:20:19.2Z,2,REGULAR,3pt,jumpshot,[],1626181,30.56833114323259,18.941482843137255,1610612761,19,33,2020-09-07T23:20:23Z,1720000,155.0,235.0,1,left,N. Powell 29' 3PT  (3 PTS) (K. Lowry 2 AST),"[1626181, 200768]",1610612761.0,TOR,pullup,,,Powell,N. Powell,,,,,28.61,Made,3.0,K. Lowry,200768.0,2.0,,,,,,,,,,,,,,,
179,PT09M25.00S,2020-09-07T23:20:35.8Z,2,REGULAR,3pt,jumpshot,[],202689,68.01905387647832,63.05912990196079,1610612738,19,33,2020-09-07T23:20:39Z,1740000,65.0,248.0,1,right,MISS K. Walker 26' 3PT,[202689],1610612738.0,BOS,pullup,,,Walker,K. Walker,,,,,26.19,Missed,,,,,,,,,,,,,,,,,,,
180,PT09M23.00S,2020-09-07T23:20:37.8Z,2,REGULAR,rebound,defensive,[],201586,,,1610612761,19,33,2020-09-07T23:20:39Z,1750000,,,0,,S. Ibaka REBOUND (Off:0 Def:3),[201586],1610612761.0,TOR,,,,Ibaka,S. Ibaka,,,,,,,,,,,179.0,3.0,3.0,0.0,,,,,,,,,,,
181,PT09M18.00S,2020-09-07T23:20:43.6Z,2,REGULAR,3pt,jumpshot,['fastbreak'],1626181,14.799605781865965,3.990502450980392,1610612761,19,33,2020-09-07T23:20:47Z,1760000,230.0,87.0,1,left,MISS N. Powell 25' 3PT,[1626181],1610612761.0,TOR,,,,Powell,N. Powell,,,,,24.78,Missed,,,,,,,,,,,,,,,,,,,
182,PT09M15.00S,2020-09-07T23:20:46.6Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,19,33,2020-09-07T23:20:47Z,1770000,,,0,,J. Tatum REBOUND (Off:1 Def:6),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,181.0,7.0,6.0,1.0,,,,,,,,,,,
183,PT09M05.00S,2020-09-07T23:20:59.6Z,2,REGULAR,foul,personal,[],200768,,,1610612738,19,33,2020-09-07T23:21:06Z,1780000,,,0,,K. Lowry FOUL personal (1 PF),"[200768, 1628369]",1610612761.0,TOR,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,2004.0,,1.0,0.0,Tatum,1628369.0,,,,,
185,PT09M05.00S,2020-09-07T23:21:06.1Z,2,REGULAR,substitution,out,[],202689,,,1610612738,19,33,2020-09-07T23:21:28Z,1800000,,,0,,substitution out Walker,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT09M05.00S,2020-09-07T23:21:06.1Z,2,REGULAR,substitution,out,[],1629057,,,1610612738,19,33,2020-09-07T23:21:28Z,1810000,,,0,,substitution out Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT09M05.00S,2020-09-07T23:21:06.1Z,2,REGULAR,substitution,in,[],203935,,,1610612738,19,33,2020-09-07T23:21:28Z,1820000,,,0,,substitution in Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT09M05.00S,2020-09-07T23:21:06.1Z,2,REGULAR,substitution,in,[],1629684,,,1610612738,19,33,2020-09-07T23:21:28Z,1830000,,,0,,substitution in Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT08M59.00S,2020-09-07T23:21:34.2Z,2,REGULAR,2pt,layup,['pointsinthepaint'],203935,93.64323258869908,51.78462009803921,1610612738,19,35,2020-09-07T23:21:37Z,1840000,9.0,7.0,1,right,M. Smart layup (5 PTS) (G. Williams 1 AST),"[203935, 1629684]",1610612738.0,BOS,drivingfingerroll,,,Smart,M. Smart,,,,,1.56,Made,5.0,G. Williams,1629684.0,1.0,,,,,,,,,,,,,,,
191,PT08M42.00S,2020-09-07T23:21:50.7Z,2,REGULAR,2pt,hook,['pointsinthepaint'],201586,8.360709592641262,45.41207107843137,1610612761,21,35,2020-09-07T23:21:53Z,1860000,23.0,26.0,1,left,S. Ibaka hook (7 PTS) (P. Siakam 2 AST),"[201586, 1627783]",1610612761.0,TOR,turnaround,,,Ibaka,S. Ibaka,,,,,3.9,Made,7.0,P. Siakam,1627783.0,2.0,,,,,,,,,,,,,,,
193,PT08M16.00S,2020-09-07T23:22:16.2Z,2,REGULAR,3pt,jumpshot,[],1628369,72.48685939553219,78.99050245098039,1610612738,21,35,2020-09-07T23:22:22Z,1880000,145.0,206.0,1,right,MISS J. Tatum 26' 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,25.65,Missed,,,,,,,,,,,,,,,,,,,
194,PT08M12.00S,2020-09-07T23:22:20.2Z,2,REGULAR,rebound,defensive,[],1627783,,,1610612761,21,35,2020-09-07T23:22:22Z,1890000,,,0,,P. Siakam REBOUND (Off:0 Def:1),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,193.0,1.0,1.0,0.0,,,,,,,,,,,
195,PT08M02.00S,2020-09-07T23:22:30.4Z,2,REGULAR,2pt,jumpshot,['pointsinthepaint'],200768,7.703679369250986,46.63756127450981,1610612761,23,35,2020-09-07T23:22:33Z,1900000,17.0,20.0,1,left,K. Lowry jumpshot (4 PTS),[200768],1610612761.0,TOR,drivingbank,,,Lowry,K. Lowry,,,,,3.05,Made,4.0,,,,,,,,,,,,,,,,,,
196,PT07M52.00S,2020-09-07T23:22:41.2Z,2,REGULAR,2pt,layup,['pointsinthepaint'],1628369,94.03745072273325,50.55912990196079,1610612738,23,37,2020-09-07T23:22:44Z,1910000,3.0,4.0,1,right,J. Tatum layup (9 PTS) (M. Smart 3 AST),"[1628369, 203935]",1610612738.0,BOS,drivingfingerroll,,,Tatum,J. Tatum,,,,,0.94,Made,9.0,M. Smart,203935.0,3.0,,,,,,,,,,,,,,,
198,PT07M43.00S,2020-09-07T23:22:52.0Z,2,REGULAR,foul,personal,[],1628369,,,1610612761,23,37,2020-09-07T23:23:43Z,1930000,,,0,,J. Tatum FOUL personal (2 PF),"[1628369, 1627832]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,2004.0,,2.0,0.0,VanVleet,1627832.0,,,,,
200,PT07M43.00S,2020-09-07T23:23:06.8Z,2,REGULAR,substitution,out,[],201586,,,1610612761,23,37,2020-09-07T23:23:24Z,1950000,,,0,,substitution out Ibaka,[201586],1610612761.0,TOR,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT07M43.00S,2020-09-07T23:23:06.8Z,2,REGULAR,substitution,out,[],1628369,,,1610612761,23,37,2020-09-07T23:23:24Z,1960000,,,0,,substitution out Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT07M43.00S,2020-09-07T23:23:06.8Z,2,REGULAR,substitution,in,[],1628384,,,1610612761,23,37,2020-09-07T23:23:24Z,1970000,,,0,,substitution in Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT07M43.00S,2020-09-07T23:23:06.8Z,2,REGULAR,substitution,in,[],202689,,,1610612761,23,37,2020-09-07T23:23:24Z,1980000,,,0,,substitution in Walker,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT07M31.00S,2020-09-07T23:23:42.5Z,2,REGULAR,2pt,layup,['pointsinthepaint'],1627832,5.863994743758213,49.333639705882355,1610612761,25,37,2020-09-07T23:23:45Z,1990000,3.0,3.0,1,left,F. VanVleet layup (2 PTS),[1627832],1610612761.0,TOR,drivingfingerroll,,,VanVleet,F. VanVleet,,,,,0.87,Made,2.0,,,,,,,,,,,,,,,,,,
205,PT07M11.00S,2020-09-07T23:24:02.8Z,2,REGULAR,2pt,layup,['pointsinthepaint'],1627759,94.03745072273325,51.53952205882353,1610612738,25,39,2020-09-07T23:24:05Z,2000000,8.0,4.0,1,right,J. Brown layup (12 PTS) (K. Walker 2 AST),"[1627759, 202689]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,1.18,Made,12.0,K. Walker,202689.0,2.0,,,,,,,,,,,,,,,
207,PT06M51.00S,2020-09-07T23:24:22.4Z,2,REGULAR,3pt,jumpshot,[],1628384,5.732588699080158,2.5199142156862746,1610612761,25,39,2020-09-07T23:24:26Z,2020000,237.0,1.0,1,left,MISS O. Anunoby 24' 3PT,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,23.75,Missed,,,,,,,,,,,,,,,,,,,
208,PT06M48.00S,2020-09-07T23:24:25.4Z,2,REGULAR,rebound,defensive,[],203935,,,1610612738,25,39,2020-09-07T23:24:26Z,2030000,,,0,,M. Smart REBOUND (Off:0 Def:2),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,207.0,2.0,2.0,0.0,,,,,,,,,,,
209,PT06M42.00S,2020-09-07T23:24:31.3Z,2,REGULAR,turnover,lostball,[],1627759,,,1610612738,25,39,2020-09-07T23:24:36Z,2040000,,,0,,J. Brown TURNOVER lostball (1 TOV) Stolen,"[1627759, 200768]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,1.0,,,,,,,Lowry,200768.0,
210,PT06M42.00S,2020-09-07T23:24:31.3Z,2,REGULAR,steal,,[],200768,,,1610612761,25,39,2020-09-07T23:24:32Z,2050000,,,0,,K. Lowry STEAL (1 STL),[200768],1610612761.0,TOR,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT06M38.00S,2020-09-07T23:24:35.3Z,2,REGULAR,2pt,layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627832,6.258212877792378,46.14736519607843,1610612761,25,39,2020-09-07T23:24:42Z,2060000,19.0,6.0,1,left,MISS F. VanVleet layup Blocked,"[1627832, 203935]",1610612761.0,TOR,running,,,VanVleet,F. VanVleet,,,,,2.26,Missed,,,,,,,,,,,,,,,Smart,203935.0,,,
212,PT06M38.00S,2020-09-07T23:24:35.3Z,2,REGULAR,block,,[],203935,,,1610612761,25,39,2020-09-07T23:24:37Z,2070000,,,0,,M. Smart BLOCK (1 BLK),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT06M36.00S,2020-09-07T23:24:37.3Z,2,REGULAR,rebound,defensive,[],203935,,,1610612738,25,39,2020-09-07T23:24:42Z,2080000,,,0,,M. Smart REBOUND (Off:0 Def:3),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,211.0,3.0,3.0,0.0,,,,,,,,,,,
214,PT06M19.00S,2020-09-07T23:24:54.9Z,2,REGULAR,2pt,layup,['pointsinthepaint'],202954,94.03745072273325,51.294424019607845,1610612738,25,41,2020-09-07T23:24:57Z,2090000,6.0,4.0,1,right,B. Wanamaker layup (5 PTS),[202954],1610612738.0,BOS,drivingfingerroll,,,Wanamaker,B. Wanamaker,,,,,1.11,Made,5.0,,,,,,,,,,,,,,,,,,
215,PT06M01.00S,2020-09-07T23:25:12.5Z,2,REGULAR,2pt,layup,['pointsinthepaint'],1628384,7.440867279894875,52.51991421568627,1610612761,25,41,2020-09-07T23:25:18Z,2100000,-13.0,17.0,1,left,MISS O. Anunoby layup,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,2.61,Missed,,,,,,,,,,,,,,,,,,,
216,PT05M57.00S,2020-09-07T23:25:16.5Z,2,REGULAR,rebound,offensive,[],1628384,,,1610612761,25,41,2020-09-07T23:25:50Z,2110000,,,0,,O. Anunoby REBOUND (Off:4 Def:1),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,215.0,5.0,1.0,4.0,,,,,,,,,,,
217,PT05M57.00S,2020-09-07T23:25:18.8Z,2,REGULAR,3pt,jumpshot,['2ndchance'],1626181,33.065045992115635,37.32383578431372,1610612761,25,41,2020-09-07T23:26:51Z,2120000,63.0,258.0,1,left,MISS N. Powell 27' 3PT,[1626181],1610612761.0,TOR,,,,Powell,N. Powell,,,,,27.13,Missed,,,,,,,,,,,,,,,,,,,
218,PT05M55.00S,2020-09-07T23:25:20.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612738,25,41,2020-09-07T23:26:51Z,2130000,,,0,,Team defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,217.0,,,,,,,,,,,,,,
219,PT05M55.00S,2020-09-07T23:25:36.3Z,2,REGULAR,foul,personal,[],1628384,,,1610612738,25,41,2020-09-07T23:25:44Z,2140000,,,0,,O. Anunoby FOUL personal (1 PF),"[1628384, 1629684]",1610612761.0,TOR,looseball,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,201640.0,,1.0,0.0,Williams,1629684.0,,,,,
221,PT05M55.00S,2020-09-07T23:25:47.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,25,41,2020-09-07T23:25:47Z,2160000,,,0,,timeout full,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT05M55.00S,2020-09-07T23:28:49.9Z,2,REGULAR,substitution,out,[],1626181,,,1610612738,25,41,2020-09-07T23:29:08Z,2170000,,,0,,substitution out Powell,[1626181],1610612761.0,TOR,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT05M55.00S,2020-09-07T23:28:49.9Z,2,REGULAR,substitution,out,[],1627759,,,1610612738,25,41,2020-09-07T23:29:08Z,2180000,,,0,,substitution out Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT05M55.00S,2020-09-07T23:28:49.9Z,2,REGULAR,substitution,out,[],1629684,,,1610612738,25,41,2020-09-07T23:29:08Z,2190000,,,0,,substitution out Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT05M55.00S,2020-09-07T23:28:49.9Z,2,REGULAR,substitution,in,[],201188,,,1610612738,25,41,2020-09-07T23:29:08Z,2200000,,,0,,substitution in Gasol,[201188],1610612761.0,TOR,,,,Gasol,M. Gasol,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT05M55.00S,2020-09-07T23:28:49.9Z,2,REGULAR,substitution,in,[],1628369,,,1610612738,25,41,2020-09-07T23:29:08Z,2210000,,,0,,substitution in Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT05M55.00S,2020-09-07T23:28:49.9Z,2,REGULAR,substitution,in,[],1628464,,,1610612738,25,41,2020-09-07T23:29:08Z,2220000,,,0,,substitution in Theis,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT05M45.00S,2020-09-07T23:29:30.3Z,2,REGULAR,2pt,layup,['pointsinthepaint'],1628369,94.1688567674113,51.78462009803921,1610612738,25,41,2020-09-07T23:29:38Z,2230000,9.0,2.0,1,right,MISS J. Tatum layup,[1628369],1610612738.0,BOS,cuttingfingerroll,,,Tatum,J. Tatum,,,,,1.18,Missed,,,,,,,,,,,,,,,,,,,
229,PT05M44.00S,2020-09-07T23:29:31.3Z,2,REGULAR,rebound,defensive,[],201188,,,1610612761,25,41,2020-09-07T23:29:33Z,2240000,,,0,,M. Gasol REBOUND (Off:0 Def:5),[201188],1610612761.0,TOR,,,,Gasol,M. Gasol,,,,,,,,,,,228.0,5.0,5.0,0.0,,,,,,,,,,,
230,PT05M28.00S,2020-09-07T23:29:47.7Z,2,REGULAR,turnover,badpass,[],200768,,,1610612761,25,41,2020-09-07T23:29:51Z,2250000,,,0,,K. Lowry TURNOVER badpass (2 TOV) Stolen,"[200768, 1628369]",1610612761.0,TOR,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,2.0,,,,,,,Tatum,1628369.0,
231,PT05M28.00S,2020-09-07T23:29:47.7Z,2,REGULAR,steal,,[],1628369,,,1610612738,25,41,2020-09-07T23:29:49Z,2260000,,,0,,J. Tatum STEAL (1 STL),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT05M25.00S,2020-09-07T23:29:54.3Z,2,REGULAR,foul,personal,['2freethrow'],1627783,,,1610612738,25,41,2020-09-07T23:29:59Z,2270000,,,0,,P. Siakam FOUL personal (2 PF) (Wanamaker 2freethrow),"[1627783, 202954]",1610612761.0,TOR,shooting,,,Siakam,P. Siakam,,,,,,,,,,,,,,,2004.0,,2.0,0.0,Wanamaker,202954.0,,,,,
234,PT05M25.00S,2020-09-07T23:30:23.6Z,2,REGULAR,freethrow,1of2,"['fromturnover', 'fastbreak']",202954,,,1610612738,25,42,2020-09-07T23:30:23Z,2290000,,,0,,B. Wanamaker freethrow 1of2 (6 PTS),[202954],1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
235,PT05M25.00S,2020-09-07T23:30:38.4Z,2,REGULAR,freethrow,2of2,"['fastbreak', 'fromturnover']",202954,,,1610612738,25,43,2020-09-07T23:30:38Z,2300000,,,0,,B. Wanamaker freethrow 2of2 (7 PTS),[202954],1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
236,PT05M14.00S,2020-09-07T23:30:52.8Z,2,REGULAR,2pt,jumpshot,[],1627832,26.363337713534822,72.61795343137256,1610612761,25,43,2020-09-07T23:30:57Z,2310000,-113.0,195.0,1,left,MISS F. VanVleet 23' jumpshot,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,23.05,Missed,,,,,,,,,,,,,,,,,,,
237,PT05M09.00S,2020-09-07T23:30:57.8Z,2,REGULAR,rebound,defensive,[],202689,,,1610612738,25,43,2020-09-07T23:30:57Z,2320000,,,0,,K. Walker REBOUND (Off:0 Def:4),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,236.0,4.0,4.0,0.0,,,,,,,,,,,
238,PT04M55.00S,2020-09-07T23:31:10.4Z,2,REGULAR,3pt,jumpshot,[],1628369,66.83639947437582,49.57873774509804,1610612738,25,46,2020-09-07T23:31:14Z,2330000,-2.0,259.0,1,right,J. Tatum 26' 3PT  (12 PTS) (B. Wanamaker 1 AST),"[1628369, 202954]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,26.47,Made,12.0,B. Wanamaker,202954.0,1.0,,,,,,,,,,,,,,,
240,PT04M49.00S,2020-09-07T23:31:18.6Z,2,REGULAR,turnover,badpass,[],1627783,,,1610612761,25,46,2020-09-07T23:32:10Z,2350000,,,0,,P. Siakam TURNOVER badpass (2 TOV) Stolen,"[1627783, 202954]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,2.0,,,,,,,Wanamaker,202954.0,
241,PT04M49.00S,2020-09-07T23:31:18.6Z,2,REGULAR,steal,,[],202954,,,1610612738,25,46,2020-09-07T23:31:21Z,2360000,,,0,,B. Wanamaker STEAL (1 STL),[202954],1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT04M41.00S,2020-09-07T23:31:27.1Z,2,REGULAR,stoppage,outofbounds,[],0,,,1610612738,25,46,2020-09-07T23:31:27Z,2370000,,,0,,stoppage outofbounds,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT04M36.00S,2020-09-07T23:31:44.9Z,2,REGULAR,turnover,badpass,[],1628464,,,1610612738,25,46,2020-09-07T23:31:57Z,2380000,,,0,,D. Theis TURNOVER badpass (1 TOV) Stolen,"[1628464, 1628384]",1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,1.0,,,,,,,Anunoby,1628384.0,
244,PT04M36.00S,2020-09-07T23:31:44.9Z,2,REGULAR,steal,,[],1628384,,,1610612761,25,46,2020-09-07T23:31:46Z,2390000,,,0,,O. Anunoby STEAL (2 STL),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT04M36.00S,2020-09-07T23:31:48.9Z,2,REGULAR,foul,personal,[],1628369,,,1610612761,25,46,2020-09-07T23:31:53Z,2400000,,,0,,J. Tatum FOUL personal (3 PF),"[1628369, 1628384]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,2715.0,,3.0,0.0,Anunoby,1628384.0,,,,,
247,PT04M36.00S,2020-09-07T23:32:04.6Z,2,REGULAR,substitution,out,[],1628369,,,1610612761,25,46,2020-09-07T23:32:13Z,2420000,,,0,,substitution out Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT04M36.00S,2020-09-07T23:32:04.6Z,2,REGULAR,substitution,in,[],1627759,,,1610612761,25,46,2020-09-07T23:32:13Z,2430000,,,0,,substitution in Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT04M29.00S,2020-09-07T23:32:19.9Z,2,REGULAR,3pt,jumpshot,['fromturnover'],1627832,31.61957950065703,66.49050245098039,1610612761,25,46,2020-09-07T23:32:24Z,2440000,-82.0,245.0,1,left,MISS F. VanVleet 26' 3PT,[1627832],1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,26.35,Missed,,,,,,,,,,,,,,,,,,,
250,PT04M27.00S,2020-09-07T23:32:21.9Z,2,REGULAR,rebound,defensive,[],202954,,,1610612738,25,46,2020-09-07T23:32:24Z,2450000,,,0,,B. Wanamaker REBOUND (Off:0 Def:1),[202954],1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,249.0,1.0,1.0,0.0,,,,,,,,,,,
251,PT04M20.00S,2020-09-07T23:32:31.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628384,,,1610612738,25,46,2020-09-07T23:32:48Z,2460000,,,0,,O. Anunoby FOUL personal (2 PF) (Theis inpenalty),"[1628384, 1628464]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,2715.0,,2.0,0.0,Theis,1628464.0,,,,,
253,PT04M20.00S,2020-09-07T23:32:59.5Z,2,REGULAR,freethrow,1of2,[],1628464,,,1610612738,25,47,2020-09-07T23:32:59Z,2480000,,,0,,D. Theis freethrow 1of2 (5 PTS),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
254,PT04M20.00S,2020-09-07T23:33:12.8Z,2,REGULAR,freethrow,2of2,[],1628464,,,1610612738,25,48,2020-09-07T23:33:12Z,2490000,,,0,,D. Theis freethrow 2of2 (6 PTS),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
255,PT04M00.00S,2020-09-07T23:33:38.6Z,2,REGULAR,foul,personal,['2freethrow'],1628464,,,1610612761,25,48,2020-09-07T23:33:44Z,2500000,,,0,,D. Theis FOUL personal (2 PF) (VanVleet 2freethrow),"[1628464, 1627832]",1610612738.0,BOS,shooting,,,Theis,D. Theis,,,,,,,,,,,,,,,2715.0,,2.0,0.0,VanVleet,1627832.0,,,,,
257,PT04M00.00S,2020-09-07T23:34:04.2Z,2,REGULAR,freethrow,1of2,[],1627832,,,1610612761,26,48,2020-09-07T23:34:04Z,2520000,,,0,,F. VanVleet freethrow 1of2 (3 PTS),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
258,PT04M00.00S,2020-09-07T23:34:20.3Z,2,REGULAR,freethrow,2of2,[],1627832,,,1610612761,27,48,2020-09-07T23:34:20Z,2530000,,,0,,F. VanVleet freethrow 2of2 (4 PTS),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
259,PT03M45.00S,2020-09-07T23:34:36.8Z,2,REGULAR,2pt,dunk,['pointsinthepaint'],203935,94.69448094612353,51.294424019607845,1610612738,27,50,2020-09-07T23:34:40Z,2540000,6.0,-3.0,1,right,M. Smart dunk (7 PTS) (K. Walker 3 AST),"[203935, 202689]",1610612738.0,BOS,cutting,,,Smart,M. Smart,,,,,0.71,Made,7.0,K. Walker,202689.0,3.0,,,,,,,,,,,,,,,
