actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
191,PT10M39.00S,2019-12-29T00:40:58.0Z,2,REGULAR,3pt,jumpshot,[],1628369,71.04139290407359,73.59834558823529,1610612738,29,36,2019-12-29T00:42:45Z,1880000,118.0,220.0,1,right,MISS J. Tatum 25' 3PT,[1628369],1610612738.0,BOS,stepback,,,Tatum,J. Tatum,,,,,25.42,Missed,,,,,,,,,,,,,,,,,,,
192,PT10M36.00S,2019-12-29T00:41:01.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612738,29,36,2019-12-29T00:41:10Z,1890000,,,0,,Team offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,191.0,,,,,,,,,,,,,,,,
194,PT10M36.00S,2019-12-29T00:41:06.6Z,2,REGULAR,foul,personal,[],201586,,,1610612738,29,36,2019-12-29T00:41:21Z,1910000,,,0,,S. Ibaka FOUL personal (2 PF),"[201586, 202683]",1610612761.0,TOR,looseball,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,,,1146.0,2.0,0.0,Kanter,202683.0,
196,PT10M33.00S,2019-12-29T00:41:31.9Z,2,REGULAR,turnover,outofbounds,[],202954,,,1610612738,29,36,2019-12-29T00:41:43Z,1930000,,,0,,B. Wanamaker TURNOVER outofbounds (1 TOV),[202954],1610612738.0,BOS,step,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,1.0,,,1627962.0,,,,,
197,PT10M22.00S,2019-12-29T00:41:52.3Z,2,REGULAR,3pt,jumpshot,['fromturnover'],201586,28.465834428383708,17.22579656862745,1610612761,29,36,2019-12-29T00:41:59Z,1940000,164.0,215.0,1,left,MISS S. Ibaka 27' 3PT,[201586],1610612761.0,TOR,,,,Ibaka,S. Ibaka,,,,,27.48,Missed,,,,,,,,,,,,,,,,,,,
198,PT10M19.00S,2019-12-29T00:41:55.3Z,2,REGULAR,rebound,defensive,[],202330,,,1610612738,29,36,2019-12-29T00:42:05Z,1950000,,,0,,G. Hayward REBOUND (Off:0 Def:2),[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,197.0,2.0,2.0,0.0,,,,,,,,,,,,,
199,PT10M07.00S,2019-12-29T00:42:06.2Z,2,REGULAR,2pt,hook,['pointsinthepaint'],202683,94.43166885676742,47.86305147058824,1610612738,31,36,2019-12-29T00:42:13Z,1960000,-11.0,0.0,1,right,E. Kanter hook (7 PTS) (G. Hayward 2 AST),"[202683, 202330]",1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,1.19,Made,,,,,,,7.0,G. Hayward,202330.0,2.0,,,,,,,,,
201,PT09M54.00S,2019-12-29T00:42:18.6Z,2,REGULAR,3pt,jumpshot,[],200768,23.99802890932983,7.421875,1610612761,31,36,2019-12-29T00:42:24Z,1980000,213.0,173.0,1,left,MISS K. Lowry 28' 3PT,[200768],1610612761.0,TOR,,,,Lowry,K. Lowry,,,,,27.79,Missed,,,,,,,,,,,,,,,,,,,
202,PT09M53.00S,2019-12-29T00:42:19.6Z,2,REGULAR,rebound,defensive,[],202683,,,1610612738,31,36,2019-12-29T00:42:24Z,1990000,,,0,,E. Kanter REBOUND (Off:0 Def:1),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,201.0,1.0,1.0,0.0,,,,,,,,,,,,,
203,PT09M46.00S,2019-12-29T00:42:30.1Z,2,REGULAR,turnover,traveling,[],1628369,,,1610612738,31,36,2019-12-29T00:42:44Z,2000000,,,0,,J. Tatum TURNOVER traveling (1 TOV),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,1.0,,,1146.0,,,,,
204,PT09M35.00S,2019-12-29T00:42:59.4Z,2,REGULAR,2pt,layup,"['pointsinthepaint', 'fromturnover']",1627775,8.278580814717477,47.27328431372549,1610612761,31,38,2019-12-29T00:43:07Z,2010000,14.0,25.0,1,left,P. McCaw layup (10 PTS),[1627775],1610612761.0,TOR,driving,,,McCaw,P. McCaw,,,,,3.37,Made,,,,,,,10.0,,,,,,,,,,,,
205,PT09M10.00S,2019-12-29T00:43:24.8Z,2,REGULAR,2pt,hook,['pointsinthepaint'],202683,92.32917214191852,55.70618872549019,1610612738,33,38,2019-12-29T00:43:32Z,2020000,29.0,20.0,1,right,E. Kanter hook (9 PTS),[202683],1610612738.0,BOS,driving,,,Kanter,E. Kanter,,,,,3.8,Made,,,,,,,9.0,,,,,,,,,,,,
206,PT09M01.00S,2019-12-29T00:43:36.1Z,2,REGULAR,turnover,lostball,[],200768,,,1610612761,33,38,2019-12-29T00:44:22Z,2030000,,,0,,K. Lowry TURNOVER lostball (3 TOV) Stolen,"[200768, 202954]",1610612761.0,TOR,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,3.0,Wanamaker,202954.0,,,,,,
207,PT09M01.00S,2019-12-29T00:43:36.1Z,2,REGULAR,steal,,[],202954,,,1610612738,33,38,2019-12-29T00:43:45Z,2040000,,,0,,B. Wanamaker STEAL (1 STL),[202954],1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT09M00.00S,2019-12-29T00:43:46.5Z,2,REGULAR,foul,personal,[],1626178,,,1610612738,33,38,2019-12-29T00:43:50Z,2050000,,,0,,R. Hollis-Jefferson FOUL personal (1 PF),"[1626178, 202954]",1610612761.0,TOR,,,,Hollis-Jefferson,R. Hollis-Jefferson,,,,,,,,,,,,,,,,,,,,1146.0,1.0,0.0,Wanamaker,202954.0,
210,PT09M00.00S,2019-12-29T00:43:51.7Z,2,REGULAR,substitution,out,[],202683,,,1610612738,33,38,2019-12-29T00:44:09Z,2070000,,,0,,substitution out Kanter,[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT09M00.00S,2019-12-29T00:43:51.7Z,2,REGULAR,substitution,out,[],203935,,,1610612738,33,38,2019-12-29T00:44:09Z,2080000,,,0,,substitution out Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT09M00.00S,2019-12-29T00:43:51.7Z,2,REGULAR,substitution,out,[],1629056,,,1610612738,33,38,2019-12-29T00:44:09Z,2090000,,,0,,substitution out Davis,[1629056],1610612761.0,TOR,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT09M00.00S,2019-12-29T00:43:51.7Z,2,REGULAR,substitution,out,[],201586,,,1610612738,33,38,2019-12-29T00:44:09Z,2100000,,,0,,substitution out Ibaka,[201586],1610612761.0,TOR,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT09M00.00S,2019-12-29T00:43:51.7Z,2,REGULAR,substitution,out,[],1627775,,,1610612738,33,38,2019-12-29T00:44:09Z,2110000,,,0,,substitution out McCaw,[1627775],1610612761.0,TOR,,,,McCaw,P. McCaw,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT09M00.00S,2019-12-29T00:43:51.7Z,2,REGULAR,substitution,in,[],202689,,,1610612738,33,38,2019-12-29T00:44:09Z,2120000,,,0,,substitution in Walker,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT09M00.00S,2019-12-29T00:43:51.7Z,2,REGULAR,substitution,in,[],1628464,,,1610612738,33,38,2019-12-29T00:44:09Z,2130000,,,0,,substitution in Theis,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT09M00.00S,2019-12-29T00:43:51.7Z,2,REGULAR,substitution,in,[],1627832,,,1610612738,33,38,2019-12-29T00:44:09Z,2140000,,,0,,substitution in VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT09M00.00S,2019-12-29T00:43:51.7Z,2,REGULAR,substitution,in,[],1628384,,,1610612738,33,38,2019-12-29T00:44:09Z,2150000,,,0,,substitution in Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT09M00.00S,2019-12-29T00:43:51.7Z,2,REGULAR,substitution,in,[],1628449,,,1610612738,33,38,2019-12-29T00:44:09Z,2160000,,,0,,substitution in Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT08M42.00S,2019-12-29T00:44:26.1Z,2,REGULAR,2pt,jumpshot,"['pointsinthepaint', 'fromturnover']",202330,83.78777923784494,61.09834558823529,1610612738,33,38,2019-12-29T00:44:40Z,2170000,55.0,100.0,1,right,MISS G. Hayward 12' jumpshot,[202330],1610612738.0,BOS,pullup,,,Hayward,G. Hayward,,,,,11.91,Missed,,,,,,,,,,,,,,,,,,,
221,PT08M40.00S,2019-12-29T00:44:28.1Z,2,REGULAR,rebound,defensive,[],1626178,,,1610612761,33,38,2019-12-29T00:44:40Z,2180000,,,0,,R. Hollis-Jefferson REBOUND (Off:0 Def:3),[1626178],1610612761.0,TOR,,,,Hollis-Jefferson,R. Hollis-Jefferson,,,,,,,,,220.0,3.0,3.0,0.0,,,,,,,,,,,,,
222,PT08M34.00S,2019-12-29T00:44:34.3Z,2,REGULAR,2pt,layup,['pointsinthepaint'],1627832,7.703679369250986,41.490502450980394,1610612761,33,38,2019-12-29T00:44:50Z,2190000,43.0,20.0,1,left,MISS F. VanVleet layup Blocked,"[1627832, 202330]",1610612761.0,TOR,driving,,,VanVleet,F. VanVleet,,,,,4.95,Missed,Hayward,202330.0,,,,,,,,,,,,,,,,,
247,PT08M34.00S,2019-12-29T00:44:34.3Z,2,REGULAR,block,,[],202330,,,1610612761,33,38,2019-12-29T00:48:05Z,2195000,,,0,,G. Hayward BLOCK (1 BLK),[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT08M32.00S,2019-12-29T00:44:36.3Z,2,REGULAR,rebound,offensive,[],1626178,,,1610612761,33,38,2019-12-29T00:44:50Z,2200000,,,0,,R. Hollis-Jefferson REBOUND (Off:1 Def:3),[1626178],1610612761.0,TOR,,,,Hollis-Jefferson,R. Hollis-Jefferson,,,,,,,,,222.0,4.0,3.0,1.0,,,,,,,,,,,,,
224,PT08M26.00S,2019-12-29T00:44:42.4Z,2,REGULAR,2pt,layup,"['pointsinthepaint', '2ndchance']",1626178,9.674770039421814,43.69638480392157,1610612761,33,38,2019-12-29T00:44:56Z,2210000,32.0,38.0,1,left,MISS R. Hollis-Jefferson layup Blocked,"[1626178, 202330]",1610612761.0,TOR,cutting,,,Hollis-Jefferson,R. Hollis-Jefferson,,,,,5.4,Missed,Hayward,202330.0,,,,,,,,,,,,,,,,,
225,PT08M26.00S,2019-12-29T00:44:42.4Z,2,REGULAR,block,,[],202330,,,1610612761,33,38,2019-12-29T00:44:44Z,2220000,,,0,,G. Hayward BLOCK (2 BLK),[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT08M25.00S,2019-12-29T00:44:43.4Z,2,REGULAR,rebound,defensive,[],202330,,,1610612738,33,38,2019-12-29T00:44:56Z,2230000,,,0,,G. Hayward REBOUND (Off:0 Def:3),[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,224.0,3.0,3.0,0.0,,,,,,,,,,,,,
227,PT08M25.00S,2019-12-29T00:44:48.9Z,2,REGULAR,foul,personal,[],1628384,,,1610612738,33,38,2019-12-29T00:48:46Z,2240000,,,0,,O. Anunoby FOUL personal (3 PF),"[1628384, 202330]",1610612761.0,TOR,take,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,201245.0,3.0,0.0,Hayward,202330.0,
229,PT08M16.00S,2019-12-29T00:45:12.9Z,2,REGULAR,turnover,backcourt,[],202689,,,1610612738,33,38,2019-12-29T00:45:43Z,2260000,,,0,,K. Walker TURNOVER backcourt (1 TOV),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,1.0,,,,,,,,
230,PT08M16.00S,2019-12-29T00:45:34.2Z,2,REGULAR,substitution,out,[],1628384,,,1610612761,33,38,2019-12-29T00:45:37Z,2270000,,,0,,substitution out Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT08M16.00S,2019-12-29T00:45:34.2Z,2,REGULAR,substitution,in,[],1629056,,,1610612761,33,38,2019-12-29T00:45:37Z,2280000,,,0,,substitution in Davis,[1629056],1610612761.0,TOR,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT08M00.00S,2019-12-29T00:45:59.9Z,2,REGULAR,3pt,jumpshot,['fromturnover'],1628449,31.35676741130092,71.8826593137255,1610612761,33,38,2019-12-29T00:46:05Z,2290000,-109.0,242.0,1,left,MISS C. Boucher 27' 3PT,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,27.09,Missed,,,,,,,,,,,,,,,,,,,
233,PT07M57.00S,2019-12-29T00:46:02.9Z,2,REGULAR,rebound,offensive,[],1629056,,,1610612761,33,38,2019-12-29T00:46:05Z,2300000,,,0,,T. Davis REBOUND (Off:1 Def:1),[1629056],1610612761.0,TOR,,,,Davis,T. Davis,,,,,,,,,232.0,2.0,1.0,1.0,,,,,,,,,,,,,
234,PT07M55.00S,2019-12-29T00:46:05.3Z,2,REGULAR,3pt,jumpshot,"['fromturnover', '2ndchance']",1627832,31.882391590013142,66.24540441176471,1610612761,33,38,2019-12-29T00:46:13Z,2310000,-81.0,247.0,1,left,MISS F. VanVleet 27' 3PT,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,26.54,Missed,,,,,,,,,,,,,,,,,,,
235,PT07M52.00S,2019-12-29T00:46:08.3Z,2,REGULAR,rebound,offensive,[],1629056,,,1610612761,33,38,2019-12-29T00:46:13Z,2320000,,,0,,T. Davis REBOUND (Off:2 Def:1),[1629056],1610612761.0,TOR,,,,Davis,T. Davis,,,,,,,,,234.0,3.0,1.0,2.0,,,,,,,,,,,,,
236,PT07M51.00S,2019-12-29T00:46:09.5Z,2,REGULAR,2pt,layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629056,6.258212877792378,51.78462009803921,1610612761,33,40,2019-12-29T00:46:20Z,2330000,-9.0,6.0,1,left,T. Davis layup (2 PTS),[1629056],1610612761.0,TOR,putback,,,Davis,T. Davis,,,,,1.48,Made,,,,,,,2.0,,,,,,,,,,,,
237,PT07M35.00S,2019-12-29T00:46:25.5Z,2,REGULAR,2pt,layup,['pointsinthepaint'],202689,93.11760840998686,50.314031862745104,1610612738,35,40,2019-12-29T00:46:30Z,2340000,2.0,12.0,1,right,K. Walker layup (7 PTS),[202689],1610612738.0,BOS,driving,,,Walker,K. Walker,,,,,1.78,Made,,,,,,,7.0,,,,,,,,,,,,
238,PT07M23.00S,2019-12-29T00:46:40.8Z,2,REGULAR,stoppage,outofbounds,[],0,,,1610612761,35,40,2019-12-29T00:46:40Z,2350000,,,0,,stoppage outofbounds,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT07M11.00S,2019-12-29T00:47:06.8Z,2,REGULAR,2pt,layup,['pointsinthepaint'],1627832,9.149145860709593,46.88265931372549,1610612761,35,40,2019-12-29T00:47:17Z,2360000,16.0,34.0,1,left,MISS F. VanVleet layup Blocked,"[1627832, 1628464]",1610612761.0,TOR,driving,,,VanVleet,F. VanVleet,,,,,4.2,Missed,Theis,1628464.0,,,,,,,,,,,,,,,,,
240,PT07M11.00S,2019-12-29T00:47:06.8Z,2,REGULAR,block,,[],1628464,,,1610612761,35,40,2019-12-29T00:47:08Z,2370000,,,0,,D. Theis BLOCK (1 BLK),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT07M09.00S,2019-12-29T00:47:08.8Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,35,40,2019-12-29T00:47:17Z,2380000,,,0,,J. Tatum REBOUND (Off:0 Def:2),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,239.0,2.0,2.0,0.0,,,,,,,,,,,,,
242,PT07M06.00S,2019-12-29T00:47:13.3Z,2,REGULAR,foul,personal,['2freethrow'],1626178,,,1610612738,35,40,2019-12-29T00:47:26Z,2390000,,,0,,R. Hollis-Jefferson FOUL personal (2 PF) (Wanamaker 2freethrow),"[1626178, 202954]",1610612761.0,TOR,shooting,,,Hollis-Jefferson,R. Hollis-Jefferson,,,,,,,,,,,,,,,,,,,,1146.0,2.0,0.0,Wanamaker,202954.0,
244,PT07M06.00S,2019-12-29T00:47:38.9Z,2,REGULAR,freethrow,1of2,['fastbreak'],202954,,,1610612738,36,40,2019-12-29T00:47:38Z,2410000,,,0,,B. Wanamaker freethrow 1of2 (1 PTS),[202954],1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,,Made,,,,,,,1.0,,,,,,,,,,,,
245,PT07M06.00S,2019-12-29T00:47:50.9Z,2,REGULAR,freethrow,2of2,['fastbreak'],202954,,,1610612738,37,40,2019-12-29T00:47:50Z,2420000,,,0,,B. Wanamaker freethrow 2of2 (2 PTS),[202954],1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,,Made,,,,,,,2.0,,,,,,,,,,,,
246,PT07M06.00S,2019-12-29T00:47:58.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,37,40,2019-12-29T00:47:58Z,2430000,,,0,,timeout full,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT07M06.00S,2019-12-29T00:50:03.3Z,2,REGULAR,substitution,out,[],1628369,,,1610612761,37,40,2019-12-29T00:50:19Z,2440000,,,0,,substitution out Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT07M06.00S,2019-12-29T00:50:03.3Z,2,REGULAR,substitution,in,[],1627759,,,1610612761,37,40,2019-12-29T00:50:19Z,2450000,,,0,,substitution in Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT06M51.00S,2019-12-29T00:51:06.2Z,2,REGULAR,2pt,dunk,['pointsinthepaint'],1628449,6.1268068331143235,48.10814950980392,1610612761,37,42,2019-12-29T00:51:13Z,2460000,9.0,5.0,1,left,C. Boucher dunk (4 PTS) (F. VanVleet 2 AST),"[1628449, 1627832]",1610612761.0,TOR,cutting,,,Boucher,C. Boucher,,,,,1.42,Made,,,,,,,4.0,F. VanVleet,1627832.0,2.0,,,,,,,,,
252,PT06M37.00S,2019-12-29T00:51:20.7Z,2,REGULAR,3pt,jumpshot,[],202689,72.61826544021025,83.15716911764706,1610612738,37,42,2019-12-29T00:51:28Z,2480000,166.0,205.0,1,right,MISS K. Walker 27' 3PT,[202689],1610612738.0,BOS,pullup,,,Walker,K. Walker,,,,,26.79,Missed,,,,,,,,,,,,,,,,,,,
253,PT06M34.00S,2019-12-29T00:51:23.7Z,2,REGULAR,rebound,defensive,[],1629056,,,1610612761,37,42,2019-12-29T00:51:28Z,2490000,,,0,,T. Davis REBOUND (Off:2 Def:2),[1629056],1610612761.0,TOR,,,,Davis,T. Davis,,,,,,,,,252.0,4.0,2.0,2.0,,,,,,,,,,,,,
254,PT06M19.00S,2019-12-29T00:51:38.9Z,2,REGULAR,3pt,jumpshot,[],1626178,12.302890932982917,95.90226715686273,1610612761,37,42,2019-12-29T00:51:46Z,2500000,-230.0,63.0,1,left,MISS R. Hollis-Jefferson 24' 3PT,[1626178],1610612761.0,TOR,,,,Hollis-Jefferson,R. Hollis-Jefferson,,,,,23.95,Missed,,,,,,,,,,,,,,,,,,,
255,PT06M16.00S,2019-12-29T00:51:41.9Z,2,REGULAR,rebound,offensive,[],1628449,,,1610612761,37,42,2019-12-29T00:51:46Z,2510000,,,0,,C. Boucher REBOUND (Off:1 Def:1),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,254.0,2.0,1.0,1.0,,,,,,,,,,,,,
256,PT06M15.00S,2019-12-29T00:51:42.4Z,2,REGULAR,3pt,jumpshot,['2ndchance'],1629056,20.318659658344284,3.7454044117647056,1610612761,37,45,2019-12-29T00:51:49Z,2520000,231.0,138.0,1,left,T. Davis 27' 3PT  (5 PTS) (C. Boucher 2 AST),"[1629056, 1628449]",1610612761.0,TOR,,,,Davis,T. Davis,,,,,27.25,Made,,,,,,,5.0,C. Boucher,1628449.0,2.0,,,,,,,,,
258,PT05M59.00S,2019-12-29T00:51:58.3Z,2,REGULAR,3pt,jumpshot,[],202330,73.27529566360053,15.265012254901961,1610612738,37,45,2019-12-29T00:52:03Z,2540000,-174.0,199.0,1,right,MISS G. Hayward 27' 3PT,[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,26.81,Missed,,,,,,,,,,,,,,,,,,,
259,PT05M57.00S,2019-12-29T00:52:00.3Z,2,REGULAR,rebound,defensive,[],1626178,,,1610612761,37,45,2019-12-29T00:52:03Z,2550000,,,0,,R. Hollis-Jefferson REBOUND (Off:1 Def:4),[1626178],1610612761.0,TOR,,,,Hollis-Jefferson,R. Hollis-Jefferson,,,,,,,,,258.0,5.0,4.0,1.0,,,,,,,,,,,,,
260,PT05M45.00S,2019-12-29T00:52:15.3Z,2,REGULAR,foul,personal,['2freethrow'],202330,,,1610612761,37,45,2019-12-29T00:52:22Z,2560000,,,0,,G. Hayward FOUL personal (1 PF) (Lowry 2freethrow),"[202330, 200768]",1610612738.0,BOS,shooting,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,1146.0,1.0,0.0,Lowry,200768.0,
262,PT05M45.00S,2019-12-29T00:52:38.4Z,2,REGULAR,freethrow,1of2,[],200768,,,1610612761,37,46,2019-12-29T00:52:38Z,2580000,,,0,,K. Lowry freethrow 1of2 (12 PTS),[200768],1610612761.0,TOR,,,,Lowry,K. Lowry,,,,,,Made,,,,,,,12.0,,,,,,,,,,,,
263,PT05M45.00S,2019-12-29T00:52:40.5Z,2,REGULAR,substitution,out,[],1626178,,,1610612761,37,46,2019-12-29T00:52:47Z,2590000,,,0,,substitution out Hollis-Jefferson,[1626178],1610612761.0,TOR,,,,Hollis-Jefferson,R. Hollis-Jefferson,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT05M45.00S,2019-12-29T00:52:40.5Z,2,REGULAR,substitution,in,[],1627775,,,1610612761,37,46,2019-12-29T00:52:47Z,2600000,,,0,,substitution in McCaw,[1627775],1610612761.0,TOR,,,,McCaw,P. McCaw,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT05M45.00S,2019-12-29T00:52:54.3Z,2,REGULAR,freethrow,2of2,[],200768,,,1610612761,37,47,2019-12-29T00:52:54Z,2610000,,,0,,K. Lowry freethrow 2of2 (13 PTS),[200768],1610612761.0,TOR,,,,Lowry,K. Lowry,,,,,,Made,,,,,,,13.0,,,,,,,,,,,,
266,PT05M32.00S,2019-12-29T00:53:10.4Z,2,REGULAR,2pt,layup,['pointsinthepaint'],1627759,92.85479632063075,43.69638480392157,1610612738,37,47,2019-12-29T00:53:27Z,2620000,-32.0,15.0,1,right,MISS J. Brown layup Blocked,"[1627759, 1628449]",1610612738.0,BOS,cutting,,,Brown,J. Brown,,,,,3.74,Missed,Boucher,1628449.0,,,,,,,,,,,,,,,,,
267,PT05M32.00S,2019-12-29T00:53:10.4Z,2,REGULAR,block,,[],1628449,,,1610612738,37,47,2019-12-29T00:53:12Z,2630000,,,0,,C. Boucher BLOCK (1 BLK),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT05M32.00S,2019-12-29T00:53:10.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612738,37,47,2019-12-29T00:53:27Z,2640000,,,0,,Team offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,266.0,,,,,,,,,,,,,,,,
269,PT05M32.00S,2019-12-29T00:53:19.9Z,2,REGULAR,stoppage,outofbounds,[],0,,,1610612738,37,47,2019-12-29T00:53:19Z,2650000,,,0,,stoppage outofbounds,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT05M32.00S,2019-12-29T00:53:20.9Z,2,REGULAR,substitution,out,[],200768,,,1610612738,37,47,2019-12-29T00:53:29Z,2660000,,,0,,substitution out Lowry,[200768],1610612761.0,TOR,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT05M32.00S,2019-12-29T00:53:20.9Z,2,REGULAR,substitution,in,[],1626178,,,1610612738,37,47,2019-12-29T00:53:29Z,2670000,,,0,,substitution in Hollis-Jefferson,[1626178],1610612761.0,TOR,,,,Hollis-Jefferson,R. Hollis-Jefferson,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT05M19.00S,2019-12-29T00:53:45.1Z,2,REGULAR,2pt,jumpshot,['2ndchance'],1627759,72.48685939553219,57.666973039215684,1610612738,37,47,2019-12-29T00:54:09Z,2680000,38.0,206.0,1,right,MISS J. Brown 22' jumpshot,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,21.5,Missed,,,,,,,,,,,,,,,,,,,
273,PT05M17.00S,2019-12-29T00:53:47.1Z,2,REGULAR,rebound,defensive,[],1627775,,,1610612761,37,47,2019-12-29T00:53:47Z,2690000,,,0,,P. McCaw REBOUND (Off:0 Def:2),[1627775],1610612761.0,TOR,,,,McCaw,P. McCaw,,,,,,,,,272.0,2.0,2.0,0.0,,,,,,,,,,,,,
274,PT05M13.00S,2019-12-29T00:53:50.6Z,2,REGULAR,2pt,layup,"['pointsinthepaint', 'fastbreak']",1626178,5.075558475689881,55.4610906862745,1610612761,37,49,2019-12-29T00:54:06Z,2700000,-27.0,-5.0,1,left,R. Hollis-Jefferson layup (3 PTS) (P. McCaw 5 AST),"[1626178, 1627775]",1610612761.0,TOR,runningfingerroll,,,Hollis-Jefferson,R. Hollis-Jefferson,,,,,2.73,Made,,,,,,,3.0,P. McCaw,1627775.0,5.0,,,,,,,,,
275,PT05M13.00S,2019-12-29T00:53:55.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,37,49,2019-12-29T00:53:55Z,2710000,,,0,,timeout full,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT05M13.00S,2019-12-29T00:56:02.7Z,2,REGULAR,substitution,out,[],202954,,,1610612738,37,49,2019-12-29T00:56:36Z,2720000,,,0,,substitution out Wanamaker,[202954],1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,,,,,,
