actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
95,PT03M44.00S,2020-09-15T23:01:11.9Z,1,REGULAR,3pt,jumpshot,[],1628369,70.64717477003943,76.29442401960785,1610612738,24,13,2020-09-15T23:04:47Z,950000,131.0,223.0,1,right,MISS J. Tatum 26' 3PT,[1628369],1610612738.0,BOS,stepback,,,Tatum,J. Tatum,,,,,26.4,Missed,,,,,,,,,,,,,,,,,,,
96,PT03M42.00S,2020-09-15T23:01:13.9Z,1,REGULAR,rebound,defensive,[],1629134,,,1610612748,24,13,2020-09-15T23:04:47Z,960000,,,0,,K. Nunn REBOUND (Off:0 Def:1),[1629134],1610612748.0,MIA,,,,Nunn,K. Nunn,,,,,,,95.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
97,PT03M19.00S,2020-09-15T23:01:36.9Z,1,REGULAR,2pt,jumpshot,['pointsinthepaint'],1628389,14.536793692509855,49.08854166666667,1610612748,24,13,2020-09-15T23:05:28Z,970000,5.0,84.0,1,left,MISS B. Adebayo 9' jumpshot,[1628389],1610612748.0,MIA,floating,,,Adebayo,B. Adebayo,,,,,8.97,Missed,,,,,,,,,,,,,,,,,,,
98,PT03M17.00S,2020-09-15T23:01:38.9Z,1,REGULAR,rebound,defensive,[],1629057,,,1610612738,24,13,2020-09-15T23:05:28Z,980000,,,0,,R. Williams III REBOUND (Off:0 Def:1),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,97.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
99,PT03M07.00S,2020-09-15T23:01:50.3Z,1,REGULAR,foul,personal,[],1629134,,,1610612738,24,13,2020-09-15T23:01:55Z,990000,,,0,,K. Nunn FOUL personal (1 PF),"[1629134, 1627759]",1610612748.0,MIA,,,,Nunn,K. Nunn,,,,,,,,,,,,,,,2882.0,1.0,0.0,Brown,1627759.0,,,,,,
101,PT03M07.00S,2020-09-15T23:02:02.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,24,13,2020-09-15T23:02:02Z,1010000,,,0,,timeout full,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M07.00S,2020-09-15T23:04:45.4Z,1,REGULAR,substitution,out,[],1628369,,,1610612738,24,13,2020-09-15T23:05:35Z,1020000,,,0,,substitution out Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M07.00S,2020-09-15T23:04:45.4Z,1,REGULAR,substitution,out,[],1629057,,,1610612738,24,13,2020-09-15T23:05:35Z,1030000,,,0,,substitution out Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M07.00S,2020-09-15T23:04:45.4Z,1,REGULAR,substitution,out,[],1628389,,,1610612738,24,13,2020-09-15T23:05:35Z,1040000,,,0,,substitution out Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M07.00S,2020-09-15T23:04:45.4Z,1,REGULAR,substitution,out,[],203109,,,1610612738,24,13,2020-09-15T23:05:35Z,1050000,,,0,,substitution out Crowder,[203109],1610612748.0,MIA,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M07.00S,2020-09-15T23:04:45.4Z,1,REGULAR,substitution,in,[],202689,,,1610612738,24,13,2020-09-15T23:05:35Z,1060000,,,0,,substitution in Walker,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M07.00S,2020-09-15T23:04:45.4Z,1,REGULAR,substitution,in,[],1628464,,,1610612738,24,13,2020-09-15T23:05:35Z,1070000,,,0,,substitution in Theis,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M07.00S,2020-09-15T23:04:45.4Z,1,REGULAR,substitution,in,[],2738,,,1610612738,24,13,2020-09-15T23:05:35Z,1080000,,,0,,substitution in Iguodala,[2738],1610612748.0,MIA,,,,Iguodala,A. Iguodala,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M07.00S,2020-09-15T23:04:45.4Z,1,REGULAR,substitution,in,[],203482,,,1610612738,24,13,2020-09-15T23:05:35Z,1090000,,,0,,substitution in Olynyk,[203482],1610612748.0,MIA,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M00.00S,2020-09-15T23:05:46.1Z,1,REGULAR,3pt,jumpshot,[],203935,70.51576872536137,17.22579656862745,1610612738,24,13,2020-09-15T23:05:53Z,1100000,-164.0,225.0,1,right,MISS M. Smart 28' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,28.26,Missed,,,,,,,,,,,,,,,,,,,
111,PT02M57.00S,2020-09-15T23:05:49.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612748,24,13,2020-09-15T23:05:53Z,1110000,,,0,,Team defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,110.0,,,,,,,,,,,,,,,,,,
112,PT02M57.00S,2020-09-15T23:05:51.9Z,1,REGULAR,stoppage,outofbounds,[],0,,,1610612748,24,13,2020-09-15T23:05:51Z,1120000,,,0,,stoppage outofbounds,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT02M41.00S,2020-09-15T23:06:10.5Z,1,REGULAR,3pt,jumpshot,[],1629639,31.488173455978973,66.73560049019608,1610612748,24,13,2020-09-15T23:06:15Z,1130000,-84.0,243.0,1,left,MISS T. Herro 26' 3PT,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,26.27,Missed,,,,,,,,,,,,,,,,,,,
114,PT02M40.00S,2020-09-15T23:06:11.5Z,1,REGULAR,rebound,defensive,[],1628400,,,1610612738,24,13,2020-09-15T23:07:24Z,1140000,,,0,,S. Ojeleye REBOUND (Off:0 Def:1),[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,,,113.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
115,PT02M24.00S,2020-09-15T23:06:27.8Z,1,REGULAR,2pt,jumpshot,[],203935,80.3712220762155,77.76501225490196,1610612738,24,13,2020-09-15T23:06:34Z,1150000,139.0,132.0,1,right,MISS M. Smart 20' jumpshot,[203935],1610612738.0,BOS,stepback,,,Smart,M. Smart,,,,,19.54,Missed,,,,,,,,,,,,,,,,,,,
116,PT02M18.00S,2020-09-15T23:06:33.8Z,1,REGULAR,rebound,defensive,[],1629639,,,1610612748,24,13,2020-09-15T23:06:34Z,1160000,,,0,,T. Herro REBOUND (Off:0 Def:2),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,115.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
117,PT02M10.00S,2020-09-15T23:06:41.9Z,1,REGULAR,3pt,jumpshot,[],1629134,13.87976346911958,94.67677696078431,1610612748,24,16,2020-09-15T23:06:46Z,1170000,-223.0,78.0,1,left,K. Nunn 24' 3PT  (3 PTS) (K. Olynyk 1 AST),"[1629134, 203482]",1610612748.0,MIA,,,,Nunn,K. Nunn,,,,,23.85,Made,,,,,3.0,K. Olynyk,203482.0,1.0,,,,,,,,,,,
151,PT01M52.00S,2020-09-15T23:06:54.3Z,1,REGULAR,turnover,badpass,[],203935,,,1610612738,24,16,2020-09-15T23:12:50Z,1190000,,,0,,M. Smart TURNOVER badpass (1 TOV),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,1.0,,,,,
120,PT01M52.00S,2020-09-15T23:07:06.8Z,1,REGULAR,foul,personal,[],1628464,,,1610612748,24,16,2020-09-15T23:12:50Z,1200000,,,0,,D. Theis FOUL personal (2 PF),"[1628464, 202710]",1610612738.0,BOS,looseball,,,Theis,D. Theis,,,,,,,,,,,,,,,201640.0,2.0,0.0,Butler,202710.0,,,,,,
122,PT01M52.00S,2020-09-15T23:07:15.7Z,1,REGULAR,substitution,out,[],202710,,,1610612748,24,16,2020-09-15T23:07:06Z,1220000,,,0,,substitution out Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT01M52.00S,2020-09-15T23:07:15.7Z,1,REGULAR,substitution,in,[],201609,,,1610612748,24,16,2020-09-15T23:07:06Z,1230000,,,0,,substitution in Dragic,[201609],1610612748.0,MIA,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT01M38.00S,2020-09-15T23:07:38.0Z,1,REGULAR,2pt,jumpshot,"['pointsinthepaint', 'fromturnover']",1629639,6.652431011826544,50.55912990196079,1610612748,24,16,2020-09-15T23:09:14Z,1240000,-3.0,10.0,1,left,MISS T. Herro jumpshot,[1629639],1610612748.0,MIA,drivingfloatingbank,,,Herro,T. Herro,,,,,1.58,Missed,,,,,,,,,,,,,,,,,,,
125,PT01M35.00S,2020-09-15T23:07:41.0Z,1,REGULAR,rebound,defensive,[],203935,,,1610612738,24,16,2020-09-15T23:09:14Z,1250000,,,0,,M. Smart REBOUND (Off:0 Def:1),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,124.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
126,PT01M29.00S,2020-09-15T23:07:43.7Z,1,REGULAR,3pt,jumpshot,['fastbreak'],203935,70.90998685939553,77.0297181372549,1610612738,24,16,2020-09-15T23:07:52Z,1260000,135.0,221.0,1,right,MISS M. Smart 26' 3PT,[203935],1610612738.0,BOS,runningpullup,,,Smart,M. Smart,,,,,26.36,Missed,,,,,,,,,,,,,,,,,,,
127,PT01M27.00S,2020-09-15T23:07:45.7Z,1,REGULAR,rebound,defensive,[],1629639,,,1610612748,24,16,2020-09-15T23:09:36Z,1270000,,,0,,T. Herro REBOUND (Off:0 Def:3),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,126.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
128,PT01M22.00S,2020-09-15T23:07:51.0Z,1,REGULAR,2pt,layup,"['pointsinthepaint', 'fastbreak']",201609,6.915243101182654,50.55912990196079,1610612748,24,18,2020-09-15T23:07:57Z,1280000,-3.0,13.0,1,left,G. Dragic layup (5 PTS) (T. Herro 3 AST),"[201609, 1629639]",1610612748.0,MIA,running,,,Dragic,G. Dragic,,,,,1.82,Made,,,,,5.0,T. Herro,1629639.0,3.0,,,,,,,,,,,
130,PT00M59.00S,2020-09-15T23:08:16.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629134,,,1610612738,24,18,2020-09-15T23:08:36Z,1300000,,,0,,K. Nunn FOUL personal (2 PF) (Brown inpenalty),"[1629134, 1627759]",1610612748.0,MIA,shooting,,,Nunn,K. Nunn,,,,,,,,,,,,,,,201640.0,2.0,0.0,Brown,1627759.0,,,,,,
132,PT00M59.00S,2020-09-15T23:08:47.8Z,1,REGULAR,freethrow,1of2,[],1627759,,,1610612738,25,18,2020-09-15T23:08:47Z,1320000,,,0,,J. Brown freethrow 1of2 (3 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
133,PT00M59.00S,2020-09-15T23:08:48.6Z,1,REGULAR,substitution,out,[],203935,,,1610612738,25,18,2020-09-15T23:08:56Z,1330000,,,0,,substitution out Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT00M59.00S,2020-09-15T23:08:48.6Z,1,REGULAR,substitution,out,[],1629134,,,1610612738,25,18,2020-09-15T23:08:56Z,1340000,,,0,,substitution out Nunn,[1629134],1610612748.0,MIA,,,,Nunn,K. Nunn,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT00M59.00S,2020-09-15T23:08:48.6Z,1,REGULAR,substitution,in,[],202954,,,1610612738,25,18,2020-09-15T23:08:56Z,1350000,,,0,,substitution in Wanamaker,[202954],1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT00M59.00S,2020-09-15T23:08:48.6Z,1,REGULAR,substitution,in,[],1627884,,,1610612738,25,18,2020-09-15T23:08:56Z,1360000,,,0,,substitution in Jones Jr.,[1627884],1610612748.0,MIA,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT00M59.00S,2020-09-15T23:09:06.4Z,1,REGULAR,freethrow,2of2,[],1627759,,,1610612738,26,18,2020-09-15T23:09:06Z,1370000,,,0,,J. Brown freethrow 2of2 (4 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
139,PT00M49.40S,2020-09-15T23:09:17.3Z,1,REGULAR,3pt,jumpshot,[],2738,33.85348226018397,35.60814950980392,1610612748,26,18,2020-09-15T23:09:22Z,1380000,72.0,266.0,1,left,MISS A. Iguodala 28' 3PT,[2738],1610612748.0,MIA,,,,Iguodala,A. Iguodala,,,,,28.06,Missed,,,,,,,,,,,,,,,,,,,
140,PT00M44.50S,2020-09-15T23:09:22.2Z,1,REGULAR,rebound,defensive,[],1627759,,,1610612738,26,18,2020-09-15T23:09:22Z,1390000,,,0,,J. Brown REBOUND (Off:0 Def:1),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,139.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
141,PT00M32.10S,2020-09-15T23:09:35.6Z,1,REGULAR,2pt,jumpshot,['pointsinthepaint'],1627759,82.7365308804205,42.22579656862745,1610612738,26,18,2020-09-15T23:13:42Z,1400000,-39.0,110.0,1,right,MISS J. Brown 12' jumpshot,[1627759],1610612738.0,BOS,pullupbank,,,Brown,J. Brown,,,,,12.17,Missed,,,,,,,,,,,,,,,,,,,
142,PT00M30.20S,2020-09-15T23:09:37.5Z,1,REGULAR,rebound,offensive,[],1627759,,,1610612738,26,18,2020-09-15T23:13:42Z,1410000,,,0,,J. Brown REBOUND (Off:1 Def:1),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,141.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
152,PT00M30.10S,2020-09-15T23:09:47.2Z,1,REGULAR,2pt,layup,"['pointsinthepaint', '2ndchance']",1627759,93.38042049934296,48.59834558823529,1610612738,26,18,2020-09-15T23:13:31Z,1415000,-7.0,10.0,1,right,MISS J. Brown layup,[1627759],1610612738.0,BOS,tip,,,Brown,J. Brown,,,,,1.67,Missed,,,,,,,,,,,,,,,,,,,
153,PT00M29.10S,2020-09-15T23:09:48.2Z,1,REGULAR,rebound,defensive,[],203482,,,1610612748,26,18,2020-09-15T23:13:21Z,1417500,,,0,,K. Olynyk REBOUND (Off:0 Def:1),[203482],1610612748.0,MIA,,,,Olynyk,K. Olynyk,,,,,,,152.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
143,PT00M07.70S,2020-09-15T23:09:58.8Z,1,REGULAR,2pt,jumpshot,['pointsinthepaint'],201609,17.821944809461236,55.951286764705884,1610612748,26,18,2020-09-15T23:10:12Z,1420000,-30.0,115.0,1,left,MISS G. Dragic 12' jumpshot Blocked,"[201609, 202689]",1610612748.0,MIA,,,,Dragic,G. Dragic,,,,,12.41,Missed,,,,,,,,,,,,,,,,,Walker,202689.0,
144,PT00M07.70S,2020-09-15T23:09:58.8Z,1,REGULAR,block,,[],202689,,,1610612748,26,18,2020-09-15T23:10:01Z,1430000,,,0,,K. Walker BLOCK (1 BLK),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT00M05.90S,2020-09-15T23:10:00.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612748,26,18,2020-09-15T23:10:12Z,1440000,,,0,,Team offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,143.0,,,,,,,,,,,,,,,,,,
146,PT00M04.90S,2020-09-15T23:10:07.4Z,1,REGULAR,turnover,shotclock,['team'],0,,,1610612748,26,18,2020-09-15T23:10:16Z,1450000,,,0,,Team TURNOVER shotclock,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,1830.0,,,,,,,,,,
157,PT00M00.50S,2020-09-15T23:10:42.2Z,1,REGULAR,turnover,lostball,[],202689,,,1610612738,26,18,2020-09-15T23:15:08Z,1485000,,,0,,K. Walker TURNOVER lostball (1 TOV) Stolen,"[202689, 2738]",1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,1.0,Iguodala,2738.0,,,
158,PT00M00.50S,2020-09-15T23:10:42.2Z,1,REGULAR,steal,,[],2738,,,1610612748,26,18,2020-09-15T23:14:33Z,1487500,,,0,,A. Iguodala STEAL (1 STL),[2738],1610612748.0,MIA,,,,Iguodala,A. Iguodala,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT00M00.00S,2020-09-15T23:10:56.9Z,1,REGULAR,period,end,[],0,,,1610612748,26,18,2020-09-15T23:10:56Z,1490000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2020-09-15T23:13:27.0Z,2,REGULAR,substitution,out,['startperiod'],1627759,,,1610612748,26,18,2020-09-15T23:14:01Z,1500000,,,0,,substitution out Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2020-09-15T23:13:27.0Z,2,REGULAR,substitution,in,['startperiod'],1628369,,,1610612748,26,18,2020-09-15T23:14:01Z,1510000,,,0,,substitution in Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2020-09-15T23:14:12.3Z,2,REGULAR,period,start,[],0,,,1610612738,26,18,2020-09-15T23:14:12Z,1520000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT11M38.00S,2020-09-15T23:14:33.9Z,2,REGULAR,3pt,jumpshot,[],1628369,75.64060446780552,11.833639705882353,1610612738,29,18,2020-09-15T23:14:38Z,1530000,-191.0,176.0,1,right,J. Tatum 26' 3PT  (11 PTS) (B. Wanamaker 1 AST),"[1628369, 202954]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,26.37,Made,,,,,11.0,B. Wanamaker,202954.0,1.0,,,,,,,,,,,
161,PT11M19.00S,2020-09-15T23:14:54.1Z,2,REGULAR,2pt,layup,['pointsinthepaint'],1629639,6.521024967148489,49.333639705882355,1610612748,29,18,2020-09-15T23:17:18Z,1550000,3.0,9.0,1,left,MISS T. Herro layup,[1629639],1610612748.0,MIA,driving,,,Herro,T. Herro,,,,,1.47,Missed,,,,,,,,,,,,,,,,,,,
162,PT11M18.00S,2020-09-15T23:14:55.1Z,2,REGULAR,rebound,offensive,[],1627884,,,1610612748,29,18,2020-09-15T23:17:18Z,1560000,,,0,,D. Jones Jr. REBOUND (Off:1 Def:0),[1627884],1610612748.0,MIA,,,,Jones Jr.,D. Jones Jr.,,,,,,,161.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
163,PT11M18.00S,2020-09-15T23:14:57.9Z,2,REGULAR,2pt,layup,"['2ndchance', 'pointsinthepaint']",1627884,5.0,50.0,1610612748,29,18,2020-09-15T23:17:26Z,1570000,0.0,-6.0,1,left,MISS D. Jones Jr. layup,[1627884],1610612748.0,MIA,tip,,,Jones Jr.,D. Jones Jr.,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
164,PT11M16.00S,2020-09-15T23:14:59.9Z,2,REGULAR,rebound,defensive,[],1628464,,,1610612738,29,18,2020-09-15T23:17:26Z,1580000,,,0,,D. Theis REBOUND (Off:0 Def:2),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,163.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
165,PT11M05.00S,2020-09-15T23:15:05.8Z,2,REGULAR,3pt,jumpshot,[],202689,68.80749014454665,31.44148284313725,1610612738,29,18,2020-09-15T23:15:11Z,1590000,-93.0,241.0,1,right,MISS K. Walker 26' 3PT,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,26.31,Missed,,,,,,,,,,,,,,,,,,,
166,PT11M04.00S,2020-09-15T23:15:06.8Z,2,REGULAR,rebound,offensive,[],1628464,,,1610612738,29,18,2020-09-15T23:15:50Z,1600000,,,0,,D. Theis REBOUND (Off:1 Def:2),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,165.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
167,PT11M02.00S,2020-09-15T23:15:11.8Z,2,REGULAR,3pt,jumpshot,['2ndchance'],1628369,73.66951379763469,14.774816176470587,1610612738,29,18,2020-09-15T23:15:23Z,1610000,-176.0,195.0,1,right,MISS J. Tatum 27' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,26.69,Missed,,,,,,,,,,,,,,,,,,,
168,PT11M00.00S,2020-09-15T23:15:13.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612748,29,18,2020-09-15T23:15:31Z,1620000,,,0,,Team defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,167.0,,,,,,,,,,,,,,,,,,
169,PT10M59.00S,2020-09-15T23:15:17.9Z,2,REGULAR,stoppage,outofbounds,[],0,,,1610612748,29,18,2020-09-15T23:15:17Z,1630000,,,0,,stoppage outofbounds,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT10M47.00S,2020-09-15T23:15:32.9Z,2,REGULAR,2pt,jumpshot,['pointsinthepaint'],201609,18.74178712220762,59.13756127450981,1610612748,29,20,2020-09-15T23:18:12Z,1640000,-46.0,124.0,1,left,G. Dragic 14' jumpshot (7 PTS),[201609],1610612748.0,MIA,floating,,,Dragic,G. Dragic,,,,,13.7,Made,,,,,7.0,,,,,,,,,,,,,,
171,PT10M32.00S,2020-09-15T23:15:47.6Z,2,REGULAR,3pt,jumpshot,[],1628400,88.78120893561103,96.6375612745098,1610612738,29,20,2020-09-15T23:15:52Z,1650000,233.0,53.0,1,right,MISS S. Ojeleye 24' 3PT,[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,24.04,Missed,,,,,,,,,,,,,,,,,,,
172,PT10M32.00S,2020-09-15T23:15:47.6Z,2,REGULAR,rebound,defensive,[],1629639,,,1610612748,29,20,2020-09-15T23:15:52Z,1660000,,,0,,T. Herro REBOUND (Off:0 Def:4),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,171.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
173,PT10M20.00S,2020-09-15T23:16:03.9Z,2,REGULAR,turnover,outofbounds,[],1629639,,,1610612748,29,20,2020-09-15T23:16:11Z,1670000,,,0,,T. Herro TURNOVER outofbounds (2 TOV),[1629639],1610612748.0,MIA,lostball,,,Herro,T. Herro,,,,,,,,,,,,,,,201640.0,,,,,2.0,,,,,
174,PT09M59.00S,2020-09-15T23:16:32.6Z,2,REGULAR,stoppage,outofbounds,[],0,,,1610612738,29,20,2020-09-15T23:16:32Z,1680000,,,0,,stoppage outofbounds,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT09M56.00S,2020-09-15T23:16:52.5Z,2,REGULAR,3pt,jumpshot,['fromturnover'],202689,68.28186596583443,76.78462009803921,1610612738,29,20,2020-09-15T23:16:58Z,1690000,134.0,246.0,1,right,MISS K. Walker 28' 3PT,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,28.47,Missed,,,,,,,,,,,,,,,,,,,
176,PT09M55.00S,2020-09-15T23:16:53.5Z,2,REGULAR,rebound,offensive,[],1628369,,,1610612738,29,20,2020-09-15T23:19:16Z,1700000,,,0,,J. Tatum REBOUND (Off:1 Def:4),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,175.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
177,PT09M51.00S,2020-09-15T23:16:59.5Z,2,REGULAR,2pt,layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",202954,93.24901445466492,50.314031862745104,1610612738,31,20,2020-09-15T23:17:06Z,1710000,2.0,11.0,1,right,B. Wanamaker layup (2 PTS) (J. Tatum 3 AST),"[202954, 1628369]",1610612738.0,BOS,drivingreverse,,,Wanamaker,B. Wanamaker,,,,,1.66,Made,,,,,2.0,J. Tatum,1628369.0,3.0,,,,,,,,,,,
179,PT09M51.00S,2020-09-15T23:17:04.6Z,2,REGULAR,foul,personal,['1freethrow'],2738,,,1610612738,31,20,2020-09-15T23:17:15Z,1730000,,,0,,A. Iguodala FOUL personal (1 PF) (Wanamaker 1freethrow),"[2738, 202954]",1610612748.0,MIA,shooting,,,Iguodala,A. Iguodala,,,,,,,,,,,,,,,1830.0,1.0,0.0,Wanamaker,202954.0,,,,,,
181,PT09M51.00S,2020-09-15T23:17:22.9Z,2,REGULAR,substitution,out,[],1628464,,,1610612738,31,20,2020-09-15T23:17:28Z,1750000,,,0,,substitution out Theis,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT09M51.00S,2020-09-15T23:17:22.9Z,2,REGULAR,substitution,in,[],1629684,,,1610612738,31,20,2020-09-15T23:17:28Z,1760000,,,0,,substitution in Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT09M51.00S,2020-09-15T23:17:40.1Z,2,REGULAR,freethrow,1of1,"['fromturnover', '2ndchance']",202954,,,1610612738,32,20,2020-09-15T23:17:40Z,1770000,,,0,,B. Wanamaker freethrow 1of1 (3 PTS),[202954],1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
184,PT09M37.00S,2020-09-15T23:17:55.3Z,2,REGULAR,2pt,layup,['pointsinthepaint'],203482,7.046649145860711,48.84344362745098,1610612748,32,22,2020-09-15T23:18:02Z,1780000,6.0,14.0,1,left,K. Olynyk layup (2 PTS),[203482],1610612748.0,MIA,reverse,,,Olynyk,K. Olynyk,,,,,2.01,Made,,,,,2.0,,,,,,,,,,,,,,
185,PT09M14.00S,2020-09-15T23:18:17.7Z,2,REGULAR,2pt,dunk,['pointsinthepaint'],1628400,93.64323258869908,50.314031862745104,1610612738,34,22,2020-09-15T23:18:23Z,1790000,2.0,7.0,1,right,S. Ojeleye dunk (2 PTS) (K. Walker 2 AST),"[1628400, 202689]",1610612738.0,BOS,cutting,,,Ojeleye,S. Ojeleye,,,,,1.29,Made,,,,,2.0,K. Walker,202689.0,2.0,,,,,,,,,,,
187,PT09M06.00S,2020-09-15T23:18:25.7Z,2,REGULAR,2pt,layup,['pointsinthepaint'],201609,5.863994743758213,47.61795343137255,1610612748,34,24,2020-09-15T23:18:30Z,1810000,12.0,3.0,1,left,G. Dragic layup (9 PTS),[201609],1610612748.0,MIA,drivingfingerroll,,,Dragic,G. Dragic,,,,,1.44,Made,,,,,9.0,,,,,,,,,,,,,,
