actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
356,PT00M01.70S,2020-08-21T23:48:31.6Z,2,REGULAR,3pt,jumpshot,[],1626196,27.94021024967148,82.17677696078431,1610612755,49,51,2020-08-21T23:49:45Z,3540000,-161.0,210.0,1,left,MISS J. Richardson 27' 3PT,[1626196],1610612755.0,PHI,runningpullup,,,Richardson,J. Richardson,,,,,26.9,Missed,,,,,,,,,,,,,,,,,,,
357,PT00M00.20S,2020-08-21T23:48:33.1Z,2,REGULAR,rebound,offensive,[],202699,,,1610612755,49,51,2020-08-21T23:49:45Z,3550000,,,0,,T. Harris REBOUND (Off:5 Def:4),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,356.0,9.0,4.0,5.0,,,,,,,,,,,
358,PT00M00.00S,2020-08-21T23:48:43.8Z,2,REGULAR,period,end,[],0,,,1610612755,49,51,2020-08-21T23:48:43Z,3560000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT12M00.00S,2020-08-22T00:03:57.2Z,3,REGULAR,substitution,out,['startperiod'],1629680,,,1610612755,49,51,2020-08-22T00:04:59Z,3570000,,,0,,substitution out Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT12M00.00S,2020-08-22T00:03:57.2Z,3,REGULAR,substitution,out,['startperiod'],202683,,,1610612755,49,51,2020-08-22T00:04:59Z,3580000,,,0,,substitution out Kanter,[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT12M00.00S,2020-08-22T00:03:57.2Z,3,REGULAR,substitution,out,['startperiod'],1629684,,,1610612755,49,51,2020-08-22T00:04:59Z,3590000,,,0,,substitution out Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT12M00.00S,2020-08-22T00:03:57.2Z,3,REGULAR,substitution,in,['startperiod'],1629003,,,1610612755,49,51,2020-08-22T00:04:59Z,3600000,,,0,,substitution in Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT12M00.00S,2020-08-22T00:03:57.2Z,3,REGULAR,substitution,in,['startperiod'],1628369,,,1610612755,49,51,2020-08-22T00:04:59Z,3610000,,,0,,substitution in Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT12M00.00S,2020-08-22T00:03:57.2Z,3,REGULAR,substitution,in,['startperiod'],1628464,,,1610612755,49,51,2020-08-22T00:04:59Z,3620000,,,0,,substitution in Theis,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT12M00.00S,2020-08-22T00:05:11.8Z,3,REGULAR,period,start,[],0,,,1610612755,49,51,2020-08-22T00:05:11Z,3630000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT11M39.00S,2020-08-22T00:05:35.0Z,3,REGULAR,stoppage,outofbounds,[],0,,,1610612755,49,51,2020-08-22T00:05:35Z,3640000,,,0,,stoppage outofbounds,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT11M35.00S,2020-08-22T00:05:50.2Z,3,REGULAR,3pt,jumpshot,[],203954,73.53810775295663,79.23560049019608,1610612755,49,51,2020-08-22T00:05:54Z,3650000,146.0,196.0,1,right,MISS J. Embiid 25' 3PT,[203954],1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,24.91,Missed,,,,,,,,,,,,,,,,,,,
368,PT11M32.00S,2020-08-22T00:05:53.2Z,3,REGULAR,rebound,defensive,[],203935,,,1610612738,49,51,2020-08-22T00:05:54Z,3660000,,,0,,M. Smart REBOUND (Off:0 Def:3),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,367.0,3.0,3.0,0.0,,,,,,,,,,,
369,PT11M19.00S,2020-08-22T00:06:05.6Z,3,REGULAR,2pt,jumpshot,['pointsinthepaint'],203935,17.559132720105126,51.049325980392155,1610612738,49,53,2020-08-22T00:06:10Z,3670000,-5.0,113.0,1,left,M. Smart 12' jumpshot (8 PTS),[203935],1610612738.0,BOS,fadeaway,,,Smart,M. Smart,,,,,11.82,Made,8.0,,,,,,,,,,,,,,,,,,
370,PT11M06.00S,2020-08-22T00:06:18.9Z,3,REGULAR,2pt,jumpshot,[],1626196,78.9257555847569,28.990502450980394,1610612755,49,53,2020-08-22T00:06:26Z,3680000,-105.0,146.0,1,right,MISS J. Richardson 18' jumpshot,[1626196],1610612755.0,PHI,,,,Richardson,J. Richardson,,,,,18.4,Missed,,,,,,,,,,,,,,,,,,,
371,PT11M02.00S,2020-08-22T00:06:22.9Z,3,REGULAR,rebound,offensive,[],202699,,,1610612755,49,53,2020-08-22T00:06:26Z,3690000,,,0,,T. Harris REBOUND (Off:6 Def:4),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,370.0,10.0,4.0,6.0,,,,,,,,,,,
372,PT11M02.00S,2020-08-22T00:06:22.9Z,3,REGULAR,2pt,layup,"['pointsinthepaint', '2ndchance']",202699,95.0,50.0,1610612755,49,53,2020-08-22T00:06:23Z,3700000,0.0,-6.0,1,right,MISS T. Harris layup,[202699],1610612755.0,PHI,tip,,,Harris,T. Harris,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
373,PT11M01.00S,2020-08-22T00:06:23.5Z,3,REGULAR,rebound,defensive,[],1628464,,,1610612738,49,53,2020-08-22T00:06:23Z,3710000,,,0,,D. Theis REBOUND (Off:0 Def:3),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,372.0,3.0,3.0,0.0,,,,,,,,,,,
374,PT10M56.00S,2020-08-22T00:06:28.9Z,3,REGULAR,3pt,jumpshot,[],202689,33.98488830486202,47.86305147058824,1610612738,49,53,2020-08-22T00:06:42Z,3720000,11.0,267.0,1,left,MISS K. Walker 27' 3PT,[202689],1610612738.0,BOS,pullup,,,Walker,K. Walker,,,,,27.27,Missed,,,,,,,,,,,,,,,,,,,
375,PT10M52.00S,2020-08-22T00:06:32.9Z,3,REGULAR,rebound,defensive,[],1629003,,,1610612755,49,53,2020-08-22T00:06:40Z,3730000,,,0,,S. Milton REBOUND (Off:0 Def:1),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,374.0,1.0,1.0,0.0,,,,,,,,,,,
376,PT10M46.00S,2020-08-22T00:06:45.1Z,3,REGULAR,foul,personal,['2freethrow'],1628464,,,1610612755,49,53,2020-08-22T00:06:52Z,3740000,,,0,,D. Theis FOUL personal (2 PF) (Milton 2freethrow),"[1628464, 1629003]",1610612738.0,BOS,shooting,,,Theis,D. Theis,,,,,,,,,,,,,,,2004.0,,2.0,0.0,Milton,1629003.0,,,,,
378,PT10M46.00S,2020-08-22T00:07:06.7Z,3,REGULAR,freethrow,1of2,[],1629003,,,1610612755,50,53,2020-08-22T00:07:06Z,3760000,,,0,,S. Milton freethrow 1of2 (4 PTS),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
379,PT10M46.00S,2020-08-22T00:07:21.5Z,3,REGULAR,freethrow,2of2,[],1629003,,,1610612755,51,53,2020-08-22T00:07:21Z,3770000,,,0,,S. Milton freethrow 2of2 (5 PTS),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
380,PT10M34.00S,2020-08-22T00:07:34.8Z,3,REGULAR,2pt,jumpshot,[],1628369,19.398817345597898,72.86305147058823,1610612738,51,53,2020-08-22T00:07:39Z,3780000,-114.0,130.0,1,left,MISS J. Tatum 18' jumpshot,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,17.71,Missed,,,,,,,,,,,,,,,,,,,
381,PT10M31.00S,2020-08-22T00:07:37.8Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,51,53,2020-08-22T00:07:39Z,3790000,,,0,,J. Embiid REBOUND (Off:4 Def:7),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,380.0,11.0,7.0,4.0,,,,,,,,,,,
382,PT10M25.00S,2020-08-22T00:07:43.7Z,3,REGULAR,2pt,jumpshot,['fastbreak'],203954,91.80354796320631,32.421875,1610612755,51,53,2020-08-22T00:07:48Z,3800000,-88.0,25.0,1,right,MISS J. Embiid 9' jumpshot,[203954],1610612755.0,PHI,drivingfloating,,,Embiid,J. Embiid,,,,,9.29,Missed,,,,,,,,,,,,,,,,,,,
383,PT10M23.00S,2020-08-22T00:07:45.7Z,3,REGULAR,rebound,defensive,[],203935,,,1610612738,51,53,2020-08-22T00:07:48Z,3810000,,,0,,M. Smart REBOUND (Off:0 Def:4),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,382.0,4.0,4.0,0.0,,,,,,,,,,,
384,PT10M17.00S,2020-08-22T00:07:51.9Z,3,REGULAR,2pt,jumpshot,['pointsinthepaint'],1627759,6.783837056504599,61.588541666666664,1610612738,51,53,2020-08-22T00:08:00Z,3820000,-58.0,11.0,1,left,MISS J. Brown 6' jumpshot,[1627759],1610612738.0,BOS,pullupbank,,,Brown,J. Brown,,,,,6.03,Missed,,,,,,,,,,,,,,,,,,,
385,PT10M15.00S,2020-08-22T00:07:53.9Z,3,REGULAR,rebound,defensive,[],202699,,,1610612755,51,53,2020-08-22T00:08:00Z,3830000,,,0,,T. Harris REBOUND (Off:6 Def:5),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,384.0,11.0,5.0,6.0,,,,,,,,,,,
386,PT10M13.00S,2020-08-22T00:07:58.4Z,3,REGULAR,foul,offensive,[],202699,,,1610612755,51,53,2020-08-22T00:08:20Z,3840000,,,0,,T. Harris FOUL offensive (3 PF),"[202699, 202689]",1610612755.0,PHI,charge,,,Harris,T. Harris,,,,,,,,,,,,,,,1162.0,,3.0,0.0,Walker,202689.0,,,,,
388,PT10M13.00S,2020-08-22T00:07:58.4Z,3,REGULAR,turnover,offensivefoul,[],202699,,,1610612755,51,53,2020-08-22T00:07:58Z,3860000,,,0,,T. Harris TURNOVER offensivefoul (2 TOV),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,1162.0,2.0,,,,,,,,,
389,PT10M03.00S,2020-08-22T00:08:25.7Z,3,REGULAR,foul,personal,['2freethrow'],203954,,,1610612738,51,53,2020-08-22T00:08:36Z,3870000,,,0,,J. Embiid FOUL personal (3 PF) (Theis 2freethrow),"[203954, 1628464]",1610612755.0,PHI,shooting,,,Embiid,J. Embiid,,,,,,,,,,,,,,,2882.0,,3.0,0.0,Theis,1628464.0,,,,,
391,PT10M03.00S,2020-08-22T00:09:06.0Z,3,REGULAR,freethrow,1of2,['fromturnover'],1628464,,,1610612738,51,54,2020-08-22T00:09:06Z,3890000,,,0,,D. Theis freethrow 1of2 (3 PTS),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
392,PT10M03.00S,2020-08-22T00:09:20.6Z,3,REGULAR,freethrow,2of2,['fromturnover'],1628464,,,1610612738,51,55,2020-08-22T00:09:20Z,3900000,,,0,,D. Theis freethrow 2of2 (4 PTS),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
393,PT09M37.00S,2020-08-22T00:09:49.6Z,3,REGULAR,3pt,jumpshot,[],202699,68.80749014454665,69.67677696078431,1610612755,51,55,2020-08-22T00:09:55Z,3910000,98.0,241.0,1,right,MISS T. Harris 27' 3PT,[202699],1610612755.0,PHI,stepbackbank,,,Harris,T. Harris,,,,,26.51,Missed,,,,,,,,,,,,,,,,,,,
394,PT09M34.00S,2020-08-22T00:09:51.9Z,3,REGULAR,rebound,defensive,[],202689,,,1610612738,51,55,2020-08-22T00:09:52Z,3920000,,,0,,K. Walker REBOUND (Off:1 Def:3),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,393.0,4.0,3.0,1.0,,,,,,,,,,,
395,PT09M32.00S,2020-08-22T00:09:55.8Z,3,REGULAR,2pt,layup,"['fastbreak', 'pointsinthepaint']",202689,6.652431011826544,43.69638480392157,1610612738,51,55,2020-08-22T00:16:31Z,3930000,32.0,10.0,1,left,MISS K. Walker layup Blocked,"[202689, 201143]",1610612738.0,BOS,running,,,Walker,K. Walker,,,,,3.51,Missed,,,,,,,,,,,,,,,Horford,201143.0,,,
400,PT09M32.00S,2020-08-22T00:09:55.8Z,3,REGULAR,block,,[],201143,,,1610612738,51,55,2020-08-22T00:11:53Z,3932500,,,0,,A. Horford BLOCK (2 BLK),[201143],1610612755.0,PHI,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT09M32.00S,2020-08-22T00:09:55.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612755,51,55,2020-08-22T00:14:06Z,3935000,,,0,,Team defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,395.0,,,,,,,,,,,,,,
397,PT09M32.00S,2020-08-22T00:10:17.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,51,55,2020-08-22T00:14:06Z,3950000,,,0,,timeout full,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT09M32.00S,2020-08-22T00:10:36.6Z,3,REGULAR,instantreplay,challenge,[],0,,,1610612755,51,55,2020-08-22T00:16:28Z,3960000,,,0,,,[],1610612755.0,PHI,overturned,,,,,,,,,,,,,,,,,,,1162.0,,,,,,,,,,
401,PT09M30.00S,2020-08-22T00:14:02.2Z,3,REGULAR,jumpball,recovered,[],201143,,,1610612755,51,55,2020-08-22T00:14:02Z,3970000,,,0,,Jump Ball J. Embiid vs. D. Theis: Tip to A. Horford,"[201143, 203954, 1628464]",1610612755.0,PHI,challenge,A. Horford,201143.0,Horford,A. Horford,Embiid,203954.0,Theis,1628464.0,,,,,,,,,,,,,,,,,,,,,
404,PT09M27.00S,2020-08-22T00:14:06.8Z,3,REGULAR,foul,personal,['3freethrow'],203935,,,1610612755,51,55,2020-08-22T00:14:20Z,4000000,,,0,,M. Smart FOUL personal (3 PF) (Richardson 3freethrow),"[203935, 1626196]",1610612738.0,BOS,shooting,,,Smart,M. Smart,,,,,,,,,,,,,,,2882.0,,3.0,0.0,Richardson,1626196.0,,,,,
406,PT09M27.00S,2020-08-22T00:14:40.0Z,3,REGULAR,freethrow,1of3,[],1626196,,,1610612755,52,55,2020-08-22T00:14:40Z,4020000,,,0,,J. Richardson freethrow 1of3 (7 PTS),[1626196],1610612755.0,PHI,,,,Richardson,J. Richardson,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
407,PT09M27.00S,2020-08-22T00:14:57.0Z,3,REGULAR,freethrow,2of3,[],1626196,,,1610612755,53,55,2020-08-22T00:14:57Z,4030000,,,0,,J. Richardson freethrow 2of3 (8 PTS),[1626196],1610612755.0,PHI,,,,Richardson,J. Richardson,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
408,PT09M27.00S,2020-08-22T00:15:13.9Z,3,REGULAR,freethrow,3of3,[],1626196,,,1610612755,54,55,2020-08-22T00:15:13Z,4040000,,,0,,J. Richardson freethrow 3of3 (9 PTS),[1626196],1610612755.0,PHI,,,,Richardson,J. Richardson,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
409,PT09M08.00S,2020-08-22T00:15:34.9Z,3,REGULAR,turnover,badpass,[],203935,,,1610612738,54,55,2020-08-22T00:15:38Z,4050000,,,0,,M. Smart TURNOVER badpass (1 TOV) Stolen,"[203935, 1629003]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,1.0,,,,,,,Milton,1629003.0,
410,PT09M08.00S,2020-08-22T00:15:34.9Z,3,REGULAR,steal,,[],1629003,,,1610612755,54,55,2020-08-22T00:15:37Z,4060000,,,0,,S. Milton STEAL (1 STL),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT08M50.00S,2020-08-22T00:15:54.9Z,3,REGULAR,foul,personal,['2freethrow'],1628464,,,1610612755,54,55,2020-08-22T00:16:03Z,4070000,,,0,,D. Theis FOUL personal (3 PF) (Embiid 2freethrow),"[1628464, 203954]",1610612738.0,BOS,shooting,,,Theis,D. Theis,,,,,,,,,,,,,,,1162.0,,3.0,0.0,Embiid,203954.0,,,,,
414,PT08M50.00S,2020-08-22T00:16:27.4Z,3,REGULAR,freethrow,1of2,['fromturnover'],203954,,,1610612755,55,55,2020-08-22T00:16:27Z,4090000,,,0,,J. Embiid freethrow 1of2 (23 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,23.0,,,,,,,,,,,,,,,,,,
415,PT08M50.00S,2020-08-22T00:16:55.9Z,3,REGULAR,freethrow,2of2,['fromturnover'],203954,,,1610612755,56,55,2020-08-22T00:16:56Z,4100000,,,0,,J. Embiid freethrow 2of2 (24 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,24.0,,,,,,,,,,,,,,,,,,
416,PT08M37.00S,2020-08-22T00:17:10.9Z,3,REGULAR,2pt,jumpshot,[],202689,22.946780551905388,62.07873774509803,1610612738,56,57,2020-08-22T00:17:15Z,4110000,-60.0,163.0,1,left,K. Walker 18' jumpshot (12 PTS),[202689],1610612738.0,BOS,pullup,,,Walker,K. Walker,,,,,17.92,Made,12.0,,,,,,,,,,,,,,,,,,
417,PT08M17.00S,2020-08-22T00:17:32.0Z,3,REGULAR,turnover,badpass,[],1626196,,,1610612755,56,57,2020-08-22T00:17:36Z,4120000,,,0,,J. Richardson TURNOVER badpass (2 TOV) Stolen,"[1626196, 203935]",1610612755.0,PHI,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,2.0,,,,,,,Smart,203935.0,
418,PT08M17.00S,2020-08-22T00:17:32.0Z,3,REGULAR,steal,,[],203935,,,1610612738,56,57,2020-08-22T00:17:33Z,4130000,,,0,,M. Smart STEAL (2 STL),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT08M13.00S,2020-08-22T00:17:36.5Z,3,REGULAR,3pt,jumpshot,"['fromturnover', 'fastbreak']",202689,33.327858081471746,54.23560049019608,1610612738,56,60,2020-08-22T00:17:42Z,4140000,-21.0,261.0,1,left,K. Walker 27' 3PT  (15 PTS),[202689],1610612738.0,BOS,runningpullup,,,Walker,K. Walker,,,,,26.71,Made,15.0,,,,,,,,,,,,,,,,,,
420,PT07M50.00S,2020-08-22T00:17:58.7Z,3,REGULAR,2pt,dunk,['pointsinthepaint'],202699,89.96386333771353,51.78462009803921,1610612755,56,60,2020-08-22T00:18:07Z,4150000,9.0,42.0,1,right,MISS T. Harris dunk,[202699],1610612755.0,PHI,driving,,,Harris,T. Harris,,,,,4.81,Missed,,,,,,,,,,,,,,,,,,,
421,PT07M48.00S,2020-08-22T00:18:00.5Z,3,REGULAR,rebound,offensive,[],201143,,,1610612755,56,60,2020-08-22T00:18:00Z,4160000,,,0,,A. Horford REBOUND (Off:2 Def:4),[201143],1610612755.0,PHI,,,,Horford,A. Horford,,,,,,,,,,,420.0,6.0,4.0,2.0,,,,,,,,,,,
422,PT07M46.00S,2020-08-22T00:18:02.6Z,3,REGULAR,3pt,jumpshot,['2ndchance'],1629003,80.3712220762155,92.9610906862745,1610612755,56,60,2020-08-22T00:18:15Z,4170000,215.0,132.0,1,right,MISS S. Milton 26' 3PT,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,25.5,Missed,,,,,,,,,,,,,,,,,,,
423,PT07M46.00S,2020-08-22T00:18:02.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612755,56,60,2020-08-22T00:18:15Z,4180000,,,0,,Team offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,422.0,,,,,,,,,,,,,,
424,PT07M46.00S,2020-08-22T00:18:10.0Z,3,REGULAR,stoppage,outofbounds,[],0,,,1610612755,56,60,2020-08-22T00:18:10Z,4190000,,,0,,stoppage outofbounds,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT07M38.00S,2020-08-22T00:18:30.5Z,3,REGULAR,2pt,hook,"['pointsinthepaint', '2ndchance']",203954,87.46714848883047,44.676776960784316,1610612755,56,60,2020-08-22T00:18:34Z,4200000,-27.0,65.0,1,right,MISS J. Embiid 8' hook,[203954],1610612755.0,PHI,turnaround,,,Embiid,J. Embiid,,,,,7.56,Missed,,,,,,,,,,,,,,,,,,,
426,PT07M36.00S,2020-08-22T00:18:32.5Z,3,REGULAR,rebound,defensive,[],202689,,,1610612738,56,60,2020-08-22T00:18:34Z,4210000,,,0,,K. Walker REBOUND (Off:1 Def:4),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,425.0,5.0,4.0,1.0,,,,,,,,,,,
427,PT07M34.00S,2020-08-22T00:18:36.4Z,3,REGULAR,2pt,layup,"['pointsinthepaint', 'fastbreak']",202689,8.886333771353483,45.166973039215684,1610612738,56,62,2020-08-22T00:18:41Z,4220000,24.0,31.0,1,left,K. Walker layup (17 PTS),[202689],1610612738.0,BOS,running,,,Walker,K. Walker,,,,,4.38,Made,17.0,,,,,,,,,,,,,,,,,,
428,PT07M34.00S,2020-08-22T00:18:39.4Z,3,REGULAR,foul,personal,['1freethrow'],203954,,,1610612738,56,62,2020-08-22T00:18:50Z,4230000,,,0,,J. Embiid FOUL personal (4 PF) (Walker 1freethrow),"[203954, 202689]",1610612755.0,PHI,shooting,,,Embiid,J. Embiid,,,,,,,,,,,,,,,2882.0,,4.0,0.0,Walker,202689.0,,,,,
430,PT07M34.00S,2020-08-22T00:18:51.0Z,3,REGULAR,substitution,out,[],203954,,,1610612738,56,62,2020-08-22T00:18:55Z,4250000,,,0,,substitution out Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT07M34.00S,2020-08-22T00:18:51.0Z,3,REGULAR,substitution,in,[],1627788,,,1610612738,56,62,2020-08-22T00:18:55Z,4260000,,,0,,substitution in Korkmaz,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT07M34.00S,2020-08-22T00:19:12.2Z,3,REGULAR,freethrow,1of1,['fastbreak'],202689,,,1610612738,56,63,2020-08-22T00:19:12Z,4270000,,,0,,K. Walker freethrow 1of1 (18 PTS),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,Made,18.0,,,,,,,,,,,,,,,,,,
433,PT07M26.00S,2020-08-22T00:19:22.8Z,3,REGULAR,2pt,layup,['pointsinthepaint'],1629003,91.27792378449409,48.59834558823529,1610612755,58,63,2020-08-22T00:21:05Z,4280000,-7.0,29.0,1,right,S. Milton layup (7 PTS),[1629003],1610612755.0,PHI,driving,,,Milton,S. Milton,,,,,3.57,Made,7.0,,,,,,,,,,,,,,,,,,
434,PT07M08.00S,2020-08-22T00:19:40.3Z,3,REGULAR,2pt,jumpshot,[],202689,25.18068331143233,71.6375612745098,1610612738,58,63,2020-08-22T00:19:43Z,4290000,-108.0,184.0,1,left,MISS K. Walker 22' jumpshot,[202689],1610612738.0,BOS,stepback,,,Walker,K. Walker,,,,,21.84,Missed,,,,,,,,,,,,,,,,,,,
435,PT07M06.00S,2020-08-22T00:19:42.3Z,3,REGULAR,rebound,defensive,[],1629003,,,1610612755,58,63,2020-08-22T00:19:43Z,4300000,,,0,,S. Milton REBOUND (Off:0 Def:2),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,434.0,2.0,2.0,0.0,,,,,,,,,,,
436,PT06M56.00S,2020-08-22T00:19:52.3Z,3,REGULAR,3pt,jumpshot,[],1626196,94.56307490144546,3.2552083333333335,1610612755,61,63,2020-08-22T00:19:57Z,4310000,-234.0,-1.0,1,right,J. Richardson 23' 3PT  (12 PTS) (S. Milton 2 AST),"[1626196, 1629003]",1610612755.0,PHI,,,,Richardson,J. Richardson,,,,,23.37,Made,12.0,S. Milton,1629003.0,2.0,,,,,,,,,,,,,,,
438,PT06M36.00S,2020-08-22T00:20:11.8Z,3,REGULAR,2pt,jumpshot,['pointsinthepaint'],1628369,15.325229960578188,47.86305147058824,1610612738,61,63,2020-08-22T00:20:16Z,4330000,11.0,92.0,1,left,MISS J. Tatum 10' jumpshot,[1628369],1610612738.0,BOS,drivingfloating,,,Tatum,J. Tatum,,,,,9.77,Missed,,,,,,,,,,,,,,,,,,,
439,PT06M34.00S,2020-08-22T00:20:13.8Z,3,REGULAR,rebound,defensive,[],201143,,,1610612755,61,63,2020-08-22T00:20:25Z,4340000,,,0,,A. Horford REBOUND (Off:2 Def:5),[201143],1610612755.0,PHI,,,,Horford,A. Horford,,,,,,,,,,,438.0,7.0,5.0,2.0,,,,,,,,,,,
440,PT06M17.00S,2020-08-22T00:20:31.3Z,3,REGULAR,2pt,hook,['pointsinthepaint'],201143,91.40932982917214,53.50030637254902,1610612755,61,63,2020-08-22T00:20:36Z,4350000,18.0,28.0,1,right,MISS A. Horford hook,[201143],1610612755.0,PHI,turnaround,,,Horford,A. Horford,,,,,3.81,Missed,,,,,,,,,,,,,,,,,,,
441,PT06M17.00S,2020-08-22T00:20:31.3Z,3,REGULAR,rebound,offensive,[],202699,,,1610612755,61,63,2020-08-22T00:20:36Z,4360000,,,0,,T. Harris REBOUND (Off:7 Def:5),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,440.0,12.0,5.0,7.0,,,,,,,,,,,
442,PT06M17.00S,2020-08-22T00:20:36.3Z,3,REGULAR,foul,personal,['2freethrow'],1628369,,,1610612755,61,63,2020-08-22T00:20:44Z,4370000,,,0,,J. Tatum FOUL personal (4 PF) (Harris 2freethrow),"[1628369, 202699]",1610612738.0,BOS,shooting,,,Tatum,J. Tatum,,,,,,,,,,,,,,,2004.0,,4.0,0.0,Harris,202699.0,,,,,
444,PT06M17.00S,2020-08-22T00:21:02.0Z,3,REGULAR,freethrow,1of2,['2ndchance'],202699,,,1610612755,62,63,2020-08-22T00:21:02Z,4390000,,,0,,T. Harris freethrow 1of2 (12 PTS),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
445,PT06M17.00S,2020-08-22T00:21:06.0Z,3,REGULAR,substitution,out,[],203935,,,1610612755,62,63,2020-08-22T00:21:10Z,4400000,,,0,,substitution out Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
