actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
187,PT00M00.00S,2020-01-21T01:09:09.8Z,1,REGULAR,instantreplay,request,[],0,,,1610612747,33,30,2020-01-21T01:09:59Z,1795000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,,1146.0,,,,,,,,,,End Period - Good Basket
186,PT00M00.00S,2020-01-21T01:09:16.2Z,1,REGULAR,period,end,[],0,,,1610612747,33,30,2020-01-21T01:09:16Z,1800000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT12M00.00S,2020-01-21T01:12:19.1Z,2,REGULAR,substitution,out,['startperiod'],1627759,,,1610612747,33,30,2020-01-21T01:12:44Z,1810000,,,0,,substitution out Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT12M00.00S,2020-01-21T01:12:19.1Z,2,REGULAR,substitution,out,['startperiod'],1628398,,,1610612747,33,30,2020-01-21T01:12:44Z,1820000,,,0,,substitution out Kuzma,[1628398],1610612747.0,LAL,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT12M00.00S,2020-01-21T01:12:19.1Z,2,REGULAR,substitution,out,['startperiod'],1627936,,,1610612747,33,30,2020-01-21T01:12:44Z,1830000,,,0,,substitution out Caruso,[1627936],1610612747.0,LAL,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT12M00.00S,2020-01-21T01:12:19.1Z,2,REGULAR,substitution,in,['startperiod'],202689,,,1610612747,33,30,2020-01-21T01:12:44Z,1840000,,,0,,substitution in Walker,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT12M00.00S,2020-01-21T01:12:19.1Z,2,REGULAR,substitution,in,['startperiod'],2544,,,1610612747,33,30,2020-01-21T01:12:44Z,1850000,,,0,,substitution in James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT12M00.00S,2020-01-21T01:12:19.1Z,2,REGULAR,substitution,in,['startperiod'],203076,,,1610612747,33,30,2020-01-21T01:12:44Z,1860000,,,0,,substitution in Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT12M00.00S,2020-01-21T01:12:43.9Z,2,REGULAR,period,start,[],0,,,1610612738,33,30,2020-01-21T01:12:45Z,1870000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT11M42.00S,2020-01-21T01:13:01.0Z,2,REGULAR,2pt,jumpshot,[],202689,80.15768725361366,70.68014705882352,1610612738,35,30,2020-01-21T01:13:34Z,1880000,103.0,134.0,1,right,K. Walker 17' jumpshot (7 PTS) (M. Smart 3 AST),"[202689, 203935]",1610612738.0,BOS,stepback,,,Walker,K. Walker,,,,,17.36,Made,7.0,M. Smart,203935.0,3.0,,,,,,,,,,,,,,,
197,PT11M30.00S,2020-01-21T01:13:14.5Z,2,REGULAR,foul,personal,[],203935,,,1610612747,35,30,2020-01-21T01:13:23Z,1900000,,,0,,M. Smart FOUL personal (1 PF),"[203935, 2544]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,1146.0,1.0,0.0,James,2544.0,,,,,,
199,PT11M22.00S,2020-01-21T01:13:34.6Z,2,REGULAR,2pt,hook,['pointsinthepaint'],2730,10.463206307490145,41.00030637254902,1610612747,35,32,2020-01-21T01:13:42Z,1920000,45.0,46.0,1,left,D. Howard 7' hook (2 PTS) (L. James 8 AST),"[2730, 2544]",1610612747.0,LAL,,,,Howard,D. Howard,,,,,6.83,Made,2.0,L. James,2544.0,8.0,,,,,,,,,,,,,,,
201,PT11M00.00S,2020-01-21T01:13:56.8Z,2,REGULAR,2pt,layup,['pointsinthepaint'],1628369,92.59198423127464,46.63756127450981,1610612738,37,32,2020-01-21T01:14:00Z,1940000,-17.0,17.0,1,right,J. Tatum layup (4 PTS),[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,2.82,Made,4.0,,,,,,,,,,,,,,,,,,
202,PT10M47.00S,2020-01-21T01:14:09.3Z,2,REGULAR,3pt,jumpshot,[],203484,6.389618922470433,96.14736519607843,1610612747,37,32,2020-01-21T01:14:13Z,1950000,-231.0,8.0,1,left,MISS K. Caldwell-Pope 23' 3PT,[203484],1610612747.0,LAL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,23.11,Missed,,,,,,,,,,,,,,,,,,,
203,PT10M45.00S,2020-01-21T01:14:11.3Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,37,32,2020-01-21T01:14:13Z,1960000,,,0,,J. Tatum REBOUND (Off:1 Def:2),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,202.0,3.0,2.0,1.0,,,,,,,,,,,
204,PT10M38.00S,2020-01-21T01:14:19.0Z,2,REGULAR,3pt,jumpshot,[],1628369,67.7562417871222,66.24540441176471,1610612738,40,32,2020-01-21T01:14:23Z,1970000,81.0,251.0,1,right,J. Tatum 27' 3PT  (7 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,26.87,Made,7.0,,,,,,,,,,,,,,,,,,
205,PT10M26.00S,2020-01-21T01:14:32.8Z,2,REGULAR,foul,personal,['2freethrow'],202683,,,1610612747,40,32,2020-01-21T01:15:56Z,1980000,,,0,,E. Kanter FOUL personal (1 PF) (Davis 2freethrow),"[202683, 203076]",1610612738.0,BOS,flagranttype1,,,Kanter,E. Kanter,,,,,,,,,,,,,,,204059.0,1.0,0.0,Davis,203076.0,,,,,,
207,PT10M26.00S,2020-01-21T01:14:56.5Z,2,REGULAR,instantreplay,request,[],0,,,1610612747,40,32,2020-01-21T01:15:43Z,2000000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,,1146.0,,,,,,,,,,Clear Path - Supported Call
208,PT10M26.00S,2020-01-21T01:16:12.1Z,2,REGULAR,freethrow,1of2,[],203076,,,1610612747,40,33,2020-01-21T01:16:30Z,2010000,,,0,,A. Davis flagrant freethrow 1of2 (3 PTS),[203076],1610612747.0,LAL,flagrant,,,Davis,A. Davis,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
209,PT10M26.00S,2020-01-21T01:16:12.1Z,2,REGULAR,freethrow,2of2,[],203076,,,1610612747,40,34,2020-01-21T01:16:30Z,2020000,,,0,,A. Davis flagrant freethrow 2of2 (4 PTS),[203076],1610612747.0,LAL,flagrant,,,Davis,A. Davis,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
210,PT10M09.00S,2020-01-21T01:16:52.1Z,2,REGULAR,2pt,jumpshot,[],203484,11.12023653088042,14.774816176470587,1610612747,40,34,2020-01-21T01:16:58Z,2030000,176.0,52.0,1,left,MISS K. Caldwell-Pope 19' jumpshot,[203484],1610612747.0,LAL,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,18.52,Missed,,,,,,,,,,,,,,,,,,,
211,PT10M08.00S,2020-01-21T01:16:53.1Z,2,REGULAR,rebound,defensive,[],1628400,,,1610612738,40,34,2020-01-21T01:16:58Z,2040000,,,0,,S. Ojeleye REBOUND (Off:0 Def:2),[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,210.0,2.0,2.0,0.0,,,,,,,,,,,
212,PT09M56.00S,2020-01-21T01:17:04.4Z,2,REGULAR,2pt,layup,['pointsinthepaint'],202683,94.03745072273325,52.76501225490197,1610612738,42,34,2020-01-21T01:17:08Z,2050000,14.0,4.0,1,right,E. Kanter layup (8 PTS) (M. Smart 4 AST),"[202683, 203935]",1610612738.0,BOS,cutting,,,Kanter,E. Kanter,,,,,1.65,Made,8.0,M. Smart,203935.0,4.0,,,,,,,,,,,,,,,
220,PT09M40.00S,2020-01-21T01:17:17.4Z,2,REGULAR,2pt,layup,['pointsinthepaint'],203076,9.674770039421814,61.588541666666664,1610612747,42,34,2020-01-21T01:18:11Z,2065000,-58.0,38.0,1,left,MISS A. Davis 7' layup Blocked,"[203076, 1628400]",1610612747.0,LAL,driving,,,Davis,A. Davis,,,,,7.27,Missed,,,,,,,,,,,,,,Ojeleye,1628400.0,,,,
221,PT09M40.00S,2020-01-21T01:17:17.4Z,2,REGULAR,block,,[],1628400,,,1610612747,42,34,2020-01-21T01:18:11Z,2067500,,,0,,S. Ojeleye BLOCK (1 BLK),[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT09M40.00S,2020-01-21T01:17:17.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612747,42,34,2020-01-21T01:18:11Z,2068750,,,0,,Team offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,220.0,,,,,,,,,,,,,,
214,PT09M40.00S,2020-01-21T01:17:30.5Z,2,REGULAR,stoppage,outofbounds,[],0,,,1610612747,42,34,2020-01-21T01:17:30Z,2070000,,,0,,stoppage outofbounds,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT09M39.00S,2020-01-21T01:17:38.1Z,2,REGULAR,2pt,jumpshot,['2ndchance'],2544,6.389618922470433,77.27481617647058,1610612747,42,36,2020-01-21T01:19:41Z,2080000,-136.0,8.0,1,left,L. James 14' jumpshot (8 PTS) (R. Rondo 1 AST),"[2544, 200765]",1610612747.0,LAL,turnaroundbank,,,James,L. James,,,,,13.7,Made,8.0,R. Rondo,200765.0,1.0,,,,,,,,,,,,,,,
217,PT09M39.00S,2020-01-21T01:17:46.4Z,2,REGULAR,foul,personal,['1freethrow'],203935,,,1610612747,42,36,2020-01-21T01:17:53Z,2100000,,,0,,M. Smart FOUL personal (2 PF) (James 1freethrow),"[203935, 2544]",1610612738.0,BOS,shooting,,,Smart,M. Smart,,,,,,,,,,,,,,,1146.0,2.0,0.0,James,2544.0,,,,,,
219,PT09M39.00S,2020-01-21T01:18:02.4Z,2,REGULAR,freethrow,1of1,['2ndchance'],2544,,,1610612747,42,37,2020-01-21T01:18:11Z,2120000,,,0,,L. James freethrow 1of1 (9 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
223,PT09M30.00S,2020-01-21T01:18:16.0Z,2,REGULAR,stoppage,outofbounds,[],0,,,1610612738,42,37,2020-01-21T01:18:16Z,2130000,,,0,,stoppage outofbounds,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT09M29.00S,2020-01-21T01:18:37.2Z,2,REGULAR,foul,personal,[],200765,,,1610612738,42,37,2020-01-21T01:18:44Z,2140000,,,0,,R. Rondo FOUL personal (1 PF),"[200765, 202689]",1610612747.0,LAL,,,,Rondo,R. Rondo,,,,,,,,,,,,,,,204059.0,1.0,0.0,Walker,202689.0,,,,,,
226,PT09M24.00S,2020-01-21T01:18:58.2Z,2,REGULAR,3pt,jumpshot,[],202689,76.69185282522996,88.05912990196079,1610612738,42,37,2020-01-21T01:19:10Z,2160000,190.0,167.0,1,right,MISS K. Walker 26' 3PT,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,25.66,Missed,,,,,,,,,,,,,,,,,,,
227,PT09M23.00S,2020-01-21T01:18:59.2Z,2,REGULAR,rebound,defensive,[],203076,,,1610612747,42,37,2020-01-21T01:19:10Z,2170000,,,0,,A. Davis REBOUND (Off:0 Def:2),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,226.0,2.0,2.0,0.0,,,,,,,,,,,
228,PT09M16.00S,2020-01-21T01:19:06.8Z,2,REGULAR,2pt,dunk,"['pointsinthepaint', 'fastbreak']",2730,8.09789750328515,53.990502450980394,1610612747,42,39,2020-01-21T01:19:17Z,2180000,-20.0,24.0,1,left,D. Howard dunk (4 PTS) (A. Davis 1 AST),"[2730, 203076]",1610612747.0,LAL,alleyoop,,,Howard,D. Howard,,,,,3.53,Made,4.0,A. Davis,203076.0,1.0,,,,,,,,,,,,,,,
230,PT08M55.00S,2020-01-21T01:19:27.2Z,2,REGULAR,3pt,jumpshot,[],1628369,69.20170827858082,25.559129901960787,1610612738,45,39,2020-01-21T01:19:31Z,2200000,-122.0,237.0,1,right,J. Tatum 27' 3PT  (10 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,27.15,Made,10.0,,,,,,,,,,,,,,,,,,
231,PT08M42.00S,2020-01-21T01:19:42.3Z,2,REGULAR,foul,offensive,[],2730,,,1610612747,45,39,2020-01-21T01:20:07Z,2210000,,,0,,D. Howard FOUL offensive (1 PF),"[2730, 1628369]",1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,204059.0,1.0,0.0,Tatum,1628369.0,,,,,,
233,PT08M42.00S,2020-01-21T01:19:42.3Z,2,REGULAR,turnover,offensivefoul,[],2730,,,1610612747,45,39,2020-01-21T01:19:42Z,2230000,,,0,,D. Howard TURNOVER offensivefoul (1 TOV),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,204059.0,,,,,,,1.0,,,
234,PT08M42.00S,2020-01-21T01:19:54.3Z,2,REGULAR,substitution,out,[],202683,,,1610612738,45,39,2020-01-21T01:19:59Z,2240000,,,0,,substitution out Kanter,[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT08M42.00S,2020-01-21T01:19:54.3Z,2,REGULAR,substitution,in,[],1628464,,,1610612738,45,39,2020-01-21T01:19:59Z,2250000,,,0,,substitution in Theis,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT08M34.00S,2020-01-21T01:20:17.1Z,2,REGULAR,foul,offensive,[],1628464,,,1610612738,45,39,2020-01-21T01:20:28Z,2260000,,,0,,D. Theis FOUL offensive (3 PF),"[1628464, 203484]",1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,204059.0,3.0,0.0,Caldwell-Pope,203484.0,,,,,,
238,PT08M34.00S,2020-01-21T01:20:17.1Z,2,REGULAR,turnover,offensivefoul,[],1628464,,,1610612738,45,39,2020-01-21T01:20:28Z,2280000,,,0,,D. Theis TURNOVER offensivefoul (1 TOV),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,204059.0,,,,,,,1.0,,,
239,PT08M12.00S,2020-01-21T01:20:46.3Z,2,REGULAR,3pt,jumpshot,['fromturnover'],200765,9.280551905387648,4.970894607843137,1610612747,45,42,2020-01-21T01:20:51Z,2290000,225.0,35.0,1,left,R. Rondo 23' 3PT  (3 PTS) (A. Davis 2 AST),"[200765, 203076]",1610612747.0,LAL,,,,Rondo,R. Rondo,,,,,22.87,Made,3.0,A. Davis,203076.0,2.0,,,,,,,,,,,,,,,
241,PT07M58.00S,2020-01-21T01:21:00.1Z,2,REGULAR,2pt,jumpshot,[],1628369,91.93495400788436,72.86305147058823,1610612738,45,42,2020-01-21T01:21:08Z,2310000,114.0,23.0,1,right,MISS J. Tatum 12' jumpshot,[1628369],1610612738.0,BOS,fadeaway,,,Tatum,J. Tatum,,,,,11.79,Missed,,,,,,,,,,,,,,,,,,,
242,PT07M57.00S,2020-01-21T01:21:01.1Z,2,REGULAR,rebound,defensive,[],2544,,,1610612747,45,42,2020-01-21T01:21:08Z,2320000,,,0,,L. James REBOUND (Off:1 Def:3),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,241.0,4.0,3.0,1.0,,,,,,,,,,,
243,PT07M51.00S,2020-01-21T01:21:07.4Z,2,REGULAR,2pt,layup,"['pointsinthepaint', 'fastbreak']",200765,8.623521681997373,45.166973039215684,1610612747,45,44,2020-01-21T01:21:17Z,2330000,24.0,29.0,1,left,R. Rondo layup (5 PTS),[200765],1610612747.0,LAL,runningreverse,,,Rondo,R. Rondo,,,,,4.18,Made,5.0,,,,,,,,,,,,,,,,,,
244,PT07M24.00S,2020-01-21T01:21:34.4Z,2,REGULAR,2pt,jumpshot,[],1628369,92.9862023653088,78.25520833333334,1610612738,45,44,2020-01-21T01:21:44Z,2340000,141.0,13.0,1,right,MISS J. Tatum 14' jumpshot,[1628369],1610612738.0,BOS,fadeaway,,,Tatum,J. Tatum,,,,,14.26,Missed,,,,,,,,,,,,,,,,,,,
245,PT07M23.00S,2020-01-21T01:21:35.4Z,2,REGULAR,rebound,offensive,[],1628400,,,1610612738,45,44,2020-01-21T01:21:44Z,2350000,,,0,,S. Ojeleye REBOUND (Off:1 Def:2),[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,244.0,3.0,2.0,1.0,,,,,,,,,,,
246,PT07M21.00S,2020-01-21T01:21:37.5Z,2,REGULAR,2pt,layup,['2ndchance'],1628400,91.93495400788436,69.18658088235294,1610612738,45,44,2020-01-21T01:22:35Z,2360000,96.0,23.0,1,right,MISS S. Ojeleye 10' layup Blocked,"[1628400, 203076]",1610612738.0,BOS,putback,,,Ojeleye,S. Ojeleye,,,,,10.01,Missed,,,,,,,,,,,,,,Davis,203076.0,,,,
247,PT07M21.00S,2020-01-21T01:21:37.5Z,2,REGULAR,block,,[],203076,,,1610612738,45,44,2020-01-21T01:21:39Z,2370000,,,0,,A. Davis BLOCK (2 BLK),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT07M19.00S,2020-01-21T01:21:39.5Z,2,REGULAR,rebound,defensive,[],200765,,,1610612747,45,44,2020-01-21T01:21:51Z,2380000,,,0,,R. Rondo REBOUND (Off:1 Def:1),[200765],1610612747.0,LAL,,,,Rondo,R. Rondo,,,,,,,,,,,246.0,2.0,1.0,1.0,,,,,,,,,,,
249,PT07M17.00S,2020-01-21T01:21:42.0Z,2,REGULAR,2pt,layup,"['pointsinthepaint', 'fastbreak']",203484,7.30946123521682,44.921875,1610612747,45,44,2020-01-21T01:21:58Z,2390000,25.0,16.0,1,left,MISS K. Caldwell-Pope layup,[203484],1610612747.0,LAL,running,,,Caldwell-Pope,K. Caldwell-Pope,,,,,3.34,Missed,,,,,,,,,,,,,,,,,,,
250,PT07M12.00S,2020-01-21T01:21:45.4Z,2,REGULAR,rebound,defensive,[],203935,,,1610612738,45,44,2020-01-21T01:21:45Z,2400000,,,0,,M. Smart REBOUND (Off:0 Def:1),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,249.0,1.0,1.0,0.0,,,,,,,,,,,
251,PT07M10.00S,2020-01-21T01:21:47.7Z,2,REGULAR,3pt,jumpshot,['fastbreak'],203935,67.49342969776609,57.176776960784316,1610612738,45,44,2020-01-21T01:22:05Z,2410000,36.0,253.0,1,right,MISS M. Smart 26' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,26.11,Missed,,,,,,,,,,,,,,,,,,,
252,PT07M07.00S,2020-01-21T01:21:51.3Z,2,REGULAR,rebound,offensive,[],1628400,,,1610612738,45,44,2020-01-21T01:21:51Z,2420000,,,0,,S. Ojeleye REBOUND (Off:2 Def:2),[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,251.0,4.0,2.0,2.0,,,,,,,,,,,
253,PT07M03.00S,2020-01-21T01:21:55.5Z,2,REGULAR,3pt,jumpshot,['2ndchance'],1628369,71.69842312746385,75.80422794117648,1610612738,48,44,2020-01-21T01:22:10Z,2430000,129.0,214.0,1,right,J. Tatum 25' 3PT  (13 PTS) (K. Walker 1 AST),"[1628369, 202689]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,25.42,Made,13.0,K. Walker,202689.0,1.0,,,,,,,,,,,,,,,
255,PT06M58.00S,2020-01-21T01:22:04.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,48,44,2020-01-21T01:22:04Z,2450000,,,0,,timeout full,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT06M58.00S,2020-01-21T01:24:54.9Z,2,REGULAR,substitution,out,[],202689,,,1610612747,48,44,2020-01-21T01:25:26Z,2460000,,,0,,substitution out Walker,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT06M58.00S,2020-01-21T01:24:54.9Z,2,REGULAR,substitution,out,[],1628464,,,1610612747,48,44,2020-01-21T01:25:26Z,2470000,,,0,,substitution out Theis,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT06M58.00S,2020-01-21T01:24:54.9Z,2,REGULAR,substitution,out,[],2544,,,1610612747,48,44,2020-01-21T01:25:26Z,2480000,,,0,,substitution out James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT06M58.00S,2020-01-21T01:24:54.9Z,2,REGULAR,substitution,out,[],2730,,,1610612747,48,44,2020-01-21T01:25:26Z,2490000,,,0,,substitution out Howard,[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT06M58.00S,2020-01-21T01:24:54.9Z,2,REGULAR,substitution,in,[],202330,,,1610612747,48,44,2020-01-21T01:25:26Z,2500000,,,0,,substitution in Hayward,[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT06M58.00S,2020-01-21T01:24:54.9Z,2,REGULAR,substitution,in,[],202683,,,1610612747,48,44,2020-01-21T01:25:26Z,2510000,,,0,,substitution in Kanter,[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT06M58.00S,2020-01-21T01:24:54.9Z,2,REGULAR,substitution,in,[],201980,,,1610612747,48,44,2020-01-21T01:25:26Z,2520000,,,0,,substitution in Green,[201980],1610612747.0,LAL,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT06M58.00S,2020-01-21T01:24:54.9Z,2,REGULAR,substitution,in,[],1628398,,,1610612747,48,44,2020-01-21T01:25:26Z,2530000,,,0,,substitution in Kuzma,[1628398],1610612747.0,LAL,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT06M36.00S,2020-01-21T01:25:53.7Z,2,REGULAR,2pt,layup,['pointsinthepaint'],200765,6.307490144546649,53.25137867647059,1610612747,48,44,2020-01-21T01:26:01Z,2540000,-16.0,7.0,1,left,MISS R. Rondo layup,[200765],1610612747.0,LAL,drivingfingerroll,,,Rondo,R. Rondo,,,,,2.04,Missed,,,,,,,,,,,,,,,,,,,
265,PT06M35.00S,2020-01-21T01:25:54.7Z,2,REGULAR,rebound,defensive,[],1628400,,,1610612738,48,44,2020-01-21T01:26:01Z,2550000,,,0,,S. Ojeleye REBOUND (Off:2 Def:3),[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,264.0,5.0,3.0,2.0,,,,,,,,,,,
266,PT06M13.00S,2020-01-21T01:26:15.3Z,2,REGULAR,2pt,jumpshot,[],1628400,83.78777923784494,72.37285539215686,1610612738,48,44,2020-01-21T01:27:19Z,2560000,112.0,100.0,1,right,MISS S. Ojeleye 15' jumpshot,[1628400],1610612738.0,BOS,pullup,,,Ojeleye,S. Ojeleye,,,,,15.37,Missed,,,,,,,,,,,,,,,,,,,
267,PT06M12.00S,2020-01-21T01:26:16.3Z,2,REGULAR,rebound,offensive,[],202683,,,1610612738,48,44,2020-01-21T01:26:25Z,2570000,,,0,,E. Kanter REBOUND (Off:3 Def:1),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,266.0,4.0,1.0,3.0,,,,,,,,,,,
268,PT06M09.00S,2020-01-21T01:26:19.8Z,2,REGULAR,2pt,layup,"['pointsinthepaint', '2ndchance']",202683,93.77463863337714,50.55912990196079,1610612738,48,44,2020-01-21T01:26:34Z,2580000,3.0,6.0,1,right,MISS E. Kanter layup,[202683],1610612738.0,BOS,putback,,,Kanter,E. Kanter,,,,,1.18,Missed,,,,,,,,,,,,,,,,,,,
269,PT06M08.00S,2020-01-21T01:26:20.8Z,2,REGULAR,rebound,offensive,[],202683,,,1610612738,48,44,2020-01-21T01:26:34Z,2590000,,,0,,E. Kanter REBOUND (Off:4 Def:1),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,268.0,5.0,1.0,4.0,,,,,,,,,,,
270,PT06M08.00S,2020-01-21T01:26:22.7Z,2,REGULAR,2pt,layup,"['2ndchance', 'pointsinthepaint']",202683,95.0,50.0,1610612738,50,44,2020-01-21T01:27:21Z,2600000,0.0,-6.0,1,right,E. Kanter layup (10 PTS),[202683],1610612738.0,BOS,tip,,,Kanter,E. Kanter,,,,,0.0,Made,10.0,,,,,,,,,,,,,,,,,,
271,PT05M58.00S,2020-01-21T01:26:30.7Z,2,REGULAR,turnover,badpass,[],200765,,,1610612747,50,44,2020-01-21T01:26:54Z,2610000,,,0,,R. Rondo TURNOVER badpass (1 TOV) Stolen,"[200765, 203935]",1610612747.0,LAL,,,,Rondo,R. Rondo,,,,,,,,,,,,,,,,,,,,,,1.0,Smart,203935.0,
272,PT05M58.00S,2020-01-21T01:26:30.7Z,2,REGULAR,steal,,[],203935,,,1610612738,50,44,2020-01-21T01:26:54Z,2620000,,,0,,M. Smart STEAL (1 STL),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT05M55.00S,2020-01-21T01:26:33.7Z,2,REGULAR,2pt,dunk,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628369,94.43166885676742,48.84344362745098,1610612738,52,44,2020-01-21T01:28:59Z,2630000,-6.0,0.0,1,right,J. Tatum dunk (15 PTS),[1628369],1610612738.0,BOS,running,,,Tatum,J. Tatum,,,,,0.79,Made,15.0,,,,,,,,,,,,,,,,,,
274,PT05M55.00S,2020-01-21T01:26:45.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,52,44,2020-01-21T01:26:45Z,2640000,,,0,,timeout full,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT05M55.00S,2020-01-21T01:29:13.6Z,2,REGULAR,substitution,out,[],1628400,,,1610612747,52,44,2020-01-21T01:29:44Z,2650000,,,0,,substitution out Ojeleye,[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT05M55.00S,2020-01-21T01:29:13.6Z,2,REGULAR,substitution,out,[],203484,,,1610612747,52,44,2020-01-21T01:29:44Z,2660000,,,0,,substitution out Caldwell-Pope,[203484],1610612747.0,LAL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,
