actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
182,PT09M22.00S,2020-01-23T01:08:41.9Z,2,REGULAR,2pt,layup,['pointsinthepaint'],1628369,7.703679369250986,57.666973039215684,1610612738,31,31,2020-01-23T01:08:46Z,1810000,-38.0,20.0,1,left,MISS J. Tatum layup,[1628369],1610612738.0,BOS,drivingfingerroll,,,Tatum,J. Tatum,,,,,4.6,Missed,,,,,,,,,,,,,,,,,,,
183,PT09M20.00S,2020-01-23T01:08:43.9Z,2,REGULAR,rebound,defensive,[],1628960,,,1610612763,31,31,2020-01-23T01:08:46Z,1820000,,,0,,G. Allen REBOUND (Off:0 Def:1),[1628960],1610612763.0,MEM,,,,Allen,G. Allen,,,,,,,182.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
184,PT09M13.00S,2020-01-23T01:08:51.4Z,2,REGULAR,2pt,hook,['pointsinthepaint'],202685,90.75229960578186,48.353247549019606,1610612763,31,31,2020-01-23T01:08:57Z,1830000,-8.0,34.0,1,right,MISS J. Valanciunas hook,[202685],1610612763.0,MEM,turnaround,,,Valanciunas,J. Valanciunas,,,,,4.07,Missed,,,,,,,,,,,,,,,,,,,
185,PT09M10.00S,2020-01-23T01:08:54.4Z,2,REGULAR,rebound,defensive,[],202954,,,1610612738,31,31,2020-01-23T01:08:57Z,1840000,,,0,,B. Wanamaker REBOUND (Off:0 Def:1),[202954],1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,,,184.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
186,PT09M08.00S,2020-01-23T01:08:57.5Z,2,REGULAR,2pt,layup,"['fastbreak', 'pointsinthepaint']",202954,7.440867279894875,47.61795343137255,1610612738,33,31,2020-01-23T01:10:04Z,1850000,12.0,17.0,1,left,B. Wanamaker layup (4 PTS),[202954],1610612738.0,BOS,runningfingerroll,,,Wanamaker,B. Wanamaker,,,,,2.58,Made,,,,,4.0,,,,,,,,,,,,,,
187,PT09M07.00S,2020-01-23T01:09:04.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,33,31,2020-01-23T01:09:04Z,1860000,,,0,,timeout full,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT08M51.00S,2020-01-23T01:12:18.6Z,2,REGULAR,foul,personal,['2freethrow'],202689,,,1610612763,33,31,2020-01-23T01:12:33Z,1870000,,,0,,K. Walker FOUL personal (1 PF) (Allen 2freethrow),"[202689, 1628960]",1610612738.0,BOS,shooting,,,Walker,K. Walker,,,,,,,,,,,,200832.0,1.0,0.0,Allen,1628960.0,,,,,,,,,
190,PT08M51.00S,2020-01-23T01:12:39.9Z,2,REGULAR,freethrow,1of2,[],1628960,,,1610612763,33,32,2020-01-23T01:12:39Z,1890000,,,0,,G. Allen freethrow 1of2 (1 PTS),[1628960],1610612763.0,MEM,,,,Allen,G. Allen,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
191,PT08M51.00S,2020-01-23T01:12:56.2Z,2,REGULAR,freethrow,2of2,[],1628960,,,1610612763,33,33,2020-01-23T01:12:56Z,1900000,,,0,,G. Allen freethrow 2of2 (2 PTS),[1628960],1610612763.0,MEM,,,,Allen,G. Allen,,,,,,Made,,,,,2.0,,,,,,,,,,,,,,
192,PT08M40.00S,2020-01-23T01:13:08.4Z,2,REGULAR,2pt,jumpshot,[],1628369,10.988830486202366,33.892463235294116,1610612738,35,33,2020-01-23T01:13:12Z,1910000,81.0,51.0,1,left,J. Tatum 10' jumpshot (11 PTS) (K. Walker 1 AST),"[1628369, 202689]",1610612738.0,BOS,drivingfloating,,,Tatum,J. Tatum,,,,,9.82,Made,,,,,11.0,,,,,,K. Walker,202689.0,1.0,,,,,,
194,PT08M31.00S,2020-01-23T01:13:19.8Z,2,REGULAR,foul,personal,['2freethrow'],202683,,,1610612763,35,33,2020-01-23T01:13:32Z,1930000,,,0,,E. Kanter FOUL personal (2 PF) (Brooks 2freethrow),"[202683, 1628415]",1610612738.0,BOS,shooting,,,Kanter,E. Kanter,,,,,,,,,,,,203593.0,2.0,0.0,Brooks,1628415.0,,,,,,,,,
196,PT08M31.00S,2020-01-23T01:13:42.0Z,2,REGULAR,freethrow,1of2,['fastbreak'],1628415,,,1610612763,35,34,2020-01-23T01:13:42Z,1950000,,,0,,D. Brooks freethrow 1of2 (2 PTS),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,Made,,,,,2.0,,,,,,,,,,,,,,
197,PT08M31.00S,2020-01-23T01:13:42.7Z,2,REGULAR,substitution,out,[],1628400,,,1610612763,35,34,2020-01-23T01:13:45Z,1960000,,,0,,substitution out Ojeleye,[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT08M31.00S,2020-01-23T01:13:42.7Z,2,REGULAR,substitution,in,[],202330,,,1610612763,35,34,2020-01-23T01:13:45Z,1970000,,,0,,substitution in Hayward,[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT08M31.00S,2020-01-23T01:13:57.6Z,2,REGULAR,freethrow,2of2,['fastbreak'],1628415,,,1610612763,35,35,2020-01-23T01:13:57Z,1980000,,,0,,D. Brooks freethrow 2of2 (3 PTS),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
200,PT08M19.00S,2020-01-23T01:14:12.6Z,2,REGULAR,2pt,jumpshot,[],202330,21.107095926412615,39.77481617647059,1610612738,35,35,2020-01-23T01:14:18Z,1990000,51.0,146.0,1,left,MISS G. Hayward 16' jumpshot,[202330],1610612738.0,BOS,pullup,,,Hayward,G. Hayward,,,,,15.98,Missed,,,,,,,,,,,,,,,,,,,
201,PT08M15.00S,2020-01-23T01:14:16.6Z,2,REGULAR,rebound,defensive,[],203524,,,1610612763,35,35,2020-01-23T01:14:18Z,2000000,,,0,,S. Hill REBOUND (Off:0 Def:1),[203524],1610612763.0,MEM,,,,Hill,S. Hill,,,,,,,200.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
202,PT08M09.00S,2020-01-23T01:14:21.6Z,2,REGULAR,2pt,jumpshot,['pointsinthepaint'],1628960,82.9993429697766,46.63756127450981,1610612763,35,37,2020-01-23T01:14:26Z,2010000,-17.0,107.0,1,right,G. Allen 11' jumpshot (4 PTS),[1628960],1610612763.0,MEM,drivingfloating,,,Allen,G. Allen,,,,,11.4,Made,,,,,4.0,,,,,,,,,,,,,,
203,PT07M52.00S,2020-01-23T01:14:38.8Z,2,REGULAR,turnover,lostball,[],202683,,,1610612738,35,37,2020-01-23T01:14:43Z,2020000,,,0,,E. Kanter TURNOVER lostball (2 TOV) Stolen,"[202683, 202685]",1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,,,2.0,Valanciunas,202685.0,,,
204,PT07M52.00S,2020-01-23T01:14:38.8Z,2,REGULAR,steal,,[],202685,,,1610612763,35,37,2020-01-23T01:17:35Z,2030000,,,0,,J. Valanciunas STEAL (1 STL),[202685],1610612763.0,MEM,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT07M42.00S,2020-01-23T01:14:49.0Z,2,REGULAR,2pt,jumpshot,"['pointsinthepaint', 'fromturnover']",202685,87.07293035479631,45.90226715686275,1610612763,35,39,2020-01-23T01:17:12Z,2040000,-20.0,69.0,1,right,J. Valanciunas 8' jumpshot (9 PTS) (J. Morant 3 AST),"[202685, 1629630]",1610612763.0,MEM,floating,,,Valanciunas,J. Valanciunas,,,,,7.73,Made,,,,,9.0,,,,,,J. Morant,1629630.0,3.0,,,,,,
207,PT07M25.00S,2020-01-23T01:15:05.2Z,2,REGULAR,2pt,jumpshot,['pointsinthepaint'],202689,13.61695137976347,46.88265931372549,1610612738,35,39,2020-01-23T01:15:09Z,2060000,16.0,75.0,1,left,MISS K. Walker 8' jumpshot,[202689],1610612738.0,BOS,drivingfloating,,,Walker,K. Walker,,,,,8.25,Missed,,,,,,,,,,,,,,,,,,,
208,PT07M23.00S,2020-01-23T01:15:07.2Z,2,REGULAR,rebound,offensive,[],202689,,,1610612738,35,39,2020-01-23T01:15:09Z,2070000,,,0,,K. Walker REBOUND (Off:1 Def:2),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,207.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
209,PT07M19.00S,2020-01-23T01:15:14.8Z,2,REGULAR,stoppage,outofbounds,[],0,,,1610612738,35,39,2020-01-23T01:15:14Z,2080000,,,0,,stoppage outofbounds,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT07M19.00S,2020-01-23T01:15:15.5Z,2,REGULAR,substitution,out,[],202683,,,1610612738,35,39,2020-01-23T01:15:18Z,2090000,,,0,,substitution out Kanter,[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT07M19.00S,2020-01-23T01:15:15.5Z,2,REGULAR,substitution,in,[],1628464,,,1610612738,35,39,2020-01-23T01:15:18Z,2100000,,,0,,substitution in Theis,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT07M19.00S,2020-01-23T01:15:38.2Z,2,REGULAR,violation,kickedball,[],1628960,,,1610612738,35,39,2020-01-23T01:15:47Z,2110000,,,0,,G. Allen violation kickedball,[1628960],1610612763.0,MEM,,,,Allen,G. Allen,,,,,,,,,,,,2715.0,,,,,,,,,,,,,
213,PT07M09.00S,2020-01-23T01:15:57.2Z,2,REGULAR,2pt,jumpshot,['2ndchance'],1628369,7.5722733245729295,71.6375612745098,1610612738,35,39,2020-01-23T01:16:03Z,2120000,-108.0,19.0,1,left,MISS J. Tatum 11' jumpshot,[1628369],1610612738.0,BOS,fadeaway,,,Tatum,J. Tatum,,,,,11.09,Missed,,,,,,,,,,,,,,,,,,,
214,PT07M05.00S,2020-01-23T01:16:01.2Z,2,REGULAR,rebound,defensive,[],1628960,,,1610612763,35,39,2020-01-23T01:16:03Z,2130000,,,0,,G. Allen REBOUND (Off:0 Def:2),[1628960],1610612763.0,MEM,,,,Allen,G. Allen,,,,,,,213.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
215,PT06M53.00S,2020-01-23T01:16:12.8Z,2,REGULAR,3pt,jumpshot,[],1628415,68.15045992115637,21.637561274509803,1610612763,35,42,2020-01-23T01:16:19Z,2140000,-142.0,247.0,1,right,D. Brooks 29' 3PT  (6 PTS),[1628415],1610612763.0,MEM,stepback,,,Brooks,D. Brooks,,,,,28.95,Made,,,,,6.0,,,,,,,,,,,,,,
216,PT06M24.00S,2020-01-23T01:16:41.6Z,2,REGULAR,3pt,jumpshot,[],1628464,32.276609724047304,52.27481617647059,1610612738,38,42,2020-01-23T01:16:48Z,2150000,-11.0,251.0,1,left,D. Theis 26' 3PT  (8 PTS) (J. Tatum 2 AST),"[1628464, 1628369]",1610612738.0,BOS,,,,Theis,D. Theis,,,,,25.67,Made,,,,,8.0,,,,,,J. Tatum,1628369.0,2.0,,,,,,
218,PT06M10.00S,2020-01-23T01:16:55.5Z,2,REGULAR,2pt,layup,['pointsinthepaint'],1629630,92.85479632063075,58.40226715686274,1610612763,38,42,2020-01-23T01:17:01Z,2170000,42.0,15.0,1,right,MISS J. Morant layup,[1629630],1610612763.0,MEM,driving,,,Morant,J. Morant,,,,,4.66,Missed,,,,,,,,,,,,,,,,,,,
219,PT06M09.00S,2020-01-23T01:16:59.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612738,38,42,2020-01-23T01:16:59Z,2180000,,,0,,Team defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,218.0,,,,,,,,,,,,,,,,,,
220,PT06M09.00S,2020-01-23T01:17:01.4Z,2,REGULAR,stoppage,outofbounds,[],0,,,1610612738,38,42,2020-01-23T01:17:01Z,2190000,,,0,,stoppage outofbounds,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT06M09.00S,2020-01-23T01:17:02.5Z,2,REGULAR,substitution,out,[],202954,,,1610612738,38,42,2020-01-23T01:17:19Z,2200000,,,0,,substitution out Wanamaker,[202954],1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT06M09.00S,2020-01-23T01:17:02.5Z,2,REGULAR,substitution,out,[],1629630,,,1610612738,38,42,2020-01-23T01:17:19Z,2210000,,,0,,substitution out Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT06M09.00S,2020-01-23T01:17:02.5Z,2,REGULAR,substitution,out,[],202685,,,1610612738,38,42,2020-01-23T01:17:19Z,2220000,,,0,,substitution out Valanciunas,[202685],1610612763.0,MEM,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT06M09.00S,2020-01-23T01:17:02.5Z,2,REGULAR,substitution,in,[],203935,,,1610612738,38,42,2020-01-23T01:17:19Z,2230000,,,0,,substitution in Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT06M09.00S,2020-01-23T01:17:02.5Z,2,REGULAR,substitution,in,[],1628991,,,1610612738,38,42,2020-01-23T01:17:19Z,2240000,,,0,,substitution in Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT06M09.00S,2020-01-23T01:17:02.5Z,2,REGULAR,substitution,in,[],1626145,,,1610612738,38,42,2020-01-23T01:17:19Z,2250000,,,0,,substitution in Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT05M59.00S,2020-01-23T01:17:35.3Z,2,REGULAR,3pt,jumpshot,[],202689,24.704336399474375,14.307598039215685,1610612738,38,42,2020-01-23T01:17:46Z,2260000,178.0,180.0,1,left,MISS K. Walker 26' 3PT,[202689],1610612738.0,BOS,pullup,,,Walker,K. Walker,,,,,25.72,Missed,,,,,,,,,,,,,,,,,,,
228,PT05M55.00S,2020-01-23T01:17:39.3Z,2,REGULAR,rebound,defensive,[],1628991,,,1610612763,38,42,2020-01-23T01:17:46Z,2270000,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:3),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,227.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
229,PT05M43.00S,2020-01-23T01:17:51.3Z,2,REGULAR,3pt,jumpshot,[],1628991,95.48291721419186,95.90226715686273,1610612763,38,42,2020-01-23T01:17:57Z,2280000,230.0,-10.0,1,right,MISS J. Jackson Jr. 23' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,22.95,Missed,,,,,,,,,,,,,,,,,,,
230,PT05M40.00S,2020-01-23T01:17:54.3Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,38,42,2020-01-23T01:17:57Z,2290000,,,0,,J. Tatum REBOUND (Off:0 Def:5),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,229.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
231,PT05M36.00S,2020-01-23T01:17:58.9Z,2,REGULAR,3pt,jumpshot,['fastbreak'],1628369,32.53942181340342,60.60814950980392,1610612738,41,42,2020-01-23T01:18:16Z,2300000,-53.0,253.0,1,left,J. Tatum 26' 3PT  (14 PTS),[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,26.43,Made,,,,,14.0,,,,,,,,,,,,,,
232,PT05M17.00S,2020-01-23T01:18:17.3Z,2,REGULAR,2pt,jumpshot,[],1626145,79.31997371879106,38.05912990196079,1610612763,41,42,2020-01-23T01:18:24Z,2310000,-60.0,142.0,1,right,MISS T. Jones 16' jumpshot,[1626145],1610612763.0,MEM,drivingfloating,,,Jones,T. Jones,,,,,15.9,Missed,,,,,,,,,,,,,,,,,,,
233,PT05M14.00S,2020-01-23T01:18:20.3Z,2,REGULAR,rebound,defensive,[],202330,,,1610612738,41,42,2020-01-23T01:18:24Z,2320000,,,0,,G. Hayward REBOUND (Off:0 Def:3),[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,232.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
234,PT05M01.00S,2020-01-23T01:18:33.8Z,2,REGULAR,3pt,jumpshot,[],1628464,30.305519053876477,24.57873774509804,1610612738,44,42,2020-01-23T01:18:39Z,2330000,127.0,232.0,1,left,D. Theis 27' 3PT  (11 PTS) (J. Tatum 3 AST),"[1628464, 1628369]",1610612738.0,BOS,,,,Theis,D. Theis,,,,,26.97,Made,,,,,11.0,,,,,,J. Tatum,1628369.0,3.0,,,,,,
236,PT04M32.00S,2020-01-23T01:19:05.0Z,2,REGULAR,turnover,shotclock,['team'],0,,,1610612763,44,42,2020-01-23T01:19:16Z,2350000,,,0,,Team TURNOVER shotclock,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,203593.0,,,,,,,,,,,,,
237,PT04M32.00S,2020-01-23T01:19:10.9Z,2,REGULAR,substitution,out,[],1628369,,,1610612738,44,42,2020-01-23T01:19:13Z,2360000,,,0,,substitution out Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT04M32.00S,2020-01-23T01:19:10.9Z,2,REGULAR,substitution,in,[],1629750,,,1610612738,44,42,2020-01-23T01:19:13Z,2370000,,,0,,substitution in Green,[1629750],1610612738.0,BOS,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT04M17.00S,2020-01-23T01:19:38.3Z,2,REGULAR,foul,personal,['3freethrow'],1628960,,,1610612738,44,42,2020-01-23T01:19:44Z,2380000,,,0,,G. Allen FOUL personal (1 PF) (Walker 3freethrow),"[1628960, 202689]",1610612763.0,MEM,shooting,,,Allen,G. Allen,,,,,,,,,,,,2715.0,1.0,0.0,Walker,202689.0,,,,,,,,,
241,PT04M17.00S,2020-01-23T01:20:15.5Z,2,REGULAR,freethrow,1of3,['fromturnover'],202689,,,1610612738,45,42,2020-01-23T01:20:58Z,2400000,,,0,,K. Walker freethrow 1of3 (1 PTS),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
242,PT04M17.00S,2020-01-23T01:20:15.5Z,2,REGULAR,freethrow,2of3,['fromturnover'],202689,,,1610612738,46,42,2020-01-23T01:20:58Z,2410000,,,0,,K. Walker freethrow 2of3 (2 PTS),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,Made,,,,,2.0,,,,,,,,,,,,,,
243,PT04M17.00S,2020-01-23T01:20:30.8Z,2,REGULAR,substitution,out,[],1628960,,,1610612738,46,42,2020-01-23T01:20:37Z,2420000,,,0,,substitution out Allen,[1628960],1610612763.0,MEM,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT04M17.00S,2020-01-23T01:20:30.8Z,2,REGULAR,substitution,out,[],203524,,,1610612738,46,42,2020-01-23T01:20:37Z,2430000,,,0,,substitution out Hill,[203524],1610612763.0,MEM,,,,Hill,S. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT04M17.00S,2020-01-23T01:20:30.8Z,2,REGULAR,substitution,in,[],203109,,,1610612738,46,42,2020-01-23T01:20:37Z,2440000,,,0,,substitution in Crowder,[203109],1610612763.0,MEM,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT04M17.00S,2020-01-23T01:20:30.8Z,2,REGULAR,substitution,in,[],1629634,,,1610612738,46,42,2020-01-23T01:20:37Z,2450000,,,0,,substitution in Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT04M17.00S,2020-01-23T01:20:15.5Z,2,REGULAR,freethrow,3of3,['fromturnover'],202689,,,1610612738,46,42,2020-01-23T01:20:58Z,2460000,,,0,,MISS K. Walker freethrow 3of3,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,Missed,,,,,,,,,,,,,,,,,,,
248,PT04M17.00S,2020-01-23T01:20:15.5Z,2,REGULAR,rebound,defensive,[],1629634,,,1610612763,46,42,2020-01-23T01:20:58Z,2470000,,,0,,B. Clarke REBOUND (Off:0 Def:1),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,247.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
249,PT04M09.00S,2020-01-23T01:20:57.8Z,2,REGULAR,3pt,jumpshot,[],1628415,67.36202365308804,49.57873774509804,1610612763,46,42,2020-01-23T01:21:03Z,2480000,-2.0,254.0,1,right,MISS D. Brooks 26' 3PT Blocked,"[1628415, 202689]",1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,25.98,Missed,,,,,,,,,,,,,,,,,Walker,202689.0,
250,PT04M09.00S,2020-01-23T01:20:57.8Z,2,REGULAR,block,,[],202689,,,1610612763,46,42,2020-01-23T01:21:01Z,2490000,,,0,,K. Walker BLOCK (1 BLK),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT04M04.00S,2020-01-23T01:21:02.8Z,2,REGULAR,rebound,offensive,[],1628415,,,1610612763,46,42,2020-01-23T01:21:03Z,2500000,,,0,,D. Brooks REBOUND (Off:2 Def:1),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,249.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
252,PT04M03.00S,2020-01-23T01:21:02.7Z,2,REGULAR,2pt,jumpshot,"['pointsinthepaint', '2ndchance']",1628415,83.311432325887,46.966911764705884,1610612763,46,42,2020-01-23T01:23:17Z,2510000,-15.0,104.0,1,right,MISS D. Brooks 11' jumpshot,[1628415],1610612763.0,MEM,pullup,,,Brooks,D. Brooks,,,,,11.09,Missed,,,,,,,,,,,,,,,,,,,
253,PT03M59.00S,2020-01-23T01:21:06.7Z,2,REGULAR,rebound,defensive,[],1629750,,,1610612738,46,42,2020-01-23T01:21:08Z,2520000,,,0,,J. Green REBOUND (Off:0 Def:1),[1629750],1610612738.0,BOS,,,,Green,J. Green,,,,,,,252.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
254,PT03M55.00S,2020-01-23T01:21:11.5Z,2,REGULAR,2pt,layup,['pointsinthepaint'],1629750,7.440867279894875,45.166973039215684,1610612738,48,42,2020-01-23T01:21:17Z,2530000,24.0,17.0,1,left,J. Green layup (2 PTS) (M. Smart 2 AST),"[1629750, 203935]",1610612738.0,BOS,cuttingfingerroll,,,Green,J. Green,,,,,3.33,Made,,,,,2.0,,,,,,M. Smart,203935.0,2.0,,,,,,
256,PT03M55.00S,2020-01-23T01:21:16.7Z,2,REGULAR,foul,personal,['1freethrow'],1629634,,,1610612738,48,42,2020-01-23T01:21:56Z,2550000,,,0,,B. Clarke FOUL personal (1 PF) (Green 1freethrow),"[1629634, 1629750]",1610612763.0,MEM,shooting,,,Clarke,B. Clarke,,,,,,,,,,,,2715.0,1.0,0.0,Green,1629750.0,,,,,,,,,
258,PT03M55.00S,2020-01-23T01:21:34.0Z,2,REGULAR,substitution,out,[],202689,,,1610612738,48,42,2020-01-23T01:21:44Z,2570000,,,0,,substitution out Walker,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT03M55.00S,2020-01-23T01:21:34.0Z,2,REGULAR,substitution,in,[],1628369,,,1610612738,48,42,2020-01-23T01:21:44Z,2580000,,,0,,substitution in Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT03M55.00S,2020-01-23T01:21:53.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,48,42,2020-01-23T01:21:53Z,2590000,,,0,,timeout full,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT03M55.00S,2020-01-23T01:22:59.4Z,2,REGULAR,substitution,out,[],1628415,,,1610612738,48,42,2020-01-23T01:24:23Z,2600000,,,0,,substitution out Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT03M55.00S,2020-01-23T01:22:59.4Z,2,REGULAR,substitution,in,[],1629001,,,1610612738,48,42,2020-01-23T01:24:23Z,2610000,,,0,,substitution in Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT03M55.00S,2020-01-23T01:24:44.1Z,2,REGULAR,freethrow,1of1,[],1629750,,,1610612738,49,42,2020-01-23T01:24:44Z,2620000,,,0,,J. Green freethrow 1of1 (3 PTS),[1629750],1610612738.0,BOS,,,,Green,J. Green,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
264,PT03M41.00S,2020-01-23T01:25:00.2Z,2,REGULAR,3pt,jumpshot,[],203109,82.07950065703022,92.9610906862745,1610612763,49,42,2020-01-23T01:25:06Z,2630000,215.0,116.0,1,right,MISS J. Crowder 25' 3PT,[203109],1610612763.0,MEM,,,,Crowder,J. Crowder,,,,,24.68,Missed,,,,,,,,,,,,,,,,,,,
265,PT03M37.00S,2020-01-23T01:25:04.2Z,2,REGULAR,rebound,defensive,[],203935,,,1610612738,49,42,2020-01-23T01:25:06Z,2640000,,,0,,M. Smart REBOUND (Off:1 Def:2),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,264.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
266,PT03M31.00S,2020-01-23T01:25:10.1Z,2,REGULAR,2pt,dunk,['pointsinthepaint'],1628464,6.1268068331143235,54.23560049019608,1610612738,49,42,2020-01-23T01:26:22Z,2650000,-21.0,5.0,1,left,MISS D. Theis dunk Blocked,"[1628464, 1628991]",1610612738.0,BOS,,,,Theis,D. Theis,,,,,2.37,Missed,,,,,,,,,,,,,,,,,Jackson Jr.,1628991.0,
267,PT03M31.00S,2020-01-23T01:25:10.1Z,2,REGULAR,block,,[],1628991,,,1610612738,49,42,2020-01-23T01:25:12Z,2660000,,,0,,J. Jackson Jr. BLOCK (3 BLK),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT03M27.00S,2020-01-23T01:25:14.1Z,2,REGULAR,rebound,defensive,[],1626145,,,1610612763,49,42,2020-01-23T01:25:17Z,2670000,,,0,,T. Jones REBOUND (Off:0 Def:1),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,266.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
