actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
541,PT06M26.00S,2022-05-12T01:14:04.3Z,4,REGULAR,block,,[],1628401,,,1610612749,99,92,2022-05-12T01:14:26Z,5280000,,,0,,D. White BLOCK (2 BLK),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT06M23.00S,2022-05-12T01:14:07.3Z,4,REGULAR,rebound,defensive,[],1628401,,,1610612738,99,92,2022-05-12T01:14:08Z,5290000,,,0,,D. White REBOUND (Off:0 Def:4),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,540.0,4.0,4.0,0.0,,,,,,,,,,,
543,PT06M10.00S,2022-05-12T01:14:19.7Z,4,REGULAR,turnover,bad pass,[],1628401,,,1610612738,99,92,2022-05-12T01:14:23Z,5300000,,,0,,D. White bad pass TURNOVER (1 TO),"[1628401, 1626192]",1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,1.0,Connaughton,1626192.0,,,,,,,
544,PT06M10.00S,2022-05-12T01:14:19.7Z,4,REGULAR,steal,,[],1626192,,,1610612749,99,92,2022-05-12T01:14:21Z,5310000,,,0,,P. Connaughton STEAL (1 STL),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT06M04.00S,2022-05-12T01:14:25.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],202083,8.492115637319317,95.34313725490196,1610612749,99,95,2022-05-12T01:14:30Z,5320000,-227.0,27.0,1,left,W. Matthews 3PT  (9 PTS) (J. Holiday 8 AST),"[202083, 201950]",1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,22.83,Made,9.0,J. Holiday,201950.0,8.0,,,,,,,,,,,,,,,
547,PT05M38.00S,2022-05-12T01:14:51.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628369,85.89027595269383,42.40196078431372,1610612738,99,95,2022-05-12T01:14:57Z,5340000,-38.0,80.0,1,right,MISS J. Tatum 8' driving floating Shot,[1628369],1610612738.0,BOS,driving floating,,,Tatum,J. Tatum,,,,,8.87,Missed,,,,,,,,,,,,,,,,,,,
548,PT05M37.00S,2022-05-12T01:14:52.5Z,4,REGULAR,rebound,defensive,[],201950,,,1610612749,99,95,2022-05-12T01:15:14Z,5350000,,,0,,J. Holiday REBOUND (Off:0 Def:5),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,547.0,5.0,5.0,0.0,,,,,,,,,,,
549,PT05M35.00S,2022-05-12T01:14:59.8Z,4,REGULAR,foul,personal,[],1628401,,,1610612749,99,95,2022-05-12T01:15:08Z,5360000,,,0,,D. White take personal FOUL (1 PF),"[1628401, 201950]",1610612738.0,BOS,take,,,White,D. White,,,,,,,,,,,,,,,200834.0,,,,1.0,0.0,Holiday,201950.0,,,
551,PT05M25.00S,2022-05-12T01:15:35.5Z,4,REGULAR,2pt,Jump Shot,[],201950,16.113666228646515,71.32352941176471,1610612749,99,95,2022-05-12T01:16:14Z,5380000,-107.0,99.0,1,left,MISS J. Holiday 14' pullup Shot,[201950],1610612749.0,MIL,pullup,,,Holiday,J. Holiday,,,,,14.55,Missed,,,,,,,,,,,,,,,,,,,
552,PT05M22.00S,2022-05-12T01:15:38.5Z,4,REGULAR,rebound,defensive,[],1628401,,,1610612738,99,95,2022-05-12T01:16:21Z,5390000,,,0,,D. White REBOUND (Off:0 Def:5),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,551.0,5.0,5.0,0.0,,,,,,,,,,,
553,PT05M02.00S,2022-05-12T01:15:58.5Z,4,REGULAR,2pt,Jump Shot,[],1628369,78.0059132720105,67.64705882352942,1610612738,101,95,2022-05-12T01:16:02Z,5400000,88.0,154.0,1,right,J. Tatum 17' pullup Jump Shot (30 PTS),[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,17.76,Made,30.0,,,,,,,,,,,,,,,,,,
554,PT04M52.00S,2022-05-12T01:16:13.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612749,101,95,2022-05-12T01:16:13Z,5410000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT04M44.00S,2022-05-12T01:18:01.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201950,9.017739816031538,65.19607843137256,1610612749,101,95,2022-05-12T01:18:07Z,5420000,-76.0,32.0,1,left,MISS J. Holiday 8' driving floating Shot,[201950],1610612749.0,MIL,driving floating,,,Holiday,J. Holiday,,,,,8.26,Missed,,,,,,,,,,,,,,,,,,,
556,PT04M43.00S,2022-05-12T01:18:02.8Z,4,REGULAR,rebound,offensive,[],203507,,,1610612749,101,95,2022-05-12T01:18:13Z,5430000,,,0,,G. Antetokounmpo REBOUND (Off:2 Def:8),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,555.0,10.0,8.0,2.0,,,,,,,,,,,
557,PT04M42.00S,2022-05-12T01:18:05.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203507,6.652431011826544,51.225490196078425,1610612749,101,97,2022-05-12T01:18:10Z,5440000,-6.0,10.0,1,left,G. Antetokounmpo putback Layup (36 PTS),[203507],1610612749.0,MIL,putback,,,Antetokounmpo,G. Antetokounmpo,,,,,1.17,Made,36.0,,,,,,,,,,,,,,,,,,
558,PT04M21.00S,2022-05-12T01:18:25.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,84.31340341655716,40.44117647058824,1610612738,101,97,2022-05-12T01:18:29Z,5450000,-48.0,95.0,1,right,MISS J. Brown 10' driving floating bank Shot,[1627759],1610612738.0,BOS,driving floating bank,,,Brown,J. Brown,,,,,10.63,Missed,,,,,,,,,,,,,,,,,,,
559,PT04M19.00S,2022-05-12T01:18:27.6Z,4,REGULAR,rebound,defensive,[],201950,,,1610612749,101,97,2022-05-12T01:18:29Z,5460000,,,0,,J. Holiday REBOUND (Off:0 Def:6),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,558.0,6.0,6.0,0.0,,,,,,,,,,,
560,PT04M09.00S,2022-05-12T01:18:37.1Z,4,REGULAR,2pt,Jump Shot,[],201950,20.97568988173456,25.98039215686275,1610612749,101,99,2022-05-12T01:19:13Z,5470000,120.0,145.0,1,left,J. Holiday 18' pullup Jump Shot (21 PTS),[201950],1610612749.0,MIL,pullup,,,Holiday,J. Holiday,,,,,18.8,Made,21.0,,,,,,,,,,,,,,,,,,
561,PT03M47.00S,2022-05-12T01:18:59.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201143,93.9060446780552,52.20588235294118,1610612738,101,99,2022-05-12T01:19:05Z,5480000,11.0,5.0,1,right,MISS A. Horford Layup - blocked,"[201143, 203507]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,1.2,Missed,,,,,,,,,,,,,,,,,Antetokounmpo,203507.0,
562,PT03M47.00S,2022-05-12T01:18:59.1Z,4,REGULAR,block,,[],203507,,,1610612738,101,99,2022-05-12T01:19:00Z,5490000,,,0,,G. Antetokounmpo BLOCK (1 BLK),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT03M47.00S,2022-05-12T01:18:59.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612738,101,99,2022-05-12T01:19:05Z,5500000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,561.0,,,,,,,,,,,,,,
564,PT03M47.00S,2022-05-12T01:19:03.1Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,101,99,2022-05-12T01:19:03Z,5510000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT03M40.00S,2022-05-12T01:19:33.7Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1628369,75.24638633377135,55.88235294117647,1610612738,103,99,2022-05-12T01:19:38Z,5520000,29.0,180.0,1,right,J. Tatum 18' turnaround Jump Shot (32 PTS) (A. Horford 6 AST),"[1628369, 201143]",1610612738.0,BOS,turnaround,,,Tatum,J. Tatum,,,,,18.26,Made,32.0,A. Horford,201143.0,6.0,,,,,,,,,,,,,,,
567,PT03M31.00S,2022-05-12T01:19:46.5Z,4,REGULAR,foul,offensive,['inpenalty'],203507,,,1610612749,103,99,2022-05-12T01:19:54Z,5540000,,,0,,G. Antetokounmpo offensive FOUL (4 PF),"[203507, 203935]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,200834.0,,,,4.0,0.0,Smart,203935.0,,,
569,PT03M31.00S,2022-05-12T01:19:46.5Z,4,REGULAR,turnover,offensive foul,[],203507,,,1610612749,103,99,2022-05-12T01:19:46Z,5560000,,,0,,G. Antetokounmpo offensive foul TURNOVER (7 TO),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,200834.0,7.0,,,,,,,,,
570,PT03M31.00S,2022-05-12T01:20:10.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612738,103,99,2022-05-12T01:20:10Z,5570000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT03M09.00S,2022-05-12T01:22:14.6Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1628369,76.95466491458606,29.411764705882355,1610612738,103,99,2022-05-12T01:22:19Z,5580000,-103.0,164.0,1,right,MISS J. Tatum 19' fadeaway Shot,[1628369],1610612738.0,BOS,fadeaway,,,Tatum,J. Tatum,,,,,19.37,Missed,,,,,,,,,,,,,,,,,,,
572,PT03M06.00S,2022-05-12T01:22:17.6Z,4,REGULAR,rebound,defensive,[],202083,,,1610612749,103,99,2022-05-12T01:22:19Z,5590000,,,0,,W. Matthews REBOUND (Off:2 Def:4),[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,571.0,6.0,4.0,2.0,,,,,,,,,,,
573,PT02M43.00S,2022-05-12T01:22:39.8Z,4,REGULAR,2pt,Jump Shot,[],201950,24.52365308804205,60.29411764705882,1610612749,103,99,2022-05-12T01:22:45Z,5600000,-51.0,178.0,1,left,MISS J. Holiday 18' Jump Shot - blocked,"[201950, 203935]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,18.53,Missed,,,,,,,,,,,,,,,,,Smart,203935.0,
574,PT02M43.00S,2022-05-12T01:22:39.8Z,4,REGULAR,block,,[],203935,,,1610612749,103,99,2022-05-12T01:22:42Z,5610000,,,0,,M. Smart BLOCK (1 BLK),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT02M40.00S,2022-05-12T01:22:42.8Z,4,REGULAR,rebound,offensive,[],201950,,,1610612749,103,99,2022-05-12T01:22:45Z,5620000,,,0,,J. Holiday REBOUND (Off:1 Def:6),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,573.0,7.0,6.0,1.0,,,,,,,,,,,
576,PT02M40.00S,2022-05-12T01:22:43.3Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",201950,7.440867279894875,48.03921568627451,1610612749,103,99,2022-05-12T01:23:58Z,5630000,10.0,17.0,1,left,MISS J. Holiday turnaround Shot,[201950],1610612749.0,MIL,turnaround,,,Holiday,J. Holiday,,,,,2.0,Missed,,,,,,,,,,,,,,,,,,,
577,PT02M38.00S,2022-05-12T01:22:45.3Z,4,REGULAR,rebound,offensive,[],1626171,,,1610612749,103,99,2022-05-12T01:23:58Z,5640000,,,0,,B. Portis REBOUND (Off:5 Def:8),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,576.0,13.0,8.0,5.0,,,,,,,,,,,
578,PT02M36.00S,2022-05-12T01:22:47.4Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],201950,12.171484888304862,73.0392156862745,1610612749,103,99,2022-05-12T01:24:43Z,5650000,-115.0,62.0,1,left,MISS J. Holiday 13' bank Shot,[201950],1610612749.0,MIL,bank,,,Holiday,J. Holiday,,,,,13.08,Missed,,,,,,,,,,,,,,,,,,,
579,PT02M32.00S,2022-05-12T01:22:51.4Z,4,REGULAR,rebound,defensive,[],201143,,,1610612738,103,99,2022-05-12T01:22:53Z,5660000,,,0,,A. Horford REBOUND (Off:0 Def:7),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,578.0,7.0,7.0,0.0,,,,,,,,,,,
580,PT02M14.00S,2022-05-12T01:23:08.6Z,4,REGULAR,2pt,Jump Shot,[],1627759,72.61826544021025,62.99019607843137,1610612738,103,99,2022-05-12T01:23:24Z,5670000,65.0,205.0,1,right,MISS J. Brown 21' pullup Shot,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,21.5,Missed,,,,,,,,,,,,,,,,,,,
581,PT02M12.00S,2022-05-12T01:23:10.6Z,4,REGULAR,rebound,offensive,[],201143,,,1610612738,103,99,2022-05-12T01:23:24Z,5680000,,,0,,A. Horford REBOUND (Off:1 Def:7),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,580.0,8.0,7.0,1.0,,,,,,,,,,,
582,PT02M12.00S,2022-05-12T01:23:13.8Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",201143,94.40999984741211,50.0,1610612738,105,99,2022-05-12T01:23:31Z,5690000,0.0,0.0,1,right,A. Horford tip DUNK (8 PTS),[201143],1610612738.0,BOS,tip,,,Horford,A. Horford,,,,,0.0,Made,8.0,,,,,,,,,,,,,,,,,,
585,PT01M55.00S,2022-05-12T01:23:57.1Z,4,REGULAR,stoppage,blood rule,[],0,,,1610612749,105,99,2022-05-12T01:23:57Z,5720000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT01M55.00S,2022-05-12T01:24:55.7Z,4,REGULAR,substitution,out,[],1628401,,,1610612749,105,99,2022-05-12T01:25:06Z,5730000,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT01M55.00S,2022-05-12T01:24:55.7Z,4,REGULAR,substitution,in,[],1629684,,,1610612749,105,99,2022-05-12T01:25:06Z,5740000,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT01M45.00S,2022-05-12T01:25:27.4Z,4,REGULAR,2pt,Jump Shot,[],1626171,7.884362680683312,7.8661151960784315,1610612749,105,99,2022-05-12T01:25:45Z,5750000,211.0,22.0,1,left,MISS B. Portis 21' Jump Shot,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,21.18,Missed,,,,,,,,,,,,,,,,,,,
589,PT01M41.00S,2022-05-12T01:25:31.4Z,4,REGULAR,rebound,offensive,[],202083,,,1610612749,105,99,2022-05-12T01:25:34Z,5760000,,,0,,W. Matthews REBOUND (Off:3 Def:4),[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,588.0,7.0,4.0,3.0,,,,,,,,,,,
590,PT01M40.00S,2022-05-12T01:25:31.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203507,33.590670170827856,53.67647058823529,1610612749,105,102,2022-05-12T01:25:37Z,5770000,-18.0,263.0,1,left,G. Antetokounmpo 26' 3PT  (39 PTS) (W. Matthews 2 AST),"[203507, 202083]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,26.39,Made,39.0,W. Matthews,202083.0,2.0,,,,,,,,,,,,,,,
592,PT01M20.00S,2022-05-12T01:25:54.9Z,4,REGULAR,2pt,Jump Shot,[],1628369,75.50919842312747,24.264705882352942,1610612738,105,102,2022-05-12T01:25:59Z,5790000,-129.0,178.0,1,right,MISS J. Tatum 21' fadeaway Shot,[1628369],1610612738.0,BOS,fadeaway,,,Tatum,J. Tatum,,,,,21.94,Missed,,,,,,,,,,,,,,,,,,,
593,PT01M17.00S,2022-05-12T01:25:57.9Z,4,REGULAR,rebound,defensive,[],203507,,,1610612749,105,102,2022-05-12T01:25:59Z,5800000,,,0,,G. Antetokounmpo REBOUND (Off:2 Def:9),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,592.0,11.0,9.0,2.0,,,,,,,,,,,
594,PT01M09.00S,2022-05-12T01:26:06.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626171,8.623521681997373,46.32352941176471,1610612749,105,102,2022-05-12T01:26:12Z,5810000,18.0,29.0,1,left,MISS B. Portis driving Layup,[1626171],1610612749.0,MIL,driving,,,Portis,B. Portis,,,,,3.4,Missed,,,,,,,,,,,,,,,,,,,
595,PT01M08.00S,2022-05-12T01:26:07.3Z,4,REGULAR,rebound,offensive,[],1626171,,,1610612749,105,102,2022-05-12T01:26:18Z,5820000,,,0,,B. Portis REBOUND (Off:6 Def:8),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,594.0,14.0,8.0,6.0,,,,,,,,,,,
596,PT01M08.00S,2022-05-12T01:26:09.3Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1626171,5.590000152587891,50.0,1610612749,105,102,2022-05-12T01:26:26Z,5830000,0.0,0.0,1,left,MISS B. Portis tip Layup,[1626171],1610612749.0,MIL,tip,,,Portis,B. Portis,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
597,PT01M06.00S,2022-05-12T01:26:11.3Z,4,REGULAR,rebound,defensive,[],1627759,,,1610612738,105,102,2022-05-12T01:26:26Z,5840000,,,0,,J. Brown REBOUND (Off:2 Def:6),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,596.0,8.0,6.0,2.0,,,,,,,,,,,
598,PT00M49.00S,2022-05-12T01:26:27.4Z,4,REGULAR,turnover,lost ball,[],203935,,,1610612738,105,102,2022-05-12T01:26:30Z,5850000,,,0,,M. Smart lost ball TURNOVER (2 TO),"[203935, 203507]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,2.0,Antetokounmpo,203507.0,,,,,,,
599,PT00M49.00S,2022-05-12T01:26:27.4Z,4,REGULAR,steal,,[],203507,,,1610612749,105,102,2022-05-12T01:26:29Z,5860000,,,0,,G. Antetokounmpo STEAL (1 STL),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT00M42.40S,2022-05-12T01:26:33.0Z,4,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",201950,32.802233902759525,37.00980392156863,1610612749,105,105,2022-05-12T01:28:20Z,5870000,65.0,256.0,1,left,J. Holiday 26' 3PT  (24 PTS) (B. Portis 2 AST),"[201950, 1626171]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,26.39,Made,24.0,B. Portis,1626171.0,2.0,,,,,,,,,,,,,,,
602,PT00M37.00S,2022-05-12T01:26:50.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612738,105,105,2022-05-12T01:26:50Z,5890000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT00M37.00S,2022-05-12T01:27:39.6Z,4,REGULAR,substitution,out,[],1629684,,,1610612738,105,105,2022-05-12T01:28:38Z,5900000,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT00M37.00S,2022-05-12T01:27:39.6Z,4,REGULAR,substitution,in,[],1628401,,,1610612738,105,105,2022-05-12T01:28:38Z,5910000,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT00M31.10S,2022-05-12T01:28:54.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626171,,,1610612738,105,105,2022-05-12T01:31:47Z,5912500,,,0,,B. Portis shooting personal FOUL (3 PF) (Tatum 2 FT),"[1626171, 1628369]",1610612749.0,MIL,shooting,,,Portis,B. Portis,,,,,,,,,,,,,,,201639.0,,,,3.0,0.0,Tatum,1628369.0,,,
608,PT00M31.10S,2022-05-12T01:28:55.5Z,4,REGULAR,substitution,out,[],1628401,,,1610612738,105,105,2022-05-12T01:29:39Z,5915000,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT00M31.10S,2022-05-12T01:28:55.5Z,4,REGULAR,substitution,in,[],1629684,,,1610612738,105,105,2022-05-12T01:29:39Z,5917500,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT00M31.10S,2022-05-12T01:29:34.6Z,4,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,106,105,2022-05-12T01:32:01Z,5940000,,,0,,J. Tatum Free Throw 1 of 2 (33 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,33.0,,,,,,,,,,,,,,,,,,
610,PT00M31.10S,2022-05-12T01:29:34.6Z,4,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,107,105,2022-05-12T01:32:01Z,5970000,,,0,,J. Tatum Free Throw 2 of 2 (34 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,34.0,,,,,,,,,,,,,,,,,,
611,PT00M24.20S,2022-05-12T01:30:16.9Z,4,REGULAR,foul,personal,[],1629684,,,1610612749,107,105,2022-05-12T01:30:26Z,5980000,,,0,,G. Williams personal FOUL (3 PF),"[1629684, 203507]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,201639.0,,,,3.0,0.0,Antetokounmpo,203507.0,,,
613,PT00M14.20S,2022-05-12T01:30:55.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629684,,,1610612749,107,105,2022-05-12T01:31:03Z,6000000,,,0,,G. Williams shooting personal FOUL (4 PF) (Antetokounmpo 2 FT),"[1629684, 203507]",1610612738.0,BOS,shooting,,,Williams,G. Williams,,,,,,,,,,,,,,,1830.0,,,,4.0,0.0,Antetokounmpo,203507.0,,,
615,PT00M14.20S,2022-05-12T01:31:32.7Z,4,REGULAR,stoppage,blood rule,[],0,,,1610612749,107,105,2022-05-12T01:31:32Z,6020000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT00M14.20S,2022-05-12T01:32:57.6Z,4,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,107,106,2022-05-12T01:32:57Z,6030000,,,0,,G. Antetokounmpo Free Throw 1 of 2 (40 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Made,40.0,,,,,,,,,,,,,,,,,,
617,PT00M14.20S,2022-05-12T01:32:57.6Z,4,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,107,106,2022-05-12T01:33:29Z,6040000,,,0,,MISS G. Antetokounmpo Free Throw 2 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Missed,,,,,,,,,,,,,,,,,,,
618,PT00M12.30S,2022-05-12T01:32:59.5Z,4,REGULAR,rebound,offensive,[],1626171,,,1610612749,107,106,2022-05-12T01:33:29Z,6050000,,,0,,B. Portis REBOUND (Off:7 Def:8),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,617.0,15.0,8.0,7.0,,,,,,,,,,,
619,PT00M11.40S,2022-05-12T01:33:25.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626171,13.354139290407357,40.68627450980392,1610612749,107,108,2022-05-12T01:34:48Z,6060000,47.0,73.0,1,left,B. Portis 8' putback Layup (14 PTS),[1626171],1610612749.0,MIL,putback,,,Portis,B. Portis,,,,,8.66,Made,14.0,,,,,,,,,,,,,,,,,,
620,PT00M11.40S,2022-05-12T01:33:34.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612738,107,108,2022-05-12T01:33:34Z,6070000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT00M11.40S,2022-05-12T01:34:36.3Z,4,REGULAR,substitution,out,[],1629684,,,1610612738,107,108,2022-05-12T01:34:52Z,6080000,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT00M11.40S,2022-05-12T01:34:36.3Z,4,REGULAR,substitution,in,[],1628401,,,1610612738,107,108,2022-05-12T01:34:52Z,6090000,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT00M08.10S,2022-05-12T01:35:14.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203935,93.38042049934296,57.107843137254896,1610612738,107,108,2022-05-12T01:35:26Z,6100000,36.0,10.0,1,right,MISS M. Smart driving Layup - blocked,"[203935, 201950]",1610612738.0,BOS,driving,,,Smart,M. Smart,,,,,3.68,Missed,,,,,,,,,,,,,,,,,Holiday,201950.0,
624,PT00M08.10S,2022-05-12T01:35:14.5Z,4,REGULAR,block,,[],201950,,,1610612738,107,108,2022-05-12T01:35:17Z,6110000,,,0,,J. Holiday BLOCK (2 BLK),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT00M07.30S,2022-05-12T01:35:15.3Z,4,REGULAR,rebound,defensive,[],201950,,,1610612749,107,108,2022-05-12T01:35:33Z,6120000,,,0,,J. Holiday REBOUND (Off:1 Def:7),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,623.0,8.0,7.0,1.0,,,,,,,,,,,
626,PT00M06.60S,2022-05-12T01:35:23.4Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,107,108,2022-05-12T01:35:54Z,6130000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT00M06.60S,2022-05-12T01:35:37.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612749,107,108,2022-05-12T01:35:37Z,6140000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT00M06.60S,2022-05-12T01:36:24.7Z,4,REGULAR,substitution,out,[],202083,,,1610612749,107,108,2022-05-12T01:36:56Z,6150000,,,0,,SUB out: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,
