actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
186,PT11M00.00S,2022-06-09T01:41:40.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612738,35,22,2022-06-09T01:41:45Z,1820000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,185.0,,,,,,,,,,,,,
188,PT10M52.00S,2022-06-09T01:42:10.9Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1629684,89.09329829172142,54.08624387254902,1610612738,37,22,2022-06-09T01:43:41Z,1840000,20.0,50.0,1,right,G. Williams turnaround Hook (4 PTS) (D. White 2 AST),"[1629684, 1628401]",1610612738.0,BOS,turnaround,,,Williams,G. Williams,,,,,5.4,Made,4.0,D. White,1628401.0,2.0,,,,,,,,,,,,,,
190,PT10M24.00S,2022-06-09T01:42:38.5Z,2,REGULAR,3pt,Jump Shot,[],202691,12.828515111695138,95.83333333333334,1610612744,37,25,2022-06-09T01:44:31Z,1860000,-229.0,68.0,1,left,K. Thompson 3PT step back (8 PTS) (N. Bjelica 1 AST),"[202691, 202357]",1610612744.0,GSW,step back,,,Thompson,K. Thompson,,,,,23.91,Made,8.0,N. Bjelica,202357.0,1.0,,,,,,,,,,,,,,
192,PT10M08.00S,2022-06-09T01:42:55.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629057,92.59198423127464,47.794117647058826,1610612738,39,25,2022-06-09T01:42:58Z,1880000,-11.0,17.0,1,right,R. Williams III driving DUNK (2 PTS) (J. Tatum 2 AST),"[1629057, 1628369]",1610612738.0,BOS,driving,,,Williams III,R. Williams III,,,,,2.03,Made,2.0,J. Tatum,1628369.0,2.0,,,,,,,,,,,,,,
194,PT09M53.00S,2022-06-09T01:43:09.7Z,2,REGULAR,3pt,Jump Shot,[],203952,32.933639947437584,40.19607843137255,1610612744,39,25,2022-06-09T01:43:15Z,1900000,49.0,257.0,1,left,MISS A. Wiggins 26' 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,26.17,Missed,,,,,,,,,,,,,,,,,,
195,PT09M51.00S,2022-06-09T01:43:11.7Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,39,25,2022-06-09T01:43:15Z,1910000,,,0,,J. Tatum REBOUND (Off:0 Def:3),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,194.0,3.0,3.0,0.0,,,,,,,,,,
196,PT09M48.00S,2022-06-09T01:43:18.6Z,2,REGULAR,foul,offensive,[],1629684,,,1610612738,39,25,2022-06-09T01:43:44Z,1920000,,,0,,G. Williams offensive FOUL (1 PF),"[1629684, 203110]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,2714.0,1.0,0.0,Green,203110.0,,,,,
198,PT09M48.00S,2022-06-09T01:43:18.6Z,2,REGULAR,turnover,offensive foul,[],1629684,,,1610612738,39,25,2022-06-09T01:43:18Z,1940000,,,0,,G. Williams offensive foul TURNOVER (1 TO),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,2714.0,,,,,1.0,,,,
199,PT09M40.00S,2022-06-09T01:43:50.2Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],202691,22.815374507227332,50.0,1610612744,39,27,2022-06-09T01:43:54Z,1950000,0.0,162.0,1,left,K. Thompson 16' step back Jump Shot (10 PTS) (J. Poole 1 AST),"[202691, 1629673]",1610612744.0,GSW,step back,,,Thompson,K. Thompson,,,,,16.2,Made,10.0,J. Poole,1629673.0,1.0,,,,,,,,,,,,,,
200,PT09M26.00S,2022-06-09T01:44:04.4Z,2,REGULAR,3pt,Jump Shot,[],1630202,74.58935611038108,14.215686274509803,1610612738,42,27,2022-06-09T01:44:09Z,1960000,-179.0,186.0,1,right,P. Pritchard 25' 3PT  (3 PTS) (J. Tatum 3 AST),"[1630202, 1628369]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,25.84,Made,3.0,J. Tatum,1628369.0,3.0,,,,,,,,,,,,,,
204,PT09M09.00S,2022-06-09T01:44:42.4Z,2,REGULAR,foul,personal,['2freethrow'],1629057,,,1610612744,42,27,2022-06-09T01:44:52Z,1990000,,,0,,R. Williams III shooting personal FOUL (1 PF) (Thompson 2 FT),"[1629057, 202691]",1610612738.0,BOS,shooting,,,Williams III,R. Williams III,,,,,,,,,,,,,,,2004.0,1.0,0.0,Thompson,202691.0,,,,,
206,PT09M09.00S,2022-06-09T01:45:24.9Z,2,REGULAR,freethrow,1 of 2,[],202691,,,1610612744,42,28,2022-06-09T01:45:24Z,2010000,,,0,,K. Thompson Free Throw 1 of 2 (11 PTS),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
207,PT09M09.00S,2022-06-09T01:45:45.0Z,2,REGULAR,freethrow,2 of 2,[],202691,,,1610612744,42,29,2022-06-09T01:45:45Z,2020000,,,0,,K. Thompson Free Throw 2 of 2 (12 PTS),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
208,PT08M49.00S,2022-06-09T01:46:09.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628401,92.19776609724047,48.28431372549019,1610612738,44,29,2022-06-09T01:46:15Z,2030000,-9.0,21.0,1,right,D. White driving Layup (4 PTS),[1628401],1610612738.0,BOS,driving,,,White,D. White,,,,,2.25,Made,4.0,,,,,,,,,,,,,,,,,
209,PT08M48.00S,2022-06-09T01:46:18.1Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612744,44,29,2022-06-09T01:46:24Z,2040000,,,0,,TEAM delay-of-game VIOLATION,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,1162.0,,,,,,,,,
210,PT08M33.00S,2022-06-09T01:46:42.8Z,2,REGULAR,foul,personal,['2freethrow'],1628369,,,1610612744,44,29,2022-06-09T01:46:46Z,2050000,,,0,,J. Tatum shooting personal FOUL (1 PF) (Wiggins 2 FT),"[1628369, 203952]",1610612738.0,BOS,shooting,,,Tatum,J. Tatum,,,,,,,,,,,,,,,2714.0,1.0,0.0,Wiggins,203952.0,,,,,
212,PT08M33.00S,2022-06-09T01:47:12.8Z,2,REGULAR,freethrow,1 of 2,[],203952,,,1610612744,44,30,2022-06-09T01:47:12Z,2070000,,,0,,A. Wiggins Free Throw 1 of 2 (5 PTS),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
213,PT08M33.00S,2022-06-09T01:47:14.5Z,2,REGULAR,substitution,out,[],1628401,,,1610612744,44,30,2022-06-09T01:47:35Z,2080000,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,
214,PT08M33.00S,2022-06-09T01:47:14.5Z,2,REGULAR,substitution,out,[],1629684,,,1610612744,44,30,2022-06-09T01:47:35Z,2090000,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,
215,PT08M33.00S,2022-06-09T01:47:14.5Z,2,REGULAR,substitution,out,[],202357,,,1610612744,44,30,2022-06-09T01:47:35Z,2100000,,,0,,SUB out: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,
216,PT08M33.00S,2022-06-09T01:47:14.5Z,2,REGULAR,substitution,in,[],1627759,,,1610612744,44,30,2022-06-09T01:47:35Z,2110000,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,
217,PT08M33.00S,2022-06-09T01:47:14.5Z,2,REGULAR,substitution,in,[],203935,,,1610612744,44,30,2022-06-09T01:47:35Z,2120000,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,
218,PT08M33.00S,2022-06-09T01:47:14.5Z,2,REGULAR,substitution,in,[],201939,,,1610612744,44,30,2022-06-09T01:47:35Z,2130000,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,
219,PT08M33.00S,2022-06-09T01:47:40.4Z,2,REGULAR,freethrow,2 of 2,[],203952,,,1610612744,44,31,2022-06-09T01:47:40Z,2140000,,,0,,A. Wiggins Free Throw 2 of 2 (6 PTS),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
220,PT08M16.00S,2022-06-09T01:48:00.4Z,2,REGULAR,2pt,Jump Shot,[],1629057,90.62089356110381,26.96078431372549,1610612738,44,31,2022-06-09T01:49:03Z,2150000,-115.0,36.0,1,right,MISS R. Williams III 12' floating Shot,[1629057],1610612738.0,BOS,floating,,,Williams III,R. Williams III,,,,,12.06,Missed,,,,,,,,,,,,,,,,,,
221,PT08M14.00S,2022-06-09T01:48:02.4Z,2,REGULAR,rebound,offensive,[],1629057,,,1610612738,44,31,2022-06-09T01:48:13Z,2160000,,,0,,R. Williams III REBOUND (Off:2 Def:2),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,220.0,4.0,2.0,2.0,,,,,,,,,,
222,PT08M12.00S,2022-06-09T01:48:04.0Z,2,REGULAR,2pt,Layup,['2ndchance'],1629057,91.40932982917214,30.14705882352941,1610612738,46,31,2022-06-09T01:49:07Z,2170000,-99.0,28.0,1,right,R. Williams III 10' putback Layup (4 PTS),[1629057],1610612738.0,BOS,putback,,,Williams III,R. Williams III,,,,,10.33,Made,4.0,,,,,,,,,,,,,,,,,
223,PT08M02.00S,2022-06-09T01:48:15.8Z,2,REGULAR,foul,personal,['2freethrow'],1629057,,,1610612744,46,31,2022-06-09T01:48:26Z,2180000,,,0,,R. Williams III shooting personal FOUL (2 PF) (Wiggins 2 FT),"[1629057, 203952]",1610612738.0,BOS,shooting,,,Williams III,R. Williams III,,,,,,,,,,,,,,,1162.0,2.0,0.0,Wiggins,203952.0,,,,,
225,PT08M02.00S,2022-06-09T01:48:43.1Z,2,REGULAR,freethrow,1 of 2,[],203952,,,1610612744,46,31,2022-06-09T01:48:43Z,2200000,,,0,,MISS A. Wiggins Free Throw 1 of 2,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,Missed,,,,,,,,,,,,,,,,,,
226,PT08M02.00S,2022-06-09T01:48:43.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,46,31,2022-06-09T01:48:43Z,2210000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,225.0,,,,,,,,,,,,,
227,PT08M02.00S,2022-06-09T01:48:43.9Z,2,REGULAR,substitution,out,[],1629057,,,1610612744,46,31,2022-06-09T01:48:55Z,2220000,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,
228,PT08M02.00S,2022-06-09T01:48:43.9Z,2,REGULAR,substitution,out,[],203110,,,1610612744,46,31,2022-06-09T01:48:55Z,2230000,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,
229,PT08M02.00S,2022-06-09T01:48:43.9Z,2,REGULAR,substitution,in,[],201143,,,1610612744,46,31,2022-06-09T01:48:55Z,2240000,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,
230,PT08M02.00S,2022-06-09T01:48:43.9Z,2,REGULAR,substitution,in,[],1626172,,,1610612744,46,31,2022-06-09T01:48:55Z,2250000,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,
231,PT08M02.00S,2022-06-09T01:49:11.1Z,2,REGULAR,freethrow,2 of 2,[],203952,,,1610612744,46,32,2022-06-09T01:49:11Z,2260000,,,0,,A. Wiggins Free Throw 2 of 2 (7 PTS),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
232,PT07M44.00S,2022-06-09T01:49:32.2Z,2,REGULAR,turnover,bad pass,[],203935,,,1610612738,46,32,2022-06-09T01:49:36Z,2270000,,,0,,M. Smart bad pass TURNOVER (2 TO),"[203935, 202691]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,2.0,Thompson,202691.0,,
233,PT07M44.00S,2022-06-09T01:49:32.2Z,2,REGULAR,steal,,[],202691,,,1610612744,46,32,2022-06-09T01:50:01Z,2280000,,,0,,K. Thompson STEAL (1 STL),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,
234,PT07M41.00S,2022-06-09T01:49:34.9Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203952,5.863994743758213,49.01960784313725,1610612744,46,34,2022-06-09T01:49:40Z,2290000,5.0,3.0,1,left,A. Wiggins running DUNK (9 PTS),[203952],1610612744.0,GSW,running,,,Wiggins,A. Wiggins,,,,,0.55,Made,9.0,,,,,,,,,,,,,,,,,
235,PT07M30.00S,2022-06-09T01:49:46.1Z,2,REGULAR,3pt,Jump Shot,[],1628369,66.3107752956636,57.107843137254896,1610612738,49,34,2022-06-09T01:49:50Z,2300000,36.0,264.0,1,right,J. Tatum 26' 3PT  (6 PTS) (A. Horford 3 AST),"[1628369, 201143]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,26.66,Made,6.0,A. Horford,201143.0,3.0,,,,,,,,,,,,,,
237,PT07M15.00S,2022-06-09T01:50:00.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201939,9.149145860709593,58.82352941176471,1610612744,49,34,2022-06-09T01:50:17Z,2320000,-44.0,34.0,1,left,MISS S. Curry driving Layup,[201939],1610612744.0,GSW,driving,,,Curry,S. Curry,,,,,5.54,Missed,,,,,,,,,,,,,,,,,,
238,PT07M13.00S,2022-06-09T01:50:02.6Z,2,REGULAR,rebound,defensive,[],201143,,,1610612738,49,34,2022-06-09T01:50:17Z,2330000,,,0,,A. Horford REBOUND (Off:1 Def:2),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,237.0,3.0,2.0,1.0,,,,,,,,,,
239,PT07M10.00S,2022-06-09T01:50:10.8Z,2,REGULAR,turnover,out-of-bounds,[],1630202,,,1610612738,49,34,2022-06-09T01:50:22Z,2340000,,,0,,P. Pritchard bad pass out-of-bounds TURNOVER (1 TO),[1630202],1610612738.0,BOS,bad pass,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,2004.0,,,,,1.0,,,,
240,PT07M03.00S,2022-06-09T01:50:24.3Z,2,REGULAR,foul,offensive,[],1626172,,,1610612744,49,34,2022-06-09T01:50:33Z,2350000,,,0,,K. Looney offensive FOUL (2 PF),"[1626172, 1627759]",1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,1162.0,2.0,0.0,Brown,1627759.0,,,,,
242,PT07M03.00S,2022-06-09T01:50:24.3Z,2,REGULAR,turnover,offensive foul,[],1626172,,,1610612744,49,34,2022-06-09T01:50:24Z,2370000,,,0,,K. Looney offensive foul TURNOVER (1 TO),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,1162.0,,,,,1.0,,,,
243,PT06M48.00S,2022-06-09T01:50:49.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203935,92.32917214191852,50.98039215686274,1610612738,51,34,2022-06-09T01:50:53Z,2380000,5.0,20.0,1,right,M. Smart alley-oop Layup (6 PTS) (J. Tatum 4 AST),"[203935, 1628369]",1610612738.0,BOS,alley-oop,,,Smart,M. Smart,,,,,2.02,Made,6.0,J. Tatum,1628369.0,4.0,,,,,,,,,,,,,,
245,PT06M34.00S,2022-06-09T01:51:04.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,6.783837056504599,51.225490196078425,1610612744,51,36,2022-06-09T01:51:08Z,2400000,-6.0,11.0,1,left,J. Poole driving Layup (2 PTS),[1629673],1610612744.0,GSW,driving,,,Poole,J. Poole,,,,,1.28,Made,2.0,,,,,,,,,,,,,,,,,
246,PT06M27.00S,2022-06-09T01:51:12.0Z,2,REGULAR,3pt,Jump Shot,[],1628369,68.01905387647832,67.15686274509804,1610612738,54,36,2022-06-09T01:51:51Z,2410000,86.0,248.0,1,right,J. Tatum 26' 3PT pullup (9 PTS),[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,26.25,Made,9.0,,,,,,,,,,,,,,,,,
247,PT06M14.00S,2022-06-09T01:51:24.5Z,2,REGULAR,3pt,Jump Shot,[],1629673,32.802233902759525,39.950980392156865,1610612744,54,39,2022-06-09T01:51:29Z,2420000,50.0,256.0,1,left,J. Poole 26' 3PT pullup (5 PTS),[1629673],1610612744.0,GSW,pullup,,,Poole,J. Poole,,,,,26.07,Made,5.0,,,,,,,,,,,,,,,,,
248,PT05M56.00S,2022-06-09T01:51:42.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,92.32917214191852,47.794117647058826,1610612738,56,39,2022-06-09T01:51:46Z,2430000,-11.0,20.0,1,right,J. Tatum driving finger roll Layup (11 PTS),[1628369],1610612738.0,BOS,driving finger roll,,,Tatum,J. Tatum,,,,,2.25,Made,11.0,,,,,,,,,,,,,,,,,
249,PT05M37.00S,2022-06-09T01:52:01.8Z,2,REGULAR,turnover,bad pass,[],1626172,,,1610612744,56,39,2022-06-09T01:52:12Z,2440000,,,0,,K. Looney bad pass TURNOVER (2 TO),"[1626172, 1628369]",1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,2.0,Tatum,1628369.0,,
250,PT05M37.00S,2022-06-09T01:52:01.8Z,2,REGULAR,steal,,[],1628369,,,1610612738,56,39,2022-06-09T01:52:03Z,2450000,,,0,,J. Tatum STEAL (1 STL),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,
251,PT05M34.00S,2022-06-09T01:52:06.5Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627759,92.72339027595268,52.450980392156865,1610612738,56,39,2022-06-09T01:53:34Z,2460000,12.0,16.0,1,right,MISS J. Brown running alley-oop Layup,[1627759],1610612738.0,BOS,running alley-oop,,,Brown,J. Brown,,,,,2.01,Missed,,,,,,,,,,,,,,,,,,
252,PT05M32.00S,2022-06-09T01:52:08.5Z,2,REGULAR,rebound,offensive,[],201143,,,1610612738,56,39,2022-06-09T01:56:39Z,2470000,,,0,,A. Horford REBOUND (Off:2 Def:2),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,251.0,4.0,2.0,2.0,,,,,,,,,,
255,PT05M31.00S,2022-06-09T01:52:24.6Z,2,REGULAR,foul,personal,['2freethrow'],1626172,,,1610612738,56,39,2022-06-09T01:56:00Z,2518750,,,0,,K. Looney shooting personal FOUL (3 PF) (Horford 2 FT),"[1626172, 201143]",1610612744.0,GSW,shooting,,,Looney,K. Looney,,,,,,,,,,,,,,,2004.0,3.0,0.0,Horford,201143.0,,,,,
257,PT05M31.00S,2022-06-09T01:52:31.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,56,39,2022-06-09T01:52:31Z,2520000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT05M31.00S,2022-06-09T01:55:44.3Z,2,REGULAR,substitution,out,[],1630202,,,1610612738,56,39,2022-06-09T01:55:58Z,2550000,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,
261,PT05M31.00S,2022-06-09T01:55:44.3Z,2,REGULAR,substitution,out,[],1626172,,,1610612738,56,39,2022-06-09T01:55:58Z,2560000,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,
262,PT05M31.00S,2022-06-09T01:55:44.3Z,2,REGULAR,substitution,in,[],1628401,,,1610612738,56,39,2022-06-09T01:55:58Z,2570000,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,
263,PT05M31.00S,2022-06-09T01:55:44.3Z,2,REGULAR,substitution,in,[],203110,,,1610612738,56,39,2022-06-09T01:55:58Z,2580000,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,
264,PT05M31.00S,2022-06-09T01:56:30.0Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",201143,,,1610612738,56,39,2022-06-09T01:56:30Z,2590000,,,0,,MISS A. Horford Free Throw 1 of 2,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,Missed,,,,,,,,,,,,,,,,,,
265,PT05M31.00S,2022-06-09T01:56:30.0Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,56,39,2022-06-09T01:56:30Z,2600000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,264.0,,,,,,,,,,,,,
266,PT05M31.00S,2022-06-09T01:56:30.0Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",201143,,,1610612738,56,39,2022-06-09T01:56:53Z,2610000,,,0,,MISS A. Horford Free Throw 2 of 2,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,Missed,,,,,,,,,,,,,,,,,,
267,PT05M31.00S,2022-06-09T01:56:30.0Z,2,REGULAR,rebound,defensive,[],202691,,,1610612744,56,39,2022-06-09T01:56:53Z,2620000,,,0,,K. Thompson REBOUND (Off:0 Def:2),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,266.0,2.0,2.0,0.0,,,,,,,,,,
268,PT05M08.00S,2022-06-09T01:57:08.2Z,2,REGULAR,3pt,Jump Shot,[],202691,25.443495400788436,12.5,1610612744,56,42,2022-06-09T01:57:12Z,2630000,188.0,187.0,1,left,K. Thompson 26' 3PT  (15 PTS) (J. Poole 2 AST),"[202691, 1629673]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,26.46,Made,15.0,J. Poole,1629673.0,2.0,,,,,,,,,,,,,,
270,PT04M51.00S,2022-06-09T01:57:25.4Z,2,REGULAR,2pt,Jump Shot,[],1628369,76.82325886990802,35.53921568627451,1610612738,56,42,2022-06-09T01:57:29Z,2650000,-72.0,165.0,1,right,MISS J. Tatum 18' driving floating Shot,[1628369],1610612738.0,BOS,driving floating,,,Tatum,J. Tatum,,,,,18.05,Missed,,,,,,,,,,,,,,,,,,
271,PT04M50.00S,2022-06-09T01:57:26.4Z,2,REGULAR,rebound,defensive,[],201939,,,1610612744,56,42,2022-06-09T01:57:29Z,2660000,,,0,,S. Curry REBOUND (Off:0 Def:1),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,270.0,1.0,1.0,0.0,,,,,,,,,,
272,PT04M44.00S,2022-06-09T01:57:32.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203952,6.652431011826544,49.01960784313725,1610612744,56,44,2022-06-09T01:57:38Z,2670000,5.0,10.0,1,left,A. Wiggins running DUNK (11 PTS) (S. Curry 1 AST),"[203952, 201939]",1610612744.0,GSW,running,,,Wiggins,A. Wiggins,,,,,1.11,Made,11.0,S. Curry,201939.0,1.0,,,,,,,,,,,,,,
274,PT04M32.00S,2022-06-09T01:57:44.5Z,2,REGULAR,turnover,bad pass,[],203935,,,1610612738,56,44,2022-06-09T01:57:47Z,2690000,,,0,,M. Smart bad pass TURNOVER (3 TO),"[203935, 203952]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,3.0,Wiggins,203952.0,,
275,PT04M32.00S,2022-06-09T01:57:44.5Z,2,REGULAR,steal,,[],203952,,,1610612744,56,44,2022-06-09T01:57:46Z,2700000,,,0,,A. Wiggins STEAL (1 STL),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,
276,PT04M28.00S,2022-06-09T01:57:48.2Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",201939,26.231931668856767,17.15686274509804,1610612744,56,47,2022-06-09T01:57:55Z,2710000,164.0,194.0,1,left,S. Curry 25' 3PT running (10 PTS) (A. Wiggins 1 AST),"[201939, 203952]",1610612744.0,GSW,running,,,Curry,S. Curry,,,,,25.42,Made,10.0,A. Wiggins,203952.0,1.0,,,,,,,,,,,,,,
278,PT04M27.00S,2022-06-09T01:57:59.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,56,47,2022-06-09T01:57:59Z,2730000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT04M15.00S,2022-06-09T02:02:01.7Z,2,REGULAR,foul,personal,[],201939,,,1610612738,56,47,2022-06-09T02:02:07Z,2740000,,,0,,S. Curry personal FOUL (3 PF),"[201939, 1628401]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,1162.0,3.0,0.0,White,1628401.0,,,,,
281,PT04M02.00S,2022-06-09T02:02:41.4Z,2,REGULAR,3pt,Jump Shot,[],201143,70.77858081471747,79.65686274509804,1610612738,56,47,2022-06-09T02:02:48Z,2760000,148.0,222.0,1,right,MISS A. Horford 26' 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,26.71,Missed,,,,,,,,,,,,,,,,,,
282,PT04M01.00S,2022-06-09T02:02:42.4Z,2,REGULAR,rebound,offensive,[],1627759,,,1610612738,56,47,2022-06-09T02:02:48Z,2770000,,,0,,J. Brown REBOUND (Off:3 Def:3),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,281.0,6.0,3.0,3.0,,,,,,,,,,
283,PT03M51.00S,2022-06-09T02:02:52.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628401,71.96123521681997,81.86274509803921,1610612738,56,47,2022-06-09T02:03:06Z,2780000,159.0,211.0,1,right,MISS D. White 26' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,26.45,Missed,,,,,,,,,,,,,,,,,,
284,PT03M49.00S,2022-06-09T02:02:54.9Z,2,REGULAR,rebound,offensive,[],1628369,,,1610612738,56,47,2022-06-09T02:03:06Z,2790000,,,0,,J. Tatum REBOUND (Off:1 Def:3),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,283.0,4.0,3.0,1.0,,,,,,,,,,
