actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,value,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
368,PT06M11.00S,2022-04-24T01:09:25.4Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,62,68,2022-04-24T01:09:25Z,3510000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT06M02.00S,2022-04-24T01:09:42.7Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612751,62,68,2022-04-24T01:09:52Z,3520000,,,0,,BKN shot clock Team TURNOVER,[],1610612751.0,BKN,,,,,,,,,,200834.0,,,,,,,,,,,,,,,,,,,,
370,PT05M49.00S,2022-04-24T01:10:07.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628369,16.245072273324574,96.07843137254902,1610612738,62,71,2022-04-24T01:10:12Z,3530000,-230.0,100.0,1,left,J. Tatum 25' 3PT  (21 PTS) (D. Theis 2 AST),"[1628369, 1628464]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,25.12,Made,,,,,,,,,21.0,D. Theis,1628464.0,2.0,,
372,PT05M27.00S,2022-04-24T01:10:30.0Z,3,REGULAR,2pt,Jump Shot,[],203552,71.96123521681997,36.27450980392157,1610612751,62,71,2022-04-24T01:10:34Z,3550000,-69.0,211.0,1,right,MISS S. Curry 22' pullup Shot,[203552],1610612751.0,BKN,pullup,,,Curry,S. Curry,,,,,,,,,,22.2,Missed,,,,,,,,,,,,,,
373,PT05M23.00S,2022-04-24T01:10:34.0Z,3,REGULAR,rebound,defensive,[],1627759,,,1610612738,62,71,2022-04-24T01:10:34Z,3560000,,,0,,J. Brown REBOUND (Off:1 Def:2),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,372.0,3.0,2.0,1.0,,,,,,,,,,
374,PT05M13.00S,2022-04-24T01:10:43.8Z,3,REGULAR,2pt,Jump Shot,[],1628464,7.440867279894875,71.56862745098039,1610612738,62,71,2022-04-24T01:10:48Z,3570000,-108.0,17.0,1,left,MISS D. Theis 10' fadeaway Shot,[1628464],1610612738.0,BOS,fadeaway,,,Theis,D. Theis,,,,,,,,,,10.92,Missed,,,,,,,,,,,,,,
375,PT05M11.00S,2022-04-24T01:10:45.8Z,3,REGULAR,rebound,defensive,[],201142,,,1610612751,62,71,2022-04-24T01:10:48Z,3580000,,,0,,K. Durant REBOUND (Off:1 Def:5),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,374.0,6.0,5.0,1.0,,,,,,,,,,
376,PT05M05.00S,2022-04-24T01:10:52.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629651,93.24901445466492,53.18627450980392,1610612751,62,71,2022-04-24T01:10:56Z,3590000,16.0,11.0,1,right,MISS N. Claxton alley-oop Layup,[1629651],1610612751.0,BKN,alley-oop,,,Claxton,N. Claxton,,,,,,,,,,1.93,Missed,,,,,,,,,,,,,,
377,PT05M03.00S,2022-04-24T01:10:54.7Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,62,71,2022-04-24T01:10:56Z,3600000,,,0,,J. Tatum REBOUND (Off:2 Def:1),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,376.0,3.0,1.0,2.0,,,,,,,,,,
378,PT05M00.00S,2022-04-24T01:10:59.8Z,3,REGULAR,foul,personal,[],202681,,,1610612738,62,71,2022-04-24T01:11:25Z,3610000,,,0,,K. Irving personal FOUL (4 PF),"[202681, 1627759]",1610612751.0,BKN,,,,Irving,K. Irving,,,,,200834.0,4.0,0.0,Brown,1627759.0,,,,,,,,,,,,,,,,
380,PT05M00.00S,2022-04-24T01:11:11.2Z,3,REGULAR,substitution,out,[],1627759,,,1610612738,62,71,2022-04-24T01:11:27Z,3630000,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT05M00.00S,2022-04-24T01:11:11.2Z,3,REGULAR,substitution,out,[],201143,,,1610612738,62,71,2022-04-24T01:11:27Z,3640000,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT05M00.00S,2022-04-24T01:11:11.2Z,3,REGULAR,substitution,in,[],1629684,,,1610612738,62,71,2022-04-24T01:11:27Z,3650000,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT05M00.00S,2022-04-24T01:11:11.2Z,3,REGULAR,substitution,in,[],1628401,,,1610612738,62,71,2022-04-24T01:11:27Z,3660000,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT04M54.00S,2022-04-24T01:11:41.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628369,13.354139290407357,49.50980392156863,1610612738,62,71,2022-04-24T01:11:46Z,3670000,2.0,73.0,1,left,MISS J. Tatum 7' floating Shot,[1628369],1610612738.0,BOS,floating,,,Tatum,J. Tatum,,,,,,,,,,7.3,Missed,,,,,,,,,,,,,,
385,PT04M51.00S,2022-04-24T01:11:43.5Z,3,REGULAR,rebound,offensive,[],1628464,,,1610612738,62,71,2022-04-24T01:11:43Z,3680000,,,0,,D. Theis REBOUND (Off:3 Def:3),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,384.0,6.0,3.0,3.0,,,,,,,,,,
386,PT04M45.00S,2022-04-24T01:11:49.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628369,24.917871222076215,14.950980392156863,1610612738,62,71,2022-04-24T01:11:58Z,3690000,175.0,182.0,1,left,MISS J. Tatum 25' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,25.24,Missed,,,,,,,,,,,,,,
387,PT04M43.00S,2022-04-24T01:11:51.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612738,62,71,2022-04-24T01:11:58Z,3700000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,386.0,,,,,,,,,,,,,
388,PT04M43.00S,2022-04-24T01:11:59.4Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,62,71,2022-04-24T01:11:59Z,3710000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT04M38.00S,2022-04-24T01:12:17.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628369,5.469776609724048,54.90196078431373,1610612738,62,71,2022-04-24T01:12:21Z,3720000,-25.0,-1.0,1,left,MISS J. Tatum driving reverse Layup,[1628369],1610612738.0,BOS,driving reverse,,,Tatum,J. Tatum,,,,,,,,,,2.45,Missed,,,,,,,,,,,,,,
390,PT04M37.00S,2022-04-24T01:12:18.3Z,3,REGULAR,rebound,defensive,[],1629651,,,1610612751,62,71,2022-04-24T01:12:21Z,3730000,,,0,,N. Claxton REBOUND (Off:3 Def:2),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,389.0,5.0,2.0,3.0,,,,,,,,,,
391,PT04M30.00S,2022-04-24T01:12:25.7Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629651,89.70105124835742,50.49019607843137,1610612751,62,71,2022-04-24T01:12:30Z,3740000,2.0,44.0,1,right,MISS N. Claxton turnaround Hook,[1629651],1610612751.0,BKN,turnaround,,,Claxton,N. Claxton,,,,,,,,,,4.44,Missed,,,,,,,,,,,,,,
392,PT04M27.00S,2022-04-24T01:12:28.7Z,3,REGULAR,rebound,defensive,[],1629684,,,1610612738,62,71,2022-04-24T01:12:30Z,3750000,,,0,,G. Williams REBOUND (Off:1 Def:2),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,391.0,3.0,2.0,1.0,,,,,,,,,,
393,PT04M21.00S,2022-04-24T01:12:37.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203552,,,1610612738,62,71,2022-04-24T01:12:50Z,3760000,,,0,,S. Curry personal FOUL (3 PF) (Tatum 2 FT),"[203552, 1628369]",1610612751.0,BKN,,,,Curry,S. Curry,,,,,202026.0,3.0,0.0,Tatum,1628369.0,,,,,,,,,,,,,,,,
395,PT04M21.00S,2022-04-24T01:13:10.2Z,3,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,62,71,2022-04-24T01:13:10Z,3780000,,,0,,MISS J. Tatum Free Throw 1 of 2,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,Missed,,,,,,,,,,,,,,
396,PT04M21.00S,2022-04-24T01:13:10.2Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,62,71,2022-04-24T01:13:10Z,3790000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,395.0,,,,,,,,,,,,,
397,PT04M21.00S,2022-04-24T01:13:38.7Z,3,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,62,72,2022-04-24T01:13:38Z,3800000,,,0,,J. Tatum Free Throw 2 of 2 (22 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,Made,,,,,,,,,22.0,,,,,
398,PT04M07.00S,2022-04-24T01:13:56.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628971,83.26215505913272,54.65686274509803,1610612751,64,72,2022-04-24T01:14:00Z,3810000,23.0,105.0,1,right,B. Brown 10' floating Jump Shot (21 PTS) (K. Durant 3 AST),"[1628971, 201142]",1610612751.0,BKN,floating,,,Brown,B. Brown,,,,,,,,,,10.74,Made,,,,,,,,,21.0,K. Durant,201142.0,3.0,,
400,PT03M53.00S,2022-04-24T01:14:11.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,6.652431011826544,51.225490196078425,1610612738,64,72,2022-04-24T01:15:11Z,3830000,-6.0,10.0,1,left,MISS J. Tatum driving Layup,[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,,,,,,1.17,Missed,,,,,,,,,,,,,,
401,PT03M52.00S,2022-04-24T01:14:12.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612751,64,72,2022-04-24T01:15:11Z,3840000,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,400.0,,,,,,,,,,,,,
402,PT03M52.00S,2022-04-24T01:14:16.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628369,,,1610612751,64,72,2022-04-24T01:14:30Z,3850000,,,0,,J. Tatum loose ball personal FOUL (1 PF) (Claxton 2 FT),"[1628369, 1629651]",1610612738.0,BOS,loose ball,,,Tatum,J. Tatum,,,,,200834.0,1.0,0.0,Claxton,1629651.0,,,,,,,,,,,,,,,,
404,PT03M52.00S,2022-04-24T01:14:51.0Z,3,REGULAR,freethrow,1 of 2,[],1629651,,,1610612751,65,72,2022-04-24T01:14:51Z,3870000,,,0,,N. Claxton Free Throw 1 of 2 (11 PTS),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,Made,,,,,,,,,11.0,,,,,
405,PT03M52.00S,2022-04-24T01:14:53.9Z,3,REGULAR,substitution,out,[],203552,,,1610612751,65,72,2022-04-24T01:15:01Z,3880000,,,0,,SUB out: S. Curry,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT03M52.00S,2022-04-24T01:14:53.9Z,3,REGULAR,substitution,in,[],201988,,,1610612751,65,72,2022-04-24T01:15:01Z,3890000,,,0,,SUB in: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT03M52.00S,2022-04-24T01:14:51.0Z,3,REGULAR,freethrow,2 of 2,[],1629651,,,1610612751,65,72,2022-04-24T01:15:16Z,3900000,,,0,,MISS N. Claxton Free Throw 2 of 2,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,Missed,,,,,,,,,,,,,,
408,PT03M49.00S,2022-04-24T01:14:54.0Z,3,REGULAR,rebound,defensive,[],1628401,,,1610612738,65,72,2022-04-24T01:15:16Z,3910000,,,0,,D. White REBOUND (Off:0 Def:4),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,407.0,4.0,4.0,0.0,,,,,,,,,,
409,PT03M34.00S,2022-04-24T01:15:30.4Z,3,REGULAR,3pt,Jump Shot,[],1628369,32.802233902759525,49.26470588235294,1610612738,65,72,2022-04-24T01:15:56Z,3920000,4.0,256.0,1,left,MISS J. Tatum 25' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,,,,,,25.58,Missed,,,,,,,,,,,,,,
410,PT03M31.00S,2022-04-24T01:15:33.4Z,3,REGULAR,rebound,defensive,[],1629651,,,1610612751,65,72,2022-04-24T01:15:37Z,3930000,,,0,,N. Claxton REBOUND (Off:3 Def:3),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,409.0,6.0,3.0,3.0,,,,,,,,,,
411,PT03M17.00S,2022-04-24T01:15:47.7Z,3,REGULAR,3pt,Jump Shot,[],1628971,70.25295663600527,27.205882352941174,1610612751,65,72,2022-04-24T01:15:53Z,3940000,-114.0,227.0,1,right,MISS B. Brown 25' 3PT,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,25.41,Missed,,,,,,,,,,,,,,
412,PT03M14.00S,2022-04-24T01:15:50.7Z,3,REGULAR,rebound,defensive,[],1628401,,,1610612738,65,72,2022-04-24T01:15:53Z,3950000,,,0,,D. White REBOUND (Off:0 Def:5),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,411.0,5.0,5.0,0.0,,,,,,,,,,
413,PT03M13.00S,2022-04-24T01:15:53.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628369,5.601182654402102,45.34313725490196,1610612738,65,74,2022-04-24T01:16:14Z,3960000,23.0,0.0,1,left,J. Tatum running Layup (24 PTS) (D. White 1 AST),"[1628369, 1628401]",1610612738.0,BOS,running,,,Tatum,J. Tatum,,,,,,,,,,2.33,Made,,,,,,,,,24.0,D. White,1628401.0,1.0,,
415,PT03M13.00S,2022-04-24T01:15:57.6Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628971,,,1610612738,65,74,2022-04-24T01:16:47Z,3980000,,,0,,B. Brown shooting personal FOUL (4 PF) (Tatum 1 FT),"[1628971, 1628369]",1610612751.0,BKN,shooting,,,Brown,B. Brown,,,,,200834.0,4.0,0.0,Tatum,1628369.0,,,,,,,,,,,,,,,,
417,PT03M13.00S,2022-04-24T01:16:11.4Z,3,REGULAR,substitution,out,[],1628464,,,1610612738,65,74,2022-04-24T01:17:14Z,4000000,,,0,,SUB out: D. Theis,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT03M13.00S,2022-04-24T01:16:11.4Z,3,REGULAR,substitution,in,[],1629057,,,1610612738,65,74,2022-04-24T01:17:14Z,4010000,,,0,,SUB in: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT03M13.00S,2022-04-24T01:16:54.9Z,3,REGULAR,freethrow,1 of 1,['fastbreak'],1628369,,,1610612738,65,75,2022-04-24T01:16:54Z,4020000,,,0,,J. Tatum Free Throw 1 of 1 (25 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,Made,,,,,,,,,25.0,,,,,
420,PT02M58.00S,2022-04-24T01:17:11.8Z,3,REGULAR,2pt,Jump Shot,[],201142,77.61169513797634,71.32352941176471,1610612751,65,75,2022-04-24T01:18:15Z,4030000,107.0,158.0,1,right,MISS K. Durant 19' pullup Shot,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,,,,,,19.06,Missed,,,,,,,,,,,,,,
421,PT02M56.00S,2022-04-24T01:17:13.8Z,3,REGULAR,rebound,defensive,[],1628401,,,1610612738,65,75,2022-04-24T01:18:15Z,4040000,,,0,,D. White REBOUND (Off:0 Def:6),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,420.0,6.0,6.0,0.0,,,,,,,,,,
424,PT02M41.00S,2022-04-24T01:17:21.7Z,3,REGULAR,turnover,out-of-bounds,[],1628369,,,1610612738,65,75,2022-04-24T01:18:21Z,4045000,,,0,,J. Tatum bad pass out-of-bounds TURNOVER (4 TO),[1628369],1610612738.0,BOS,bad pass,,,Tatum,J. Tatum,,,,,1148.0,,,,,,,,,,,,4.0,,,,,,,,
423,PT02M41.00S,2022-04-24T01:17:36.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,65,75,2022-04-24T01:18:21Z,4060000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT02M23.00S,2022-04-24T01:21:28.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201142,93.11760840998686,46.568627450980394,1610612751,65,75,2022-04-24T01:21:33Z,4070000,-17.0,12.0,1,right,MISS K. Durant driving Layup,[201142],1610612751.0,BKN,driving,,,Durant,K. Durant,,,,,,,,,,2.11,Missed,,,,,,,,,,,,,,
426,PT02M19.00S,2022-04-24T01:21:32.9Z,3,REGULAR,rebound,offensive,[],1628971,,,1610612751,65,75,2022-04-24T01:21:33Z,4080000,,,0,,B. Brown REBOUND (Off:2 Def:3),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,425.0,5.0,3.0,2.0,,,,,,,,,,
427,PT02M19.00S,2022-04-24T01:21:32.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628971,94.40999984741211,50.0,1610612751,67,75,2022-04-24T01:21:32Z,4090000,0.0,0.0,1,right,B. Brown tip Layup (23 PTS),[1628971],1610612751.0,BKN,tip,,,Brown,B. Brown,,,,,,,,,,0.0,Made,,,,,,,,,23.0,,,,,
428,PT02M07.00S,2022-04-24T01:21:44.5Z,3,REGULAR,3pt,Jump Shot,[],203935,3.630091984231275,95.83333333333334,1610612738,67,75,2022-04-24T01:21:49Z,4100000,-229.0,-18.0,1,left,MISS M. Smart 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,22.99,Missed,,,,,,,,,,,,,,
429,PT02M04.00S,2022-04-24T01:21:47.5Z,3,REGULAR,rebound,defensive,[],1629651,,,1610612751,67,75,2022-04-24T01:21:49Z,4110000,,,0,,N. Claxton REBOUND (Off:3 Def:4),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,428.0,7.0,4.0,3.0,,,,,,,,,,
430,PT01M49.00S,2022-04-24T01:22:02.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629651,94.1688567674113,47.794117647058826,1610612751,69,75,2022-04-24T01:23:49Z,4120000,-11.0,2.0,1,right,N. Claxton DUNK (13 PTS) (K. Durant 4 AST),"[1629651, 201142]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,1.12,Made,,,,,,,,,13.0,K. Durant,201142.0,4.0,,
432,PT01M27.00S,2022-04-24T01:22:27.8Z,3,REGULAR,foul,offensive,['inpenalty'],1628369,,,1610612738,69,75,2022-04-24T01:22:35Z,4140000,,,0,,J. Tatum offensive FOUL (2 PF),"[1628369, 201988]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,200834.0,2.0,0.0,Mills,201988.0,,,,,,,,,,,,,,,,
434,PT01M27.00S,2022-04-24T01:22:27.8Z,3,REGULAR,turnover,offensive foul,[],1628369,,,1610612738,69,75,2022-04-24T01:22:27Z,4160000,,,0,,J. Tatum offensive foul TURNOVER (5 TO),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,200834.0,,,,,,,,,,,,5.0,,,,,,,,
435,PT01M27.00S,2022-04-24T01:22:34.7Z,3,REGULAR,substitution,out,[],1629651,,,1610612751,69,75,2022-04-24T01:22:47Z,4170000,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT01M27.00S,2022-04-24T01:22:34.7Z,3,REGULAR,substitution,out,[],1628369,,,1610612751,69,75,2022-04-24T01:22:47Z,4180000,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT01M27.00S,2022-04-24T01:22:34.7Z,3,REGULAR,substitution,in,[],201933,,,1610612751,69,75,2022-04-24T01:22:47Z,4190000,,,0,,SUB in: B. Griffin,[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT01M27.00S,2022-04-24T01:22:34.7Z,3,REGULAR,substitution,in,[],1627759,,,1610612751,69,75,2022-04-24T01:22:47Z,4200000,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT01M15.00S,2022-04-24T01:22:56.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201988,94.30026281208936,95.09803921568627,1610612751,72,75,2022-04-24T01:23:02Z,4210000,225.0,1.0,1,right,P. Mills 3PT  (6 PTS) (K. Durant 5 AST),"[201988, 201142]",1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,22.55,Made,,,,,,,,,6.0,K. Durant,201142.0,5.0,,
441,PT01M14.00S,2022-04-24T01:23:05.4Z,3,REGULAR,timeout,full,['team'],0,,,1610612738,72,75,2022-04-24T01:23:24Z,4230000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT01M14.00S,2022-04-24T01:23:25.7Z,3,REGULAR,substitution,out,[],1628401,,,1610612738,72,75,2022-04-24T01:24:44Z,4240000,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT01M14.00S,2022-04-24T01:23:25.7Z,3,REGULAR,substitution,in,[],1628369,,,1610612738,72,75,2022-04-24T01:24:44Z,4250000,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT00M51.40S,2022-04-24T01:25:12.5Z,3,REGULAR,3pt,Jump Shot,[],1627759,33.065045992115635,26.715686274509803,1610612738,72,75,2022-04-24T01:25:19Z,4260000,116.0,258.0,1,left,MISS J. Brown 28' step back 3PT,[1627759],1610612738.0,BOS,step back,,,Brown,J. Brown,,,,,,,,,,28.33,Missed,,,,,,,,,,,,,,
445,PT00M48.70S,2022-04-24T01:25:15.2Z,3,REGULAR,rebound,offensive,[],203935,,,1610612738,72,75,2022-04-24T01:25:19Z,4270000,,,0,,M. Smart REBOUND (Off:2 Def:1),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,444.0,3.0,1.0,2.0,,,,,,,,,,
446,PT00M48.70S,2022-04-24T01:25:18.3Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203935,5.590000152587891,50.0,1610612738,72,77,2022-04-24T01:26:59Z,4280000,0.0,0.0,1,left,M. Smart putback Layup (10 PTS),[203935],1610612738.0,BOS,putback,,,Smart,M. Smart,,,,,,,,,,0.0,Made,,,,,,,,,10.0,,,,,
447,PT00M38.00S,2022-04-24T01:25:29.4Z,3,REGULAR,2pt,Jump Shot,[],201142,87.33574244415243,31.372549019607842,1610612751,72,77,2022-04-24T01:25:34Z,4290000,-93.0,67.0,1,right,MISS K. Durant 11' turnaround Shot,[201142],1610612751.0,BKN,turnaround,,,Durant,K. Durant,,,,,,,,,,11.44,Missed,,,,,,,,,,,,,,
448,PT00M35.50S,2022-04-24T01:25:31.9Z,3,REGULAR,rebound,offensive,[],1628971,,,1610612751,72,77,2022-04-24T01:25:31Z,4300000,,,0,,B. Brown REBOUND (Off:3 Def:3),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,447.0,6.0,3.0,3.0,,,,,,,,,,
449,PT00M32.60S,2022-04-24T01:25:34.7Z,3,REGULAR,turnover,bad pass,[],1628971,,,1610612751,72,77,2022-04-24T01:25:40Z,4310000,,,0,,B. Brown bad pass TURNOVER (4 TO),"[1628971, 203935]",1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,4.0,Smart,203935.0,,,,,,
450,PT00M32.60S,2022-04-24T01:25:34.7Z,3,REGULAR,steal,,[],203935,,,1610612738,72,77,2022-04-24T01:25:37Z,4320000,,,0,,M. Smart STEAL (2 STL),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT00M29.30S,2022-04-24T01:25:39.8Z,3,REGULAR,2pt,Jump Shot,"['fromturnover', 'fastbreak']",203935,24.78646517739816,71.32352941176471,1610612738,72,79,2022-04-24T01:25:59Z,4330000,-107.0,180.0,1,left,M. Smart 20' running pullup Jump Shot (12 PTS),[203935],1610612738.0,BOS,running pullup,,,Smart,M. Smart,,,,,,,,,,20.96,Made,,,,,,,,,12.0,,,,,
452,PT00M05.80S,2022-04-24T01:26:06.5Z,3,REGULAR,turnover,bad pass,[],201933,,,1610612751,72,79,2022-04-24T01:26:11Z,4340000,,,0,,B. Griffin bad pass TURNOVER (1 TO),"[201933, 1627759]",1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,1.0,Brown,1627759.0,,,,,,
453,PT00M05.80S,2022-04-24T01:26:06.5Z,3,REGULAR,steal,,[],1627759,,,1610612738,72,79,2022-04-24T01:26:08Z,4350000,,,0,,J. Brown STEAL (2 STL),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT00M02.80S,2022-04-24T01:26:10.5Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1627759,5.732588699080158,47.794117647058826,1610612738,72,81,2022-04-24T01:26:15Z,4360000,11.0,1.0,1,left,J. Brown running DUNK (14 PTS),[1627759],1610612738.0,BOS,running,,,Brown,J. Brown,,,,,,,,,,1.11,Made,,,,,,,,,14.0,,,,,
455,PT00M00.00S,2022-04-24T01:26:18.8Z,3,REGULAR,3pt,Jump Shot,[],1628971,68.80749014454665,71.56862745098039,1610612751,72,81,2022-04-24T01:26:42Z,4370000,108.0,241.0,1,right,MISS B. Brown 26' pullup 3PT,[1628971],1610612751.0,BKN,pullup,,,Brown,B. Brown,,,,,,,,,,26.37,Missed,,,,,,,,,,,,,,
