actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
181,PT00M52.10S,2022-04-25T23:33:02.5Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1628401,83.13074901445466,29.166666666666668,1610612738,21,30,2022-04-25T23:33:14Z,1770000,-104.0,106.0,1,right,D. White 14' fadeaway Jump Shot (7 PTS),[1628401],1610612738.0,BOS,fadeaway,,,White,D. White,,,,,14.87,Made,,,,,,,,,,7.0,,,,,,,,,
182,PT00M36.50S,2022-04-25T23:33:20.7Z,1,REGULAR,3pt,Jump Shot,[],201988,26.757555847568987,19.852941176470587,1610612751,24,30,2022-04-25T23:33:25Z,1780000,151.0,199.0,1,left,P. Mills 24' 3PT  (5 PTS) (B. Brown 2 AST),"[201988, 1628971]",1610612751.0,BKN,,,,Mills,P. Mills,,,,,24.96,Made,,,,,,,,,,5.0,B. Brown,1628971.0,2.0,,,,,,
184,PT00M30.70S,2022-04-25T23:33:35.7Z,1,REGULAR,turnover,out-of-bounds,[],1628369,,,1610612738,24,30,2022-04-25T23:33:40Z,1800000,,,0,,J. Tatum lost ball out-of-bounds TURNOVER (2 TO),[1628369],1610612738.0,BOS,lost ball,,,Tatum,J. Tatum,,,,,,,,,,,101283.0,,,,,,,,,2.0,,,,,
185,PT00M16.00S,2022-04-25T23:33:58.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629651,5.601182654402102,49.50980392156863,1610612751,26,30,2022-04-25T23:34:01Z,1810000,2.0,0.0,1,left,N. Claxton DUNK (4 PTS) (K. Durant 2 AST),"[1629651, 201142]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,0.25,Made,,,,,,,,,,4.0,K. Durant,201142.0,2.0,,,,,,
187,PT00M01.00S,2022-04-25T23:34:19.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628401,80.89684625492772,51.9607843137255,1610612738,26,30,2022-04-25T23:38:30Z,1830000,10.0,127.0,1,right,MISS D. White 12' driving floating Shot,[1628401],1610612738.0,BOS,driving floating,,,White,D. White,,,,,12.75,Missed,,,,,,,,,,,,,,,,,,,
188,PT00M01.00S,2022-04-25T23:34:19.8Z,1,REGULAR,rebound,offensive,[],1629057,,,1610612738,26,30,2022-04-25T23:34:25Z,1840000,,,0,,R. Williams III REBOUND (Off:3 Def:0),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,187.0,3.0,0.0,3.0,,,,,,,,,,,,,,,
189,PT00M00.00S,2022-04-25T23:34:23.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629057,94.40999984741211,50.0,1610612738,26,30,2022-04-25T23:34:23Z,1850000,0.0,0.0,1,right,MISS R. Williams III tip Layup,[1629057],1610612738.0,BOS,tip,,,Williams III,R. Williams III,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
190,PT00M00.00S,2022-04-25T23:34:24.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612738,26,30,2022-04-25T23:34:24Z,1860000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,189.0,,,,,,,,,,,,,,,,,,
191,PT00M00.00S,2022-04-25T23:34:25.1Z,1,REGULAR,period,end,[],0,,,1610612738,26,30,2022-04-25T23:34:25Z,1870000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT12M00.00S,2022-04-25T23:34:30.3Z,2,REGULAR,substitution,out,['startperiod'],201142,,,1610612738,26,30,2022-04-25T23:37:50Z,1880000,,,0,,SUB out: K. Durant,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT12M00.00S,2022-04-25T23:34:30.3Z,2,REGULAR,substitution,out,['startperiod'],201988,,,1610612738,26,30,2022-04-25T23:37:50Z,1890000,,,0,,SUB out: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT12M00.00S,2022-04-25T23:34:30.3Z,2,REGULAR,substitution,out,['startperiod'],1629651,,,1610612738,26,30,2022-04-25T23:37:50Z,1900000,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT12M00.00S,2022-04-25T23:34:30.3Z,2,REGULAR,substitution,out,['startperiod'],1629057,,,1610612738,26,30,2022-04-25T23:37:50Z,1910000,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT12M00.00S,2022-04-25T23:34:30.3Z,2,REGULAR,substitution,in,['startperiod'],201933,,,1610612738,26,30,2022-04-25T23:37:50Z,1920000,,,0,,SUB in: B. Griffin,[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT12M00.00S,2022-04-25T23:34:30.3Z,2,REGULAR,substitution,in,['startperiod'],201609,,,1610612738,26,30,2022-04-25T23:37:50Z,1930000,,,0,,SUB in: G. Dragic,[201609],1610612751.0,BKN,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT12M00.00S,2022-04-25T23:34:30.3Z,2,REGULAR,substitution,in,['startperiod'],203552,,,1610612738,26,30,2022-04-25T23:37:50Z,1940000,,,0,,SUB in: S. Curry,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT12M00.00S,2022-04-25T23:34:30.3Z,2,REGULAR,substitution,in,['startperiod'],201143,,,1610612738,26,30,2022-04-25T23:37:50Z,1950000,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT12M00.00S,2022-04-25T23:38:03.0Z,2,REGULAR,period,start,[],0,,,1610612738,26,30,2022-04-25T23:38:03Z,1960000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT11M47.00S,2022-04-25T23:38:15.6Z,2,REGULAR,foul,offensive,[],201143,,,1610612738,26,30,2022-04-25T23:38:38Z,1970000,,,0,,A. Horford offensive FOUL (3 PF),"[201143, 201933]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,101283.0,3.0,0.0,Griffin,201933.0,,,,,,,,,,
203,PT11M47.00S,2022-04-25T23:38:15.6Z,2,REGULAR,turnover,offensive foul,[],201143,,,1610612738,26,30,2022-04-25T23:38:15Z,1990000,,,0,,A. Horford offensive foul TURNOVER (1 TO),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,101283.0,,,,,,,,,1.0,,,,,
204,PT11M47.00S,2022-04-25T23:38:37.0Z,2,REGULAR,substitution,out,[],201143,,,1610612751,26,30,2022-04-25T23:38:39Z,2000000,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT11M47.00S,2022-04-25T23:38:37.0Z,2,REGULAR,substitution,in,[],1628464,,,1610612751,26,30,2022-04-25T23:38:39Z,2010000,,,0,,SUB in: D. Theis,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT11M29.00S,2022-04-25T23:39:04.3Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",201609,13.354139290407357,51.9607843137255,1610612751,28,30,2022-04-25T23:39:09Z,2020000,-10.0,73.0,1,left,G. Dragic 7' turnaround Hook (2 PTS),[201609],1610612751.0,BKN,turnaround,,,Dragic,G. Dragic,,,,,7.37,Made,,,,,,,,,,2.0,,,,,,,,,
207,PT11M08.00S,2022-04-25T23:39:25.4Z,2,REGULAR,3pt,Jump Shot,[],1628464,95.6143232588699,96.56862745098039,1610612738,28,30,2022-04-25T23:39:29Z,2030000,233.0,-11.0,1,right,MISS D. Theis 3PT,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,23.31,Missed,,,,,,,,,,,,,,,,,,,
208,PT11M05.00S,2022-04-25T23:39:28.4Z,2,REGULAR,rebound,defensive,[],201609,,,1610612751,28,30,2022-04-25T23:39:29Z,2040000,,,0,,G. Dragic REBOUND (Off:1 Def:3),[201609],1610612751.0,BKN,,,,Dragic,G. Dragic,,,,,,,207.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
209,PT10M48.00S,2022-04-25T23:39:45.9Z,2,REGULAR,3pt,Jump Shot,[],201933,26.363337713534822,20.34313725490196,1610612751,28,30,2022-04-25T23:39:51Z,2050000,148.0,195.0,1,left,MISS B. Griffin 24' 3PT,[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,24.52,Missed,,,,,,,,,,,,,,,,,,,
210,PT10M44.00S,2022-04-25T23:39:49.9Z,2,REGULAR,rebound,defensive,[],1628401,,,1610612738,28,30,2022-04-25T23:39:51Z,2060000,,,0,,D. White REBOUND (Off:0 Def:2),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,209.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
211,PT10M39.00S,2022-04-25T23:39:57.9Z,2,REGULAR,foul,offensive,[],1628369,,,1610612738,28,30,2022-04-25T23:40:04Z,2070000,,,0,,J. Tatum charge offensive FOUL (2 PF),"[1628369, 201933]",1610612738.0,BOS,charge,,,Tatum,J. Tatum,,,,,,,,,,,1162.0,2.0,0.0,Griffin,201933.0,,,,,,,,,,
213,PT10M39.00S,2022-04-25T23:39:57.9Z,2,REGULAR,turnover,offensive foul,[],1628369,,,1610612738,28,30,2022-04-25T23:39:57Z,2090000,,,0,,J. Tatum offensive foul TURNOVER (3 TO),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,1162.0,,,,,,,,,3.0,,,,,
214,PT10M39.00S,2022-04-25T23:40:03.8Z,2,REGULAR,substitution,out,[],201609,,,1610612751,28,30,2022-04-25T23:40:13Z,2100000,,,0,,SUB out: G. Dragic,[201609],1610612751.0,BKN,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT10M39.00S,2022-04-25T23:40:03.8Z,2,REGULAR,substitution,in,[],201142,,,1610612751,28,30,2022-04-25T23:40:13Z,2110000,,,0,,SUB in: K. Durant,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT10M22.00S,2022-04-25T23:40:39.2Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],203552,22.552562417871222,72.54901960784314,1610612751,30,30,2022-04-25T23:40:49Z,2120000,-113.0,159.0,1,left,S. Curry 19' pullup Jump Shot (5 PTS) (B. Griffin 1 AST),"[203552, 201933]",1610612751.0,BKN,pullup,,,Curry,S. Curry,,,,,19.53,Made,,,,,,,,,,5.0,B. Griffin,201933.0,1.0,,,,,,
218,PT10M06.00S,2022-04-25T23:40:54.4Z,2,REGULAR,3pt,Jump Shot,[],1630202,93.9060446780552,3.6764705882352944,1610612738,30,30,2022-04-25T23:40:58Z,2140000,-232.0,5.0,1,right,MISS P. Pritchard 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,23.16,Missed,,,,,,,,,,,,,,,,,,,
219,PT10M04.00S,2022-04-25T23:40:56.4Z,2,REGULAR,rebound,defensive,[],1628971,,,1610612751,30,30,2022-04-25T23:40:58Z,2150000,,,0,,B. Brown REBOUND (Off:0 Def:1),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,218.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
220,PT09M52.00S,2022-04-25T23:41:09.0Z,2,REGULAR,3pt,Jump Shot,[],201142,7.703679369250986,2.450980392156863,1610612751,30,30,2022-04-25T23:41:14Z,2160000,238.0,20.0,1,left,MISS K. Durant 3PT,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,23.85,Missed,,,,,,,,,,,,,,,,,,,
221,PT09M49.00S,2022-04-25T23:41:12.0Z,2,REGULAR,rebound,defensive,[],1628401,,,1610612738,30,30,2022-04-25T23:41:14Z,2170000,,,0,,D. White REBOUND (Off:0 Def:3),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,220.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
222,PT09M35.00S,2022-04-25T23:41:25.5Z,2,REGULAR,turnover,lost ball,[],1629684,,,1610612738,30,30,2022-04-25T23:41:30Z,2180000,,,0,,G. Williams lost ball TURNOVER (1 TO),"[1629684, 201933]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,1.0,Griffin,201933.0,,,
223,PT09M35.00S,2022-04-25T23:41:25.5Z,2,REGULAR,steal,,[],201933,,,1610612751,30,30,2022-04-25T23:41:28Z,2190000,,,0,,B. Griffin STEAL (1 STL),[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT09M30.00S,2022-04-25T23:41:30.9Z,2,REGULAR,turnover,bad pass,[],201142,,,1610612751,30,30,2022-04-25T23:41:34Z,2200000,,,0,,K. Durant bad pass TURNOVER (2 TO),"[201142, 1628464]",1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,2.0,Theis,1628464.0,,,
225,PT09M30.00S,2022-04-25T23:41:30.9Z,2,REGULAR,steal,,[],1628464,,,1610612738,30,30,2022-04-25T23:41:33Z,2210000,,,0,,D. Theis STEAL (1 STL),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT09M25.00S,2022-04-25T23:41:36.0Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628369,94.43166885676742,4.411764705882353,1610612738,30,33,2022-04-25T23:41:46Z,2220000,-228.0,0.0,1,right,J. Tatum 3PT  (7 PTS) (P. Pritchard 1 AST),"[1628369, 1630202]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,22.79,Made,,,,,,,,,,7.0,P. Pritchard,1630202.0,1.0,,,,,,
228,PT09M08.00S,2022-04-25T23:41:51.9Z,2,REGULAR,3pt,Jump Shot,[],201142,31.750985545335087,60.5392156862745,1610612751,30,33,2022-04-25T23:41:56Z,2240000,-53.0,246.0,1,left,MISS K. Durant 25' pullup 3PT,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,25.16,Missed,,,,,,,,,,,,,,,,,,,
229,PT09M06.00S,2022-04-25T23:41:53.9Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,30,33,2022-04-25T23:41:56Z,2250000,,,0,,J. Tatum REBOUND (Off:0 Def:2),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,228.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
230,PT08M59.00S,2022-04-25T23:42:02.3Z,2,REGULAR,3pt,Jump Shot,[],1628401,79.45137976346912,90.68627450980392,1610612738,30,33,2022-04-25T23:42:07Z,2260000,203.0,141.0,1,right,MISS D. White 24' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,24.73,Missed,,,,,,,,,,,,,,,,,,,
231,PT08M56.00S,2022-04-25T23:42:05.3Z,2,REGULAR,rebound,defensive,[],201142,,,1610612751,30,33,2022-04-25T23:42:07Z,2270000,,,0,,K. Durant REBOUND (Off:0 Def:1),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,230.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
232,PT08M48.00S,2022-04-25T23:42:13.3Z,2,REGULAR,2pt,Jump Shot,[],203552,22.026938239159,18.872549019607842,1610612751,32,33,2022-04-25T23:42:17Z,2280000,156.0,155.0,1,left,S. Curry 21' pullup Jump Shot (7 PTS) (K. Irving 1 AST),"[203552, 202681]",1610612751.0,BKN,pullup,,,Curry,S. Curry,,,,,21.93,Made,,,,,,,,,,7.0,K. Irving,202681.0,1.0,,,,,,
234,PT08M26.00S,2022-04-25T23:42:34.2Z,2,REGULAR,3pt,Jump Shot,[],1628369,68.28186596583443,29.411764705882355,1610612738,32,36,2022-04-25T23:42:41Z,2300000,-103.0,246.0,1,right,J. Tatum 26' 3PT  (10 PTS) (P. Pritchard 2 AST),"[1628369, 1630202]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,26.64,Made,,,,,,,,,,10.0,P. Pritchard,1630202.0,2.0,,,,,,
236,PT08M02.00S,2022-04-25T23:42:58.6Z,2,REGULAR,3pt,Jump Shot,[],203552,23.340998685939553,86.76470588235294,1610612751,32,36,2022-04-25T23:43:04Z,2320000,-184.0,167.0,1,left,MISS S. Curry 24' 3PT,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,24.83,Missed,,,,,,,,,,,,,,,,,,,
237,PT08M01.00S,2022-04-25T23:42:59.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612738,32,36,2022-04-25T23:43:04Z,2330000,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,236.0,,,,,,,,,,,,,,,,,,
238,PT08M01.00S,2022-04-25T23:43:05.8Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,32,36,2022-04-25T23:43:05Z,2340000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT08M01.00S,2022-04-25T23:43:06.5Z,2,REGULAR,substitution,out,[],1630202,,,1610612738,32,36,2022-04-25T23:43:15Z,2350000,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT08M01.00S,2022-04-25T23:43:06.5Z,2,REGULAR,substitution,out,[],1629684,,,1610612738,32,36,2022-04-25T23:43:15Z,2360000,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT08M01.00S,2022-04-25T23:43:06.5Z,2,REGULAR,substitution,in,[],203935,,,1610612738,32,36,2022-04-25T23:43:15Z,2370000,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT08M01.00S,2022-04-25T23:43:06.5Z,2,REGULAR,substitution,in,[],1627759,,,1610612738,32,36,2022-04-25T23:43:15Z,2380000,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT07M50.00S,2022-04-25T23:43:32.4Z,2,REGULAR,2pt,Jump Shot,[],1628369,77.34888304862024,25.49019607843137,1610612738,32,38,2022-04-25T23:43:36Z,2390000,-123.0,160.0,1,right,J. Tatum 20' Jump Shot (12 PTS) (M. Smart 6 AST),"[1628369, 203935]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,20.18,Made,,,,,,,,,,12.0,M. Smart,203935.0,6.0,,,,,,
245,PT07M29.00S,2022-04-25T23:43:57.2Z,2,REGULAR,foul,personal,['2freethrow'],1628464,,,1610612751,32,38,2022-04-25T23:44:19Z,2410000,,,0,,D. Theis shooting personal FOUL (1 PF) (Irving 2 FT),"[1628464, 202681]",1610612738.0,BOS,shooting,,,Theis,D. Theis,,,,,,,,,,,1162.0,1.0,0.0,Irving,202681.0,,,,,,,,,,
247,PT07M29.00S,2022-04-25T23:44:33.3Z,2,REGULAR,freethrow,1 of 2,[],202681,,,1610612751,33,38,2022-04-25T23:44:33Z,2430000,,,0,,K. Irving Free Throw 1 of 2 (4 PTS),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,Made,,,,,,,,,,4.0,,,,,,,,,
248,PT07M29.00S,2022-04-25T23:44:34.1Z,2,REGULAR,substitution,out,[],1628971,,,1610612751,33,38,2022-04-25T23:44:40Z,2440000,,,0,,SUB out: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT07M29.00S,2022-04-25T23:44:34.1Z,2,REGULAR,substitution,out,[],201933,,,1610612751,33,38,2022-04-25T23:44:40Z,2450000,,,0,,SUB out: B. Griffin,[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT07M29.00S,2022-04-25T23:44:34.1Z,2,REGULAR,substitution,in,[],1629651,,,1610612751,33,38,2022-04-25T23:44:40Z,2460000,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT07M29.00S,2022-04-25T23:44:34.1Z,2,REGULAR,substitution,in,[],201988,,,1610612751,33,38,2022-04-25T23:44:40Z,2470000,,,0,,SUB in: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT07M29.00S,2022-04-25T23:45:05.9Z,2,REGULAR,freethrow,2 of 2,[],202681,,,1610612751,34,38,2022-04-25T23:45:05Z,2480000,,,0,,K. Irving Free Throw 2 of 2 (5 PTS),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,Made,,,,,,,,,,5.0,,,,,,,,,
253,PT07M19.00S,2022-04-25T23:45:20.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,94.03745072273325,53.67647058823529,1610612738,34,38,2022-04-25T23:45:26Z,2490000,18.0,4.0,1,right,MISS J. Tatum driving reverse Layup,[1628369],1610612738.0,BOS,driving reverse,,,Tatum,J. Tatum,,,,,1.87,Missed,,,,,,,,,,,,,,,,,,,
254,PT07M14.00S,2022-04-25T23:45:25.1Z,2,REGULAR,rebound,offensive,[],1628464,,,1610612738,34,38,2022-04-25T23:45:26Z,2500000,,,0,,D. Theis REBOUND (Off:3 Def:4),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,253.0,7.0,4.0,3.0,,,,,,,,,,,,,,,
255,PT07M14.00S,2022-04-25T23:45:23.9Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1628464,94.40999984741211,50.0,1610612738,34,40,2022-04-25T23:47:19Z,2510000,0.0,0.0,1,right,D. Theis tip DUNK (4 PTS),[1628464],1610612738.0,BOS,tip,,,Theis,D. Theis,,,,,0.0,Made,,,,,,,,,,4.0,,,,,,,,,
256,PT07M08.00S,2022-04-25T23:45:29.6Z,2,REGULAR,2pt,Jump Shot,[],201142,22.815374507227332,22.30392156862745,1610612751,34,40,2022-04-25T23:45:34Z,2520000,138.0,162.0,1,left,MISS K. Durant 21' pullup Shot,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,21.31,Missed,,,,,,,,,,,,,,,,,,,
257,PT07M05.00S,2022-04-25T23:45:32.6Z,2,REGULAR,rebound,defensive,[],1628401,,,1610612738,34,40,2022-04-25T23:45:34Z,2530000,,,0,,D. White REBOUND (Off:0 Def:4),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,256.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
258,PT06M51.00S,2022-04-25T23:45:47.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,87.99277266754271,49.754901960784316,1610612738,34,42,2022-04-25T23:45:53Z,2540000,-1.0,60.0,1,right,J. Brown 6' turnaround fadeaway Jump Shot (8 PTS),[1627759],1610612738.0,BOS,turnaround fadeaway,,,Brown,J. Brown,,,,,6.04,Made,,,,,,,,,,8.0,,,,,,,,,
259,PT06M34.00S,2022-04-25T23:46:03.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201988,19.136005256241788,57.107843137254896,1610612751,34,42,2022-04-25T23:48:19Z,2550000,-36.0,127.0,1,left,MISS P. Mills 13' fadeaway Shot,[201988],1610612751.0,BKN,fadeaway,,,Mills,P. Mills,,,,,13.23,Missed,,,,,,,,,,,,,,,,,,,
260,PT06M32.00S,2022-04-25T23:46:05.4Z,2,REGULAR,rebound,defensive,[],1628401,,,1610612738,34,42,2022-04-25T23:46:08Z,2560000,,,0,,D. White REBOUND (Off:0 Def:5),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,259.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
261,PT06M25.00S,2022-04-25T23:46:13.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,92.85479632063075,53.431372549019606,1610612738,34,42,2022-04-25T23:46:17Z,2570000,17.0,15.0,1,right,MISS J. Brown driving Layup - blocked,"[1627759, 202681]",1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,2.26,Missed,,,,,,,,,,,,,,,,,Irving,202681.0,
262,PT06M25.00S,2022-04-25T23:46:13.7Z,2,REGULAR,block,,[],202681,,,1610612738,34,42,2022-04-25T23:46:15Z,2580000,,,0,,K. Irving BLOCK (1 BLK),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT06M23.00S,2022-04-25T23:46:15.7Z,2,REGULAR,rebound,defensive,[],203552,,,1610612751,34,42,2022-04-25T23:46:17Z,2590000,,,0,,S. Curry REBOUND (Off:0 Def:2),[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,261.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
264,PT06M21.00S,2022-04-25T23:46:19.8Z,2,REGULAR,foul,personal,[],1628464,,,1610612751,34,42,2022-04-25T23:46:28Z,2600000,,,0,,D. Theis take personal FOUL (2 PF),"[1628464, 201142]",1610612738.0,BOS,take,,,Theis,D. Theis,,,,,,,,,,,101283.0,2.0,0.0,Durant,201142.0,,,,,,,,,,
266,PT06M21.00S,2022-04-25T23:46:31.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,34,42,2022-04-25T23:46:31Z,2620000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT06M11.00S,2022-04-25T23:50:11.6Z,2,REGULAR,2pt,Jump Shot,[],201142,15.193823915900131,31.372549019607842,1610612751,36,42,2022-04-25T23:50:16Z,2630000,93.0,90.0,1,left,K. Durant 12' fadeaway Jump Shot (13 PTS) (K. Irving 2 AST),"[201142, 202681]",1610612751.0,BKN,fadeaway,,,Durant,K. Durant,,,,,12.97,Made,,,,,,,,,,13.0,K. Irving,202681.0,2.0,,,,,,
269,PT05M45.00S,2022-04-25T23:50:37.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203935,89.04402102496715,48.529411764705884,1610612738,36,42,2022-04-25T23:50:40Z,2650000,-7.0,50.0,1,right,MISS M. Smart driving Layup - blocked,"[203935, 1629651]",1610612738.0,BOS,driving,,,Smart,M. Smart,,,,,5.1,Missed,,,,,,,,,,,,,,,,,Claxton,1629651.0,
270,PT05M45.00S,2022-04-25T23:50:37.1Z,2,REGULAR,block,,[],1629651,,,1610612738,36,42,2022-04-25T23:50:39Z,2660000,,,0,,N. Claxton BLOCK (2 BLK),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
