actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
188,PT08M26.00S,2022-05-03T23:36:07.1Z,2,REGULAR,rebound,defensive,[],201572,,,1610612749,37,25,2022-05-03T23:36:10Z,1780000,,,0,,B. Lopez REBOUND (Off:1 Def:2),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,187.0,3.0,2.0,1.0,,,,,,,,,,,,,
189,PT08M20.00S,2022-05-03T23:36:12.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203507,84.31340341655716,53.67647058823529,1610612749,37,25,2022-05-03T23:36:19Z,1790000,18.0,95.0,1,right,MISS G. Antetokounmpo 9' driving floating Shot,[203507],1610612749.0,MIL,driving floating,,,Antetokounmpo,G. Antetokounmpo,,,,,9.68,Missed,,,,,,,,,,,,,,,,,,,
190,PT08M18.00S,2022-05-03T23:36:14.7Z,2,REGULAR,rebound,defensive,[],1629684,,,1610612738,37,25,2022-05-03T23:36:19Z,1800000,,,0,,G. Williams REBOUND (Off:0 Def:3),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,189.0,3.0,3.0,0.0,,,,,,,,,,,,,
191,PT08M10.00S,2022-05-03T23:36:23.2Z,2,REGULAR,3pt,Jump Shot,[],1628369,31.750985545335087,59.80392156862745,1610612738,37,25,2022-05-03T23:36:30Z,1810000,-49.0,246.0,1,left,MISS J. Tatum 25' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,25.08,Missed,,,,,,,,,,,,,,,,,,,
192,PT08M06.00S,2022-05-03T23:36:27.2Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,37,25,2022-05-03T23:36:30Z,1820000,,,0,,B. Portis REBOUND (Off:0 Def:3),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,191.0,3.0,3.0,0.0,,,,,,,,,,,,,
193,PT07M46.00S,2022-05-03T23:36:50.4Z,2,REGULAR,turnover,out-of-bounds,[],1628975,,,1610612749,37,25,2022-05-03T23:36:56Z,1830000,,,0,,J. Carter step out-of-bounds TURNOVER (2 TO),[1628975],1610612749.0,MIL,step,,,Carter,J. Carter,,,,,,,,,,,,,,,,,2.0,,,2004.0,,,,,
194,PT07M46.00S,2022-05-03T23:36:55.8Z,2,REGULAR,substitution,out,[],1630202,,,1610612738,37,25,2022-05-03T23:37:04Z,1840000,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT07M46.00S,2022-05-03T23:36:55.8Z,2,REGULAR,substitution,out,[],203507,,,1610612738,37,25,2022-05-03T23:37:04Z,1850000,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT07M46.00S,2022-05-03T23:36:55.8Z,2,REGULAR,substitution,in,[],1627759,,,1610612738,37,25,2022-05-03T23:37:04Z,1860000,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT07M46.00S,2022-05-03T23:36:55.8Z,2,REGULAR,substitution,in,[],201950,,,1610612738,37,25,2022-05-03T23:37:04Z,1870000,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT07M29.00S,2022-05-03T23:37:26.6Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1629684,8.360709592641262,49.50980392156863,1610612738,39,25,2022-05-03T23:37:35Z,1880000,2.0,26.0,1,left,G. Williams driving Hook (8 PTS) (D. White 3 AST),"[1629684, 1628401]",1610612738.0,BOS,driving,,,Williams,G. Williams,,,,,2.62,Made,,,,,,,8.0,D. White,1628401.0,3.0,,,,,,,,,
199,PT07M10.00S,2022-05-03T23:37:45.3Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],201950,81.553876478318,53.431372549019606,1610612749,39,25,2022-05-03T23:37:51Z,1890000,17.0,121.0,1,right,MISS J. Holiday 12' turnaround Hook,[201950],1610612749.0,MIL,turnaround,,,Holiday,J. Holiday,,,,,12.21,Missed,,,,,,,,,,,,,,,,,,,
200,PT07M08.00S,2022-05-03T23:37:47.3Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,39,25,2022-05-03T23:37:51Z,1900000,,,0,,J. Tatum REBOUND (Off:1 Def:1),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,199.0,2.0,1.0,1.0,,,,,,,,,,,,,
202,PT06M59.00S,2022-05-03T23:37:56.0Z,2,REGULAR,3pt,Jump Shot,[],1627759,17.559132720105126,91.91176470588235,1610612738,42,25,2022-05-03T23:38:00Z,1910000,-210.0,113.0,1,left,J. Brown 3PT  (20 PTS) (D. White 4 AST),"[1627759, 1628401]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,23.79,Made,,,,,,,20.0,D. White,1628401.0,4.0,,,,,,,,,
204,PT06M58.00S,2022-05-03T23:38:03.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,42,25,2022-05-03T23:38:03Z,1930000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT06M58.00S,2022-05-03T23:41:17.4Z,2,REGULAR,substitution,out,[],1628369,,,1610612749,42,25,2022-05-03T23:41:39Z,1940000,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT06M58.00S,2022-05-03T23:41:17.4Z,2,REGULAR,substitution,out,[],1628975,,,1610612749,42,25,2022-05-03T23:41:39Z,1950000,,,0,,SUB out: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT06M58.00S,2022-05-03T23:41:17.4Z,2,REGULAR,substitution,in,[],1630202,,,1610612749,42,25,2022-05-03T23:41:39Z,1960000,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT06M58.00S,2022-05-03T23:41:17.4Z,2,REGULAR,substitution,in,[],1628960,,,1610612749,42,25,2022-05-03T23:41:39Z,1970000,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT06M35.00S,2022-05-03T23:42:14.4Z,2,REGULAR,foul,personal,['2freethrow'],1629684,,,1610612749,42,25,2022-05-03T23:42:26Z,1980000,,,0,,G. Williams shooting personal FOUL (1 PF) (Matthews 2 FT),"[1629684, 202083]",1610612738.0,BOS,shooting,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,204059.0,1.0,0.0,Matthews,202083.0,
211,PT06M35.00S,2022-05-03T23:42:35.2Z,2,REGULAR,freethrow,1 of 2,[],202083,,,1610612749,42,26,2022-05-03T23:42:35Z,2000000,,,0,,W. Matthews Free Throw 1 of 2 (3 PTS),[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,Made,,,,,,,3.0,,,,,,,,,,,,
212,PT06M35.00S,2022-05-03T23:42:51.6Z,2,REGULAR,freethrow,2 of 2,[],202083,,,1610612749,42,27,2022-05-03T23:42:51Z,2010000,,,0,,W. Matthews Free Throw 2 of 2 (4 PTS),[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,Made,,,,,,,4.0,,,,,,,,,,,,
213,PT06M23.00S,2022-05-03T23:43:08.4Z,2,REGULAR,foul,personal,['2freethrow'],201572,,,1610612738,42,27,2022-05-03T23:43:39Z,2020000,,,0,,B. Lopez shooting personal FOUL (2 PF) (Williams III 2 FT),"[201572, 1629057]",1610612749.0,MIL,shooting,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,2004.0,2.0,0.0,Williams III,1629057.0,
215,PT06M23.00S,2022-05-03T23:43:39.8Z,2,REGULAR,freethrow,1 of 2,[],1629057,,,1610612738,43,27,2022-05-03T23:43:39Z,2040000,,,0,,R. Williams III Free Throw 1 of 2 (3 PTS),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,Made,,,,,,,3.0,,,,,,,,,,,,
216,PT06M23.00S,2022-05-03T23:43:58.5Z,2,REGULAR,freethrow,2 of 2,[],1629057,,,1610612738,44,27,2022-05-03T23:43:58Z,2050000,,,0,,R. Williams III Free Throw 2 of 2 (4 PTS),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,Made,,,,,,,4.0,,,,,,,,,,,,
218,PT06M01.00S,2022-05-03T23:44:22.1Z,2,REGULAR,foul,personal,['2freethrow'],1629057,,,1610612749,44,27,2022-05-03T23:44:30Z,2070000,,,0,,R. Williams III shooting personal FOUL (1 PF) (Portis 2 FT),"[1629057, 1626171]",1610612738.0,BOS,shooting,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,2714.0,1.0,0.0,Portis,1626171.0,
220,PT06M01.00S,2022-05-03T23:44:53.1Z,2,REGULAR,freethrow,1 of 2,[],1626171,,,1610612749,44,28,2022-05-03T23:44:53Z,2090000,,,0,,B. Portis Free Throw 1 of 2 (6 PTS),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,Made,,,,,,,6.0,,,,,,,,,,,,
221,PT06M01.00S,2022-05-03T23:45:10.9Z,2,REGULAR,freethrow,2 of 2,[],1626171,,,1610612749,44,29,2022-05-03T23:45:10Z,2100000,,,0,,B. Portis Free Throw 2 of 2 (7 PTS),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,Made,,,,,,,7.0,,,,,,,,,,,,
222,PT05M48.00S,2022-05-03T23:45:29.3Z,2,REGULAR,3pt,Jump Shot,[],1628401,27.808804204993432,79.16666666666666,1610612738,44,29,2022-05-03T23:45:40Z,2110000,-146.0,209.0,1,left,MISS D. White 25' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,25.47,Missed,,,,,,,,,,,,,,,,,,,
223,PT05M45.00S,2022-05-03T23:45:32.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612749,44,29,2022-05-03T23:45:40Z,2120000,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,222.0,,,,,,,,,,,,,,,,
224,PT05M45.00S,2022-05-03T23:45:36.7Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,44,29,2022-05-03T23:45:36Z,2130000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT05M32.00S,2022-05-03T23:45:52.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628960,90.22667542706965,44.85294117647059,1610612749,44,29,2022-05-03T23:45:58Z,2140000,-26.0,39.0,1,right,MISS G. Allen driving floating Shot,[1628960],1610612749.0,MIL,driving floating,,,Allen,G. Allen,,,,,4.7,Missed,,,,,,,,,,,,,,,,,,,
226,PT05M30.00S,2022-05-03T23:45:54.0Z,2,REGULAR,rebound,defensive,[],1629684,,,1610612738,44,29,2022-05-03T23:45:58Z,2150000,,,0,,G. Williams REBOUND (Off:0 Def:4),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,225.0,4.0,4.0,0.0,,,,,,,,,,,,,
227,PT05M18.00S,2022-05-03T23:46:08.9Z,2,REGULAR,turnover,backcourt,[],1627759,,,1610612738,44,29,2022-05-03T23:47:15Z,2160000,,,0,,J. Brown backcourt TURNOVER (2 TO),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,2.0,,,,,,,,
228,PT05M11.00S,2022-05-03T23:46:38.8Z,2,REGULAR,foul,offensive,[],1626171,,,1610612749,44,29,2022-05-03T23:46:44Z,2170000,,,0,,B. Portis charge offensive FOUL (1 PF),"[1626171, 1629684]",1610612749.0,MIL,charge,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,2004.0,1.0,0.0,Williams,1629684.0,
230,PT05M11.00S,2022-05-03T23:46:38.8Z,2,REGULAR,turnover,offensive foul,[],1626171,,,1610612749,44,29,2022-05-03T23:46:38Z,2190000,,,0,,B. Portis offensive foul TURNOVER (2 TO),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,2.0,,,2004.0,,,,,
231,PT05M11.00S,2022-05-03T23:46:48.2Z,2,REGULAR,substitution,out,[],1630202,,,1610612738,44,29,2022-05-03T23:46:52Z,2200000,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT05M11.00S,2022-05-03T23:46:48.2Z,2,REGULAR,substitution,in,[],1628369,,,1610612738,44,29,2022-05-03T23:46:52Z,2210000,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT05M11.00S,2022-05-03T23:46:54.5Z,2,REGULAR,substitution,out,[],1626171,,,1610612738,44,29,2022-05-03T23:47:02Z,2220000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT05M11.00S,2022-05-03T23:46:54.5Z,2,REGULAR,substitution,in,[],1626192,,,1610612738,44,29,2022-05-03T23:47:02Z,2230000,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT05M11.00S,2022-05-03T23:47:13.6Z,2,REGULAR,substitution,out,[],1629057,,,1610612738,44,29,2022-05-03T23:47:16Z,2240000,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT05M11.00S,2022-05-03T23:47:13.6Z,2,REGULAR,substitution,in,[],201143,,,1610612738,44,29,2022-05-03T23:47:16Z,2250000,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT04M56.00S,2022-05-03T23:47:45.7Z,2,REGULAR,foul,personal,[],1628960,,,1610612738,44,29,2022-05-03T23:47:56Z,2260000,,,0,,G. Allen personal FOUL (1 PF),"[1628960, 1628401]",1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,2004.0,1.0,0.0,White,1628401.0,
239,PT04M47.00S,2022-05-03T23:48:15.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],201143,30.699737187910642,29.65686274509804,1610612738,47,29,2022-05-03T23:48:20Z,2280000,102.0,236.0,1,left,A. Horford 25' 3PT  (7 PTS) (G. Williams 1 AST),"[201143, 1629684]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,25.71,Made,,,,,,,7.0,G. Williams,1629684.0,1.0,,,,,,,,,
241,PT04M40.00S,2022-05-03T23:48:22.5Z,2,REGULAR,turnover,lost ball,[],201950,,,1610612749,47,29,2022-05-03T23:49:00Z,2300000,,,0,,J. Holiday lost ball TURNOVER (2 TO),"[201950, 1627759]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,2.0,Brown,1627759.0,,,,,,
242,PT04M40.00S,2022-05-03T23:48:22.5Z,2,REGULAR,steal,,[],1627759,,,1610612738,47,29,2022-05-03T23:48:25Z,2310000,,,0,,J. Brown STEAL (2 STL),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT04M38.00S,2022-05-03T23:48:26.7Z,2,REGULAR,foul,personal,['2freethrow'],201950,,,1610612738,47,29,2022-05-03T23:48:41Z,2320000,,,0,,J. Holiday shooting personal FOUL (1 PF) (Tatum 2 FT),"[201950, 1628369]",1610612749.0,MIL,shooting,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,2714.0,1.0,0.0,Tatum,1628369.0,
245,PT04M38.00S,2022-05-03T23:48:58.9Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1628369,,,1610612738,48,29,2022-05-03T23:48:58Z,2340000,,,0,,J. Tatum Free Throw 1 of 2 (6 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,,,,,,,6.0,,,,,,,,,,,,
246,PT04M38.00S,2022-05-03T23:48:59.7Z,2,REGULAR,substitution,out,[],201572,,,1610612738,48,29,2022-05-03T23:49:17Z,2350000,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT04M38.00S,2022-05-03T23:48:59.7Z,2,REGULAR,substitution,out,[],202083,,,1610612738,48,29,2022-05-03T23:49:17Z,2360000,,,0,,SUB out: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT04M38.00S,2022-05-03T23:48:59.7Z,2,REGULAR,substitution,in,[],203507,,,1610612738,48,29,2022-05-03T23:49:17Z,2370000,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT04M38.00S,2022-05-03T23:48:59.7Z,2,REGULAR,substitution,in,[],1628975,,,1610612738,48,29,2022-05-03T23:49:17Z,2380000,,,0,,SUB in: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT04M38.00S,2022-05-03T23:49:25.0Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1628369,,,1610612738,49,29,2022-05-03T23:49:25Z,2390000,,,0,,J. Tatum Free Throw 2 of 2 (7 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,,,,,,,7.0,,,,,,,,,,,,
251,PT04M14.00S,2022-05-03T23:49:50.9Z,2,REGULAR,2pt,Jump Shot,[],201950,92.06636005256242,14.705882352941178,1610612749,49,31,2022-05-03T23:50:08Z,2400000,-176.0,22.0,1,right,J. Holiday 17' step back Jump Shot (9 PTS),[201950],1610612749.0,MIL,step back,,,Holiday,J. Holiday,,,,,17.79,Made,,,,,,,9.0,,,,,,,,,,,,
252,PT03M48.00S,2022-05-03T23:50:16.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201143,6.521024967148489,44.85294117647059,1610612738,51,31,2022-05-03T23:50:20Z,2410000,26.0,9.0,1,left,A. Horford cutting Layup (9 PTS) (J. Tatum 3 AST),"[201143, 1628369]",1610612738.0,BOS,cutting,,,Horford,A. Horford,,,,,2.72,Made,,,,,,,9.0,J. Tatum,1628369.0,3.0,,,,,,,,,
255,PT03M36.00S,2022-05-03T23:50:39.3Z,2,REGULAR,foul,personal,[],1628401,,,1610612749,51,31,2022-05-03T23:54:25Z,2440000,,,0,,D. White personal FOUL (3 PF),"[1628401, 203507]",1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,2714.0,3.0,0.0,Antetokounmpo,203507.0,
257,PT03M36.00S,2022-05-03T23:51:19.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,51,31,2022-05-03T23:51:19Z,2460000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT03M36.00S,2022-05-03T23:51:29.5Z,2,REGULAR,instantreplay,challenge,[],0,,,1610612749,51,31,2022-05-04T00:02:54Z,2470000,,,0,,,[],1610612738.0,BOS,stands,,,,,,,,,,,,,,,,,,,,,,,,2714.0,,,,,
259,PT03M36.00S,2022-05-03T23:54:11.1Z,2,REGULAR,substitution,out,[],1628401,,,1610612749,51,31,2022-05-03T23:54:23Z,2480000,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT03M36.00S,2022-05-03T23:54:11.1Z,2,REGULAR,substitution,in,[],1630202,,,1610612749,51,31,2022-05-03T23:54:23Z,2490000,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT03M26.00S,2022-05-03T23:54:43.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626192,91.40932982917214,48.529411764705884,1610612749,51,33,2022-05-03T23:54:55Z,2500000,-7.0,28.0,1,right,P. Connaughton Layup (7 PTS) (G. Antetokounmpo 4 AST),"[1626192, 203507]",1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,2.93,Made,,,,,,,7.0,G. Antetokounmpo,203507.0,4.0,,,,,,,,,
263,PT03M08.00S,2022-05-03T23:55:01.5Z,2,REGULAR,3pt,Jump Shot,[],1628369,27.151773981603156,77.94117647058823,1610612738,54,33,2022-05-03T23:55:25Z,2520000,-140.0,203.0,1,left,J. Tatum 24' 3PT pullup (10 PTS),[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,24.62,Made,,,,,,,10.0,,,,,,,,,,,,
264,PT02M52.00S,2022-05-03T23:55:17.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201950,91.93495400788436,48.28431372549019,1610612749,54,35,2022-05-03T23:55:22Z,2530000,-9.0,23.0,1,right,J. Holiday driving reverse Layup (11 PTS),[201950],1610612749.0,MIL,driving reverse,,,Holiday,J. Holiday,,,,,2.48,Made,,,,,,,11.0,,,,,,,,,,,,
265,PT02M37.00S,2022-05-03T23:55:33.0Z,2,REGULAR,3pt,Jump Shot,[],1630202,6.521024967148489,2.2058823529411766,1610612738,57,35,2022-05-03T23:55:39Z,2540000,239.0,9.0,1,left,P. Pritchard 3PT  (6 PTS) (J. Brown 2 AST),"[1630202, 1627759]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,23.92,Made,,,,,,,6.0,J. Brown,1627759.0,2.0,,,,,,,,,
267,PT02M29.00S,2022-05-03T23:55:43.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203507,92.46057818659659,46.07843137254902,1610612749,57,37,2022-05-03T23:56:25Z,2560000,-20.0,18.0,1,right,G. Antetokounmpo driving Layup (4 PTS) (J. Holiday 4 AST),"[203507, 201950]",1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,2.69,Made,,,,,,,4.0,J. Holiday,201950.0,4.0,,,,,,,,,
269,PT02M29.00S,2022-05-03T23:55:47.0Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",201143,,,1610612749,57,37,2022-05-03T23:55:57Z,2580000,,,0,,A. Horford shooting personal FOUL (1 PF) (Antetokounmpo 1 FT),"[201143, 203507]",1610612738.0,BOS,shooting,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,2714.0,1.0,0.0,Antetokounmpo,203507.0,
271,PT02M29.00S,2022-05-03T23:56:24.0Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],203507,,,1610612749,57,38,2022-05-03T23:56:24Z,2600000,,,0,,G. Antetokounmpo Free Throw 1 of 1 (5 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Made,,,,,,,5.0,,,,,,,,,,,,
272,PT02M23.00S,2022-05-03T23:56:34.8Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,57,38,2022-05-03T23:56:34Z,2610000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT02M17.00S,2022-05-03T23:56:54.4Z,2,REGULAR,3pt,Jump Shot,[],201143,23.340998685939553,11.519607843137255,1610612738,57,38,2022-05-03T23:57:03Z,2620000,192.0,167.0,1,left,MISS A. Horford 25' 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,25.47,Missed,,,,,,,,,,,,,,,,,,,
274,PT02M14.00S,2022-05-03T23:56:57.4Z,2,REGULAR,rebound,defensive,[],1628960,,,1610612749,57,38,2022-05-03T23:57:03Z,2630000,,,0,,G. Allen REBOUND (Off:0 Def:1),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,273.0,1.0,1.0,0.0,,,,,,,,,,,,,
275,PT02M12.00S,2022-05-03T23:57:01.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,57,38,2022-05-03T23:57:01Z,2640000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT02M05.00S,2022-05-03T23:57:26.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1626192,91.40932982917214,48.03921568627451,1610612749,57,40,2022-05-03T23:57:48Z,2650000,-10.0,28.0,1,right,P. Connaughton driving reverse Layup (9 PTS) (J. Holiday 5 AST),"[1626192, 201950]",1610612749.0,MIL,driving reverse,,,Connaughton,P. Connaughton,,,,,2.99,Made,,,,,,,9.0,J. Holiday,201950.0,5.0,,,,,,,,,
277,PT02M05.00S,2022-05-03T23:57:31.5Z,2,REGULAR,violation,defensive goaltending,[],1630202,,,1610612749,57,40,2022-05-03T23:57:48Z,2660000,,,0,,P. Pritchard defensive goaltending VIOLATION,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,2714.0,,,,,
278,PT01M51.00S,2022-05-03T23:57:48.9Z,2,REGULAR,3pt,Jump Shot,[],1629684,5.338370565045992,95.09803921568627,1610612738,60,40,2022-05-03T23:57:53Z,2670000,-225.0,-2.0,1,left,G. Williams 3PT  (11 PTS) (P. Pritchard 2 AST),"[1629684, 1630202]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,22.55,Made,,,,,,,11.0,P. Pritchard,1630202.0,2.0,,,,,,,,,
280,PT01M38.00S,2022-05-03T23:58:05.5Z,2,REGULAR,turnover,out-of-bounds,[],203507,,,1610612749,60,40,2022-05-03T23:58:12Z,2690000,,,0,,G. Antetokounmpo step out-of-bounds TURNOVER (2 TO),[203507],1610612749.0,MIL,step,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,2.0,,,2004.0,,,,,
281,PT01M21.00S,2022-05-03T23:58:35.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628369,26.10052562417871,78.92156862745098,1610612738,60,40,2022-05-03T23:58:57Z,2700000,-145.0,193.0,1,left,MISS J. Tatum 24' step back 3PT,[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,24.1,Missed,,,,,,,,,,,,,,,,,,,
282,PT01M18.00S,2022-05-03T23:58:38.4Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,60,40,2022-05-03T23:58:42Z,2710000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:2),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,281.0,2.0,2.0,0.0,,,,,,,,,,,,,
