actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
257,PT02M43.00S,2022-05-26T01:34:54.7Z,2,REGULAR,rebound,defensive,[],1627759,,,1610612738,36,32,2022-05-26T01:34:55Z,2570000,,,0,,J. Brown REBOUND (Off:0 Def:3),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,256.0,3.0,3.0,0.0,,,,,,,,,,,,,,
258,PT02M35.00S,2022-05-26T01:35:07.4Z,2,REGULAR,foul,offensive,[],1628369,,,1610612738,36,32,2022-05-26T01:35:44Z,2580000,,,0,,J. Tatum charge offensive FOUL (2 PF),"[1628369, 1628997]",1610612738.0,BOS,charge,,,Tatum,J. Tatum,,,,,,,,,,,200834.0,2.0,0.0,Martin,1628997.0,,,,,,,,,
260,PT02M35.00S,2022-05-26T01:35:07.4Z,2,REGULAR,turnover,offensive foul,[],1628369,,,1610612738,36,32,2022-05-26T01:35:07Z,2600000,,,0,,J. Tatum offensive foul TURNOVER (2 TO),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,200834.0,,,,,,,,,2.0,,,,
261,PT02M35.00S,2022-05-26T01:35:17.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,36,32,2022-05-26T01:35:17Z,2610000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT02M35.00S,2022-05-26T01:35:40.2Z,2,REGULAR,substitution,out,[],1628997,,,1610612748,36,32,2022-05-26T01:39:19Z,2620000,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,
263,PT02M35.00S,2022-05-26T01:35:40.2Z,2,REGULAR,substitution,out,[],203935,,,1610612748,36,32,2022-05-26T01:39:19Z,2630000,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,
264,PT02M35.00S,2022-05-26T01:35:40.2Z,2,REGULAR,substitution,in,[],1628389,,,1610612748,36,32,2022-05-26T01:39:19Z,2640000,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,
265,PT02M35.00S,2022-05-26T01:35:40.2Z,2,REGULAR,substitution,in,[],1629057,,,1610612748,36,32,2022-05-26T01:39:19Z,2650000,,,0,,SUB in: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,
266,PT02M18.00S,2022-05-26T01:39:25.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],200782,97.05978975032852,1.9607843137254901,1610612748,36,32,2022-05-26T01:39:29Z,2660000,-240.0,-25.0,1,right,MISS P. Tucker 24' 3PT,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,24.15,Missed,,,,,,,,,,,,,,,,,,
267,PT02M16.00S,2022-05-26T01:39:27.2Z,2,REGULAR,rebound,defensive,[],1629057,,,1610612738,36,32,2022-05-26T01:39:29Z,2670000,,,0,,R. Williams III REBOUND (Off:1 Def:5),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,266.0,6.0,5.0,1.0,,,,,,,,,,,,,,
268,PT01M54.00S,2022-05-26T01:39:49.6Z,2,REGULAR,3pt,Jump Shot,[],1628401,9.017739816031538,2.696078431372549,1610612738,36,32,2022-05-26T01:39:54Z,2680000,237.0,32.0,1,left,MISS D. White 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,23.87,Missed,,,,,,,,,,,,,,,,,,
269,PT01M52.00S,2022-05-26T01:39:51.6Z,2,REGULAR,rebound,defensive,[],200782,,,1610612748,36,32,2022-05-26T01:39:54Z,2690000,,,0,,P. Tucker REBOUND (Off:2 Def:2),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,268.0,4.0,2.0,2.0,,,,,,,,,,,,,,
270,PT01M44.00S,2022-05-26T01:40:00.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,93.38042049934296,49.50980392156863,1610612748,38,32,2022-05-26T01:40:09Z,2700000,-2.0,10.0,1,right,B. Adebayo finger roll Layup (8 PTS) (M. Strus 2 AST),"[1628389, 1629622]",1610612748.0,MIA,finger roll,,,Adebayo,B. Adebayo,,,,,1.0,Made,,,,,,,,,,8.0,M. Strus,1629622.0,2.0,,,,,
272,PT01M22.00S,2022-05-26T01:40:21.9Z,2,REGULAR,3pt,Jump Shot,[],201143,8.09789750328515,98.2843137254902,1610612738,38,35,2022-05-26T01:40:26Z,2720000,-241.0,24.0,1,left,A. Horford 24' 3PT  (8 PTS) (J. Tatum 5 AST),"[201143, 1628369]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,24.26,Made,,,,,,,,,,8.0,J. Tatum,1628369.0,5.0,,,,,
274,PT01M03.00S,2022-05-26T01:40:40.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629622,93.64323258869908,56.372549019607845,1610612748,38,35,2022-05-26T01:42:42Z,2740000,32.0,7.0,1,right,MISS M. Strus driving floating bank Shot,[1629622],1610612748.0,MIA,driving floating bank,,,Strus,M. Strus,,,,,3.27,Missed,,,,,,,,,,,,,,,,,,
275,PT00M57.90S,2022-05-26T01:40:45.5Z,2,REGULAR,rebound,offensive,[],1628389,,,1610612748,38,35,2022-05-26T01:40:45Z,2750000,,,0,,B. Adebayo REBOUND (Off:4 Def:0),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,274.0,4.0,0.0,4.0,,,,,,,,,,,,,,
276,PT00M57.90S,2022-05-26T01:40:45.5Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628389,94.40999984741211,50.0,1610612748,40,35,2022-05-26T01:40:51Z,2760000,0.0,0.0,1,right,B. Adebayo tip Layup (10 PTS),[1628389],1610612748.0,MIA,tip,,,Adebayo,B. Adebayo,,,,,0.0,Made,,,,,,,,,,10.0,,,,,,,,
277,PT00M47.70S,2022-05-26T01:40:55.7Z,2,REGULAR,3pt,Jump Shot,[],1628369,11.514454664914586,2.450980392156863,1610612738,40,35,2022-05-26T01:41:01Z,2770000,238.0,56.0,1,left,MISS J. Tatum 24' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,24.41,Missed,,,,,,,,,,,,,,,,,,
278,PT00M44.90S,2022-05-26T01:40:58.5Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,40,35,2022-05-26T01:41:01Z,2780000,,,0,,B. Adebayo REBOUND (Off:4 Def:1),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,277.0,5.0,1.0,4.0,,,,,,,,,,,,,,
279,PT00M32.40S,2022-05-26T01:41:12.0Z,2,REGULAR,3pt,Jump Shot,[],1629622,91.5407358738502,1.9607843137254901,1610612748,40,35,2022-05-26T01:41:17Z,2790000,-240.0,27.0,1,right,MISS M. Strus 24' 3PT,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,24.17,Missed,,,,,,,,,,,,,,,,,,
280,PT00M30.20S,2022-05-26T01:41:14.2Z,2,REGULAR,rebound,offensive,[],200782,,,1610612748,40,35,2022-05-26T01:41:17Z,2800000,,,0,,P. Tucker REBOUND (Off:3 Def:2),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,279.0,5.0,2.0,3.0,,,,,,,,,,,,,,
281,PT00M30.20S,2022-05-26T01:41:16.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",200782,92.85479632063075,50.245098039215684,1610612748,42,35,2022-05-26T01:41:21Z,2810000,1.0,15.0,1,right,P. Tucker putback Layup (7 PTS),[200782],1610612748.0,MIA,putback,,,Tucker,P. Tucker,,,,,1.47,Made,,,,,,,,,,7.0,,,,,,,,
282,PT00M10.00S,2022-05-26T01:41:40.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201143,11.251642575558476,44.6078431372549,1610612738,42,37,2022-05-26T01:41:44Z,2820000,27.0,53.0,1,left,A. Horford floating Jump Shot (10 PTS) (D. White 3 AST),"[201143, 1628401]",1610612738.0,BOS,floating,,,Horford,A. Horford,,,,,5.97,Made,,,,,,,,,,10.0,D. White,1628401.0,3.0,,,,,
284,PT00M00.00S,2022-05-26T01:41:52.2Z,2,REGULAR,3pt,Jump Shot,[],200768,67.88764783180025,34.55882352941176,1610612748,42,37,2022-05-26T01:45:01Z,2840000,-77.0,249.0,1,right,MISS K. Lowry 26' pullup 3PT,[200768],1610612748.0,MIA,pullup,,,Lowry,K. Lowry,,,,,26.11,Missed,,,,,,,,,,,,,,,,,,
285,PT00M00.00S,2022-05-26T01:41:52.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612748,42,37,2022-05-26T01:42:16Z,2850000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,284.0,,,,,,,,,,,,,,,,,
286,PT00M00.00S,2022-05-26T01:42:02.5Z,2,REGULAR,period,end,[],0,,,1610612748,42,37,2022-05-26T01:42:16Z,2860000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT12M00.00S,2022-05-26T01:44:28.1Z,3,REGULAR,substitution,out,['startperiod'],1628401,,,1610612748,42,37,2022-05-26T01:57:24Z,2870000,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,
288,PT12M00.00S,2022-05-26T01:44:28.1Z,3,REGULAR,substitution,out,['startperiod'],1629057,,,1610612748,42,37,2022-05-26T01:57:24Z,2880000,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,
289,PT12M00.00S,2022-05-26T01:44:28.1Z,3,REGULAR,substitution,in,['startperiod'],203935,,,1610612748,42,37,2022-05-26T01:57:24Z,2890000,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,
290,PT12M00.00S,2022-05-26T01:44:28.1Z,3,REGULAR,substitution,in,['startperiod'],1629684,,,1610612748,42,37,2022-05-26T01:57:24Z,2900000,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,
291,PT12M00.00S,2022-05-26T01:57:33.3Z,3,REGULAR,period,start,[],0,,,1610612738,42,37,2022-05-26T01:57:33Z,2910000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT11M49.00S,2022-05-26T01:57:44.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201143,93.9060446780552,46.568627450980394,1610612738,42,39,2022-05-26T01:58:24Z,2920000,-17.0,5.0,1,right,A. Horford cutting Layup (12 PTS) (M. Smart 2 AST),"[201143, 203935]",1610612738.0,BOS,cutting,,,Horford,A. Horford,,,,,1.79,Made,,,,,,,,,,12.0,M. Smart,203935.0,2.0,,,,,
294,PT11M37.00S,2022-05-26T01:58:02.5Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,42,39,2022-05-26T01:58:02Z,2940000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT11M30.00S,2022-05-26T01:58:16.7Z,3,REGULAR,3pt,Jump Shot,[],200768,22.421156373193167,93.87254901960785,1610612748,42,39,2022-05-26T01:58:23Z,2950000,-219.0,158.0,1,left,MISS K. Lowry 27' 3PT,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,27.05,Missed,,,,,,,,,,,,,,,,,,
296,PT11M27.00S,2022-05-26T01:58:19.7Z,3,REGULAR,rebound,defensive,[],203935,,,1610612738,42,39,2022-05-26T01:58:23Z,2960000,,,0,,M. Smart REBOUND (Off:0 Def:1),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,295.0,1.0,1.0,0.0,,,,,,,,,,,,,,
297,PT11M26.00S,2022-05-26T01:58:23.8Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627759,93.51182654402102,54.65686274509803,1610612738,42,41,2022-05-26T01:59:36Z,2970000,23.0,8.0,1,right,J. Brown running finger roll Layup (8 PTS) (M. Smart 3 AST),"[1627759, 203935]",1610612738.0,BOS,running finger roll,,,Brown,J. Brown,,,,,2.48,Made,,,,,,,,,,8.0,M. Smart,203935.0,3.0,,,,,
298,PT11M26.00S,2022-05-26T01:58:31.1Z,3,REGULAR,foul,personal,['1freethrow'],200768,,,1610612738,42,41,2022-05-26T01:58:42Z,2980000,,,0,,K. Lowry shooting personal FOUL (2 PF) (Brown 1 FT),"[200768, 1627759]",1610612748.0,MIA,shooting,,,Lowry,K. Lowry,,,,,,,,,,,201639.0,2.0,0.0,Brown,1627759.0,,,,,,,,,
300,PT11M26.00S,2022-05-26T01:58:48.2Z,3,REGULAR,freethrow,1 of 1,['fastbreak'],1627759,,,1610612738,42,41,2022-05-26T01:58:56Z,3000000,,,0,,MISS J. Brown Free Throw 1 of 1,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Missed,,,,,,,,,,,,,,,,,,
301,PT11M23.00S,2022-05-26T01:58:51.2Z,3,REGULAR,rebound,defensive,[],200782,,,1610612748,42,41,2022-05-26T01:58:56Z,3010000,,,0,,P. Tucker REBOUND (Off:3 Def:3),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,300.0,6.0,3.0,3.0,,,,,,,,,,,,,,
302,PT11M12.00S,2022-05-26T01:59:00.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202710,7.046649145860711,54.90196078431373,1610612748,42,41,2022-05-26T01:59:05Z,3020000,-25.0,14.0,1,left,MISS J. Butler driving Layup,[202710],1610612748.0,MIA,driving,,,Butler,J. Butler,,,,,2.81,Missed,,,,,,,,,,,,,,,,,,
303,PT11M10.00S,2022-05-26T01:59:02.5Z,3,REGULAR,rebound,defensive,[],201143,,,1610612738,42,41,2022-05-26T01:59:05Z,3030000,,,0,,A. Horford REBOUND (Off:0 Def:4),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,302.0,4.0,4.0,0.0,,,,,,,,,,,,,,
304,PT10M59.00S,2022-05-26T01:59:15.1Z,3,REGULAR,2pt,Jump Shot,[],1628369,94.69448094612353,69.11764705882352,1610612738,42,43,2022-05-26T01:59:20Z,3040000,96.0,-3.0,1,right,J. Tatum 9' fadeaway Jump Shot (6 PTS) (A. Horford 3 AST),"[1628369, 201143]",1610612738.0,BOS,fadeaway,,,Tatum,J. Tatum,,,,,9.56,Made,,,,,,,,,,6.0,A. Horford,201143.0,3.0,,,,,
305,PT10M37.00S,2022-05-26T01:59:35.8Z,3,REGULAR,3pt,Jump Shot,[],202710,14.668199737187912,1.9607843137254901,1610612748,42,43,2022-05-26T01:59:40Z,3050000,240.0,85.0,1,left,MISS J. Butler 25' 3PT,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,25.49,Missed,,,,,,,,,,,,,,,,,,
306,PT10M35.00S,2022-05-26T01:59:37.8Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,42,43,2022-05-26T01:59:40Z,3060000,,,0,,J. Tatum REBOUND (Off:1 Def:4),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,305.0,5.0,4.0,1.0,,,,,,,,,,,,,,
307,PT10M25.00S,2022-05-26T01:59:47.5Z,3,REGULAR,2pt,Jump Shot,[],1629684,83.78777923784494,31.372549019607842,1610612738,42,45,2022-05-26T01:59:53Z,3070000,-93.0,100.0,1,right,G. Williams 13' pullup Jump Shot (2 PTS) (J. Tatum 6 AST),"[1629684, 1628369]",1610612738.0,BOS,pullup,,,Williams,G. Williams,,,,,13.66,Made,,,,,,,,,,2.0,J. Tatum,1628369.0,6.0,,,,,
309,PT10M13.00S,2022-05-26T01:59:59.8Z,3,REGULAR,3pt,Jump Shot,[],1629622,8.492115637319317,2.941176470588235,1610612748,42,45,2022-05-26T02:00:08Z,3090000,235.0,27.0,1,left,MISS M. Strus 3PT,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,23.69,Missed,,,,,,,,,,,,,,,,,,
310,PT10M09.00S,2022-05-26T02:00:03.8Z,3,REGULAR,rebound,defensive,[],203935,,,1610612738,42,45,2022-05-26T02:00:08Z,3100000,,,0,,M. Smart REBOUND (Off:0 Def:2),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,309.0,2.0,2.0,0.0,,,,,,,,,,,,,,
311,PT10M01.00S,2022-05-26T02:00:11.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,92.19776609724047,53.431372549019606,1610612738,42,45,2022-05-26T02:02:21Z,3110000,17.0,21.0,1,right,MISS J. Brown finger roll Layup,[1627759],1610612738.0,BOS,finger roll,,,Brown,J. Brown,,,,,2.7,Missed,,,,,,,,,,,,,,,,,,
312,PT10M00.00S,2022-05-26T02:00:12.5Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612748,42,45,2022-05-26T02:00:18Z,3120000,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,311.0,,,,,,,,,,,,,,,,,
313,PT10M00.00S,2022-05-26T02:00:20.8Z,3,REGULAR,foul,personal,[],1627759,,,1610612748,42,45,2022-05-26T02:00:47Z,3130000,,,0,,J. Brown loose ball personal FOUL (2 PF),"[1627759, 1629622]",1610612738.0,BOS,loose ball,,,Brown,J. Brown,,,,,,,,,,,200834.0,2.0,0.0,Strus,1629622.0,,,,,,,,,
316,PT09M47.00S,2022-05-26T02:00:44.2Z,3,REGULAR,3pt,Jump Shot,[],1629622,32.013797634691194,48.529411764705884,1610612748,42,45,2022-05-26T02:00:49Z,3150000,7.0,248.0,1,left,MISS M. Strus 24' 3PT,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,24.85,Missed,,,,,,,,,,,,,,,,,,
317,PT09M46.00S,2022-05-26T02:00:46.1Z,3,REGULAR,rebound,defensive,[],1629684,,,1610612738,42,45,2022-05-26T02:00:46Z,3160000,,,0,,G. Williams REBOUND (Off:0 Def:5),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,316.0,5.0,5.0,0.0,,,,,,,,,,,,,,
318,PT09M33.00S,2022-05-26T02:00:58.2Z,3,REGULAR,3pt,Jump Shot,[],1629684,93.77463863337714,95.09803921568627,1610612738,42,45,2022-05-26T02:01:17Z,3170000,225.0,6.0,1,right,MISS G. Williams 3PT,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,22.56,Missed,,,,,,,,,,,,,,,,,,
319,PT09M30.00S,2022-05-26T02:01:01.2Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,42,45,2022-05-26T02:01:17Z,3180000,,,0,,B. Adebayo REBOUND (Off:4 Def:2),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,318.0,6.0,2.0,4.0,,,,,,,,,,,,,,
320,PT09M21.00S,2022-05-26T02:01:14.1Z,3,REGULAR,foul,personal,['2freethrow'],203935,,,1610612748,42,45,2022-05-26T02:01:21Z,3190000,,,0,,M. Smart shooting personal FOUL (3 PF) (Strus 2 FT),"[203935, 1629622]",1610612738.0,BOS,shooting,,,Smart,M. Smart,,,,,,,,,,,201639.0,3.0,0.0,Strus,1629622.0,,,,,,,,,
323,PT09M21.00S,2022-05-26T02:01:50.3Z,3,REGULAR,freethrow,1 of 2,[],1629622,,,1610612748,43,45,2022-05-26T02:01:50Z,3210000,,,0,,M. Strus Free Throw 1 of 2 (1 PTS),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
324,PT09M21.00S,2022-05-26T02:02:08.7Z,3,REGULAR,freethrow,2 of 2,[],1629622,,,1610612748,44,45,2022-05-26T02:02:08Z,3220000,,,0,,M. Strus Free Throw 2 of 2 (2 PTS),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,Made,,,,,,,,,,2.0,,,,,,,,
325,PT09M06.00S,2022-05-26T02:02:29.0Z,3,REGULAR,foul,personal,[],1629622,,,1610612738,44,45,2022-05-26T02:02:38Z,3230000,,,0,,M. Strus personal FOUL (2 PF),"[1629622, 1628369]",1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,1830.0,2.0,0.0,Tatum,1628369.0,,,,,,,,,
327,PT08M58.00S,2022-05-26T02:02:55.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,92.19776609724047,51.71568627450981,1610612738,44,45,2022-05-26T02:04:53Z,3250000,9.0,21.0,1,right,MISS J. Brown cutting Layup - blocked,"[1627759, 202710]",1610612738.0,BOS,cutting,,,Brown,J. Brown,,,,,2.25,Missed,,,,,,,,,,,,,,,,,Butler,202710.0
328,PT08M58.00S,2022-05-26T02:02:55.0Z,3,REGULAR,block,,[],202710,,,1610612738,44,45,2022-05-26T02:02:58Z,3260000,,,0,,J. Butler BLOCK (1 BLK),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,
329,PT08M58.00S,2022-05-26T02:02:55.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612748,44,45,2022-05-26T02:03:02Z,3270000,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,327.0,,,,,,,,,,,,,,,,,
330,PT08M57.00S,2022-05-26T02:03:02.6Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,44,45,2022-05-26T02:03:02Z,3280000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT08M45.00S,2022-05-26T02:03:18.0Z,3,REGULAR,foul,personal,['2freethrow'],203935,,,1610612748,44,45,2022-05-26T02:03:52Z,3290000,,,0,,M. Smart shooting personal FOUL (4 PF) (Strus 2 FT),"[203935, 1629622]",1610612738.0,BOS,shooting,,,Smart,M. Smart,,,,,,,,,,,201639.0,4.0,0.0,Strus,1629622.0,,,,,,,,,
333,PT08M45.00S,2022-05-26T02:03:52.9Z,3,REGULAR,freethrow,1 of 2,[],1629622,,,1610612748,45,45,2022-05-26T02:03:52Z,3310000,,,0,,M. Strus Free Throw 1 of 2 (3 PTS),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,Made,,,,,,,,,,3.0,,,,,,,,
334,PT08M45.00S,2022-05-26T02:04:11.2Z,3,REGULAR,freethrow,2 of 2,[],1629622,,,1610612748,46,45,2022-05-26T02:04:11Z,3320000,,,0,,M. Strus Free Throw 2 of 2 (4 PTS),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,Made,,,,,,,,,,4.0,,,,,,,,
335,PT08M29.00S,2022-05-26T02:04:33.3Z,3,REGULAR,foul,personal,[],1628389,,,1610612738,46,45,2022-05-26T02:04:50Z,3330000,,,0,,B. Adebayo personal FOUL (1 PF),"[1628389, 1629684]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,201639.0,1.0,0.0,Williams,1629684.0,,,,,,,,,
337,PT08M28.00S,2022-05-26T02:04:56.9Z,3,REGULAR,turnover,out-of-bounds,[],1628369,,,1610612738,46,45,2022-05-26T02:05:02Z,3350000,,,0,,J. Tatum bad pass out-of-bounds TURNOVER (3 TO),[1628369],1610612738.0,BOS,bad pass,,,Tatum,J. Tatum,,,,,,,,,,,201639.0,,,,,,,,,3.0,,,,
338,PT08M19.00S,2022-05-26T02:05:09.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629622,26.231931668856767,12.745098039215685,1610612748,46,45,2022-05-26T02:05:56Z,3360000,186.0,194.0,1,left,MISS M. Strus 26' pullup 3PT,[1629622],1610612748.0,MIA,pullup,,,Strus,M. Strus,,,,,26.9,Missed,,,,,,,,,,,,,,,,,,
339,PT08M15.00S,2022-05-26T02:05:12.9Z,3,REGULAR,rebound,offensive,[],200782,,,1610612748,46,45,2022-05-26T02:05:12Z,3370000,,,0,,P. Tucker REBOUND (Off:4 Def:3),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,338.0,7.0,3.0,4.0,,,,,,,,,,,,,,
340,PT08M12.00S,2022-05-26T02:05:17.1Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629622,12.302890932982917,4.411764705882353,1610612748,46,45,2022-05-26T02:05:21Z,3380000,228.0,63.0,1,left,MISS M. Strus 3PT,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,23.65,Missed,,,,,,,,,,,,,,,,,,
341,PT08M08.00S,2022-05-26T02:05:21.1Z,3,REGULAR,rebound,defensive,[],201143,,,1610612738,46,45,2022-05-26T02:05:21Z,3390000,,,0,,A. Horford REBOUND (Off:0 Def:5),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,340.0,5.0,5.0,0.0,,,,,,,,,,,,,,
342,PT08M07.00S,2022-05-26T02:05:24.1Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",201143,94.56307490144546,53.18627450980392,1610612738,46,47,2022-05-26T02:07:38Z,3400000,16.0,-1.0,1,right,A. Horford running finger roll Layup (14 PTS),[201143],1610612738.0,BOS,running finger roll,,,Horford,A. Horford,,,,,1.6,Made,,,,,,,,,,14.0,,,,,,,,
343,PT08M07.00S,2022-05-26T02:05:28.6Z,3,REGULAR,foul,personal,['1freethrow'],1629622,,,1610612738,46,47,2022-05-26T02:05:46Z,3410000,,,0,,M. Strus shooting personal FOUL (3 PF) (Horford 1 FT),"[1629622, 201143]",1610612748.0,MIA,shooting,,,Strus,M. Strus,,,,,,,,,,,1830.0,3.0,0.0,Horford,201143.0,,,,,,,,,
345,PT08M07.00S,2022-05-26T02:05:40.4Z,3,REGULAR,substitution,out,[],1629684,,,1610612738,46,47,2022-05-26T02:06:46Z,3430000,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,
346,PT08M07.00S,2022-05-26T02:05:40.4Z,3,REGULAR,substitution,in,[],1629057,,,1610612738,46,47,2022-05-26T02:06:46Z,3440000,,,0,,SUB in: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,
347,PT08M07.00S,2022-05-26T02:05:54.5Z,3,REGULAR,substitution,out,[],1629622,,,1610612738,46,47,2022-05-26T02:06:46Z,3450000,,,0,,SUB out: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,
348,PT08M07.00S,2022-05-26T02:05:54.5Z,3,REGULAR,substitution,in,[],1629130,,,1610612738,46,47,2022-05-26T02:06:46Z,3460000,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
