actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
194,PT00M25.40S,2022-04-17T20:11:36.8Z,1,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,29,26,2022-04-17T20:11:36Z,1900000,,,0,,J. Tatum Free Throw 2 of 2 (4 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,,,,,,,,,,4.0,,,,,,,,,
195,PT00M21.90S,2022-04-17T20:11:49.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629684,,,1610612751,29,26,2022-04-17T20:12:11Z,1910000,,,0,,G. Williams personal FOUL (2 PF) (Curry 2 FT),"[1629684, 203552]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,2534.0,2.0,0.0,Curry,203552.0,,,,,,,,,,
197,PT00M21.90S,2022-04-17T20:12:21.9Z,1,REGULAR,freethrow,1 of 2,[],203552,,,1610612751,29,27,2022-04-17T20:12:21Z,1930000,,,0,,S. Curry Free Throw 1 of 2 (8 PTS),[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,Made,,,,,,,,,,8.0,,,,,,,,,
198,PT00M21.90S,2022-04-17T20:12:22.9Z,1,REGULAR,substitution,out,[],1629684,,,1610612751,29,27,2022-04-17T20:12:48Z,1940000,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT00M21.90S,2022-04-17T20:12:22.9Z,1,REGULAR,substitution,out,[],203935,,,1610612751,29,27,2022-04-17T20:12:48Z,1950000,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT00M21.90S,2022-04-17T20:12:22.9Z,1,REGULAR,substitution,out,[],201988,,,1610612751,29,27,2022-04-17T20:12:48Z,1960000,,,0,,SUB out: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT00M21.90S,2022-04-17T20:12:22.9Z,1,REGULAR,substitution,out,[],202681,,,1610612751,29,27,2022-04-17T20:12:48Z,1970000,,,0,,SUB out: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT00M21.90S,2022-04-17T20:12:22.9Z,1,REGULAR,substitution,in,[],1630202,,,1610612751,29,27,2022-04-17T20:12:48Z,1980000,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT00M21.90S,2022-04-17T20:12:22.9Z,1,REGULAR,substitution,in,[],1628464,,,1610612751,29,27,2022-04-17T20:12:48Z,1990000,,,0,,SUB in: D. Theis,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT00M21.90S,2022-04-17T20:12:22.9Z,1,REGULAR,substitution,in,[],1628971,,,1610612751,29,27,2022-04-17T20:12:48Z,2000000,,,0,,SUB in: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT00M21.90S,2022-04-17T20:12:22.9Z,1,REGULAR,substitution,in,[],1629651,,,1610612751,29,27,2022-04-17T20:12:48Z,2010000,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT00M21.90S,2022-04-17T20:12:51.6Z,1,REGULAR,freethrow,2 of 2,[],203552,,,1610612751,29,28,2022-04-17T20:12:51Z,2020000,,,0,,S. Curry Free Throw 2 of 2 (9 PTS),[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,Made,,,,,,,,,,9.0,,,,,,,,,
207,PT00M00.00S,2022-04-17T20:13:17.5Z,1,REGULAR,3pt,Jump Shot,[],1627759,86.81011826544021,94.85294117647058,1610612738,29,28,2022-04-17T20:13:23Z,2030000,224.0,71.0,1,right,MISS J. Brown 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,23.54,Missed,,,,,,,,,,,,,,,,,,,
208,PT00M00.00S,2022-04-17T20:13:20.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612738,29,28,2022-04-17T20:13:20Z,2040000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,207.0,,,,,,,,,,,,,,,,,,
209,PT00M00.00S,2022-04-17T20:13:21.0Z,1,REGULAR,period,end,[],0,,,1610612738,29,28,2022-04-17T20:13:21Z,2050000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT12M00.00S,2022-04-17T20:16:38.5Z,2,REGULAR,substitution,out,['startperiod'],1627759,,,1610612738,29,28,2022-04-17T20:17:10Z,2060000,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT12M00.00S,2022-04-17T20:16:38.5Z,2,REGULAR,substitution,out,['startperiod'],201142,,,1610612738,29,28,2022-04-17T20:17:10Z,2070000,,,0,,SUB out: K. Durant,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT12M00.00S,2022-04-17T20:16:38.5Z,2,REGULAR,substitution,in,['startperiod'],1629684,,,1610612738,29,28,2022-04-17T20:17:10Z,2080000,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT12M00.00S,2022-04-17T20:16:38.5Z,2,REGULAR,substitution,in,['startperiod'],202681,,,1610612738,29,28,2022-04-17T20:17:10Z,2090000,,,0,,SUB in: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT12M00.00S,2022-04-17T20:17:10.1Z,2,REGULAR,period,start,[],0,,,1610612738,29,28,2022-04-17T20:17:11Z,2100000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT11M47.00S,2022-04-17T20:17:22.4Z,2,REGULAR,3pt,Jump Shot,[],1628401,70.12155059132719,26.225490196078432,1610612738,29,28,2022-04-17T20:17:27Z,2110000,-119.0,228.0,1,right,MISS D. White 25' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,25.75,Missed,,,,,,,,,,,,,,,,,,,
216,PT11M43.00S,2022-04-17T20:17:26.4Z,2,REGULAR,rebound,defensive,[],1629651,,,1610612751,29,28,2022-04-17T20:17:27Z,2120000,,,0,,N. Claxton REBOUND (Off:0 Def:2),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,215.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
217,PT11M28.00S,2022-04-17T20:17:41.3Z,2,REGULAR,foul,personal,[],1628401,,,1610612751,29,28,2022-04-17T20:18:08Z,2130000,,,0,,D. White personal FOUL (1 PF),"[1628401, 202681]",1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,1179.0,1.0,0.0,Irving,202681.0,,,,,,,,,,
219,PT11M19.00S,2022-04-17T20:18:04.5Z,2,REGULAR,2pt,Jump Shot,[],202681,25.969119579500656,61.76470588235294,1610612751,29,28,2022-04-17T20:18:10Z,2150000,-59.0,192.0,1,left,MISS K. Irving 20' pullup Shot,[202681],1610612751.0,BKN,pullup,,,Irving,K. Irving,,,,,20.04,Missed,,,,,,,,,,,,,,,,,,,
220,PT11M16.00S,2022-04-17T20:18:07.5Z,2,REGULAR,rebound,defensive,[],1630202,,,1610612738,29,28,2022-04-17T20:18:07Z,2160000,,,0,,P. Pritchard REBOUND (Off:0 Def:1),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,219.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
221,PT11M07.00S,2022-04-17T20:18:17.1Z,2,REGULAR,3pt,Jump Shot,[],1628369,69.85873850197109,74.75490196078431,1610612738,29,28,2022-04-17T20:18:21Z,2170000,124.0,231.0,1,right,MISS J. Tatum 26' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,26.19,Missed,,,,,,,,,,,,,,,,,,,
222,PT11M04.00S,2022-04-17T20:18:20.1Z,2,REGULAR,rebound,defensive,[],1629651,,,1610612751,29,28,2022-04-17T20:18:21Z,2180000,,,0,,N. Claxton REBOUND (Off:0 Def:3),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,221.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
223,PT10M47.00S,2022-04-17T20:18:36.1Z,2,REGULAR,3pt,Jump Shot,[],203552,26.49474375821288,79.65686274509804,1610612751,29,28,2022-04-17T20:19:26Z,2190000,-148.0,197.0,1,left,MISS S. Curry 24' step back 3PT,[203552],1610612751.0,BKN,step back,,,Curry,S. Curry,,,,,24.63,Missed,,,,,,,,,,,,,,,,,,,
224,PT10M45.00S,2022-04-17T20:18:38.1Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,29,28,2022-04-17T20:18:44Z,2200000,,,0,,J. Tatum REBOUND (Off:0 Def:2),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,223.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
225,PT10M41.00S,2022-04-17T20:18:41.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630202,70.64717477003943,79.16666666666666,1610612738,32,28,2022-04-17T20:20:05Z,2210000,146.0,223.0,1,right,P. Pritchard 26' 3PT step back (3 PTS) (J. Tatum 5 AST),"[1630202, 1628369]",1610612738.0,BOS,step back,,,Pritchard,P. Pritchard,,,,,26.68,Made,,,,,,,,,,3.0,J. Tatum,1628369.0,5.0,,,,,,
227,PT10M29.00S,2022-04-17T20:18:54.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201609,11.514454664914586,55.88235294117647,1610612751,32,30,2022-04-17T20:18:59Z,2230000,-29.0,56.0,1,left,G. Dragic 6' driving Layup (4 PTS),[201609],1610612751.0,BKN,driving,,,Dragic,G. Dragic,,,,,6.3,Made,,,,,,,,,,4.0,,,,,,,,,
228,PT10M14.00S,2022-04-17T20:19:08.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,92.9862023653088,52.69607843137255,1610612738,34,30,2022-04-17T20:19:12Z,2240000,13.0,13.0,1,right,J. Tatum driving Layup (6 PTS),[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,1.9,Made,,,,,,,,,,6.0,,,,,,,,,
229,PT10M05.00S,2022-04-17T20:19:18.5Z,2,REGULAR,3pt,Jump Shot,[],202681,32.276609724047304,45.83333333333333,1610612751,34,33,2022-04-17T20:19:28Z,2250000,21.0,251.0,1,left,K. Irving 25' 3PT pullup (7 PTS),[202681],1610612751.0,BKN,pullup,,,Irving,K. Irving,,,,,25.18,Made,,,,,,,,,,7.0,,,,,,,,,
230,PT09M42.00S,2022-04-17T20:19:40.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,92.19776609724047,47.549019607843135,1610612738,34,33,2022-04-17T20:20:00Z,2260000,-12.0,21.0,1,right,MISS J. Tatum driving Layup,[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,2.42,Missed,,,,,,,,,,,,,,,,,,,
231,PT09M41.00S,2022-04-17T20:19:41.9Z,2,REGULAR,rebound,offensive,[],1628464,,,1610612738,34,33,2022-04-17T20:20:00Z,2270000,,,0,,D. Theis REBOUND (Off:3 Def:0),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,230.0,3.0,0.0,3.0,,,,,,,,,,,,,,,
232,PT09M41.00S,2022-04-17T20:19:45.2Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628464,94.40999984741211,50.0,1610612738,34,33,2022-04-17T20:20:06Z,2280000,0.0,0.0,1,right,MISS D. Theis tip Layup,[1628464],1610612738.0,BOS,tip,,,Theis,D. Theis,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
233,PT09M39.00S,2022-04-17T20:19:47.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612751,34,33,2022-04-17T20:20:06Z,2290000,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,232.0,,,,,,,,,,,,,,,,,,
234,PT09M39.00S,2022-04-17T20:19:51.2Z,2,REGULAR,foul,personal,[],1628369,,,1610612751,34,33,2022-04-17T20:19:55Z,2300000,,,0,,J. Tatum loose ball personal FOUL (2 PF),"[1628369, 1628971]",1610612738.0,BOS,loose ball,,,Tatum,J. Tatum,,,,,,,,,,,202058.0,2.0,0.0,Brown,1628971.0,,,,,,,,,,
236,PT09M21.00S,2022-04-17T20:20:19.6Z,2,REGULAR,3pt,Jump Shot,[],203552,11.12023653088042,96.32352941176471,1610612751,34,33,2022-04-17T20:20:26Z,2320000,-232.0,52.0,1,left,MISS S. Curry 3PT,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,23.74,Missed,,,,,,,,,,,,,,,,,,,
237,PT09M16.00S,2022-04-17T20:20:24.6Z,2,REGULAR,rebound,defensive,[],1628464,,,1610612738,34,33,2022-04-17T20:20:26Z,2330000,,,0,,D. Theis REBOUND (Off:3 Def:1),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,236.0,4.0,1.0,3.0,,,,,,,,,,,,,,,
238,PT09M04.00S,2022-04-17T20:20:36.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628401,93.38042049934296,53.18627450980392,1610612738,36,33,2022-04-17T20:20:42Z,2340000,16.0,10.0,1,right,D. White driving Layup (5 PTS) (G. Williams 1 AST),"[1628401, 1629684]",1610612738.0,BOS,driving,,,White,D. White,,,,,1.86,Made,,,,,,,,,,5.0,G. Williams,1629684.0,1.0,,,,,,
240,PT08M56.00S,2022-04-17T20:20:44.9Z,2,REGULAR,3pt,Jump Shot,[],202681,32.40801576872536,29.166666666666668,1610612751,36,36,2022-04-17T20:20:50Z,2360000,104.0,252.0,1,left,K. Irving 27' 3PT running pullup (10 PTS),[202681],1610612751.0,BKN,running pullup,,,Irving,K. Irving,,,,,27.28,Made,,,,,,,,,,10.0,,,,,,,,,
241,PT08M27.00S,2022-04-17T20:21:14.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628464,93.24901445466492,52.20588235294118,1610612738,38,36,2022-04-17T20:24:22Z,2370000,11.0,11.0,1,right,D. Theis Layup (2 PTS),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,1.56,Made,,,,,,,,,,2.0,,,,,,,,,
243,PT08M13.00S,2022-04-17T20:21:27.9Z,2,REGULAR,foul,personal,['3freethrow'],1628464,,,1610612751,38,36,2022-04-17T20:21:40Z,2390000,,,0,,D. Theis shooting personal FOUL (3 PF) (Irving 3 FT),"[1628464, 202681]",1610612738.0,BOS,shooting,,,Theis,D. Theis,,,,,,,,,,,1179.0,3.0,0.0,Irving,202681.0,,,,,,,,,,
245,PT08M13.00S,2022-04-17T20:22:06.5Z,2,REGULAR,freethrow,1 of 3,[],202681,,,1610612751,38,37,2022-04-17T20:22:06Z,2410000,,,0,,K. Irving Free Throw 1 of 3 (11 PTS),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,Made,,,,,,,,,,11.0,,,,,,,,,
246,PT08M13.00S,2022-04-17T20:22:28.9Z,2,REGULAR,freethrow,2 of 3,[],202681,,,1610612751,38,38,2022-04-17T20:22:28Z,2420000,,,0,,K. Irving Free Throw 2 of 3 (12 PTS),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,Made,,,,,,,,,,12.0,,,,,,,,,
247,PT08M13.00S,2022-04-17T20:22:29.6Z,2,REGULAR,substitution,out,[],1630202,,,1610612751,38,38,2022-04-17T20:22:46Z,2430000,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT08M13.00S,2022-04-17T20:22:29.6Z,2,REGULAR,substitution,out,[],1628464,,,1610612751,38,38,2022-04-17T20:22:46Z,2440000,,,0,,SUB out: D. Theis,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT08M13.00S,2022-04-17T20:22:29.6Z,2,REGULAR,substitution,out,[],1629684,,,1610612751,38,38,2022-04-17T20:22:46Z,2450000,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT08M13.00S,2022-04-17T20:22:29.6Z,2,REGULAR,substitution,out,[],201609,,,1610612751,38,38,2022-04-17T20:22:46Z,2460000,,,0,,SUB out: G. Dragic,[201609],1610612751.0,BKN,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT08M13.00S,2022-04-17T20:22:29.6Z,2,REGULAR,substitution,out,[],1629651,,,1610612751,38,38,2022-04-17T20:22:46Z,2470000,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT08M13.00S,2022-04-17T20:22:29.6Z,2,REGULAR,substitution,in,[],203935,,,1610612751,38,38,2022-04-17T20:22:46Z,2480000,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT08M13.00S,2022-04-17T20:22:29.6Z,2,REGULAR,substitution,in,[],201143,,,1610612751,38,38,2022-04-17T20:22:46Z,2490000,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT08M13.00S,2022-04-17T20:22:29.6Z,2,REGULAR,substitution,in,[],1627759,,,1610612751,38,38,2022-04-17T20:22:46Z,2500000,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT08M13.00S,2022-04-17T20:22:29.6Z,2,REGULAR,substitution,in,[],203083,,,1610612751,38,38,2022-04-17T20:22:46Z,2510000,,,0,,SUB in: A. Drummond,[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT08M13.00S,2022-04-17T20:22:29.6Z,2,REGULAR,substitution,in,[],201142,,,1610612751,38,38,2022-04-17T20:22:46Z,2520000,,,0,,SUB in: K. Durant,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT08M13.00S,2022-04-17T20:23:01.5Z,2,REGULAR,freethrow,3 of 3,[],202681,,,1610612751,38,39,2022-04-17T20:23:01Z,2530000,,,0,,K. Irving Free Throw 3 of 3 (13 PTS),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,Made,,,,,,,,,,13.0,,,,,,,,,
258,PT07M59.00S,2022-04-17T20:23:18.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201143,92.9862023653088,52.69607843137255,1610612738,40,39,2022-04-17T20:23:24Z,2540000,13.0,13.0,1,right,A. Horford cutting Layup (12 PTS) (J. Tatum 6 AST),"[201143, 1628369]",1610612738.0,BOS,cutting,,,Horford,A. Horford,,,,,1.9,Made,,,,,,,,,,12.0,J. Tatum,1628369.0,6.0,,,,,,
260,PT07M41.00S,2022-04-17T20:23:37.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203083,6.783837056504599,57.107843137254896,1610612751,40,39,2022-04-17T20:25:40Z,2560000,-36.0,11.0,1,left,MISS A. Drummond Layup,[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,3.73,Missed,,,,,,,,,,,,,,,,,,,
261,PT07M39.00S,2022-04-17T20:23:39.0Z,2,REGULAR,rebound,offensive,[],203083,,,1610612751,40,39,2022-04-17T20:25:40Z,2570000,,,0,,A. Drummond REBOUND (Off:1 Def:2),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,260.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
262,PT07M38.00S,2022-04-17T20:23:40.4Z,2,REGULAR,turnover,lost ball,[],203083,,,1610612751,40,39,2022-04-17T20:23:46Z,2580000,,,0,,A. Drummond lost ball TURNOVER (1 TO),"[203083, 1628401]",1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,1.0,White,1628401.0,,,
263,PT07M38.00S,2022-04-17T20:23:40.4Z,2,REGULAR,steal,,[],1628401,,,1610612738,40,39,2022-04-17T20:23:41Z,2590000,,,0,,D. White STEAL (2 STL),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT07M32.00S,2022-04-17T20:23:45.9Z,2,REGULAR,turnover,lost ball,[],201143,,,1610612738,40,39,2022-04-17T20:23:53Z,2600000,,,0,,A. Horford lost ball TURNOVER (1 TO),"[201143, 202681]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,1.0,Irving,202681.0,,,
265,PT07M32.00S,2022-04-17T20:23:45.9Z,2,REGULAR,steal,,[],202681,,,1610612751,40,39,2022-04-17T20:23:47Z,2610000,,,0,,K. Irving STEAL (2 STL),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT07M26.00S,2022-04-17T20:23:52.4Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203083,8.360709592641262,48.28431372549019,1610612751,40,41,2022-04-17T20:24:02Z,2620000,9.0,26.0,1,left,A. Drummond Layup (8 PTS) (S. Curry 3 AST),"[203083, 203552]",1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,2.75,Made,,,,,,,,,,8.0,S. Curry,203552.0,3.0,,,,,,
268,PT07M15.00S,2022-04-17T20:24:03.0Z,2,REGULAR,turnover,lost ball,[],1627759,,,1610612738,40,41,2022-04-17T20:24:24Z,2640000,,,0,,J. Brown lost ball TURNOVER (1 TO),"[1627759, 202681]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,1.0,Irving,202681.0,,,
269,PT07M15.00S,2022-04-17T20:24:03.0Z,2,REGULAR,steal,,[],202681,,,1610612751,40,41,2022-04-17T20:24:05Z,2650000,,,0,,K. Irving STEAL (3 STL),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT07M15.00S,2022-04-17T20:24:07.9Z,2,REGULAR,foul,personal,[],1628401,,,1610612751,40,41,2022-04-17T20:24:12Z,2660000,,,0,,D. White personal FOUL (2 PF),"[1628401, 202681]",1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,1179.0,2.0,0.0,Irving,202681.0,,,,,,,,,,
272,PT07M00.00S,2022-04-17T20:24:39.8Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],201142,23.603810775295663,31.372549019607842,1610612751,40,41,2022-04-17T20:24:48Z,2680000,93.0,169.0,1,left,MISS K. Durant 19' Jump Shot,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,19.33,Missed,,,,,,,,,,,,,,,,,,,
273,PT06M57.00S,2022-04-17T20:24:42.8Z,2,REGULAR,rebound,defensive,[],1628401,,,1610612738,40,41,2022-04-17T20:24:48Z,2690000,,,0,,D. White REBOUND (Off:0 Def:2),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,272.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
274,PT06M41.00S,2022-04-17T20:25:02.1Z,2,REGULAR,foul,personal,[],203083,,,1610612738,40,41,2022-04-17T20:25:12Z,2700000,,,0,,A. Drummond personal FOUL (2 PF),"[203083, 203935]",1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,1179.0,2.0,0.0,Smart,203935.0,,,,,,,,,,
276,PT06M41.00S,2022-04-17T20:25:14.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,40,41,2022-04-17T20:25:14Z,2720000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT06M34.00S,2022-04-17T20:28:56.9Z,2,REGULAR,turnover,lost ball,[],203935,,,1610612738,40,41,2022-04-17T20:29:01Z,2730000,,,0,,M. Smart lost ball TURNOVER (3 TO),"[203935, 203083]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,3.0,Drummond,203083.0,,,
278,PT06M34.00S,2022-04-17T20:28:56.9Z,2,REGULAR,steal,,[],203083,,,1610612751,40,41,2022-04-17T20:28:58Z,2740000,,,0,,A. Drummond STEAL (2 STL),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT06M29.00S,2022-04-17T20:29:01.1Z,2,REGULAR,turnover,bad pass,[],203083,,,1610612751,40,41,2022-04-17T20:29:04Z,2750000,,,0,,A. Drummond bad pass TURNOVER (2 TO),"[203083, 1627759]",1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,2.0,Brown,1627759.0,,,
280,PT06M29.00S,2022-04-17T20:29:01.1Z,2,REGULAR,steal,,[],1627759,,,1610612738,40,41,2022-04-17T20:29:17Z,2760000,,,0,,J. Brown STEAL (1 STL),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT06M25.00S,2022-04-17T20:29:05.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",201143,92.85479632063075,48.77450980392157,1610612738,42,41,2022-04-17T20:29:13Z,2770000,-6.0,15.0,1,right,A. Horford cutting DUNK (14 PTS) (J. Tatum 7 AST),"[201143, 1628369]",1610612738.0,BOS,cutting,,,Horford,A. Horford,,,,,1.59,Made,,,,,,,,,,14.0,J. Tatum,1628369.0,7.0,,,,,,
283,PT06M03.00S,2022-04-17T20:29:27.5Z,2,REGULAR,3pt,Jump Shot,[],1628971,13.87976346911958,2.941176470588235,1610612751,42,44,2022-04-17T20:29:31Z,2790000,235.0,78.0,1,left,B. Brown 24' 3PT  (3 PTS) (S. Curry 4 AST),"[1628971, 203552]",1610612751.0,BKN,,,,Brown,B. Brown,,,,,24.79,Made,,,,,,,,,,3.0,S. Curry,203552.0,4.0,,,,,,
285,PT05M55.00S,2022-04-17T20:29:40.1Z,2,REGULAR,foul,personal,[],201142,,,1610612738,42,44,2022-04-17T20:30:01Z,2810000,,,0,,K. Durant personal FOUL (2 PF),"[201142, 203935]",1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,1179.0,2.0,0.0,Smart,203935.0,,,,,,,,,,
