actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
89,PT06M02.00S,2021-03-01T00:24:23.8Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630202,92.77266754270697,54.25857843137255,1610612738,14,4,2021-03-01T00:24:32Z,890000,21.0,15.0,1,right,P. Pritchard running Layup (2 PTS),[1630202],1610612738.0,BOS,running,,,Pritchard,P. Pritchard,,,,,2.63,Made,,,,,2.0,,,,,,,,,,,,,,
90,PT05M41.00S,2021-03-01T00:24:45.1Z,1,REGULAR,3pt,Jump Shot,[],202722,26.62614980289093,81.68658088235294,1610612764,14,7,2021-03-01T00:24:50Z,900000,-158.0,198.0,1,left,D. Bertans 25' 3PT  (3 PTS) (M. Wagner 1 AST),"[202722, 1629021]",1610612764.0,WAS,,,,Bertans,D. Bertans,,,,,25.34,Made,,,,,3.0,M. Wagner,1629021.0,1.0,,,,,,,,,,,
92,PT05M27.00S,2021-03-01T00:24:57.7Z,1,REGULAR,3pt,Jump Shot,[],202689,64.99671484888306,44.676776960784316,1610612738,14,7,2021-03-01T00:25:52Z,920000,-27.0,277.0,1,right,MISS K. Walker 27' pullup 3PT,[202689],1610612738.0,BOS,pullup,,,Walker,K. Walker,,,,,27.78,Missed,,,,,,,,,,,,,,,,,,,
93,PT05M25.00S,2021-03-01T00:25:01.0Z,1,REGULAR,rebound,offensive,[],1628464,,,1610612738,14,7,2021-03-01T00:25:01Z,930000,,,0,,D. Theis REBOUND (Off:3 Def:2),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,92.0,5.0,2.0,3.0,,,,,,,,,,,,,,,
94,PT05M23.00S,2021-03-01T00:25:03.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628400,74.77003942181341,86.36642156862744,1610612738,14,7,2021-03-01T00:25:16Z,940000,182.0,185.0,1,right,MISS S. Ojeleye 25' 3PT,[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,25.92,Missed,,,,,,,,,,,,,,,,,,,
95,PT05M21.00S,2021-03-01T00:25:05.1Z,1,REGULAR,rebound,defensive,[],203078,,,1610612764,14,7,2021-03-01T00:25:16Z,950000,,,0,,B. Beal REBOUND (Off:0 Def:2),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,94.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
96,PT05M16.00S,2021-03-01T00:25:12.5Z,1,REGULAR,foul,personal,['2freethrow'],1628400,,,1610612764,14,7,2021-03-01T00:25:21Z,960000,,,0,,S. Ojeleye shooting personal FOUL (1 PF) (Beal 2 FT),"[1628400, 203078]",1610612738.0,BOS,shooting,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,1627526.0,1.0,0.0,Beal,203078.0,,,,,,
98,PT05M16.00S,2021-03-01T00:25:38.3Z,1,REGULAR,freethrow,1 of 2,[],203078,,,1610612764,14,8,2021-03-01T00:25:38Z,980000,,,0,,B. Beal Free Throw 1 of 2 (3 PTS),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
99,PT05M16.00S,2021-03-01T00:25:45.1Z,1,REGULAR,substitution,out,[],1629021,,,1610612764,14,8,2021-03-01T00:25:49Z,990000,,,0,,SUB out: M. Wagner,[1629021],1610612764.0,WAS,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT05M16.00S,2021-03-01T00:25:45.1Z,1,REGULAR,substitution,in,[],203458,,,1610612764,14,8,2021-03-01T00:25:49Z,1000000,,,0,,SUB in: A. Len,[203458],1610612764.0,WAS,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT05M16.00S,2021-03-01T00:25:57.5Z,1,REGULAR,freethrow,2 of 2,[],203078,,,1610612764,14,9,2021-03-01T00:25:57Z,1010000,,,0,,B. Beal Free Throw 2 of 2 (4 PTS),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
102,PT05M05.00S,2021-03-01T00:26:15.7Z,1,REGULAR,foul,offensive,[],1628464,,,1610612738,14,9,2021-03-01T00:26:25Z,1020000,,,0,,D. Theis offensive FOUL (2 PF),"[1628464, 203526]",1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,1198.0,2.0,0.0,Neto,203526.0,,,,,,
104,PT05M05.00S,2021-03-01T00:26:15.7Z,1,REGULAR,turnover,offensive foul,[],1628464,,,1610612738,14,9,2021-03-01T00:26:15Z,1040000,,,0,,D. Theis offensive foul TURNOVER (1 TO),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,1198.0,,,,,1.0,,,,,
105,PT04M53.00S,2021-03-01T00:26:43.3Z,1,REGULAR,turnover,out-of-bounds,[],203078,,,1610612764,14,9,2021-03-01T00:26:51Z,1050000,,,0,,B. Beal bad pass out-of-bounds TURNOVER (2 TO),[203078],1610612764.0,WAS,bad pass,,,Beal,B. Beal,,,,,,,,,,,,,,,1198.0,,,,,2.0,,,,,
106,PT04M42.00S,2021-03-01T00:27:07.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630202,90.22667542706965,39.77481617647059,1610612738,14,9,2021-03-01T00:27:39Z,1060000,-51.0,39.0,1,right,MISS P. Pritchard 6' driving Layup - blocked,"[1630202, 203458]",1610612738.0,BOS,driving,,,Pritchard,P. Pritchard,,,,,6.45,Missed,,,,,,,,,,,,,,,,,Len,203458.0,
107,PT04M42.00S,2021-03-01T00:27:07.2Z,1,REGULAR,block,,[],203458,,,1610612738,14,9,2021-03-01T00:27:11Z,1070000,,,0,,A. Len BLOCK (1 BLK),[203458],1610612764.0,WAS,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT04M40.00S,2021-03-01T00:27:09.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612738,14,9,2021-03-01T00:27:39Z,1080000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,106.0,,,,,,,,,,,,,,,,,,
113,PT04M40.00S,2021-03-01T00:27:10.4Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,14,9,2021-03-01T00:27:31Z,1085000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT04M40.00S,2021-03-01T00:27:13.7Z,1,REGULAR,substitution,out,[],1628464,,,1610612738,14,9,2021-03-01T00:27:20Z,1090000,,,0,,SUB out: D. Theis,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT04M40.00S,2021-03-01T00:27:13.7Z,1,REGULAR,substitution,out,[],1629060,,,1610612738,14,9,2021-03-01T00:27:20Z,1100000,,,0,,SUB out: R. Hachimura,[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT04M40.00S,2021-03-01T00:27:13.7Z,1,REGULAR,substitution,in,[],1629057,,,1610612738,14,9,2021-03-01T00:27:20Z,1110000,,,0,,SUB in: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT04M40.00S,2021-03-01T00:27:13.7Z,1,REGULAR,substitution,in,[],1630166,,,1610612738,14,9,2021-03-01T00:27:20Z,1120000,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT04M31.00S,2021-03-01T00:27:35.9Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629057,92.77266754270697,49.58639705882353,1610612738,16,9,2021-03-01T00:27:48Z,1130000,-2.0,15.0,1,right,R. Williams III alley-oop DUNK (2 PTS) (K. Walker 1 AST),"[1629057, 202689]",1610612738.0,BOS,alley-oop,,,Williams III,R. Williams III,,,,,1.55,Made,,,,,2.0,K. Walker,202689.0,1.0,,,,,,,,,,,
116,PT04M18.00S,2021-03-01T00:27:50.3Z,1,REGULAR,foul,personal,"['inpenalty', '3freethrow']",202689,,,1610612764,16,9,2021-03-01T00:28:16Z,1150000,,,0,,K. Walker shooting personal FOUL (1 PF) (Bertans 3 FT),"[202689, 202722]",1610612738.0,BOS,shooting,,,Walker,K. Walker,,,,,,,,,,,,,,,2715.0,1.0,0.0,Bertans,202722.0,,,,,,
118,PT04M18.00S,2021-03-01T00:28:41.0Z,1,REGULAR,freethrow,1 of 3,[],202722,,,1610612764,16,10,2021-03-01T00:28:41Z,1170000,,,0,,D. Bertans Free Throw 1 of 3 (4 PTS),[202722],1610612764.0,WAS,,,,Bertans,D. Bertans,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
119,PT04M18.00S,2021-03-01T00:28:51.1Z,1,REGULAR,freethrow,2 of 3,[],202722,,,1610612764,16,11,2021-03-01T00:28:51Z,1180000,,,0,,D. Bertans Free Throw 2 of 3 (5 PTS),[202722],1610612764.0,WAS,,,,Bertans,D. Bertans,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
120,PT04M18.00S,2021-03-01T00:29:02.3Z,1,REGULAR,freethrow,3 of 3,[],202722,,,1610612764,16,12,2021-03-01T00:29:02Z,1190000,,,0,,D. Bertans Free Throw 3 of 3 (6 PTS),[202722],1610612764.0,WAS,,,,Bertans,D. Bertans,,,,,,Made,,,,,6.0,,,,,,,,,,,,,,
121,PT04M06.00S,2021-03-01T00:29:16.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629750,91.45860709592641,41.76240808823529,1610612738,18,12,2021-03-01T00:29:24Z,1200000,-41.0,28.0,1,right,J. Green driving finger roll Layup (2 PTS) (P. Pritchard 1 AST),"[1629750, 1630202]",1610612738.0,BOS,driving finger roll,,,Green,J. Green,,,,,4.97,Made,,,,,2.0,P. Pritchard,1630202.0,1.0,,,,,,,,,,,
123,PT03M52.00S,2021-03-01T00:29:30.0Z,1,REGULAR,3pt,Jump Shot,[],202722,26.231931668856767,12.568933823529413,1610612764,18,15,2021-03-01T00:29:35Z,1220000,187.0,194.0,1,left,D. Bertans 26' 3PT  (9 PTS) (A. Len 1 AST),"[202722, 203458]",1610612764.0,WAS,,,,Bertans,D. Bertans,,,,,26.97,Made,,,,,9.0,A. Len,203458.0,1.0,,,,,,,,,,,
125,PT03M42.00S,2021-03-01T00:29:39.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202689,92.64126149802891,46.58394607843137,1610612738,20,15,2021-03-01T00:29:45Z,1240000,-17.0,17.0,1,right,K. Walker driving finger roll Layup (8 PTS),[202689],1610612738.0,BOS,driving finger roll,,,Walker,K. Walker,,,,,2.39,Made,,,,,8.0,,,,,,,,,,,,,,
126,PT03M31.00S,2021-03-01T00:29:58.0Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629057,,,1610612764,20,15,2021-03-01T00:30:16Z,1250000,,,0,,R. Williams III personal FOUL (1 PF) (Beal 2 FT),"[1629057, 203078]",1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,2715.0,1.0,0.0,Beal,203078.0,,,,,,
128,PT03M31.00S,2021-03-01T00:30:27.6Z,1,REGULAR,freethrow,1 of 2,[],203078,,,1610612764,20,16,2021-03-01T00:30:27Z,1270000,,,0,,B. Beal Free Throw 1 of 2 (5 PTS),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
129,PT03M31.00S,2021-03-01T00:30:28.6Z,1,REGULAR,substitution,out,[],202689,,,1610612764,20,16,2021-03-01T00:30:37Z,1280000,,,0,,SUB out: K. Walker,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT03M31.00S,2021-03-01T00:30:28.6Z,1,REGULAR,substitution,out,[],1629750,,,1610612764,20,16,2021-03-01T00:30:37Z,1290000,,,0,,SUB out: J. Green,[1629750],1610612738.0,BOS,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT03M31.00S,2021-03-01T00:30:28.6Z,1,REGULAR,substitution,in,[],1628369,,,1610612764,20,16,2021-03-01T00:30:37Z,1300000,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT03M31.00S,2021-03-01T00:30:28.6Z,1,REGULAR,substitution,in,[],201952,,,1610612764,20,16,2021-03-01T00:30:37Z,1310000,,,0,,SUB in: J. Teague,[201952],1610612738.0,BOS,,,,Teague,J. Teague,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT03M31.00S,2021-03-01T00:30:46.2Z,1,REGULAR,freethrow,2 of 2,[],203078,,,1610612764,20,17,2021-03-01T00:30:46Z,1320000,,,0,,B. Beal Free Throw 2 of 2 (6 PTS),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,Made,,,,,6.0,,,,,,,,,,,,,,
134,PT03M18.00S,2021-03-01T00:31:00.5Z,1,REGULAR,turnover,bad pass,[],201952,,,1610612738,20,17,2021-03-01T00:31:06Z,1330000,,,0,,J. Teague bad pass TURNOVER (1 TO),"[201952, 203458]",1610612738.0,BOS,,,,Teague,J. Teague,,,,,,,,,,,,,,,,,,,,1.0,Len,203458.0,,,
135,PT03M18.00S,2021-03-01T00:31:00.5Z,1,REGULAR,steal,,[],203458,,,1610612764,20,17,2021-03-01T00:31:03Z,1340000,,,0,,A. Len STEAL (1 STL),[203458],1610612764.0,WAS,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT03M13.00S,2021-03-01T00:31:04.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203078,7.178055190538765,55.4610906862745,1610612764,20,19,2021-03-01T00:31:14Z,1350000,-27.0,15.0,1,left,B. Beal running finger roll Layup (8 PTS) (R. Neto 1 AST),"[203078, 203526]",1610612764.0,WAS,running finger roll,,,Beal,B. Beal,,,,,3.11,Made,,,,,8.0,R. Neto,203526.0,1.0,,,,,,,,,,,
138,PT03M01.00S,2021-03-01T00:31:16.9Z,1,REGULAR,3pt,Jump Shot,[],1628369,67.69259198423127,32.36060049019608,1610612738,23,19,2021-03-01T00:31:23Z,1370000,-88.0,251.0,1,right,J. Tatum 26' 3PT  (3 PTS) (R. Williams III 1 AST),"[1628369, 1629057]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,26.62,Made,,,,,3.0,R. Williams III,1629057.0,1.0,,,,,,,,,,,
140,PT02M56.00S,2021-03-01T00:31:28.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628369,,,1610612764,23,19,2021-03-01T00:35:05Z,1390000,,,0,,J. Tatum personal FOUL (1 PF) (Beal 2 FT),"[1628369, 203078]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,1198.0,1.0,0.0,Beal,203078.0,,,,,,
142,PT02M56.00S,2021-03-01T00:31:47.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,23,19,2021-03-01T00:31:47Z,1410000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT02M56.00S,2021-03-01T00:34:35.8Z,1,REGULAR,freethrow,1 of 2,[],203078,,,1610612764,23,19,2021-03-01T00:35:52Z,1420000,,,0,,MISS B. Beal Free Throw 1 of 2,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,Missed,,,,,,,,,,,,,,,,,,,
144,PT02M56.00S,2021-03-01T00:34:35.8Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612764,23,19,2021-03-01T00:35:52Z,1430000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,143.0,,,,,,,,,,,,,,,,,,
145,PT02M56.00S,2021-03-01T00:34:35.8Z,1,REGULAR,freethrow,2 of 2,[],203078,,,1610612764,23,20,2021-03-01T00:35:52Z,1440000,,,0,,B. Beal Free Throw 2 of 2 (9 PTS),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,Made,,,,,9.0,,,,,,,,,,,,,,
146,PT02M41.00S,2021-03-01T00:35:08.4Z,1,REGULAR,3pt,Jump Shot,[],1628400,93.95532194480947,5.238970588235294,1610612738,23,20,2021-03-01T00:35:16Z,1450000,-224.0,4.0,1,right,MISS S. Ojeleye 3PT,[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,22.38,Missed,,,,,,,,,,,,,,,,,,,
147,PT02M39.00S,2021-03-01T00:35:10.4Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612764,23,20,2021-03-01T00:35:16Z,1460000,,,0,,D. Avdija REBOUND (Off:0 Def:1),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,146.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
148,PT02M31.00S,2021-03-01T00:35:17.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203078,6.964520367936925,44.439338235294116,1610612764,23,22,2021-03-01T00:35:24Z,1470000,28.0,13.0,1,left,B. Beal driving finger roll Layup (11 PTS),[203078],1610612764.0,WAS,driving finger roll,,,Beal,B. Beal,,,,,3.07,Made,,,,,11.0,,,,,,,,,,,,,,
149,PT02M25.00S,2021-03-01T00:35:26.7Z,1,REGULAR,foul,personal,['2freethrow'],1630166,,,1610612738,23,22,2021-03-01T00:35:39Z,1480000,,,0,,D. Avdija shooting personal FOUL (1 PF) (Teague 2 FT),"[1630166, 201952]",1610612764.0,WAS,shooting,,,Avdija,D. Avdija,,,,,,,,,,,,,,,1198.0,1.0,0.0,Teague,201952.0,,,,,,
151,PT02M25.00S,2021-03-01T00:35:47.2Z,1,REGULAR,freethrow,1 of 2,[],201952,,,1610612738,24,22,2021-03-01T00:35:47Z,1500000,,,0,,J. Teague Free Throw 1 of 2 (1 PTS),[201952],1610612738.0,BOS,,,,Teague,J. Teague,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
152,PT02M25.00S,2021-03-01T00:35:49.2Z,1,REGULAR,substitution,out,[],203078,,,1610612738,24,22,2021-03-01T00:35:53Z,1510000,,,0,,SUB out: B. Beal,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT02M25.00S,2021-03-01T00:35:49.2Z,1,REGULAR,substitution,in,[],201566,,,1610612738,24,22,2021-03-01T00:35:53Z,1520000,,,0,,SUB in: R. Westbrook,[201566],1610612764.0,WAS,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT02M25.00S,2021-03-01T00:36:00.6Z,1,REGULAR,freethrow,2 of 2,[],201952,,,1610612738,25,22,2021-03-01T00:36:00Z,1530000,,,0,,J. Teague Free Throw 2 of 2 (2 PTS),[201952],1610612738.0,BOS,,,,Teague,J. Teague,,,,,,Made,,,,,2.0,,,,,,,,,,,,,,
155,PT02M13.00S,2021-03-01T00:36:17.9Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'defensivegoaltending']",203458,7.5722733245729295,55.21599264705882,1610612764,25,24,2021-03-01T00:36:31Z,1540000,-26.0,19.0,1,left,A. Len cutting DUNK (2 PTS) (R. Neto 2 AST),"[203458, 203526]",1610612764.0,WAS,cutting,,,Len,A. Len,,,,,3.21,Made,,,,,2.0,R. Neto,203526.0,2.0,,,,,,,,,,,
157,PT02M13.00S,2021-03-01T00:36:24.5Z,1,REGULAR,violation,defensive goaltending,[],1629057,,,1610612764,25,24,2021-03-01T00:36:31Z,1560000,,,0,,R. Williams III defensive goaltending VIOLATION,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,2715.0,,,,,,,,,,
158,PT02M03.00S,2021-03-01T00:36:34.5Z,1,REGULAR,3pt,Jump Shot,[],1630202,73.01248357424441,14.039522058823529,1610612738,25,24,2021-03-01T00:36:41Z,1570000,-180.0,201.0,1,right,MISS P. Pritchard 26' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,26.98,Missed,,,,,,,,,,,,,,,,,,,
159,PT02M00.00S,2021-03-01T00:36:39.4Z,1,REGULAR,rebound,offensive,[],1629057,,,1610612738,25,24,2021-03-01T00:36:39Z,1580000,,,0,,R. Williams III REBOUND (Off:1 Def:0),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,158.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
160,PT02M00.00S,2021-03-01T00:36:42.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201566,,,1610612738,25,24,2021-03-01T00:37:09Z,1590000,,,0,,R. Westbrook personal FOUL (2 PF) (Tatum 2 FT),"[201566, 1628369]",1610612764.0,WAS,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,1198.0,2.0,0.0,Tatum,1628369.0,,,,,,
162,PT02M00.00S,2021-03-01T00:37:13.5Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1628369,,,1610612738,26,24,2021-03-01T00:37:13Z,1610000,,,0,,J. Tatum Free Throw 1 of 2 (4 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
163,PT02M00.00S,2021-03-01T00:37:28.8Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1628369,,,1610612738,27,24,2021-03-01T00:37:28Z,1620000,,,0,,J. Tatum Free Throw 2 of 2 (5 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
164,PT01M38.00S,2021-03-01T00:37:52.0Z,1,REGULAR,3pt,Jump Shot,[],1630166,30.699737187910642,27.029718137254903,1610612764,27,24,2021-03-01T00:37:58Z,1630000,115.0,236.0,1,left,MISS D. Avdija 26' 3PT,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,26.26,Missed,,,,,,,,,,,,,,,,,,,
165,PT01M36.00S,2021-03-01T00:37:54.0Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,27,24,2021-03-01T00:37:58Z,1640000,,,0,,J. Tatum REBOUND (Off:0 Def:3),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,164.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
166,PT01M26.00S,2021-03-01T00:38:06.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630166,,,1610612738,27,24,2021-03-01T00:38:20Z,1650000,,,0,,D. Avdija shooting personal FOUL (2 PF) (Ojeleye 2 FT),"[1630166, 1628400]",1610612764.0,WAS,shooting,,,Avdija,D. Avdija,,,,,,,,,,,,,,,2715.0,2.0,0.0,Ojeleye,1628400.0,,,,,,
168,PT01M26.00S,2021-03-01T00:38:32.4Z,1,REGULAR,freethrow,1 of 2,[],1628400,,,1610612738,28,24,2021-03-01T00:38:54Z,1670000,,,0,,S. Ojeleye Free Throw 1 of 2 (1 PTS),[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
169,PT01M26.00S,2021-03-01T00:38:32.4Z,1,REGULAR,freethrow,2 of 2,[],1628400,,,1610612738,28,24,2021-03-01T00:38:54Z,1680000,,,0,,MISS S. Ojeleye Free Throw 2 of 2,[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,,Missed,,,,,,,,,,,,,,,,,,,
170,PT01M26.00S,2021-03-01T00:38:32.4Z,1,REGULAR,rebound,defensive,[],201566,,,1610612764,28,24,2021-03-01T00:38:54Z,1690000,,,0,,R. Westbrook REBOUND (Off:0 Def:3),[201566],1610612764.0,WAS,,,,Westbrook,R. Westbrook,,,,,,,169.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
171,PT01M16.00S,2021-03-01T00:38:56.4Z,1,REGULAR,2pt,Jump Shot,[],201566,10.33180026281209,75.06893382352942,1610612764,28,24,2021-03-01T00:39:06Z,1700000,-125.0,45.0,1,left,MISS R. Westbrook 13' pullup bank Shot,[201566],1610612764.0,WAS,pullup bank,,,Westbrook,R. Westbrook,,,,,13.3,Missed,,,,,,,,,,,,,,,,,,,
172,PT01M14.00S,2021-03-01T00:38:58.4Z,1,REGULAR,rebound,defensive,[],1630202,,,1610612738,28,24,2021-03-01T00:39:06Z,1710000,,,0,,P. Pritchard REBOUND (Off:0 Def:2),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,171.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
173,PT01M04.00S,2021-03-01T00:39:08.1Z,1,REGULAR,3pt,Jump Shot,[],1628369,65.91655716162943,67.22579656862744,1610612738,31,24,2021-03-01T00:39:12Z,1720000,86.0,268.0,1,right,J. Tatum 28' 3PT pullup (8 PTS),[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,28.14,Made,,,,,8.0,,,,,,,,,,,,,,
174,PT00M56.00S,2021-03-01T00:39:18.8Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629057,,,1610612764,31,24,2021-03-01T00:39:32Z,1730000,,,0,,R. Williams III shooting personal FOUL (2 PF) (Len 2 FT),"[1629057, 203458]",1610612738.0,BOS,shooting,,,Williams III,R. Williams III,,,,,,,,,,,,,,,2715.0,2.0,0.0,Len,203458.0,,,,,,
176,PT00M56.00S,2021-03-01T00:39:42.2Z,1,REGULAR,freethrow,1 of 2,[],203458,,,1610612764,31,24,2021-03-01T00:39:42Z,1750000,,,0,,MISS A. Len Free Throw 1 of 2,[203458],1610612764.0,WAS,,,,Len,A. Len,,,,,,Missed,,,,,,,,,,,,,,,,,,,
177,PT00M56.00S,2021-03-01T00:39:42.2Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,31,24,2021-03-01T00:39:42Z,1760000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,176.0,,,,,,,,,,,,,,,,,,
178,PT00M56.00S,2021-03-01T00:39:56.8Z,1,REGULAR,freethrow,2 of 2,[],203458,,,1610612764,31,25,2021-03-01T00:39:56Z,1770000,,,0,,A. Len Free Throw 2 of 2 (3 PTS),[203458],1610612764.0,WAS,,,,Len,A. Len,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
179,PT00M38.20S,2021-03-01T00:40:16.9Z,1,REGULAR,turnover,bad pass,[],1629057,,,1610612738,31,25,2021-03-01T00:40:21Z,1780000,,,0,,R. Williams III bad pass TURNOVER (1 TO),"[1629057, 203526]",1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,1.0,Neto,203526.0,,,
180,PT00M38.20S,2021-03-01T00:40:16.9Z,1,REGULAR,steal,,[],203526,,,1610612764,31,25,2021-03-01T00:40:19Z,1790000,,,0,,R. Neto STEAL (1 STL),[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,
