actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
166,PT01M13.00S,2021-05-30T23:33:33.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630202,91.93495400788436,44.43167892156863,1610612738,33,29,2021-05-30T23:33:37Z,1640000,-28.0,23.0,1,right,MISS P. Pritchard driving Layup,[1630202],1610612738.0,BOS,driving,,,Pritchard,P. Pritchard,,,,,3.63,Missed,,,,,,,,,,,,,,,,,,,
167,PT01M11.00S,2021-05-30T23:33:35.2Z,1,REGULAR,rebound,defensive,[],202681,,,1610612751,33,29,2021-05-30T23:34:55Z,1650000,,,0,,K. Irving REBOUND (Off:1 Def:4),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,166.0,5.0,4.0,1.0,,,,,,,,
168,PT00M58.50S,2021-05-30T23:33:48.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,13.222733245729303,39.5297181372549,1610612751,33,29,2021-05-30T23:34:35Z,1660000,52.0,72.0,1,left,MISS K. Durant 8' turnaround Shot,[201142],1610612751.0,BKN,turnaround,,,Durant,K. Durant,,,,,8.89,Missed,,,,,,,,,,,,,,,,,,,
169,PT00M57.50S,2021-05-30T23:33:49.5Z,1,REGULAR,rebound,offensive,[],201142,,,1610612751,33,29,2021-05-30T23:34:35Z,1670000,,,0,,K. Durant REBOUND (Off:1 Def:1),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,168.0,2.0,1.0,1.0,,,,,,,,
170,PT00M56.50S,2021-05-30T23:33:54.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201142,7.835085413929041,47.86305147058824,1610612751,33,29,2021-05-30T23:34:24Z,1680000,11.0,21.0,1,left,MISS K. Durant putback Layup - blocked,"[201142, 1629684]",1610612751.0,BKN,putback,,,Durant,K. Durant,,,,,2.37,Missed,,,,,,,,,,,,,,,,,Williams,1629684.0,
171,PT00M56.50S,2021-05-30T23:33:54.5Z,1,REGULAR,block,,[],1629684,,,1610612751,33,29,2021-05-30T23:33:57Z,1690000,,,0,,G. Williams BLOCK (1 BLK),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT00M55.50S,2021-05-30T23:33:55.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612738,33,29,2021-05-30T23:34:24Z,1700000,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,170.0,,,,,,,,,,,
173,PT00M55.50S,2021-05-30T23:33:59.1Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,33,29,2021-05-30T23:33:59Z,1710000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT00M35.20S,2021-05-30T23:34:25.2Z,1,REGULAR,turnover,lost ball,[],203953,,,1610612738,33,29,2021-05-30T23:34:47Z,1720000,,,0,,J. Parker lost ball TURNOVER (1 TO),"[203953, 204020]",1610612738.0,BOS,,,,Parker,J. Parker,,,,,,,,,,,1.0,Johnson,204020.0,,,,,,,,,,,,
175,PT00M35.20S,2021-05-30T23:34:25.2Z,1,REGULAR,steal,,[],204020,,,1610612751,33,29,2021-05-30T23:34:27Z,1730000,,,0,,T. Johnson STEAL (1 STL),[204020],1610612751.0,BKN,,,,Johnson,T. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT00M29.60S,2021-05-30T23:34:31.1Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629684,,,1610612751,33,29,2021-05-30T23:34:43Z,1740000,,,0,,G. Williams shooting personal FOUL (1 PF) (Durant 2 FT),"[1629684, 201142]",1610612738.0,BOS,shooting,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,1179.0,1.0,0.0,Durant,201142.0,,,
179,PT00M29.60S,2021-05-30T23:35:01.1Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],201142,,,1610612751,33,30,2021-05-30T23:35:01Z,1760000,,,0,,K. Durant Free Throw 1 of 2 (14 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,14.0,,,,,,,,,,,,,,,,,,
180,PT00M29.60S,2021-05-30T23:35:03.9Z,1,REGULAR,substitution,out,[],202681,,,1610612751,33,30,2021-05-30T23:35:17Z,1770000,,,0,,SUB out: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT00M29.60S,2021-05-30T23:35:03.9Z,1,REGULAR,substitution,out,[],1629013,,,1610612751,33,30,2021-05-30T23:35:17Z,1780000,,,0,,SUB out: L. Shamet,[1629013],1610612751.0,BKN,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT00M29.60S,2021-05-30T23:35:03.9Z,1,REGULAR,substitution,in,[],1628971,,,1610612751,33,30,2021-05-30T23:35:17Z,1790000,,,0,,SUB in: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT00M29.60S,2021-05-30T23:35:03.9Z,1,REGULAR,substitution,in,[],1629651,,,1610612751,33,30,2021-05-30T23:35:17Z,1800000,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT00M29.60S,2021-05-30T23:35:31.7Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],201142,,,1610612751,33,31,2021-05-30T23:35:31Z,1810000,,,0,,K. Durant Free Throw 2 of 2 (15 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,15.0,,,,,,,,,,,,,,,,,,
185,PT00M09.30S,2021-05-30T23:35:54.6Z,1,REGULAR,3pt,Jump Shot,[],1628369,71.17279894875165,80.21599264705883,1610612738,33,31,2021-05-30T23:36:07Z,1820000,151.0,218.0,1,right,MISS J. Tatum 26' step back 3PT,[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,26.57,Missed,,,,,,,,,,,,,,,,,,,
186,PT00M08.10S,2021-05-30T23:35:55.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612738,33,31,2021-05-30T23:36:07Z,1830000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,185.0,,,,,,,,,,,
187,PT00M08.10S,2021-05-30T23:36:00.8Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",204020,,,1610612738,33,31,2021-05-30T23:36:14Z,1840000,,,0,,T. Johnson loose ball personal FOUL (1 PF) (Ojeleye 2 FT),"[204020, 1628400]",1610612751.0,BKN,loose ball,,,Johnson,T. Johnson,,,,,,,,,,,,,,,,,,201246.0,1.0,0.0,Ojeleye,1628400.0,,,
189,PT00M08.10S,2021-05-30T23:36:40.0Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1628400,,,1610612738,33,31,2021-05-30T23:36:40Z,1860000,,,0,,MISS S. Ojeleye Free Throw 1 of 2,[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,,Missed,,,,,,,,,,,,,,,,,,,
190,PT00M08.10S,2021-05-30T23:36:40.0Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,33,31,2021-05-30T23:36:40Z,1870000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,189.0,,,,,,,,,,,
191,PT00M08.10S,2021-05-30T23:36:40.7Z,1,REGULAR,substitution,out,[],203953,,,1610612738,33,31,2021-05-30T23:36:54Z,1880000,,,0,,SUB out: J. Parker,[203953],1610612738.0,BOS,,,,Parker,J. Parker,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT00M08.10S,2021-05-30T23:36:40.7Z,1,REGULAR,substitution,out,[],204020,,,1610612738,33,31,2021-05-30T23:36:54Z,1890000,,,0,,SUB out: T. Johnson,[204020],1610612751.0,BKN,,,,Johnson,T. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT00M08.10S,2021-05-30T23:36:40.7Z,1,REGULAR,substitution,out,[],1628971,,,1610612738,33,31,2021-05-30T23:36:54Z,1900000,,,0,,SUB out: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT00M08.10S,2021-05-30T23:36:40.7Z,1,REGULAR,substitution,out,[],1629651,,,1610612738,33,31,2021-05-30T23:36:54Z,1910000,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT00M08.10S,2021-05-30T23:36:40.7Z,1,REGULAR,substitution,in,[],1629641,,,1610612738,33,31,2021-05-30T23:36:54Z,1920000,,,0,,SUB in: R. Langford,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT00M08.10S,2021-05-30T23:36:40.7Z,1,REGULAR,substitution,in,[],202681,,,1610612738,33,31,2021-05-30T23:36:54Z,1930000,,,0,,SUB in: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT00M08.10S,2021-05-30T23:36:40.7Z,1,REGULAR,substitution,in,[],203925,,,1610612738,33,31,2021-05-30T23:36:54Z,1940000,,,0,,SUB in: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT00M08.10S,2021-05-30T23:36:40.7Z,1,REGULAR,substitution,in,[],1629013,,,1610612738,33,31,2021-05-30T23:36:54Z,1950000,,,0,,SUB in: L. Shamet,[1629013],1610612751.0,BKN,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT00M08.10S,2021-05-30T23:37:07.2Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1628400,,,1610612738,34,31,2021-05-30T23:37:07Z,1960000,,,0,,S. Ojeleye Free Throw 2 of 2 (1 PTS),[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
200,PT00M03.20S,2021-05-30T23:37:19.0Z,1,REGULAR,2pt,Jump Shot,[],201142,24.392247043363994,41.00030637254902,1610612751,34,33,2021-05-30T23:37:27Z,1970000,45.0,177.0,1,left,K. Durant 18' pullup Jump Shot (17 PTS),[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,18.24,Made,17.0,,,,,,,,,,,,,,,,,,
201,PT00M00.00S,2021-05-30T23:37:26.8Z,1,REGULAR,3pt,Jump Shot,[],1629684,64.99671484888306,73.10814950980392,1610612738,34,33,2021-05-30T23:38:43Z,1980000,116.0,277.0,1,right,MISS G. Williams 29' running pullup 3PT,[1629684],1610612738.0,BOS,running pullup,,,Williams,G. Williams,,,,,29.97,Missed,,,,,,,,,,,,,,,,,,,
202,PT00M00.00S,2021-05-30T23:37:29.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612738,34,33,2021-05-30T23:37:29Z,1990000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,201.0,,,,,,,,,,,
203,PT00M00.00S,2021-05-30T23:37:29.8Z,1,REGULAR,period,end,[],0,,,1610612738,34,33,2021-05-30T23:37:29Z,2000000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT12M00.00S,2021-05-30T23:40:27.9Z,2,REGULAR,substitution,out,['startperiod'],1628369,,,1610612738,34,33,2021-05-30T23:40:48Z,2010000,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT12M00.00S,2021-05-30T23:40:27.9Z,2,REGULAR,substitution,out,['startperiod'],201142,,,1610612738,34,33,2021-05-30T23:40:48Z,2020000,,,0,,SUB out: K. Durant,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT12M00.00S,2021-05-30T23:40:27.9Z,2,REGULAR,substitution,out,['startperiod'],202681,,,1610612738,34,33,2021-05-30T23:40:48Z,2030000,,,0,,SUB out: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT12M00.00S,2021-05-30T23:40:27.9Z,2,REGULAR,substitution,in,['startperiod'],203095,,,1610612738,34,33,2021-05-30T23:40:48Z,2040000,,,0,,SUB in: E. Fournier,[203095],1610612738.0,BOS,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT12M00.00S,2021-05-30T23:40:27.9Z,2,REGULAR,substitution,in,['startperiod'],204020,,,1610612738,34,33,2021-05-30T23:40:48Z,2050000,,,0,,SUB in: T. Johnson,[204020],1610612751.0,BKN,,,,Johnson,T. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT12M00.00S,2021-05-30T23:40:27.9Z,2,REGULAR,substitution,in,['startperiod'],1629651,,,1610612738,34,33,2021-05-30T23:40:48Z,2060000,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT12M00.00S,2021-05-30T23:41:04.1Z,2,REGULAR,period,start,[],0,,,1610612751,34,33,2021-05-30T23:41:04Z,2070000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT11M41.00S,2021-05-30T23:41:22.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629013,17.296320630749015,54.23560049019608,1610612751,34,35,2021-05-30T23:41:28Z,2080000,-21.0,110.0,1,left,L. Shamet 11' pullup Jump Shot (2 PTS) (J. Harden 2 AST),"[1629013, 201935]",1610612751.0,BKN,pullup,,,Shamet,L. Shamet,,,,,11.21,Made,2.0,J. Harden,201935.0,2.0,,,,,,,,,,,,,,,
213,PT11M16.00S,2021-05-30T23:41:47.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628400,93.38042049934296,56.68658088235294,1610612738,34,35,2021-05-30T23:41:55Z,2100000,33.0,10.0,1,right,MISS S. Ojeleye driving Layup - blocked,"[1628400, 1629651]",1610612738.0,BOS,driving,,,Ojeleye,S. Ojeleye,,,,,3.48,Missed,,,,,,,,,,,,,,,,,Claxton,1629651.0,
215,PT11M16.00S,2021-05-30T23:41:47.4Z,2,REGULAR,block,,[],1629651,,,1610612738,34,35,2021-05-30T23:41:55Z,2105000,,,0,,N. Claxton BLOCK (3 BLK),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT11M14.00S,2021-05-30T23:41:49.4Z,2,REGULAR,rebound,defensive,[],201935,,,1610612751,34,35,2021-05-30T23:41:55Z,2110000,,,0,,J. Harden REBOUND (Off:0 Def:2),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,213.0,2.0,2.0,0.0,,,,,,,,
216,PT11M03.00S,2021-05-30T23:42:00.6Z,2,REGULAR,3pt,Jump Shot,[],201935,32.40801576872536,35.11795343137255,1610612751,34,38,2021-05-30T23:44:25Z,2120000,74.0,252.0,1,left,J. Harden 26' 3PT step back (5 PTS),[201935],1610612751.0,BKN,step back,,,Harden,J. Harden,,,,,26.28,Made,5.0,,,,,,,,,,,,,,,,,,
217,PT10M34.00S,2021-05-30T23:42:29.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629684,91.67214191852825,50.314031862745104,1610612738,34,38,2021-05-30T23:42:41Z,2130000,2.0,26.0,1,right,MISS G. Williams driving Layup,[1629684],1610612738.0,BOS,driving,,,Williams,G. Williams,,,,,2.58,Missed,,,,,,,,,,,,,,,,,,,
218,PT10M33.00S,2021-05-30T23:42:30.3Z,2,REGULAR,rebound,offensive,[],1629684,,,1610612738,34,38,2021-05-30T23:42:41Z,2140000,,,0,,G. Williams REBOUND (Off:2 Def:0),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,217.0,2.0,0.0,2.0,,,,,,,,
219,PT10M32.00S,2021-05-30T23:42:34.2Z,2,REGULAR,foul,personal,[],1629651,,,1610612738,34,38,2021-05-30T23:42:44Z,2150000,,,0,,N. Claxton personal FOUL (1 PF),"[1629651, 1629684]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,201246.0,1.0,0.0,Williams,1629684.0,,,
233,PT10M22.00S,2021-05-30T23:42:50.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629684,90.62089356110381,95.16697303921569,1610612738,34,38,2021-05-30T23:45:12Z,2165000,226.0,36.0,1,right,MISS G. Williams 3PT - blocked,"[1629684, 1629651]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,22.86,Missed,,,,,,,,,,,,,,,,,Claxton,1629651.0,
234,PT10M22.00S,2021-05-30T23:42:50.5Z,2,REGULAR,block,,[],1629651,,,1610612738,34,38,2021-05-30T23:45:12Z,2167500,,,0,,N. Claxton BLOCK (4 BLK),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT10M21.00S,2021-05-30T23:42:51.5Z,2,REGULAR,rebound,offensive,[],1630202,,,1610612738,34,38,2021-05-30T23:45:12Z,2168750,,,0,,P. Pritchard REBOUND (Off:1 Def:0),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,233.0,1.0,0.0,1.0,,,,,,,,
221,PT10M20.00S,2021-05-30T23:43:06.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630202,78.79434954007884,92.22579656862744,1610612738,37,38,2021-05-30T23:45:12Z,2170000,211.0,147.0,1,right,P. Pritchard 25' 3PT step back (5 PTS),[1630202],1610612738.0,BOS,step back,,,Pritchard,P. Pritchard,,,,,25.71,Made,5.0,,,,,,,,,,,,,,,,,,
222,PT10M01.00S,2021-05-30T23:43:25.8Z,2,REGULAR,turnover,bad pass,[],1629013,,,1610612751,37,38,2021-05-30T23:43:30Z,2180000,,,0,,L. Shamet bad pass TURNOVER (1 TO),"[1629013, 203095]",1610612751.0,BKN,,,,Shamet,L. Shamet,,,,,,,,,,,1.0,Fournier,203095.0,,,,,,,,,,,,
223,PT10M01.00S,2021-05-30T23:43:25.8Z,2,REGULAR,steal,,[],203095,,,1610612738,37,38,2021-05-30T23:43:28Z,2190000,,,0,,E. Fournier STEAL (1 STL),[203095],1610612738.0,BOS,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT09M53.00S,2021-05-30T23:43:33.4Z,2,REGULAR,turnover,lost ball,[],1630202,,,1610612738,37,38,2021-05-30T23:43:43Z,2200000,,,0,,P. Pritchard lost ball TURNOVER (1 TO),"[1630202, 1629013]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,1.0,Shamet,1629013.0,,,,,,,,,,,,
225,PT09M53.00S,2021-05-30T23:43:33.4Z,2,REGULAR,steal,,[],1629013,,,1610612751,37,38,2021-05-30T23:43:35Z,2210000,,,0,,L. Shamet STEAL (1 STL),[1629013],1610612751.0,BKN,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT09M46.00S,2021-05-30T23:43:40.9Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",201935,7.440867279894875,48.59834558823529,1610612751,37,40,2021-05-30T23:43:47Z,2220000,7.0,17.0,1,left,J. Harden cutting DUNK (7 PTS) (J. Harris 1 AST),"[201935, 203925]",1610612751.0,BKN,cutting,,,Harden,J. Harden,,,,,1.88,Made,7.0,J. Harris,203925.0,1.0,,,,,,,,,,,,,,,
228,PT09M29.00S,2021-05-30T23:43:56.8Z,2,REGULAR,3pt,Jump Shot,[],1628400,87.59855453350855,4.725796568627451,1610612738,37,40,2021-05-30T23:44:08Z,2240000,-226.0,64.0,1,right,MISS S. Ojeleye 3PT,[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,23.53,Missed,,,,,,,,,,,,,,,,,,,
229,PT09M27.00S,2021-05-30T23:43:58.8Z,2,REGULAR,rebound,defensive,[],1629651,,,1610612751,37,40,2021-05-30T23:44:08Z,2250000,,,0,,N. Claxton REBOUND (Off:0 Def:1),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,228.0,1.0,1.0,0.0,,,,,,,,
230,PT09M11.00S,2021-05-30T23:44:15.8Z,2,REGULAR,2pt,Jump Shot,[],204020,25.04927726675427,67.47089460784314,1610612751,37,42,2021-05-30T23:44:22Z,2260000,-87.0,183.0,1,left,T. Johnson 20' pullup Jump Shot (2 PTS) (J. Harris 2 AST),"[204020, 203925]",1610612751.0,BKN,pullup,,,Johnson,T. Johnson,,,,,20.28,Made,2.0,J. Harris,203925.0,2.0,,,,,,,,,,,,,,,
232,PT09M10.00S,2021-05-30T23:44:25.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,37,42,2021-05-30T23:44:25Z,2280000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT09M10.00S,2021-05-30T23:47:01.3Z,2,REGULAR,substitution,out,[],1630202,,,1610612738,37,42,2021-05-30T23:47:38Z,2290000,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT09M10.00S,2021-05-30T23:47:01.3Z,2,REGULAR,substitution,out,[],1629684,,,1610612738,37,42,2021-05-30T23:47:38Z,2300000,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT09M10.00S,2021-05-30T23:47:01.3Z,2,REGULAR,substitution,out,[],1628400,,,1610612738,37,42,2021-05-30T23:47:38Z,2310000,,,0,,SUB out: S. Ojeleye,[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT09M10.00S,2021-05-30T23:47:01.3Z,2,REGULAR,substitution,out,[],1629013,,,1610612738,37,42,2021-05-30T23:47:38Z,2320000,,,0,,SUB out: L. Shamet,[1629013],1610612751.0,BKN,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT09M10.00S,2021-05-30T23:47:01.3Z,2,REGULAR,substitution,out,[],1629651,,,1610612738,37,42,2021-05-30T23:47:38Z,2330000,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT09M10.00S,2021-05-30T23:47:01.3Z,2,REGULAR,substitution,in,[],203935,,,1610612738,37,42,2021-05-30T23:47:38Z,2340000,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT09M10.00S,2021-05-30T23:47:01.3Z,2,REGULAR,substitution,in,[],202684,,,1610612738,37,42,2021-05-30T23:47:38Z,2350000,,,0,,SUB in: T. Thompson,[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT09M10.00S,2021-05-30T23:47:01.3Z,2,REGULAR,substitution,in,[],1628369,,,1610612738,37,42,2021-05-30T23:47:38Z,2360000,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT09M10.00S,2021-05-30T23:47:01.3Z,2,REGULAR,substitution,in,[],1628971,,,1610612738,37,42,2021-05-30T23:47:38Z,2370000,,,0,,SUB in: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT09M10.00S,2021-05-30T23:47:01.3Z,2,REGULAR,substitution,in,[],201933,,,1610612738,37,42,2021-05-30T23:47:38Z,2380000,,,0,,SUB in: B. Griffin,[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT08M55.00S,2021-05-30T23:48:11.2Z,2,REGULAR,3pt,Jump Shot,[],1629641,88.51839684625493,94.921875,1610612738,37,42,2021-05-30T23:48:18Z,2390000,225.0,55.0,1,right,MISS R. Langford 3PT,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,23.13,Missed,,,,,,,,,,,,,,,,,,,
247,PT08M54.00S,2021-05-30T23:48:12.2Z,2,REGULAR,rebound,defensive,[],1628971,,,1610612751,37,42,2021-05-30T23:48:18Z,2400000,,,0,,B. Brown REBOUND (Off:0 Def:1),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,246.0,1.0,1.0,0.0,,,,,,,,
248,PT08M35.00S,2021-05-30T23:48:28.7Z,2,REGULAR,3pt,Jump Shot,[],203925,34.11629434954008,26.53952205882353,1610612751,37,45,2021-05-30T23:50:37Z,2410000,117.0,268.0,1,left,J. Harris 29' 3PT  (5 PTS) (J. Harden 3 AST),"[203925, 201935]",1610612751.0,BKN,,,,Harris,J. Harris,,,,,29.27,Made,5.0,J. Harden,201935.0,3.0,,,,,,,,,,,,,,,
250,PT08M16.00S,2021-05-30T23:48:51.9Z,2,REGULAR,2pt,Jump Shot,[],203935,88.51839684625493,74.33363970588235,1610612738,39,45,2021-05-30T23:49:03Z,2430000,122.0,55.0,1,right,M. Smart 13' driving bank Jump Shot (8 PTS) (J. Tatum 1 AST),"[203935, 1628369]",1610612738.0,BOS,driving bank,,,Smart,M. Smart,,,,,13.37,Made,8.0,J. Tatum,1628369.0,1.0,,,,,,,,,,,,,,,
252,PT08M16.00S,2021-05-30T23:48:55.7Z,2,REGULAR,foul,personal,['1freethrow'],204020,,,1610612738,39,45,2021-05-30T23:49:04Z,2450000,,,0,,T. Johnson shooting personal FOUL (2 PF) (Smart 1 FT),"[204020, 203935]",1610612751.0,BKN,shooting,,,Johnson,T. Johnson,,,,,,,,,,,,,,,,,,101284.0,2.0,0.0,Smart,203935.0,,,
254,PT08M16.00S,2021-05-30T23:49:27.4Z,2,REGULAR,freethrow,1 of 1,[],203935,,,1610612738,40,45,2021-05-30T23:49:27Z,2470000,,,0,,M. Smart Free Throw 1 of 1 (9 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
255,PT07M54.00S,2021-05-30T23:49:50.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201935,7.884362680683312,59.65073529411765,1610612751,40,47,2021-05-30T23:49:58Z,2480000,-48.0,22.0,1,left,J. Harden driving Layup (9 PTS),[201935],1610612751.0,BKN,driving,,,Harden,J. Harden,,,,,5.29,Made,9.0,,,,,,,,,,,,,,,,,,
