actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
266,PT02M00.00S,2021-05-29T01:27:39.8Z,2,REGULAR,steal,,[],201933,,,1610612751,59,51,2021-05-29T01:27:42Z,2660000,,,0,,B. Griffin STEAL (1 STL),[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT01M47.00S,2021-05-29T01:27:55.1Z,2,REGULAR,foul,personal,['2freethrow'],1629684,,,1610612751,59,51,2021-05-29T01:28:13Z,2670000,,,0,,G. Williams shooting personal FOUL (2 PF) (Griffin 2 FT),"[1629684, 201933]",1610612738.0,BOS,shooting,,,Williams,G. Williams,,,,,,,,,,,,200832.0,2.0,0.0,Griffin,201933.0,,,,,,,,,
270,PT01M47.00S,2021-05-29T01:28:12.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,59,51,2021-05-29T01:28:12Z,2690000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT01M47.00S,2021-05-29T01:28:16.2Z,2,REGULAR,substitution,out,[],1629684,,,1610612751,59,51,2021-05-29T01:31:16Z,2700000,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT01M47.00S,2021-05-29T01:28:16.2Z,2,REGULAR,substitution,in,[],202684,,,1610612751,59,51,2021-05-29T01:31:16Z,2710000,,,0,,SUB in: T. Thompson,[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT01M47.00S,2021-05-29T01:31:51.0Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],201933,,,1610612751,59,52,2021-05-29T01:31:51Z,2720000,,,0,,B. Griffin Free Throw 1 of 2 (3 PTS),[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
275,PT01M47.00S,2021-05-29T01:32:05.6Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],201933,,,1610612751,59,53,2021-05-29T01:32:05Z,2730000,,,0,,B. Griffin Free Throw 2 of 2 (4 PTS),[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
276,PT01M35.00S,2021-05-29T01:32:20.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203095,90.62089356110381,50.314031862745104,1610612738,59,53,2021-05-29T01:32:35Z,2740000,2.0,36.0,1,right,MISS E. Fournier driving Layup,[203095],1610612738.0,BOS,driving,,,Fournier,E. Fournier,,,,,3.57,Missed,,,,,,,,,,,,,,,,,,,
277,PT01M31.00S,2021-05-29T01:32:24.0Z,2,REGULAR,rebound,offensive,[],202684,,,1610612738,59,53,2021-05-29T01:32:35Z,2750000,,,0,,T. Thompson REBOUND (Off:7 Def:1),[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,276.0,8.0,1.0,7.0,,,,,,,,,,,,,,,
278,PT01M30.00S,2021-05-29T01:32:24.8Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",202684,94.40999984741211,50.0,1610612738,61,53,2021-05-29T01:32:51Z,2760000,0.0,0.0,1,right,T. Thompson putback DUNK (12 PTS),[202684],1610612738.0,BOS,putback,,,Thompson,T. Thompson,,,,,0.0,Made,,,,,12.0,,,,,,,,,,,,,,
279,PT01M12.00S,2021-05-29T01:32:42.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,13.091327201051248,64.77481617647058,1610612751,61,55,2021-05-29T01:32:46Z,2770000,-74.0,71.0,1,left,K. Durant 10' pullup Jump Shot (17 PTS),[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,10.22,Made,,,,,17.0,,,,,,,,,,,,,,
280,PT00M55.20S,2021-05-29T01:33:00.9Z,2,REGULAR,3pt,Jump Shot,[],1628369,65.65374507227332,57.666973039215684,1610612738,61,55,2021-05-29T01:33:07Z,2780000,38.0,270.0,1,right,MISS J. Tatum 27' step back 3PT,[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,27.31,Missed,,,,,,,,,,,,,,,,,,,
281,PT00M51.30S,2021-05-29T01:33:04.8Z,2,REGULAR,rebound,defensive,[],1628971,,,1610612751,61,55,2021-05-29T01:33:07Z,2790000,,,0,,B. Brown REBOUND (Off:1 Def:1),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,280.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
282,PT00M38.40S,2021-05-29T01:33:17.7Z,2,REGULAR,turnover,lost ball,[],201142,,,1610612751,61,55,2021-05-29T01:33:22Z,2800000,,,0,,K. Durant lost ball TURNOVER (2 TO),"[201142, 203095]",1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,2.0,Fournier,203095.0,,,
283,PT00M38.40S,2021-05-29T01:33:17.7Z,2,REGULAR,steal,,[],203095,,,1610612738,61,55,2021-05-29T01:33:19Z,2810000,,,0,,E. Fournier STEAL (1 STL),[203095],1610612738.0,BOS,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT00M31.80S,2021-05-29T01:33:24.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],202689,67.09921156373193,32.421875,1610612738,61,55,2021-05-29T01:33:29Z,2820000,-88.0,257.0,1,right,MISS K. Walker 27' 3PT,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,27.14,Missed,,,,,,,,,,,,,,,,,,,
285,PT00M28.60S,2021-05-29T01:33:27.5Z,2,REGULAR,rebound,defensive,[],201142,,,1610612751,61,55,2021-05-29T01:33:29Z,2830000,,,0,,K. Durant REBOUND (Off:0 Def:4),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,284.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
286,PT00M09.10S,2021-05-29T01:33:52.8Z,2,REGULAR,foul,personal,"['inpenalty', '3freethrow']",203095,,,1610612751,61,55,2021-05-29T01:34:01Z,2840000,,,0,,E. Fournier shooting personal FOUL (2 PF) (Harden 3 FT),"[203095, 201935]",1610612738.0,BOS,shooting,,,Fournier,E. Fournier,,,,,,,,,,,,200832.0,2.0,0.0,Harden,201935.0,,,,,,,,,
288,PT00M09.10S,2021-05-29T01:34:20.3Z,2,REGULAR,freethrow,1 of 3,[],201935,,,1610612751,61,56,2021-05-29T01:34:20Z,2860000,,,0,,J. Harden Free Throw 1 of 3 (16 PTS),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,Made,,,,,16.0,,,,,,,,,,,,,,
289,PT00M09.10S,2021-05-29T01:34:46.3Z,2,REGULAR,freethrow,2 of 3,[],201935,,,1610612751,61,56,2021-05-29T01:34:46Z,2870000,,,0,,MISS J. Harden Free Throw 2 of 3,[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,Missed,,,,,,,,,,,,,,,,,,,
290,PT00M09.10S,2021-05-29T01:34:46.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,61,56,2021-05-29T01:34:46Z,2880000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,289.0,,,,,,,,,,,,,,,,,,
291,PT00M09.10S,2021-05-29T01:34:47.4Z,2,REGULAR,substitution,out,[],201933,,,1610612751,61,56,2021-05-29T01:34:52Z,2890000,,,0,,SUB out: B. Griffin,[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT00M09.10S,2021-05-29T01:34:47.4Z,2,REGULAR,substitution,in,[],1629651,,,1610612751,61,56,2021-05-29T01:34:52Z,2900000,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT00M09.10S,2021-05-29T01:35:10.8Z,2,REGULAR,freethrow,3 of 3,[],201935,,,1610612751,61,57,2021-05-29T01:35:10Z,2910000,,,0,,J. Harden Free Throw 3 of 3 (17 PTS),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,Made,,,,,17.0,,,,,,,,,,,,,,
295,PT00M00.00S,2021-05-29T01:35:26.5Z,2,REGULAR,turnover,bad pass,[],203935,,,1610612738,61,57,2021-05-29T01:35:41Z,2930000,,,0,,M. Smart bad pass TURNOVER (3 TO),"[203935, 201142]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,3.0,Durant,201142.0,,,
296,PT00M00.00S,2021-05-29T01:35:26.5Z,2,REGULAR,steal,,[],201142,,,1610612751,61,57,2021-05-29T01:35:47Z,2940000,,,0,,K. Durant STEAL (4 STL),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT00M00.00S,2021-05-29T01:35:38.8Z,2,REGULAR,period,end,[],0,,,1610612751,61,57,2021-05-29T01:35:38Z,2950000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT12M00.00S,2021-05-29T01:50:02.5Z,3,REGULAR,substitution,out,['startperiod'],1628971,,,1610612751,61,57,2021-05-29T01:50:38Z,2960000,,,0,,SUB out: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT12M00.00S,2021-05-29T01:50:02.5Z,3,REGULAR,substitution,out,['startperiod'],1629651,,,1610612751,61,57,2021-05-29T01:50:38Z,2970000,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT12M00.00S,2021-05-29T01:50:02.5Z,3,REGULAR,substitution,in,['startperiod'],203925,,,1610612751,61,57,2021-05-29T01:50:38Z,2980000,,,0,,SUB in: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT12M00.00S,2021-05-29T01:50:02.5Z,3,REGULAR,substitution,in,['startperiod'],201933,,,1610612751,61,57,2021-05-29T01:50:38Z,2990000,,,0,,SUB in: B. Griffin,[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT12M00.00S,2021-05-29T01:51:03.5Z,3,REGULAR,period,start,[],0,,,1610612738,61,57,2021-05-29T01:51:03Z,3000000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT11M42.00S,2021-05-29T01:51:20.6Z,3,REGULAR,3pt,Jump Shot,[],1628369,27.94021024967148,16.245404411764707,1610612738,64,57,2021-05-29T01:51:26Z,3010000,169.0,210.0,1,left,J. Tatum 26' 3PT step back (24 PTS),[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,26.95,Made,,,,,24.0,,,,,,,,,,,,,,
305,PT11M27.00S,2021-05-29T01:51:35.6Z,3,REGULAR,turnover,bad pass,[],201935,,,1610612751,64,57,2021-05-29T01:51:42Z,3020000,,,0,,J. Harden bad pass TURNOVER (1 TO),"[201935, 203935]",1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,1.0,Smart,203935.0,,,
306,PT11M27.00S,2021-05-29T01:51:35.6Z,3,REGULAR,steal,,[],203935,,,1610612738,64,57,2021-05-29T01:51:37Z,3030000,,,0,,M. Smart STEAL (1 STL),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT11M23.00S,2021-05-29T01:51:39.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202684,7.178055190538765,49.08854166666667,1610612738,66,57,2021-05-29T01:51:52Z,3040000,5.0,15.0,1,left,T. Thompson running DUNK (14 PTS) (M. Smart 3 AST),"[202684, 203935]",1610612738.0,BOS,running,,,Thompson,T. Thompson,,,,,1.57,Made,,,,,14.0,,,,,,M. Smart,203935.0,3.0,,,,,,
309,PT11M01.00S,2021-05-29T01:52:00.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201935,86.41590013140605,59.872855392156865,1610612751,66,57,2021-05-29T01:52:12Z,3060000,49.0,75.0,1,right,MISS J. Harden 9' driving Layup,[201935],1610612751.0,BKN,driving,,,Harden,J. Harden,,,,,9.0,Missed,,,,,,,,,,,,,,,,,,,
310,PT10M57.00S,2021-05-29T01:52:04.7Z,3,REGULAR,rebound,offensive,[],201933,,,1610612751,66,57,2021-05-29T01:52:12Z,3070000,,,0,,B. Griffin REBOUND (Off:1 Def:2),[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,309.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
311,PT10M57.00S,2021-05-29T01:52:04.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201933,94.40999984741211,50.0,1610612751,66,57,2021-05-29T01:52:04Z,3080000,0.0,0.0,1,right,MISS B. Griffin tip Layup,[201933],1610612751.0,BKN,tip,,,Griffin,B. Griffin,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
312,PT10M56.00S,2021-05-29T01:52:06.0Z,3,REGULAR,rebound,offensive,[],201933,,,1610612751,66,57,2021-05-29T01:52:06Z,3090000,,,0,,B. Griffin REBOUND (Off:2 Def:2),[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,311.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
313,PT10M56.00S,2021-05-29T01:52:06.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201933,94.40999984741211,50.0,1610612751,66,57,2021-05-29T01:52:06Z,3100000,0.0,0.0,1,right,MISS B. Griffin tip Layup,[201933],1610612751.0,BKN,tip,,,Griffin,B. Griffin,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
314,PT10M55.00S,2021-05-29T01:52:06.9Z,3,REGULAR,rebound,defensive,[],202684,,,1610612738,66,57,2021-05-29T01:52:06Z,3110000,,,0,,T. Thompson REBOUND (Off:7 Def:2),[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,313.0,9.0,2.0,7.0,,,,,,,,,,,,,,,
315,PT10M45.00S,2021-05-29T01:52:19.4Z,3,REGULAR,foul,personal,['2freethrow'],201933,,,1610612738,66,57,2021-05-29T01:52:29Z,3120000,,,0,,B. Griffin shooting personal FOUL (2 PF) (Thompson 2 FT),"[201933, 202684]",1610612751.0,BKN,shooting,,,Griffin,B. Griffin,,,,,,,,,,,,200832.0,2.0,0.0,Thompson,202684.0,,,,,,,,,
317,PT10M45.00S,2021-05-29T01:52:49.6Z,3,REGULAR,freethrow,1 of 2,[],202684,,,1610612738,66,57,2021-05-29T01:52:49Z,3140000,,,0,,MISS T. Thompson Free Throw 1 of 2,[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,Missed,,,,,,,,,,,,,,,,,,,
318,PT10M45.00S,2021-05-29T01:52:49.6Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,66,57,2021-05-29T01:52:49Z,3150000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,317.0,,,,,,,,,,,,,,,,,,
319,PT10M45.00S,2021-05-29T01:53:08.6Z,3,REGULAR,freethrow,2 of 2,[],202684,,,1610612738,67,57,2021-05-29T01:53:08Z,3160000,,,0,,T. Thompson Free Throw 2 of 2 (15 PTS),[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,Made,,,,,15.0,,,,,,,,,,,,,,
320,PT10M32.00S,2021-05-29T01:53:24.5Z,3,REGULAR,foul,personal,[],203095,,,1610612751,67,57,2021-05-29T01:53:32Z,3170000,,,0,,E. Fournier personal FOUL (3 PF),"[203095, 201933]",1610612738.0,BOS,,,,Fournier,E. Fournier,,,,,,,,,,,,2715.0,3.0,0.0,Griffin,201933.0,,,,,,,,,
322,PT10M25.00S,2021-05-29T01:53:48.4Z,3,REGULAR,3pt,Jump Shot,[],201142,71.82982917214193,84.1375612745098,1610612751,67,60,2021-05-29T01:53:53Z,3190000,171.0,212.0,1,right,K. Durant 27' 3PT  (20 PTS) (J. Harden 8 AST),"[201142, 201935]",1610612751.0,BKN,,,,Durant,K. Durant,,,,,27.24,Made,,,,,20.0,,,,,,J. Harden,201935.0,8.0,,,,,,
324,PT10M09.00S,2021-05-29T01:54:04.0Z,3,REGULAR,3pt,Jump Shot,[],202689,27.677398160315374,20.412071078431374,1610612738,67,60,2021-05-29T01:54:10Z,3210000,148.0,208.0,1,left,MISS K. Walker 25' 3PT,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,25.5,Missed,,,,,,,,,,,,,,,,,,,
325,PT10M06.00S,2021-05-29T01:54:07.0Z,3,REGULAR,rebound,defensive,[],201935,,,1610612751,67,60,2021-05-29T01:55:21Z,3220000,,,0,,J. Harden REBOUND (Off:0 Def:5),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,324.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
326,PT09M58.00S,2021-05-29T01:54:15.8Z,3,REGULAR,turnover,bad pass,[],201935,,,1610612751,67,60,2021-05-29T01:54:20Z,3230000,,,0,,J. Harden bad pass TURNOVER (2 TO),"[201935, 202689]",1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,2.0,Walker,202689.0,,,
327,PT09M58.00S,2021-05-29T01:54:15.8Z,3,REGULAR,steal,,[],202689,,,1610612738,67,60,2021-05-29T01:54:17Z,3240000,,,0,,K. Walker STEAL (1 STL),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT09M44.00S,2021-05-29T01:54:29.4Z,3,REGULAR,foul,personal,['2freethrow'],201933,,,1610612738,67,60,2021-05-29T01:54:40Z,3250000,,,0,,B. Griffin shooting personal FOUL (3 PF) (Tatum 2 FT),"[201933, 1628369]",1610612751.0,BKN,shooting,,,Griffin,B. Griffin,,,,,,,,,,,,2715.0,3.0,0.0,Tatum,1628369.0,,,,,,,,,
330,PT09M44.00S,2021-05-29T01:54:56.1Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1628369,,,1610612738,68,60,2021-05-29T01:54:56Z,3270000,,,0,,J. Tatum Free Throw 1 of 2 (25 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,,,,,25.0,,,,,,,,,,,,,,
331,PT09M44.00S,2021-05-29T01:55:15.5Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1628369,,,1610612738,69,60,2021-05-29T01:55:15Z,3280000,,,0,,J. Tatum Free Throw 2 of 2 (26 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,,,,,26.0,,,,,,,,,,,,,,
332,PT09M36.00S,2021-05-29T01:55:27.1Z,3,REGULAR,3pt,Jump Shot,[],201142,77.61169513797634,7.176776960784313,1610612751,69,60,2021-05-29T01:55:34Z,3290000,-214.0,158.0,1,right,MISS K. Durant 26' 3PT,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,26.61,Missed,,,,,,,,,,,,,,,,,,,
333,PT09M31.00S,2021-05-29T01:55:32.1Z,3,REGULAR,rebound,offensive,[],202681,,,1610612751,69,60,2021-05-29T01:55:34Z,3300000,,,0,,K. Irving REBOUND (Off:1 Def:2),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,332.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
334,PT09M30.00S,2021-05-29T01:55:31.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202681,92.46057818659659,50.06893382352941,1610612751,69,62,2021-05-29T01:55:45Z,3310000,0.0,18.0,1,right,K. Irving putback Layup (4 PTS),[202681],1610612751.0,BKN,putback,,,Irving,K. Irving,,,,,1.84,Made,,,,,4.0,,,,,,,,,,,,,,
335,PT09M15.00S,2021-05-29T01:55:47.1Z,3,REGULAR,foul,personal,['3freethrow'],201933,,,1610612738,69,62,2021-05-29T01:55:56Z,3320000,,,0,,B. Griffin shooting personal FOUL (4 PF) (Tatum 3 FT),"[201933, 1628369]",1610612751.0,BKN,shooting,,,Griffin,B. Griffin,,,,,,,,,,,,2715.0,4.0,0.0,Tatum,1628369.0,,,,,,,,,
337,PT09M15.00S,2021-05-29T01:56:13.8Z,3,REGULAR,freethrow,1 of 3,[],1628369,,,1610612738,70,62,2021-05-29T01:56:48Z,3340000,,,0,,J. Tatum Free Throw 1 of 3 (27 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,,,,,27.0,,,,,,,,,,,,,,
338,PT09M15.00S,2021-05-29T01:56:13.8Z,3,REGULAR,freethrow,2 of 3,[],1628369,,,1610612738,70,62,2021-05-29T01:56:48Z,3350000,,,0,,MISS J. Tatum Free Throw 2 of 3,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Missed,,,,,,,,,,,,,,,,,,,
339,PT09M15.00S,2021-05-29T01:56:13.8Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612738,70,62,2021-05-29T01:56:48Z,3360000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,338.0,,,,,,,,,,,,,,,,,,
340,PT09M15.00S,2021-05-29T01:56:13.8Z,3,REGULAR,freethrow,3 of 3,[],1628369,,,1610612738,70,62,2021-05-29T01:56:48Z,3370000,,,0,,MISS J. Tatum Free Throw 3 of 3,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Missed,,,,,,,,,,,,,,,,,,,
341,PT09M12.00S,2021-05-29T01:56:16.8Z,3,REGULAR,rebound,defensive,[],201933,,,1610612751,70,62,2021-05-29T01:56:48Z,3380000,,,0,,B. Griffin REBOUND (Off:2 Def:3),[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,340.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
342,PT08M57.00S,2021-05-29T01:56:58.7Z,3,REGULAR,2pt,Jump Shot,[],202681,75.77201051248358,66.00030637254902,1610612751,70,62,2021-05-29T01:57:05Z,3390000,80.0,175.0,1,right,MISS K. Irving 19' pullup Shot,[202681],1610612751.0,BKN,pullup,,,Irving,K. Irving,,,,,19.26,Missed,,,,,,,,,,,,,,,,,,,
343,PT08M54.00S,2021-05-29T01:57:01.7Z,3,REGULAR,rebound,defensive,[],202689,,,1610612738,70,62,2021-05-29T01:57:05Z,3400000,,,0,,K. Walker REBOUND (Off:0 Def:6),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,342.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
344,PT08M48.00S,2021-05-29T01:57:08.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202689,6.1268068331143235,45.65716911764706,1610612738,70,62,2021-05-29T01:57:13Z,3410000,22.0,5.0,1,left,MISS K. Walker driving Layup,[202689],1610612738.0,BOS,driving,,,Walker,K. Walker,,,,,2.23,Missed,,,,,,,,,,,,,,,,,,,
345,PT08M44.00S,2021-05-29T01:57:12.2Z,3,REGULAR,rebound,offensive,[],202684,,,1610612738,70,62,2021-05-29T01:57:13Z,3420000,,,0,,T. Thompson REBOUND (Off:8 Def:2),[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,344.0,10.0,2.0,8.0,,,,,,,,,,,,,,,
346,PT08M44.00S,2021-05-29T01:57:11.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202684,5.590000152587891,50.0,1610612738,70,62,2021-05-29T01:57:11Z,3430000,0.0,0.0,1,left,MISS T. Thompson tip Layup,[202684],1610612738.0,BOS,tip,,,Thompson,T. Thompson,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
347,PT08M43.00S,2021-05-29T01:57:12.1Z,3,REGULAR,rebound,defensive,[],201142,,,1610612751,70,62,2021-05-29T01:57:12Z,3440000,,,0,,K. Durant REBOUND (Off:0 Def:5),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,346.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
348,PT08M41.00S,2021-05-29T01:57:15.1Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",201142,90.75229960578186,50.80422794117647,1610612751,70,64,2021-05-29T01:58:05Z,3450000,4.0,34.0,1,right,K. Durant cutting DUNK (22 PTS) (J. Harden 9 AST),"[201142, 201935]",1610612751.0,BKN,cutting,,,Durant,K. Durant,,,,,3.46,Made,,,,,22.0,,,,,,J. Harden,201935.0,9.0,,,,,,
350,PT08M21.00S,2021-05-29T01:57:35.3Z,3,REGULAR,foul,offensive,[],202689,,,1610612738,70,64,2021-05-29T01:57:55Z,3470000,,,0,,K. Walker offensive FOUL (3 PF),"[202689, 201935]",1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,201638.0,3.0,0.0,Harden,201935.0,,,,,,,,,
352,PT08M21.00S,2021-05-29T01:57:35.3Z,3,REGULAR,turnover,offensive foul,[],202689,,,1610612738,70,64,2021-05-29T01:57:35Z,3490000,,,0,,K. Walker offensive foul TURNOVER (3 TO),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,201638.0,,,,,,,,3.0,,,,,
353,PT08M21.00S,2021-05-29T01:57:50.3Z,3,REGULAR,substitution,out,[],201933,,,1610612751,70,64,2021-05-29T01:58:00Z,3500000,,,0,,SUB out: B. Griffin,[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT08M21.00S,2021-05-29T01:57:50.3Z,3,REGULAR,substitution,in,[],1629651,,,1610612751,70,64,2021-05-29T01:58:00Z,3510000,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT08M12.00S,2021-05-29T01:58:19.8Z,3,REGULAR,foul,offensive,[],1629651,,,1610612751,70,64,2021-05-29T01:58:29Z,3520000,,,0,,N. Claxton offensive FOUL (2 PF),"[1629651, 202684]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,201638.0,2.0,0.0,Thompson,202684.0,,,,,,,,,
357,PT08M12.00S,2021-05-29T01:58:19.8Z,3,REGULAR,turnover,offensive foul,[],1629651,,,1610612751,70,64,2021-05-29T01:58:19Z,3540000,,,0,,N. Claxton offensive foul TURNOVER (2 TO),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,201638.0,,,,,,,,2.0,,,,,
359,PT08M12.00S,2021-05-29T01:59:07.0Z,3,REGULAR,instantreplay,request,[],0,,,1610612738,70,64,2021-05-29T01:59:40Z,3560000,,,0,,,[],,,stands,,,,,,,,,,,,,,,,2715.0,,,,,,,,,,,,,Common Foul Upheld
