actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
180,PT11M25.00S,2021-03-12T01:17:06.2Z,2,REGULAR,3pt,Jump Shot,[],203925,31.225361366622867,28.990502450980394,1610612751,23,29,2021-03-12T01:17:10Z,1770000,105.0,241.0,1,left,MISS J. Harris 26' 3PT,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,26.29,Missed,,,,,,,,,,,,,,,,,,,
181,PT11M21.00S,2021-03-12T01:17:10.2Z,2,REGULAR,rebound,defensive,[],201952,,,1610612738,23,29,2021-03-12T01:17:10Z,1780000,,,0,,J. Teague REBOUND (Off:0 Def:1),[201952],1610612738.0,BOS,,,,Teague,J. Teague,,,,,,,180.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
182,PT11M17.00S,2021-03-12T01:17:18.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629057,89.96386333771353,43.20618872549019,1610612738,23,29,2021-03-12T01:17:38Z,1790000,-34.0,42.0,1,right,MISS R. Williams III running Layup - blocked,"[1629057, 201935]",1610612738.0,BOS,running,,,Williams III,R. Williams III,,,,,5.39,Missed,,,,,,,,,,,,,,,,,Harden,201935.0,
183,PT11M17.00S,2021-03-12T01:17:18.2Z,2,REGULAR,block,,[],201935,,,1610612738,23,29,2021-03-12T01:17:21Z,1800000,,,0,,J. Harden BLOCK (1 BLK),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT11M17.00S,2021-03-12T01:17:18.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612751,23,29,2021-03-12T01:18:31Z,1810000,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,182.0,,,,,,,,,,,,,,,,,,
185,PT11M13.00S,2021-03-12T01:17:50.5Z,2,REGULAR,jumpball,recovered,[],1629651,,,1610612751,23,29,2021-03-12T01:18:31Z,1820000,,,0,,Jump Ball J. Harden vs. R. Williams III: Tip to N. Claxton,"[1629651, 201935, 1629057]",1610612751.0,BKN,heldball,N. Claxton,1629651.0,Claxton,N. Claxton,Harden,201935.0,Williams III,1629057.0,,,,,,,,,,,,,,,,,,,,,
190,PT11M03.00S,2021-03-12T01:18:03.2Z,2,REGULAR,foul,personal,['2freethrow'],1629057,,,1610612751,23,29,2021-03-12T01:18:16Z,1870000,,,0,,R. Williams III shooting personal FOUL (1 PF) (Harden 2 FT),"[1629057, 201935]",1610612738.0,BOS,shooting,,,Williams III,R. Williams III,,,,,,,,,,,,,,,1627529.0,1.0,0.0,Harden,201935.0,,,,,,
192,PT11M03.00S,2021-03-12T01:18:25.3Z,2,REGULAR,freethrow,1 of 2,[],201935,,,1610612751,24,29,2021-03-12T01:18:43Z,1890000,,,0,,J. Harden Free Throw 1 of 2 (5 PTS),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
193,PT11M03.00S,2021-03-12T01:18:43.7Z,2,REGULAR,freethrow,2 of 2,[],201935,,,1610612751,25,29,2021-03-12T01:18:43Z,1900000,,,0,,J. Harden Free Throw 2 of 2 (6 PTS),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,Made,,,,,6.0,,,,,,,,,,,,,,
194,PT10M45.00S,2021-03-12T01:19:03.2Z,2,REGULAR,foul,personal,['2freethrow'],201935,,,1610612738,25,29,2021-03-12T01:19:21Z,1910000,,,0,,J. Harden shooting personal FOUL (1 PF) (Teague 2 FT),"[201935, 201952]",1610612751.0,BKN,shooting,,,Harden,J. Harden,,,,,,,,,,,,,,,1627529.0,1.0,0.0,Teague,201952.0,,,,,,
196,PT10M45.00S,2021-03-12T01:19:26.7Z,2,REGULAR,freethrow,1 of 2,[],201952,,,1610612738,25,30,2021-03-12T01:19:26Z,1930000,,,0,,J. Teague Free Throw 1 of 2 (1 PTS),[201952],1610612738.0,BOS,,,,Teague,J. Teague,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
197,PT10M45.00S,2021-03-12T01:19:41.1Z,2,REGULAR,freethrow,2 of 2,[],201952,,,1610612738,25,31,2021-03-12T01:19:41Z,1940000,,,0,,J. Teague Free Throw 2 of 2 (2 PTS),[201952],1610612738.0,BOS,,,,Teague,J. Teague,,,,,,Made,,,,,2.0,,,,,,,,,,,,,,
198,PT10M21.00S,2021-03-12T01:20:07.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201145,10.200394218134035,48.84344362745098,1610612751,25,31,2021-03-12T01:23:37Z,1950000,6.0,43.0,1,left,MISS J. Green cutting Layup - blocked,"[201145, 1629057]",1610612751.0,BKN,cutting,,,Green,J. Green,,,,,4.38,Missed,,,,,,,,,,,,,,,,,Williams III,1629057.0,
199,PT10M21.00S,2021-03-12T01:20:07.2Z,2,REGULAR,block,,[],1629057,,,1610612751,25,31,2021-03-12T01:20:10Z,1960000,,,0,,R. Williams III BLOCK (1 BLK),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT10M18.00S,2021-03-12T01:20:10.2Z,2,REGULAR,rebound,defensive,[],1629057,,,1610612738,25,31,2021-03-12T01:20:17Z,1970000,,,0,,R. Williams III REBOUND (Off:1 Def:1),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,198.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
201,PT10M10.00S,2021-03-12T01:20:18.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,90.62089356110381,46.63756127450981,1610612738,25,31,2021-03-12T01:20:30Z,1980000,-17.0,36.0,1,right,MISS J. Tatum driving Layup,[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,3.95,Missed,,,,,,,,,,,,,,,,,,,
202,PT10M07.00S,2021-03-12T01:20:21.8Z,2,REGULAR,rebound,defensive,[],1629651,,,1610612751,25,31,2021-03-12T01:20:30Z,1990000,,,0,,N. Claxton REBOUND (Off:0 Def:1),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,201.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
203,PT09M55.00S,2021-03-12T01:20:33.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629013,7.966491458607096,47.61795343137255,1610612751,25,31,2021-03-12T01:20:40Z,2000000,12.0,22.0,1,left,MISS L. Shamet driving Layup - blocked,"[1629013, 1629057]",1610612751.0,BKN,driving,,,Shamet,L. Shamet,,,,,2.54,Missed,,,,,,,,,,,,,,,,,Williams III,1629057.0,
204,PT09M55.00S,2021-03-12T01:20:33.7Z,2,REGULAR,block,,[],1629057,,,1610612751,25,31,2021-03-12T01:20:36Z,2010000,,,0,,R. Williams III BLOCK (2 BLK),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT09M55.00S,2021-03-12T01:20:33.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612751,25,31,2021-03-12T01:20:40Z,2020000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,203.0,,,,,,,,,,,,,,,,,,
206,PT09M55.00S,2021-03-12T01:20:38.4Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,25,31,2021-03-12T01:20:38Z,2030000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT09M52.00S,2021-03-12T01:20:56.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],201145,3.3672798948751645,95.16697303921569,1610612751,28,31,2021-03-12T01:21:00Z,2040000,-226.0,-21.0,1,left,J. Green 3PT  (3 PTS) (J. Harden 2 AST),"[201145, 201935]",1610612751.0,BKN,,,,Green,J. Green,,,,,22.68,Made,,,,,3.0,J. Harden,201935.0,2.0,,,,,,,,,,,
209,PT09M33.00S,2021-03-12T01:21:14.7Z,2,REGULAR,3pt,Jump Shot,[],1629684,91.01511169513797,95.90226715686273,1610612738,28,31,2021-03-12T01:21:19Z,2060000,230.0,32.0,1,right,MISS G. Williams 3PT,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,23.17,Missed,,,,,,,,,,,,,,,,,,,
210,PT09M29.00S,2021-03-12T01:21:18.7Z,2,REGULAR,rebound,defensive,[],1629651,,,1610612751,28,31,2021-03-12T01:21:19Z,2070000,,,0,,N. Claxton REBOUND (Off:0 Def:2),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,209.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
211,PT09M19.00S,2021-03-12T01:21:29.2Z,2,REGULAR,turnover,bad pass,[],201935,,,1610612751,28,31,2021-03-12T01:21:33Z,2080000,,,0,,J. Harden bad pass TURNOVER (4 TO),"[201935, 1629057]",1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,4.0,Williams III,1629057.0,,,
212,PT09M19.00S,2021-03-12T01:21:29.2Z,2,REGULAR,steal,,[],1629057,,,1610612738,28,31,2021-03-12T01:23:22Z,2090000,,,0,,R. Williams III STEAL (1 STL),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT09M15.00S,2021-03-12T01:21:33.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628369,93.51182654402102,50.314031862745104,1610612738,28,33,2021-03-12T01:21:46Z,2100000,2.0,8.0,1,right,J. Tatum running Layup (4 PTS) (J. Teague 1 AST),"[1628369, 201952]",1610612738.0,BOS,running,,,Tatum,J. Tatum,,,,,0.86,Made,,,,,4.0,J. Teague,201952.0,1.0,,,,,,,,,,,
214,PT08M58.00S,2021-03-12T01:21:50.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629651,6.783837056504599,50.314031862745104,1610612751,30,33,2021-03-12T01:21:54Z,2110000,-2.0,11.0,1,left,N. Claxton DUNK (2 PTS) (L. Shamet 1 AST),"[1629651, 1629013]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,1.14,Made,,,,,2.0,L. Shamet,1629013.0,1.0,,,,,,,,,,,
216,PT08M47.00S,2021-03-12T01:22:00.8Z,2,REGULAR,3pt,Jump Shot,[],1628369,81.94809461235218,4.4806985294117645,1610612738,30,36,2021-03-12T01:22:06Z,2130000,-228.0,117.0,1,right,J. Tatum 25' 3PT  (7 PTS) (R. Williams III 3 AST),"[1628369, 1629057]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,25.6,Made,,,,,7.0,R. Williams III,1629057.0,3.0,,,,,,,,,,,
218,PT08M33.00S,2021-03-12T01:22:14.1Z,2,REGULAR,3pt,Jump Shot,[],201935,29.6484888304862,25.06893382352941,1610612751,33,36,2021-03-12T01:29:05Z,2150000,125.0,226.0,1,left,J. Harden 25' 3PT step back (9 PTS),[201935],1610612751.0,BKN,step back,,,Harden,J. Harden,,,,,25.83,Made,,,,,9.0,,,,,,,,,,,,,,
219,PT08M17.00S,2021-03-12T01:22:30.7Z,2,REGULAR,3pt,Jump Shot,[],1628369,70.51576872536137,22.61795343137255,1610612738,33,36,2021-03-12T01:22:36Z,2160000,-137.0,225.0,1,right,MISS J. Tatum 26' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,26.31,Missed,,,,,,,,,,,,,,,,,,,
220,PT08M14.00S,2021-03-12T01:22:33.7Z,2,REGULAR,rebound,defensive,[],201145,,,1610612751,33,36,2021-03-12T01:22:36Z,2170000,,,0,,J. Green REBOUND (Off:0 Def:3),[201145],1610612751.0,BKN,,,,Green,J. Green,,,,,,,219.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
221,PT08M08.00S,2021-03-12T01:22:40.1Z,2,REGULAR,foul,offensive,[],201935,,,1610612751,33,36,2021-03-12T01:23:10Z,2180000,,,0,,J. Harden offensive FOUL (2 PF),"[201935, 1629684]",1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,1830.0,2.0,0.0,Williams,1629684.0,,,,,,
223,PT08M08.00S,2021-03-12T01:22:40.1Z,2,REGULAR,turnover,offensive foul,[],201935,,,1610612751,33,36,2021-03-12T01:22:40Z,2200000,,,0,,J. Harden offensive foul TURNOVER (5 TO),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,1830.0,,,,,5.0,,,,,
224,PT08M08.00S,2021-03-12T01:22:57.1Z,2,REGULAR,substitution,out,[],1630202,,,1610612738,33,36,2021-03-12T01:23:07Z,2210000,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT08M08.00S,2021-03-12T01:22:57.1Z,2,REGULAR,substitution,out,[],1629057,,,1610612738,33,36,2021-03-12T01:23:07Z,2220000,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT08M08.00S,2021-03-12T01:22:57.1Z,2,REGULAR,substitution,in,[],202684,,,1610612738,33,36,2021-03-12T01:23:07Z,2230000,,,0,,SUB in: T. Thompson,[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT08M08.00S,2021-03-12T01:22:57.1Z,2,REGULAR,substitution,in,[],202689,,,1610612738,33,36,2021-03-12T01:23:07Z,2240000,,,0,,SUB in: K. Walker,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT07M57.00S,2021-03-12T01:23:27.5Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",202684,93.38042049934296,50.06893382352941,1610612738,33,38,2021-03-12T01:23:32Z,2250000,0.0,10.0,1,right,T. Thompson DUNK (8 PTS),[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,0.97,Made,,,,,8.0,,,,,,,,,,,,,,
229,PT07M41.00S,2021-03-12T01:23:43.6Z,2,REGULAR,3pt,Jump Shot,[],1629013,28.728646517739815,24.57873774509804,1610612751,36,38,2021-03-12T01:23:50Z,2260000,127.0,218.0,1,left,L. Shamet 25' 3PT  (12 PTS) (J. Green 1 AST),"[1629013, 201145]",1610612751.0,BKN,,,,Shamet,L. Shamet,,,,,25.19,Made,,,,,12.0,J. Green,201145.0,1.0,,,,,,,,,,,
231,PT07M23.00S,2021-03-12T01:24:01.9Z,2,REGULAR,turnover,lost ball,[],201952,,,1610612738,36,38,2021-03-12T01:24:06Z,2280000,,,0,,J. Teague lost ball TURNOVER (1 TO),"[201952, 201935]",1610612738.0,BOS,,,,Teague,J. Teague,,,,,,,,,,,,,,,,,,,,1.0,Harden,201935.0,,,
232,PT07M23.00S,2021-03-12T01:24:01.9Z,2,REGULAR,steal,,[],201935,,,1610612751,36,38,2021-03-12T01:32:43Z,2290000,,,0,,J. Harden STEAL (1 STL),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M17.00S,2021-03-12T01:24:08.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629013,5.863994743758213,48.10814950980392,1610612751,36,38,2021-03-12T01:24:12Z,2300000,9.0,3.0,1,left,MISS L. Shamet Layup - blocked,"[1629013, 201952]",1610612751.0,BKN,,,,Shamet,L. Shamet,,,,,0.98,Missed,,,,,,,,,,,,,,,,,Teague,201952.0,
234,PT07M17.00S,2021-03-12T01:24:08.0Z,2,REGULAR,block,,[],201952,,,1610612751,36,38,2021-03-12T01:24:10Z,2310000,,,0,,J. Teague BLOCK (1 BLK),[201952],1610612738.0,BOS,,,,Teague,J. Teague,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT07M14.00S,2021-03-12T01:24:11.0Z,2,REGULAR,rebound,offensive,[],1629013,,,1610612751,36,38,2021-03-12T01:24:12Z,2320000,,,0,,L. Shamet REBOUND (Off:1 Def:2),[1629013],1610612751.0,BKN,,,,Shamet,L. Shamet,,,,,,,233.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
236,PT07M12.00S,2021-03-12T01:24:15.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,36,38,2021-03-12T01:24:15Z,2330000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT07M12.00S,2021-03-12T01:24:17.4Z,2,REGULAR,substitution,out,[],1629013,,,1610612751,36,38,2021-03-12T01:24:33Z,2340000,,,0,,SUB out: L. Shamet,[1629013],1610612751.0,BKN,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT07M12.00S,2021-03-12T01:24:17.4Z,2,REGULAR,substitution,out,[],1629651,,,1610612751,36,38,2021-03-12T01:24:33Z,2350000,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT07M12.00S,2021-03-12T01:24:17.4Z,2,REGULAR,substitution,out,[],1628369,,,1610612751,36,38,2021-03-12T01:24:33Z,2360000,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT07M12.00S,2021-03-12T01:24:17.4Z,2,REGULAR,substitution,in,[],201599,,,1610612751,36,38,2021-03-12T01:24:33Z,2370000,,,0,,SUB in: D. Jordan,[201599],1610612751.0,BKN,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT07M12.00S,2021-03-12T01:24:17.4Z,2,REGULAR,substitution,in,[],202681,,,1610612751,36,38,2021-03-12T01:24:33Z,2380000,,,0,,SUB in: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT07M12.00S,2021-03-12T01:24:17.4Z,2,REGULAR,substitution,in,[],1627759,,,1610612751,36,38,2021-03-12T01:24:33Z,2390000,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT07M03.00S,2021-03-12T01:25:14.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",202681,14.668199737187912,50.80422794117647,1610612751,38,38,2021-03-12T01:25:25Z,2400000,-4.0,85.0,1,left,K. Irving 8' pullup Jump Shot (8 PTS),[202681],1610612751.0,BKN,pullup,,,Irving,K. Irving,,,,,8.55,Made,,,,,8.0,,,,,,,,,,,,,,
244,PT06M44.00S,2021-03-12T01:25:32.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,87.33574244415243,49.82383578431372,1610612738,38,38,2021-03-12T01:25:38Z,2410000,-1.0,67.0,1,right,MISS J. Brown 6' driving Layup,[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,6.65,Missed,,,,,,,,,,,,,,,,,,,
245,PT06M42.00S,2021-03-12T01:25:34.5Z,2,REGULAR,rebound,offensive,[],1629684,,,1610612738,38,38,2021-03-12T01:25:38Z,2420000,,,0,,G. Williams REBOUND (Off:1 Def:3),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,244.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
246,PT06M34.00S,2021-03-12T01:26:27.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,38,38,2021-03-12T01:26:27Z,2430000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT06M34.00S,2021-03-12T01:29:45.5Z,2,REGULAR,jumpball,recovered,[],1627759,,,1610612738,38,38,2021-03-12T01:36:26Z,2440000,,,0,,Jump Ball G. Williams vs. J. Harden: Tip to J. Brown,"[1627759, 1629684, 201935]",1610612738.0,BOS,heldball,J. Brown,1627759.0,Brown,J. Brown,Williams,1629684.0,Harden,201935.0,,,,,,,,,,,,,,,,,,,,,
251,PT06M29.00S,2021-03-12T01:29:49.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],202689,91.80354796320631,97.12775735294117,1610612738,38,38,2021-03-12T01:40:10Z,2470000,236.0,25.0,1,right,MISS K. Walker 3PT,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,23.69,Missed,,,,,,,,,,,,,,,,,,,
252,PT06M28.00S,2021-03-12T01:29:50.6Z,2,REGULAR,rebound,offensive,[],202684,,,1610612738,38,38,2021-03-12T01:40:10Z,2480000,,,0,,T. Thompson REBOUND (Off:3 Def:1),[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,251.0,4.0,1.0,3.0,,,,,,,,,,,,,,,
306,PT06M27.00S,2021-03-12T01:29:52.0Z,2,REGULAR,turnover,bad pass,[],202684,,,1610612738,38,38,2021-03-12T01:40:26Z,2485000,,,0,,T. Thompson bad pass TURNOVER (2 TO),"[202684, 202681]",1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,2.0,Irving,202681.0,,,
307,PT06M27.00S,2021-03-12T01:29:52.0Z,2,REGULAR,steal,,[],202681,,,1610612751,38,38,2021-03-12T01:40:26Z,2487500,,,0,,K. Irving STEAL (1 STL),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT06M23.00S,2021-03-12T01:29:54.5Z,2,REGULAR,turnover,bad pass,[],202681,,,1610612751,38,38,2021-03-12T01:29:58Z,2490000,,,0,,K. Irving bad pass TURNOVER (1 TO),"[202681, 202689]",1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,1.0,Walker,202689.0,,,
254,PT06M23.00S,2021-03-12T01:29:54.5Z,2,REGULAR,steal,,[],202689,,,1610612738,38,38,2021-03-12T01:29:56Z,2500000,,,0,,K. Walker STEAL (1 STL),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT06M14.00S,2021-03-12T01:30:02.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627759,80.6340341655716,94.18658088235294,1610612738,38,38,2021-03-12T01:30:07Z,2510000,221.0,130.0,1,right,MISS J. Brown 25' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,25.61,Missed,,,,,,,,,,,,,,,,,,,
256,PT06M11.00S,2021-03-12T01:30:05.7Z,2,REGULAR,rebound,defensive,[],201599,,,1610612751,38,38,2021-03-12T01:30:07Z,2520000,,,0,,D. Jordan REBOUND (Off:0 Def:4),[201599],1610612751.0,BKN,,,,Jordan,D. Jordan,,,,,,,255.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
257,PT06M01.00S,2021-03-12T01:30:16.1Z,2,REGULAR,3pt,Jump Shot,[],203925,9.017739816031538,3.5003063725490198,1610612751,38,38,2021-03-12T01:30:22Z,2530000,232.0,32.0,1,left,MISS J. Harris 3PT,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,23.47,Missed,,,,,,,,,,,,,,,,,,,
258,PT05M56.00S,2021-03-12T01:30:21.1Z,2,REGULAR,rebound,defensive,[],1629684,,,1610612738,38,38,2021-03-12T01:30:22Z,2540000,,,0,,G. Williams REBOUND (Off:1 Def:4),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,257.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
259,PT05M51.00S,2021-03-12T01:30:25.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],201952,68.54467805519053,69.43167892156863,1610612738,38,41,2021-03-12T01:30:36Z,2550000,97.0,243.0,1,right,J. Teague 26' 3PT  (5 PTS),[201952],1610612738.0,BOS,,,,Teague,J. Teague,,,,,26.19,Made,,,,,5.0,,,,,,,,,,,,,,
260,PT05M30.00S,2021-03-12T01:30:46.4Z,2,REGULAR,3pt,Jump Shot,[],203925,32.276609724047304,42.96109068627451,1610612751,41,41,2021-03-12T01:42:22Z,2560000,35.0,251.0,1,left,J. Harris 25' 3PT pullup (3 PTS) (D. Jordan 1 AST),"[203925, 201599]",1610612751.0,BKN,pullup,,,Harris,J. Harris,,,,,25.34,Made,,,,,3.0,D. Jordan,201599.0,1.0,,,,,,,,,,,
261,PT05M08.00S,2021-03-12T01:31:08.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,91.01511169513797,57.666973039215684,1610612738,41,41,2021-03-12T01:31:14Z,2570000,38.0,32.0,1,right,MISS J. Brown driving floating Shot,[1627759],1610612738.0,BOS,driving floating,,,Brown,J. Brown,,,,,4.99,Missed,,,,,,,,,,,,,,,,,,,
262,PT05M05.00S,2021-03-12T01:31:11.2Z,2,REGULAR,rebound,defensive,[],201599,,,1610612751,41,41,2021-03-12T01:31:14Z,2580000,,,0,,D. Jordan REBOUND (Off:0 Def:5),[201599],1610612751.0,BKN,,,,Jordan,D. Jordan,,,,,,,261.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
263,PT05M03.00S,2021-03-12T01:31:19.2Z,2,REGULAR,foul,personal,['2freethrow'],202689,,,1610612751,41,41,2021-03-12T01:31:33Z,2590000,,,0,,K. Walker shooting personal FOUL (1 PF) (Harden 2 FT),"[202689, 201935]",1610612738.0,BOS,shooting,,,Walker,K. Walker,,,,,,,,,,,,,,,1830.0,1.0,0.0,Harden,201935.0,,,,,,
266,PT05M03.00S,2021-03-12T01:31:55.2Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],201935,,,1610612751,42,41,2021-03-12T01:31:55Z,2610000,,,0,,J. Harden Free Throw 1 of 2 (10 PTS),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,Made,,,,,10.0,,,,,,,,,,,,,,
267,PT05M03.00S,2021-03-12T01:31:55.9Z,2,REGULAR,substitution,out,[],201145,,,1610612751,42,41,2021-03-12T01:32:15Z,2620000,,,0,,SUB out: J. Green,[201145],1610612751.0,BKN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT05M03.00S,2021-03-12T01:31:55.9Z,2,REGULAR,substitution,out,[],203925,,,1610612751,42,41,2021-03-12T01:32:15Z,2630000,,,0,,SUB out: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT05M03.00S,2021-03-12T01:31:55.9Z,2,REGULAR,substitution,out,[],1629684,,,1610612751,42,41,2021-03-12T01:32:15Z,2640000,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT05M03.00S,2021-03-12T01:31:55.9Z,2,REGULAR,substitution,out,[],201952,,,1610612751,42,41,2021-03-12T01:32:15Z,2650000,,,0,,SUB out: J. Teague,[201952],1610612738.0,BOS,,,,Teague,J. Teague,,,,,,,,,,,,,,,,,,,,,,,,,
