actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
181,PT09M14.00S,2021-03-23T01:40:23.3Z,2,REGULAR,substitution,out,[],1630174,,,1610612763,33,37,2021-03-23T01:40:33Z,1770000,,,0,,SUB out: A. Nesmith,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT09M14.00S,2021-03-23T01:40:23.3Z,2,REGULAR,substitution,in,[],1628415,,,1610612763,33,37,2021-03-23T01:40:33Z,1780000,,,0,,SUB in: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT09M14.00S,2021-03-23T01:40:23.3Z,2,REGULAR,substitution,in,[],1628400,,,1610612763,33,37,2021-03-23T01:40:33Z,1790000,,,0,,SUB in: S. Ojeleye,[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT09M14.00S,2021-03-23T01:40:23.3Z,2,REGULAR,substitution,in,[],1627759,,,1610612763,33,37,2021-03-23T01:40:33Z,1800000,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT09M09.00S,2021-03-23T01:40:42.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630217,71.82982917214193,80.7061887254902,1610612763,36,37,2021-03-23T01:40:46Z,1810000,154.0,212.0,1,right,D. Bane 26' 3PT  (10 PTS) (T. Jones 2 AST),"[1630217, 1626145]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,26.2,Made,10.0,T. Jones,1626145.0,2.0,,,,,,,,,,,,,,,
187,PT08M50.00S,2021-03-23T01:41:00.7Z,2,REGULAR,2pt,Jump Shot,[],1627759,21.76412614980289,25.80422794117647,1610612738,36,37,2021-03-23T01:41:04Z,1830000,121.0,152.0,1,left,MISS J. Brown 19' pullup Shot - blocked,"[1627759, 1626159]",1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,19.44,Missed,,,,,,,,,,,,,,,,,Winslow,1626159.0,
188,PT08M50.00S,2021-03-23T01:41:00.7Z,2,REGULAR,block,,[],1626159,,,1610612738,36,37,2021-03-23T01:41:03Z,1840000,,,0,,J. Winslow BLOCK (1 BLK),[1626159],1610612763.0,MEM,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT08M47.00S,2021-03-23T01:41:03.7Z,2,REGULAR,rebound,defensive,[],1628415,,,1610612763,36,37,2021-03-23T01:41:04Z,1850000,,,0,,D. Brooks REBOUND (Off:1 Def:1),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,187.0,2.0,1.0,1.0,,,,,,,,,,,
190,PT08M39.00S,2021-03-23T01:41:12.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,82.07950065703022,47.61795343137255,1610612763,38,37,2021-03-23T01:41:15Z,1860000,-12.0,116.0,1,right,D. Brooks 11' Jump Shot (6 PTS),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,11.66,Made,6.0,,,,,,,,,,,,,,,,,,
191,PT08M23.00S,2021-03-23T01:41:28.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630202,15.982260183968464,39.28462009803921,1610612738,38,37,2021-03-23T01:41:32Z,1870000,54.0,98.0,1,left,MISS P. Pritchard 11' driving floating Shot,[1630202],1610612738.0,BOS,driving floating,,,Pritchard,P. Pritchard,,,,,11.14,Missed,,,,,,,,,,,,,,,,,,,
192,PT08M20.00S,2021-03-23T01:41:31.0Z,2,REGULAR,rebound,offensive,[],1629057,,,1610612738,38,37,2021-03-23T01:41:32Z,1880000,,,0,,R. Williams III REBOUND (Off:1 Def:0),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,191.0,1.0,0.0,1.0,,,,,,,,,,,
193,PT08M20.00S,2021-03-23T01:41:31.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629057,5.590000152587891,50.0,1610612738,38,39,2021-03-23T01:41:31Z,1890000,0.0,0.0,1,left,R. Williams III tip Layup (6 PTS),[1629057],1610612738.0,BOS,tip,,,Williams III,R. Williams III,,,,,0.0,Made,6.0,,,,,,,,,,,,,,,,,,
194,PT08M13.00S,2021-03-23T01:41:38.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626159,94.03745072273325,49.333639705882355,1610612763,40,39,2021-03-23T01:41:42Z,1900000,-3.0,4.0,1,right,J. Winslow cutting finger roll Layup (6 PTS) (D. Brooks 2 AST),"[1626159, 1628415]",1610612763.0,MEM,cutting finger roll,,,Winslow,J. Winslow,,,,,0.48,Made,6.0,D. Brooks,1628415.0,2.0,,,,,,,,,,,,,,,
196,PT08M00.00S,2021-03-23T01:41:54.5Z,2,REGULAR,foul,personal,[],1628415,,,1610612738,40,39,2021-03-23T01:41:57Z,1920000,,,0,,D. Brooks personal FOUL (1 PF),"[1628415, 1627759]",1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,1148.0,1.0,0.0,Brown,1627759.0,,,,,,
198,PT08M00.00S,2021-03-23T01:42:00.3Z,2,REGULAR,substitution,out,[],1629057,,,1610612738,40,39,2021-03-23T01:42:08Z,1940000,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT08M00.00S,2021-03-23T01:42:00.3Z,2,REGULAR,substitution,in,[],1628464,,,1610612738,40,39,2021-03-23T01:42:08Z,1950000,,,0,,SUB in: D. Theis,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT07M45.00S,2021-03-23T01:42:27.2Z,2,REGULAR,3pt,Jump Shot,[],1628464,31.882391590013142,63.30422794117647,1610612738,40,42,2021-03-23T01:42:31Z,1960000,-67.0,247.0,1,left,D. Theis 25' 3PT  (8 PTS) (J. Brown 3 AST),"[1628464, 1627759]",1610612738.0,BOS,,,,Theis,D. Theis,,,,,25.6,Made,8.0,J. Brown,1627759.0,3.0,,,,,,,,,,,,,,,
202,PT07M31.00S,2021-03-23T01:42:42.1Z,2,REGULAR,foul,personal,['2freethrow'],1629750,,,1610612763,40,42,2021-03-23T01:42:53Z,1980000,,,0,,J. Green shooting personal FOUL (2 PF) (Brooks 2 FT),"[1629750, 1628415]",1610612738.0,BOS,shooting,,,Green,J. Green,,,,,,,,,,,,,,,1148.0,2.0,0.0,Brooks,1628415.0,,,,,,
204,PT07M31.00S,2021-03-23T01:43:09.6Z,2,REGULAR,freethrow,1 of 2,[],1628415,,,1610612763,41,42,2021-03-23T01:43:09Z,2000000,,,0,,D. Brooks Free Throw 1 of 2 (7 PTS),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
205,PT07M31.00S,2021-03-23T01:43:24.1Z,2,REGULAR,freethrow,2 of 2,[],1628415,,,1610612763,42,42,2021-03-23T01:43:24Z,2010000,,,0,,D. Brooks Free Throw 2 of 2 (8 PTS),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
206,PT07M16.00S,2021-03-23T01:43:42.3Z,2,REGULAR,3pt,Jump Shot,[],1627759,30.042706964520367,71.6375612745098,1610612738,42,45,2021-03-23T01:43:45Z,2020000,-108.0,230.0,1,left,J. Brown 25' 3PT  (7 PTS) (D. Theis 2 AST),"[1627759, 1628464]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,25.41,Made,7.0,D. Theis,1628464.0,2.0,,,,,,,,,,,,,,,
208,PT07M02.00S,2021-03-23T01:43:56.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,92.19776609724047,52.76501225490197,1610612763,44,45,2021-03-23T01:44:10Z,2040000,14.0,21.0,1,right,T. Jones driving floating Jump Shot (2 PTS) (J. Winslow 2 AST),"[1626145, 1626159]",1610612763.0,MEM,driving floating,,,Jones,T. Jones,,,,,2.5,Made,2.0,J. Winslow,1626159.0,2.0,,,,,,,,,,,,,,,
210,PT06M53.00S,2021-03-23T01:44:07.5Z,2,REGULAR,foul,personal,[],1626145,,,1610612738,44,45,2021-03-23T01:44:12Z,2060000,,,0,,T. Jones personal FOUL (1 PF),"[1626145, 1630202]",1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,201637.0,1.0,0.0,Pritchard,1630202.0,,,,,,
212,PT06M53.00S,2021-03-23T01:44:15.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,44,45,2021-03-23T01:44:15Z,2080000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT06M53.00S,2021-03-23T01:45:56.4Z,2,REGULAR,substitution,out,[],1626145,,,1610612738,44,45,2021-03-23T01:47:05Z,2090000,,,0,,SUB out: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT06M53.00S,2021-03-23T01:45:56.4Z,2,REGULAR,substitution,out,[],1630217,,,1610612738,44,45,2021-03-23T01:47:05Z,2100000,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT06M53.00S,2021-03-23T01:45:56.4Z,2,REGULAR,substitution,out,[],1629750,,,1610612738,44,45,2021-03-23T01:47:05Z,2110000,,,0,,SUB out: J. Green,[1629750],1610612738.0,BOS,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT06M53.00S,2021-03-23T01:45:56.4Z,2,REGULAR,substitution,in,[],1628960,,,1610612738,44,45,2021-03-23T01:47:05Z,2120000,,,0,,SUB in: G. Allen,[1628960],1610612763.0,MEM,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT06M53.00S,2021-03-23T01:45:56.4Z,2,REGULAR,substitution,in,[],1629630,,,1610612738,44,45,2021-03-23T01:47:05Z,2130000,,,0,,SUB in: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT06M53.00S,2021-03-23T01:45:56.4Z,2,REGULAR,substitution,in,[],201952,,,1610612738,44,45,2021-03-23T01:47:05Z,2140000,,,0,,SUB in: J. Teague,[201952],1610612738.0,BOS,,,,Teague,J. Teague,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT06M47.00S,2021-03-23T01:47:21.5Z,2,REGULAR,3pt,Jump Shot,[],1630202,33.196452036793694,48.84344362745098,1610612738,44,48,2021-03-23T01:47:25Z,2150000,6.0,260.0,1,left,P. Pritchard 25' 3PT  (3 PTS) (J. Teague 2 AST),"[1630202, 201952]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,25.96,Made,3.0,J. Teague,201952.0,2.0,,,,,,,,,,,,,,,
221,PT06M31.00S,2021-03-23T01:47:37.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,80.50262812089356,50.55912990196079,1610612763,46,48,2021-03-23T01:47:40Z,2170000,3.0,131.0,1,right,D. Brooks 13' pullup Jump Shot (10 PTS),[1628415],1610612763.0,MEM,pullup,,,Brooks,D. Brooks,,,,,13.08,Made,10.0,,,,,,,,,,,,,,,,,,
222,PT06M14.00S,2021-03-23T01:47:53.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628464,13.354139290407357,40.510110294117645,1610612738,46,50,2021-03-23T01:47:57Z,2180000,47.0,73.0,1,left,D. Theis 8' Jump Shot (10 PTS) (P. Pritchard 2 AST),"[1628464, 1630202]",1610612738.0,BOS,,,,Theis,D. Theis,,,,,8.7,Made,10.0,P. Pritchard,1630202.0,2.0,,,,,,,,,,,,,,,
224,PT06M01.00S,2021-03-23T01:48:07.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,94.30026281208936,50.55912990196079,1610612763,46,50,2021-03-23T01:48:15Z,2200000,3.0,1.0,1,right,MISS J. Morant driving finger roll Layup,[1629630],1610612763.0,MEM,driving finger roll,,,Morant,J. Morant,,,,,0.3,Missed,,,,,,,,,,,,,,,,,,,
225,PT05M58.00S,2021-03-23T01:48:10.7Z,2,REGULAR,rebound,offensive,[],202685,,,1610612763,46,50,2021-03-23T01:48:15Z,2210000,,,0,,J. Valanciunas REBOUND (Off:1 Def:1),[202685],1610612763.0,MEM,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,224.0,2.0,1.0,1.0,,,,,,,,,,,
226,PT05M56.00S,2021-03-23T01:48:12.3Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",202685,92.59198423127464,44.43167892156863,1610612763,48,50,2021-03-23T01:48:19Z,2220000,-28.0,17.0,1,right,J. Valanciunas Hook (4 PTS),[202685],1610612763.0,MEM,,,,Valanciunas,J. Valanciunas,,,,,3.26,Made,4.0,,,,,,,,,,,,,,,,,,
227,PT05M44.00S,2021-03-23T01:48:24.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201952,6.783837056504599,46.14736519607843,1610612738,48,52,2021-03-23T01:48:29Z,2230000,19.0,11.0,1,left,J. Teague driving finger roll Layup (7 PTS),[201952],1610612738.0,BOS,driving finger roll,,,Teague,J. Teague,,,,,2.24,Made,7.0,,,,,,,,,,,,,,,,,,
228,PT05M31.00S,2021-03-23T01:48:36.7Z,2,REGULAR,3pt,Jump Shot,[],1628960,70.90998685939553,21.637561274509803,1610612763,48,52,2021-03-23T01:48:41Z,2240000,-142.0,221.0,1,right,MISS G. Allen 26' 3PT,[1628960],1610612763.0,MEM,,,,Allen,G. Allen,,,,,26.25,Missed,,,,,,,,,,,,,,,,,,,
229,PT05M29.00S,2021-03-23T01:48:38.7Z,2,REGULAR,rebound,offensive,[],1626159,,,1610612763,48,52,2021-03-23T01:48:41Z,2250000,,,0,,J. Winslow REBOUND (Off:1 Def:1),[1626159],1610612763.0,MEM,,,,Winslow,J. Winslow,,,,,,,,,,,228.0,2.0,1.0,1.0,,,,,,,,,,,
230,PT05M29.00S,2021-03-23T01:48:40.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626159,94.40999984741211,50.0,1610612763,48,52,2021-03-23T01:48:40Z,2260000,0.0,0.0,1,right,MISS J. Winslow tip Layup,[1626159],1610612763.0,MEM,tip,,,Winslow,J. Winslow,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
231,PT05M25.00S,2021-03-23T01:48:42.9Z,2,REGULAR,rebound,offensive,[],202685,,,1610612763,48,52,2021-03-23T01:48:42Z,2270000,,,0,,J. Valanciunas REBOUND (Off:2 Def:1),[202685],1610612763.0,MEM,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,230.0,3.0,1.0,2.0,,,,,,,,,,,
232,PT05M25.00S,2021-03-23T01:48:42.9Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",202685,94.40999984741211,50.0,1610612763,50,52,2021-03-23T01:48:45Z,2280000,0.0,0.0,1,right,J. Valanciunas putback Layup (6 PTS),[202685],1610612763.0,MEM,putback,,,Valanciunas,J. Valanciunas,,,,,0.0,Made,6.0,,,,,,,,,,,,,,,,,,
233,PT05M11.00S,2021-03-23T01:48:58.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628464,5.732588699080158,47.86305147058824,1610612738,50,52,2021-03-23T01:49:03Z,2290000,11.0,1.0,1,left,MISS D. Theis alley-oop Layup,[1628464],1610612738.0,BOS,alley-oop,,,Theis,D. Theis,,,,,1.08,Missed,,,,,,,,,,,,,,,,,,,
234,PT05M07.00S,2021-03-23T01:49:01.4Z,2,REGULAR,rebound,offensive,[],1630202,,,1610612738,50,52,2021-03-23T01:49:01Z,2300000,,,0,,P. Pritchard REBOUND (Off:1 Def:1),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,233.0,2.0,1.0,1.0,,,,,,,,,,,
235,PT05M07.00S,2021-03-23T01:49:01.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630202,5.590000152587891,50.0,1610612738,50,52,2021-03-23T01:49:01Z,2310000,0.0,0.0,1,left,MISS P. Pritchard tip Layup,[1630202],1610612738.0,BOS,tip,,,Pritchard,P. Pritchard,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
236,PT05M05.00S,2021-03-23T01:49:03.1Z,2,REGULAR,rebound,defensive,[],1628415,,,1610612763,50,52,2021-03-23T01:49:03Z,2320000,,,0,,D. Brooks REBOUND (Off:1 Def:2),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,235.0,3.0,2.0,1.0,,,,,,,,,,,
237,PT05M01.00S,2021-03-23T01:49:07.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1628415,87.59855453350855,45.65716911764706,1610612763,52,52,2021-03-23T01:49:12Z,2330000,-22.0,64.0,1,right,D. Brooks 6' driving floating Jump Shot (12 PTS) (J. Winslow 3 AST),"[1628415, 1626159]",1610612763.0,MEM,driving floating,,,Brooks,D. Brooks,,,,,6.77,Made,12.0,J. Winslow,1626159.0,3.0,,,,,,,,,,,,,,,
239,PT04M36.00S,2021-03-23T01:49:32.2Z,2,REGULAR,3pt,Jump Shot,[],1627759,31.35676741130092,25.06893382352941,1610612738,52,52,2021-03-23T01:49:36Z,2350000,125.0,242.0,1,left,MISS J. Brown 27' step back 3PT,[1627759],1610612738.0,BOS,step back,,,Brown,J. Brown,,,,,27.25,Missed,,,,,,,,,,,,,,,,,,,
240,PT04M33.00S,2021-03-23T01:49:35.2Z,2,REGULAR,rebound,defensive,[],1629630,,,1610612763,52,52,2021-03-23T01:49:36Z,2360000,,,0,,J. Morant REBOUND (Off:0 Def:1),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,239.0,1.0,1.0,0.0,,,,,,,,,,,
241,PT04M26.00S,2021-03-23T01:49:42.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,93.9060446780552,48.84344362745098,1610612763,54,52,2021-03-23T01:49:45Z,2370000,-6.0,5.0,1,right,J. Morant driving finger roll Layup (8 PTS),[1629630],1610612763.0,MEM,driving finger roll,,,Morant,J. Morant,,,,,0.75,Made,8.0,,,,,,,,,,,,,,,,,,
242,PT04M26.00S,2021-03-23T01:49:45.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,54,52,2021-03-23T01:49:45Z,2380000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT04M26.00S,2021-03-23T01:51:53.7Z,2,REGULAR,substitution,out,[],1626159,,,1610612738,54,52,2021-03-23T01:52:26Z,2390000,,,0,,SUB out: J. Winslow,[1626159],1610612763.0,MEM,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT04M26.00S,2021-03-23T01:51:53.7Z,2,REGULAR,substitution,out,[],1630202,,,1610612738,54,52,2021-03-23T01:52:26Z,2400000,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT04M26.00S,2021-03-23T01:51:53.7Z,2,REGULAR,substitution,out,[],1628464,,,1610612738,54,52,2021-03-23T01:52:26Z,2410000,,,0,,SUB out: D. Theis,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT04M26.00S,2021-03-23T01:51:53.7Z,2,REGULAR,substitution,in,[],203937,,,1610612738,54,52,2021-03-23T01:52:26Z,2420000,,,0,,SUB in: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT04M26.00S,2021-03-23T01:51:53.7Z,2,REGULAR,substitution,in,[],203935,,,1610612738,54,52,2021-03-23T01:52:26Z,2430000,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT04M26.00S,2021-03-23T01:51:53.7Z,2,REGULAR,substitution,in,[],1629057,,,1610612738,54,52,2021-03-23T01:52:26Z,2440000,,,0,,SUB in: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT04M15.00S,2021-03-23T01:52:49.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,54,52,2021-03-23T01:52:49Z,2450000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT04M02.00S,2021-03-23T01:53:15.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201952,17.559132720105126,41.73560049019608,1610612738,54,54,2021-03-23T01:53:19Z,2460000,41.0,113.0,1,left,J. Teague 11' driving floating Jump Shot (9 PTS),[201952],1610612738.0,BOS,driving floating,,,Teague,J. Teague,,,,,11.99,Made,9.0,,,,,,,,,,,,,,,,,,
251,PT03M45.00S,2021-03-23T01:53:33.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,81.8166885676741,59.62775735294118,1610612763,54,54,2021-03-23T01:53:38Z,2470000,48.0,118.0,1,right,MISS D. Brooks 12' pullup Shot,[1628415],1610612763.0,MEM,pullup,,,Brooks,D. Brooks,,,,,12.78,Missed,,,,,,,,,,,,,,,,,,,
252,PT03M40.00S,2021-03-23T01:53:38.0Z,2,REGULAR,rebound,defensive,[],1628400,,,1610612738,54,54,2021-03-23T01:53:38Z,2480000,,,0,,S. Ojeleye REBOUND (Off:0 Def:1),[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,251.0,1.0,1.0,0.0,,,,,,,,,,,
253,PT03M27.00S,2021-03-23T01:53:51.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628400,7.5722733245729295,46.392463235294116,1610612738,54,54,2021-03-23T01:53:55Z,2490000,18.0,19.0,1,left,MISS S. Ojeleye driving Layup,[1628400],1610612738.0,BOS,driving,,,Ojeleye,S. Ojeleye,,,,,2.6,Missed,,,,,,,,,,,,,,,,,,,
254,PT03M24.00S,2021-03-23T01:53:54.3Z,2,REGULAR,rebound,defensive,[],202685,,,1610612763,54,54,2021-03-23T01:53:55Z,2500000,,,0,,J. Valanciunas REBOUND (Off:2 Def:2),[202685],1610612763.0,MEM,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,253.0,4.0,2.0,2.0,,,,,,,,,,,
255,PT03M14.00S,2021-03-23T01:54:04.6Z,2,REGULAR,3pt,Jump Shot,[],1628960,89.43823915900131,2.7650122549019605,1610612763,54,54,2021-03-23T01:54:07Z,2510000,-236.0,47.0,1,right,MISS G. Allen 24' 3PT,[1628960],1610612763.0,MEM,,,,Allen,G. Allen,,,,,24.08,Missed,,,,,,,,,,,,,,,,,,,
256,PT03M10.00S,2021-03-23T01:54:08.6Z,2,REGULAR,rebound,defensive,[],1629057,,,1610612738,54,54,2021-03-23T01:54:07Z,2520000,,,0,,R. Williams III REBOUND (Off:1 Def:1),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,255.0,2.0,1.0,1.0,,,,,,,,,,,
257,PT03M03.00S,2021-03-23T01:54:14.3Z,2,REGULAR,3pt,Jump Shot,[],1628400,29.6484888304862,24.333639705882355,1610612738,54,57,2021-03-23T01:54:18Z,2530000,128.0,226.0,1,left,S. Ojeleye 26' 3PT  (3 PTS) (M. Smart 3 AST),"[1628400, 203935]",1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,26.01,Made,3.0,M. Smart,203935.0,3.0,,,,,,,,,,,,,,,
259,PT02M47.00S,2021-03-23T01:54:30.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,83.52496714848883,46.88265931372549,1610612763,56,57,2021-03-23T01:54:36Z,2550000,-16.0,102.0,1,right,J. Morant 10' driving floating Jump Shot (10 PTS),[1629630],1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,10.36,Made,10.0,,,,,,,,,,,,,,,,,,
260,PT02M32.00S,2021-03-23T01:54:49.9Z,2,REGULAR,turnover,traveling,[],1627759,,,1610612738,56,57,2021-03-23T01:54:54Z,2560000,,,0,,J. Brown traveling TURNOVER (2 TO),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,1155.0,,,,,2.0,,,,,
261,PT02M32.00S,2021-03-23T01:54:54.2Z,2,REGULAR,substitution,out,[],202685,,,1610612763,56,57,2021-03-23T01:54:58Z,2570000,,,0,,SUB out: J. Valanciunas,[202685],1610612763.0,MEM,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT02M32.00S,2021-03-23T01:54:54.2Z,2,REGULAR,substitution,in,[],1629634,,,1610612763,56,57,2021-03-23T01:54:58Z,2580000,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT02M17.00S,2021-03-23T01:55:20.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629630,94.30026281208936,48.84344362745098,1610612763,58,57,2021-03-23T01:55:24Z,2590000,-6.0,1.0,1,right,J. Morant driving reverse Layup (12 PTS) (K. Anderson 2 AST),"[1629630, 203937]",1610612763.0,MEM,driving reverse,,,Morant,J. Morant,,,,,0.59,Made,12.0,K. Anderson,203937.0,2.0,,,,,,,,,,,,,,,
265,PT02M08.00S,2021-03-23T01:55:31.9Z,2,REGULAR,foul,personal,['3freethrow'],1628960,,,1610612738,58,57,2021-03-23T01:55:40Z,2610000,,,0,,G. Allen shooting personal FOUL (1 PF) (Smart 3 FT),"[1628960, 203935]",1610612763.0,MEM,shooting,,,Allen,G. Allen,,,,,,,,,,,,,,,201637.0,1.0,0.0,Smart,203935.0,,,,,,
267,PT02M08.00S,2021-03-23T01:55:56.6Z,2,REGULAR,freethrow,1 of 3,[],203935,,,1610612738,58,58,2021-03-23T01:55:56Z,2630000,,,0,,M. Smart Free Throw 1 of 3 (10 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
268,PT02M08.00S,2021-03-23T01:56:10.0Z,2,REGULAR,freethrow,2 of 3,[],203935,,,1610612738,58,59,2021-03-23T01:56:10Z,2640000,,,0,,M. Smart Free Throw 2 of 3 (11 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,Made,11.0,,,,,,,,,,,,,,,,,,
