actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
464,PT03M57.00S,2021-04-10T01:17:33.1Z,3,REGULAR,3pt,Jump Shot,[],1628369,7.178055190538765,96.14736519607843,1610612738,80,89,2021-04-10T01:17:38Z,4570000,-231.0,15.0,1,left,J. Tatum 3PT  (25 PTS) (M. Smart 6 AST),"[1628369, 203935]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,23.12,Made,25.0,M. Smart,203935.0,6.0,,,,,,,,,,,,,,,
466,PT03M47.00S,2021-04-10T01:17:44.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627759,,,1610612750,80,89,2021-04-10T01:17:51Z,4590000,,,0,,J. Brown shooting personal FOUL (4 PF) (Russell 2 FT),"[1627759, 1626156]",1610612738.0,BOS,shooting,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,1151.0,4.0,0.0,Russell,1626156.0,
468,PT03M47.00S,2021-04-10T01:18:13.1Z,3,REGULAR,freethrow,1 of 2,[],1626156,,,1610612750,80,90,2021-04-10T01:18:13Z,4610000,,,0,,D. Russell Free Throw 1 of 2 (8 PTS),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
469,PT03M47.00S,2021-04-10T01:18:15.9Z,3,REGULAR,substitution,out,[],1627759,,,1610612750,80,90,2021-04-10T01:18:24Z,4620000,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT03M47.00S,2021-04-10T01:18:15.9Z,3,REGULAR,substitution,out,[],202689,,,1610612750,80,90,2021-04-10T01:18:24Z,4630000,,,0,,SUB out: K. Walker,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT03M47.00S,2021-04-10T01:18:15.9Z,3,REGULAR,substitution,out,[],1630162,,,1610612750,80,90,2021-04-10T01:18:24Z,4640000,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT03M47.00S,2021-04-10T01:18:15.9Z,3,REGULAR,substitution,in,[],1630202,,,1610612750,80,90,2021-04-10T01:18:24Z,4650000,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT03M47.00S,2021-04-10T01:18:15.9Z,3,REGULAR,substitution,in,[],1629684,,,1610612750,80,90,2021-04-10T01:18:24Z,4660000,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT03M47.00S,2021-04-10T01:18:15.9Z,3,REGULAR,substitution,in,[],1629162,,,1610612750,80,90,2021-04-10T01:18:24Z,4670000,,,0,,SUB in: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT03M47.00S,2021-04-10T01:18:34.6Z,3,REGULAR,freethrow,2 of 2,[],1626156,,,1610612750,80,91,2021-04-10T01:18:34Z,4680000,,,0,,D. Russell Free Throw 2 of 2 (9 PTS),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
476,PT03M25.00S,2021-04-10T01:18:58.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628369,6.258212877792378,50.80422794117647,1610612738,82,91,2021-04-10T01:19:06Z,4690000,-4.0,6.0,1,left,J. Tatum driving DUNK (27 PTS) (T. Thompson 1 AST),"[1628369, 202684]",1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,0.75,Made,27.0,T. Thompson,202684.0,1.0,,,,,,,,,,,,,,,
478,PT03M14.00S,2021-04-10T01:19:12.6Z,3,REGULAR,foul,offensive,[],1629162,,,1610612750,82,91,2021-04-10T01:19:22Z,4710000,,,0,,J. McLaughlin offensive FOUL (2 PF),"[1629162, 1629684]",1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,202053.0,2.0,0.0,Williams,1629684.0,
480,PT03M14.00S,2021-04-10T01:19:12.6Z,3,REGULAR,turnover,offensive foul,[],1629162,,,1610612750,82,91,2021-04-10T01:19:12Z,4730000,,,0,,J. McLaughlin offensive foul TURNOVER (1 TO),[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,1.0,,,202053.0,,,,,
481,PT03M03.00S,2021-04-10T01:19:37.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628369,33.722076215505915,45.65716911764706,1610612738,85,91,2021-04-10T01:19:43Z,4740000,22.0,264.0,1,left,J. Tatum 26' 3PT pullup (30 PTS) (M. Smart 7 AST),"[1628369, 203935]",1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,26.54,Made,30.0,M. Smart,203935.0,7.0,,,,,,,,,,,,,,,
482,PT02M47.00S,2021-04-10T01:19:57.1Z,3,REGULAR,turnover,traveling,[],1626157,,,1610612750,85,91,2021-04-10T01:20:03Z,4750000,,,0,,K. Towns traveling TURNOVER (4 TO),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,4.0,,,202053.0,,,,,
484,PT02M47.00S,2021-04-10T01:20:18.5Z,3,REGULAR,instantreplay,,[],0,,,1610612738,85,91,2021-04-10T01:20:18Z,4760000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT02M47.00S,2021-04-10T01:20:35.7Z,3,REGULAR,stoppage,injury,[],0,,,1610612738,85,91,2021-04-10T01:20:35Z,4770000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT02M47.00S,2021-04-10T01:20:37.6Z,3,REGULAR,instantreplay,request,[],0,,,1610612738,85,91,2021-04-10T01:22:03Z,4780000,,,0,,,[],,,stands,,,,,,,,,,,,,,,,,,,,,,,,1151.0,,,,,Common Foul to Technical
487,PT02M47.00S,2021-04-10T01:22:22.0Z,3,REGULAR,foul,technical,['1freethrow'],1626157,,,1610612738,85,91,2021-04-10T01:22:29Z,4790000,,,0,,K. Towns technical FOUL (1 Tech),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,1151.0,1.0,1.0,,,
488,PT02M47.00S,2021-04-10T01:22:30.5Z,3,REGULAR,freethrow,1 of 1,[],1628369,,,1610612738,86,91,2021-04-10T01:22:30Z,4800000,,,0,,J. Tatum technical Free Throw 1 of 1 (31 PTS),[1628369],1610612738.0,BOS,technical,,,Tatum,J. Tatum,,,,,,Made,31.0,,,,,,,,,,,,,,,,,,
489,PT02M47.00S,2021-04-10T01:22:42.8Z,3,REGULAR,substitution,out,[],1630183,,,1610612738,86,91,2021-04-10T01:22:48Z,4810000,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT02M47.00S,2021-04-10T01:22:42.8Z,3,REGULAR,substitution,in,[],1629006,,,1610612738,86,91,2021-04-10T01:22:48Z,4820000,,,0,,SUB in: J. Okogie,[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT02M29.00S,2021-04-10T01:22:59.5Z,3,REGULAR,turnover,bad pass,[],1628369,,,1610612738,86,91,2021-04-10T01:23:17Z,4830000,,,0,,J. Tatum bad pass TURNOVER (4 TO),"[1628369, 1629162]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,4.0,McLaughlin,1629162.0,,,,,,
492,PT02M29.00S,2021-04-10T01:22:59.5Z,3,REGULAR,steal,,[],1629162,,,1610612750,86,91,2021-04-10T01:23:01Z,4840000,,,0,,J. McLaughlin STEAL (2 STL),[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT02M29.00S,2021-04-10T01:23:03.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203935,,,1610612750,86,91,2021-04-10T01:31:21Z,4850000,,,0,,M. Smart personal FOUL (3 PF) (McLaughlin 2 FT),"[203935, 1629162]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,202053.0,3.0,0.0,McLaughlin,1629162.0,
495,PT02M29.00S,2021-04-10T01:23:32.4Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1629162,,,1610612750,86,91,2021-04-10T01:23:32Z,4870000,,,0,,MISS J. McLaughlin Free Throw 1 of 2,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,Missed,,,,,,,,,,,,,,,,,,,
496,PT02M29.00S,2021-04-10T01:23:32.4Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,86,91,2021-04-10T01:23:32Z,4880000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,495.0,,,,,,,,,,,,
497,PT02M29.00S,2021-04-10T01:23:48.3Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1629162,,,1610612750,86,92,2021-04-10T01:23:48Z,4890000,,,0,,J. McLaughlin Free Throw 2 of 2 (5 PTS),[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
498,PT02M16.00S,2021-04-10T01:24:03.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,8.492115637319317,43.69638480392157,1610612738,88,92,2021-04-10T01:24:08Z,4900000,32.0,27.0,1,left,J. Tatum driving Layup (33 PTS),[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,4.17,Made,33.0,,,,,,,,,,,,,,,,,,
499,PT02M03.00S,2021-04-10T01:24:15.9Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1626157,92.85479632063075,60.853247549019606,1610612750,88,92,2021-04-10T01:24:27Z,4910000,54.0,15.0,1,right,MISS K. Towns turnaround Hook,[1626157],1610612750.0,MIN,turnaround,,,Towns,K. Towns,,,,,5.63,Missed,,,,,,,,,,,,,,,,,,,
500,PT02M00.00S,2021-04-10T01:24:18.9Z,3,REGULAR,rebound,defensive,[],202684,,,1610612738,88,92,2021-04-10T01:24:27Z,4920000,,,0,,T. Thompson REBOUND (Off:3 Def:4),[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,,,,,,,499.0,7.0,4.0,3.0,,,,,,,,,
501,PT01M49.00S,2021-04-10T01:24:35.7Z,3,REGULAR,turnover,out-of-bounds,[],1628369,,,1610612738,88,92,2021-04-10T01:27:41Z,4930000,,,0,,J. Tatum lost ball out-of-bounds TURNOVER (5 TO),[1628369],1610612738.0,BOS,lost ball,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,5.0,,,1151.0,,,,,
502,PT01M49.00S,2021-04-10T01:24:42.5Z,3,REGULAR,timeout,full,['team'],0,,,1610612750,88,92,2021-04-10T01:24:42Z,4940000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT01M49.00S,2021-04-10T01:25:54.1Z,3,REGULAR,substitution,out,[],202684,,,1610612750,88,92,2021-04-10T01:26:06Z,4950000,,,0,,SUB out: T. Thompson,[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT01M49.00S,2021-04-10T01:25:54.1Z,3,REGULAR,substitution,out,[],1626157,,,1610612750,88,92,2021-04-10T01:26:06Z,4960000,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT01M49.00S,2021-04-10T01:25:54.1Z,3,REGULAR,substitution,in,[],1629057,,,1610612750,88,92,2021-04-10T01:26:06Z,4970000,,,0,,SUB in: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT01M49.00S,2021-04-10T01:25:54.1Z,3,REGULAR,substitution,in,[],1629675,,,1610612750,88,92,2021-04-10T01:26:06Z,4980000,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT01M39.00S,2021-04-10T01:26:25.0Z,3,REGULAR,turnover,lost ball,[],1629675,,,1610612750,88,92,2021-04-10T01:26:29Z,4990000,,,0,,N. Reid lost ball TURNOVER (1 TO),"[1629675, 1630202]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,1.0,Pritchard,1630202.0,,,,,,
508,PT01M39.00S,2021-04-10T01:26:25.0Z,3,REGULAR,steal,,[],1630202,,,1610612738,88,92,2021-04-10T01:26:26Z,5000000,,,0,,P. Pritchard STEAL (1 STL),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT01M26.00S,2021-04-10T01:26:40.2Z,3,REGULAR,foul,personal,['2freethrow'],1629675,,,1610612738,88,92,2021-04-10T01:27:04Z,5010000,,,0,,N. Reid shooting personal FOUL (1 PF) (Tatum 2 FT),"[1629675, 1628369]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,1151.0,1.0,0.0,Tatum,1628369.0,
511,PT01M26.00S,2021-04-10T01:27:14.8Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1628369,,,1610612738,89,92,2021-04-10T01:27:14Z,5030000,,,0,,J. Tatum Free Throw 1 of 2 (34 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,34.0,,,,,,,,,,,,,,,,,,
512,PT01M26.00S,2021-04-10T01:27:32.7Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1628369,,,1610612738,90,92,2021-04-10T01:27:32Z,5040000,,,0,,J. Tatum Free Throw 2 of 2 (35 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,35.0,,,,,,,,,,,,,,,,,,
513,PT01M10.00S,2021-04-10T01:27:49.8Z,3,REGULAR,3pt,Jump Shot,[],1626156,66.83639947437582,72.37285539215686,1610612750,90,92,2021-04-10T01:27:56Z,5050000,112.0,259.0,1,right,MISS D. Russell 28' 3PT,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,28.23,Missed,,,,,,,,,,,,,,,,,,,
514,PT01M08.00S,2021-04-10T01:27:51.8Z,3,REGULAR,rebound,defensive,[],1629057,,,1610612738,90,92,2021-04-10T01:27:56Z,5060000,,,0,,R. Williams III REBOUND (Off:1 Def:4),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,513.0,5.0,4.0,1.0,,,,,,,,,
515,PT00M50.80S,2021-04-10T01:28:10.0Z,3,REGULAR,3pt,Jump Shot,[],1629684,24.655059132720105,83.89246323529412,1610612738,90,92,2021-04-10T01:28:18Z,5070000,-169.0,179.0,1,left,MISS G. Williams 24' 3PT,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,24.67,Missed,,,,,,,,,,,,,,,,,,,
516,PT00M46.20S,2021-04-10T01:28:14.6Z,3,REGULAR,rebound,defensive,[],1626156,,,1610612750,90,92,2021-04-10T01:28:18Z,5080000,,,0,,D. Russell REBOUND (Off:0 Def:1),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,515.0,1.0,1.0,0.0,,,,,,,,,
517,PT00M42.40S,2021-04-10T01:28:19.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629162,92.85479632063075,45.90226715686275,1610612750,90,94,2021-04-10T01:28:26Z,5090000,-20.0,15.0,1,right,J. McLaughlin running Layup (7 PTS) (D. Russell 6 AST),"[1629162, 1626156]",1610612750.0,MIN,running,,,McLaughlin,J. McLaughlin,,,,,2.52,Made,7.0,D. Russell,1626156.0,6.0,,,,,,,,,,,,,,,
519,PT00M28.40S,2021-04-10T01:28:35.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629057,6.915243101182654,49.57873774509804,1610612738,92,94,2021-04-10T01:28:40Z,5110000,2.0,13.0,1,left,R. Williams III alley-oop DUNK (6 PTS) (P. Pritchard 1 AST),"[1629057, 1630202]",1610612738.0,BOS,alley-oop,,,Williams III,R. Williams III,,,,,1.27,Made,6.0,P. Pritchard,1630202.0,1.0,,,,,,,,,,,,,,,
521,PT00M17.50S,2021-04-10T01:28:48.3Z,3,REGULAR,3pt,Jump Shot,[],1629006,92.06636005256242,96.6375612745098,1610612750,92,97,2021-04-10T01:28:59Z,5130000,233.0,22.0,1,right,J. Okogie 3PT  (16 PTS) (J. McLaughlin 1 AST),"[1629006, 1629162]",1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,23.42,Made,16.0,J. McLaughlin,1629162.0,1.0,,,,,,,,,,,,,,,
523,PT00M06.20S,2021-04-10T01:29:04.6Z,3,REGULAR,2pt,Jump Shot,[],1628369,17.821944809461236,22.127757352941178,1610612738,92,97,2021-04-10T01:29:15Z,5150000,139.0,115.0,1,left,MISS J. Tatum 18' pullup Shot,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,18.07,Missed,,,,,,,,,,,,,,,,,,,
524,PT00M03.20S,2021-04-10T01:29:07.6Z,3,REGULAR,rebound,defensive,[],1629006,,,1610612750,92,97,2021-04-10T01:29:15Z,5160000,,,0,,J. Okogie REBOUND (Off:2 Def:1),[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,,,,,,,,523.0,3.0,1.0,2.0,,,,,,,,,
525,PT00M01.00S,2021-04-10T01:29:11.4Z,3,REGULAR,3pt,Jump Shot,[],1629006,52.907358738501976,17.47089460784314,1610612750,92,97,2021-04-10T01:29:23Z,5170000,-163.0,390.0,1,right,MISS J. Okogie 42' pullup 3PT,[1629006],1610612750.0,MIN,pullup,,,Okogie,J. Okogie,,,,,42.27,Missed,,,,,,,,,,,,,,,,,,,
526,PT00M00.70S,2021-04-10T01:29:11.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612750,92,97,2021-04-10T01:29:23Z,5180000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,525.0,,,,,,,,,,,,
527,PT00M00.00S,2021-04-10T01:29:16.2Z,3,REGULAR,period,end,[],0,,,1610612750,92,97,2021-04-10T01:29:16Z,5190000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT12M00.00S,2021-04-10T01:31:28.5Z,4,REGULAR,substitution,out,['startperiod'],1628369,,,1610612750,92,97,2021-04-10T01:31:45Z,5200000,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT12M00.00S,2021-04-10T01:31:28.5Z,4,REGULAR,substitution,out,['startperiod'],203935,,,1610612750,92,97,2021-04-10T01:31:45Z,5210000,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT12M00.00S,2021-04-10T01:31:28.5Z,4,REGULAR,substitution,in,['startperiod'],1627759,,,1610612750,92,97,2021-04-10T01:31:45Z,5220000,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT12M00.00S,2021-04-10T01:31:28.5Z,4,REGULAR,substitution,in,['startperiod'],202689,,,1610612750,92,97,2021-04-10T01:31:45Z,5230000,,,0,,SUB in: K. Walker,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT12M00.00S,2021-04-10T01:31:52.3Z,4,REGULAR,period,start,[],0,,,1610612738,92,97,2021-04-10T01:31:52Z,5240000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT11M43.00S,2021-04-10T01:32:08.4Z,4,REGULAR,3pt,Jump Shot,[],1627759,7.30946123521682,3.010110294117647,1610612738,92,97,2021-04-10T01:32:15Z,5250000,235.0,16.0,1,left,MISS J. Brown 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,23.55,Missed,,,,,,,,,,,,,,,,,,,
534,PT11M41.00S,2021-04-10T01:32:10.4Z,4,REGULAR,rebound,defensive,[],1627823,,,1610612750,92,97,2021-04-10T01:32:15Z,5260000,,,0,,J. Hernangomez REBOUND (Off:0 Def:2),[1627823],1610612750.0,MIN,,,,Hernangomez,J. Hernangomez,,,,,,,,,,,,,533.0,2.0,2.0,0.0,,,,,,,,,
535,PT11M36.00S,2021-04-10T01:32:16.1Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1626156,71.69842312746385,82.66697303921569,1610612750,92,97,2021-04-10T01:34:24Z,5270000,163.0,214.0,1,right,MISS D. Russell 26' 3PT,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,26.88,Missed,,,,,,,,,,,,,,,,,,,
536,PT11M34.00S,2021-04-10T01:32:18.1Z,4,REGULAR,rebound,defensive,[],1627759,,,1610612738,92,97,2021-04-10T01:32:27Z,5280000,,,0,,J. Brown REBOUND (Off:1 Def:1),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,535.0,2.0,1.0,1.0,,,,,,,,,
537,PT11M16.00S,2021-04-10T01:32:36.7Z,4,REGULAR,foul,personal,[],1629006,,,1610612738,92,97,2021-04-10T01:32:45Z,5290000,,,0,,J. Okogie personal FOUL (3 PF),"[1629006, 1627759]",1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,1628954.0,3.0,1.0,Brown,1627759.0,
539,PT11M09.00S,2021-04-10T01:33:02.6Z,4,REGULAR,2pt,Jump Shot,[],202689,17.821944809461236,73.10814950980392,1610612738,94,97,2021-04-10T01:33:08Z,5310000,-116.0,115.0,1,left,K. Walker 16' step back Jump Shot (6 PTS),[202689],1610612738.0,BOS,step back,,,Walker,K. Walker,,,,,16.3,Made,6.0,,,,,,,,,,,,,,,,,,
540,PT10M52.00S,2021-04-10T01:33:21.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626156,86.02168199737189,44.18658088235294,1610612750,94,97,2021-04-10T01:33:52Z,5320000,-29.0,79.0,1,right,MISS D. Russell 8' driving floating Shot,[1626156],1610612750.0,MIN,driving floating,,,Russell,D. Russell,,,,,8.41,Missed,,,,,,,,,,,,,,,,,,,
541,PT10M50.00S,2021-04-10T01:33:23.7Z,4,REGULAR,rebound,defensive,[],1627759,,,1610612738,94,97,2021-04-10T01:46:34Z,5330000,,,0,,J. Brown REBOUND (Off:1 Def:2),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,540.0,3.0,2.0,1.0,,,,,,,,,
544,PT10M47.00S,2021-04-10T01:33:30.4Z,4,REGULAR,foul,personal,[],1626156,,,1610612738,94,97,2021-04-10T01:46:34Z,5360000,,,0,,D. Russell take personal FOUL (2 PF),"[1626156, 1627759]",1610612750.0,MIN,take,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,202053.0,2.0,0.0,Brown,1627759.0,
546,PT10M47.00S,2021-04-10T01:33:36.4Z,4,REGULAR,substitution,out,[],1629006,,,1610612738,94,97,2021-04-10T01:33:30Z,5380000,,,0,,SUB out: J. Okogie,[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT10M47.00S,2021-04-10T01:33:36.4Z,4,REGULAR,substitution,in,[],1630183,,,1610612738,94,97,2021-04-10T01:33:30Z,5390000,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT10M31.00S,2021-04-10T01:34:02.1Z,4,REGULAR,2pt,Jump Shot,[],1630202,9.461235216819974,88.81740196078431,1610612738,94,97,2021-04-10T01:48:11Z,5400000,-194.0,36.0,1,left,MISS P. Pritchard 19' step back Shot,[1630202],1610612738.0,BOS,step back,,,Pritchard,P. Pritchard,,,,,19.75,Missed,,,,,,,,,,,,,,,,,,,
549,PT10M29.00S,2021-04-10T01:34:04.1Z,4,REGULAR,rebound,defensive,[],1626156,,,1610612750,94,97,2021-04-10T01:34:38Z,5410000,,,0,,D. Russell REBOUND (Off:0 Def:2),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,548.0,2.0,2.0,0.0,,,,,,,,,
550,PT10M21.00S,2021-04-10T01:34:10.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627823,86.67871222076215,55.21599264705882,1610612750,94,97,2021-04-10T01:34:25Z,5420000,26.0,73.0,1,right,MISS J. Hernangomez 7' driving Layup - blocked,"[1627823, 1627759]",1610612750.0,MIN,driving,,,Hernangomez,J. Hernangomez,,,,,7.72,Missed,,,,,Brown,1627759.0,,,,,,,,,,,,,
551,PT10M21.00S,2021-04-10T01:34:10.0Z,4,REGULAR,block,,[],1627759,,,1610612750,94,97,2021-04-10T01:34:13Z,5430000,,,0,,J. Brown BLOCK (2 BLK),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT10M20.00S,2021-04-10T01:34:11.0Z,4,REGULAR,rebound,offensive,[],1627823,,,1610612750,94,97,2021-04-10T01:34:25Z,5440000,,,0,,J. Hernangomez REBOUND (Off:1 Def:2),[1627823],1610612750.0,MIN,,,,Hernangomez,J. Hernangomez,,,,,,,,,,,,,550.0,3.0,2.0,1.0,,,,,,,,,
553,PT10M19.00S,2021-04-10T01:34:15.4Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627823,94.40999984741211,50.0,1610612750,94,97,2021-04-10T01:41:01Z,5450000,0.0,0.0,1,right,MISS J. Hernangomez putback Layup,[1627823],1610612750.0,MIN,putback,,,Hernangomez,J. Hernangomez,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
554,PT10M17.00S,2021-04-10T01:34:17.4Z,4,REGULAR,rebound,offensive,[],1627823,,,1610612750,94,97,2021-04-10T01:36:50Z,5460000,,,0,,J. Hernangomez REBOUND (Off:2 Def:2),[1627823],1610612750.0,MIN,,,,Hernangomez,J. Hernangomez,,,,,,,,,,,,,553.0,4.0,2.0,2.0,,,,,,,,,
580,PT10M16.00S,2021-04-10T01:34:16.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627823,92.46057818659659,50.06893382352941,1610612750,94,97,2021-04-10T01:38:07Z,5465000,0.0,18.0,1,right,MISS J. Hernangomez tip Layup,[1627823],1610612750.0,MIN,tip,,,Hernangomez,J. Hernangomez,,,,,1.84,Missed,,,,,,,,,,,,,,,,,,,
