actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
439,PT01M51.00S,2021-04-01T01:21:51.2Z,3,REGULAR,rebound,defensive,[],1628973,,,1610612742,67,83,2021-04-01T01:21:52Z,4340000,,,0,,J. Brunson REBOUND (Off:0 Def:3),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,438.0,3.0,3.0,0.0,,,,,,,,,,,,,,
440,PT01M40.00S,2021-04-01T01:22:03.0Z,3,REGULAR,turnover,bad pass,[],1629029,,,1610612742,67,83,2021-04-01T01:22:07Z,4350000,,,0,,L. Doncic bad pass TURNOVER (5 TO),"[1629029, 1628369]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,5.0,Tatum,1628369.0,,,,,
441,PT01M40.00S,2021-04-01T01:22:03.0Z,3,REGULAR,steal,,[],1628369,,,1610612738,67,83,2021-04-01T01:22:04Z,4360000,,,0,,J. Tatum STEAL (1 STL),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,
442,PT01M34.00S,2021-04-01T01:22:07.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628369,7.966491458607096,46.63756127450981,1610612738,69,83,2021-04-01T01:22:13Z,4370000,17.0,22.0,1,left,J. Tatum running Layup (17 PTS),[1628369],1610612738.0,BOS,running,,,Tatum,J. Tatum,,,,,2.8,Made,,,,,17.0,,,,,,,,,,,,,
443,PT01M10.00S,2021-04-01T01:22:31.6Z,3,REGULAR,3pt,Jump Shot,[],204001,69.07030223390277,75.06893382352942,1610612742,69,86,2021-04-01T01:22:39Z,4380000,125.0,238.0,1,right,K. Porzingis 26' 3PT step back (19 PTS) (T. Hardaway Jr. 2 AST),"[204001, 203501]",1610612742.0,DAL,step back,,,Porzingis,K. Porzingis,,,,,26.91,Made,,,,,19.0,T. Hardaway Jr.,203501.0,2.0,,,,,,,,,,
445,PT00M57.30S,2021-04-01T01:22:46.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,8.492115637319317,46.392463235294116,1610612738,71,86,2021-04-01T01:22:50Z,4400000,18.0,27.0,1,left,J. Brown driving Layup (21 PTS) (J. Tatum 3 AST),"[1627759, 1628369]",1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,3.27,Made,,,,,21.0,J. Tatum,1628369.0,3.0,,,,,,,,,,
447,PT00M33.00S,2021-04-01T01:23:16.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630202,,,1610612742,71,86,2021-04-01T01:23:24Z,4420000,,,0,,P. Pritchard shooting personal FOUL (2 PF) (Doncic 2 FT),"[1630202, 1629029]",1610612738.0,BOS,shooting,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,1626300.0,2.0,0.0,Doncic,1629029.0
449,PT00M33.00S,2021-04-01T01:23:44.0Z,3,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,71,86,2021-04-01T01:23:44Z,4440000,,,0,,MISS L. Doncic Free Throw 1 of 2,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,Missed,,,,,,,,,,,,,,,,,,
450,PT00M33.00S,2021-04-01T01:23:44.0Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,71,86,2021-04-01T01:23:44Z,4450000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,449.0,,,,,,,,,,,,,,,,,
451,PT00M33.00S,2021-04-01T01:23:44.7Z,3,REGULAR,substitution,out,[],1627759,,,1610612742,71,86,2021-04-01T01:23:55Z,4460000,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,
452,PT00M33.00S,2021-04-01T01:23:44.7Z,3,REGULAR,substitution,out,[],204001,,,1610612742,71,86,2021-04-01T01:23:55Z,4470000,,,0,,SUB out: K. Porzingis,[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,
453,PT00M33.00S,2021-04-01T01:23:44.7Z,3,REGULAR,substitution,in,[],203935,,,1610612742,71,86,2021-04-01T01:23:55Z,4480000,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,
454,PT00M33.00S,2021-04-01T01:23:44.7Z,3,REGULAR,substitution,in,[],1628467,,,1610612742,71,86,2021-04-01T01:23:55Z,4490000,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,
455,PT00M33.00S,2021-04-01T01:24:08.5Z,3,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,71,87,2021-04-01T01:24:08Z,4500000,,,0,,L. Doncic Free Throw 2 of 2 (31 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,Made,,,,,31.0,,,,,,,,,,,,,
456,PT00M27.60S,2021-04-01T01:24:17.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628369,6.1268068331143235,50.80422794117647,1610612738,73,87,2021-04-01T01:24:24Z,4510000,-4.0,5.0,1,left,J. Tatum driving DUNK (19 PTS),[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,0.65,Made,,,,,19.0,,,,,,,,,,,,,
457,PT00M05.90S,2021-04-01T01:24:41.3Z,3,REGULAR,3pt,Jump Shot,[],203501,89.70105124835742,2.5199142156862746,1610612742,73,90,2021-04-01T01:24:46Z,4520000,-237.0,44.0,1,right,T. Hardaway Jr. 24' 3PT  (5 PTS) (J. Brunson 1 AST),"[203501, 1628973]",1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,24.15,Made,,,,,5.0,J. Brunson,1628973.0,1.0,,,,,,,,,,
459,PT00M00.50S,2021-04-01T01:24:48.9Z,3,REGULAR,3pt,Jump Shot,[],1628369,35.29894875164258,66.98069852941177,1610612738,73,90,2021-04-01T01:24:56Z,4540000,-85.0,279.0,1,left,MISS J. Tatum 29' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,29.19,Missed,,,,,,,,,,,,,,,,,,
460,PT00M00.50S,2021-04-01T01:24:48.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612738,73,90,2021-04-01T01:24:56Z,4550000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,459.0,,,,,,,,,,,,,,,,,
461,PT00M00.00S,2021-04-01T01:24:52.3Z,3,REGULAR,period,end,[],0,,,1610612738,73,90,2021-04-01T01:24:52Z,4560000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT12M00.00S,2021-04-01T01:27:25.1Z,4,REGULAR,substitution,out,['startperiod'],1628369,,,1610612738,73,90,2021-04-01T01:27:57Z,4570000,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,
463,PT12M00.00S,2021-04-01T01:27:25.1Z,4,REGULAR,substitution,in,['startperiod'],202689,,,1610612738,73,90,2021-04-01T01:27:57Z,4580000,,,0,,SUB in: K. Walker,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,
496,PT12M00.00S,2021-04-01T01:27:25.1Z,4,REGULAR,substitution,out,['startperiod'],1627827,,,1610612738,73,90,2021-04-01T01:35:19Z,4585000,,,0,,SUB out: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,
497,PT12M00.00S,2021-04-01T01:27:25.1Z,4,REGULAR,substitution,in,['startperiod'],1626196,,,1610612738,73,90,2021-04-01T01:35:19Z,4587500,,,0,,SUB in: J. Richardson,[1626196],1610612742.0,DAL,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,
464,PT12M00.00S,2021-04-01T01:28:28.0Z,4,REGULAR,period,start,[],0,,,1610612738,73,90,2021-04-01T01:28:28Z,4590000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT11M48.00S,2021-04-01T01:28:38.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203935,6.521024967148489,47.127757352941174,1610612738,75,90,2021-04-01T01:28:42Z,4600000,14.0,9.0,1,left,M. Smart driving Layup (11 PTS),[203935],1610612738.0,BOS,driving,,,Smart,M. Smart,,,,,1.69,Made,,,,,11.0,,,,,,,,,,,,,
466,PT11M32.00S,2021-04-01T01:28:54.3Z,4,REGULAR,3pt,Jump Shot,[],1628467,68.80749014454665,21.637561274509803,1610612742,75,90,2021-04-01T01:28:59Z,4610000,-142.0,241.0,1,right,MISS M. Kleber 27' 3PT,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,27.94,Missed,,,,,,,,,,,,,,,,,,
467,PT11M29.00S,2021-04-01T01:28:57.3Z,4,REGULAR,rebound,defensive,[],1628436,,,1610612738,75,90,2021-04-01T01:28:59Z,4620000,,,0,,L. Kornet REBOUND (Off:1 Def:1),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,466.0,2.0,1.0,1.0,,,,,,,,,,,,,,
468,PT11M24.00S,2021-04-01T01:29:04.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203095,12.959921156373195,42.715992647058826,1610612738,77,90,2021-04-01T01:29:11Z,4630000,36.0,69.0,1,left,E. Fournier 7' driving Layup (6 PTS) (K. Walker 4 AST),"[203095, 202689]",1610612738.0,BOS,driving,,,Fournier,E. Fournier,,,,,7.83,Made,,,,,6.0,K. Walker,202689.0,4.0,,,,,,,,,,
470,PT11M24.00S,2021-04-01T01:29:06.8Z,4,REGULAR,foul,personal,['1freethrow'],203501,,,1610612738,77,90,2021-04-01T01:29:17Z,4650000,,,0,,T. Hardaway Jr. shooting personal FOUL (2 PF) (Fournier 1 FT),"[203501, 203095]",1610612742.0,DAL,shooting,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,2529.0,2.0,0.0,Fournier,203095.0
472,PT11M24.00S,2021-04-01T01:29:26.2Z,4,REGULAR,freethrow,1 of 1,[],203095,,,1610612738,77,90,2021-04-01T01:29:32Z,4670000,,,0,,MISS E. Fournier Free Throw 1 of 1,[203095],1610612738.0,BOS,,,,Fournier,E. Fournier,,,,,,Missed,,,,,,,,,,,,,,,,,,
473,PT11M22.00S,2021-04-01T01:29:28.2Z,4,REGULAR,rebound,defensive,[],203501,,,1610612742,77,90,2021-04-01T01:29:32Z,4680000,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:3),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,472.0,3.0,3.0,0.0,,,,,,,,,,,,,,
474,PT11M02.00S,2021-04-01T01:29:47.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628467,92.46057818659659,49.333639705882355,1610612742,77,92,2021-04-01T01:29:51Z,4690000,-3.0,18.0,1,right,M. Kleber cutting DUNK (4 PTS) (L. Doncic 4 AST),"[1628467, 1629029]",1610612742.0,DAL,cutting,,,Kleber,M. Kleber,,,,,1.87,Made,,,,,4.0,L. Doncic,1629029.0,4.0,,,,,,,,,,
476,PT10M47.00S,2021-04-01T01:30:01.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628436,7.5722733245729295,52.76501225490197,1610612738,79,92,2021-04-01T01:30:05Z,4710000,-14.0,19.0,1,left,L. Kornet cutting Layup (4 PTS) (M. Smart 5 AST),"[1628436, 203935]",1610612738.0,BOS,cutting,,,Kornet,L. Kornet,,,,,2.32,Made,,,,,4.0,M. Smart,203935.0,5.0,,,,,,,,,,
478,PT10M35.00S,2021-04-01T01:30:14.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,88.91261498028909,39.77481617647059,1610612742,79,94,2021-04-01T01:30:22Z,4730000,-51.0,52.0,1,right,J. Brunson 7' driving Layup (13 PTS),[1628973],1610612742.0,DAL,driving,,,Brunson,J. Brunson,,,,,7.27,Made,,,,,13.0,,,,,,,,,,,,,
479,PT10M20.00S,2021-04-01T01:30:31.8Z,4,REGULAR,foul,personal,['2freethrow'],1629029,,,1610612738,79,94,2021-04-01T01:31:01Z,4740000,,,0,,L. Doncic shooting personal FOUL (2 PF) (Walker 2 FT),"[1629029, 202689]",1610612742.0,DAL,shooting,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,101283.0,2.0,0.0,Walker,202689.0
481,PT10M20.00S,2021-04-01T01:30:57.1Z,4,REGULAR,freethrow,1 of 2,[],202689,,,1610612738,80,94,2021-04-01T01:30:57Z,4760000,,,0,,K. Walker Free Throw 1 of 2 (12 PTS),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
482,PT10M20.00S,2021-04-01T01:31:13.8Z,4,REGULAR,freethrow,2 of 2,[],202689,,,1610612738,81,94,2021-04-01T01:31:13Z,4770000,,,0,,K. Walker Free Throw 2 of 2 (13 PTS),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,Made,,,,,13.0,,,,,,,,,,,,,
483,PT10M08.00S,2021-04-01T01:31:27.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,92.72339027595268,57.421875,1610612742,81,96,2021-04-01T01:31:31Z,4780000,37.0,16.0,1,right,J. Brunson driving reverse Layup (15 PTS) (L. Doncic 5 AST),"[1628973, 1629029]",1610612742.0,DAL,driving reverse,,,Brunson,J. Brunson,,,,,4.04,Made,,,,,15.0,L. Doncic,1629029.0,5.0,,,,,,,,,,
485,PT09M49.00S,2021-04-01T01:31:46.1Z,4,REGULAR,3pt,Jump Shot,[],203935,22.552562417871222,88.05912990196079,1610612738,84,96,2021-04-01T01:31:51Z,4800000,-190.0,159.0,1,left,M. Smart 24' 3PT  (14 PTS) (K. Walker 5 AST),"[203935, 202689]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,24.83,Made,,,,,14.0,K. Walker,202689.0,5.0,,,,,,,,,,
487,PT09M21.00S,2021-04-01T01:32:14.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,87.07293035479631,43.451286764705884,1610612742,84,96,2021-04-01T01:32:21Z,4820000,-33.0,69.0,1,right,MISS J. Brunson 7' driving floating Shot,[1628973],1610612742.0,DAL,driving floating,,,Brunson,J. Brunson,,,,,7.64,Missed,,,,,,,,,,,,,,,,,,
488,PT09M20.00S,2021-04-01T01:32:15.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612742,84,96,2021-04-01T01:32:42Z,4830000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,487.0,,,,,,,,,,,,,,,,,
489,PT09M20.00S,2021-04-01T01:32:19.1Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612742,84,96,2021-04-01T01:32:42Z,4840000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT09M18.00S,2021-04-01T01:32:54.3Z,4,REGULAR,turnover,bad pass,[],1626196,,,1610612742,84,96,2021-04-01T01:33:09Z,4850000,,,0,,J. Richardson bad pass TURNOVER (2 TO),"[1626196, 202689]",1610612742.0,DAL,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,2.0,Walker,202689.0,,,,,
491,PT09M18.00S,2021-04-01T01:32:54.3Z,4,REGULAR,steal,,[],202689,,,1610612738,84,96,2021-04-01T01:33:00Z,4860000,,,0,,K. Walker STEAL (1 STL),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,
492,PT09M13.00S,2021-04-01T01:33:02.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202689,6.783837056504599,46.63756127450981,1610612738,86,96,2021-04-01T01:33:15Z,4870000,17.0,11.0,1,left,K. Walker driving Layup (15 PTS),[202689],1610612738.0,BOS,driving,,,Walker,K. Walker,,,,,2.02,Made,,,,,15.0,,,,,,,,,,,,,
493,PT09M13.00S,2021-04-01T01:33:08.1Z,4,REGULAR,foul,personal,['1freethrow'],203501,,,1610612738,86,96,2021-04-01T01:36:03Z,4880000,,,0,,T. Hardaway Jr. shooting personal FOUL (3 PF) (Walker 1 FT),"[203501, 202689]",1610612742.0,DAL,shooting,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,2529.0,3.0,0.0,Walker,202689.0
495,PT09M13.00S,2021-04-01T01:33:22.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,86,96,2021-04-01T01:37:23Z,4900000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT09M13.00S,2021-04-01T01:36:50.0Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],202689,,,1610612738,87,96,2021-04-01T01:36:50Z,4910000,,,0,,K. Walker Free Throw 1 of 1 (16 PTS),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,Made,,,,,16.0,,,,,,,,,,,,,
499,PT08M52.00S,2021-04-01T01:37:10.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203501,90.3580814717477,47.61795343137255,1610612742,87,98,2021-04-01T01:37:14Z,4920000,-12.0,38.0,1,right,T. Hardaway Jr. cutting Layup (7 PTS) (J. Brunson 2 AST),"[203501, 1628973]",1610612742.0,DAL,cutting,,,Hardaway Jr.,T. Hardaway Jr.,,,,,3.99,Made,,,,,7.0,J. Brunson,1628973.0,2.0,,,,,,,,,,
501,PT08M42.00S,2021-04-01T01:37:20.3Z,4,REGULAR,3pt,Jump Shot,[],203935,32.276609724047304,30.95128676470588,1610612738,87,98,2021-04-01T01:37:26Z,4940000,95.0,251.0,1,left,MISS M. Smart 26' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,26.84,Missed,,,,,,,,,,,,,,,,,,
502,PT08M39.00S,2021-04-01T01:37:23.3Z,4,REGULAR,rebound,defensive,[],1626196,,,1610612742,87,98,2021-04-01T01:37:26Z,4950000,,,0,,J. Richardson REBOUND (Off:0 Def:4),[1626196],1610612742.0,DAL,,,,Richardson,J. Richardson,,,,,,,501.0,4.0,4.0,0.0,,,,,,,,,,,,,,
503,PT08M16.00S,2021-04-01T01:37:48.1Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612742,87,98,2021-04-01T01:37:58Z,4960000,,,0,,DAL shot clock Team TURNOVER,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,101283.0,,,,
504,PT08M08.00S,2021-04-01T01:38:13.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202689,8.886333771353483,46.14736519607843,1610612738,87,98,2021-04-01T01:38:17Z,4970000,19.0,31.0,1,left,MISS K. Walker driving Layup,[202689],1610612738.0,BOS,driving,,,Walker,K. Walker,,,,,3.65,Missed,,,,,,,,,,,,,,,,,,
505,PT08M06.00S,2021-04-01T01:38:15.7Z,4,REGULAR,rebound,defensive,[],1626196,,,1610612742,87,98,2021-04-01T01:38:17Z,4980000,,,0,,J. Richardson REBOUND (Off:0 Def:5),[1626196],1610612742.0,DAL,,,,Richardson,J. Richardson,,,,,,,504.0,5.0,5.0,0.0,,,,,,,,,,,,,,
506,PT07M55.00S,2021-04-01T01:38:26.6Z,4,REGULAR,turnover,lost ball,[],1629029,,,1610612742,87,98,2021-04-01T01:38:30Z,4990000,,,0,,L. Doncic lost ball TURNOVER (6 TO),"[1629029, 203935]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,6.0,Smart,203935.0,,,,,
507,PT07M55.00S,2021-04-01T01:38:26.6Z,4,REGULAR,steal,,[],203935,,,1610612738,87,98,2021-04-01T01:38:28Z,5000000,,,0,,M. Smart STEAL (2 STL),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,
508,PT07M46.00S,2021-04-01T01:38:35.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630202,33.196452036793694,25.06893382352941,1610612738,87,98,2021-04-01T01:38:39Z,5010000,125.0,260.0,1,left,MISS P. Pritchard 28' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,28.79,Missed,,,,,,,,,,,,,,,,,,
509,PT07M43.00S,2021-04-01T01:38:38.9Z,4,REGULAR,rebound,defensive,[],1626196,,,1610612742,87,98,2021-04-01T01:38:39Z,5020000,,,0,,J. Richardson REBOUND (Off:0 Def:6),[1626196],1610612742.0,DAL,,,,Richardson,J. Richardson,,,,,,,508.0,6.0,6.0,0.0,,,,,,,,,,,,,,
510,PT07M26.00S,2021-04-01T01:38:55.2Z,4,REGULAR,2pt,Jump Shot,[],1626196,75.24638633377135,46.392463235294116,1610612742,87,98,2021-04-01T01:39:05Z,5030000,-18.0,180.0,1,right,MISS J. Richardson 18' pullup Shot,[1626196],1610612742.0,DAL,pullup,,,Richardson,J. Richardson,,,,,18.11,Missed,,,,,,,,,,,,,,,,,,
511,PT07M23.00S,2021-04-01T01:38:58.2Z,4,REGULAR,rebound,defensive,[],202689,,,1610612738,87,98,2021-04-01T01:39:26Z,5040000,,,0,,K. Walker REBOUND (Off:0 Def:5),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,510.0,5.0,5.0,0.0,,,,,,,,,,,,,,
512,PT07M16.00S,2021-04-01T01:39:05.2Z,4,REGULAR,3pt,Jump Shot,[],1630202,6.258212877792378,96.6375612745098,1610612738,90,98,2021-04-01T01:39:09Z,5050000,-233.0,6.0,1,left,P. Pritchard 3PT  (8 PTS) (M. Smart 6 AST),"[1630202, 203935]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,23.33,Made,,,,,8.0,M. Smart,203935.0,6.0,,,,,,,,,,
514,PT06M52.00S,2021-04-01T01:39:31.6Z,4,REGULAR,foul,offensive,[],1629029,,,1610612742,90,98,2021-04-01T01:39:41Z,5070000,,,0,,L. Doncic offensive FOUL (3 PF),"[1629029, 202689]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,101283.0,3.0,0.0,Walker,202689.0
516,PT06M52.00S,2021-04-01T01:39:31.6Z,4,REGULAR,turnover,offensive foul,[],1629029,,,1610612742,90,98,2021-04-01T01:39:31Z,5090000,,,0,,L. Doncic offensive foul TURNOVER (7 TO),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,7.0,,,101283.0,,,,
517,PT06M52.00S,2021-04-01T01:39:52.0Z,4,REGULAR,foul,technical,['1freethrow'],1629029,,,1610612738,90,98,2021-04-01T01:40:12Z,5100000,,,0,,L. Doncic technical FOUL (1 Tech),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,101283.0,3.0,1.0,,
518,PT06M52.00S,2021-04-01T01:40:13.8Z,4,REGULAR,freethrow,1 of 1,[],202689,,,1610612738,91,98,2021-04-01T01:40:13Z,5110000,,,0,,K. Walker technical Free Throw 1 of 1 (17 PTS),[202689],1610612738.0,BOS,technical,,,Walker,K. Walker,,,,,,Made,,,,,17.0,,,,,,,,,,,,,
519,PT06M52.00S,2021-04-01T01:40:14.6Z,4,REGULAR,substitution,out,[],1630202,,,1610612738,91,98,2021-04-01T01:40:26Z,5120000,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,
520,PT06M52.00S,2021-04-01T01:40:14.6Z,4,REGULAR,substitution,out,[],1628436,,,1610612738,91,98,2021-04-01T01:40:26Z,5130000,,,0,,SUB out: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,
521,PT06M52.00S,2021-04-01T01:40:14.6Z,4,REGULAR,substitution,out,[],1629029,,,1610612738,91,98,2021-04-01T01:40:26Z,5140000,,,0,,SUB out: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,
522,PT06M52.00S,2021-04-01T01:40:14.6Z,4,REGULAR,substitution,in,[],1627759,,,1610612738,91,98,2021-04-01T01:40:26Z,5150000,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,
523,PT06M52.00S,2021-04-01T01:40:14.6Z,4,REGULAR,substitution,in,[],1628369,,,1610612738,91,98,2021-04-01T01:40:26Z,5160000,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,
524,PT06M52.00S,2021-04-01T01:40:14.6Z,4,REGULAR,substitution,in,[],1627827,,,1610612738,91,98,2021-04-01T01:40:26Z,5170000,,,0,,SUB in: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,
525,PT06M40.00S,2021-04-01T01:40:42.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],202689,31.35676741130092,32.176776960784316,1610612738,91,98,2021-04-01T01:40:48Z,5180000,89.0,242.0,1,left,MISS K. Walker 25' step back 3PT,[202689],1610612738.0,BOS,step back,,,Walker,K. Walker,,,,,25.82,Missed,,,,,,,,,,,,,,,,,,
526,PT06M36.00S,2021-04-01T01:40:46.4Z,4,REGULAR,rebound,defensive,[],1628973,,,1610612742,91,98,2021-04-01T01:40:48Z,5190000,,,0,,J. Brunson REBOUND (Off:0 Def:4),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,525.0,4.0,4.0,0.0,,,,,,,,,,,,,,
527,PT06M30.00S,2021-04-01T01:40:51.7Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1627827,71.56701708278581,16.245404411764707,1610612742,91,101,2021-04-01T01:41:02Z,5200000,-169.0,215.0,1,right,D. Finney-Smith 27' 3PT  (11 PTS) (J. Brunson 3 AST),"[1627827, 1628973]",1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,27.32,Made,,,,,11.0,J. Brunson,1628973.0,3.0,,,,,,,,,,
529,PT06M07.00S,2021-04-01T01:41:16.3Z,4,REGULAR,foul,offensive,[],1628369,,,1610612738,91,101,2021-04-01T01:41:26Z,5220000,,,0,,J. Tatum charge offensive FOUL (1 PF),"[1628369, 1628973]",1610612738.0,BOS,charge,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,1626300.0,1.0,0.0,Brunson,1628973.0
