actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
177,PT09M51.00S,2021-04-22T23:38:55.1Z,2,REGULAR,3pt,Jump Shot,[],1628369,32.013797634691194,35.60814950980392,1610612738,33,21,2021-04-22T23:39:01Z,1710000,72.0,248.0,1,left,MISS J. Tatum 25' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,25.86,Missed,,,,,,,,,,,,,,,,,,,
178,PT09M48.00S,2021-04-22T23:38:58.1Z,2,REGULAR,rebound,offensive,[],1629684,,,1610612738,33,21,2021-04-22T23:39:01Z,1720000,,,0,,G. Williams REBOUND (Off:1 Def:0),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,177.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
179,PT09M35.00S,2021-04-22T23:39:11.1Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1630202,7.835085413929041,71.14736519607843,1610612738,35,21,2021-04-22T23:39:21Z,1730000,-106.0,21.0,1,left,P. Pritchard 10' driving floating Jump Shot (4 PTS) (J. Parker 2 AST),"[1630202, 203953]",1610612738.0,BOS,driving floating,,,Pritchard,P. Pritchard,,,,,10.78,Made,,,,,4.0,J. Parker,203953.0,2.0,,,,,,,,,,,
181,PT09M34.00S,2021-04-22T23:39:16.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,35,21,2021-04-22T23:39:16Z,1750000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT09M34.00S,2021-04-22T23:41:36.8Z,2,REGULAR,substitution,out,[],203967,,,1610612756,35,21,2021-04-22T23:41:55Z,1760000,,,0,,SUB out: D. Saric,[203967],1610612756.0,PHX,,,,Saric,D. Saric,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT09M34.00S,2021-04-22T23:41:36.8Z,2,REGULAR,substitution,out,[],1628470,,,1610612756,35,21,2021-04-22T23:41:55Z,1770000,,,0,,SUB out: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT09M34.00S,2021-04-22T23:41:36.8Z,2,REGULAR,substitution,in,[],204038,,,1610612756,35,21,2021-04-22T23:41:55Z,1780000,,,0,,SUB in: L. Galloway,[204038],1610612756.0,PHX,,,,Galloway,L. Galloway,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT09M34.00S,2021-04-22T23:41:36.8Z,2,REGULAR,substitution,in,[],1629028,,,1610612756,35,21,2021-04-22T23:41:55Z,1790000,,,0,,SUB in: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT09M18.00S,2021-04-22T23:42:24.8Z,2,REGULAR,3pt,Jump Shot,[],101108,65.52233902759527,48.59834558823529,1610612756,35,24,2021-04-22T23:42:29Z,1800000,-7.0,272.0,1,right,C. Paul 27' 3PT  (7 PTS) (J. Carter 1 AST),"[101108, 1628975]",1610612756.0,PHX,,,,Paul,C. Paul,,,,,27.17,Made,,,,,7.0,J. Carter,1628975.0,1.0,,,,,,,,,,,
188,PT08M59.00S,2021-04-22T23:42:44.7Z,2,REGULAR,turnover,discontinued dribble,[],203953,,,1610612738,35,24,2021-04-22T23:42:56Z,1820000,,,0,,J. Parker discontinued dribble TURNOVER (1 TO),[203953],1610612738.0,BOS,,,,Parker,J. Parker,,,,,,,,,,,,,,,1662.0,,,,,1.0,,,,,
189,PT08M52.00S,2021-04-22T23:42:59.2Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1629028,80.946123521682,69.94485294117648,1610612756,35,26,2021-04-22T23:43:07Z,1830000,100.0,127.0,1,right,D. Ayton 16' turnaround Jump Shot (2 PTS) (M. Bridges 2 AST),"[1629028, 1628969]",1610612756.0,PHX,turnaround,,,Ayton,D. Ayton,,,,,16.11,Made,,,,,2.0,M. Bridges,1628969.0,2.0,,,,,,,,,,,
191,PT08M33.00S,2021-04-22T23:43:21.3Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,35,26,2021-04-22T23:43:21Z,1850000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT08M28.00S,2021-04-22T23:43:37.1Z,2,REGULAR,turnover,out-of-bounds,[],203953,,,1610612738,35,26,2021-04-22T23:43:43Z,1860000,,,0,,J. Parker bad pass out-of-bounds TURNOVER (2 TO),[203953],1610612738.0,BOS,bad pass,,,Parker,J. Parker,,,,,,,,,,,,,,,1662.0,,,,,2.0,,,,,
193,PT08M23.00S,2021-04-22T23:43:44.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628969,92.06636005256242,95.90226715686273,1610612756,35,26,2021-04-22T23:43:52Z,1870000,230.0,22.0,1,right,MISS M. Bridges 3PT,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,23.06,Missed,,,,,,,,,,,,,,,,,,,
194,PT08M21.00S,2021-04-22T23:43:46.9Z,2,REGULAR,rebound,defensive,[],203953,,,1610612738,35,26,2021-04-22T23:43:52Z,1880000,,,0,,J. Parker REBOUND (Off:0 Def:3),[203953],1610612738.0,BOS,,,,Parker,J. Parker,,,,,,,193.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
195,PT08M11.00S,2021-04-22T23:43:56.8Z,2,REGULAR,3pt,Jump Shot,[],1630202,31.61957950065703,69.18658088235294,1610612738,35,26,2021-04-22T23:44:03Z,1890000,-96.0,245.0,1,left,MISS P. Pritchard 26' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,26.28,Missed,,,,,,,,,,,,,,,,,,,
196,PT08M09.00S,2021-04-22T23:43:58.8Z,2,REGULAR,rebound,defensive,[],1629028,,,1610612756,35,26,2021-04-22T23:44:03Z,1900000,,,0,,D. Ayton REBOUND (Off:1 Def:2),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,195.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
197,PT08M02.00S,2021-04-22T23:44:06.1Z,2,REGULAR,foul,personal,['3freethrow'],203953,,,1610612756,35,26,2021-04-22T23:44:18Z,1910000,,,0,,J. Parker shooting personal FOUL (1 PF) (Paul 3 FT),"[203953, 101108]",1610612738.0,BOS,shooting,,,Parker,J. Parker,,,,,,,,,,,,,,,1662.0,1.0,0.0,Paul,101108.0,,,,,,
199,PT08M02.00S,2021-04-22T23:44:34.8Z,2,REGULAR,freethrow,1 of 3,[],101108,,,1610612756,35,27,2021-04-22T23:44:34Z,1930000,,,0,,C. Paul Free Throw 1 of 3 (8 PTS),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,Made,,,,,8.0,,,,,,,,,,,,,,
200,PT08M02.00S,2021-04-22T23:44:50.0Z,2,REGULAR,freethrow,2 of 3,[],101108,,,1610612756,35,28,2021-04-22T23:44:50Z,1940000,,,0,,C. Paul Free Throw 2 of 3 (9 PTS),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,Made,,,,,9.0,,,,,,,,,,,,,,
201,PT08M02.00S,2021-04-22T23:44:50.7Z,2,REGULAR,substitution,out,[],1629684,,,1610612756,35,28,2021-04-22T23:44:57Z,1950000,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT08M02.00S,2021-04-22T23:44:50.7Z,2,REGULAR,substitution,out,[],203953,,,1610612756,35,28,2021-04-22T23:44:57Z,1960000,,,0,,SUB out: J. Parker,[203953],1610612738.0,BOS,,,,Parker,J. Parker,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT08M02.00S,2021-04-22T23:44:50.7Z,2,REGULAR,substitution,in,[],202684,,,1610612756,35,28,2021-04-22T23:44:57Z,1970000,,,0,,SUB in: T. Thompson,[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT08M02.00S,2021-04-22T23:44:50.7Z,2,REGULAR,substitution,in,[],1629641,,,1610612756,35,28,2021-04-22T23:44:57Z,1980000,,,0,,SUB in: R. Langford,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT08M02.00S,2021-04-22T23:45:17.4Z,2,REGULAR,freethrow,3 of 3,[],101108,,,1610612756,35,29,2021-04-22T23:45:17Z,1990000,,,0,,C. Paul Free Throw 3 of 3 (10 PTS),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,Made,,,,,10.0,,,,,,,,,,,,,,
206,PT07M42.00S,2021-04-22T23:45:38.9Z,2,REGULAR,3pt,Jump Shot,[],1629641,27.808804204993432,78.99050245098039,1610612738,35,29,2021-04-22T23:45:45Z,2000000,-145.0,209.0,1,left,MISS R. Langford 25' 3PT,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,25.43,Missed,,,,,,,,,,,,,,,,,,,
207,PT07M40.00S,2021-04-22T23:45:40.9Z,2,REGULAR,rebound,defensive,[],101108,,,1610612756,35,29,2021-04-22T23:45:45Z,2010000,,,0,,C. Paul REBOUND (Off:0 Def:2),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,206.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
208,PT07M33.00S,2021-04-22T23:45:47.2Z,2,REGULAR,3pt,Jump Shot,[],1628969,73.66951379763469,14.284620098039216,1610612756,35,29,2021-04-22T23:45:55Z,2020000,-179.0,195.0,1,right,MISS M. Bridges 26' 3PT,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,26.44,Missed,,,,,,,,,,,,,,,,,,,
209,PT07M31.00S,2021-04-22T23:45:49.2Z,2,REGULAR,rebound,defensive,[],1628400,,,1610612738,35,29,2021-04-22T23:45:55Z,2030000,,,0,,S. Ojeleye REBOUND (Off:0 Def:2),[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,,,208.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
210,PT07M19.00S,2021-04-22T23:46:01.5Z,2,REGULAR,turnover,bad pass,[],202684,,,1610612738,35,29,2021-04-22T23:46:04Z,2040000,,,0,,T. Thompson bad pass TURNOVER (2 TO),"[202684, 204038]",1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,2.0,Galloway,204038.0,,,
211,PT07M19.00S,2021-04-22T23:46:01.5Z,2,REGULAR,steal,,[],204038,,,1610612756,35,29,2021-04-22T23:46:02Z,2050000,,,0,,L. Galloway STEAL (1 STL),[204038],1610612756.0,PHX,,,,Galloway,L. Galloway,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT07M16.00S,2021-04-22T23:46:05.0Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628975,73.14388961892247,16.00030637254902,1610612756,35,29,2021-04-22T23:46:12Z,2060000,-170.0,200.0,1,right,MISS J. Carter 26' 3PT,[1628975],1610612756.0,PHX,,,,Carter,J. Carter,,,,,26.24,Missed,,,,,,,,,,,,,,,,,,,
213,PT07M14.00S,2021-04-22T23:46:07.0Z,2,REGULAR,rebound,defensive,[],202684,,,1610612738,35,29,2021-04-22T23:46:12Z,2070000,,,0,,T. Thompson REBOUND (Off:1 Def:3),[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,212.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
214,PT07M04.00S,2021-04-22T23:46:21.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,35,29,2021-04-22T23:46:21Z,2080000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT07M04.00S,2021-04-22T23:48:42.2Z,2,REGULAR,substitution,out,[],1630202,,,1610612738,35,29,2021-04-22T23:49:08Z,2090000,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT07M04.00S,2021-04-22T23:48:42.2Z,2,REGULAR,substitution,in,[],202689,,,1610612738,35,29,2021-04-22T23:49:08Z,2100000,,,0,,SUB in: K. Walker,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT06M55.00S,2021-04-22T23:49:30.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,10.200394218134035,47.86305147058824,1610612738,35,29,2021-04-22T23:49:41Z,2110000,11.0,43.0,1,left,MISS J. Tatum driving Layup,[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,4.47,Missed,,,,,,,,,,,,,,,,,,,
218,PT06M54.00S,2021-04-22T23:49:31.6Z,2,REGULAR,rebound,offensive,[],1629641,,,1610612738,35,29,2021-04-22T23:49:41Z,2120000,,,0,,R. Langford REBOUND (Off:1 Def:0),[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,217.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
219,PT06M53.00S,2021-04-22T23:49:33.8Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629641,5.590000152587891,50.0,1610612738,37,29,2021-04-22T23:49:47Z,2130000,0.0,0.0,1,left,R. Langford tip Layup (2 PTS),[1629641],1610612738.0,BOS,tip,,,Langford,R. Langford,,,,,0.0,Made,,,,,2.0,,,,,,,,,,,,,,
220,PT06M37.00S,2021-04-22T23:49:49.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],204038,92.90407358738501,58.18014705882353,1610612756,37,29,2021-04-22T23:50:02Z,2140000,41.0,14.0,1,right,MISS L. Galloway driving finger roll Layup,[204038],1610612756.0,PHX,driving finger roll,,,Galloway,L. Galloway,,,,,4.33,Missed,,,,,,,,,,,,,,,,,,,
221,PT06M35.00S,2021-04-22T23:49:51.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612738,37,29,2021-04-22T23:50:02Z,2150000,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,220.0,,,,,,,,,,,,,,,,,,
222,PT06M35.00S,2021-04-22T23:49:54.9Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,37,29,2021-04-22T23:49:54Z,2160000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT06M11.00S,2021-04-22T23:50:20.7Z,2,REGULAR,turnover,bad pass,[],1628369,,,1610612738,37,29,2021-04-22T23:50:25Z,2170000,,,0,,J. Tatum bad pass TURNOVER (2 TO),"[1628369, 204038]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,2.0,Galloway,204038.0,,,
224,PT06M11.00S,2021-04-22T23:50:20.7Z,2,REGULAR,steal,,[],204038,,,1610612756,37,29,2021-04-22T23:50:22Z,2180000,,,0,,L. Galloway STEAL (2 STL),[204038],1610612756.0,PHX,,,,Galloway,L. Galloway,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT06M09.00S,2021-04-22T23:50:25.6Z,2,REGULAR,turnover,out-of-bounds,[],204038,,,1610612756,37,29,2021-04-22T23:50:33Z,2190000,,,0,,L. Galloway bad pass out-of-bounds TURNOVER (1 TO),[204038],1610612756.0,PHX,bad pass,,,Galloway,L. Galloway,,,,,,,,,,,,,,,1627962.0,,,,,1.0,,,,,
226,PT06M08.00S,2021-04-22T23:50:41.2Z,2,REGULAR,turnover,inbound,[],1628400,,,1610612738,37,29,2021-04-22T23:51:00Z,2200000,,,0,,S. Ojeleye inbound TURNOVER (1 TO),[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,1627962.0,,,,,1.0,,,,,
227,PT06M08.00S,2021-04-22T23:50:48.6Z,2,REGULAR,substitution,out,[],1628369,,,1610612756,37,29,2021-04-22T23:51:08Z,2210000,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT06M08.00S,2021-04-22T23:50:48.6Z,2,REGULAR,substitution,out,[],1628400,,,1610612756,37,29,2021-04-22T23:51:08Z,2220000,,,0,,SUB out: S. Ojeleye,[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT06M08.00S,2021-04-22T23:50:48.6Z,2,REGULAR,substitution,out,[],204038,,,1610612756,37,29,2021-04-22T23:51:08Z,2230000,,,0,,SUB out: L. Galloway,[204038],1610612756.0,PHX,,,,Galloway,L. Galloway,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT06M08.00S,2021-04-22T23:50:48.6Z,2,REGULAR,substitution,out,[],1628975,,,1610612756,37,29,2021-04-22T23:51:08Z,2240000,,,0,,SUB out: J. Carter,[1628975],1610612756.0,PHX,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M08.00S,2021-04-22T23:50:48.6Z,2,REGULAR,substitution,in,[],1630174,,,1610612756,37,29,2021-04-22T23:51:08Z,2250000,,,0,,SUB in: A. Nesmith,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M08.00S,2021-04-22T23:50:48.6Z,2,REGULAR,substitution,in,[],203935,,,1610612756,37,29,2021-04-22T23:51:08Z,2260000,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M08.00S,2021-04-22T23:50:48.6Z,2,REGULAR,substitution,in,[],1626164,,,1610612756,37,29,2021-04-22T23:51:08Z,2270000,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M08.00S,2021-04-22T23:50:48.6Z,2,REGULAR,substitution,in,[],1629661,,,1610612756,37,29,2021-04-22T23:51:08Z,2280000,,,0,,SUB in: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M01.00S,2021-04-22T23:51:18.8Z,2,REGULAR,foul,personal,[],1630174,,,1610612756,37,29,2021-04-22T23:51:25Z,2290000,,,0,,A. Nesmith personal FOUL (1 PF),"[1630174, 101108]",1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,1662.0,1.0,0.0,Paul,101108.0,,,,,,
237,PT05M53.00S,2021-04-22T23:51:45.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",101108,82.1287779237845,41.39093137254902,1610612756,37,31,2021-04-22T23:51:50Z,2310000,-43.0,115.0,1,right,C. Paul 12' pullup Jump Shot (12 PTS),[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,12.32,Made,,,,,12.0,,,,,,,,,,,,,,
238,PT05M32.00S,2021-04-22T23:52:05.3Z,2,REGULAR,3pt,Jump Shot,[],203935,26.231931668856767,81.19638480392157,1610612738,37,31,2021-04-22T23:52:11Z,2320000,-156.0,194.0,1,left,MISS M. Smart 24' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,24.9,Missed,,,,,,,,,,,,,,,,,,,
239,PT05M29.00S,2021-04-22T23:52:08.3Z,2,REGULAR,rebound,defensive,[],1629028,,,1610612756,37,31,2021-04-22T23:52:11Z,2330000,,,0,,D. Ayton REBOUND (Off:1 Def:3),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,238.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
240,PT05M26.00S,2021-04-22T23:52:11.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626164,92.72339027595268,47.372855392156865,1610612756,37,33,2021-04-22T23:52:19Z,2340000,-13.0,16.0,1,right,D. Booker running Layup (7 PTS) (D. Ayton 1 AST),"[1626164, 1629028]",1610612756.0,PHX,running,,,Booker,D. Booker,,,,,2.06,Made,,,,,7.0,D. Ayton,1629028.0,1.0,,,,,,,,,,,
242,PT05M08.00S,2021-04-22T23:52:29.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203935,11.383048620236531,40.510110294117645,1610612738,39,33,2021-04-22T23:52:41Z,2360000,47.0,55.0,1,left,M. Smart 7' driving bank Jump Shot (7 PTS),[203935],1610612738.0,BOS,driving bank,,,Smart,M. Smart,,,,,7.22,Made,,,,,7.0,,,,,,,,,,,,,,
243,PT04M46.00S,2021-04-22T23:52:51.5Z,2,REGULAR,3pt,Jump Shot,[],101108,68.15045992115637,70.65716911764706,1610612756,39,33,2021-04-22T23:53:00Z,2370000,103.0,247.0,1,right,MISS C. Paul 26' step back 3PT,[101108],1610612756.0,PHX,step back,,,Paul,C. Paul,,,,,26.76,Missed,,,,,,,,,,,,,,,,,,,
244,PT04M43.00S,2021-04-22T23:52:54.5Z,2,REGULAR,rebound,defensive,[],1630174,,,1610612738,39,33,2021-04-22T23:53:00Z,2380000,,,0,,A. Nesmith REBOUND (Off:0 Def:1),[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,243.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
245,PT04M33.00S,2021-04-22T23:53:04.6Z,2,REGULAR,2pt,Jump Shot,[],1629641,8.229303547963205,67.22579656862744,1610612738,39,33,2021-04-22T23:53:11Z,2390000,-86.0,25.0,1,left,MISS R. Langford 8' driving floating Shot,[1629641],1610612738.0,BOS,driving floating,,,Langford,R. Langford,,,,,8.96,Missed,,,,,,,,,,,,,,,,,,,
246,PT04M32.00S,2021-04-22T23:53:05.6Z,2,REGULAR,rebound,offensive,[],202684,,,1610612738,39,33,2021-04-22T23:53:11Z,2400000,,,0,,T. Thompson REBOUND (Off:2 Def:3),[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,245.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
247,PT04M31.00S,2021-04-22T23:53:07.6Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",202684,5.590000152587891,50.0,1610612738,39,33,2021-04-22T23:53:20Z,2410000,0.0,0.0,1,left,MISS T. Thompson tip Layup,[202684],1610612738.0,BOS,tip,,,Thompson,T. Thompson,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
248,PT04M29.00S,2021-04-22T23:53:09.6Z,2,REGULAR,rebound,defensive,[],1626164,,,1610612756,39,33,2021-04-22T23:53:20Z,2420000,,,0,,D. Booker REBOUND (Off:1 Def:2),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,247.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
249,PT04M14.00S,2021-04-22T23:53:23.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,80.15768725361366,41.93857230392157,1610612756,39,33,2021-04-22T23:53:30Z,2430000,-40.0,134.0,1,right,MISS D. Booker 13' pullup Shot,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,13.99,Missed,,,,,,,,,,,,,,,,,,,
250,PT04M12.00S,2021-04-22T23:53:25.2Z,2,REGULAR,rebound,defensive,[],202684,,,1610612738,39,33,2021-04-22T23:53:30Z,2440000,,,0,,T. Thompson REBOUND (Off:2 Def:4),[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,249.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
251,PT04M04.00S,2021-04-22T23:53:36.2Z,2,REGULAR,foul,personal,[],1629028,,,1610612738,39,33,2021-04-22T23:53:50Z,2450000,,,0,,D. Ayton personal FOUL (1 PF),"[1629028, 202689]",1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,1627962.0,1.0,0.0,Walker,202689.0,,,,,,
253,PT04M04.00S,2021-04-22T23:53:43.5Z,2,REGULAR,substitution,out,[],101108,,,1610612738,39,33,2021-04-22T23:53:48Z,2470000,,,0,,SUB out: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT04M04.00S,2021-04-22T23:53:43.5Z,2,REGULAR,substitution,in,[],1626166,,,1610612738,39,33,2021-04-22T23:53:48Z,2480000,,,0,,SUB in: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT03M54.00S,2021-04-22T23:54:11.8Z,2,REGULAR,3pt,Jump Shot,[],202689,23.340998685939553,91.24540441176471,1610612738,42,33,2021-04-22T23:54:18Z,2490000,-206.0,167.0,1,left,K. Walker 26' 3PT turnaround (14 PTS),[202689],1610612738.0,BOS,turnaround,,,Walker,K. Walker,,,,,26.53,Made,,,,,14.0,,,,,,,,,,,,,,
256,PT03M35.00S,2021-04-22T23:54:29.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629028,86.5473061760841,46.88265931372549,1610612756,42,35,2021-04-22T23:54:34Z,2500000,-16.0,74.0,1,right,D. Ayton 7' cutting Layup (4 PTS) (D. Booker 2 AST),"[1629028, 1626164]",1610612756.0,PHX,cutting,,,Ayton,D. Ayton,,,,,7.56,Made,,,,,4.0,D. Booker,1626164.0,2.0,,,,,,,,,,,
258,PT03M20.00S,2021-04-22T23:54:43.9Z,2,REGULAR,3pt,Jump Shot,[],1630174,6.258212877792378,3.5003063725490198,1610612738,45,35,2021-04-22T23:54:48Z,2520000,232.0,6.0,1,left,A. Nesmith 3PT  (3 PTS) (K. Walker 2 AST),"[1630174, 202689]",1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,23.26,Made,,,,,3.0,K. Walker,202689.0,2.0,,,,,,,,,,,
260,PT03M05.00S,2021-04-22T23:54:58.8Z,2,REGULAR,3pt,Jump Shot,[],1626166,67.49342969776609,74.08854166666666,1610612756,45,35,2021-04-22T23:55:05Z,2540000,120.0,253.0,1,right,MISS C. Payne 28' pullup 3PT,[1626166],1610612756.0,PHX,pullup,,,Payne,C. Payne,,,,,28.03,Missed,,,,,,,,,,,,,,,,,,,
261,PT03M03.00S,2021-04-22T23:55:00.8Z,2,REGULAR,rebound,defensive,[],202684,,,1610612738,45,35,2021-04-22T23:55:05Z,2550000,,,0,,T. Thompson REBOUND (Off:2 Def:5),[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,260.0,7.0,5.0,2.0,,,,,,,,,,,,,,,
262,PT02M57.00S,2021-04-22T23:55:09.1Z,2,REGULAR,turnover,out-of-bounds,[],1630174,,,1610612738,45,35,2021-04-22T23:55:15Z,2560000,,,0,,A. Nesmith bad pass out-of-bounds TURNOVER (1 TO),[1630174],1610612738.0,BOS,bad pass,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,1627961.0,,,,,1.0,,,,,
