actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value,blockPlayerName,blockPersonId
534,PT11M39.00S,2021-05-01T01:25:23.8Z,4,REGULAR,foul,personal,[],1627759,,,1610612759,90,103,2021-05-01T01:25:34Z,5250000,,,0,,J. Brown personal FOUL (1 PF),"[1627759, 201988]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,1198.0,1.0,0.0,Mills,201988.0,,,
536,PT11M28.00S,2021-05-01T01:25:59.7Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1627751,11.12023653088042,47.127757352941174,1610612759,90,105,2021-05-01T01:26:06Z,5270000,14.0,52.0,1,left,J. Poeltl driving Hook (10 PTS) (D. Murray 6 AST),"[1627751, 1627749]",1610612759.0,SAS,driving,,,Poeltl,J. Poeltl,,,,,5.4,Made,10.0,,,,,,,,D. Murray,1627749.0,6.0,,,,,,,,
538,PT11M15.00S,2021-05-01T01:26:12.2Z,4,REGULAR,3pt,Jump Shot,[],1630174,65.25952693823915,36.34344362745098,1610612738,93,105,2021-05-01T01:26:16Z,5290000,-68.0,274.0,1,right,A. Nesmith 28' 3PT  (8 PTS) (J. Tatum 4 AST),"[1630174, 1628369]",1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,28.25,Made,8.0,,,,,,,,J. Tatum,1628369.0,4.0,,,,,,,,
540,PT10M59.00S,2021-05-01T01:26:32.2Z,4,REGULAR,3pt,Jump Shot,[],201988,18.610381077529567,95.41207107843137,1610612759,93,105,2021-05-01T01:27:37Z,5310000,-227.0,122.0,1,left,MISS P. Mills 25' 3PT,[201988],1610612759.0,SAS,,,,Mills,P. Mills,,,,,25.8,Missed,,,,,,,,,,,,,,,,,,,
541,PT10M57.00S,2021-05-01T01:26:34.2Z,4,REGULAR,rebound,offensive,[],1627751,,,1610612759,93,105,2021-05-01T01:27:37Z,5320000,,,0,,J. Poeltl REBOUND (Off:4 Def:3),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,540.0,7.0,3.0,4.0,,,,,,,,,,,,,,
542,PT10M57.00S,2021-05-01T01:26:36.2Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627751,5.590000152587891,50.0,1610612759,93,105,2021-05-01T01:27:20Z,5330000,0.0,0.0,1,left,MISS J. Poeltl tip Layup,[1627751],1610612759.0,SAS,tip,,,Poeltl,J. Poeltl,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
543,PT10M56.00S,2021-05-01T01:26:37.2Z,4,REGULAR,rebound,offensive,[],1627751,,,1610612759,93,105,2021-05-01T01:27:20Z,5340000,,,0,,J. Poeltl REBOUND (Off:5 Def:3),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,542.0,8.0,3.0,5.0,,,,,,,,,,,,,,
544,PT10M55.00S,2021-05-01T01:26:51.3Z,4,REGULAR,foul,personal,['2freethrow'],1628369,,,1610612759,93,105,2021-05-01T01:27:02Z,5350000,,,0,,J. Tatum shooting personal FOUL (2 PF) (Poeltl 2 FT),"[1628369, 1627751]",1610612738.0,BOS,shooting,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,1198.0,2.0,0.0,Poeltl,1627751.0,,,
546,PT10M55.00S,2021-05-01T01:27:11.0Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1627751,,,1610612759,93,106,2021-05-01T01:27:11Z,5370000,,,0,,J. Poeltl Free Throw 1 of 2 (11 PTS),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,Made,11.0,,,,,,,,,,,,,,,,,,
547,PT10M55.00S,2021-05-01T01:27:13.8Z,4,REGULAR,substitution,out,[],1629640,,,1610612759,93,106,2021-05-01T01:27:17Z,5380000,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT10M55.00S,2021-05-01T01:27:13.8Z,4,REGULAR,substitution,in,[],1630170,,,1610612759,93,106,2021-05-01T01:27:17Z,5390000,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT10M55.00S,2021-05-01T01:27:31.8Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1627751,,,1610612759,93,107,2021-05-01T01:27:31Z,5400000,,,0,,J. Poeltl Free Throw 2 of 2 (12 PTS),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
550,PT10M44.00S,2021-05-01T01:27:46.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628369,92.9862023653088,45.166973039215684,1610612738,95,107,2021-05-01T01:28:00Z,5410000,-24.0,13.0,1,right,J. Tatum driving DUNK (31 PTS) (A. Nesmith 1 AST),"[1628369, 1630174]",1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,2.77,Made,31.0,,,,,,,,A. Nesmith,1630174.0,1.0,,,,,,,,
552,PT10M22.00S,2021-05-01T01:28:07.6Z,4,REGULAR,2pt,Jump Shot,[],200752,9.986859395532194,79.74877450980392,1610612759,95,109,2021-05-01T01:28:17Z,5430000,-149.0,41.0,1,left,R. Gay 15' turnaround fadeaway Jump Shot (16 PTS),[200752],1610612759.0,SAS,turnaround fadeaway,,,Gay,R. Gay,,,,,15.44,Made,16.0,,,,,,,,,,,,,,,,,,
553,PT10M04.00S,2021-05-01T01:28:26.8Z,4,REGULAR,3pt,Jump Shot,[],1628369,71.96123521681997,82.66697303921569,1610612738,98,109,2021-05-01T01:28:32Z,5440000,163.0,211.0,1,right,J. Tatum 26' 3PT  (34 PTS) (J. Brown 1 AST),"[1628369, 1627759]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,26.69,Made,34.0,,,,,,,,J. Brown,1627759.0,1.0,,,,,,,,
555,PT10M04.00S,2021-05-01T01:28:31.6Z,4,REGULAR,foul,personal,['1freethrow'],1627749,,,1610612738,98,109,2021-05-01T01:28:46Z,5460000,,,0,,D. Murray shooting personal FOUL (4 PF) (Tatum 1 FT),"[1627749, 1628369]",1610612759.0,SAS,shooting,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,1628951.0,4.0,0.0,Tatum,1628369.0,,,
557,PT10M04.00S,2021-05-01T01:28:56.4Z,4,REGULAR,freethrow,1 of 1,[],1628369,,,1610612738,99,109,2021-05-01T01:28:56Z,5480000,,,0,,J. Tatum Free Throw 1 of 1 (35 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,35.0,,,,,,,,,,,,,,,,,,
558,PT09M51.00S,2021-05-01T01:29:12.3Z,4,REGULAR,turnover,bad pass,[],1627751,,,1610612759,99,109,2021-05-01T01:30:40Z,5490000,,,0,,J. Poeltl bad pass TURNOVER (1 TO),"[1627751, 1630202]",1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,1.0,Pritchard,1630202.0,,,,,,,,,,,
559,PT09M51.00S,2021-05-01T01:29:12.3Z,4,REGULAR,steal,,[],1630202,,,1610612738,99,109,2021-05-01T01:29:14Z,5500000,,,0,,P. Pritchard STEAL (1 STL),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT09M46.00S,2021-05-01T01:29:22.3Z,4,REGULAR,foul,personal,[],200752,,,1610612738,99,109,2021-05-01T01:29:28Z,5510000,,,0,,R. Gay personal FOUL (1 PF),"[200752, 202684]",1610612759.0,SAS,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,1198.0,1.0,0.0,Thompson,202684.0,,,
562,PT09M46.00S,2021-05-01T01:29:28.8Z,4,REGULAR,substitution,out,[],201988,,,1610612738,99,109,2021-05-01T01:29:33Z,5530000,,,0,,SUB out: P. Mills,[201988],1610612759.0,SAS,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT09M46.00S,2021-05-01T01:29:28.8Z,4,REGULAR,substitution,in,[],201942,,,1610612738,99,109,2021-05-01T01:29:33Z,5540000,,,0,,SUB in: D. DeRozan,[201942],1610612759.0,SAS,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT09M34.00S,2021-05-01T01:29:55.1Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627759,88.78120893561103,61.34344362745098,1610612738,99,109,2021-05-01T01:30:03Z,5550000,57.0,53.0,1,right,MISS J. Brown 7' turnaround fadeaway Shot,[1627759],1610612738.0,BOS,turnaround fadeaway,,,Brown,J. Brown,,,,,7.76,Missed,,,,,,,,,,,,,,,,,,,
565,PT09M30.00S,2021-05-01T01:29:58.3Z,4,REGULAR,rebound,offensive,[],202684,,,1610612738,99,109,2021-05-01T01:29:58Z,5560000,,,0,,T. Thompson REBOUND (Off:7 Def:6),[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,,564.0,13.0,6.0,7.0,,,,,,,,,,,,,,
566,PT09M26.00S,2021-05-01T01:30:03.9Z,4,REGULAR,foul,personal,['2freethrow'],1630170,,,1610612738,99,109,2021-05-01T01:30:15Z,5570000,,,0,,D. Vassell shooting personal FOUL (5 PF) (Tatum 2 FT),"[1630170, 1628369]",1610612759.0,SAS,shooting,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,1179.0,5.0,0.0,Tatum,1628369.0,,,
568,PT09M26.00S,2021-05-01T01:30:29.3Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1628369,,,1610612738,100,109,2021-05-01T01:30:29Z,5590000,,,0,,J. Tatum Free Throw 1 of 2 (36 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,36.0,,,,,,,,,,,,,,,,,,
569,PT09M26.00S,2021-05-01T01:30:46.0Z,4,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1628369,,,1610612738,101,109,2021-05-01T01:30:46Z,5600000,,,0,,J. Tatum Free Throw 2 of 2 (37 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,37.0,,,,,,,,,,,,,,,,,,
570,PT09M11.00S,2021-05-01T01:31:04.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],200752,12.040078843626807,64.28462009803921,1610612759,101,109,2021-05-01T01:34:14Z,5610000,-71.0,61.0,1,left,MISS R. Gay 9' pullup Shot - blocked,"[200752, 1628369]",1610612759.0,SAS,pullup,,,Gay,R. Gay,,,,,9.37,Missed,,,,,,,,,,,,,,,,,,Tatum,1628369.0
601,PT09M11.00S,2021-05-01T01:31:04.7Z,4,REGULAR,block,,[],1628369,,,1610612759,101,109,2021-05-01T01:37:43Z,5615000,,,0,,J. Tatum BLOCK (1 BLK),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT09M10.00S,2021-05-01T01:31:05.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612759,101,109,2021-05-01T01:37:43Z,5620000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,570.0,,,,,,,,,,,,,,,,,
572,PT09M08.00S,2021-05-01T01:31:26.1Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],201942,9.017739816031538,73.59834558823529,1610612759,101,111,2021-05-01T01:31:30Z,5630000,-118.0,32.0,1,left,D. DeRozan 12' Jump Shot (19 PTS) (D. Murray 7 AST),"[201942, 1627749]",1610612759.0,SAS,,,,DeRozan,D. DeRozan,,,,,12.23,Made,19.0,,,,,,,,D. Murray,1627749.0,7.0,,,,,,,,
574,PT08M56.00S,2021-05-01T01:31:39.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,89.56964520367937,65.01991421568627,1610612738,101,111,2021-05-01T01:31:55Z,5650000,75.0,46.0,1,right,MISS J. Tatum 8' driving Layup,[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,8.78,Missed,,,,,,,,,,,,,,,,,,,
575,PT08M54.00S,2021-05-01T01:31:41.7Z,4,REGULAR,rebound,offensive,[],202684,,,1610612738,101,111,2021-05-01T01:31:55Z,5660000,,,0,,T. Thompson REBOUND (Off:8 Def:6),[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,,574.0,14.0,6.0,8.0,,,,,,,,,,,,,,
576,PT08M54.00S,2021-05-01T01:31:43.6Z,4,REGULAR,foul,personal,['2freethrow'],200752,,,1610612738,101,111,2021-05-01T01:31:56Z,5670000,,,0,,R. Gay shooting personal FOUL (2 PF) (Thompson 2 FT),"[200752, 202684]",1610612759.0,SAS,shooting,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,1198.0,2.0,0.0,Thompson,202684.0,,,
578,PT08M54.00S,2021-05-01T01:32:14.2Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],202684,,,1610612738,102,111,2021-05-01T01:32:14Z,5690000,,,0,,T. Thompson Free Throw 1 of 2 (7 PTS),[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
579,PT08M54.00S,2021-05-01T01:32:15.2Z,4,REGULAR,substitution,out,[],1627759,,,1610612738,102,111,2021-05-01T01:32:22Z,5700000,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT08M54.00S,2021-05-01T01:32:15.2Z,4,REGULAR,substitution,in,[],203935,,,1610612738,102,111,2021-05-01T01:32:22Z,5710000,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT08M54.00S,2021-05-01T01:32:27.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,102,111,2021-05-01T01:32:27Z,5720000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT08M54.00S,2021-05-01T01:35:22.7Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],202684,,,1610612738,103,111,2021-05-01T01:35:22Z,5730000,,,0,,T. Thompson Free Throw 2 of 2 (8 PTS),[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
583,PT08M32.00S,2021-05-01T01:35:47.9Z,4,REGULAR,2pt,Jump Shot,[],1630170,8.623521681997373,28.255208333333332,1610612759,103,111,2021-05-01T01:35:53Z,5740000,109.0,29.0,1,left,MISS D. Vassell 11' pullup Shot,[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,11.24,Missed,,,,,,,,,,,,,,,,,,,
584,PT08M30.00S,2021-05-01T01:35:49.9Z,4,REGULAR,rebound,defensive,[],203935,,,1610612738,103,111,2021-05-01T01:35:53Z,5750000,,,0,,M. Smart REBOUND (Off:1 Def:2),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,583.0,3.0,2.0,1.0,,,,,,,,,,,,,,
585,PT08M23.00S,2021-05-01T01:35:57.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,90.3580814717477,45.65716911764706,1610612738,103,111,2021-05-01T01:36:01Z,5760000,-22.0,38.0,1,right,MISS J. Tatum driving finger roll Layup,[1628369],1610612738.0,BOS,driving finger roll,,,Tatum,J. Tatum,,,,,4.38,Missed,,,,,,,,,,,,,,,,,,,
586,PT08M21.00S,2021-05-01T01:35:59.5Z,4,REGULAR,rebound,offensive,[],1630202,,,1610612738,103,111,2021-05-01T01:35:59Z,5770000,,,0,,P. Pritchard REBOUND (Off:1 Def:1),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,585.0,2.0,1.0,1.0,,,,,,,,,,,,,,
587,PT08M16.00S,2021-05-01T01:36:05.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630202,66.17936925098554,62.56893382352941,1610612738,106,111,2021-05-01T01:36:09Z,5780000,63.0,265.0,1,right,P. Pritchard 27' 3PT  (3 PTS) (T. Thompson 3 AST),"[1630202, 202684]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,27.27,Made,3.0,,,,,,,,T. Thompson,202684.0,3.0,,,,,,,,
589,PT08M01.00S,2021-05-01T01:36:33.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,7.966491458607096,49.08854166666667,1610612759,106,111,2021-05-01T01:36:51Z,5800000,5.0,22.0,1,left,MISS D. Murray driving Layup - blocked,"[1627749, 202684]",1610612759.0,SAS,driving,,,Murray,D. Murray,,,,,2.29,Missed,,,,,,,,,,,,,,,,,,Thompson,202684.0
590,PT08M01.00S,2021-05-01T01:36:33.3Z,4,REGULAR,block,,[],202684,,,1610612759,106,111,2021-05-01T01:36:35Z,5810000,,,0,,T. Thompson BLOCK (1 BLK),[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT07M59.00S,2021-05-01T01:36:35.3Z,4,REGULAR,rebound,offensive,[],1627751,,,1610612759,106,111,2021-05-01T01:36:51Z,5820000,,,0,,J. Poeltl REBOUND (Off:6 Def:3),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,589.0,9.0,3.0,6.0,,,,,,,,,,,,,,
592,PT07M59.00S,2021-05-01T01:36:39.1Z,4,REGULAR,foul,personal,['2freethrow'],1630174,,,1610612759,106,111,2021-05-01T01:36:55Z,5830000,,,0,,A. Nesmith shooting personal FOUL (4 PF) (Poeltl 2 FT),"[1630174, 1627751]",1610612738.0,BOS,shooting,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,1198.0,4.0,0.0,Poeltl,1627751.0,,,
594,PT07M59.00S,2021-05-01T01:37:03.8Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1627751,,,1610612759,106,112,2021-05-01T01:37:03Z,5850000,,,0,,J. Poeltl Free Throw 1 of 2 (13 PTS),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
595,PT07M59.00S,2021-05-01T01:37:05.1Z,4,REGULAR,substitution,out,[],1630170,,,1610612759,106,112,2021-05-01T01:37:08Z,5860000,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT07M59.00S,2021-05-01T01:37:05.1Z,4,REGULAR,substitution,in,[],1629022,,,1610612759,106,112,2021-05-01T01:37:08Z,5870000,,,0,,SUB in: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT07M59.00S,2021-05-01T01:37:03.8Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1627751,,,1610612759,106,112,2021-05-01T01:37:25Z,5880000,,,0,,MISS J. Poeltl Free Throw 2 of 2,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,Missed,,,,,,,,,,,,,,,,,,,
598,PT07M57.00S,2021-05-01T01:37:05.8Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,106,112,2021-05-01T01:37:25Z,5890000,,,0,,J. Tatum REBOUND (Off:2 Def:4),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,597.0,6.0,4.0,2.0,,,,,,,,,,,,,,
599,PT07M43.00S,2021-05-01T01:37:36.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630174,91.14651773981603,56.196384803921575,1610612738,108,112,2021-05-01T01:37:51Z,5900000,31.0,31.0,1,right,A. Nesmith driving finger roll Layup (10 PTS) (J. Tatum 5 AST),"[1630174, 1628369]",1610612738.0,BOS,driving finger roll,,,Nesmith,A. Nesmith,,,,,4.36,Made,10.0,,,,,,,,J. Tatum,1628369.0,5.0,,,,,,,,
602,PT07M24.00S,2021-05-01T01:37:58.4Z,4,REGULAR,foul,offensive,[],1627751,,,1610612759,108,112,2021-05-01T01:38:09Z,5920000,,,0,,J. Poeltl offensive FOUL (4 PF),"[1627751, 203935]",1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,1628951.0,4.0,0.0,Smart,203935.0,,,
604,PT07M24.00S,2021-05-01T01:37:58.4Z,4,REGULAR,turnover,offensive foul,[],1627751,,,1610612759,108,112,2021-05-01T01:37:58Z,5940000,,,0,,J. Poeltl offensive foul TURNOVER (2 TO),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,2.0,,,,,,1628951.0,,,,,,,
605,PT07M24.00S,2021-05-01T01:38:06.1Z,4,REGULAR,substitution,out,[],200752,,,1610612738,108,112,2021-05-01T01:38:12Z,5950000,,,0,,SUB out: R. Gay,[200752],1610612759.0,SAS,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT07M24.00S,2021-05-01T01:38:06.1Z,4,REGULAR,substitution,in,[],1629640,,,1610612738,108,112,2021-05-01T01:38:12Z,5960000,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT07M10.00S,2021-05-01T01:38:31.7Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628369,84.05059132720105,61.34344362745098,1610612738,108,112,2021-05-01T01:38:37Z,5970000,57.0,97.0,1,right,MISS J. Tatum 11' step back Shot,[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,11.27,Missed,,,,,,,,,,,,,,,,,,,
608,PT07M07.00S,2021-05-01T01:38:34.7Z,4,REGULAR,rebound,defensive,[],1627749,,,1610612759,108,112,2021-05-01T01:38:37Z,5980000,,,0,,D. Murray REBOUND (Off:1 Def:6),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,607.0,7.0,6.0,1.0,,,,,,,,,,,,,,
609,PT07M00.00S,2021-05-01T01:38:41.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,18.084756898817346,41.00030637254902,1610612759,108,112,2021-05-01T01:38:51Z,5990000,45.0,117.0,1,left,MISS D. Murray 12' pullup Shot,[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,12.58,Missed,,,,,,,,,,,,,,,,,,,
610,PT06M57.00S,2021-05-01T01:38:44.9Z,4,REGULAR,rebound,defensive,[],202684,,,1610612738,108,112,2021-05-01T01:38:51Z,6000000,,,0,,T. Thompson REBOUND (Off:8 Def:7),[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,,609.0,15.0,7.0,8.0,,,,,,,,,,,,,,
611,PT06M51.00S,2021-05-01T01:38:50.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628369,92.06636005256242,53.74540441176471,1610612738,110,112,2021-05-01T01:38:59Z,6010000,19.0,22.0,1,right,J. Tatum driving DUNK (39 PTS) (M. Smart 11 AST),"[1628369, 203935]",1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,2.89,Made,39.0,,,,,,,,M. Smart,203935.0,11.0,,,,,,,,
613,PT06M30.00S,2021-05-01T01:39:11.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629022,14.14257555847569,64.77481617647058,1610612759,110,114,2021-05-01T01:39:18Z,6030000,-74.0,80.0,1,left,L. Walker IV 10' pullup Jump Shot (20 PTS),[1629022],1610612759.0,SAS,pullup,,,Walker IV,L. Walker IV,,,,,10.92,Made,20.0,,,,,,,,,,,,,,,,,,
614,PT06M12.00S,2021-05-01T01:39:30.3Z,4,REGULAR,3pt,Jump Shot,[],1628369,94.69448094612353,2.7650122549019605,1610612738,113,114,2021-05-01T01:39:58Z,6040000,-236.0,-3.0,1,right,J. Tatum 3PT step back (42 PTS),[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,23.62,Made,42.0,,,,,,,,,,,,,,,,,,
615,PT05M55.00S,2021-05-01T01:39:49.8Z,4,REGULAR,foul,personal,['2freethrow'],1630174,,,1610612759,113,114,2021-05-01T01:40:05Z,6050000,,,0,,A. Nesmith shooting personal FOUL (5 PF) (Murray 2 FT),"[1630174, 1627749]",1610612738.0,BOS,shooting,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,1628951.0,5.0,0.0,Murray,1627749.0,,,
617,PT05M55.00S,2021-05-01T01:40:12.9Z,4,REGULAR,freethrow,1 of 2,[],1627749,,,1610612759,113,115,2021-05-01T01:40:12Z,6070000,,,0,,D. Murray Free Throw 1 of 2 (21 PTS),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,Made,21.0,,,,,,,,,,,,,,,,,,
618,PT05M55.00S,2021-05-01T01:40:13.8Z,4,REGULAR,substitution,out,[],1630202,,,1610612759,113,115,2021-05-01T01:40:17Z,6080000,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT05M55.00S,2021-05-01T01:40:13.8Z,4,REGULAR,substitution,in,[],1627759,,,1610612759,113,115,2021-05-01T01:40:17Z,6090000,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT05M55.00S,2021-05-01T01:40:31.6Z,4,REGULAR,freethrow,2 of 2,[],1627749,,,1610612759,113,116,2021-05-01T01:40:31Z,6100000,,,0,,D. Murray Free Throw 2 of 2 (22 PTS),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,Made,22.0,,,,,,,,,,,,,,,,,,
621,PT05M36.00S,2021-05-01T01:40:54.9Z,4,REGULAR,3pt,Jump Shot,[],203935,69.99014454664915,77.76501225490196,1610612738,116,116,2021-05-01T01:40:59Z,6110000,139.0,230.0,1,right,M. Smart 26' 3PT  (10 PTS) (T. Thompson 4 AST),"[203935, 202684]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,26.83,Made,10.0,,,,,,,,T. Thompson,202684.0,4.0,,,,,,,,
623,PT05M20.00S,2021-05-01T01:41:10.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627751,8.623521681997373,45.90226715686275,1610612759,116,116,2021-05-01T01:41:19Z,6130000,20.0,29.0,1,left,MISS J. Poeltl driving finger roll Layup - blocked,"[1627751, 202684]",1610612759.0,SAS,driving finger roll,,,Poeltl,J. Poeltl,,,,,3.52,Missed,,,,,,,,,,,,,,,,,,Thompson,202684.0
624,PT05M20.00S,2021-05-01T01:41:10.1Z,4,REGULAR,block,,[],202684,,,1610612759,116,116,2021-05-01T01:41:12Z,6140000,,,0,,T. Thompson BLOCK (2 BLK),[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
