actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
440,PT01M37.00S,2021-04-18T02:17:11.0Z,3,REGULAR,stoppage,blood rule,[],0,,,1610612738,81,85,2021-04-18T02:17:11Z,4390000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT01M37.00S,2021-04-18T02:18:00.8Z,3,REGULAR,freethrow,1 of 2,[],203953,,,1610612738,81,85,2021-04-18T02:18:00Z,4400000,,,0,,MISS J. Parker Free Throw 1 of 2,[203953],1610612738.0,BOS,,,,Parker,J. Parker,,,,,,Missed,,,,,,,,,,,,,,,,,,,
442,PT01M37.00S,2021-04-18T02:18:00.8Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,81,85,2021-04-18T02:18:00Z,4410000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,441.0,,,,,,,,,,,,,,,,,,
443,PT01M37.00S,2021-04-18T02:18:01.9Z,3,REGULAR,substitution,out,[],203935,,,1610612738,81,85,2021-04-18T02:18:16Z,4420000,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT01M37.00S,2021-04-18T02:18:01.9Z,3,REGULAR,substitution,out,[],1627780,,,1610612738,81,85,2021-04-18T02:18:16Z,4430000,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT01M37.00S,2021-04-18T02:18:01.9Z,3,REGULAR,substitution,in,[],202689,,,1610612738,81,85,2021-04-18T02:18:16Z,4440000,,,0,,SUB in: K. Walker,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT01M37.00S,2021-04-18T02:18:01.9Z,3,REGULAR,substitution,in,[],203952,,,1610612738,81,85,2021-04-18T02:18:16Z,4450000,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT01M37.00S,2021-04-18T02:18:24.4Z,3,REGULAR,freethrow,2 of 2,[],203953,,,1610612738,82,85,2021-04-18T02:18:24Z,4460000,,,0,,J. Parker Free Throw 2 of 2 (5 PTS),[203953],1610612738.0,BOS,,,,Parker,J. Parker,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
448,PT01M26.00S,2021-04-18T02:18:39.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202689,,,1610612744,82,85,2021-04-18T02:18:46Z,4470000,,,0,,K. Walker shooting personal FOUL (3 PF) (Curry 2 FT),"[202689, 201939]",1610612738.0,BOS,shooting,,,Walker,K. Walker,,,,,,,,,,,,1198.0,3.0,0.0,Curry,201939.0,,,,,,,,,
450,PT01M26.00S,2021-04-18T02:19:05.3Z,3,REGULAR,freethrow,1 of 2,[],201939,,,1610612744,82,86,2021-04-18T02:19:33Z,4490000,,,0,,S. Curry Free Throw 1 of 2 (35 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,Made,,,,,35.0,,,,,,,,,,,,,,
451,PT01M26.00S,2021-04-18T02:19:06.0Z,3,REGULAR,substitution,out,[],1629673,,,1610612744,82,86,2021-04-18T02:19:13Z,4500000,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT01M26.00S,2021-04-18T02:19:06.0Z,3,REGULAR,substitution,out,[],203110,,,1610612744,82,86,2021-04-18T02:19:13Z,4510000,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT01M26.00S,2021-04-18T02:19:06.0Z,3,REGULAR,substitution,in,[],1626172,,,1610612744,82,86,2021-04-18T02:19:13Z,4520000,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT01M26.00S,2021-04-18T02:19:06.0Z,3,REGULAR,substitution,in,[],1627780,,,1610612744,82,86,2021-04-18T02:19:13Z,4530000,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT01M26.00S,2021-04-18T02:19:05.3Z,3,REGULAR,freethrow,2 of 2,[],201939,,,1610612744,82,86,2021-04-18T02:19:33Z,4540000,,,0,,MISS S. Curry Free Throw 2 of 2,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,Missed,,,,,,,,,,,,,,,,,,,
456,PT01M26.00S,2021-04-18T02:19:05.3Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,82,86,2021-04-18T02:19:33Z,4550000,,,0,,J. Tatum REBOUND (Off:0 Def:7),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,455.0,7.0,7.0,0.0,,,,,,,,,,,,,,,
457,PT01M08.00S,2021-04-18T02:19:44.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630202,7.835085413929041,59.3826593137255,1610612738,82,86,2021-04-18T02:19:50Z,4560000,-47.0,21.0,1,left,MISS P. Pritchard driving Layup,[1630202],1610612738.0,BOS,driving,,,Pritchard,P. Pritchard,,,,,5.14,Missed,,,,,,,,,,,,,,,,,,,
458,PT01M06.00S,2021-04-18T02:19:46.7Z,3,REGULAR,rebound,offensive,[],203953,,,1610612738,82,86,2021-04-18T02:19:46Z,4570000,,,0,,J. Parker REBOUND (Off:3 Def:0),[203953],1610612738.0,BOS,,,,Parker,J. Parker,,,,,,,457.0,3.0,0.0,3.0,,,,,,,,,,,,,,,
459,PT01M05.00S,2021-04-18T02:19:47.2Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],203953,23.209592641261498,50.06893382352941,1610612738,84,86,2021-04-18T02:19:56Z,4580000,0.0,166.0,1,left,J. Parker 16' Jump Shot (7 PTS),[203953],1610612738.0,BOS,,,,Parker,J. Parker,,,,,16.57,Made,,,,,7.0,,,,,,,,,,,,,,
460,PT00M51.50S,2021-04-18T02:20:01.8Z,3,REGULAR,3pt,Jump Shot,[],201939,69.20170827858082,83.15716911764706,1610612744,84,86,2021-04-18T02:21:06Z,4590000,166.0,237.0,1,right,MISS S. Curry 28' step back 3PT,[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,28.92,Missed,,,,,,,,,,,,,,,,,,,
461,PT00M49.40S,2021-04-18T02:20:03.9Z,3,REGULAR,rebound,defensive,[],1629684,,,1610612738,84,86,2021-04-18T02:20:08Z,4600000,,,0,,G. Williams REBOUND (Off:0 Def:2),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,460.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
462,PT00M39.90S,2021-04-18T02:20:13.3Z,3,REGULAR,3pt,Jump Shot,[],1628369,30.305519053876477,25.80422794117647,1610612738,87,86,2021-04-18T02:20:18Z,4610000,121.0,232.0,1,left,J. Tatum 26' 3PT step back (32 PTS),[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,26.2,Made,,,,,32.0,,,,,,,,,,,,,,
463,PT00M31.40S,2021-04-18T02:20:25.0Z,3,REGULAR,3pt,Jump Shot,[],201939,65.1281208935611,40.01991421568628,1610612744,87,89,2021-04-18T02:22:32Z,4620000,-50.0,275.0,1,right,S. Curry 27' 3PT pullup (38 PTS) (K. Looney 2 AST),"[201939, 1626172]",1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,27.98,Made,,,,,38.0,,,,,,K. Looney,1626172.0,2.0,,,,,,
465,PT00M16.00S,2021-04-18T02:20:49.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629684,6.389618922470433,50.314031862745104,1610612738,89,89,2021-04-18T02:20:56Z,4640000,-2.0,8.0,1,left,G. Williams cutting DUNK (4 PTS) (J. Tatum 1 AST),"[1629684, 1628369]",1610612738.0,BOS,cutting,,,Williams,G. Williams,,,,,0.78,Made,,,,,4.0,,,,,,J. Tatum,1628369.0,1.0,,,,,,
467,PT00M06.10S,2021-04-18T02:21:05.7Z,3,REGULAR,turnover,out-of-bounds,[],201939,,,1610612744,89,89,2021-04-18T02:21:24Z,4660000,,,0,,S. Curry lost ball out-of-bounds TURNOVER (3 TO),[201939],1610612744.0,GSW,lost ball,,,Curry,S. Curry,,,,,,,,,,,,204059.0,,,,,,,,3.0,,,,,
468,PT00M06.10S,2021-04-18T02:21:22.3Z,3,REGULAR,substitution,out,[],201939,,,1610612738,89,89,2021-04-18T02:21:33Z,4670000,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT00M06.10S,2021-04-18T02:21:22.3Z,3,REGULAR,substitution,in,[],203110,,,1610612738,89,89,2021-04-18T02:21:33Z,4680000,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT00M01.00S,2021-04-18T02:21:36.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628369,15.719448094612352,93.94148284313727,1610612738,89,89,2021-04-18T02:21:42Z,4690000,-220.0,95.0,1,left,MISS J. Tatum fadeaway 3PT,[1628369],1610612738.0,BOS,fadeaway,,,Tatum,J. Tatum,,,,,23.95,Missed,,,,,,,,,,,,,,,,,,,
471,PT00M01.00S,2021-04-18T02:21:36.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612738,89,89,2021-04-18T02:21:42Z,4700000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,470.0,,,,,,,,,,,,,,,,,,
472,PT00M00.00S,2021-04-18T02:21:40.5Z,3,REGULAR,period,end,[],0,,,1610612738,89,89,2021-04-18T02:21:40Z,4710000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT12M00.00S,2021-04-18T02:24:20.9Z,4,REGULAR,substitution,out,['startperiod'],1627780,,,1610612738,89,89,2021-04-18T02:24:43Z,4720000,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT12M00.00S,2021-04-18T02:24:20.9Z,4,REGULAR,substitution,out,['startperiod'],203110,,,1610612738,89,89,2021-04-18T02:24:43Z,4730000,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT12M00.00S,2021-04-18T02:24:20.9Z,4,REGULAR,substitution,in,['startperiod'],1629673,,,1610612738,89,89,2021-04-18T02:24:43Z,4740000,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT12M00.00S,2021-04-18T02:24:20.9Z,4,REGULAR,substitution,in,['startperiod'],203145,,,1610612738,89,89,2021-04-18T02:24:43Z,4750000,,,0,,SUB in: K. Bazemore,[203145],1610612744.0,GSW,,,,Bazemore,K. Bazemore,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT12M00.00S,2021-04-18T02:25:15.6Z,4,REGULAR,period,start,[],0,,,1610612744,89,89,2021-04-18T02:25:15Z,4760000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT11M48.00S,2021-04-18T02:25:27.2Z,4,REGULAR,2pt,Jump Shot,[],1629673,78.79434954007884,39.28462009803921,1610612744,89,91,2021-04-18T02:25:34Z,4770000,-54.0,147.0,1,right,J. Poole 15' floating Jump Shot (7 PTS) (J. Toscano-Anderson 4 AST),"[1629673, 1629308]",1610612744.0,GSW,floating,,,Poole,J. Poole,,,,,15.63,Made,,,,,7.0,,,,,,J. Toscano-Anderson,1629308.0,4.0,,,,,,
480,PT11M48.00S,2021-04-18T02:25:31.6Z,4,REGULAR,foul,personal,['1freethrow'],202689,,,1610612744,89,91,2021-04-18T02:25:40Z,4790000,,,0,,K. Walker shooting personal FOUL (4 PF) (Poole 1 FT),"[202689, 1629673]",1610612738.0,BOS,shooting,,,Walker,K. Walker,,,,,,,,,,,,1148.0,4.0,0.0,Poole,1629673.0,,,,,,,,,
482,PT11M48.00S,2021-04-18T02:25:50.6Z,4,REGULAR,freethrow,1 of 1,[],1629673,,,1610612744,89,92,2021-04-18T02:25:50Z,4810000,,,0,,J. Poole Free Throw 1 of 1 (8 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,Made,,,,,8.0,,,,,,,,,,,,,,
483,PT11M36.00S,2021-04-18T02:26:06.2Z,4,REGULAR,3pt,Jump Shot,[],202689,25.04927726675427,85.60814950980392,1610612738,89,92,2021-04-18T02:26:12Z,4820000,-178.0,183.0,1,left,MISS K. Walker 25' 3PT,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,25.53,Missed,,,,,,,,,,,,,,,,,,,
484,PT11M34.00S,2021-04-18T02:26:08.2Z,4,REGULAR,rebound,defensive,[],1626172,,,1610612744,89,92,2021-04-18T02:26:12Z,4830000,,,0,,K. Looney REBOUND (Off:2 Def:5),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,483.0,7.0,5.0,2.0,,,,,,,,,,,,,,,
485,PT11M24.00S,2021-04-18T02:26:18.3Z,4,REGULAR,2pt,Jump Shot,[],203952,83.13074901445466,69.67677696078431,1610612744,89,94,2021-04-18T02:26:22Z,4840000,98.0,106.0,1,right,A. Wiggins 14' turnaround fadeaway Jump Shot (19 PTS),[203952],1610612744.0,GSW,turnaround fadeaway,,,Wiggins,A. Wiggins,,,,,14.47,Made,,,,,19.0,,,,,,,,,,,,,,
486,PT11M05.00S,2021-04-18T02:26:37.0Z,4,REGULAR,3pt,Jump Shot,[],1628369,31.61957950065703,38.549325980392155,1610612738,89,94,2021-04-18T02:28:23Z,4850000,57.0,245.0,1,left,MISS J. Tatum 25' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,25.13,Missed,,,,,,,,,,,,,,,,,,,
487,PT11M03.00S,2021-04-18T02:26:39.0Z,4,REGULAR,rebound,defensive,[],1629673,,,1610612744,89,94,2021-04-18T02:26:44Z,4860000,,,0,,J. Poole REBOUND (Off:0 Def:1),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,486.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
488,PT10M54.00S,2021-04-18T02:26:48.3Z,4,REGULAR,turnover,lost ball,[],1629673,,,1610612744,89,94,2021-04-18T02:26:53Z,4870000,,,0,,J. Poole lost ball TURNOVER (1 TO),"[1629673, 202689]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,1.0,Walker,202689.0,,,
489,PT10M54.00S,2021-04-18T02:26:48.3Z,4,REGULAR,steal,,[],202689,,,1610612738,89,94,2021-04-18T02:26:50Z,4880000,,,0,,K. Walker STEAL (2 STL),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT10M49.00S,2021-04-18T02:26:52.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202689,6.258212877792378,47.127757352941174,1610612738,91,94,2021-04-18T02:26:59Z,4890000,14.0,6.0,1,left,K. Walker running reverse Layup (20 PTS),[202689],1610612738.0,BOS,running reverse,,,Walker,K. Walker,,,,,1.57,Made,,,,,20.0,,,,,,,,,,,,,,
491,PT10M31.00S,2021-04-18T02:27:10.4Z,4,REGULAR,2pt,Jump Shot,[],203952,71.04139290407359,38.549325980392155,1610612744,91,94,2021-04-18T02:27:17Z,4900000,-57.0,220.0,1,right,MISS A. Wiggins 22' pullup Shot,[203952],1610612744.0,GSW,pullup,,,Wiggins,A. Wiggins,,,,,22.7,Missed,,,,,,,,,,,,,,,,,,,
492,PT10M29.00S,2021-04-18T02:27:12.4Z,4,REGULAR,rebound,offensive,[],1626172,,,1610612744,91,94,2021-04-18T02:27:17Z,4910000,,,0,,K. Looney REBOUND (Off:3 Def:5),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,491.0,8.0,5.0,3.0,,,,,,,,,,,,,,,
493,PT10M26.00S,2021-04-18T02:27:17.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629673,64.60249671484888,28.500306372549016,1610612744,91,94,2021-04-18T02:27:24Z,4920000,-107.0,280.0,1,right,MISS J. Poole 30' 3PT,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,30.01,Missed,,,,,,,,,,,,,,,,,,,
494,PT10M24.00S,2021-04-18T02:27:19.1Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,91,94,2021-04-18T02:27:24Z,4930000,,,0,,J. Tatum REBOUND (Off:0 Def:8),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,493.0,8.0,8.0,0.0,,,,,,,,,,,,,,,
495,PT10M19.00S,2021-04-18T02:27:23.2Z,4,REGULAR,turnover,lost ball,[],1628369,,,1610612738,91,94,2021-04-18T02:27:26Z,4940000,,,0,,J. Tatum lost ball TURNOVER (2 TO),"[1628369, 203145]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,2.0,Bazemore,203145.0,,,
496,PT10M19.00S,2021-04-18T02:27:23.2Z,4,REGULAR,steal,,[],203145,,,1610612744,91,94,2021-04-18T02:27:24Z,4950000,,,0,,K. Bazemore STEAL (1 STL),[203145],1610612744.0,GSW,,,,Bazemore,K. Bazemore,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT09M57.00S,2021-04-18T02:27:45.1Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],203145,93.95532194480947,90.04289215686273,1610612744,91,94,2021-04-18T02:27:57Z,4960000,200.0,4.0,1,right,MISS K. Bazemore 20' step back Shot,[203145],1610612744.0,GSW,step back,,,Bazemore,K. Bazemore,,,,,20.02,Missed,,,,,,,,,,,,,,,,,,,
498,PT09M55.00S,2021-04-18T02:27:47.1Z,4,REGULAR,rebound,defensive,[],1630202,,,1610612738,91,94,2021-04-18T02:27:57Z,4970000,,,0,,P. Pritchard REBOUND (Off:2 Def:1),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,497.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
499,PT09M50.00S,2021-04-18T02:27:52.5Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630202,29.77989487516426,76.04932598039215,1610612738,91,94,2021-04-18T02:30:33Z,4980000,-130.0,227.0,1,left,MISS P. Pritchard 26' running pullup 3PT,[1630202],1610612738.0,BOS,running pullup,,,Pritchard,P. Pritchard,,,,,26.2,Missed,,,,,,,,,,,,,,,,,,,
500,PT09M48.00S,2021-04-18T02:27:54.5Z,4,REGULAR,rebound,defensive,[],1629308,,,1610612744,91,94,2021-04-18T02:28:05Z,4990000,,,0,,J. Toscano-Anderson REBOUND (Off:0 Def:4),[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,499.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
501,PT09M29.00S,2021-04-18T02:28:13.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,89.17542706964521,40.26501225490196,1610612744,91,96,2021-04-18T02:28:17Z,5000000,-49.0,49.0,1,right,J. Poole 6' driving finger roll Layup (10 PTS),[1629673],1610612744.0,GSW,driving finger roll,,,Poole,J. Poole,,,,,6.93,Made,,,,,10.0,,,,,,,,,,,,,,
502,PT09M28.00S,2021-04-18T02:28:17.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,91,96,2021-04-18T02:28:17Z,5010000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT09M14.00S,2021-04-18T02:31:50.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203953,8.360709592641262,36.58854166666667,1610612738,93,96,2021-04-18T02:31:56Z,5020000,67.0,26.0,1,left,J. Parker 7' turnaround fadeaway Jump Shot (9 PTS),[203953],1610612738.0,BOS,turnaround fadeaway,,,Parker,J. Parker,,,,,7.2,Made,,,,,9.0,,,,,,,,,,,,,,
507,PT08M56.00S,2021-04-18T02:32:13.5Z,4,REGULAR,foul,personal,[],1629308,,,1610612744,93,96,2021-04-18T02:32:46Z,5060000,,,0,,J. Toscano-Anderson loose ball personal FOUL (3 PF),"[1629308, 1630202]",1610612744.0,GSW,loose ball,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,204059.0,3.0,0.0,Pritchard,1630202.0,,,,,,,,,
509,PT08M56.00S,2021-04-18T02:32:13.5Z,4,REGULAR,turnover,,[],1629308,,,1610612744,93,96,2021-04-18T02:32:13Z,5080000,,,0,,J. Toscano-Anderson TURNOVER (2 TO),[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,204059.0,,,,,,,,2.0,,,,,
510,PT08M45.00S,2021-04-18T02:32:36.3Z,4,REGULAR,foul,personal,[],1629308,,,1610612738,93,96,2021-04-18T02:32:49Z,5090000,,,0,,J. Toscano-Anderson personal FOUL (4 PF),"[1629308, 1629684]",1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,1148.0,4.0,0.0,Williams,1629684.0,,,,,,,,,
512,PT08M35.00S,2021-04-18T02:33:02.9Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628369,19.92444152431012,36.09834558823529,1610612738,95,96,2021-04-18T02:33:07Z,5110000,70.0,135.0,1,left,J. Tatum 15' turnaround fadeaway Jump Shot (34 PTS),[1628369],1610612738.0,BOS,turnaround fadeaway,,,Tatum,J. Tatum,,,,,15.17,Made,,,,,34.0,,,,,,,,,,,,,,
513,PT08M23.00S,2021-04-18T02:33:15.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,92.59198423127464,45.166973039215684,1610612744,95,96,2021-04-18T02:33:28Z,5120000,-24.0,17.0,1,right,MISS J. Poole driving Layup,[1629673],1610612744.0,GSW,driving,,,Poole,J. Poole,,,,,2.96,Missed,,,,,,,,,,,,,,,,,,,
514,PT08M21.00S,2021-04-18T02:33:17.8Z,4,REGULAR,rebound,offensive,[],1629673,,,1610612744,95,96,2021-04-18T02:37:43Z,5130000,,,0,,J. Poole REBOUND (Off:1 Def:1),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,513.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
515,PT08M19.00S,2021-04-18T02:33:21.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626172,89.96386333771353,46.63756127450981,1610612744,95,96,2021-04-18T02:37:40Z,5140000,-17.0,42.0,1,right,MISS K. Looney Layup - blocked,"[1626172, 1630202]",1610612744.0,GSW,,,,Looney,K. Looney,,,,,4.5,Missed,,,,,,,,,,,,,,,,,Pritchard,1630202.0,
535,PT08M19.00S,2021-04-18T02:33:21.0Z,4,REGULAR,block,,[],1630202,,,1610612744,95,96,2021-04-18T02:37:40Z,5145000,,,0,,P. Pritchard BLOCK (1 BLK),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT08M18.00S,2021-04-18T02:33:22.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612744,95,96,2021-04-18T02:36:05Z,5150000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,515.0,,,,,,,,,,,,,,,,,,
517,PT08M18.00S,2021-04-18T02:33:49.7Z,4,REGULAR,substitution,out,[],202689,,,1610612744,95,96,2021-04-18T02:33:58Z,5160000,,,0,,SUB out: K. Walker,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT08M18.00S,2021-04-18T02:33:49.7Z,4,REGULAR,substitution,out,[],1629308,,,1610612744,95,96,2021-04-18T02:33:58Z,5170000,,,0,,SUB out: J. Toscano-Anderson,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT08M18.00S,2021-04-18T02:33:49.7Z,4,REGULAR,substitution,in,[],203935,,,1610612744,95,96,2021-04-18T02:33:58Z,5180000,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT08M18.00S,2021-04-18T02:33:49.7Z,4,REGULAR,substitution,in,[],203110,,,1610612744,95,96,2021-04-18T02:33:58Z,5190000,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT08M18.00S,2021-04-18T02:34:04.8Z,4,REGULAR,jumpball,recovered,[],203110,,,1610612744,95,96,2021-04-18T02:36:22Z,5200000,,,0,,Jump Ball K. Looney vs. G. Williams: Tip to D. Green,"[203110, 1626172, 1629684]",1610612744.0,GSW,heldball,D. Green,203110.0,Green,D. Green,Looney,1626172.0,Williams,1629684.0,,,,,,,,,,,,,,,,,,,,,
525,PT08M05.00S,2021-04-18T02:34:14.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203145,94.1688567674113,96.8826593137255,1610612744,95,96,2021-04-18T02:34:26Z,5230000,234.0,2.0,1,right,MISS K. Bazemore fadeaway 3PT,[203145],1610612744.0,GSW,fadeaway,,,Bazemore,K. Bazemore,,,,,23.44,Missed,,,,,,,,,,,,,,,,,,,
526,PT08M03.00S,2021-04-18T02:34:16.6Z,4,REGULAR,rebound,defensive,[],203935,,,1610612738,95,96,2021-04-18T02:34:26Z,5240000,,,0,,M. Smart REBOUND (Off:3 Def:4),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,525.0,7.0,4.0,3.0,,,,,,,,,,,,,,,
527,PT07M56.00S,2021-04-18T02:34:23.2Z,4,REGULAR,3pt,Jump Shot,[],203935,36.48160315374508,59.13756127450981,1610612738,95,96,2021-04-18T02:34:31Z,5250000,-46.0,290.0,1,left,MISS M. Smart 29' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,29.4,Missed,,,,,,,,,,,,,,,,,,,
528,PT07M54.00S,2021-04-18T02:34:25.2Z,4,REGULAR,rebound,offensive,[],203953,,,1610612738,95,96,2021-04-18T02:34:31Z,5260000,,,0,,J. Parker REBOUND (Off:4 Def:0),[203953],1610612738.0,BOS,,,,Parker,J. Parker,,,,,,,527.0,4.0,0.0,4.0,,,,,,,,,,,,,,,
