actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
542,PT09M49.00S,2020-12-16T02:19:41.3Z,4,REGULAR,rebound,offensive,[],1628396,,,1610612755,89,75,2020-12-16T02:19:50Z,5370000,,,0,,T. Bradley REBOUND (Off:1 Def:0),[1628396],1610612755.0,PHI,,,,Bradley,T. Bradley,,,,,,,,,,541.0,1.0,0.0,1.0,,,,,,,,,,,
547,PT09M49.00S,2020-12-16T02:20:03.4Z,4,REGULAR,foul,personal,['2freethrow'],1629035,,,1610612755,89,75,2020-12-16T02:20:09Z,5420000,,,0,,C. Edwards shooting personal FOUL (3 PF) (Bradley 2 FT),"[1629035, 1628396]",1610612738.0,BOS,shooting,,,Edwards,C. Edwards,,,,,,,,,,,,,,,,,,201639.0,3.0,0.0,Bradley,1628396.0,,
549,PT09M49.00S,2020-12-16T02:20:14.8Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1628396,,,1610612755,89,75,2020-12-16T02:20:14Z,5440000,,,0,,MISS T. Bradley Free Throw 1 of 2,[1628396],1610612755.0,PHI,,,,Bradley,T. Bradley,,,,,,,,,Missed,,,,,,,,,,,,,,,
550,PT09M49.00S,2020-12-16T02:20:14.8Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,89,75,2020-12-16T02:20:14Z,5450000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,549.0,,,,,,,,,,,,,,
551,PT09M49.00S,2020-12-16T02:20:31.5Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1628396,,,1610612755,90,75,2020-12-16T02:20:31Z,5460000,,,0,,T. Bradley Free Throw 2 of 2 (1 PTS),[1628396],1610612755.0,PHI,,,,Bradley,T. Bradley,,,,,,,,,Made,,,,,1.0,,,,,,,,,,
552,PT09M31.00S,2020-12-16T02:20:48.0Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630174,8.459264126149804,49.685968137254896,1610612738,90,77,2020-12-16T02:20:54Z,5470000,2.0,27.0,1,left,A. Nesmith driving Hook (8 PTS) (T. Waters 2 AST),"[1630174, 1629682]",1610612738.0,BOS,driving,,,Nesmith,A. Nesmith,,,,,,,,2.7,Made,,,,,8.0,T. Waters,1629682.0,2.0,,,,,,,
555,PT09M15.00S,2020-12-16T02:21:11.6Z,4,REGULAR,foul,personal,[],1629035,,,1610612755,90,77,2020-12-16T02:21:18Z,5500000,,,0,,C. Edwards personal FOUL (4 PF),"[1629035, 1628396]",1610612738.0,BOS,,,,Edwards,C. Edwards,,,,,,,,,,,,,,,,,,201639.0,4.0,0.0,Bradley,1628396.0,,
557,PT09M07.00S,2020-12-16T02:21:37.0Z,4,REGULAR,turnover,traveling,[],1630178,,,1610612755,90,77,2020-12-16T02:21:45Z,5520000,,,0,,T. Maxey traveling TURNOVER (1 TO),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,1.0,,,,,,,,,,,,,201639.0,,,,,,
558,PT09M00.00S,2020-12-16T02:21:55.5Z,4,REGULAR,foul,personal,['2freethrow'],1630178,,,1610612738,90,77,2020-12-16T02:22:05Z,5530000,,,0,,T. Maxey shooting personal FOUL (1 PF) (Waters 2 FT),"[1630178, 1629682]",1610612755.0,PHI,shooting,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,201639.0,1.0,0.0,Waters,1629682.0,,
560,PT09M00.00S,2020-12-16T02:22:18.0Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1629682,,,1610612738,90,78,2020-12-16T02:22:18Z,5550000,,,0,,T. Waters Free Throw 1 of 2 (1 PTS),[1629682],1610612738.0,BOS,,,,Waters,T. Waters,,,,,,,,,Made,,,,,1.0,,,,,,,,,,
561,PT09M00.00S,2020-12-16T02:22:32.7Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1629682,,,1610612738,90,79,2020-12-16T02:22:32Z,5560000,,,0,,T. Waters Free Throw 2 of 2 (2 PTS),[1629682],1610612738.0,BOS,,,,Waters,T. Waters,,,,,,,,,Made,,,,,2.0,,,,,,,,,,
562,PT08M39.00S,2020-12-16T02:22:55.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,93.2161629434954,57.03890931372549,1610612755,90,79,2020-12-16T02:23:02Z,5570000,35.0,11.0,1,right,MISS T. Maxey driving floating Shot - blocked,"[1630178, 1630174]",1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,,,,3.7,Missed,,,,,,,,,,,,,,Nesmith,1630174.0
563,PT08M39.00S,2020-12-16T02:22:55.4Z,4,REGULAR,block,,[],1630174,,,1610612755,90,79,2020-12-16T02:22:57Z,5580000,,,0,,A. Nesmith BLOCK (1 BLK),[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,
564,PT08M39.00S,2020-12-16T02:22:55.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612755,90,79,2020-12-16T02:23:02Z,5590000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,562.0,,,,,,,,,,,,,,
565,PT08M37.00S,2020-12-16T02:23:12.3Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628396,94.13600525624179,49.93106617647059,1610612755,92,79,2020-12-16T02:23:17Z,5600000,0.0,3.0,1,right,T. Bradley cutting DUNK (3 PTS) (T. Maxey 3 AST),"[1628396, 1630178]",1610612755.0,PHI,cutting,,,Bradley,T. Bradley,,,,,,,,0.26,Made,,,,,3.0,T. Maxey,1630178.0,3.0,,,,,,,
567,PT08M30.00S,2020-12-16T02:23:18.6Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1629057,8.196452036793687,51.15655637254902,1610612738,92,81,2020-12-16T02:24:38Z,5620000,-6.0,25.0,1,left,R. Williams III running Jump Shot (8 PTS) (T. Waters 3 AST),"[1629057, 1629682]",1610612738.0,BOS,running,,,Williams III,R. Williams III,,,,,,,,2.52,Made,,,,,8.0,T. Waters,1629682.0,3.0,,,,,,,
569,PT08M19.00S,2020-12-16T02:23:31.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630202,,,1610612755,92,81,2020-12-16T02:23:36Z,5640000,,,0,,P. Pritchard personal FOUL (2 PF) (Korkmaz 2 FT),"[1630202, 1627788]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,201639.0,2.0,0.0,Korkmaz,1627788.0,,
571,PT08M19.00S,2020-12-16T02:23:52.7Z,4,REGULAR,freethrow,1 of 2,[],1627788,,,1610612755,93,81,2020-12-16T02:23:52Z,5660000,,,0,,F. Korkmaz Free Throw 1 of 2 (7 PTS),[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,Made,,,,,7.0,,,,,,,,,,
572,PT08M19.00S,2020-12-16T02:23:54.2Z,4,REGULAR,substitution,out,[],203118,,,1610612755,93,81,2020-12-16T02:23:59Z,5670000,,,0,,SUB out: M. Scott,[203118],1610612755.0,PHI,,,,Scott,M. Scott,,,,,,,,,,,,,,,,,,,,,,,,
573,PT08M19.00S,2020-12-16T02:23:54.2Z,4,REGULAR,substitution,in,[],1626147,,,1610612755,93,81,2020-12-16T02:23:59Z,5680000,,,0,,SUB in: J. Anderson,[1626147],1610612755.0,PHI,,,,Anderson,J. Anderson,,,,,,,,,,,,,,,,,,,,,,,,
574,PT08M19.00S,2020-12-16T02:24:08.0Z,4,REGULAR,freethrow,2 of 2,[],1627788,,,1610612755,94,81,2020-12-16T02:24:08Z,5690000,,,0,,F. Korkmaz Free Throw 2 of 2 (8 PTS),[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,Made,,,,,8.0,,,,,,,,,,
575,PT08M09.00S,2020-12-16T02:24:21.5Z,4,REGULAR,3pt,Jump Shot,[],1630174,30.798291721419176,76.64675245098039,1610612738,94,81,2020-12-16T02:24:26Z,5700000,-133.0,237.0,1,left,MISS A. Nesmith 27' 3PT,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,27.19,Missed,,,,,,,,,,,,,,,
576,PT08M06.00S,2020-12-16T02:24:24.5Z,4,REGULAR,rebound,defensive,[],1627788,,,1610612755,94,81,2020-12-16T02:24:26Z,5710000,,,0,,F. Korkmaz REBOUND (Off:0 Def:3),[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,575.0,3.0,3.0,0.0,,,,,,,,,,,
577,PT07M54.00S,2020-12-16T02:24:36.8Z,4,REGULAR,2pt,Jump Shot,[],1629751,76.65900131406045,75.17616421568627,1610612755,94,81,2020-12-16T02:24:41Z,5720000,126.0,167.0,1,right,MISS D. Mathias 20' Jump Shot,[1629751],1610612755.0,PHI,,,,Mathias,D. Mathias,,,,,,,,20.91,Missed,,,,,,,,,,,,,,,
578,PT07M52.00S,2020-12-16T02:24:38.8Z,4,REGULAR,rebound,defensive,[],1629682,,,1610612738,94,81,2020-12-16T02:24:41Z,5730000,,,0,,T. Waters REBOUND (Off:0 Def:1),[1629682],1610612738.0,BOS,,,,Waters,T. Waters,,,,,,,,,,577.0,1.0,1.0,0.0,,,,,,,,,,,
579,PT07M44.00S,2020-12-16T02:24:47.1Z,4,REGULAR,2pt,Jump Shot,[],1629035,17.394875164257556,69.78400735294117,1610612738,94,81,2020-12-16T02:24:53Z,5740000,-99.0,111.0,1,left,MISS C. Edwards 14' pullup Shot - blocked,"[1629035, 1628396]",1610612738.0,BOS,pullup,,,Edwards,C. Edwards,,,,,,,,14.87,Missed,,,,,,,,,,,,,,Bradley,1628396.0
580,PT07M44.00S,2020-12-16T02:24:47.1Z,4,REGULAR,block,,[],1628396,,,1610612738,94,81,2020-12-16T02:24:49Z,5750000,,,0,,T. Bradley BLOCK (1 BLK),[1628396],1610612755.0,PHI,,,,Bradley,T. Bradley,,,,,,,,,,,,,,,,,,,,,,,,
581,PT07M41.00S,2020-12-16T02:24:50.1Z,4,REGULAR,rebound,offensive,[],1629057,,,1610612738,94,81,2020-12-16T02:27:00Z,5760000,,,0,,R. Williams III REBOUND (Off:3 Def:3),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,579.0,6.0,3.0,3.0,,,,,,,,,,,
582,PT07M35.00S,2020-12-16T02:24:56.4Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629682,8.065045992115643,45.27420343137255,1610612738,94,81,2020-12-16T02:25:02Z,5770000,24.0,23.0,1,left,MISS T. Waters driving bank Shot,[1629682],1610612738.0,BOS,driving bank,,,Waters,T. Waters,,,,,,,,3.32,Missed,,,,,,,,,,,,,,,
583,PT07M32.00S,2020-12-16T02:24:59.4Z,4,REGULAR,rebound,defensive,[],1628396,,,1610612755,94,81,2020-12-16T02:25:02Z,5780000,,,0,,T. Bradley REBOUND (Off:1 Def:1),[1628396],1610612755.0,PHI,,,,Bradley,T. Bradley,,,,,,,,,,582.0,2.0,1.0,1.0,,,,,,,,,,,
584,PT07M29.00S,2020-12-16T02:25:02.3Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1627788,77.71024967148489,9.734987745098039,1610612755,94,81,2020-12-16T02:28:20Z,5790000,-201.0,157.0,1,right,MISS F. Korkmaz 25' running 3PT,[1627788],1610612755.0,PHI,running,,,Korkmaz,F. Korkmaz,,,,,,,,25.53,Missed,,,,,,,,,,,,,,,
585,PT07M25.00S,2020-12-16T02:25:06.3Z,4,REGULAR,rebound,defensive,[],1630202,,,1610612738,94,81,2020-12-16T02:25:14Z,5800000,,,0,,P. Pritchard REBOUND (Off:0 Def:2),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,584.0,2.0,2.0,0.0,,,,,,,,,,,
586,PT07M21.00S,2020-12-16T02:25:09.5Z,4,REGULAR,3pt,Jump Shot,[],1630202,31.061103810775293,75.91145833333334,1610612738,94,81,2020-12-16T02:25:25Z,5810000,-130.0,239.0,1,left,MISS P. Pritchard 27' running pullup 3PT,[1630202],1610612738.0,BOS,running pullup,,,Pritchard,P. Pritchard,,,,,,,,27.23,Missed,,,,,,,,,,,,,,,
587,PT07M18.00S,2020-12-16T02:25:12.5Z,4,REGULAR,rebound,defensive,[],1626147,,,1610612755,94,81,2020-12-16T02:25:25Z,5820000,,,0,,J. Anderson REBOUND (Off:0 Def:1),[1626147],1610612755.0,PHI,,,,Anderson,J. Anderson,,,,,,,,,,586.0,1.0,1.0,0.0,,,,,,,,,,,
588,PT07M13.00S,2020-12-16T02:25:27.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612755,94,81,2020-12-16T02:25:27Z,5830000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT07M13.00S,2020-12-16T02:28:03.0Z,4,REGULAR,substitution,out,[],1629057,,,1610612755,94,81,2020-12-16T02:28:05Z,5840000,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,
590,PT07M13.00S,2020-12-16T02:28:03.0Z,4,REGULAR,substitution,in,[],1629684,,,1610612755,94,81,2020-12-16T02:28:05Z,5850000,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,
591,PT06M58.00S,2020-12-16T02:28:55.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,94.92444152431011,48.705575980392155,1610612755,96,81,2020-12-16T02:29:00Z,5860000,-6.0,-5.0,1,right,T. Maxey driving reverse Layup (2 PTS) (T. Bradley 1 AST),"[1630178, 1628396]",1610612755.0,PHI,driving reverse,,,Maxey,T. Maxey,,,,,,,,0.81,Made,,,,,2.0,T. Bradley,1628396.0,1.0,,,,,,,
593,PT06M40.00S,2020-12-16T02:29:13.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629682,7.013797634691201,48.705575980392155,1610612738,96,83,2020-12-16T02:29:18Z,5880000,6.0,13.0,1,left,T. Waters driving finger roll Layup (4 PTS) (G. Williams 2 AST),"[1629682, 1629684]",1610612738.0,BOS,driving finger roll,,,Waters,T. Waters,,,,,,,,1.49,Made,,,,,4.0,G. Williams,1629684.0,2.0,,,,,,,
595,PT06M24.00S,2020-12-16T02:29:30.0Z,4,REGULAR,2pt,Jump Shot,[],1630178,86.25164257555848,68.55851715686275,1610612755,98,83,2020-12-16T02:29:37Z,5900000,93.0,77.0,1,right,T. Maxey 12' floating Jump Shot (4 PTS),[1630178],1610612755.0,PHI,floating,,,Maxey,T. Maxey,,,,,,,,12.04,Made,,,,,4.0,,,,,,,,,,
596,PT06M11.00S,2020-12-16T02:29:45.7Z,4,REGULAR,foul,personal,[],1629751,,,1610612738,98,83,2020-12-16T02:29:51Z,5910000,,,0,,D. Mathias personal FOUL (1 PF),"[1629751, 1630202]",1610612755.0,PHI,,,,Mathias,D. Mathias,,,,,,,,,,,,,,,,,,202007.0,1.0,0.0,Pritchard,1630202.0,,
598,PT06M11.00S,2020-12-16T02:29:52.1Z,4,REGULAR,substitution,out,[],1627788,,,1610612738,98,83,2020-12-16T02:29:56Z,5930000,,,0,,SUB out: F. Korkmaz,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,
599,PT06M11.00S,2020-12-16T02:29:52.1Z,4,REGULAR,substitution,in,[],1630198,,,1610612738,98,83,2020-12-16T02:29:56Z,5940000,,,0,,SUB in: I. Joe,[1630198],1610612755.0,PHI,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,
600,PT06M02.00S,2020-12-16T02:30:12.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630202,8.065045992115643,53.36243872549019,1610612738,98,85,2020-12-16T02:30:18Z,5950000,-17.0,23.0,1,left,P. Pritchard driving Layup (9 PTS),[1630202],1610612738.0,BOS,driving,,,Pritchard,P. Pritchard,,,,,,,,2.87,Made,,,,,9.0,,,,,,,,,,
601,PT05M40.00S,2020-12-16T02:30:34.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,84.93758212877792,50.91145833333333,1610612755,100,85,2020-12-16T02:30:39Z,5960000,5.0,89.0,1,right,T. Maxey 8' driving floating Jump Shot (6 PTS) (T. Bradley 2 AST),"[1630178, 1628396]",1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,,,,8.92,Made,,,,,6.0,T. Bradley,1628396.0,2.0,,,,,,,
603,PT05M26.00S,2020-12-16T02:30:47.7Z,4,REGULAR,3pt,Jump Shot,[],1629684,33.820630749014455,59.24479166666667,1610612738,100,88,2020-12-16T02:30:52Z,5980000,-46.0,265.0,1,left,G. Williams 26' 3PT  (5 PTS) (A. Nesmith 1 AST),"[1629684, 1630174]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,26.94,Made,,,,,5.0,A. Nesmith,1630174.0,1.0,,,,,,,
605,PT05M06.00S,2020-12-16T02:31:07.8Z,4,REGULAR,3pt,Jump Shot,[],1630198,67.32917214191853,66.84283088235294,1610612755,100,88,2020-12-16T02:31:26Z,6000000,84.0,255.0,1,right,MISS I. Joe 26' 3PT,[1630198],1610612755.0,PHI,,,,Joe,I. Joe,,,,,,,,26.82,Missed,,,,,,,,,,,,,,,
606,PT05M04.00S,2020-12-16T02:31:12.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612738,100,88,2020-12-16T02:31:12Z,6010000,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,605.0,,,,,,,,,,,,,,
607,PT05M04.00S,2020-12-16T02:31:15.0Z,4,REGULAR,substitution,out,[],1628396,,,1610612738,100,88,2020-12-16T02:31:18Z,6020000,,,0,,SUB out: T. Bradley,[1628396],1610612755.0,PHI,,,,Bradley,T. Bradley,,,,,,,,,,,,,,,,,,,,,,,,
608,PT05M04.00S,2020-12-16T02:31:15.0Z,4,REGULAR,substitution,in,[],1629738,,,1610612738,100,88,2020-12-16T02:31:18Z,6030000,,,0,,SUB in: V. Poirier,[1629738],1610612755.0,PHI,,,,Poirier,V. Poirier,,,,,,,,,,,,,,,,,,,,,,,,
609,PT04M59.00S,2020-12-16T02:31:30.7Z,4,REGULAR,foul,personal,[],1630198,,,1610612738,100,88,2020-12-16T02:31:35Z,6040000,,,0,,I. Joe personal FOUL (1 PF),"[1630198, 1630202]",1610612755.0,PHI,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,202007.0,1.0,0.0,Pritchard,1630202.0,,
611,PT04M50.00S,2020-12-16T02:31:52.0Z,4,REGULAR,3pt,Jump Shot,[],1629684,34.08344283837057,41.107536764705884,1610612738,100,88,2020-12-16T02:31:59Z,6060000,44.0,268.0,1,left,MISS G. Williams 27' 3PT,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,27.16,Missed,,,,,,,,,,,,,,,
612,PT04M44.00S,2020-12-16T02:31:58.0Z,4,REGULAR,rebound,defensive,[],1630178,,,1610612755,100,88,2020-12-16T02:31:59Z,6070000,,,0,,T. Maxey REBOUND (Off:0 Def:1),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,611.0,1.0,1.0,0.0,,,,,,,,,,,
613,PT04M31.00S,2020-12-16T02:32:10.2Z,4,REGULAR,3pt,Jump Shot,[],1630198,69.4316688567674,25.666360294117652,1610612755,100,88,2020-12-16T02:32:15Z,6080000,-122.0,235.0,1,right,MISS I. Joe 26' 3PT,[1630198],1610612755.0,PHI,,,,Joe,I. Joe,,,,,,,,26.45,Missed,,,,,,,,,,,,,,,
614,PT04M27.00S,2020-12-16T02:32:14.2Z,4,REGULAR,rebound,defensive,[],1629035,,,1610612738,100,88,2020-12-16T02:32:15Z,6090000,,,0,,C. Edwards REBOUND (Off:0 Def:1),[1629035],1610612738.0,BOS,,,,Edwards,C. Edwards,,,,,,,,,,613.0,1.0,1.0,0.0,,,,,,,,,,,
615,PT04M22.00S,2020-12-16T02:32:18.8Z,4,REGULAR,2pt,Jump Shot,['fastbreak'],1629035,27.250328515111704,50.17616421568628,1610612738,100,90,2020-12-16T02:32:25Z,6100000,-1.0,204.0,1,left,C. Edwards 20' pullup Jump Shot (2 PTS),[1629035],1610612738.0,BOS,pullup,,,Edwards,C. Edwards,,,,,,,,20.37,Made,,,,,2.0,,,,,,,,,,
616,PT03M59.00S,2020-12-16T02:32:41.9Z,4,REGULAR,2pt,Jump Shot,[],1626147,74.95072273324573,44.5389093137255,1610612755,100,90,2020-12-16T02:32:49Z,6110000,-27.0,183.0,1,right,MISS J. Anderson 18' floating Shot,[1626147],1610612755.0,PHI,floating,,,Anderson,J. Anderson,,,,,,,,18.5,Missed,,,,,,,,,,,,,,,
617,PT03M57.00S,2020-12-16T02:32:43.9Z,4,REGULAR,rebound,offensive,[],1629738,,,1610612755,100,90,2020-12-16T02:32:49Z,6120000,,,0,,V. Poirier REBOUND (Off:1 Def:0),[1629738],1610612755.0,PHI,,,,Poirier,V. Poirier,,,,,,,,,,616.0,1.0,0.0,1.0,,,,,,,,,,,
618,PT03M53.00S,2020-12-16T02:32:48.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1626147,70.08869908015768,25.666360294117652,1610612755,100,90,2020-12-16T02:32:54Z,6130000,-122.0,229.0,1,right,MISS J. Anderson 25' 3PT,[1626147],1610612755.0,PHI,,,,Anderson,J. Anderson,,,,,,,,25.91,Missed,,,,,,,,,,,,,,,
619,PT03M49.00S,2020-12-16T02:32:52.7Z,4,REGULAR,rebound,offensive,[],1629738,,,1610612755,100,90,2020-12-16T02:32:52Z,6140000,,,0,,V. Poirier REBOUND (Off:2 Def:0),[1629738],1610612755.0,PHI,,,,Poirier,V. Poirier,,,,,,,,,,618.0,2.0,0.0,2.0,,,,,,,,,,,
620,PT03M44.00S,2020-12-16T02:32:57.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626147,93.2161629434954,48.21537990196079,1610612755,102,90,2020-12-16T02:33:03Z,6150000,-9.0,11.0,1,right,J. Anderson reverse Layup (2 PTS) (D. Mathias 1 AST),"[1626147, 1629751]",1610612755.0,PHI,reverse,,,Anderson,J. Anderson,,,,,,,,1.44,Made,,,,,2.0,D. Mathias,1629751.0,1.0,,,,,,,
622,PT03M32.00S,2020-12-16T02:33:09.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630202,12.401445466491452,65.37224264705883,1610612738,102,92,2020-12-16T02:33:15Z,6170000,-77.0,64.0,1,left,P. Pritchard 10' fadeaway bank Jump Shot (11 PTS),[1630202],1610612738.0,BOS,fadeaway bank,,,Pritchard,P. Pritchard,,,,,,,,10.01,Made,,,,,11.0,,,,,,,,,,
623,PT03M17.00S,2020-12-16T02:33:24.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,80.20696452036793,44.78400735294118,1610612755,104,92,2020-12-16T02:33:29Z,6180000,-26.0,134.0,1,right,T. Maxey 13' driving floating Jump Shot (8 PTS),[1630178],1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,,,,13.61,Made,,,,,8.0,,,,,,,,,,
624,PT03M12.00S,2020-12-16T02:33:33.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612738,104,92,2020-12-16T02:33:33Z,6190000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT03M07.00S,2020-12-16T02:36:56.1Z,4,REGULAR,3pt,Jump Shot,[],1630202,7.802233902759525,96.49969362745098,1610612738,104,95,2020-12-16T02:37:01Z,6200000,-232.0,21.0,1,left,P. Pritchard 3PT  (14 PTS) (G. Williams 3 AST),"[1630202, 1629684]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,23.34,Made,,,,,14.0,G. Williams,1629684.0,3.0,,,,,,,
627,PT02M45.00S,2020-12-16T02:37:17.7Z,4,REGULAR,3pt,Jump Shot,[],1629751,71.7969776609724,81.30361519607843,1610612755,104,95,2020-12-16T02:37:27Z,6220000,157.0,213.0,1,right,MISS D. Mathias 26' 3PT,[1629751],1610612755.0,PHI,,,,Mathias,D. Mathias,,,,,,,,26.4,Missed,,,,,,,,,,,,,,,
628,PT02M42.00S,2020-12-16T02:37:20.7Z,4,REGULAR,rebound,defensive,[],1630202,,,1610612738,104,95,2020-12-16T02:37:27Z,6230000,,,0,,P. Pritchard REBOUND (Off:0 Def:3),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,627.0,3.0,3.0,0.0,,,,,,,,,,,
629,PT02M35.00S,2020-12-16T02:37:27.7Z,4,REGULAR,3pt,Jump Shot,[],1629682,34.21484888304862,43.06832107843137,1610612738,104,95,2020-12-16T02:37:40Z,6240000,35.0,269.0,1,left,MISS T. Waters 27' 3PT,[1629682],1610612738.0,BOS,,,,Waters,T. Waters,,,,,,,,27.13,Missed,,,,,,,,,,,,,,,
630,PT02M34.00S,2020-12-16T02:37:30.3Z,4,REGULAR,rebound,offensive,[],1629684,,,1610612738,104,95,2020-12-16T02:37:30Z,6250000,,,0,,G. Williams REBOUND (Off:3 Def:2),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,629.0,5.0,2.0,3.0,,,,,,,,,,,
631,PT02M34.00S,2020-12-16T02:37:33.3Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,104,95,2020-12-16T02:37:33Z,6260000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT02M27.00S,2020-12-16T02:37:49.3Z,4,REGULAR,foul,personal,['2freethrow'],1630178,,,1610612738,104,95,2020-12-16T02:38:02Z,6270000,,,0,,T. Maxey shooting personal FOUL (2 PF) (Waters 2 FT),"[1630178, 1629682]",1610612755.0,PHI,shooting,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,201639.0,2.0,0.0,Waters,1629682.0,,
634,PT02M27.00S,2020-12-16T02:38:14.4Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1629682,,,1610612738,104,96,2020-12-16T02:38:14Z,6290000,,,0,,T. Waters Free Throw 1 of 2 (5 PTS),[1629682],1610612738.0,BOS,,,,Waters,T. Waters,,,,,,,,,Made,,,,,5.0,,,,,,,,,,
635,PT02M27.00S,2020-12-16T02:38:30.1Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1629682,,,1610612738,104,97,2020-12-16T02:38:30Z,6300000,,,0,,T. Waters Free Throw 2 of 2 (6 PTS),[1629682],1610612738.0,BOS,,,,Waters,T. Waters,,,,,,,,,Made,,,,,6.0,,,,,,,,,,
