actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
544,PT06M35.00S,2021-02-13T03:03:33.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626153,90.88370565045992,59.872855392156865,1610612765,84,93,2021-02-13T03:03:39Z,5320000,49.0,33.0,1,right,D. Wright driving finger roll Layup (17 PTS),[1626153],1610612765.0,DET,driving finger roll,,,Wright,D. Wright,,,,,5.95,Made,17.0,,,,,,,,,,,,,,,,,
545,PT06M20.00S,2021-02-13T03:03:53.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,84,93,2021-02-13T03:03:53Z,5330000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT06M20.00S,2021-02-13T03:06:14.1Z,4,REGULAR,substitution,out,[],201952,,,1610612738,84,93,2021-02-13T03:06:35Z,5340000,,,0,,SUB out: J. Teague,[201952],1610612738.0,BOS,,,,Teague,J. Teague,,,,,,,,,,,,,,,,,,,,,,,,
547,PT06M20.00S,2021-02-13T03:06:14.1Z,4,REGULAR,substitution,in,[],1630202,,,1610612738,84,93,2021-02-13T03:06:35Z,5350000,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,
548,PT06M12.00S,2021-02-13T03:06:55.3Z,4,REGULAR,3pt,Jump Shot,[],1628369,32.40801576872536,47.372855392156865,1610612738,87,93,2021-02-13T03:07:01Z,5360000,13.0,252.0,1,left,J. Tatum 25' 3PT  (25 PTS) (G. Williams 1 AST),"[1628369, 1629684]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,25.24,Made,25.0,G. Williams,1629684.0,1.0,,,,,,,,,,,,,,
550,PT05M43.00S,2021-02-13T03:07:22.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626153,88.78120893561103,45.41207107843137,1610612765,87,93,2021-02-13T03:07:30Z,5380000,-23.0,53.0,1,right,MISS D. Wright driving Layup,[1626153],1610612765.0,DET,driving,,,Wright,D. Wright,,,,,5.77,Missed,,,,,,,,,,,,,,,,,,
551,PT05M41.00S,2021-02-13T03:07:24.9Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,87,93,2021-02-13T03:07:30Z,5390000,,,0,,J. Tatum REBOUND (Off:0 Def:9),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,550.0,9.0,9.0,0.0,,,,,,,,,,
552,PT05M26.00S,2021-02-13T03:07:39.9Z,4,REGULAR,3pt,Jump Shot,[],1628464,32.013797634691194,44.921875,1610612738,87,93,2021-02-13T03:07:47Z,5400000,25.0,248.0,1,left,MISS D. Theis 24' 3PT,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,24.97,Missed,,,,,,,,,,,,,,,,,,
553,PT05M24.00S,2021-02-13T03:07:41.9Z,4,REGULAR,rebound,defensive,[],203924,,,1610612765,87,93,2021-02-13T03:07:47Z,5410000,,,0,,J. Grant REBOUND (Off:0 Def:5),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,,552.0,5.0,5.0,0.0,,,,,,,,,,
554,PT05M10.00S,2021-02-13T03:07:56.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626153,92.06636005256242,51.78462009803921,1610612765,87,95,2021-02-13T03:08:04Z,5420000,9.0,22.0,1,right,D. Wright driving Layup (19 PTS),[1626153],1610612765.0,DET,driving,,,Wright,D. Wright,,,,,2.38,Made,19.0,,,,,,,,,,,,,,,,,
555,PT04M48.00S,2021-02-13T03:08:22.5Z,4,REGULAR,turnover,out-of-bounds,[],1630202,,,1610612738,87,95,2021-02-13T03:08:32Z,5430000,,,0,,P. Pritchard bad pass out-of-bounds TURNOVER (1 TO),[1630202],1610612738.0,BOS,bad pass,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,1.0,,
556,PT04M24.00S,2021-02-13T03:09:00.7Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612765,87,95,2021-02-13T03:09:11Z,5440000,,,0,,DET shot clock Team TURNOVER,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,1155.0,,,,,,,,,
557,PT04M13.00S,2021-02-13T03:09:28.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1627759,27.54599211563732,18.941482843137255,1610612738,87,95,2021-02-13T03:09:34Z,5450000,155.0,206.0,1,left,MISS J. Brown 25' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,25.83,Missed,,,,,,,,,,,,,,,,,,
558,PT04M11.00S,2021-02-13T03:09:30.4Z,4,REGULAR,rebound,defensive,[],1629004,,,1610612765,87,95,2021-02-13T03:09:34Z,5460000,,,0,,S. Mykhailiuk REBOUND (Off:0 Def:2),[1629004],1610612765.0,DET,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,557.0,2.0,2.0,0.0,,,,,,,,,,
559,PT04M11.00S,2021-02-13T03:09:37.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612765,87,95,2021-02-13T03:09:37Z,5470000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT03M50.00S,2021-02-13T03:11:28.4Z,4,REGULAR,3pt,Jump Shot,[],1628367,67.7562417871222,71.8826593137255,1610612765,87,95,2021-02-13T03:11:35Z,5480000,109.0,251.0,1,right,MISS J. Jackson 27' step back 3PT,[1628367],1610612765.0,DET,step back,,,Jackson,J. Jackson,,,,,27.34,Missed,,,,,,,,,,,,,,,,,,
561,PT03M47.00S,2021-02-13T03:11:31.4Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,87,95,2021-02-13T03:11:35Z,5490000,,,0,,J. Tatum REBOUND (Off:0 Def:10),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,560.0,10.0,10.0,0.0,,,,,,,,,,
562,PT03M43.00S,2021-02-13T03:11:34.6Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627759,5.338370565045992,50.06893382352941,1610612738,89,95,2021-02-13T03:11:52Z,5500000,0.0,-2.0,1,left,J. Brown running finger roll Layup (25 PTS) (J. Tatum 7 AST),"[1627759, 1628369]",1610612738.0,BOS,running finger roll,,,Brown,J. Brown,,,,,0.23,Made,25.0,J. Tatum,1628369.0,7.0,,,,,,,,,,,,,,
564,PT03M23.00S,2021-02-13T03:11:55.3Z,4,REGULAR,turnover,lost ball,[],1626153,,,1610612765,89,95,2021-02-13T03:12:00Z,5520000,,,0,,D. Wright lost ball TURNOVER (2 TO),"[1626153, 1627759]",1610612765.0,DET,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,2.0,Brown,1627759.0
565,PT03M23.00S,2021-02-13T03:11:55.3Z,4,REGULAR,steal,,[],1627759,,,1610612738,89,95,2021-02-13T03:11:57Z,5530000,,,0,,J. Brown STEAL (2 STL),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,
566,PT03M22.00S,2021-02-13T03:12:06.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201933,,,1610612738,89,95,2021-02-13T03:12:15Z,5540000,,,0,,B. Griffin personal FOUL (2 PF) (Tatum 2 FT),"[201933, 1628369]",1610612765.0,DET,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,1627529.0,2.0,0.0,Tatum,1628369.0,,,,,
568,PT03M22.00S,2021-02-13T03:12:28.1Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1628369,,,1610612738,90,95,2021-02-13T03:12:28Z,5560000,,,0,,J. Tatum Free Throw 1 of 2 (26 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,26.0,,,,,,,,,,,,,,,,,
569,PT03M22.00S,2021-02-13T03:12:44.2Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1628369,,,1610612738,91,95,2021-02-13T03:12:44Z,5570000,,,0,,J. Tatum Free Throw 2 of 2 (27 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,27.0,,,,,,,,,,,,,,,,,
570,PT03M05.00S,2021-02-13T03:13:03.4Z,4,REGULAR,3pt,Jump Shot,[],201933,73.40670170827858,16.735600490196077,1610612765,91,95,2021-02-13T03:13:10Z,5580000,-166.0,197.0,1,right,MISS B. Griffin 25' 3PT,[201933],1610612765.0,DET,,,,Griffin,B. Griffin,,,,,25.82,Missed,,,,,,,,,,,,,,,,,,
571,PT03M03.00S,2021-02-13T03:13:05.4Z,4,REGULAR,rebound,defensive,[],1627759,,,1610612738,91,95,2021-02-13T03:13:10Z,5590000,,,0,,J. Brown REBOUND (Off:1 Def:5),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,570.0,6.0,5.0,1.0,,,,,,,,,,
572,PT03M02.00S,2021-02-13T03:13:13.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612738,91,95,2021-02-13T03:13:13Z,5600000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT02M44.00S,2021-02-13T03:14:46.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,7.178055190538765,50.06893382352941,1610612738,91,95,2021-02-13T03:14:51Z,5610000,0.0,15.0,1,left,MISS J. Brown driving Layup,[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,1.5,Missed,,,,,,,,,,,,,,,,,,
574,PT02M42.00S,2021-02-13T03:14:48.7Z,4,REGULAR,rebound,defensive,[],1626153,,,1610612765,91,95,2021-02-13T03:14:51Z,5620000,,,0,,D. Wright REBOUND (Off:1 Def:5),[1626153],1610612765.0,DET,,,,Wright,D. Wright,,,,,,,,,,,573.0,6.0,5.0,1.0,,,,,,,,,,
575,PT02M32.00S,2021-02-13T03:15:02.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203924,85.75886990801577,42.470894607843135,1610612765,91,95,2021-02-13T03:15:30Z,5630000,-38.0,81.0,1,right,MISS J. Grant 8' Jump Shot - blocked,"[203924, 1628464]",1610612765.0,DET,,,,Grant,J. Grant,,,,,8.97,Missed,,,,,,,,,,,,,,Theis,1628464.0,,,
576,PT02M32.00S,2021-02-13T03:15:02.0Z,4,REGULAR,block,,[],1628464,,,1610612765,91,95,2021-02-13T03:15:05Z,5640000,,,0,,D. Theis BLOCK (1 BLK),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,
577,PT02M30.00S,2021-02-13T03:15:04.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612765,91,95,2021-02-13T03:15:30Z,5650000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,575.0,,,,,,,,,,,,,
578,PT02M30.00S,2021-02-13T03:15:08.7Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,91,95,2021-02-13T03:15:08Z,5660000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT02M20.00S,2021-02-13T03:15:31.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629004,66.5735873850197,72.12775735294117,1610612765,91,95,2021-02-13T03:15:41Z,5670000,111.0,262.0,1,right,MISS S. Mykhailiuk 28' 3PT,[1629004],1610612765.0,DET,,,,Mykhailiuk,S. Mykhailiuk,,,,,28.41,Missed,,,,,,,,,,,,,,,,,,
580,PT02M18.00S,2021-02-13T03:15:33.3Z,4,REGULAR,rebound,defensive,[],1628464,,,1610612738,91,95,2021-02-13T03:15:41Z,5680000,,,0,,D. Theis REBOUND (Off:4 Def:4),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,579.0,8.0,4.0,4.0,,,,,,,,,,
581,PT02M12.00S,2021-02-13T03:15:40.1Z,4,REGULAR,3pt,Jump Shot,[],1628369,30.042706964520367,33.64736519607843,1610612738,91,95,2021-02-13T03:15:52Z,5690000,82.0,230.0,1,left,MISS J. Tatum 24' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,24.4,Missed,,,,,,,,,,,,,,,,,,
582,PT02M10.00S,2021-02-13T03:15:42.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612738,91,95,2021-02-13T03:15:52Z,5700000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,581.0,,,,,,,,,,,,,
583,PT02M10.00S,2021-02-13T03:15:45.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201933,,,1610612738,91,95,2021-02-13T03:16:01Z,5710000,,,0,,B. Griffin loose ball personal FOUL (3 PF) (Theis 2 FT),"[201933, 1628464]",1610612765.0,DET,loose ball,,,Griffin,B. Griffin,,,,,,,,,,,,,,,2534.0,3.0,0.0,Theis,1628464.0,,,,,
585,PT02M10.00S,2021-02-13T03:16:09.3Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1628464,,,1610612738,92,95,2021-02-13T03:16:09Z,5730000,,,0,,D. Theis Free Throw 1 of 2 (10 PTS),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
586,PT02M10.00S,2021-02-13T03:16:10.1Z,4,REGULAR,substitution,out,[],1629004,,,1610612738,92,95,2021-02-13T03:16:16Z,5740000,,,0,,SUB out: S. Mykhailiuk,[1629004],1610612765.0,DET,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,
587,PT02M10.00S,2021-02-13T03:16:10.1Z,4,REGULAR,substitution,in,[],1630180,,,1610612738,92,95,2021-02-13T03:16:16Z,5750000,,,0,,SUB in: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,
588,PT02M10.00S,2021-02-13T03:16:27.6Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1628464,,,1610612738,93,95,2021-02-13T03:16:27Z,5760000,,,0,,D. Theis Free Throw 2 of 2 (11 PTS),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
589,PT01M52.00S,2021-02-13T03:16:48.5Z,4,REGULAR,3pt,Jump Shot,[],1628367,72.7496714848883,87.32383578431373,1610612765,93,98,2021-02-13T03:16:54Z,5770000,187.0,204.0,1,right,J. Jackson 27' 3PT  (13 PTS) (J. Grant 3 AST),"[1628367, 203924]",1610612765.0,DET,,,,Jackson,J. Jackson,,,,,27.62,Made,13.0,J. Grant,203924.0,3.0,,,,,,,,,,,,,,
591,PT01M44.00S,2021-02-13T03:17:02.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,6.258212877792378,51.049325980392155,1610612738,95,98,2021-02-13T03:17:08Z,5790000,-5.0,6.0,1,left,J. Tatum driving finger roll Layup (29 PTS),[1628369],1610612738.0,BOS,driving finger roll,,,Tatum,J. Tatum,,,,,0.82,Made,29.0,,,,,,,,,,,,,,,,,
592,PT01M25.00S,2021-02-13T03:17:22.6Z,4,REGULAR,3pt,Jump Shot,[],203924,65.78515111695138,29.725796568627448,1610612765,95,98,2021-02-13T03:17:31Z,5800000,-101.0,269.0,1,right,MISS J. Grant 28' 3PT,[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,28.76,Missed,,,,,,,,,,,,,,,,,,
593,PT01M21.00S,2021-02-13T03:17:26.6Z,4,REGULAR,rebound,offensive,[],1630180,,,1610612765,95,98,2021-02-13T03:17:31Z,5810000,,,0,,S. Bey REBOUND (Off:2 Def:10),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,592.0,12.0,10.0,2.0,,,,,,,,,,
594,PT01M09.00S,2021-02-13T03:17:38.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203924,91.5407358738502,52.76501225490197,1610612765,95,98,2021-02-13T03:17:45Z,5820000,14.0,27.0,1,right,MISS J. Grant driving reverse Layup,[203924],1610612765.0,DET,driving reverse,,,Grant,J. Grant,,,,,3.03,Missed,,,,,,,,,,,,,,,,,,
595,PT01M07.00S,2021-02-13T03:17:40.6Z,4,REGULAR,rebound,defensive,[],1628464,,,1610612738,95,98,2021-02-13T03:17:45Z,5830000,,,0,,D. Theis REBOUND (Off:4 Def:5),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,594.0,9.0,5.0,4.0,,,,,,,,,,
596,PT00M59.90S,2021-02-13T03:17:47.6Z,4,REGULAR,3pt,Jump Shot,[],1628464,31.225361366622867,32.421875,1610612738,95,98,2021-02-13T03:18:23Z,5840000,88.0,241.0,1,left,MISS D. Theis 25' 3PT,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,25.65,Missed,,,,,,,,,,,,,,,,,,
597,PT00M57.30S,2021-02-13T03:17:50.2Z,4,REGULAR,rebound,defensive,[],201933,,,1610612765,95,98,2021-02-13T03:17:54Z,5850000,,,0,,B. Griffin REBOUND (Off:0 Def:4),[201933],1610612765.0,DET,,,,Griffin,B. Griffin,,,,,,,,,,,596.0,4.0,4.0,0.0,,,,,,,,,,
598,PT00M38.70S,2021-02-13T03:18:09.8Z,4,REGULAR,3pt,Jump Shot,[],1630180,67.62483574244416,70.65716911764706,1610612765,95,101,2021-02-13T03:18:15Z,5860000,103.0,252.0,1,right,S. Bey 27' 3PT  (30 PTS) (D. Wright 7 AST),"[1630180, 1626153]",1610612765.0,DET,,,,Bey,S. Bey,,,,,27.22,Made,30.0,D. Wright,1626153.0,7.0,,,,,,,,,,,,,,
600,PT00M38.20S,2021-02-13T03:18:14.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612738,95,101,2021-02-13T03:18:14Z,5880000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT00M36.00S,2021-02-13T03:20:01.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201933,,,1610612738,95,101,2021-02-13T03:20:11Z,5890000,,,0,,B. Griffin personal FOUL (4 PF) (Williams 2 FT),"[201933, 1629684]",1610612765.0,DET,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,1627529.0,4.0,0.0,Williams,1629684.0,,,,,
603,PT00M36.00S,2021-02-13T03:20:33.0Z,4,REGULAR,freethrow,1 of 2,[],1629684,,,1610612738,95,101,2021-02-13T03:20:33Z,5910000,,,0,,MISS G. Williams Free Throw 1 of 2,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,Missed,,,,,,,,,,,,,,,,,,
604,PT00M36.00S,2021-02-13T03:20:33.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,95,101,2021-02-13T03:20:33Z,5920000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,603.0,,,,,,,,,,,,,
605,PT00M36.00S,2021-02-13T03:20:34.6Z,4,REGULAR,substitution,out,[],1630202,,,1610612738,95,101,2021-02-13T03:20:43Z,5930000,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,
606,PT00M36.00S,2021-02-13T03:20:34.6Z,4,REGULAR,substitution,in,[],1629750,,,1610612738,95,101,2021-02-13T03:20:43Z,5940000,,,0,,SUB in: J. Green,[1629750],1610612738.0,BOS,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
607,PT00M36.00S,2021-02-13T03:21:01.6Z,4,REGULAR,freethrow,2 of 2,[],1629684,,,1610612738,96,101,2021-02-13T03:21:01Z,5950000,,,0,,G. Williams Free Throw 2 of 2 (1 PTS),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
608,PT00M36.00S,2021-02-13T03:21:03.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612765,96,101,2021-02-13T03:21:03Z,5960000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT00M36.00S,2021-02-13T03:22:07.5Z,4,REGULAR,substitution,out,[],1628464,,,1610612765,96,101,2021-02-13T03:22:29Z,5970000,,,0,,SUB out: D. Theis,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,
610,PT00M36.00S,2021-02-13T03:22:07.5Z,4,REGULAR,substitution,out,[],1630180,,,1610612765,96,101,2021-02-13T03:22:29Z,5980000,,,0,,SUB out: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,
611,PT00M36.00S,2021-02-13T03:22:07.5Z,4,REGULAR,substitution,in,[],201952,,,1610612765,96,101,2021-02-13T03:22:29Z,5990000,,,0,,SUB in: J. Teague,[201952],1610612738.0,BOS,,,,Teague,J. Teague,,,,,,,,,,,,,,,,,,,,,,,,
612,PT00M36.00S,2021-02-13T03:22:07.5Z,4,REGULAR,substitution,in,[],201961,,,1610612765,96,101,2021-02-13T03:22:29Z,6000000,,,0,,SUB in: W. Ellington,[201961],1610612765.0,DET,,,,Ellington,W. Ellington,,,,,,,,,,,,,,,,,,,,,,,,
613,PT00M32.20S,2021-02-13T03:22:42.3Z,4,REGULAR,foul,personal,[],1629684,,,1610612765,96,101,2021-02-13T03:22:52Z,6010000,,,0,,G. Williams personal FOUL (3 PF),"[1629684, 203924]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,1155.0,3.0,0.0,Grant,203924.0,,,,,
615,PT00M25.10S,2021-02-13T03:23:13.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201952,,,1610612765,96,101,2021-02-13T03:23:26Z,6030000,,,0,,J. Teague take personal FOUL (1 PF) (Wright 2 FT),"[201952, 1626153]",1610612738.0,BOS,take,,,Teague,J. Teague,,,,,,,,,,,,,,,2534.0,1.0,1.0,Wright,1626153.0,,,,,
617,PT00M25.10S,2021-02-13T03:23:37.5Z,4,REGULAR,freethrow,1 of 2,[],1626153,,,1610612765,96,102,2021-02-13T03:23:37Z,6050000,,,0,,D. Wright Free Throw 1 of 2 (20 PTS),[1626153],1610612765.0,DET,,,,Wright,D. Wright,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
618,PT00M25.10S,2021-02-13T03:23:38.1Z,4,REGULAR,substitution,out,[],1629684,,,1610612765,96,102,2021-02-13T03:23:49Z,6060000,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,
619,PT00M25.10S,2021-02-13T03:23:38.1Z,4,REGULAR,substitution,out,[],1629750,,,1610612765,96,102,2021-02-13T03:23:49Z,6070000,,,0,,SUB out: J. Green,[1629750],1610612738.0,BOS,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
620,PT00M25.10S,2021-02-13T03:23:38.1Z,4,REGULAR,substitution,out,[],201961,,,1610612765,96,102,2021-02-13T03:23:49Z,6080000,,,0,,SUB out: W. Ellington,[201961],1610612765.0,DET,,,,Ellington,W. Ellington,,,,,,,,,,,,,,,,,,,,,,,,
621,PT00M25.10S,2021-02-13T03:23:38.1Z,4,REGULAR,substitution,in,[],1630202,,,1610612765,96,102,2021-02-13T03:23:49Z,6090000,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,
622,PT00M25.10S,2021-02-13T03:23:38.1Z,4,REGULAR,substitution,in,[],1628464,,,1610612765,96,102,2021-02-13T03:23:49Z,6100000,,,0,,SUB in: D. Theis,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,
623,PT00M25.10S,2021-02-13T03:23:38.1Z,4,REGULAR,substitution,in,[],1630180,,,1610612765,96,102,2021-02-13T03:23:49Z,6110000,,,0,,SUB in: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,
624,PT00M25.10S,2021-02-13T03:24:03.6Z,4,REGULAR,freethrow,2 of 2,[],1626153,,,1610612765,96,103,2021-02-13T03:24:03Z,6120000,,,0,,D. Wright Free Throw 2 of 2 (21 PTS),[1626153],1610612765.0,DET,,,,Wright,D. Wright,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
625,PT00M19.30S,2021-02-13T03:24:13.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628367,,,1610612738,96,103,2021-02-13T03:24:21Z,6130000,,,0,,J. Jackson shooting personal FOUL (3 PF) (Tatum 2 FT),"[1628367, 1628369]",1610612765.0,DET,shooting,,,Jackson,J. Jackson,,,,,,,,,,,,,,,2534.0,3.0,0.0,Tatum,1628369.0,,,,,
627,PT00M19.30S,2021-02-13T03:24:47.4Z,4,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,97,103,2021-02-13T03:24:47Z,6150000,,,0,,J. Tatum Free Throw 1 of 2 (30 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,30.0,,,,,,,,,,,,,,,,,
628,PT00M19.30S,2021-02-13T03:24:48.0Z,4,REGULAR,substitution,out,[],1630202,,,1610612738,97,103,2021-02-13T03:24:54Z,6160000,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,
629,PT00M19.30S,2021-02-13T03:24:48.0Z,4,REGULAR,substitution,out,[],1630180,,,1610612738,97,103,2021-02-13T03:24:54Z,6170000,,,0,,SUB out: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,
630,PT00M19.30S,2021-02-13T03:24:48.0Z,4,REGULAR,substitution,in,[],1629750,,,1610612738,97,103,2021-02-13T03:24:54Z,6180000,,,0,,SUB in: J. Green,[1629750],1610612738.0,BOS,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
631,PT00M19.30S,2021-02-13T03:24:48.0Z,4,REGULAR,substitution,in,[],201961,,,1610612738,97,103,2021-02-13T03:24:54Z,6190000,,,0,,SUB in: W. Ellington,[201961],1610612765.0,DET,,,,Ellington,W. Ellington,,,,,,,,,,,,,,,,,,,,,,,,
632,PT00M19.30S,2021-02-13T03:25:12.5Z,4,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,98,103,2021-02-13T03:25:12Z,6200000,,,0,,J. Tatum Free Throw 2 of 2 (31 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,31.0,,,,,,,,,,,,,,,,,
