actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
189,PT11M44.00S,2021-02-12T01:11:02.5Z,2,REGULAR,2pt,Jump Shot,[],1626181,22.815374507227332,69.18658088235294,1610612761,34,31,2021-02-12T01:11:09Z,1840000,-96.0,162.0,1,left,N. Powell 18' pullup Jump Shot (9 PTS) (K. Lowry 3 AST),"[1626181, 200768]",1610612761.0,TOR,pullup,,,Powell,N. Powell,,,,,18.83,Made,9.0,K. Lowry,200768.0,3.0,,,,,,,,,,,,,,
191,PT11M30.00S,2021-02-12T01:11:19.6Z,2,REGULAR,foul,personal,[],1626181,,,1610612738,34,31,2021-02-12T01:11:26Z,1860000,,,0,,N. Powell personal FOUL (2 PF),"[1626181, 1627759]",1610612761.0,TOR,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,2534.0,2.0,0.0,Brown,1627759.0,,
193,PT11M24.00S,2021-02-12T01:11:41.8Z,2,REGULAR,2pt,Jump Shot,[],1627759,78.79434954007884,42.470894607843135,1610612738,34,31,2021-02-12T01:11:48Z,1880000,-38.0,147.0,1,right,MISS J. Brown 15' Jump Shot,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,15.15,Missed,,,,,,,,,,,,,,,,,,
194,PT11M22.00S,2021-02-12T01:11:43.8Z,2,REGULAR,rebound,defensive,[],203382,,,1610612761,34,31,2021-02-12T01:11:48Z,1890000,,,0,,A. Baynes REBOUND (Off:1 Def:2),[203382],1610612761.0,TOR,,,,Baynes,A. Baynes,,,,,,,,,,,193.0,3.0,2.0,1.0,,,,,,,,,,
195,PT11M10.00S,2021-02-12T01:11:56.2Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203382,7.5722733245729295,44.676776960784316,1610612761,34,33,2021-02-12T01:12:07Z,1900000,27.0,19.0,1,left,A. Baynes turnaround bank Hook (4 PTS) (K. Lowry 4 AST),"[203382, 200768]",1610612761.0,TOR,turnaround bank,,,Baynes,A. Baynes,,,,,3.25,Made,4.0,K. Lowry,200768.0,4.0,,,,,,,,,,,,,,
197,PT10M52.00S,2021-02-12T01:12:12.9Z,2,REGULAR,3pt,Jump Shot,[],1630202,92.85479632063075,95.16697303921569,1610612738,37,33,2021-02-12T01:12:19Z,1920000,226.0,15.0,1,right,P. Pritchard 3PT  (11 PTS) (G. Williams 1 AST),"[1630202, 1629684]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,22.63,Made,11.0,G. Williams,1629684.0,1.0,,,,,,,,,,,,,,
199,PT10M39.00S,2021-02-12T01:12:27.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],200768,5.206964520367937,58.15716911764706,1610612761,37,35,2021-02-12T01:12:36Z,1940000,-41.0,-4.0,1,left,K. Lowry driving floating Jump Shot (12 PTS) (F. VanVleet 2 AST),"[200768, 1627832]",1610612761.0,TOR,driving floating,,,Lowry,K. Lowry,,,,,4.1,Made,12.0,F. VanVleet,1627832.0,2.0,,,,,,,,,,,,,,
201,PT10M11.00S,2021-02-12T01:12:54.6Z,2,REGULAR,2pt,Jump Shot,[],1628464,74.58935611038108,64.03952205882352,1610612738,37,35,2021-02-12T01:13:03Z,1960000,70.0,186.0,1,right,MISS D. Theis 19' step back Shot,[1628464],1610612738.0,BOS,step back,,,Theis,D. Theis,,,,,19.92,Missed,,,,,,,,,,,,,,,,,,
202,PT10M07.00S,2021-02-12T01:12:58.6Z,2,REGULAR,rebound,defensive,[],1626169,,,1610612761,37,35,2021-02-12T01:13:03Z,1970000,,,0,,S. Johnson REBOUND (Off:0 Def:1),[1626169],1610612761.0,TOR,,,,Johnson,S. Johnson,,,,,,,,,,,201.0,1.0,1.0,0.0,,,,,,,,,,
203,PT10M04.00S,2021-02-12T01:13:02.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],200768,31.09395532194481,64.03952205882352,1610612761,37,35,2021-02-12T01:13:15Z,1980000,-70.0,240.0,1,left,MISS K. Lowry 24' pullup 3PT,[200768],1610612761.0,TOR,pullup,,,Lowry,K. Lowry,,,,,24.99,Missed,,,,,,,,,,,,,,,,,,
204,PT10M00.00S,2021-02-12T01:13:06.3Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,37,35,2021-02-12T01:13:15Z,1990000,,,0,,J. Tatum REBOUND (Off:0 Def:2),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,203.0,2.0,2.0,0.0,,,,,,,,,,
205,PT09M54.00S,2021-02-12T01:13:16.1Z,2,REGULAR,foul,personal,[],1626181,,,1610612738,37,35,2021-02-12T01:13:23Z,2000000,,,0,,N. Powell personal FOUL (3 PF),"[1626181, 1627759]",1610612761.0,TOR,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,1628953.0,3.0,0.0,Brown,1627759.0,,
207,PT09M54.00S,2021-02-12T01:13:29.0Z,2,REGULAR,substitution,out,[],1626181,,,1610612738,37,35,2021-02-12T01:13:32Z,2020000,,,0,,SUB out: N. Powell,[1626181],1610612761.0,TOR,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,
208,PT09M54.00S,2021-02-12T01:13:29.0Z,2,REGULAR,substitution,in,[],1627783,,,1610612738,37,35,2021-02-12T01:13:32Z,2030000,,,0,,SUB in: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,
209,PT09M42.00S,2021-02-12T01:14:00.5Z,2,REGULAR,foul,personal,['2freethrow'],1626169,,,1610612738,37,35,2021-02-12T01:14:16Z,2040000,,,0,,S. Johnson shooting personal FOUL (1 PF) (Tatum 2 FT),"[1626169, 1628369]",1610612761.0,TOR,shooting,,,Johnson,S. Johnson,,,,,,,,,,,,,,,,,,2534.0,1.0,0.0,Tatum,1628369.0,,
211,PT09M42.00S,2021-02-12T01:14:24.9Z,2,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,38,35,2021-02-12T01:14:24Z,2060000,,,0,,J. Tatum Free Throw 1 of 2 (3 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
212,PT09M42.00S,2021-02-12T01:14:38.9Z,2,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,39,35,2021-02-12T01:14:38Z,2070000,,,0,,J. Tatum Free Throw 2 of 2 (4 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
213,PT09M36.00S,2021-02-12T01:14:50.8Z,2,REGULAR,foul,personal,[],1627759,,,1610612761,39,35,2021-02-12T01:15:04Z,2080000,,,0,,J. Brown personal FOUL (2 PF),"[1627759, 200768]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,2534.0,2.0,0.0,Lowry,200768.0,,
215,PT09M28.00S,2021-02-12T01:15:14.6Z,2,REGULAR,3pt,Jump Shot,[],1627832,27.94021024967148,77.51991421568627,1610612761,39,35,2021-02-12T01:15:20Z,2100000,-138.0,210.0,1,left,MISS F. VanVleet 25' 3PT,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,25.11,Missed,,,,,,,,,,,,,,,,,,
216,PT09M24.00S,2021-02-12T01:15:18.6Z,2,REGULAR,rebound,defensive,[],1629684,,,1610612738,39,35,2021-02-12T01:15:20Z,2110000,,,0,,G. Williams REBOUND (Off:0 Def:1),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,215.0,1.0,1.0,0.0,,,,,,,,,,
217,PT09M18.00S,2021-02-12T01:15:24.7Z,2,REGULAR,turnover,bad pass,[],1627759,,,1610612738,39,35,2021-02-12T01:15:31Z,2120000,,,0,,J. Brown bad pass TURNOVER (2 TO),"[1627759, 1626169]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,2.0,Johnson,1626169.0,,,,,,,
218,PT09M18.00S,2021-02-12T01:15:24.7Z,2,REGULAR,steal,,[],1626169,,,1610612761,39,35,2021-02-12T01:15:27Z,2130000,,,0,,S. Johnson STEAL (1 STL),[1626169],1610612761.0,TOR,,,,Johnson,S. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
219,PT09M15.00S,2021-02-12T01:15:28.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626169,8.229303547963205,46.14736519607843,1610612761,39,37,2021-02-12T01:15:40Z,2140000,19.0,25.0,1,left,S. Johnson running Layup (2 PTS),[1626169],1610612761.0,TOR,running,,,Johnson,S. Johnson,,,,,3.15,Made,2.0,,,,,,,,,,,,,,,,,
220,PT08M54.00S,2021-02-12T01:15:48.0Z,2,REGULAR,2pt,Jump Shot,[],1629684,76.2976346911958,69.18658088235294,1610612738,41,37,2021-02-12T01:15:53Z,2150000,96.0,170.0,1,right,G. Williams 19' pullup Jump Shot (2 PTS) (J. Tatum 5 AST),"[1629684, 1628369]",1610612738.0,BOS,pullup,,,Williams,G. Williams,,,,,19.54,Made,2.0,J. Tatum,1628369.0,5.0,,,,,,,,,,,,,,
221,PT08M39.00S,2021-02-12T01:16:03.5Z,2,REGULAR,2pt,Jump Shot,[],1627832,25.18068331143233,49.82383578431372,1610612761,41,39,2021-02-12T01:16:10Z,2160000,1.0,184.0,1,left,F. VanVleet 18' pullup Jump Shot (2 PTS) (A. Baynes 2 AST),"[1627832, 203382]",1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,18.42,Made,2.0,A. Baynes,203382.0,2.0,,,,,,,,,,,,,,
223,PT08M25.00S,2021-02-12T01:16:17.2Z,2,REGULAR,3pt,Jump Shot,[],1628369,70.12155059132719,78.99050245098039,1610612738,44,39,2021-02-12T01:16:24Z,2180000,145.0,228.0,1,right,J. Tatum 27' 3PT pullup (7 PTS),[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,27.05,Made,7.0,,,,,,,,,,,,,,,,,
225,PT08M02.00S,2021-02-12T01:16:52.6Z,2,REGULAR,foul,offensive,[],200768,,,1610612761,44,39,2021-02-12T01:17:02Z,2200000,,,0,,K. Lowry charge offensive FOUL (1 PF),"[200768, 1630202]",1610612761.0,TOR,charge,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,1155.0,1.0,0.0,Pritchard,1630202.0,,
227,PT08M02.00S,2021-02-12T01:16:52.6Z,2,REGULAR,turnover,offensive foul,[],200768,,,1610612761,44,39,2021-02-12T01:16:52Z,2220000,,,0,,K. Lowry offensive foul TURNOVER (2 TO),[200768],1610612761.0,TOR,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,2.0,,,1155.0,,,,,,
228,PT08M02.00S,2021-02-12T01:16:59.5Z,2,REGULAR,substitution,out,[],203382,,,1610612738,44,39,2021-02-12T01:17:02Z,2230000,,,0,,SUB out: A. Baynes,[203382],1610612761.0,TOR,,,,Baynes,A. Baynes,,,,,,,,,,,,,,,,,,,,,,,,
229,PT08M02.00S,2021-02-12T01:16:59.5Z,2,REGULAR,substitution,in,[],1627761,,,1610612738,44,39,2021-02-12T01:17:02Z,2240000,,,0,,SUB in: D. Bembry,[1627761],1610612761.0,TOR,,,,Bembry,D. Bembry,,,,,,,,,,,,,,,,,,,,,,,,
230,PT08M02.00S,2021-02-12T01:17:07.2Z,2,REGULAR,substitution,out,[],1628464,,,1610612738,44,39,2021-02-12T01:17:09Z,2250000,,,0,,SUB out: D. Theis,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,
231,PT08M02.00S,2021-02-12T01:17:07.2Z,2,REGULAR,substitution,in,[],202684,,,1610612738,44,39,2021-02-12T01:17:09Z,2260000,,,0,,SUB in: T. Thompson,[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,
232,PT08M02.00S,2021-02-12T01:17:07.2Z,2,REGULAR,substitution,out,[],200768,,,1610612738,44,39,2021-02-12T01:17:20Z,2270000,,,0,,SUB out: K. Lowry,[200768],1610612761.0,TOR,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,
233,PT08M02.00S,2021-02-12T01:17:07.2Z,2,REGULAR,substitution,in,[],1628449,,,1610612738,44,39,2021-02-12T01:17:20Z,2280000,,,0,,SUB in: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,
234,PT07M43.00S,2021-02-12T01:17:34.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630202,87.72996057818659,45.90226715686275,1610612738,44,39,2021-02-12T01:17:48Z,2290000,-20.0,63.0,1,right,MISS P. Pritchard 6' floating Shot - blocked,"[1630202, 1628449]",1610612738.0,BOS,floating,,,Pritchard,P. Pritchard,,,,,6.61,Missed,,,,,,,,,,,,,,,,,Boucher,1628449.0
235,PT07M43.00S,2021-02-12T01:17:34.7Z,2,REGULAR,block,,[],1628449,,,1610612738,44,39,2021-02-12T01:17:37Z,2300000,,,0,,C. Boucher BLOCK (2 BLK),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,
236,PT07M42.00S,2021-02-12T01:17:35.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612738,44,39,2021-02-12T01:17:48Z,2310000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,234.0,,,,,,,,,,,,,
237,PT07M42.00S,2021-02-12T01:17:39.6Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,44,39,2021-02-12T01:17:39Z,2320000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT07M40.00S,2021-02-12T01:17:59.9Z,2,REGULAR,turnover,out-of-bounds,[],1627759,,,1610612738,44,39,2021-02-12T01:18:08Z,2330000,,,0,,J. Brown lost ball out-of-bounds TURNOVER (3 TO),[1627759],1610612738.0,BOS,lost ball,,,Brown,J. Brown,,,,,,,,,,,,,,,3.0,,,2534.0,,,,,,
240,PT07M27.00S,2021-02-12T01:18:19.1Z,2,REGULAR,turnover,lost ball,[],1627783,,,1610612761,44,39,2021-02-12T01:18:24Z,2340000,,,0,,P. Siakam lost ball TURNOVER (1 TO),"[1627783, 1628369]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,1.0,Tatum,1628369.0,,,,,,,
241,PT07M27.00S,2021-02-12T01:18:19.1Z,2,REGULAR,steal,,[],1628369,,,1610612738,44,39,2021-02-12T01:18:21Z,2350000,,,0,,J. Tatum STEAL (2 STL),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,
242,PT07M19.00S,2021-02-12T01:18:26.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630202,70.12155059132719,78.99050245098039,1610612738,44,39,2021-02-12T01:18:32Z,2360000,145.0,228.0,1,right,MISS P. Pritchard 27' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,27.05,Missed,,,,,,,,,,,,,,,,,,
243,PT07M16.00S,2021-02-12T01:18:29.5Z,2,REGULAR,rebound,offensive,[],202684,,,1610612738,44,39,2021-02-12T01:18:29Z,2370000,,,0,,T. Thompson REBOUND (Off:3 Def:2),[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,,,,,242.0,5.0,2.0,3.0,,,,,,,,,,
244,PT07M13.00S,2021-02-12T01:18:32.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",202684,91.80354796320631,54.970894607843135,1610612738,46,39,2021-02-12T01:18:36Z,2380000,25.0,25.0,1,right,T. Thompson Layup (4 PTS),[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,3.49,Made,4.0,,,,,,,,,,,,,,,,,
245,PT07M01.00S,2021-02-12T01:18:45.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628449,7.046649145860711,45.65716911764706,1610612761,46,41,2021-02-12T01:18:49Z,2390000,22.0,14.0,1,left,C. Boucher cutting finger roll Layup (6 PTS) (F. VanVleet 3 AST),"[1628449, 1627832]",1610612761.0,TOR,cutting finger roll,,,Boucher,C. Boucher,,,,,2.57,Made,6.0,F. VanVleet,1627832.0,3.0,,,,,,,,,,,,,,
247,PT06M51.00S,2021-02-12T01:18:59.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,46,41,2021-02-12T01:18:59Z,2410000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT06M51.00S,2021-02-12T01:21:23.5Z,2,REGULAR,substitution,out,[],1628369,,,1610612738,46,41,2021-02-12T01:21:43Z,2420000,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,
249,PT06M51.00S,2021-02-12T01:21:23.5Z,2,REGULAR,substitution,out,[],1629684,,,1610612738,46,41,2021-02-12T01:21:43Z,2430000,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,
250,PT06M51.00S,2021-02-12T01:21:23.5Z,2,REGULAR,substitution,in,[],202689,,,1610612738,46,41,2021-02-12T01:21:43Z,2440000,,,0,,SUB in: K. Walker,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,
251,PT06M51.00S,2021-02-12T01:21:23.5Z,2,REGULAR,substitution,in,[],1628400,,,1610612738,46,41,2021-02-12T01:21:43Z,2450000,,,0,,SUB in: S. Ojeleye,[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,,,,,,,,,,
252,PT06M41.00S,2021-02-12T01:22:02.3Z,2,REGULAR,3pt,Jump Shot,[],1628400,89.70105124835742,96.6375612745098,1610612738,49,41,2021-02-12T01:22:07Z,2460000,233.0,44.0,1,right,S. Ojeleye 3PT  (11 PTS) (J. Brown 5 AST),"[1628400, 1627759]",1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,23.74,Made,11.0,J. Brown,1627759.0,5.0,,,,,,,,,,,,,,
254,PT06M20.00S,2021-02-12T01:22:22.7Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1627783,10.988830486202366,43.451286764705884,1610612761,49,41,2021-02-12T01:22:28Z,2480000,33.0,51.0,1,left,MISS P. Siakam 6' turnaround Hook,[1627783],1610612761.0,TOR,turnaround,,,Siakam,P. Siakam,,,,,6.04,Missed,,,,,,,,,,,,,,,,,,
255,PT06M18.00S,2021-02-12T01:22:24.7Z,2,REGULAR,rebound,defensive,[],202684,,,1610612738,49,41,2021-02-12T01:22:28Z,2490000,,,0,,T. Thompson REBOUND (Off:3 Def:3),[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,,,,,254.0,6.0,3.0,3.0,,,,,,,,,,
256,PT06M04.00S,2021-02-12T01:22:38.9Z,2,REGULAR,2pt,Jump Shot,[],1627759,78.9257555847569,26.53952205882353,1610612738,49,41,2021-02-12T01:22:46Z,2500000,-117.0,146.0,1,right,MISS J. Brown 18' Jump Shot,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,18.7,Missed,,,,,,,,,,,,,,,,,,
257,PT06M00.00S,2021-02-12T01:22:42.9Z,2,REGULAR,rebound,defensive,[],1628449,,,1610612761,49,41,2021-02-12T01:22:46Z,2510000,,,0,,C. Boucher REBOUND (Off:0 Def:2),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,256.0,2.0,2.0,0.0,,,,,,,,,,
258,PT05M52.00S,2021-02-12T01:22:54.1Z,2,REGULAR,foul,personal,['2freethrow'],1630202,,,1610612761,49,41,2021-02-12T01:23:04Z,2520000,,,0,,P. Pritchard shooting personal FOUL (2 PF) (Siakam 2 FT),"[1630202, 1627783]",1610612738.0,BOS,shooting,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,1155.0,2.0,0.0,Siakam,1627783.0,,
260,PT05M52.00S,2021-02-12T01:23:24.7Z,2,REGULAR,freethrow,1 of 2,[],1627783,,,1610612761,49,41,2021-02-12T01:23:24Z,2540000,,,0,,MISS P. Siakam Free Throw 1 of 2,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,Missed,,,,,,,,,,,,,,,,,,
261,PT05M52.00S,2021-02-12T01:23:24.7Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,49,41,2021-02-12T01:23:24Z,2550000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,260.0,,,,,,,,,,,,,
262,PT05M52.00S,2021-02-12T01:23:27.2Z,2,REGULAR,substitution,out,[],1626169,,,1610612761,49,41,2021-02-12T01:23:36Z,2560000,,,0,,SUB out: S. Johnson,[1626169],1610612761.0,TOR,,,,Johnson,S. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
263,PT05M52.00S,2021-02-12T01:23:27.2Z,2,REGULAR,substitution,in,[],1626181,,,1610612761,49,41,2021-02-12T01:23:36Z,2570000,,,0,,SUB in: N. Powell,[1626181],1610612761.0,TOR,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,
264,PT05M52.00S,2021-02-12T01:23:48.1Z,2,REGULAR,freethrow,2 of 2,[],1627783,,,1610612761,49,42,2021-02-12T01:23:48Z,2580000,,,0,,P. Siakam Free Throw 2 of 2 (5 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
265,PT05M41.00S,2021-02-12T01:24:00.1Z,2,REGULAR,2pt,Jump Shot,[],202689,88.91261498028909,74.57873774509804,1610612738,49,42,2021-02-12T01:24:08Z,2590000,123.0,52.0,1,right,MISS K. Walker 13' pullup Shot,[202689],1610612738.0,BOS,pullup,,,Walker,K. Walker,,,,,13.33,Missed,,,,,,,,,,,,,,,,,,
266,PT05M37.00S,2021-02-12T01:24:04.1Z,2,REGULAR,rebound,defensive,[],1627832,,,1610612761,49,42,2021-02-12T01:24:08Z,2600000,,,0,,F. VanVleet REBOUND (Off:0 Def:2),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,265.0,2.0,2.0,0.0,,,,,,,,,,
267,PT05M35.00S,2021-02-12T01:24:05.9Z,2,REGULAR,turnover,lost ball,[],1627832,,,1610612761,49,42,2021-02-12T01:24:11Z,2610000,,,0,,F. VanVleet lost ball TURNOVER (1 TO),"[1627832, 1627759]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,1.0,Brown,1627759.0,,,,,,,
268,PT05M35.00S,2021-02-12T01:24:05.9Z,2,REGULAR,steal,,[],1627759,,,1610612738,49,42,2021-02-12T01:24:07Z,2620000,,,0,,J. Brown STEAL (1 STL),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,
269,PT05M31.00S,2021-02-12T01:24:09.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627759,92.06636005256242,52.51991421568627,1610612738,51,42,2021-02-12T01:24:17Z,2630000,13.0,22.0,1,right,J. Brown running Layup (2 PTS),[1627759],1610612738.0,BOS,running,,,Brown,J. Brown,,,,,2.54,Made,2.0,,,,,,,,,,,,,,,,,
270,PT05M14.00S,2021-02-12T01:24:25.9Z,2,REGULAR,3pt,Jump Shot,[],1627783,17.95335085413929,3.990502450980392,1610612761,51,45,2021-02-12T01:24:32Z,2640000,230.0,116.0,1,left,P. Siakam 25' 3PT  (8 PTS) (F. VanVleet 4 AST),"[1627783, 1627832]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,25.77,Made,8.0,F. VanVleet,1627832.0,4.0,,,,,,,,,,,,,,
272,PT04M56.00S,2021-02-12T01:24:45.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,87.72996057818659,53.74540441176471,1610612738,51,45,2021-02-12T01:25:16Z,2660000,19.0,63.0,1,right,MISS J. Brown 6' driving Layup,[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,6.55,Missed,,,,,,,,,,,,,,,,,,
273,PT04M55.00S,2021-02-12T01:24:46.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612761,51,45,2021-02-12T01:25:16Z,2670000,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,272.0,,,,,,,,,,,,,
274,PT04M55.00S,2021-02-12T01:24:51.4Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612761,51,45,2021-02-12T01:24:51Z,2680000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT04M38.00S,2021-02-12T01:25:11.5Z,2,REGULAR,3pt,Jump Shot,[],1628449,29.77989487516426,76.78462009803921,1610612761,51,45,2021-02-12T01:25:27Z,2690000,-134.0,227.0,1,left,MISS C. Boucher 26' 3PT,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,26.39,Missed,,,,,,,,,,,,,,,,,,
276,PT04M35.00S,2021-02-12T01:25:14.5Z,2,REGULAR,rebound,defensive,[],1627759,,,1610612738,51,45,2021-02-12T01:25:27Z,2700000,,,0,,J. Brown REBOUND (Off:1 Def:2),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,275.0,3.0,2.0,1.0,,,,,,,,,,
278,PT04M20.00S,2021-02-12T01:25:29.4Z,2,REGULAR,2pt,Jump Shot,[],202689,78.53153745072274,31.196384803921568,1610612738,51,45,2021-02-12T01:25:38Z,2710000,-94.0,149.0,1,right,MISS K. Walker 17' step back Shot - blocked,"[202689, 1628449]",1610612738.0,BOS,step back,,,Walker,K. Walker,,,,,17.64,Missed,,,,,,,,,,,,,,,,,Boucher,1628449.0
311,PT04M20.00S,2021-02-12T01:25:29.4Z,2,REGULAR,block,,[],1628449,,,1610612738,51,45,2021-02-12T01:31:25Z,2715000,,,0,,C. Boucher BLOCK (3 BLK),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,
279,PT04M16.00S,2021-02-12T01:25:33.4Z,2,REGULAR,rebound,offensive,[],1630202,,,1610612738,51,45,2021-02-12T01:25:38Z,2720000,,,0,,P. Pritchard REBOUND (Off:1 Def:0),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,278.0,1.0,0.0,1.0,,,,,,,,,,
280,PT04M13.00S,2021-02-12T01:25:36.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627759,77.4802890932983,8.15716911764706,1610612738,51,45,2021-02-12T01:25:42Z,2730000,-209.0,159.0,1,right,MISS J. Brown 26' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,26.29,Missed,,,,,,,,,,,,,,,,,,
