actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
445,PT01M34.00S,2021-04-03T01:11:06.7Z,3,REGULAR,rebound,offensive,[],1627759,,,1610612738,77,63,2021-04-03T01:11:06Z,4310000,,,0,,J. Brown REBOUND (Off:5 Def:6),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,444.0,11.0,6.0,5.0,,,,,,,,,,
446,PT01M34.00S,2021-04-03T01:11:06.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627759,5.590000152587891,50.0,1610612738,77,63,2021-04-03T01:11:06Z,4320000,0.0,0.0,1,left,MISS J. Brown tip Layup,[1627759],1610612738.0,BOS,tip,,,Brown,J. Brown,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
447,PT01M31.00S,2021-04-03T01:11:09.3Z,3,REGULAR,rebound,offensive,[],1628436,,,1610612738,77,63,2021-04-03T01:11:09Z,4330000,,,0,,L. Kornet REBOUND (Off:1 Def:3),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,446.0,4.0,3.0,1.0,,,,,,,,,,
448,PT01M31.00S,2021-04-03T01:11:09.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628436,5.590000152587891,50.0,1610612738,77,63,2021-04-03T01:11:09Z,4340000,0.0,0.0,1,left,MISS L. Kornet tip Layup,[1628436],1610612738.0,BOS,tip,,,Kornet,L. Kornet,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
451,PT01M30.00S,2021-04-03T01:11:10.3Z,3,REGULAR,rebound,defensive,[],202340,,,1610612745,77,63,2021-04-03T01:11:10Z,4350000,,,0,,A. Bradley REBOUND (Off:0 Def:3),[202340],1610612745.0,HOU,,,,Bradley,A. Bradley,,,,,,,,,,,448.0,3.0,3.0,0.0,,,,,,,,,,
453,PT01M23.00S,2021-04-03T01:11:20.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628436,,,1610612745,77,63,2021-04-03T01:11:26Z,4360000,,,0,,L. Kornet personal FOUL (3 PF) (Olynyk 2 FT),"[1628436, 203482]",1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,2529.0,,3.0,0.0,Olynyk,203482.0,,,,
455,PT01M23.00S,2021-04-03T01:11:43.3Z,3,REGULAR,freethrow,1 of 2,[],203482,,,1610612745,77,64,2021-04-03T01:11:43Z,4380000,,,0,,K. Olynyk Free Throw 1 of 2 (1 PTS),[203482],1610612745.0,HOU,,,,Olynyk,K. Olynyk,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
456,PT01M23.00S,2021-04-03T01:11:44.0Z,3,REGULAR,substitution,out,[],1627759,,,1610612745,77,64,2021-04-03T01:11:56Z,4390000,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,
457,PT01M23.00S,2021-04-03T01:11:44.0Z,3,REGULAR,substitution,out,[],1628436,,,1610612745,77,64,2021-04-03T01:11:56Z,4400000,,,0,,SUB out: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,
458,PT01M23.00S,2021-04-03T01:11:44.0Z,3,REGULAR,substitution,in,[],1629057,,,1610612745,77,64,2021-04-03T01:11:56Z,4410000,,,0,,SUB in: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,
459,PT01M23.00S,2021-04-03T01:11:44.0Z,3,REGULAR,substitution,in,[],1629684,,,1610612745,77,64,2021-04-03T01:11:56Z,4420000,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,
460,PT01M23.00S,2021-04-03T01:12:14.9Z,3,REGULAR,freethrow,2 of 2,[],203482,,,1610612745,77,65,2021-04-03T01:12:14Z,4430000,,,0,,K. Olynyk Free Throw 2 of 2 (2 PTS),[203482],1610612745.0,HOU,,,,Olynyk,K. Olynyk,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
464,PT01M13.00S,2021-04-03T01:12:32.5Z,3,REGULAR,violation,kicked ball,[],202340,,,1610612738,77,65,2021-04-03T01:12:42Z,4440000,,,0,,A. Bradley kicked ball VIOLATION,[202340],1610612745.0,HOU,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,1628953.0,,,,,,,,,
465,PT01M07.00S,2021-04-03T01:12:48.3Z,3,REGULAR,3pt,Jump Shot,[],1630202,9.411957950065702,3.5003063725490198,1610612738,77,65,2021-04-03T01:12:52Z,4450000,232.0,36.0,1,left,MISS P. Pritchard 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,23.53,Missed,,,,,,,,,,,,,,,,,,
466,PT01M04.00S,2021-04-03T01:12:51.3Z,3,REGULAR,rebound,defensive,[],203482,,,1610612745,77,65,2021-04-03T01:12:52Z,4460000,,,0,,K. Olynyk REBOUND (Off:0 Def:3),[203482],1610612745.0,HOU,,,,Olynyk,K. Olynyk,,,,,,,,,,,465.0,3.0,3.0,0.0,,,,,,,,,,
467,PT00M56.50S,2021-04-03T01:13:01.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630202,,,1610612745,77,65,2021-04-03T01:13:07Z,4470000,,,0,,P. Pritchard personal FOUL (2 PF) (Augustin 2 FT),"[1630202, 201571]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,2529.0,,2.0,0.0,Augustin,201571.0,,,,
469,PT00M56.50S,2021-04-03T01:13:32.5Z,3,REGULAR,freethrow,1 of 2,[],201571,,,1610612745,77,66,2021-04-03T01:13:32Z,4490000,,,0,,D. Augustin Free Throw 1 of 2 (6 PTS),[201571],1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
471,PT00M56.50S,2021-04-03T01:13:49.8Z,3,REGULAR,freethrow,2 of 2,[],201571,,,1610612745,77,67,2021-04-03T01:13:49Z,4500000,,,0,,D. Augustin Free Throw 2 of 2 (7 PTS),[201571],1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
472,PT00M44.10S,2021-04-03T01:14:06.7Z,3,REGULAR,2pt,Jump Shot,[],1628369,20.581471747700395,25.80422794117647,1610612738,79,67,2021-04-03T01:14:15Z,4510000,121.0,141.0,1,left,J. Tatum 18' pullup Jump Shot (23 PTS),[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,18.58,Made,23.0,,,,,,,,,,,,,,,,,
473,PT00M32.80S,2021-04-03T01:14:20.0Z,3,REGULAR,turnover,lost ball,[],201571,,,1610612745,79,67,2021-04-03T01:14:27Z,4520000,,,0,,D. Augustin lost ball TURNOVER (1 TO),"[201571, 1629684]",1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,,,,,,,,,,,,1.0,,,,,Williams,1629684.0,,
474,PT00M32.80S,2021-04-03T01:14:20.0Z,3,REGULAR,steal,,[],1629684,,,1610612738,79,67,2021-04-03T01:14:21Z,4530000,,,0,,G. Williams STEAL (1 STL),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,
475,PT00M24.20S,2021-04-03T01:14:29.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628369,27.94021024967148,77.51991421568627,1610612738,82,67,2021-04-03T01:14:35Z,4540000,-138.0,210.0,1,left,J. Tatum 25' 3PT turnaround (26 PTS),[1628369],1610612738.0,BOS,turnaround,,,Tatum,J. Tatum,,,,,25.11,Made,26.0,,,,,,,,,,,,,,,,,
476,PT00M06.00S,2021-04-03T01:14:50.5Z,3,REGULAR,3pt,Jump Shot,[],203482,89.17542706964521,96.14736519607843,1610612745,82,70,2021-04-03T01:14:56Z,4550000,231.0,49.0,1,right,K. Olynyk 3PT  (5 PTS) (C. Wood 3 AST),"[203482, 1626174]",1610612745.0,HOU,,,,Olynyk,K. Olynyk,,,,,23.59,Made,5.0,C. Wood,1626174.0,3.0,,,,,,,,,,,,,,
478,PT00M00.00S,2021-04-03T01:15:02.9Z,3,REGULAR,period,end,[],0,,,1610612738,82,70,2021-04-03T01:15:02Z,4570000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT12M00.00S,2021-04-03T01:17:11.2Z,4,REGULAR,substitution,out,['startperiod'],1626174,,,1610612738,82,70,2021-04-03T01:17:41Z,4580000,,,0,,SUB out: C. Wood,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,
480,PT12M00.00S,2021-04-03T01:17:11.2Z,4,REGULAR,substitution,in,['startperiod'],1628425,,,1610612738,82,70,2021-04-03T01:17:41Z,4590000,,,0,,SUB in: S. Brown,[1628425],1610612745.0,HOU,,,,Brown,S. Brown,,,,,,,,,,,,,,,,,,,,,,,,
481,PT12M00.00S,2021-04-03T01:17:54.5Z,4,REGULAR,period,start,[],0,,,1610612738,82,70,2021-04-03T01:17:54Z,4600000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT11M41.00S,2021-04-03T01:18:17.7Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,82,70,2021-04-03T01:18:17Z,4610000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT11M35.00S,2021-04-03T01:18:43.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629057,6.389618922470433,54.48069852941176,1610612738,84,70,2021-04-03T01:19:01Z,4620000,-22.0,8.0,1,left,R. Williams III Layup (16 PTS) (G. Williams 1 AST),"[1629057, 1629684]",1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,2.37,Made,16.0,G. Williams,1629684.0,1.0,,,,,,,,,,,,,,
484,PT11M35.00S,2021-04-03T01:18:51.6Z,4,REGULAR,foul,technical,['1freethrow'],1629057,,,1610612745,84,70,2021-04-03T01:19:06Z,4630000,,,0,,R. Williams III technical FOUL (1 Tech),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,1626300.0,,1.0,1.0,,,,,,
486,PT11M35.00S,2021-04-03T01:19:11.6Z,4,REGULAR,freethrow,1 of 1,[],201571,,,1610612745,84,71,2021-04-03T01:19:11Z,4640000,,,0,,D. Augustin technical Free Throw 1 of 1 (8 PTS),[201571],1610612745.0,HOU,technical,,,Augustin,D. Augustin,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
487,PT11M10.00S,2021-04-03T01:19:49.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201571,89.04402102496715,57.91207107843137,1610612745,84,71,2021-04-03T01:19:55Z,4650000,40.0,50.0,1,right,MISS D. Augustin 6' driving finger roll Layup - blocked,"[201571, 1629057]",1610612745.0,HOU,driving finger roll,,,Augustin,D. Augustin,,,,,6.42,Missed,,,,,,,,,,,,,,,,,Williams III,1629057.0
488,PT11M10.00S,2021-04-03T01:19:49.5Z,4,REGULAR,block,,[],1629057,,,1610612745,84,71,2021-04-03T01:19:51Z,4660000,,,0,,R. Williams III BLOCK (2 BLK),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,
489,PT11M07.00S,2021-04-03T01:19:52.5Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,84,71,2021-04-03T01:19:55Z,4670000,,,0,,J. Tatum REBOUND (Off:0 Def:9),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,487.0,9.0,9.0,0.0,,,,,,,,,,
490,PT10M59.00S,2021-04-03T01:20:00.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629057,6.521024967148489,48.353247549019606,1610612738,86,71,2021-04-03T01:20:05Z,4680000,8.0,9.0,1,left,R. Williams III alley-oop DUNK (18 PTS) (G. Williams 2 AST),"[1629057, 1629684]",1610612738.0,BOS,alley-oop,,,Williams III,R. Williams III,,,,,1.2,Made,18.0,G. Williams,1629684.0,2.0,,,,,,,,,,,,,,
492,PT10M40.00S,2021-04-03T01:20:19.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201571,93.24901445466492,51.53952205882353,1610612745,86,71,2021-04-03T01:24:49Z,4700000,8.0,11.0,1,right,MISS D. Augustin cutting Layup,[201571],1610612745.0,HOU,cutting,,,Augustin,D. Augustin,,,,,1.34,Missed,,,,,,,,,,,,,,,,,,
493,PT10M36.00S,2021-04-03T01:20:23.5Z,4,REGULAR,rebound,offensive,[],202340,,,1610612745,86,71,2021-04-03T01:20:28Z,4710000,,,0,,A. Bradley REBOUND (Off:1 Def:3),[202340],1610612745.0,HOU,,,,Bradley,A. Bradley,,,,,,,,,,,492.0,4.0,3.0,1.0,,,,,,,,,,
494,PT10M36.00S,2021-04-03T01:20:23.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202340,92.72339027595268,48.59834558823529,1610612745,86,73,2021-04-03T01:20:37Z,4720000,-7.0,16.0,1,right,A. Bradley tip Layup (7 PTS),[202340],1610612745.0,HOU,tip,,,Bradley,A. Bradley,,,,,1.74,Made,7.0,,,,,,,,,,,,,,,,,
495,PT10M22.00S,2021-04-03T01:20:37.5Z,4,REGULAR,3pt,Jump Shot,[],203095,27.020367936925098,78.50030637254902,1610612738,89,73,2021-04-03T01:20:43Z,4730000,-143.0,201.0,1,left,E. Fournier 24' 3PT pullup (6 PTS) (R. Williams III 5 AST),"[203095, 1629057]",1610612738.0,BOS,pullup,,,Fournier,E. Fournier,,,,,24.68,Made,6.0,R. Williams III,1629057.0,5.0,,,,,,,,,,,,,,
497,PT10M13.00S,2021-04-03T01:20:50.8Z,4,REGULAR,foul,personal,[],1629684,,,1610612745,89,73,2021-04-03T01:21:05Z,4750000,,,0,,G. Williams personal FOUL (2 PF),"[1629684, 202340]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,2529.0,,2.0,0.0,Bradley,202340.0,,,,
499,PT10M04.00S,2021-04-03T01:21:17.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203482,91.80354796320631,49.333639705882355,1610612745,89,75,2021-04-03T01:21:23Z,4770000,-3.0,25.0,1,right,K. Olynyk driving DUNK (7 PTS),[203482],1610612745.0,HOU,driving,,,Olynyk,K. Olynyk,,,,,2.47,Made,7.0,,,,,,,,,,,,,,,,,
500,PT09M39.00S,2021-04-03T01:21:42.1Z,4,REGULAR,3pt,Jump Shot,[],203095,27.54599211563732,79.48069852941177,1610612738,92,75,2021-04-03T01:21:50Z,4780000,-147.0,206.0,1,left,E. Fournier 25' 3PT  (9 PTS) (R. Williams III 6 AST),"[203095, 1629057]",1610612738.0,BOS,,,,Fournier,E. Fournier,,,,,25.36,Made,9.0,R. Williams III,1629057.0,6.0,,,,,,,,,,,,,,
502,PT09M23.00S,2021-04-03T01:21:57.6Z,4,REGULAR,3pt,Jump Shot,[],202340,69.46452036793693,21.88265931372549,1610612745,92,78,2021-04-03T01:22:03Z,4800000,-141.0,235.0,1,right,A. Bradley 27' 3PT pullup (10 PTS),[202340],1610612745.0,HOU,pullup,,,Bradley,A. Bradley,,,,,27.34,Made,10.0,,,,,,,,,,,,,,,,,
503,PT09M11.00S,2021-04-03T01:22:10.1Z,4,REGULAR,3pt,Jump Shot,[],203095,7.5722733245729295,96.8826593137255,1610612738,95,78,2021-04-03T01:22:19Z,4810000,-234.0,19.0,1,left,E. Fournier 3PT  (12 PTS) (R. Williams III 7 AST),"[203095, 1629057]",1610612738.0,BOS,,,,Fournier,E. Fournier,,,,,23.51,Made,12.0,R. Williams III,1629057.0,7.0,,,,,,,,,,,,,,
505,PT08M59.00S,2021-04-03T01:22:22.2Z,4,REGULAR,turnover,bad pass,[],201571,,,1610612745,95,78,2021-04-03T01:27:43Z,4830000,,,0,,D. Augustin bad pass TURNOVER (2 TO),"[201571, 1630202]",1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,,,,,,,,,,,,2.0,,,,,Pritchard,1630202.0,,
506,PT08M59.00S,2021-04-03T01:22:22.2Z,4,REGULAR,steal,,[],1630202,,,1610612738,95,78,2021-04-03T01:22:23Z,4840000,,,0,,P. Pritchard STEAL (1 STL),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,
507,PT08M59.00S,2021-04-03T01:22:28.2Z,4,REGULAR,foul,personal,[],201571,,,1610612738,95,78,2021-04-03T01:22:46Z,4850000,,,0,,D. Augustin take personal FOUL (1 PF),"[201571, 1630202]",1610612745.0,HOU,take,,,Augustin,D. Augustin,,,,,,,,,,,,,,,1626300.0,,1.0,0.0,Pritchard,1630202.0,,,,
509,PT08M41.00S,2021-04-03T01:23:03.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629057,8.935611038107753,57.689950980392155,1610612738,97,78,2021-04-03T01:23:12Z,4870000,-38.0,31.0,1,left,R. Williams III driving Layup (20 PTS),[1629057],1610612738.0,BOS,driving,,,Williams III,R. Williams III,,,,,4.97,Made,20.0,,,,,,,,,,,,,,,,,
510,PT08M26.00S,2021-04-03T01:23:17.8Z,4,REGULAR,3pt,Jump Shot,[],203482,65.91655716162943,23.84344362745098,1610612745,97,81,2021-04-03T01:23:23Z,4880000,-131.0,268.0,1,right,K. Olynyk 29' 3PT  (10 PTS) (A. Bradley 1 AST),"[203482, 202340]",1610612745.0,HOU,,,,Olynyk,K. Olynyk,,,,,29.81,Made,10.0,A. Bradley,202340.0,1.0,,,,,,,,,,,,,,
512,PT08M06.00S,2021-04-03T01:23:37.3Z,4,REGULAR,3pt,Jump Shot,[],203095,22.946780551905388,88.05912990196079,1610612738,100,81,2021-04-03T01:23:44Z,4900000,-190.0,163.0,1,left,E. Fournier 25' 3PT  (15 PTS) (R. Williams III 8 AST),"[203095, 1629057]",1610612738.0,BOS,,,,Fournier,E. Fournier,,,,,25.07,Made,15.0,R. Williams III,1629057.0,8.0,,,,,,,,,,,,,,
514,PT07M54.00S,2021-04-03T01:23:49.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202340,92.59198423127464,45.90226715686275,1610612745,100,83,2021-04-03T01:23:54Z,4920000,-20.0,17.0,1,right,A. Bradley cutting Layup (12 PTS) (K. Olynyk 3 AST),"[202340, 203482]",1610612745.0,HOU,cutting,,,Bradley,A. Bradley,,,,,2.67,Made,12.0,K. Olynyk,203482.0,3.0,,,,,,,,,,,,,,
516,PT07M28.00S,2021-04-03T01:24:18.2Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612738,100,83,2021-04-03T01:24:27Z,4940000,,,0,,BOS shot clock Team TURNOVER,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,1626300.0,,,,,,,,,
517,PT07M20.00S,2021-04-03T01:24:52.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630231,92.06636005256242,55.70618872549019,1610612745,100,85,2021-04-03T01:24:59Z,4950000,29.0,22.0,1,right,K. Martin Jr. cutting Layup (6 PTS) (K. Olynyk 4 AST),"[1630231, 203482]",1610612745.0,HOU,cutting,,,Martin Jr.,K. Martin Jr.,,,,,3.61,Made,6.0,K. Olynyk,203482.0,4.0,,,,,,,,,,,,,,
519,PT07M20.00S,2021-04-03T01:24:55.2Z,4,REGULAR,foul,personal,['1freethrow'],1629684,,,1610612745,100,85,2021-04-03T01:25:34Z,4970000,,,0,,G. Williams shooting personal FOUL (3 PF) (Martin Jr. 1 FT),"[1629684, 1630231]",1610612738.0,BOS,shooting,,,Williams,G. Williams,,,,,,,,,,,,,,,1628953.0,,3.0,0.0,Martin Jr.,1630231.0,,,,
521,PT07M20.00S,2021-04-03T01:25:05.0Z,4,REGULAR,substitution,out,[],1628369,,,1610612745,100,85,2021-04-03T01:25:45Z,4990000,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,
522,PT07M20.00S,2021-04-03T01:25:05.0Z,4,REGULAR,substitution,out,[],1630202,,,1610612745,100,85,2021-04-03T01:25:45Z,5000000,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,
523,PT07M20.00S,2021-04-03T01:25:05.0Z,4,REGULAR,substitution,out,[],1629684,,,1610612745,100,85,2021-04-03T01:25:45Z,5010000,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,
524,PT07M20.00S,2021-04-03T01:25:05.0Z,4,REGULAR,substitution,out,[],1629057,,,1610612745,100,85,2021-04-03T01:25:45Z,5020000,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,
525,PT07M20.00S,2021-04-03T01:25:05.0Z,4,REGULAR,substitution,out,[],203482,,,1610612745,100,85,2021-04-03T01:25:45Z,5030000,,,0,,SUB out: K. Olynyk,[203482],1610612745.0,HOU,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,
526,PT07M20.00S,2021-04-03T01:25:05.0Z,4,REGULAR,substitution,in,[],1628436,,,1610612745,100,85,2021-04-03T01:25:45Z,5040000,,,0,,SUB in: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,
527,PT07M20.00S,2021-04-03T01:25:05.0Z,4,REGULAR,substitution,in,[],1627759,,,1610612745,100,85,2021-04-03T01:25:45Z,5050000,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,
528,PT07M20.00S,2021-04-03T01:25:05.0Z,4,REGULAR,substitution,in,[],202689,,,1610612745,100,85,2021-04-03T01:25:45Z,5060000,,,0,,SUB in: K. Walker,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,
529,PT07M20.00S,2021-04-03T01:25:05.0Z,4,REGULAR,substitution,in,[],203935,,,1610612745,100,85,2021-04-03T01:25:45Z,5070000,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,
530,PT07M20.00S,2021-04-03T01:25:05.0Z,4,REGULAR,substitution,in,[],1626174,,,1610612745,100,85,2021-04-03T01:25:45Z,5080000,,,0,,SUB in: C. Wood,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,
531,PT07M20.00S,2021-04-03T01:25:44.4Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],1630231,,,1610612745,100,85,2021-04-03T01:25:44Z,5090000,,,0,,MISS K. Martin Jr. Free Throw 1 of 1,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,Missed,,,,,,,,,,,,,,,,,,
532,PT07M19.00S,2021-04-03T01:25:45.4Z,4,REGULAR,rebound,defensive,[],1628436,,,1610612738,100,85,2021-04-03T01:25:48Z,5100000,,,0,,L. Kornet REBOUND (Off:1 Def:4),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,531.0,5.0,4.0,1.0,,,,,,,,,,
533,PT07M08.00S,2021-04-03T01:25:55.4Z,4,REGULAR,3pt,Jump Shot,[],203095,30.831143232588698,68.45128676470588,1610612738,103,85,2021-04-03T01:30:29Z,5110000,-92.0,237.0,1,left,E. Fournier 25' 3PT  (18 PTS) (M. Smart 8 AST),"[203095, 203935]",1610612738.0,BOS,,,,Fournier,E. Fournier,,,,,25.46,Made,18.0,M. Smart,203935.0,8.0,,,,,,,,,,,,,,
535,PT06M51.00S,2021-04-03T01:26:12.7Z,4,REGULAR,3pt,Jump Shot,[],201571,69.85873850197109,22.37285539215686,1610612745,103,85,2021-04-03T01:26:20Z,5130000,-138.0,231.0,1,right,MISS D. Augustin 26' 3PT,[201571],1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,26.9,Missed,,,,,,,,,,,,,,,,,,
536,PT06M49.00S,2021-04-03T01:26:14.7Z,4,REGULAR,rebound,defensive,[],202689,,,1610612738,103,85,2021-04-03T01:26:20Z,5140000,,,0,,K. Walker REBOUND (Off:0 Def:5),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,535.0,5.0,5.0,0.0,,,,,,,,,,
537,PT06M42.00S,2021-04-03T01:26:20.8Z,4,REGULAR,turnover,bad pass,[],202689,,,1610612738,103,85,2021-04-03T01:27:30Z,5150000,,,0,,K. Walker bad pass TURNOVER (2 TO),"[202689, 201571]",1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,2.0,,,,,Augustin,201571.0,,
538,PT06M42.00S,2021-04-03T01:26:20.8Z,4,REGULAR,steal,,[],201571,,,1610612745,103,85,2021-04-03T01:26:22Z,5160000,,,0,,D. Augustin STEAL (1 STL),[201571],1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,,,,,,,,,,,,,,,,,,,,
539,PT06M39.00S,2021-04-03T01:26:26.7Z,4,REGULAR,turnover,out-of-bounds,[],201571,,,1610612745,103,85,2021-04-03T01:27:17Z,5170000,,,0,,D. Augustin bad pass out-of-bounds TURNOVER (3 TO),[201571],1610612745.0,HOU,bad pass,,,Augustin,D. Augustin,,,,,,,,,,,,,,,2529.0,3.0,,,,,,,,
540,PT06M39.00S,2021-04-03T01:26:42.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,103,85,2021-04-03T01:26:42Z,5180000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT06M39.00S,2021-04-03T01:28:47.5Z,4,REGULAR,substitution,out,[],1627759,,,1610612738,103,85,2021-04-03T01:29:14Z,5190000,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,
542,PT06M39.00S,2021-04-03T01:28:47.5Z,4,REGULAR,substitution,out,[],1630231,,,1610612738,103,85,2021-04-03T01:29:14Z,5200000,,,0,,SUB out: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,
543,PT06M39.00S,2021-04-03T01:28:47.5Z,4,REGULAR,substitution,out,[],201571,,,1610612738,103,85,2021-04-03T01:29:14Z,5210000,,,0,,SUB out: D. Augustin,[201571],1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,,,,,,,,,,,,,,,,,,,,
544,PT06M39.00S,2021-04-03T01:28:47.5Z,4,REGULAR,substitution,in,[],1629684,,,1610612738,103,85,2021-04-03T01:29:14Z,5220000,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,
