actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value,stealPlayerName,stealPersonId
546,PT07M13.00S,2021-02-27T02:44:48.7Z,4,REGULAR,2pt,Jump Shot,[],202689,22.552562417871222,68.45128676470588,1610612738,102,97,2021-02-27T02:44:55Z,5310000,-92.0,159.0,1,left,K. Walker 18' pullup Jump Shot (28 PTS) (J. Tatum 4 AST),"[202689, 1628369]",1610612738.0,BOS,pullup,,,Walker,K. Walker,,,,,18.43,Made,,,,,,,,28.0,J. Tatum,1628369.0,4.0,,,,,,,,
548,PT06M57.00S,2021-02-27T02:45:04.3Z,4,REGULAR,3pt,Jump Shot,[],1628410,67.49342969776609,28.990502450980394,1610612754,102,97,2021-02-27T02:45:08Z,5330000,-105.0,253.0,1,right,MISS E. Sumner 27' 3PT,[1628410],1610612754.0,IND,,,,Sumner,E. Sumner,,,,,27.4,Missed,,,,,,,,,,,,,,,,,,,
549,PT06M54.00S,2021-02-27T02:45:07.3Z,4,REGULAR,rebound,defensive,[],202689,,,1610612738,102,97,2021-02-27T02:45:08Z,5340000,,,0,,K. Walker REBOUND (Off:0 Def:3),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,548.0,3.0,3.0,0.0,,,,,,,,,,,,,
550,PT06M45.00S,2021-02-27T02:45:16.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,7.046649145860711,45.90226715686275,1610612738,104,97,2021-02-27T02:45:21Z,5350000,20.0,14.0,1,left,J. Brown driving Layup (13 PTS),[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,2.47,Made,,,,,,,,13.0,,,,,,,,,,,
551,PT06M30.00S,2021-02-27T02:45:31.1Z,4,REGULAR,2pt,Jump Shot,[],1628988,91.14651773981603,73.59834558823529,1610612754,104,99,2021-02-27T02:45:35Z,5360000,118.0,31.0,1,right,A. Holiday 12' driving floating Jump Shot (15 PTS) (J. Lamb 2 AST),"[1628988, 203087]",1610612754.0,IND,driving floating,,,Holiday,A. Holiday,,,,,12.19,Made,,,,,,,,15.0,J. Lamb,203087.0,2.0,,,,,,,,
553,PT06M14.00S,2021-02-27T02:45:47.3Z,4,REGULAR,3pt,Jump Shot,[],202689,26.62614980289093,18.941482843137255,1610612738,104,99,2021-02-27T02:45:52Z,5380000,155.0,198.0,1,left,MISS K. Walker 25' pullup 3PT,[202689],1610612738.0,BOS,pullup,,,Walker,K. Walker,,,,,25.15,Missed,,,,,,,,,,,,,,,,,,,
554,PT06M12.00S,2021-02-27T02:45:49.3Z,4,REGULAR,rebound,defensive,[],1628410,,,1610612754,104,99,2021-02-27T02:45:52Z,5390000,,,0,,E. Sumner REBOUND (Off:1 Def:3),[1628410],1610612754.0,IND,,,,Sumner,E. Sumner,,,,,,,,,553.0,4.0,3.0,1.0,,,,,,,,,,,,,
555,PT06M00.00S,2021-02-27T02:46:01.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626167,93.38042049934296,50.314031862745104,1610612754,104,101,2021-02-27T02:46:05Z,5400000,2.0,10.0,1,right,M. Turner Layup (15 PTS) (T. McConnell 4 AST),"[1626167, 204456]",1610612754.0,IND,,,,Turner,M. Turner,,,,,0.98,Made,,,,,,,,15.0,T. McConnell,204456.0,4.0,,,,,,,,
557,PT05M42.00S,2021-02-27T02:46:19.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628369,11.251642575558476,36.58854166666667,1610612738,106,101,2021-02-27T02:46:27Z,5420000,67.0,53.0,1,left,J. Tatum 8' driving floating Jump Shot (9 PTS) (J. Brown 5 AST),"[1628369, 1627759]",1610612738.0,BOS,driving floating,,,Tatum,J. Tatum,,,,,8.57,Made,,,,,,,,9.0,J. Brown,1627759.0,5.0,,,,,,,,
559,PT05M34.00S,2021-02-27T02:46:42.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,106,101,2021-02-27T02:46:46Z,5440000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT05M34.00S,2021-02-27T02:49:21.9Z,4,REGULAR,substitution,out,[],201952,,,1610612754,106,101,2021-02-27T02:49:43Z,5450000,,,0,,SUB out: J. Teague,[201952],1610612738.0,BOS,,,,Teague,J. Teague,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT05M34.00S,2021-02-27T02:49:21.9Z,4,REGULAR,substitution,out,[],1628410,,,1610612754,106,101,2021-02-27T02:49:43Z,5460000,,,0,,SUB out: E. Sumner,[1628410],1610612754.0,IND,,,,Sumner,E. Sumner,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT05M34.00S,2021-02-27T02:49:21.9Z,4,REGULAR,substitution,out,[],1626167,,,1610612754,106,101,2021-02-27T02:49:43Z,5470000,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT05M34.00S,2021-02-27T02:49:21.9Z,4,REGULAR,substitution,in,[],1630202,,,1610612754,106,101,2021-02-27T02:49:43Z,5480000,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT05M34.00S,2021-02-27T02:49:21.9Z,4,REGULAR,substitution,in,[],1627734,,,1610612754,106,101,2021-02-27T02:49:43Z,5490000,,,0,,SUB in: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT05M34.00S,2021-02-27T02:49:21.9Z,4,REGULAR,substitution,in,[],1627763,,,1610612754,106,101,2021-02-27T02:49:43Z,5500000,,,0,,SUB in: M. Brogdon,[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT05M21.00S,2021-02-27T02:50:20.0Z,4,REGULAR,violation,kicked ball,[],1628464,,,1610612754,106,101,2021-02-27T02:50:47Z,5510000,,,0,,D. Theis kicked ball VIOLATION,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,2715.0,,,,,,,,,,,,
570,PT05M12.00S,2021-02-27T02:50:38.0Z,4,REGULAR,3pt,Jump Shot,[],1628988,88.25558475689881,95.41207107843137,1610612754,106,101,2021-02-27T02:50:51Z,5520000,227.0,58.0,1,right,MISS A. Holiday 3PT,[1628988],1610612754.0,IND,,,,Holiday,A. Holiday,,,,,23.44,Missed,,,,,,,,,,,,,,,,,,,
571,PT05M10.00S,2021-02-27T02:50:40.4Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,106,101,2021-02-27T02:50:40Z,5530000,,,0,,J. Tatum REBOUND (Off:1 Def:7),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,570.0,8.0,7.0,1.0,,,,,,,,,,,,,
572,PT04M55.00S,2021-02-27T02:50:55.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202689,7.6215505913272015,41.37944240196079,1610612738,106,101,2021-02-27T02:51:01Z,5540000,43.0,19.0,1,left,MISS K. Walker driving Layup,[202689],1610612738.0,BOS,driving,,,Walker,K. Walker,,,,,4.71,Missed,,,,,,,,,,,,,,,,,,,
573,PT04M52.00S,2021-02-27T02:50:58.6Z,4,REGULAR,rebound,defensive,[],1627734,,,1610612754,106,101,2021-02-27T02:51:01Z,5550000,,,0,,D. Sabonis REBOUND (Off:1 Def:5),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,572.0,6.0,5.0,1.0,,,,,,,,,,,,,
574,PT04M46.00S,2021-02-27T02:51:03.4Z,4,REGULAR,3pt,Jump Shot,[],1627734,66.3107752956636,44.18658088235294,1610612754,106,101,2021-02-27T02:51:09Z,5560000,-29.0,264.0,1,right,MISS D. Sabonis 26' 3PT,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,26.58,Missed,,,,,,,,,,,,,,,,,,,
575,PT04M44.00S,2021-02-27T02:51:05.4Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,106,101,2021-02-27T02:51:09Z,5570000,,,0,,J. Tatum REBOUND (Off:1 Def:8),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,574.0,9.0,8.0,1.0,,,,,,,,,,,,,
576,PT04M28.00S,2021-02-27T02:51:22.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628464,12.828515111695138,61.34344362745098,1610612738,108,101,2021-02-27T02:51:29Z,5580000,-57.0,68.0,1,left,D. Theis 8' turnaround Jump Shot (14 PTS) (K. Walker 5 AST),"[1628464, 202689]",1610612738.0,BOS,turnaround,,,Theis,D. Theis,,,,,8.86,Made,,,,,,,,14.0,K. Walker,202689.0,5.0,,,,,,,,
578,PT04M19.00S,2021-02-27T02:51:33.9Z,4,REGULAR,foul,offensive,[],1627763,,,1610612754,108,101,2021-02-27T02:51:40Z,5600000,,,0,,M. Brogdon charge offensive FOUL (3 PF),"[1627763, 202689]",1610612754.0,IND,charge,,,Brogdon,M. Brogdon,,,,,,,,,,,,,1626302.0,,,,,,3.0,0.0,Walker,202689.0,,,
580,PT04M19.00S,2021-02-27T02:51:33.9Z,4,REGULAR,turnover,offensive foul,[],1627763,,,1610612754,108,101,2021-02-27T02:51:33Z,5620000,,,0,,M. Brogdon offensive foul TURNOVER (1 TO),[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,1626302.0,,,,,1.0,,,,,,,
581,PT04M19.00S,2021-02-27T02:51:39.7Z,4,REGULAR,substitution,out,[],1628988,,,1610612738,108,101,2021-02-27T02:51:54Z,5630000,,,0,,SUB out: A. Holiday,[1628988],1610612754.0,IND,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT04M19.00S,2021-02-27T02:51:39.7Z,4,REGULAR,substitution,out,[],203087,,,1610612738,108,101,2021-02-27T02:51:54Z,5640000,,,0,,SUB out: J. Lamb,[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT04M19.00S,2021-02-27T02:51:39.7Z,4,REGULAR,substitution,in,[],203200,,,1610612738,108,101,2021-02-27T02:51:54Z,5650000,,,0,,SUB in: J. Holiday,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT04M19.00S,2021-02-27T02:51:39.7Z,4,REGULAR,substitution,in,[],1626167,,,1610612738,108,101,2021-02-27T02:51:54Z,5660000,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT04M09.00S,2021-02-27T02:52:08.8Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1628369,20.844283837056505,36.58854166666667,1610612738,108,101,2021-02-27T02:52:15Z,5670000,67.0,143.0,1,left,MISS J. Tatum 15' Jump Shot,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,15.83,Missed,,,,,,,,,,,,,,,,,,,
586,PT04M06.00S,2021-02-27T02:52:11.8Z,4,REGULAR,rebound,defensive,[],203200,,,1610612754,108,101,2021-02-27T02:52:20Z,5680000,,,0,,J. Holiday REBOUND (Off:0 Def:3),[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,585.0,3.0,3.0,0.0,,,,,,,,,,,,,
587,PT04M00.00S,2021-02-27T02:52:19.3Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",204456,93.38042049934296,53.990502450980394,1610612754,108,101,2021-02-27T02:52:54Z,5690000,20.0,10.0,1,right,MISS T. McConnell running reverse Layup,[204456],1610612754.0,IND,running reverse,,,McConnell,T. McConnell,,,,,2.22,Missed,,,,,,,,,,,,,,,,,,,
588,PT03M58.00S,2021-02-27T02:52:21.3Z,4,REGULAR,rebound,defensive,[],1628464,,,1610612738,108,101,2021-02-27T02:52:54Z,5700000,,,0,,D. Theis REBOUND (Off:0 Def:4),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,587.0,4.0,4.0,0.0,,,,,,,,,,,,,
589,PT03M47.00S,2021-02-27T02:52:31.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202689,6.521024967148489,45.90226715686275,1610612738,110,101,2021-02-27T02:52:40Z,5710000,20.0,9.0,1,left,K. Walker driving Layup (30 PTS),[202689],1610612738.0,BOS,driving,,,Walker,K. Walker,,,,,2.23,Made,,,,,,,,30.0,,,,,,,,,,,
590,PT03M47.00S,2021-02-27T02:52:41.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612754,110,101,2021-02-27T02:52:41Z,5720000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT03M47.00S,2021-02-27T02:53:30.9Z,4,REGULAR,substitution,out,[],204456,,,1610612754,110,101,2021-02-27T02:53:47Z,5730000,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT03M47.00S,2021-02-27T02:53:30.9Z,4,REGULAR,substitution,in,[],203926,,,1610612754,110,101,2021-02-27T02:53:47Z,5740000,,,0,,SUB in: D. McDermott,[203926],1610612754.0,IND,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT03M37.00S,2021-02-27T02:54:11.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627759,,,1610612754,110,101,2021-02-27T02:54:52Z,5750000,,,0,,J. Brown personal FOUL (3 PF) (Turner 2 FT),"[1627759, 1626167]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,200834.0,,,,,,3.0,0.0,Turner,1626167.0,,,
595,PT03M37.00S,2021-02-27T02:54:33.9Z,4,REGULAR,freethrow,1 of 2,[],1626167,,,1610612754,110,102,2021-02-27T02:54:33Z,5770000,,,0,,M. Turner Free Throw 1 of 2 (16 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,Made,,,,,,,,16.0,,,,,,,,,,,
596,PT03M37.00S,2021-02-27T02:54:47.7Z,4,REGULAR,freethrow,2 of 2,[],1626167,,,1610612754,110,103,2021-02-27T02:54:47Z,5780000,,,0,,M. Turner Free Throw 2 of 2 (17 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,Made,,,,,,,,17.0,,,,,,,,,,,
597,PT03M20.00S,2021-02-27T02:55:06.6Z,4,REGULAR,3pt,Jump Shot,[],202689,31.882391590013142,29.970894607843135,1610612738,110,103,2021-02-27T02:55:12Z,5790000,100.0,247.0,1,left,MISS K. Walker 26' step back 3PT,[202689],1610612738.0,BOS,step back,,,Walker,K. Walker,,,,,26.67,Missed,,,,,,,,,,,,,,,,,,,
598,PT03M17.00S,2021-02-27T02:55:09.6Z,4,REGULAR,rebound,defensive,[],203200,,,1610612754,110,103,2021-02-27T02:55:12Z,5800000,,,0,,J. Holiday REBOUND (Off:0 Def:4),[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,597.0,4.0,4.0,0.0,,,,,,,,,,,,,
599,PT03M03.00S,2021-02-27T02:55:23.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,90.75229960578186,45.41207107843137,1610612754,110,103,2021-02-27T02:55:32Z,5810000,-23.0,34.0,1,right,MISS M. Brogdon driving finger roll Layup - blocked,"[1627763, 1628464]",1610612754.0,IND,driving finger roll,,,Brogdon,M. Brogdon,,,,,4.13,Missed,Theis,1628464.0,,,,,,,,,,,,,,,,,
600,PT03M03.00S,2021-02-27T02:55:23.0Z,4,REGULAR,block,,[],1628464,,,1610612754,110,103,2021-02-27T02:55:25Z,5820000,,,0,,D. Theis BLOCK (3 BLK),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT03M00.00S,2021-02-27T02:55:26.0Z,4,REGULAR,rebound,defensive,[],1627759,,,1610612738,110,103,2021-02-27T02:55:32Z,5830000,,,0,,J. Brown REBOUND (Off:0 Def:7),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,599.0,7.0,7.0,0.0,,,,,,,,,,,,,
602,PT02M48.00S,2021-02-27T02:55:41.3Z,4,REGULAR,foul,personal,['2freethrow'],1626167,,,1610612738,110,103,2021-02-27T02:55:48Z,5840000,,,0,,M. Turner shooting personal FOUL (3 PF) (Brown 2 FT),"[1626167, 1627759]",1610612754.0,IND,shooting,,,Turner,M. Turner,,,,,,,,,,,,,200834.0,,,,,,3.0,0.0,Brown,1627759.0,,,
604,PT02M48.00S,2021-02-27T02:56:05.3Z,4,REGULAR,freethrow,1 of 2,[],1627759,,,1610612738,111,103,2021-02-27T02:56:05Z,5860000,,,0,,J. Brown Free Throw 1 of 2 (14 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Made,,,,,,,,14.0,,,,,,,,,,,
605,PT02M48.00S,2021-02-27T02:56:20.6Z,4,REGULAR,freethrow,2 of 2,[],1627759,,,1610612738,112,103,2021-02-27T02:56:20Z,5870000,,,0,,J. Brown Free Throw 2 of 2 (15 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Made,,,,,,,,15.0,,,,,,,,,,,
606,PT02M33.00S,2021-02-27T02:56:39.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628464,,,1610612754,112,103,2021-02-27T02:56:54Z,5880000,,,0,,D. Theis personal FOUL (3 PF) (Holiday 2 FT),"[1628464, 203200]",1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,200834.0,,,,,,3.0,0.0,Holiday,203200.0,,,
608,PT02M33.00S,2021-02-27T02:56:58.3Z,4,REGULAR,freethrow,1 of 2,[],203200,,,1610612754,112,104,2021-02-27T02:56:58Z,5900000,,,0,,J. Holiday Free Throw 1 of 2 (18 PTS),[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,Made,,,,,,,,18.0,,,,,,,,,,,
609,PT02M33.00S,2021-02-27T02:57:15.0Z,4,REGULAR,freethrow,2 of 2,[],203200,,,1610612754,112,105,2021-02-27T02:57:15Z,5910000,,,0,,J. Holiday Free Throw 2 of 2 (19 PTS),[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,Made,,,,,,,,19.0,,,,,,,,,,,
610,PT02M15.00S,2021-02-27T02:57:35.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628369,8.754927726675426,45.65716911764706,1610612738,112,105,2021-02-27T02:57:41Z,5920000,22.0,30.0,1,left,MISS J. Tatum driving floating Shot,[1628369],1610612738.0,BOS,driving floating,,,Tatum,J. Tatum,,,,,3.69,Missed,,,,,,,,,,,,,,,,,,,
611,PT02M14.00S,2021-02-27T02:57:36.3Z,4,REGULAR,rebound,defensive,[],1626167,,,1610612754,112,105,2021-02-27T02:57:41Z,5930000,,,0,,M. Turner REBOUND (Off:2 Def:8),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,610.0,10.0,8.0,2.0,,,,,,,,,,,,,
612,PT02M07.00S,2021-02-27T02:57:45.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628464,,,1610612754,112,105,2021-02-27T02:57:56Z,5940000,,,0,,D. Theis shooting personal FOUL (4 PF) (Sabonis 2 FT),"[1628464, 1627734]",1610612738.0,BOS,shooting,,,Theis,D. Theis,,,,,,,,,,,,,2715.0,,,,,,4.0,0.0,Sabonis,1627734.0,,,
614,PT02M07.00S,2021-02-27T02:58:15.0Z,4,REGULAR,freethrow,1 of 2,[],1627734,,,1610612754,112,106,2021-02-27T02:58:15Z,5960000,,,0,,D. Sabonis Free Throw 1 of 2 (18 PTS),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,Made,,,,,,,,18.0,,,,,,,,,,,
615,PT02M07.00S,2021-02-27T02:58:36.7Z,4,REGULAR,freethrow,2 of 2,[],1627734,,,1610612754,112,107,2021-02-27T02:58:36Z,5970000,,,0,,D. Sabonis Free Throw 2 of 2 (19 PTS),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,Made,,,,,,,,19.0,,,,,,,,,,,
616,PT01M41.00S,2021-02-27T02:59:01.3Z,4,REGULAR,2pt,Jump Shot,[],1627759,17.608409986859396,83.91544117647058,1610612738,112,107,2021-02-27T02:59:08Z,5980000,-170.0,113.0,1,left,MISS J. Brown 20' pullup Shot,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,20.38,Missed,,,,,,,,,,,,,,,,,,,
617,PT01M38.00S,2021-02-27T02:59:04.3Z,4,REGULAR,rebound,defensive,[],1627763,,,1610612754,112,107,2021-02-27T02:59:08Z,5990000,,,0,,M. Brogdon REBOUND (Off:2 Def:4),[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,616.0,6.0,4.0,2.0,,,,,,,,,,,,,
618,PT01M35.00S,2021-02-27T02:59:06.8Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1627763,71.56701708278581,82.17677696078431,1610612754,112,107,2021-02-27T02:59:14Z,6000000,161.0,215.0,1,right,MISS M. Brogdon 26' 3PT,[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,26.84,Missed,,,,,,,,,,,,,,,,,,,
619,PT01M34.00S,2021-02-27T02:59:07.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612754,112,107,2021-02-27T03:02:15Z,6010000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,618.0,,,,,,,,,,,,,,,,
620,PT01M34.00S,2021-02-27T02:59:14.8Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,112,107,2021-02-27T03:02:34Z,6012500,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT01M34.00S,2021-02-27T02:59:27.1Z,4,REGULAR,instantreplay,request,[],0,,,1610612754,112,107,2021-02-27T03:02:06Z,6015000,,,0,,,[],,,stands,,,,,,,,,,,,,,,,,2715.0,,,,,,,,,,Out of Bounds - Support Call,,
651,PT01M34.00S,2021-02-27T03:00:57.2Z,4,REGULAR,substitution,out,[],1630202,,,1610612754,112,107,2021-02-27T03:07:53Z,6027500,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
652,PT01M34.00S,2021-02-27T03:00:57.2Z,4,REGULAR,substitution,in,[],202684,,,1610612754,112,107,2021-02-27T03:07:53Z,6033750,,,0,,SUB in: T. Thompson,[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT01M23.00S,2021-02-27T03:02:27.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627734,92.46057818659659,49.08854166666667,1610612754,112,109,2021-02-27T03:02:38Z,6040000,-5.0,18.0,1,right,D. Sabonis Layup (21 PTS),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,1.9,Made,,,,,,,,21.0,,,,,,,,,,,
623,PT01M23.00S,2021-02-27T03:02:36.8Z,4,REGULAR,stoppage,equipment issue,[],0,,,1610612738,112,109,2021-02-27T03:02:36Z,6050000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT01M10.00S,2021-02-27T03:02:56.8Z,4,REGULAR,turnover,out-of-bounds,[],1627759,,,1610612738,112,109,2021-02-27T03:03:03Z,6060000,,,0,,J. Brown step out-of-bounds TURNOVER (4 TO),[1627759],1610612738.0,BOS,step,,,Brown,J. Brown,,,,,,,,,,,,,200834.0,,,,,4.0,,,,,,,
626,PT01M10.00S,2021-02-27T03:03:20.7Z,4,REGULAR,substitution,in,[],1629057,,,1610612754,112,109,2021-02-27T03:03:25Z,6080000,,,0,,SUB in: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT01M10.00S,2021-02-27T03:03:20.7Z,4,REGULAR,substitution,out,[],202684,,,1610612754,112,109,2021-02-27T03:09:45Z,6085000,,,0,,SUB out: T. Thompson,[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT00M56.30S,2021-02-27T03:03:29.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203200,89.70105124835742,3.5003063725490198,1610612754,112,109,2021-02-27T03:03:34Z,6090000,-232.0,44.0,1,right,MISS J. Holiday 3PT,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,23.67,Missed,,,,,,,,,,,,,,,,,,,
628,PT00M53.80S,2021-02-27T03:03:32.0Z,4,REGULAR,rebound,defensive,[],1629057,,,1610612738,112,109,2021-02-27T03:03:34Z,6100000,,,0,,R. Williams III REBOUND (Off:3 Def:7),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,627.0,10.0,7.0,3.0,,,,,,,,,,,,,
629,PT00M36.40S,2021-02-27T03:03:50.1Z,4,REGULAR,3pt,Jump Shot,[],1628464,7.046649145860711,4.235600490196079,1610612738,115,109,2021-02-27T03:03:56Z,6110000,229.0,14.0,1,left,D. Theis 3PT  (17 PTS) (K. Walker 6 AST),"[1628464, 202689]",1610612738.0,BOS,,,,Theis,D. Theis,,,,,22.92,Made,,,,,,,,17.0,K. Walker,202689.0,6.0,,,,,,,,
631,PT00M25.70S,2021-02-27T03:04:03.4Z,4,REGULAR,3pt,Jump Shot,[],1627734,71.82982917214193,80.95128676470588,1610612754,115,112,2021-02-27T03:04:13Z,6130000,155.0,212.0,1,right,D. Sabonis 26' 3PT  (24 PTS) (M. Brogdon 6 AST),"[1627734, 1627763]",1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,26.27,Made,,,,,,,,24.0,M. Brogdon,1627763.0,6.0,,,,,,,,
633,PT00M18.70S,2021-02-27T03:04:16.0Z,4,REGULAR,foul,personal,[],1627734,,,1610612738,115,112,2021-02-27T03:04:23Z,6150000,,,0,,D. Sabonis personal FOUL (4 PF),"[1627734, 202689]",1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,1626302.0,,,,,,4.0,0.0,Walker,202689.0,,,
635,PT00M18.70S,2021-02-27T03:04:29.9Z,4,REGULAR,substitution,out,[],1629057,,,1610612738,115,112,2021-02-27T03:04:41Z,6170000,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT00M18.70S,2021-02-27T03:04:29.9Z,4,REGULAR,substitution,out,[],1626167,,,1610612738,115,112,2021-02-27T03:04:41Z,6180000,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
