actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
265,PT05M52.00S,2021-04-27T23:53:42.2Z,2,REGULAR,foul,personal,['2freethrow'],202684,,,1610612760,34,43,2021-04-27T23:53:50Z,2610000,,,0,,T. Thompson shooting personal FOUL (3 PF) (Bazley 2 FT),"[202684, 1629647]",1610612738.0,BOS,shooting,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,202058.0,3.0,0.0,Bazley,1629647.0,,,
267,PT05M52.00S,2021-04-27T23:54:15.6Z,2,REGULAR,freethrow,1 of 2,[],1629647,,,1610612760,34,43,2021-04-27T23:54:52Z,2630000,,,0,,MISS D. Bazley Free Throw 1 of 2,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,Missed,,,,,,,,,,,,,,,,,,,
268,PT05M52.00S,2021-04-27T23:54:15.6Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612760,34,43,2021-04-27T23:54:52Z,2640000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,267.0,,,,,,,,,,,
269,PT05M52.00S,2021-04-27T23:54:17.8Z,2,REGULAR,substitution,out,[],202684,,,1610612760,34,43,2021-04-27T23:54:39Z,2650000,,,0,,SUB out: T. Thompson,[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT05M52.00S,2021-04-27T23:54:17.8Z,2,REGULAR,substitution,out,[],203095,,,1610612760,34,43,2021-04-27T23:54:39Z,2660000,,,0,,SUB out: E. Fournier,[203095],1610612738.0,BOS,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT05M52.00S,2021-04-27T23:54:17.8Z,2,REGULAR,substitution,out,[],1629004,,,1610612760,34,43,2021-04-27T23:54:39Z,2670000,,,0,,SUB out: S. Mykhailiuk,[1629004],1610612760.0,OKC,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT05M52.00S,2021-04-27T23:54:17.8Z,2,REGULAR,substitution,out,[],1629026,,,1610612760,34,43,2021-04-27T23:54:39Z,2680000,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT05M52.00S,2021-04-27T23:54:17.8Z,2,REGULAR,substitution,in,[],1630202,,,1610612760,34,43,2021-04-27T23:54:39Z,2690000,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT05M52.00S,2021-04-27T23:54:17.8Z,2,REGULAR,substitution,in,[],1629684,,,1610612760,34,43,2021-04-27T23:54:39Z,2700000,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT05M52.00S,2021-04-27T23:54:17.8Z,2,REGULAR,substitution,in,[],1630177,,,1610612760,34,43,2021-04-27T23:54:39Z,2710000,,,0,,SUB in: T. Maledon,[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT05M52.00S,2021-04-27T23:54:17.8Z,2,REGULAR,substitution,in,[],1630197,,,1610612760,34,43,2021-04-27T23:54:39Z,2720000,,,0,,SUB in: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT05M52.00S,2021-04-27T23:54:15.6Z,2,REGULAR,freethrow,2 of 2,[],1629647,,,1610612760,34,43,2021-04-27T23:54:52Z,2730000,,,0,,MISS D. Bazley Free Throw 2 of 2,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,Missed,,,,,,,,,,,,,,,,,,,
278,PT05M50.00S,2021-04-27T23:54:17.6Z,2,REGULAR,rebound,defensive,[],1627759,,,1610612738,34,43,2021-04-27T23:54:52Z,2740000,,,0,,J. Brown REBOUND (Off:0 Def:4),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,277.0,4.0,4.0,0.0,,,,,,,,
279,PT05M43.00S,2021-04-27T23:54:57.8Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203935,92.90407358738501,57.44485294117647,1610612738,36,43,2021-04-27T23:55:10Z,2750000,37.0,14.0,1,right,M. Smart running Layup (4 PTS) (J. Brown 2 AST),"[203935, 1627759]",1610612738.0,BOS,running,,,Smart,M. Smart,,,,,3.98,Made,4.0,J. Brown,1627759.0,2.0,,,,,,,,,,,,,,,
281,PT05M33.00S,2021-04-27T23:55:15.3Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,36,43,2021-04-27T23:55:15Z,2770000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT05M23.00S,2021-04-27T23:55:42.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630202,,,1610612760,36,43,2021-04-27T23:55:50Z,2780000,,,0,,P. Pritchard shooting personal FOUL (1 PF) (Maledon 2 FT),"[1630202, 1630177]",1610612738.0,BOS,shooting,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,202058.0,1.0,0.0,Maledon,1630177.0,,,
284,PT05M23.00S,2021-04-27T23:56:06.4Z,2,REGULAR,freethrow,1 of 2,[],1630177,,,1610612760,36,44,2021-04-27T23:56:06Z,2800000,,,0,,T. Maledon Free Throw 1 of 2 (3 PTS),[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
285,PT05M23.00S,2021-04-27T23:56:18.7Z,2,REGULAR,freethrow,2 of 2,[],1630177,,,1610612760,36,45,2021-04-27T23:56:18Z,2810000,,,0,,T. Maledon Free Throw 2 of 2 (4 PTS),[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
286,PT05M13.00S,2021-04-27T23:56:32.6Z,2,REGULAR,2pt,Jump Shot,[],203935,78.0059132720105,27.76501225490196,1610612738,36,45,2021-04-27T23:56:41Z,2820000,-111.0,154.0,1,right,MISS M. Smart 19' pullup Shot,[203935],1610612738.0,BOS,pullup,,,Smart,M. Smart,,,,,19.01,Missed,,,,,,,,,,,,,,,,,,,
287,PT05M10.00S,2021-04-27T23:56:35.6Z,2,REGULAR,rebound,defensive,[],1630197,,,1610612760,36,45,2021-04-27T23:56:41Z,2830000,,,0,,A. Pokusevski REBOUND (Off:0 Def:4),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,286.0,4.0,4.0,0.0,,,,,,,,
288,PT05M02.00S,2021-04-27T23:56:43.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630197,9.149145860709593,63.549325980392155,1610612760,36,45,2021-04-27T23:56:52Z,2840000,-68.0,34.0,1,left,MISS A. Pokusevski 7' Jump Shot,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,7.55,Missed,,,,,,,,,,,,,,,,,,,
289,PT05M00.00S,2021-04-27T23:56:45.8Z,2,REGULAR,rebound,offensive,[],1630197,,,1610612760,36,45,2021-04-27T23:56:52Z,2850000,,,0,,A. Pokusevski REBOUND (Off:1 Def:4),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,288.0,5.0,4.0,1.0,,,,,,,,
290,PT04M59.00S,2021-04-27T23:56:46.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630197,8.492115637319317,60.60814950980392,1610612760,36,45,2021-04-27T23:57:00Z,2860000,-53.0,27.0,1,left,MISS A. Pokusevski tip Layup,[1630197],1610612760.0,OKC,tip,,,Pokusevski,A. Pokusevski,,,,,5.96,Missed,,,,,,,,,,,,,,,,,,,
291,PT04M56.00S,2021-04-27T23:56:49.0Z,2,REGULAR,rebound,defensive,[],1627759,,,1610612738,36,45,2021-04-27T23:56:49Z,2870000,,,0,,J. Brown REBOUND (Off:0 Def:5),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,290.0,5.0,5.0,0.0,,,,,,,,
292,PT04M50.00S,2021-04-27T23:56:58.6Z,2,REGULAR,foul,personal,['2freethrow'],1630197,,,1610612738,36,45,2021-04-27T23:57:11Z,2880000,,,0,,A. Pokusevski shooting personal FOUL (1 PF) (Pritchard 2 FT),"[1630197, 1630202]",1610612760.0,OKC,shooting,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,1627963.0,1.0,0.0,Pritchard,1630202.0,,,
294,PT04M50.00S,2021-04-27T23:57:19.9Z,2,REGULAR,freethrow,1 of 2,[],1630202,,,1610612738,37,45,2021-04-27T23:57:19Z,2900000,,,0,,P. Pritchard Free Throw 1 of 2 (12 PTS),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
295,PT04M50.00S,2021-04-27T23:57:32.4Z,2,REGULAR,freethrow,2 of 2,[],1630202,,,1610612738,38,45,2021-04-27T23:57:32Z,2910000,,,0,,P. Pritchard Free Throw 2 of 2 (13 PTS),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
296,PT04M37.00S,2021-04-27T23:57:46.4Z,2,REGULAR,foul,offensive,[],1629652,,,1610612760,38,45,2021-04-27T23:58:07Z,2920000,,,0,,L. Dort offensive FOUL (2 PF),"[1629652, 1629641]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,202058.0,2.0,0.0,Langford,1629641.0,,,
298,PT04M37.00S,2021-04-27T23:57:46.4Z,2,REGULAR,turnover,offensive foul,[],1629652,,,1610612760,38,45,2021-04-27T23:57:46Z,2940000,,,0,,L. Dort offensive foul TURNOVER (2 TO),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,2.0,,,,,,,202058.0,,,,,,,
299,PT04M28.00S,2021-04-27T23:58:09.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627759,70.12155059132719,82.421875,1610612738,41,45,2021-04-27T23:58:48Z,2950000,162.0,228.0,1,right,J. Brown 28' 3PT  (14 PTS) (G. Williams 1 AST),"[1627759, 1629684]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,28.01,Made,14.0,G. Williams,1629684.0,1.0,,,,,,,,,,,,,,,
300,PT04M16.00S,2021-04-27T23:58:21.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630177,7.046649145860711,54.72579656862745,1610612760,41,45,2021-04-28T00:05:29Z,2960000,-24.0,14.0,1,left,MISS T. Maledon driving floating Shot,[1630177],1610612760.0,OKC,driving floating,,,Maledon,T. Maledon,,,,,2.73,Missed,,,,,,,,,,,,,,,,,,,
301,PT04M15.00S,2021-04-27T23:58:22.4Z,2,REGULAR,rebound,offensive,[],1629650,,,1610612760,41,45,2021-04-27T23:58:58Z,2970000,,,0,,M. Brown REBOUND (Off:2 Def:2),[1629650],1610612760.0,OKC,,,,Brown,M. Brown,,,,,,,,,,,,,,300.0,4.0,2.0,2.0,,,,,,,,
302,PT04M12.00S,2021-04-27T23:58:28.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629650,5.590000152587891,50.0,1610612760,41,45,2021-04-27T23:58:28Z,2980000,0.0,0.0,1,left,MISS M. Brown putback Layup,[1629650],1610612760.0,OKC,putback,,,Brown,M. Brown,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
303,PT04M12.00S,2021-04-27T23:58:29.1Z,2,REGULAR,rebound,defensive,[],1627759,,,1610612738,41,45,2021-04-27T23:58:29Z,2990000,,,0,,J. Brown REBOUND (Off:0 Def:6),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,302.0,6.0,6.0,0.0,,,,,,,,
304,PT04M12.00S,2021-04-27T23:58:33.0Z,2,REGULAR,turnover,double dribble,[],1627759,,,1610612738,41,45,2021-04-27T23:59:11Z,3000000,,,0,,J. Brown double dribble TURNOVER (1 TO),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,1.0,,,,,,,202058.0,,,,,,,
305,PT04M12.00S,2021-04-27T23:58:44.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,41,45,2021-04-27T23:58:44Z,3010000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT04M12.00S,2021-04-28T00:01:01.1Z,2,REGULAR,substitution,out,[],1629650,,,1610612760,41,45,2021-04-28T00:01:24Z,3020000,,,0,,SUB out: M. Brown,[1629650],1610612760.0,OKC,,,,Brown,M. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT04M12.00S,2021-04-28T00:01:01.1Z,2,REGULAR,substitution,in,[],1629676,,,1610612760,41,45,2021-04-28T00:01:24Z,3030000,,,0,,SUB in: I. Roby,[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT03M59.00S,2021-04-28T00:01:45.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629652,9.986859395532194,55.79044117647059,1610612760,41,47,2021-04-28T00:02:06Z,3040000,-29.0,41.0,1,left,L. Dort driving finger roll Layup (9 PTS),[1629652],1610612760.0,OKC,driving finger roll,,,Dort,L. Dort,,,,,5.05,Made,9.0,,,,,,,,,,,,,,,,,,
310,PT03M59.00S,2021-04-28T00:01:49.3Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629684,,,1610612760,41,47,2021-04-28T00:01:58Z,3050000,,,0,,G. Williams shooting personal FOUL (1 PF) (Dort 1 FT),"[1629684, 1629652]",1610612738.0,BOS,shooting,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,1627963.0,1.0,0.0,Dort,1629652.0,,,
312,PT03M59.00S,2021-04-28T00:02:11.9Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1629652,,,1610612760,41,48,2021-04-28T00:02:11Z,3070000,,,0,,L. Dort Free Throw 1 of 1 (10 PTS),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
313,PT03M49.00S,2021-04-28T00:02:31.1Z,2,REGULAR,foul,offensive,['inpenalty'],1629684,,,1610612738,41,48,2021-04-28T00:02:49Z,3080000,,,0,,G. Williams offensive FOUL (2 PF),"[1629684, 1629652]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,202058.0,2.0,0.0,Dort,1629652.0,,,
315,PT03M49.00S,2021-04-28T00:02:31.1Z,2,REGULAR,turnover,offensive foul,[],1629684,,,1610612738,41,48,2021-04-28T00:02:49Z,3100000,,,0,,G. Williams offensive foul TURNOVER (1 TO),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,1.0,,,,,,,202058.0,,,,,,,
316,PT03M41.00S,2021-04-28T00:02:56.8Z,2,REGULAR,foul,offensive,[],1629652,,,1610612760,41,48,2021-04-28T00:03:12Z,3110000,,,0,,L. Dort offensive FOUL (3 PF),"[1629652, 203935]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,202058.0,3.0,0.0,Smart,203935.0,,,
318,PT03M41.00S,2021-04-28T00:02:56.8Z,2,REGULAR,turnover,offensive foul,[],1629652,,,1610612760,41,48,2021-04-28T00:03:12Z,3130000,,,0,,L. Dort offensive foul TURNOVER (3 TO),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,3.0,,,,,,,202058.0,,,,,,,
319,PT03M31.00S,2021-04-28T00:03:13.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629684,69.07030223390277,76.04932598039215,1610612738,41,48,2021-04-28T00:03:18Z,3140000,130.0,238.0,1,right,MISS G. Williams 27' 3PT,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,27.15,Missed,,,,,,,,,,,,,,,,,,,
320,PT03M28.00S,2021-04-28T00:03:16.8Z,2,REGULAR,rebound,defensive,[],1629652,,,1610612760,41,48,2021-04-28T00:03:18Z,3150000,,,0,,L. Dort REBOUND (Off:1 Def:3),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,319.0,4.0,3.0,1.0,,,,,,,,
321,PT03M14.00S,2021-04-28T00:03:30.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629647,6.389618922470433,43.94148284313725,1610612760,41,50,2021-04-28T00:03:34Z,3160000,30.0,8.0,1,left,D. Bazley driving Layup (4 PTS),[1629647],1610612760.0,OKC,driving,,,Bazley,D. Bazley,,,,,3.12,Made,4.0,,,,,,,,,,,,,,,,,,
322,PT02M56.00S,2021-04-28T00:03:47.4Z,2,REGULAR,3pt,Jump Shot,[],1629641,92.32917214191852,2.7650122549019605,1610612738,41,50,2021-04-28T00:03:53Z,3170000,-236.0,20.0,1,right,MISS R. Langford 3PT,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,23.7,Missed,,,,,,,,,,,,,,,,,,,
323,PT02M53.00S,2021-04-28T00:03:50.4Z,2,REGULAR,rebound,defensive,[],1629647,,,1610612760,41,50,2021-04-28T00:03:53Z,3180000,,,0,,D. Bazley REBOUND (Off:0 Def:3),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,322.0,3.0,3.0,0.0,,,,,,,,
324,PT02M45.00S,2021-04-28T00:03:59.4Z,2,REGULAR,2pt,Jump Shot,[],1629652,10.726018396846255,12.814031862745098,1610612760,41,52,2021-04-28T00:04:05Z,3190000,186.0,48.0,1,left,L. Dort 19' Jump Shot (12 PTS) (A. Pokusevski 3 AST),"[1629652, 1630197]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,19.21,Made,12.0,A. Pokusevski,1630197.0,3.0,,,,,,,,,,,,,,,
326,PT02M38.00S,2021-04-28T00:04:08.0Z,2,REGULAR,foul,personal,['2freethrow'],1630197,,,1610612738,41,52,2021-04-28T00:04:23Z,3210000,,,0,,A. Pokusevski shooting personal FOUL (2 PF) (Brown 2 FT),"[1630197, 1627759]",1610612760.0,OKC,shooting,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,1627963.0,2.0,0.0,Brown,1627759.0,,,
328,PT02M38.00S,2021-04-28T00:04:31.3Z,2,REGULAR,freethrow,1 of 2,[],1627759,,,1610612738,42,52,2021-04-28T00:04:31Z,3230000,,,0,,J. Brown Free Throw 1 of 2 (15 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Made,15.0,,,,,,,,,,,,,,,,,,
329,PT02M38.00S,2021-04-28T00:04:36.0Z,2,REGULAR,substitution,out,[],1629684,,,1610612738,42,52,2021-04-28T00:04:42Z,3240000,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT02M38.00S,2021-04-28T00:04:36.0Z,2,REGULAR,substitution,out,[],1629652,,,1610612738,42,52,2021-04-28T00:04:42Z,3250000,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT02M38.00S,2021-04-28T00:04:36.0Z,2,REGULAR,substitution,in,[],202684,,,1610612738,42,52,2021-04-28T00:04:42Z,3260000,,,0,,SUB in: T. Thompson,[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT02M38.00S,2021-04-28T00:04:36.0Z,2,REGULAR,substitution,in,[],1629026,,,1610612738,42,52,2021-04-28T00:04:42Z,3270000,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT02M38.00S,2021-04-28T00:04:36.0Z,2,REGULAR,substitution,out,[],1629641,,,1610612738,42,52,2021-04-28T00:08:42Z,3275000,,,0,,SUB out: R. Langford,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT02M38.00S,2021-04-28T00:04:36.0Z,2,REGULAR,substitution,in,[],203095,,,1610612738,42,52,2021-04-28T00:08:42Z,3277500,,,0,,SUB in: E. Fournier,[203095],1610612738.0,BOS,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT02M38.00S,2021-04-28T00:04:53.5Z,2,REGULAR,freethrow,2 of 2,[],1627759,,,1610612738,43,52,2021-04-28T00:04:53Z,3280000,,,0,,J. Brown Free Throw 2 of 2 (16 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Made,16.0,,,,,,,,,,,,,,,,,,
334,PT02M24.00S,2021-04-28T00:05:10.1Z,2,REGULAR,turnover,bad pass,[],1630177,,,1610612760,43,52,2021-04-28T00:05:14Z,3290000,,,0,,T. Maledon bad pass TURNOVER (1 TO),"[1630177, 203935]",1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,1.0,Smart,203935.0,,,,,,,,,,,,
335,PT02M24.00S,2021-04-28T00:05:10.1Z,2,REGULAR,steal,,[],203935,,,1610612738,43,52,2021-04-28T00:05:12Z,3300000,,,0,,M. Smart STEAL (3 STL),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT02M14.00S,2021-04-28T00:05:20.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1627759,93.82391590013141,48.98897058823529,1610612738,45,52,2021-04-28T00:05:28Z,3310000,-5.0,6.0,1,right,J. Brown driving DUNK (18 PTS),[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,0.76,Made,18.0,,,,,,,,,,,,,,,,,,
337,PT02M02.00S,2021-04-28T00:05:38.2Z,2,REGULAR,turnover,traveling,[],1630197,,,1610612760,45,52,2021-04-28T00:05:44Z,3320000,,,0,,A. Pokusevski traveling TURNOVER (2 TO),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,2.0,,,,,,,200833.0,,,,,,,
338,PT01M54.00S,2021-04-28T00:05:57.5Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,45,52,2021-04-28T00:05:57Z,3330000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT01M49.00S,2021-04-28T00:06:16.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627759,90.75229960578186,48.59834558823529,1610612738,45,52,2021-04-28T00:06:32Z,3340000,-7.0,34.0,1,right,MISS J. Brown driving Layup - blocked,"[1627759, 1629026]",1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,3.51,Missed,,,,,,,,,,,,,,,,,Williams,1629026.0,
340,PT01M49.00S,2021-04-28T00:06:16.4Z,2,REGULAR,block,,[],1629026,,,1610612738,45,52,2021-04-28T00:06:18Z,3350000,,,0,,K. Williams BLOCK (1 BLK),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT01M48.00S,2021-04-28T00:06:17.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612760,45,52,2021-04-28T00:06:32Z,3360000,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,339.0,,,,,,,,,,,
342,PT01M48.00S,2021-04-28T00:06:21.4Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,45,52,2021-04-28T00:06:21Z,3370000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT01M38.00S,2021-04-28T00:06:34.8Z,2,REGULAR,3pt,Jump Shot,[],1629647,31.61957950065703,42.470894607843135,1610612760,45,55,2021-04-28T00:06:39Z,3380000,38.0,245.0,1,left,D. Bazley 24' 3PT  (7 PTS),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,24.76,Made,7.0,,,,,,,,,,,,,,,,,,
344,PT01M21.00S,2021-04-28T00:06:52.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203935,90.62089356110381,52.51991421568627,1610612738,45,55,2021-04-28T00:07:15Z,3390000,13.0,36.0,1,right,MISS M. Smart driving finger roll Layup,[203935],1610612738.0,BOS,driving finger roll,,,Smart,M. Smart,,,,,3.79,Missed,,,,,,,,,,,,,,,,,,,
345,PT01M20.00S,2021-04-28T00:06:53.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612738,45,55,2021-04-28T00:07:15Z,3400000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,344.0,,,,,,,,,,,
346,PT01M20.00S,2021-04-28T00:06:57.3Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,45,55,2021-04-28T00:06:57Z,3410000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT01M13.00S,2021-04-28T00:07:20.2Z,2,REGULAR,turnover,traveling,[],203095,,,1610612738,45,55,2021-04-28T00:07:36Z,3420000,,,0,,E. Fournier traveling TURNOVER (2 TO),[203095],1610612738.0,BOS,,,,Fournier,E. Fournier,,,,,,,,,,,2.0,,,,,,,,,,,,,,
348,PT00M58.50S,2021-04-28T00:07:46.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630197,17.871222076215506,36.65364583333333,1610612760,45,55,2021-04-28T00:07:53Z,3430000,67.0,115.0,1,left,MISS A. Pokusevski 13' driving floating Shot,[1630197],1610612760.0,OKC,driving floating,,,Pokusevski,A. Pokusevski,,,,,13.34,Missed,,,,,,,,,,,,,,,,,,,
349,PT00M56.50S,2021-04-28T00:07:48.8Z,2,REGULAR,rebound,defensive,[],1630202,,,1610612738,45,55,2021-04-28T00:07:48Z,3440000,,,0,,P. Pritchard REBOUND (Off:0 Def:1),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,348.0,1.0,1.0,0.0,,,,,,,,
350,PT00M51.40S,2021-04-28T00:07:54.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630202,91.14651773981603,49.82383578431372,1610612738,47,55,2021-04-28T00:08:03Z,3450000,-1.0,31.0,1,right,P. Pritchard driving Layup (15 PTS),[1630202],1610612738.0,BOS,driving,,,Pritchard,P. Pritchard,,,,,3.07,Made,15.0,,,,,,,,,,,,,,,,,,
351,PT00M34.70S,2021-04-28T00:08:16.7Z,2,REGULAR,turnover,traveling,[],1630177,,,1610612760,47,55,2021-04-28T00:08:24Z,3460000,,,0,,T. Maledon traveling TURNOVER (2 TO),[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,2.0,,,,,,,202058.0,,,,,,,
