actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
262,PT05M50.00S,2021-05-15T18:51:48.4Z,2,REGULAR,substitution,in,[],1628369,,,1610612738,38,50,2021-05-15T18:52:12Z,2590000,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT05M50.00S,2021-05-15T18:51:48.4Z,2,REGULAR,substitution,in,[],1628400,,,1610612738,38,50,2021-05-15T18:52:12Z,2600000,,,0,,SUB in: S. Ojeleye,[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT05M33.00S,2021-05-15T18:52:35.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628436,8.09789750328515,64.28462009803921,1610612738,38,50,2021-05-15T18:56:16Z,2620000,-71.0,24.0,1,left,MISS L. Kornet 7' driving floating bank Shot,[1628436],1610612738.0,BOS,driving floating bank,,,Kornet,L. Kornet,,,,,7.52,Missed,,,,,,,,,,,,,,,,,,,
266,PT05M29.00S,2021-05-15T18:52:40.2Z,2,REGULAR,rebound,defensive,[],1627823,,,1610612750,38,50,2021-05-15T18:52:40Z,2630000,,,0,,J. Hernangomez REBOUND (Off:0 Def:3),[1627823],1610612750.0,MIN,,,,Hernangomez,J. Hernangomez,,,,,,,,,265.0,3.0,3.0,0.0,,,,,,,,,,,,,
267,PT05M26.00S,2021-05-15T18:52:42.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201937,89.56964520367937,40.01991421568628,1610612750,40,50,2021-05-15T18:57:35Z,2640000,-50.0,46.0,1,right,R. Rubio 6' bank Jump Shot (2 PTS),[201937],1610612750.0,MIN,bank,,,Rubio,R. Rubio,,,,,6.75,Made,,,,,,,2.0,,,,,,,,,,,,
269,PT05M14.00S,2021-05-15T18:52:54.0Z,2,REGULAR,3pt,Jump Shot,[],1630174,6.652431011826544,4.970894607843137,1610612738,40,53,2021-05-15T18:53:05Z,2660000,225.0,10.0,1,left,A. Nesmith 3PT  (5 PTS) (T. Waters 2 AST),"[1630174, 1629682]",1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,22.53,Made,,,,,,,5.0,T. Waters,1629682.0,2.0,,,,,,,,,
271,PT05M03.00S,2021-05-15T18:53:05.4Z,2,REGULAR,3pt,Jump Shot,[],1630162,92.59198423127464,4.4806985294117645,1610612750,40,53,2021-05-15T18:53:09Z,2680000,-228.0,17.0,1,right,MISS A. Edwards 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,22.82,Missed,,,,,,,,,,,,,,,,,,,
272,PT05M00.00S,2021-05-15T18:53:08.4Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,40,53,2021-05-15T18:53:09Z,2690000,,,0,,J. Tatum REBOUND (Off:2 Def:3),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,271.0,5.0,3.0,2.0,,,,,,,,,,,,,
273,PT04M45.00S,2021-05-15T18:53:22.9Z,2,REGULAR,3pt,Jump Shot,[],1628369,30.17411300919842,68.69638480392157,1610612738,40,56,2021-05-15T18:53:28Z,2700000,-93.0,231.0,1,left,J. Tatum 24' 3PT  (14 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,24.93,Made,,,,,,,14.0,,,,,,,,,,,,
274,PT04M45.00S,2021-05-15T18:53:30.7Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612750,40,56,2021-05-15T18:53:40Z,2710000,,,0,,TEAM delay-of-game VIOLATION,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,202007.0,,,,,,,,
275,PT04M32.00S,2021-05-15T18:53:48.3Z,2,REGULAR,foul,personal,[],1630174,,,1610612750,40,56,2021-05-15T18:54:05Z,2720000,,,0,,A. Nesmith personal FOUL (1 PF),"[1630174, 1626157]",1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,1627534.0,1.0,0.0,Towns,1626157.0,,,,
277,PT04M32.00S,2021-05-15T18:53:57.0Z,2,REGULAR,substitution,out,[],1627823,,,1610612750,40,56,2021-05-15T18:54:01Z,2740000,,,0,,SUB out: J. Hernangomez,[1627823],1610612750.0,MIN,,,,Hernangomez,J. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT04M32.00S,2021-05-15T18:53:57.0Z,2,REGULAR,substitution,in,[],1626156,,,1610612750,40,56,2021-05-15T18:54:01Z,2750000,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT04M22.00S,2021-05-15T18:54:19.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626157,89.04402102496715,51.049325980392155,1610612750,40,56,2021-05-15T18:54:25Z,2760000,5.0,50.0,1,right,MISS K. Towns driving floating Shot,[1626157],1610612750.0,MIN,driving floating,,,Towns,K. Towns,,,,,5.08,Missed,,,,,,,,,,,,,,,,,,,
280,PT04M17.00S,2021-05-15T18:54:24.5Z,2,REGULAR,rebound,defensive,[],1630174,,,1610612738,40,56,2021-05-15T18:54:25Z,2770000,,,0,,A. Nesmith REBOUND (Off:0 Def:2),[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,279.0,2.0,2.0,0.0,,,,,,,,,,,,,
281,PT04M10.00S,2021-05-15T18:54:31.0Z,2,REGULAR,3pt,Jump Shot,[],1628369,31.225361366622867,55.70618872549019,1610612738,40,56,2021-05-15T18:54:37Z,2780000,-29.0,241.0,1,left,MISS J. Tatum 24' step back 3PT,[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,24.27,Missed,,,,,,,,,,,,,,,,,,,
282,PT04M06.00S,2021-05-15T18:54:35.0Z,2,REGULAR,rebound,defensive,[],201937,,,1610612750,40,56,2021-05-15T18:54:37Z,2790000,,,0,,R. Rubio REBOUND (Off:0 Def:3),[201937],1610612750.0,MIN,,,,Rubio,R. Rubio,,,,,,,,,281.0,3.0,3.0,0.0,,,,,,,,,,,,,
283,PT03M54.00S,2021-05-15T18:54:46.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626157,87.99277266754271,43.69638480392157,1610612750,40,56,2021-05-15T18:54:52Z,2800000,-32.0,60.0,1,right,MISS K. Towns 6' turnaround Shot,[1626157],1610612750.0,MIN,turnaround,,,Towns,K. Towns,,,,,6.81,Missed,,,,,,,,,,,,,,,,,,,
284,PT03M51.00S,2021-05-15T18:54:49.4Z,2,REGULAR,rebound,offensive,[],1630183,,,1610612750,40,56,2021-05-15T18:54:52Z,2810000,,,0,,J. McDaniels REBOUND (Off:1 Def:1),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,283.0,2.0,1.0,1.0,,,,,,,,,,,,,
285,PT03M50.00S,2021-05-15T18:54:51.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],201937,87.59855453350855,4.725796568627451,1610612750,40,56,2021-05-15T18:54:56Z,2820000,-226.0,64.0,1,right,MISS R. Rubio 3PT,[201937],1610612750.0,MIN,,,,Rubio,R. Rubio,,,,,23.53,Missed,,,,,,,,,,,,,,,,,,,
286,PT03M45.00S,2021-05-15T18:54:56.7Z,2,REGULAR,rebound,defensive,[],1628436,,,1610612738,40,56,2021-05-15T18:54:56Z,2830000,,,0,,L. Kornet REBOUND (Off:2 Def:3),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,285.0,5.0,3.0,2.0,,,,,,,,,,,,,
287,PT03M38.00S,2021-05-15T18:55:03.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630174,5.469776609724048,51.53952205882353,1610612738,40,58,2021-05-15T18:55:13Z,2840000,-8.0,-1.0,1,left,A. Nesmith reverse Layup (7 PTS) (T. Waters 3 AST),"[1630174, 1629682]",1610612738.0,BOS,reverse,,,Nesmith,A. Nesmith,,,,,0.78,Made,,,,,,,7.0,T. Waters,1629682.0,3.0,,,,,,,,,
289,PT03M24.00S,2021-05-15T18:55:17.1Z,2,REGULAR,3pt,Jump Shot,[],1630162,67.7562417871222,59.13756127450981,1610612750,40,58,2021-05-15T18:55:22Z,2860000,46.0,251.0,1,right,MISS A. Edwards 25' 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,25.47,Missed,,,,,,,,,,,,,,,,,,,
290,PT03M20.00S,2021-05-15T18:55:21.1Z,2,REGULAR,rebound,offensive,[],1626157,,,1610612750,40,58,2021-05-15T18:55:22Z,2870000,,,0,,K. Towns REBOUND (Off:3 Def:5),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,289.0,8.0,5.0,3.0,,,,,,,,,,,,,
291,PT03M12.00S,2021-05-15T18:55:28.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",201937,84.31340341655716,45.166973039215684,1610612750,40,58,2021-05-15T18:55:34Z,2880000,-24.0,95.0,1,right,MISS R. Rubio 9' pullup Shot - blocked,"[201937, 1628436]",1610612750.0,MIN,pullup,,,Rubio,R. Rubio,,,,,9.8,Missed,Kornet,1628436.0,,,,,,,,,,,,,,,,,
302,PT03M12.00S,2021-05-15T18:55:28.6Z,2,REGULAR,block,,[],1628436,,,1610612750,40,58,2021-05-15T18:56:42Z,2885000,,,0,,L. Kornet BLOCK (4 BLK),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT03M09.00S,2021-05-15T18:55:31.6Z,2,REGULAR,rebound,offensive,[],1626157,,,1610612750,40,58,2021-05-15T18:56:42Z,2890000,,,0,,K. Towns REBOUND (Off:4 Def:5),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,291.0,9.0,5.0,4.0,,,,,,,,,,,,,
293,PT03M09.00S,2021-05-15T18:55:33.8Z,2,REGULAR,foul,personal,['2freethrow'],1630174,,,1610612750,40,58,2021-05-15T18:55:45Z,2900000,,,0,,A. Nesmith shooting personal FOUL (2 PF) (Towns 2 FT),"[1630174, 1626157]",1610612738.0,BOS,shooting,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,202007.0,2.0,0.0,Towns,1626157.0,,,,
295,PT03M09.00S,2021-05-15T18:56:07.2Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1626157,,,1610612750,40,58,2021-05-15T18:56:07Z,2920000,,,0,,MISS K. Towns Free Throw 1 of 2,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,Missed,,,,,,,,,,,,,,,,,,,
296,PT03M09.00S,2021-05-15T18:56:07.2Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,40,58,2021-05-15T18:56:07Z,2930000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,295.0,,,,,,,,,,,,,,,,
297,PT03M09.00S,2021-05-15T18:56:08.0Z,2,REGULAR,substitution,out,[],1630174,,,1610612750,40,58,2021-05-15T18:56:13Z,2940000,,,0,,SUB out: A. Nesmith,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT03M09.00S,2021-05-15T18:56:08.0Z,2,REGULAR,substitution,in,[],203095,,,1610612750,40,58,2021-05-15T18:56:13Z,2950000,,,0,,SUB in: E. Fournier,[203095],1610612738.0,BOS,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT03M09.00S,2021-05-15T18:56:26.2Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1626157,,,1610612750,41,58,2021-05-15T18:56:26Z,2960000,,,0,,K. Towns Free Throw 2 of 2 (16 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,Made,,,,,,,16.0,,,,,,,,,,,,
300,PT03M00.00S,2021-05-15T18:56:37.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628436,6.258212877792378,49.82383578431372,1610612738,41,60,2021-05-15T18:56:46Z,2970000,1.0,6.0,1,left,L. Kornet cutting DUNK (4 PTS) (T. Waters 4 AST),"[1628436, 1629682]",1610612738.0,BOS,cutting,,,Kornet,L. Kornet,,,,,0.64,Made,,,,,,,4.0,T. Waters,1629682.0,4.0,,,,,,,,,
303,PT02M36.00S,2021-05-15T18:57:01.4Z,2,REGULAR,turnover,bad pass,[],1626156,,,1610612750,41,60,2021-05-15T18:57:05Z,2990000,,,0,,D. Russell bad pass TURNOVER (1 TO),"[1626156, 1628400]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,1.0,Ojeleye,1628400.0,
304,PT02M36.00S,2021-05-15T18:57:01.4Z,2,REGULAR,steal,,[],1628400,,,1610612738,41,60,2021-05-15T19:15:56Z,3000000,,,0,,S. Ojeleye STEAL (1 STL),[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT02M13.00S,2021-05-15T18:57:23.8Z,2,REGULAR,turnover,lost ball,[],1628369,,,1610612738,41,60,2021-05-15T18:57:30Z,3010000,,,0,,J. Tatum lost ball TURNOVER (1 TO),"[1628369, 1626156]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,1.0,Russell,1626156.0,
306,PT02M13.00S,2021-05-15T18:57:23.8Z,2,REGULAR,steal,,[],1626156,,,1610612750,41,60,2021-05-15T18:57:27Z,3020000,,,0,,D. Russell STEAL (1 STL),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT02M02.00S,2021-05-15T18:57:37.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629682,,,1610612750,41,60,2021-05-15T18:57:52Z,3030000,,,0,,T. Waters personal FOUL (1 PF) (Russell 2 FT),"[1629682, 1626156]",1610612738.0,BOS,,,,Waters,T. Waters,,,,,,,,,,,,,,,,,1627534.0,1.0,0.0,Russell,1626156.0,,,,
309,PT02M02.00S,2021-05-15T18:57:59.6Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1626156,,,1610612750,42,60,2021-05-15T18:57:59Z,3050000,,,0,,D. Russell Free Throw 1 of 2 (7 PTS),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,Made,,,,,,,7.0,,,,,,,,,,,,
310,PT02M02.00S,2021-05-15T18:58:00.2Z,2,REGULAR,substitution,out,[],1629682,,,1610612750,42,60,2021-05-15T18:58:04Z,3060000,,,0,,SUB out: T. Waters,[1629682],1610612738.0,BOS,,,,Waters,T. Waters,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT02M02.00S,2021-05-15T18:58:00.2Z,2,REGULAR,substitution,in,[],1630202,,,1610612750,42,60,2021-05-15T18:58:04Z,3070000,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT02M02.00S,2021-05-15T18:58:15.6Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1626156,,,1610612750,43,60,2021-05-15T18:58:15Z,3080000,,,0,,D. Russell Free Throw 2 of 2 (8 PTS),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,Made,,,,,,,8.0,,,,,,,,,,,,
313,PT01M51.00S,2021-05-15T18:58:28.3Z,2,REGULAR,3pt,Jump Shot,[],203095,27.54599211563732,76.53952205882352,1610612738,43,63,2021-05-15T18:58:41Z,3090000,-133.0,206.0,1,left,E. Fournier 24' 3PT pullup (9 PTS),[203095],1610612738.0,BOS,pullup,,,Fournier,E. Fournier,,,,,24.54,Made,,,,,,,9.0,,,,,,,,,,,,
315,PT01M35.00S,2021-05-15T18:58:43.9Z,2,REGULAR,3pt,Jump Shot,[],1630183,93.77463863337714,4.235600490196079,1610612750,43,63,2021-05-15T18:58:48Z,3110000,-229.0,6.0,1,right,MISS J. McDaniels 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,22.89,Missed,,,,,,,,,,,,,,,,,,,
316,PT01M32.00S,2021-05-15T18:58:47.5Z,2,REGULAR,rebound,offensive,[],1626157,,,1610612750,43,63,2021-05-15T18:58:47Z,3120000,,,0,,K. Towns REBOUND (Off:5 Def:5),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,315.0,10.0,5.0,5.0,,,,,,,,,,,,,
317,PT01M27.00S,2021-05-15T18:58:52.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1626156,80.1084099868594,92.22579656862744,1610612750,43,63,2021-05-15T18:58:57Z,3130000,211.0,134.0,1,right,MISS D. Russell 25' 3PT,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,25.03,Missed,,,,,,,,,,,,,,,,,,,
318,PT01M24.00S,2021-05-15T18:58:55.3Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,43,63,2021-05-15T18:58:57Z,3140000,,,0,,J. Tatum REBOUND (Off:2 Def:4),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,317.0,6.0,4.0,2.0,,,,,,,,,,,,,
319,PT01M09.00S,2021-05-15T18:59:10.5Z,2,REGULAR,2pt,Jump Shot,[],1628369,18.74178712220762,87.07873774509804,1610612738,43,63,2021-05-15T18:59:25Z,3150000,-185.0,124.0,1,left,MISS J. Tatum 22' step back Shot,[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,22.29,Missed,,,,,,,,,,,,,,,,,,,
320,PT01M06.00S,2021-05-15T18:59:13.5Z,2,REGULAR,rebound,defensive,[],201937,,,1610612750,43,63,2021-05-15T18:59:25Z,3160000,,,0,,R. Rubio REBOUND (Off:0 Def:4),[201937],1610612750.0,MIN,,,,Rubio,R. Rubio,,,,,,,,,319.0,4.0,4.0,0.0,,,,,,,,,,,,,
321,PT01M00.00S,2021-05-15T18:59:20.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,93.9060446780552,49.82383578431372,1610612750,45,63,2021-05-15T18:59:29Z,3170000,-1.0,5.0,1,right,K. Towns Layup (18 PTS) (R. Rubio 2 AST),"[1626157, 201937]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,0.49,Made,,,,,,,18.0,R. Rubio,201937.0,2.0,,,,,,,,,
323,PT00M47.90S,2021-05-15T18:59:35.1Z,2,REGULAR,3pt,Jump Shot,[],203095,5.601182654402102,96.39246323529412,1610612738,45,66,2021-05-15T18:59:39Z,3190000,-232.0,0.0,1,left,E. Fournier 3PT  (12 PTS) (J. Tatum 2 AST),"[203095, 1628369]",1610612738.0,BOS,,,,Fournier,E. Fournier,,,,,23.2,Made,,,,,,,12.0,J. Tatum,1628369.0,2.0,,,,,,,,,
325,PT00M31.70S,2021-05-15T18:59:54.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201937,93.51182654402102,50.55912990196079,1610612750,47,66,2021-05-15T18:59:59Z,3210000,3.0,8.0,1,right,R. Rubio driving finger roll Layup (4 PTS) (D. Russell 4 AST),"[201937, 1626156]",1610612750.0,MIN,driving finger roll,,,Rubio,R. Rubio,,,,,0.89,Made,,,,,,,4.0,D. Russell,1626156.0,4.0,,,,,,,,,
327,PT00M14.50S,2021-05-15T19:00:18.1Z,2,REGULAR,3pt,Jump Shot,[],1628369,33.196452036793694,56.93167892156863,1610612738,47,66,2021-05-15T19:00:25Z,3230000,-35.0,260.0,1,left,MISS J. Tatum 26' 3PT - blocked,"[1628369, 1626156]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,26.18,Missed,Russell,1626156.0,,,,,,,,,,,,,,,,,
337,PT00M14.50S,2021-05-15T19:00:18.1Z,2,REGULAR,block,,[],1626156,,,1610612738,47,66,2021-05-15T19:04:35Z,3235000,,,0,,D. Russell BLOCK (2 BLK),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT00M11.00S,2021-05-15T19:00:21.6Z,2,REGULAR,rebound,defensive,[],1630183,,,1610612750,47,66,2021-05-15T19:00:21Z,3240000,,,0,,J. McDaniels REBOUND (Off:1 Def:2),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,327.0,3.0,2.0,1.0,,,,,,,,,,,,,
329,PT00M08.50S,2021-05-15T19:00:26.2Z,2,REGULAR,turnover,out-of-bounds,[],1630183,,,1610612750,47,66,2021-05-15T19:00:40Z,3250000,,,0,,J. McDaniels bad pass out-of-bounds TURNOVER (1 TO),[1630183],1610612750.0,MIN,bad pass,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,202007.0,,,,,1.0,,,
330,PT00M08.50S,2021-05-15T19:00:34.6Z,2,REGULAR,substitution,out,[],1628400,,,1610612738,47,66,2021-05-15T19:00:42Z,3260000,,,0,,SUB out: S. Ojeleye,[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT00M08.50S,2021-05-15T19:00:34.6Z,2,REGULAR,substitution,in,[],1629682,,,1610612738,47,66,2021-05-15T19:00:42Z,3270000,,,0,,SUB in: T. Waters,[1629682],1610612738.0,BOS,,,,Waters,T. Waters,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT00M05.90S,2021-05-15T19:00:52.0Z,2,REGULAR,foul,personal,[],1626156,,,1610612738,47,66,2021-05-15T19:01:06Z,3280000,,,0,,D. Russell take personal FOUL (1 PF),"[1626156, 1629682]",1610612750.0,MIN,take,,,Russell,D. Russell,,,,,,,,,,,,,,,,,202007.0,1.0,0.0,Waters,1629682.0,,,,
334,PT00M00.80S,2021-05-15T19:01:12.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630202,35.43035479632063,22.37285539215686,1610612738,47,66,2021-05-15T19:01:21Z,3300000,138.0,281.0,1,left,MISS P. Pritchard 31' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,31.27,Missed,,,,,,,,,,,,,,,,,,,
335,PT00M00.80S,2021-05-15T19:01:12.9Z,2,REGULAR,rebound,defensive,[],1630162,,,1610612750,47,66,2021-05-15T19:01:21Z,3310000,,,0,,A. Edwards REBOUND (Off:0 Def:2),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,334.0,2.0,2.0,0.0,,,,,,,,,,,,,
336,PT00M00.00S,2021-05-15T19:01:17.2Z,2,REGULAR,period,end,[],0,,,1610612750,47,66,2021-05-15T19:01:17Z,3320000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT12M00.00S,2021-05-15T19:16:39.7Z,3,REGULAR,substitution,out,['startperiod'],1629682,,,1610612750,47,66,2021-05-15T19:16:53Z,3330000,,,0,,SUB out: T. Waters,[1629682],1610612738.0,BOS,,,,Waters,T. Waters,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT12M00.00S,2021-05-15T19:16:39.7Z,3,REGULAR,substitution,in,['startperiod'],1628400,,,1610612750,47,66,2021-05-15T19:16:53Z,3340000,,,0,,SUB in: S. Ojeleye,[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT12M00.00S,2021-05-15T19:16:50.4Z,3,REGULAR,period,start,[],0,,,1610612738,47,66,2021-05-15T19:16:53Z,3350000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT11M48.00S,2021-05-15T19:17:04.0Z,3,REGULAR,turnover,out-of-bounds,[],203095,,,1610612738,47,66,2021-05-15T19:17:11Z,3360000,,,0,,E. Fournier bad pass out-of-bounds TURNOVER (1 TO),[203095],1610612738.0,BOS,bad pass,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,202007.0,,,,,1.0,,,
342,PT11M29.00S,2021-05-15T19:17:26.6Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626157,8.492115637319317,60.60814950980392,1610612750,49,66,2021-05-15T19:17:41Z,3370000,-53.0,27.0,1,left,K. Towns Jump Shot (20 PTS) (A. Edwards 4 AST),"[1626157, 1630162]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,5.96,Made,,,,,,,20.0,A. Edwards,1630162.0,4.0,,,,,,,,,
344,PT11M17.00S,2021-05-15T19:17:38.2Z,3,REGULAR,2pt,Jump Shot,[],1628369,92.46057818659659,86.34344362745098,1610612738,49,68,2021-05-15T19:17:53Z,3390000,182.0,18.0,1,right,J. Tatum 18' Jump Shot (16 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,18.26,Made,,,,,,,16.0,,,,,,,,,,,,
387,PT11M07.00S,2021-05-15T19:17:45.5Z,3,REGULAR,turnover,bad pass,[],1626156,,,1610612750,49,68,2021-05-15T19:23:41Z,3395000,,,0,,D. Russell bad pass TURNOVER (2 TO),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,2.0,,,
345,PT11M06.00S,2021-05-15T19:17:52.8Z,3,REGULAR,foul,personal,[],1626157,,,1610612738,49,68,2021-05-15T19:23:41Z,3400000,,,0,,K. Towns loose ball personal FOUL (3 PF),"[1626157, 1628369]",1610612750.0,MIN,loose ball,,,Towns,K. Towns,,,,,,,,,,,,,,,,,202007.0,3.0,0.0,Tatum,1628369.0,,,,
348,PT10M51.00S,2021-05-15T19:18:16.7Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1630202,94.03745072273325,83.64736519607843,1610612738,49,70,2021-05-15T19:18:21Z,3430000,168.0,4.0,1,right,P. Pritchard 16' Jump Shot (11 PTS) (E. Fournier 3 AST),"[1630202, 203095]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,16.82,Made,,,,,,,11.0,E. Fournier,203095.0,3.0,,,,,,,,,
350,PT10M37.00S,2021-05-15T19:18:31.6Z,3,REGULAR,turnover,bad pass,[],1630162,,,1610612750,49,70,2021-05-15T19:18:35Z,3450000,,,0,,A. Edwards bad pass TURNOVER (2 TO),"[1630162, 1630202]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,2.0,Pritchard,1630202.0,
351,PT10M37.00S,2021-05-15T19:18:31.6Z,3,REGULAR,steal,,[],1630202,,,1610612738,49,70,2021-05-15T19:18:33Z,3460000,,,0,,P. Pritchard STEAL (2 STL),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT10M23.00S,2021-05-15T19:18:45.3Z,3,REGULAR,turnover,bad pass,[],1628369,,,1610612738,49,70,2021-05-15T19:18:50Z,3470000,,,0,,J. Tatum bad pass TURNOVER (2 TO),"[1628369, 1630162]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,2.0,Edwards,1630162.0,
