actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
2,PT12M00.00S,2023-04-28T00:32:32.5Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-04-28T00:32:32Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2023-04-28T00:32:36.3Z,1,REGULAR,jumpball,recovered,[],1628401,,,1610612738,0,0,2023-04-28T00:32:36Z,40000,False,,,0,,Jump Ball A. Horford vs. C. Capela: Tip to D. White,"[1628401, 201143, 203991]",1610612738.0,BOS,startperiod,D. White,1628401.0,White,D. White,Horford,201143.0,Capela,203991.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M46.00S,2023-04-28T00:32:45.6Z,1,REGULAR,3pt,Jump Shot,[],1627759,10.726018396846255,5.147058823529411,1610612738,0,3,2023-04-28T00:32:50Z,70000,False,224.0,48.0,1,left,J. Brown 3PT  (3 PTS) (M. Smart 1 AST),"[1627759, 203935]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Right Corner 3,24+ Right,22.94,Made,3.0,M. Smart,203935.0,1.0,,,,,,,,,,,,,,
9,PT11M21.00S,2023-04-28T00:33:09.9Z,1,REGULAR,turnover,bad pass,[],1629027,,,1610612737,0,3,2023-04-28T00:33:14Z,90000,False,,,0,,T. Young bad pass TURNOVER (1 TO),"[1629027, 203935]",1610612737.0,ATL,,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1.0,Smart,203935.0,,,,,,,,,,,
10,PT11M21.00S,2023-04-28T00:33:09.9Z,1,REGULAR,steal,,[],203935,,,1610612738,0,3,2023-04-28T00:33:12Z,100000,False,,,0,,M. Smart STEAL (1 STL),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
11,PT11M16.00S,2023-04-28T00:33:14.9Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1627759,28.86005256241787,76.7156862745098,1610612738,0,3,2023-04-28T00:33:21Z,110000,False,-134.0,219.0,1,left,MISS J. Brown 25' running pullup 3PT,[1627759],1610612738.0,BOS,running pullup,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,25.64,Missed,,,,,,,,,,,,,,,,,,
12,PT11M15.00S,2023-04-28T00:33:15.9Z,1,REGULAR,rebound,offensive,[],1628369,,,1610612738,0,3,2023-04-28T01:02:04Z,120000,False,,,0,,J. Tatum REBOUND (Off:1 Def:0),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,11.0,1.0,0.0,1.0,,,,,,,
14,PT11M09.00S,2023-04-28T00:33:39.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628401,12.828515111695138,43.872549019607845,1610612738,0,3,2023-04-28T00:33:45Z,140000,False,31.0,68.0,1,left,MISS D. White 7' driving floating Shot,[1628401],1610612738.0,BOS,driving floating,,,White,D. White,,,,,In The Paint (Non-RA),0-8 Center,7.47,Missed,,,,,,,,,,,,,,,,,,
15,PT11M04.00S,2023-04-28T00:33:44.8Z,1,REGULAR,rebound,offensive,[],203935,,,1610612738,0,3,2023-04-28T00:33:45Z,150000,False,,,0,,M. Smart REBOUND (Off:1 Def:0),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,14.0,1.0,0.0,1.0,,,,,,,
16,PT11M04.00S,2023-04-28T00:33:43.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203935,5.590000152587891,50.0,1610612738,0,5,2023-04-28T00:33:43Z,160000,False,0.0,0.0,1,left,M. Smart tip Layup (2 PTS),[203935],1610612738.0,BOS,tip,,,Smart,M. Smart,,,,,Mid-Range,8-16 Left,0.0,Made,2.0,,,,,,,,,,,,,,,,,
17,PT10M59.00S,2023-04-28T00:33:49.1Z,1,REGULAR,3pt,Jump Shot,[],1629027,66.04796320630749,74.50980392156863,1610612737,0,5,2023-04-28T00:33:55Z,170000,False,123.0,267.0,1,right,MISS T. Young 29' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Right Center,29.34,Missed,,,,,,,,,,,,,,,,,,
18,PT10M56.00S,2023-04-28T00:33:52.1Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,0,5,2023-04-28T00:33:55Z,180000,False,,,0,,J. Tatum REBOUND (Off:1 Def:1),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,17.0,2.0,1.0,1.0,,,,,,,
19,PT10M51.00S,2023-04-28T00:33:57.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627759,7.30946123521682,45.588235294117645,1610612738,0,5,2023-04-28T00:34:07Z,190000,False,22.0,16.0,1,left,MISS J. Brown running Layup,[1627759],1610612738.0,BOS,running,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,2.74,Missed,,,,,,,,,,,,,,,,,,
20,PT10M48.00S,2023-04-28T00:34:00.5Z,1,REGULAR,rebound,defensive,[],1627749,,,1610612737,0,5,2023-04-28T00:34:07Z,200000,False,,,0,,D. Murray REBOUND (Off:0 Def:1),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,,,,,,,,,,19.0,1.0,1.0,0.0,,,,,,,
21,PT10M39.00S,2023-04-28T00:34:09.2Z,1,REGULAR,3pt,Jump Shot,[],1628381,98.11103810775296,97.30392156862744,1610612737,0,5,2023-04-28T00:34:14Z,210000,False,237.0,-35.0,1,right,MISS J. Collins 3PT,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,Right Corner 3,24+ Right,23.9,Missed,,,,,,,,,,,,,,,,,,
22,PT10M36.00S,2023-04-28T00:34:12.2Z,1,REGULAR,rebound,defensive,[],201143,,,1610612738,0,5,2023-04-28T00:34:14Z,220000,False,,,0,,A. Horford REBOUND (Off:0 Def:1),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Right Corner 3,24+ Right,,,,,,,,,,21.0,1.0,1.0,0.0,,,,,,,
170,PT10M33.00S,2023-04-28T00:34:15.7Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627759,8.623521681997373,46.568627450980394,1610612738,0,5,2023-04-28T01:01:34Z,225000,False,17.0,29.0,1,left,MISS J. Brown running Layup - blocked,"[1627759, 1628381]",1610612738.0,BOS,running,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,3.34,Missed,,,,,,,,,,,,Collins,1628381.0,,,,,
171,PT10M33.00S,2023-04-28T00:34:15.7Z,1,REGULAR,block,,[],1628381,,,1610612738,0,5,2023-04-28T01:01:08Z,227500,False,,,0,,J. Collins BLOCK (1 BLK),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
172,PT10M32.00S,2023-04-28T00:34:16.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612738,0,5,2023-04-28T01:01:16Z,228750,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,170.0,,,,,,,,,,
24,PT10M29.00S,2023-04-28T00:34:42.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203935,8.623521681997373,45.588235294117645,1610612738,0,5,2023-04-28T01:01:08Z,240000,False,22.0,29.0,1,left,MISS M. Smart cutting finger roll Layup,[203935],1610612738.0,BOS,cutting finger roll,,,Smart,M. Smart,,,,,Restricted Area,0-8 Center,3.61,Missed,,,,,,,,,,,,,,,,,,
25,PT10M28.00S,2023-04-28T00:34:43.4Z,1,REGULAR,rebound,offensive,[],203935,,,1610612738,0,5,2023-04-28T00:39:30Z,250000,False,,,0,,M. Smart REBOUND (Off:2 Def:0),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Restricted Area,0-8 Center,,,,,,,,,,24.0,2.0,0.0,2.0,,,,,,,
26,PT10M28.00S,2023-04-28T00:34:46.2Z,1,REGULAR,foul,personal,['2freethrow'],203991,,,1610612738,0,5,2023-04-28T00:35:08Z,260000,False,,,0,,C. Capela shooting personal FOUL (1 PF) (Smart 2 FT),"[203991, 203935]",1610612737.0,ATL,shooting,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,200832.0,1.0,0.0,Smart,203935.0
28,PT10M28.00S,2023-04-28T00:35:11.7Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],203935,,,1610612738,0,6,2023-04-28T00:35:11Z,280000,False,,,0,,M. Smart Free Throw 1 of 2 (3 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
29,PT10M28.00S,2023-04-28T00:35:27.9Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],203935,,,1610612738,0,7,2023-04-28T00:35:27Z,290000,False,,,0,,M. Smart Free Throw 2 of 2 (4 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
30,PT10M10.00S,2023-04-28T00:35:47.1Z,1,REGULAR,3pt,Jump Shot,[],1627749,69.85873850197109,67.8921568627451,1610612737,0,7,2023-04-28T00:35:52Z,300000,False,89.0,231.0,1,right,MISS D. Murray 24' 3PT,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Right Center,24.75,Missed,,,,,,,,,,,,,,,,,,
31,PT10M07.00S,2023-04-28T00:35:50.1Z,1,REGULAR,rebound,offensive,[],203991,,,1610612737,0,7,2023-04-28T00:35:52Z,310000,False,,,0,,C. Capela REBOUND (Off:1 Def:0),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,30.0,1.0,0.0,1.0,,,,,,,
32,PT10M03.00S,2023-04-28T00:35:54.1Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1629027,90.48948751642575,25.0,1610612737,2,7,2023-04-28T00:35:58Z,320000,False,-125.0,37.0,1,right,T. Young 13' pullup Jump Shot (2 PTS) (C. Capela 1 AST),"[1629027, 203991]",1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Mid-Range,8-16 Left,13.03,Made,2.0,C. Capela,203991.0,1.0,,,,,,,,,,,,,,
33,PT09M44.00S,2023-04-28T00:36:13.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],201143,6.1268068331143235,50.49019607843137,1610612738,2,9,2023-04-28T00:36:19Z,330000,False,-2.0,5.0,1,left,A. Horford cutting DUNK (2 PTS) (M. Smart 2 AST),"[201143, 203935]",1610612738.0,BOS,cutting,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,0.57,Made,2.0,M. Smart,203935.0,2.0,,,,,,,,,,,,,,
35,PT09M30.00S,2023-04-28T00:36:26.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,92.19776609724047,46.07843137254902,1610612737,2,9,2023-04-28T00:36:31Z,350000,False,-20.0,21.0,1,right,MISS T. Young driving floating bank Shot,[1629027],1610612737.0,ATL,driving floating bank,,,Young,T. Young,,,,,Restricted Area,0-8 Center,2.86,Missed,,,,,,,,,,,,,,,,,,
36,PT09M28.00S,2023-04-28T00:36:28.9Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,2,9,2023-04-28T00:36:31Z,360000,False,,,0,,J. Tatum REBOUND (Off:1 Def:2),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,,,,,,,,35.0,3.0,2.0,1.0,,,,,,,
37,PT09M25.00S,2023-04-28T00:36:32.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203935,10.200394218134035,4.166666666666666,1610612738,2,12,2023-04-28T00:47:03Z,370000,False,229.0,43.0,1,left,M. Smart 3PT running (7 PTS) (J. Tatum 1 AST),"[203935, 1628369]",1610612738.0,BOS,running,,,Smart,M. Smart,,,,,Right Corner 3,24+ Right,23.33,Made,7.0,J. Tatum,1628369.0,1.0,,,,,,,,,,,,,,
39,PT09M23.00S,2023-04-28T00:36:38.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,2,12,2023-04-28T00:36:38Z,390000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,PT09M12.00S,2023-04-28T00:40:31.9Z,1,REGULAR,3pt,Jump Shot,[],1629027,69.72733245729303,24.754901960784316,1610612737,2,12,2023-04-28T00:40:37Z,400000,False,-126.0,232.0,1,right,MISS T. Young 26' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Left Center,26.42,Missed,,,,,,,,,,,,,,,,,,
41,PT09M09.00S,2023-04-28T00:40:34.9Z,1,REGULAR,rebound,offensive,[],203991,,,1610612737,2,12,2023-04-28T00:40:37Z,410000,False,,,0,,C. Capela REBOUND (Off:2 Def:0),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,40.0,2.0,0.0,2.0,,,,,,,
42,PT09M08.00S,2023-04-28T00:40:35.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203991,94.56307490144546,50.245098039215684,1610612737,4,12,2023-04-28T00:40:41Z,420000,False,1.0,-1.0,1,right,C. Capela putback Layup (2 PTS),[203991],1610612737.0,ATL,putback,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,0.18,Made,2.0,,,,,,,,,,,,,,,,,
43,PT09M00.00S,2023-04-28T00:40:43.8Z,1,REGULAR,3pt,Jump Shot,[],1628369,31.225361366622867,35.294117647058826,1610612738,4,12,2023-04-28T00:40:48Z,430000,False,74.0,241.0,1,left,MISS J. Tatum 25' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,25.2,Missed,,,,,,,,,,,,,,,,,,
44,PT08M57.00S,2023-04-28T00:40:46.8Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,4,12,2023-04-28T00:40:48Z,440000,False,,,0,,C. Capela REBOUND (Off:2 Def:1),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Above the Break 3,24+ Center,,,,,,,,,,43.0,3.0,1.0,2.0,,,,,,,
45,PT08M50.00S,2023-04-28T00:40:54.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629631,89.56964520367937,51.9607843137255,1610612737,4,12,2023-04-28T00:40:59Z,450000,False,10.0,46.0,1,right,MISS D. Hunter driving Hook - blocked,"[1629631, 201143]",1610612737.0,ATL,driving,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),0-8 Center,4.65,Missed,,,,,,,,,,,,Horford,201143.0,,,,,
46,PT08M50.00S,2023-04-28T00:40:54.3Z,1,REGULAR,block,,[],201143,,,1610612737,4,12,2023-04-28T00:40:56Z,460000,False,,,0,,A. Horford BLOCK (1 BLK),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
47,PT08M47.00S,2023-04-28T00:40:57.3Z,1,REGULAR,rebound,defensive,[],1628401,,,1610612738,4,12,2023-04-28T00:40:59Z,470000,False,,,0,,D. White REBOUND (Off:0 Def:1),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,45.0,1.0,1.0,0.0,,,,,,,
48,PT08M44.00S,2023-04-28T00:40:59.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203935,6.258212877792378,51.225490196078425,1610612738,4,14,2023-04-28T00:41:05Z,480000,False,-6.0,6.0,1,left,M. Smart running Layup (9 PTS) (D. White 1 AST),"[203935, 1628401]",1610612738.0,BOS,running,,,Smart,M. Smart,,,,,Restricted Area,0-8 Center,0.88,Made,9.0,D. White,1628401.0,1.0,,,,,,,,,,,,,,
49,PT08M28.00S,2023-04-28T00:41:16.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629631,89.70105124835742,50.98039215686274,1610612737,6,14,2023-04-28T00:41:20Z,490000,False,5.0,44.0,1,right,D. Hunter driving floating Jump Shot (2 PTS) (D. Murray 1 AST),"[1629631, 1627749]",1610612737.0,ATL,driving floating,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),0-8 Center,4.46,Made,2.0,D. Murray,1627749.0,1.0,,,,,,,,,,,,,,
51,PT08M16.00S,2023-04-28T00:41:26.8Z,1,REGULAR,3pt,Jump Shot,[],201143,32.013797634691194,33.33333333333333,1610612738,6,14,2023-04-28T00:41:31Z,510000,False,83.0,248.0,1,left,MISS A. Horford 26' 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Right Center,26.2,Missed,,,,,,,,,,,,,,,,,,
52,PT08M14.00S,2023-04-28T00:41:28.8Z,1,REGULAR,rebound,defensive,[],1627749,,,1610612737,6,14,2023-04-28T00:41:31Z,520000,False,,,0,,D. Murray REBOUND (Off:0 Def:2),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,51.0,2.0,2.0,0.0,,,,,,,
53,PT08M06.00S,2023-04-28T00:41:37.6Z,1,REGULAR,3pt,Jump Shot,[],1629631,94.82588699080158,96.32352941176471,1610612737,6,14,2023-04-28T00:41:42Z,530000,False,232.0,-4.0,1,right,MISS D. Hunter 3PT,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Right Corner 3,24+ Right,23.16,Missed,,,,,,,,,,,,,,,,,,
54,PT08M03.00S,2023-04-28T00:41:40.6Z,1,REGULAR,rebound,defensive,[],1627759,,,1610612738,6,14,2023-04-28T00:41:42Z,540000,False,,,0,,J. Brown REBOUND (Off:0 Def:1),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Right Corner 3,24+ Right,,,,,,,,,,53.0,1.0,1.0,0.0,,,,,,,
55,PT07M56.00S,2023-04-28T00:41:47.3Z,1,REGULAR,2pt,Jump Shot,[],1627759,23.73521681997372,33.57843137254902,1610612738,6,14,2023-04-28T00:41:51Z,550000,False,82.0,171.0,1,left,MISS J. Brown 18' pullup Shot,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,Mid-Range,16-24 Right Center,18.93,Missed,,,,,,,,,,,,,,,,,,
56,PT07M53.00S,2023-04-28T00:41:50.3Z,1,REGULAR,rebound,defensive,[],1629027,,,1610612737,6,14,2023-04-28T00:41:51Z,560000,False,,,0,,T. Young REBOUND (Off:0 Def:1),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,55.0,1.0,1.0,0.0,,,,,,,
57,PT07M47.00S,2023-04-28T00:41:57.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203991,94.30026281208936,50.49019607843137,1610612737,8,14,2023-04-28T00:42:01Z,570000,False,2.0,1.0,1,right,C. Capela alley-oop Layup (4 PTS) (T. Young 1 AST),"[203991, 1629027]",1610612737.0,ATL,alley-oop,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,0.27,Made,4.0,T. Young,1629027.0,1.0,,,,,,,,,,,,,,
59,PT07M32.00S,2023-04-28T00:42:15.4Z,1,REGULAR,foul,personal,[],1629631,,,1610612738,8,14,2023-04-28T00:42:21Z,590000,False,,,0,,D. Hunter personal FOUL (1 PF),"[1629631, 1628369]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1830.0,1.0,0.0,Tatum,1628369.0
61,PT07M21.00S,2023-04-28T00:42:43.1Z,1,REGULAR,turnover,lost ball,[],1627759,,,1610612738,8,14,2023-04-28T00:42:47Z,610000,False,,,0,,J. Brown lost ball TURNOVER (1 TO),"[1627759, 1628381]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,,,,,1.0,Collins,1628381.0,,,,,,,,,,,
62,PT07M21.00S,2023-04-28T00:42:43.1Z,1,REGULAR,steal,,[],1628381,,,1610612737,8,14,2023-04-28T00:42:45Z,620000,False,,,0,,J. Collins STEAL (1 STL),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
63,PT07M17.00S,2023-04-28T00:42:49.3Z,1,REGULAR,foul,personal,['2freethrow'],1628369,,,1610612737,8,14,2023-04-28T00:43:10Z,630000,False,,,0,,J. Tatum shooting personal FOUL (1 PF) (Young 2 FT),"[1628369, 1629027]",1610612738.0,BOS,shooting,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,200832.0,1.0,0.0,Young,1629027.0
65,PT07M17.00S,2023-04-28T00:43:13.8Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629027,,,1610612737,9,14,2023-04-28T00:43:13Z,650000,False,,,0,,T. Young Free Throw 1 of 2 (3 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
66,PT07M17.00S,2023-04-28T00:43:28.1Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1629027,,,1610612737,10,14,2023-04-28T00:43:28Z,660000,False,,,0,,T. Young Free Throw 2 of 2 (4 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
67,PT07M06.00S,2023-04-28T00:43:41.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628369,5.863994743758213,50.73529411764706,1610612738,10,16,2023-04-28T00:43:46Z,670000,False,-4.0,3.0,1,left,J. Tatum driving DUNK (2 PTS),[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,0.45,Made,2.0,,,,,,,,,,,,,,,,,
68,PT06M49.00S,2023-04-28T00:43:57.4Z,1,REGULAR,3pt,Jump Shot,[],1627749,96.13994743758212,96.32352941176471,1610612737,10,16,2023-04-28T00:44:01Z,680000,False,232.0,-16.0,1,right,MISS D. Murray 3PT,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Right Corner 3,24+ Right,23.22,Missed,,,,,,,,,,,,,,,,,,
69,PT06M47.00S,2023-04-28T00:43:59.4Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,10,16,2023-04-28T00:44:01Z,690000,False,,,0,,J. Tatum REBOUND (Off:1 Def:3),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Right Corner 3,24+ Right,,,,,,,,,,68.0,4.0,3.0,1.0,,,,,,,
70,PT06M41.00S,2023-04-28T00:44:06.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,18.873193166885677,42.15686274509804,1610612738,10,16,2023-04-28T00:56:56Z,700000,False,39.0,125.0,1,left,MISS J. Brown 13' step back Shot,[1627759],1610612738.0,BOS,step back,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Center,13.09,Missed,,,,,,,,,,,,,,,,,,
71,PT06M38.00S,2023-04-28T00:44:09.3Z,1,REGULAR,rebound,defensive,[],1627749,,,1610612737,10,16,2023-04-28T00:44:11Z,710000,False,,,0,,D. Murray REBOUND (Off:0 Def:3),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,70.0,3.0,3.0,0.0,,,,,,,
72,PT06M21.00S,2023-04-28T00:44:27.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,83.26215505913272,47.794117647058826,1610612737,12,16,2023-04-28T00:44:31Z,720000,False,-11.0,105.0,1,right,T. Young 10' driving floating Jump Shot (6 PTS) (D. Murray 2 AST),"[1629027, 1627749]",1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,10.54,Made,6.0,D. Murray,1627749.0,2.0,,,,,,,,,,,,,,
74,PT06M21.00S,2023-04-28T00:44:38.0Z,1,REGULAR,foul,personal,['1freethrow'],201143,,,1610612737,12,16,2023-04-28T00:44:52Z,740000,False,,,0,,A. Horford shooting personal FOUL (1 PF) (Young 1 FT),"[201143, 1629027]",1610612738.0,BOS,shooting,,,Horford,A. Horford,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1830.0,1.0,0.0,Young,1629027.0
76,PT06M21.00S,2023-04-28T00:44:56.3Z,1,REGULAR,freethrow,1 of 1,[],1629027,,,1610612737,13,16,2023-04-28T00:44:56Z,760000,False,,,0,,T. Young Free Throw 1 of 1 (7 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
77,PT06M09.00S,2023-04-28T00:45:10.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,18.347568988173457,41.42156862745098,1610612738,13,18,2023-04-28T00:45:14Z,770000,False,43.0,120.0,1,left,J. Brown 12' pullup Jump Shot (5 PTS) (J. Tatum 2 AST),"[1627759, 1628369]",1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Center,12.74,Made,5.0,J. Tatum,1628369.0,2.0,,,,,,,,,,,,,,
79,PT05M50.00S,2023-04-28T00:45:28.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628381,93.9060446780552,52.20588235294118,1610612737,15,18,2023-04-28T00:59:21Z,790000,False,11.0,5.0,1,right,J. Collins driving reverse Layup (2 PTS) (D. Murray 3 AST),"[1628381, 1627749]",1610612737.0,ATL,driving reverse,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,1.2,Made,2.0,D. Murray,1627749.0,3.0,,,,,,,,,,,,,,
81,PT05M50.00S,2023-04-28T00:45:32.6Z,1,REGULAR,foul,personal,['1freethrow'],201143,,,1610612737,15,18,2023-04-28T00:46:09Z,810000,False,,,0,,A. Horford shooting personal FOUL (2 PF) (Collins 1 FT),"[201143, 1628381]",1610612738.0,BOS,shooting,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,200832.0,2.0,0.0,Collins,1628381.0
83,PT05M50.00S,2023-04-28T00:45:43.9Z,1,REGULAR,substitution,out,[],201143,,,1610612737,15,18,2023-04-28T00:46:08Z,830000,False,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
