actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
247,PT04M51.00S,2023-04-18T23:50:09.5Z,2,REGULAR,substitution,in,[],1627759,,,1610612738,48,42,2023-04-18T23:50:27Z,2470000,False,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT04M51.00S,2023-04-18T23:50:09.5Z,2,REGULAR,substitution,in,[],203935,,,1610612738,48,42,2023-04-18T23:50:27Z,2480000,False,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT04M51.00S,2023-04-18T23:50:09.5Z,2,REGULAR,substitution,in,[],203991,,,1610612738,48,42,2023-04-18T23:50:27Z,2490000,False,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT04M51.00S,2023-04-18T23:50:09.5Z,2,REGULAR,substitution,in,[],1629027,,,1610612738,48,42,2023-04-18T23:50:27Z,2500000,False,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT04M36.00S,2023-04-18T23:50:56.3Z,2,REGULAR,3pt,Jump Shot,[],1627759,65.65374507227332,54.90196078431373,1610612738,48,42,2023-04-18T23:51:02Z,2510000,False,25.0,270.0,1,right,MISS J. Brown 27' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Center,27.15,Missed,,,,,,,,,,,,,,,,,,
252,PT04M34.00S,2023-04-18T23:50:58.3Z,2,REGULAR,rebound,defensive,[],1629027,,,1610612737,48,42,2023-04-18T23:51:02Z,2520000,False,,,0,,T. Young REBOUND (Off:0 Def:1),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Above the Break 3,24+ Center,,,,,,,251.0,1.0,1.0,0.0,,,,,,,,,,
254,PT04M22.00S,2023-04-18T23:51:21.1Z,2,REGULAR,violation,kicked ball,[],1628369,,,1610612737,48,42,2023-04-18T23:51:25Z,2540000,False,,,0,,J. Tatum kicked ball VIOLATION,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,202058.0,,,,,,,
255,PT04M22.00S,2023-04-18T23:51:24.9Z,2,REGULAR,substitution,out,[],1629057,,,1610612737,48,42,2023-04-18T23:51:27Z,2550000,False,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT04M22.00S,2023-04-18T23:51:24.9Z,2,REGULAR,substitution,in,[],201143,,,1610612737,48,42,2023-04-18T23:51:27Z,2560000,False,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT04M13.00S,2023-04-18T23:51:38.7Z,2,REGULAR,3pt,Jump Shot,[],1629631,25.443495400788436,11.76470588235294,1610612737,48,42,2023-04-18T23:51:46Z,2570000,False,191.0,187.0,1,left,MISS D. Hunter 26' 3PT,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Right Center,26.72,Missed,,,,,,,,,,,,,,,,,,
258,PT04M10.00S,2023-04-18T23:51:41.7Z,2,REGULAR,rebound,offensive,[],1628381,,,1610612737,48,42,2023-04-18T23:51:46Z,2580000,False,,,0,,J. Collins REBOUND (Off:1 Def:2),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Right Center,,,,,,,257.0,3.0,2.0,1.0,,,,,,,,,,
259,PT03M58.00S,2023-04-18T23:51:54.2Z,2,REGULAR,turnover,lost ball,[],1629631,,,1610612737,48,42,2023-04-18T23:52:00Z,2590000,False,,,0,,D. Hunter lost ball TURNOVER (2 TO),"[1629631, 1627759]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,2.0,Brown,1627759.0
260,PT03M58.00S,2023-04-18T23:51:54.2Z,2,REGULAR,steal,,[],1627759,,,1610612738,48,42,2023-04-18T23:51:56Z,2600000,False,,,0,,J. Brown STEAL (3 STL),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
261,PT03M53.00S,2023-04-18T23:51:58.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627759,92.72339027595268,54.41176470588235,1610612738,50,42,2023-04-18T23:52:04Z,2610000,False,22.0,16.0,1,right,J. Brown running Layup (8 PTS) (M. Brogdon 4 AST),"[1627759, 1627763]",1610612738.0,BOS,running,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,2.72,Made,8.0,M. Brogdon,1627763.0,4.0,,,,,,,,,,,,,,
263,PT03M34.00S,2023-04-18T23:52:18.3Z,2,REGULAR,3pt,Jump Shot,[],1627749,28.991458607095925,80.14705882352942,1610612737,50,42,2023-04-18T23:52:22Z,2630000,False,-151.0,220.0,1,left,MISS D. Murray 26' 3PT,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left Center,26.67,Missed,,,,,,,,,,,,,,,,,,
264,PT03M32.00S,2023-04-18T23:52:20.3Z,2,REGULAR,rebound,defensive,[],203935,,,1610612738,50,42,2023-04-18T23:52:22Z,2640000,False,,,0,,M. Smart REBOUND (Off:0 Def:1),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Left Center,,,,,,,263.0,1.0,1.0,0.0,,,,,,,,,,
265,PT03M26.00S,2023-04-18T23:52:25.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1627763,74.72076215505913,87.00980392156863,1610612738,50,42,2023-04-18T23:53:12Z,2650000,False,185.0,185.0,1,right,MISS M. Brogdon 26' 3PT,[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Right Center,26.17,Missed,,,,,,,,,,,,,,,,,,
266,PT03M24.00S,2023-04-18T23:52:27.8Z,2,REGULAR,rebound,offensive,[],1627759,,,1610612738,50,42,2023-04-18T23:53:12Z,2660000,False,,,0,,J. Brown REBOUND (Off:1 Def:1),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,,,,,,,265.0,2.0,1.0,1.0,,,,,,,,,,
267,PT03M22.00S,2023-04-18T23:52:31.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203935,65.65374507227332,56.86274509803921,1610612738,50,42,2023-04-18T23:52:38Z,2670000,False,34.0,270.0,1,right,MISS M. Smart 27' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Center,27.26,Missed,,,,,,,,,,,,,,,,,,
268,PT03M21.00S,2023-04-18T23:52:32.4Z,2,REGULAR,rebound,defensive,[],203991,,,1610612737,50,42,2023-04-18T23:52:38Z,2680000,False,,,0,,C. Capela REBOUND (Off:1 Def:2),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Above the Break 3,24+ Center,,,,,,,267.0,3.0,2.0,1.0,,,,,,,,,,
269,PT03M09.00S,2023-04-18T23:52:42.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203991,10.988830486202366,48.529411764705884,1610612737,50,42,2023-04-18T23:52:49Z,2690000,False,7.0,51.0,1,left,MISS C. Capela cutting Layup - blocked,"[203991, 1627763]",1610612737.0,ATL,cutting,,,Capela,C. Capela,,,,,In The Paint (Non-RA),0-8 Center,5.13,Missed,,,,,,,,,Brogdon,1627763.0,,,,,,,,
270,PT03M09.00S,2023-04-18T23:52:42.7Z,2,REGULAR,block,,[],1627763,,,1610612737,50,42,2023-04-18T23:52:45Z,2700000,False,,,0,,M. Brogdon BLOCK (1 BLK),[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
271,PT03M08.00S,2023-04-18T23:52:43.7Z,2,REGULAR,rebound,defensive,[],1627763,,,1610612738,50,42,2023-04-18T23:52:49Z,2710000,False,,,0,,M. Brogdon REBOUND (Off:0 Def:5),[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,269.0,5.0,5.0,0.0,,,,,,,,,,
272,PT03M05.00S,2023-04-18T23:52:47.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203935,93.24901445466492,46.568627450980394,1610612738,52,42,2023-04-18T23:52:53Z,2720000,False,-17.0,11.0,1,right,M. Smart running Layup (5 PTS) (M. Brogdon 5 AST),"[203935, 1627763]",1610612738.0,BOS,running,,,Smart,M. Smart,,,,,Restricted Area,0-8 Center,2.04,Made,5.0,M. Brogdon,1627763.0,5.0,,,,,,,,,,,,,,
274,PT02M50.00S,2023-04-18T23:53:01.8Z,2,REGULAR,3pt,Jump Shot,[],1629631,31.488173455978973,76.9607843137255,1610612737,52,42,2023-04-18T23:54:23Z,2740000,False,-135.0,243.0,1,left,MISS D. Hunter 27' step back 3PT,[1629631],1610612737.0,ATL,step back,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Left Center,27.83,Missed,,,,,,,,,,,,,,,,,,
275,PT02M49.00S,2023-04-18T23:53:02.8Z,2,REGULAR,rebound,defensive,[],203935,,,1610612738,52,42,2023-04-18T23:53:09Z,2750000,False,,,0,,M. Smart REBOUND (Off:0 Def:2),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Left Center,,,,,,,274.0,2.0,2.0,0.0,,,,,,,,,,
276,PT02M46.00S,2023-04-18T23:53:06.8Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628369,91.27792378449409,46.07843137254902,1610612738,52,42,2023-04-18T23:53:14Z,2760000,False,-20.0,29.0,1,right,MISS J. Tatum running Layup,[1628369],1610612738.0,BOS,running,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,3.54,Missed,,,,,,,,,,,,,,,,,,
277,PT02M45.00S,2023-04-18T23:53:07.8Z,2,REGULAR,rebound,defensive,[],1629631,,,1610612737,52,42,2023-04-18T23:53:14Z,2770000,False,,,0,,D. Hunter REBOUND (Off:3 Def:6),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,,,,,,,276.0,9.0,6.0,3.0,,,,,,,,,,
278,PT02M38.00S,2023-04-18T23:53:13.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1627749,11.383048620236531,97.54901960784314,1610612737,52,42,2023-04-18T23:54:52Z,2780000,False,-238.0,55.0,1,left,MISS D. Murray 24' running 3PT,[1627749],1610612737.0,ATL,running,,,Murray,D. Murray,,,,,Left Corner 3,24+ Left,24.39,Missed,,,,,,,,,,,,,,,,,,
279,PT02M37.00S,2023-04-18T23:53:14.7Z,2,REGULAR,rebound,defensive,[],203935,,,1610612738,52,42,2023-04-18T23:53:20Z,2790000,False,,,0,,M. Smart REBOUND (Off:0 Def:3),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Left Corner 3,24+ Left,,,,,,,278.0,3.0,3.0,0.0,,,,,,,,,,
280,PT02M32.00S,2023-04-18T23:53:20.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628369,93.24901445466492,51.225490196078425,1610612738,54,42,2023-04-18T23:53:26Z,2800000,False,6.0,11.0,1,right,J. Tatum running Layup (11 PTS) (M. Smart 1 AST),"[1628369, 203935]",1610612738.0,BOS,running,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,1.26,Made,11.0,M. Smart,203935.0,1.0,,,,,,,,,,,,,,
282,PT02M15.00S,2023-04-18T23:53:41.8Z,2,REGULAR,foul,personal,[],1627763,,,1610612737,54,42,2023-04-18T23:53:49Z,2820000,False,,,0,,M. Brogdon personal FOUL (1 PF),"[1627763, 1629027]",1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,202058.0,1.0,0.0,Young,1629027.0,,,
284,PT01M58.00S,2023-04-18T23:54:13.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628381,12.352168199737187,45.53462009803921,1610612737,54,44,2023-04-18T23:54:29Z,2840000,False,22.0,64.0,1,left,J. Collins 6' turnaround Hook (5 PTS) (T. Young 5 AST),"[1628381, 1629027]",1610612737.0,ATL,turnaround,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,6.74,Made,5.0,T. Young,1629027.0,5.0,,,,,,,,,,,,,,
286,PT01M38.00S,2023-04-18T23:54:33.2Z,2,REGULAR,3pt,Jump Shot,[],1628369,65.39093298291722,40.19607843137255,1610612738,57,44,2023-04-18T23:54:37Z,2860000,False,-49.0,273.0,1,right,J. Tatum 27' 3PT  (14 PTS) (M. Smart 2 AST),"[1628369, 203935]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,27.72,Made,14.0,M. Smart,203935.0,2.0,,,,,,,,,,,,,,
288,PT01M11.00S,2023-04-18T23:55:00.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,7.30946123521682,54.41176470588235,1610612737,57,46,2023-04-18T23:55:04Z,2880000,False,-22.0,16.0,1,left,T. Young driving Layup (10 PTS),[1629027],1610612737.0,ATL,driving,,,Young,T. Young,,,,,Restricted Area,0-8 Center,2.74,Made,10.0,,,,,,,,,,,,,,,,,
289,PT00M54.70S,2023-04-18T23:55:18.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,90.3580814717477,44.36274509803921,1610612738,59,46,2023-04-18T23:55:22Z,2890000,False,-28.0,38.0,1,right,J. Tatum driving Layup (16 PTS),[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,4.74,Made,16.0,,,,,,,,,,,,,,,,,
290,PT00M37.70S,2023-04-18T23:55:37.6Z,2,REGULAR,turnover,lost ball,[],1629631,,,1610612737,59,46,2023-04-18T23:55:41Z,2900000,False,,,0,,D. Hunter lost ball TURNOVER (3 TO),"[1629631, 1627763]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,3.0,Brogdon,1627763.0
291,PT00M37.70S,2023-04-18T23:55:37.6Z,2,REGULAR,steal,,[],1627763,,,1610612738,59,46,2023-04-18T23:55:39Z,2910000,False,,,0,,M. Brogdon STEAL (1 STL),[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
292,PT00M32.20S,2023-04-18T23:55:43.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628369,91.27792378449409,53.67647058823529,1610612738,61,46,2023-04-18T23:55:48Z,2920000,False,18.0,29.0,1,right,J. Tatum running Layup (18 PTS) (M. Brogdon 6 AST),"[1628369, 1627763]",1610612738.0,BOS,running,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,3.48,Made,18.0,M. Brogdon,1627763.0,6.0,,,,,,,,,,,,,,
294,PT00M12.40S,2023-04-18T23:56:07.0Z,2,REGULAR,3pt,Jump Shot,[],1627749,34.11629434954008,64.4607843137255,1610612737,61,49,2023-04-18T23:56:25Z,2940000,False,-72.0,268.0,1,left,D. Murray 27' 3PT pullup (11 PTS),[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Above the Break 3,24+ Center,27.78,Made,11.0,,,,,,,,,,,,,,,,,
295,PT00M00.00S,2023-04-18T23:56:32.6Z,2,REGULAR,period,end,[],0,,,1610612738,61,49,2023-04-18T23:56:32Z,2950000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT12M00.00S,2023-04-19T00:11:26.6Z,3,REGULAR,substitution,out,['startperiod'],1627763,,,1610612738,61,49,2023-04-19T00:11:37Z,2960000,False,,,0,,SUB out: M. Brogdon,[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT12M00.00S,2023-04-19T00:11:26.6Z,3,REGULAR,substitution,in,['startperiod'],1628401,,,1610612738,61,49,2023-04-19T00:11:37Z,2970000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT12M00.00S,2023-04-19T00:11:51.8Z,3,REGULAR,period,start,[],0,,,1610612738,61,49,2023-04-19T00:11:51Z,2980000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT11M41.00S,2023-04-19T00:12:10.8Z,3,REGULAR,3pt,Jump Shot,[],1628401,29.517082785808146,79.16666666666666,1610612738,61,49,2023-04-19T00:12:16Z,2990000,False,-146.0,225.0,1,left,MISS D. White 26' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Left Center,26.81,Missed,,,,,,,,,,,,,,,,,,
300,PT11M40.00S,2023-04-19T00:12:11.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612737,61,49,2023-04-19T00:12:16Z,3000000,False,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,299.0,,,,,,,,,,,,,
302,PT11M29.00S,2023-04-19T00:12:32.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,90.22667542706965,56.61764705882353,1610612737,61,49,2023-04-19T00:12:40Z,3020000,False,33.0,39.0,1,right,MISS T. Young driving Layup - blocked,"[1629027, 1628401]",1610612737.0,ATL,driving,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,5.15,Missed,,,,,,,,,White,1628401.0,,,,,,,,
303,PT11M29.00S,2023-04-19T00:12:32.1Z,3,REGULAR,block,,[],1628401,,,1610612737,61,49,2023-04-19T00:12:34Z,3030000,False,,,0,,D. White BLOCK (2 BLK),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
304,PT11M28.00S,2023-04-19T00:12:33.1Z,3,REGULAR,rebound,defensive,[],1627759,,,1610612738,61,49,2023-04-19T00:12:40Z,3040000,False,,,0,,J. Brown REBOUND (Off:1 Def:2),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,302.0,3.0,2.0,1.0,,,,,,,,,,
305,PT11M20.00S,2023-04-19T00:12:41.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1627759,7.046649145860711,47.794117647058826,1610612738,63,49,2023-04-19T00:12:45Z,3050000,False,11.0,14.0,1,left,J. Brown cutting DUNK (10 PTS) (M. Smart 3 AST),"[1627759, 203935]",1610612738.0,BOS,cutting,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,1.76,Made,10.0,M. Smart,203935.0,3.0,,,,,,,,,,,,,,
307,PT11M09.00S,2023-04-19T00:12:51.4Z,3,REGULAR,2pt,Jump Shot,[],1629027,78.66294349540078,52.94117647058824,1610612737,63,51,2023-04-19T00:12:55Z,3070000,False,15.0,148.0,1,right,T. Young 14' driving floating Jump Shot (12 PTS),[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,Mid-Range,8-16 Center,14.88,Made,12.0,,,,,,,,,,,,,,,,,
308,PT10M50.00S,2023-04-19T00:13:10.9Z,3,REGULAR,3pt,Jump Shot,[],1628369,32.53942181340342,25.245098039215684,1610612738,66,51,2023-04-19T00:13:15Z,3080000,False,124.0,253.0,1,left,J. Tatum 28' 3PT step back (21 PTS),[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,28.2,Made,21.0,,,,,,,,,,,,,,,,,
309,PT10M30.00S,2023-04-19T00:13:31.0Z,3,REGULAR,3pt,Jump Shot,[],1628381,93.77463863337714,97.05882352941177,1610612737,66,51,2023-04-19T00:13:36Z,3090000,False,235.0,6.0,1,right,MISS J. Collins 3PT,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,Right Corner 3,24+ Right,23.54,Missed,,,,,,,,,,,,,,,,,,
310,PT10M28.00S,2023-04-19T00:13:33.0Z,3,REGULAR,rebound,offensive,[],203991,,,1610612737,66,51,2023-04-19T00:13:36Z,3100000,False,,,0,,C. Capela REBOUND (Off:2 Def:2),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Right Corner 3,24+ Right,,,,,,,309.0,4.0,2.0,2.0,,,,,,,,,,
311,PT10M26.00S,2023-04-19T00:13:38.5Z,3,REGULAR,turnover,out-of-bounds,[],1627749,,,1610612737,66,51,2023-04-19T00:13:47Z,3110000,False,,,0,,D. Murray bad pass out-of-bounds TURNOVER (1 TO),[1627749],1610612737.0,ATL,bad pass,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,202058.0,,,,,1.0,,
312,PT10M08.00S,2023-04-19T00:14:07.1Z,3,REGULAR,turnover,lost ball,[],1628369,,,1610612738,66,51,2023-04-19T00:14:12Z,3120000,False,,,0,,J. Tatum lost ball TURNOVER (1 TO),"[1628369, 203991]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,1.0,Capela,203991.0
313,PT10M08.00S,2023-04-19T00:14:07.1Z,3,REGULAR,steal,,[],203991,,,1610612737,66,51,2023-04-19T00:14:21Z,3130000,False,,,0,,C. Capela STEAL (2 STL),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
314,PT10M03.00S,2023-04-19T00:14:11.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629027,93.11760840998686,45.09803921568628,1610612737,66,53,2023-04-19T00:14:15Z,3140000,False,-25.0,12.0,1,right,T. Young running Layup (14 PTS),[1629027],1610612737.0,ATL,running,,,Young,T. Young,,,,,Restricted Area,0-8 Center,2.74,Made,14.0,,,,,,,,,,,,,,,,,
315,PT09M51.00S,2023-04-19T00:14:25.3Z,3,REGULAR,foul,personal,['2freethrow'],1628381,,,1610612738,66,53,2023-04-19T00:14:35Z,3150000,False,,,0,,J. Collins shooting personal FOUL (1 PF) (Brown 2 FT),"[1628381, 1627759]",1610612737.0,ATL,shooting,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,200834.0,1.0,0.0,Brown,1627759.0,,,
317,PT09M51.00S,2023-04-19T00:14:54.7Z,3,REGULAR,freethrow,1 of 2,[],1627759,,,1610612738,67,53,2023-04-19T00:15:17Z,3170000,False,,,0,,J. Brown Free Throw 1 of 2 (11 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
318,PT09M51.00S,2023-04-19T00:14:54.7Z,3,REGULAR,freethrow,2 of 2,[],1627759,,,1610612738,67,53,2023-04-19T00:15:17Z,3180000,False,,,0,,MISS J. Brown Free Throw 2 of 2,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
319,PT09M51.00S,2023-04-19T00:14:54.7Z,3,REGULAR,rebound,defensive,[],203991,,,1610612737,67,53,2023-04-19T00:15:17Z,3190000,False,,,0,,C. Capela REBOUND (Off:2 Def:3),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,318.0,5.0,3.0,2.0,,,,,,,,,,
320,PT09M32.00S,2023-04-19T00:15:29.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,89.96386333771353,57.59803921568627,1610612737,67,55,2023-04-19T00:15:53Z,3200000,False,38.0,42.0,1,right,T. Young driving floating bank Jump Shot (16 PTS),[1629027],1610612737.0,ATL,driving floating bank,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,5.65,Made,16.0,,,,,,,,,,,,,,,,,
321,PT09M19.00S,2023-04-19T00:15:41.4Z,3,REGULAR,3pt,Jump Shot,[],1628369,28.728646517739815,84.31372549019608,1610612738,70,55,2023-04-19T00:15:45Z,3210000,False,-172.0,218.0,1,left,J. Tatum 27' 3PT step back (24 PTS) (M. Smart 4 AST),"[1628369, 203935]",1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,27.7,Made,24.0,M. Smart,203935.0,4.0,,,,,,,,,,,,,,
322,PT09M05.00S,2023-04-19T00:15:55.7Z,3,REGULAR,turnover,bad pass,[],1629027,,,1610612737,70,55,2023-04-19T00:15:59Z,3220000,False,,,0,,T. Young bad pass TURNOVER (5 TO),"[1629027, 203935]",1610612737.0,ATL,,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,5.0,Smart,203935.0
324,PT09M05.00S,2023-04-19T00:15:55.7Z,3,REGULAR,steal,,[],203935,,,1610612738,70,55,2023-04-19T00:15:57Z,3230000,False,,,0,,M. Smart STEAL (2 STL),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
325,PT08M58.00S,2023-04-19T00:16:03.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201143,8.229303547963205,45.09803921568628,1610612738,72,55,2023-04-19T00:16:07Z,3240000,False,25.0,25.0,1,left,A. Horford cutting Layup (2 PTS) (J. Tatum 2 AST),"[201143, 1628369]",1610612738.0,BOS,cutting,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,3.49,Made,2.0,J. Tatum,1628369.0,2.0,,,,,,,,,,,,,,
327,PT08M58.00S,2023-04-19T00:16:08.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,72,55,2023-04-19T00:16:08Z,3260000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT08M45.00S,2023-04-19T00:19:59.1Z,3,REGULAR,3pt,Jump Shot,[],1629631,80.6340341655716,92.40196078431373,1610612737,72,55,2023-04-19T00:20:04Z,3270000,False,212.0,130.0,1,right,MISS D. Hunter 24' 3PT,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Right Center,24.84,Missed,,,,,,,,,,,,,,,,,,
