actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
173,PT08M19.00S,2023-05-26T01:06:35.3Z,2,REGULAR,turnover,lost ball,[],1627759,,,1610612738,45,30,2023-05-26T01:08:54Z,1710000,False,,,0,,J. Brown lost ball TURNOVER (1 TO),"[1627759, 1628389]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Center,1.0,Adebayo,1628389.0,,,,,,,,,,,,,,,,,
174,PT08M19.00S,2023-05-26T01:06:35.3Z,2,REGULAR,steal,,[],1628389,,,1610612748,45,30,2023-05-26T01:06:37Z,1720000,False,,,0,,B. Adebayo STEAL (1 STL),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
175,PT08M13.00S,2023-05-26T01:06:39.8Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",200768,8.886333771353483,52.94117647058824,1610612748,45,30,2023-05-26T01:09:04Z,1730000,False,-15.0,31.0,1,left,MISS K. Lowry running Layup - blocked,"[200768, 1629684]",1610612748.0,MIA,running,,,Lowry,K. Lowry,,,,,Restricted Area,0-8 Center,,,,3.43,Missed,,,,,,,,,Williams,1629684.0,,,,,
176,PT08M13.00S,2023-05-26T01:06:39.8Z,2,REGULAR,block,,[],1629684,,,1610612748,45,30,2023-05-26T01:06:42Z,1740000,False,,,0,,G. Williams BLOCK (1 BLK),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
177,PT08M12.00S,2023-05-26T01:06:40.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612748,45,30,2023-05-26T01:09:04Z,1750000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,175.0,,,,,,,,,,
179,PT08M12.00S,2023-05-26T01:06:47.2Z,2,REGULAR,substitution,out,[],1627763,,,1610612748,45,30,2023-05-26T01:06:54Z,1770000,False,,,0,,SUB out: M. Brogdon,[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT08M12.00S,2023-05-26T01:06:47.2Z,2,REGULAR,substitution,in,[],1628369,,,1610612748,45,30,2023-05-26T01:06:54Z,1780000,False,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT08M12.00S,2023-05-26T01:06:59.7Z,2,REGULAR,substitution,out,[],203935,,,1610612748,45,30,2023-05-26T01:07:15Z,1790000,False,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT08M12.00S,2023-05-26T01:06:59.7Z,2,REGULAR,substitution,in,[],1628401,,,1610612748,45,30,2023-05-26T01:07:15Z,1800000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT08M10.00S,2023-05-26T01:07:19.0Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628997,8.754927726675426,95.34313725490196,1610612748,45,30,2023-05-26T01:07:30Z,1810000,False,-227.0,30.0,1,left,MISS C. Martin 3PT,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Left Corner 3,24+ Left,,,,22.87,Missed,,,,,,,,,,,,,,,
185,PT08M09.00S,2023-05-26T01:07:20.0Z,2,REGULAR,rebound,defensive,[],1628401,,,1610612738,45,30,2023-05-26T01:07:30Z,1820000,False,,,0,,D. White REBOUND (Off:0 Def:1),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Left Corner 3,24+ Left,,,,,,,,,,184.0,1.0,1.0,0.0,,,,,,,
186,PT08M03.00S,2023-05-26T01:07:25.5Z,2,REGULAR,2pt,Jump Shot,['fastbreak'],201143,85.80814717477004,89.23866421568627,1610612738,47,30,2023-05-26T01:11:01Z,1830000,False,196.0,81.0,1,right,A. Horford 21' running Jump Shot (4 PTS) (J. Tatum 3 AST),"[201143, 1628369]",1610612738.0,BOS,running,,,Horford,A. Horford,,,,,Mid-Range,16-24 Right,,,,21.22,Made,4.0,J. Tatum,1628369.0,3.0,,,,,,,,,,,
188,PT07M42.00S,2023-05-26T01:07:46.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,16.113666228646515,61.029411764705884,1610612748,47,30,2023-05-26T01:11:39Z,1850000,False,-55.0,99.0,1,left,MISS B. Adebayo 11' pullup Shot,[1628389],1610612748.0,MIA,pullup,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,,,,11.33,Missed,,,,,,,,,,,,,,,
189,PT07M38.00S,2023-05-26T01:07:50.6Z,2,REGULAR,rebound,defensive,[],201143,,,1610612738,47,30,2023-05-26T01:07:55Z,1860000,False,,,0,,A. Horford REBOUND (Off:3 Def:4),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,188.0,7.0,4.0,3.0,,,,,,,
190,PT07M25.00S,2023-05-26T01:08:03.8Z,2,REGULAR,turnover,bad pass,[],1628369,,,1610612738,47,30,2023-05-26T01:08:07Z,1870000,False,,,0,,J. Tatum bad pass TURNOVER (1 TO),"[1628369, 1629312]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Center,1.0,Highsmith,1629312.0,,,,,,,,,,,,,,,,,
191,PT07M25.00S,2023-05-26T01:08:03.8Z,2,REGULAR,steal,,[],1629312,,,1610612748,47,30,2023-05-26T01:08:05Z,1880000,False,,,0,,H. Highsmith STEAL (1 STL),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
192,PT07M22.00S,2023-05-26T01:08:07.7Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629312,8.492115637319317,44.6078431372549,1610612748,47,32,2023-05-26T01:08:18Z,1890000,False,27.0,27.0,1,left,H. Highsmith running Layup (2 PTS),[1629312],1610612748.0,MIA,running,,,Highsmith,H. Highsmith,,,,,Restricted Area,0-8 Center,,,,3.84,Made,2.0,,,,,,,,,,,,,,
193,PT07M22.00S,2023-05-26T01:08:13.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,47,32,2023-05-26T01:08:13Z,1900000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT07M22.00S,2023-05-26T01:10:57.9Z,2,REGULAR,substitution,out,[],200768,,,1610612738,47,32,2023-05-26T01:11:44Z,1910000,False,,,0,,SUB out: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT07M22.00S,2023-05-26T01:10:57.9Z,2,REGULAR,substitution,in,[],202710,,,1610612738,47,32,2023-05-26T01:11:44Z,1920000,False,,,0,,SUB in: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT07M05.00S,2023-05-26T01:12:10.2Z,2,REGULAR,3pt,Jump Shot,[],1628401,72.09264126149803,11.519607843137255,1610612738,47,32,2023-05-26T01:12:16Z,1930000,False,-192.0,210.0,1,right,MISS D. White 28' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Left Center,,,,28.47,Missed,,,,,,,,,,,,,,,
197,PT07M04.00S,2023-05-26T01:12:11.2Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,47,32,2023-05-26T01:12:16Z,1940000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:2),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,196.0,3.0,2.0,1.0,,,,,,,
198,PT06M42.00S,2023-05-26T01:12:32.6Z,2,REGULAR,3pt,Jump Shot,[],1628997,32.14520367936925,68.62745098039215,1610612748,47,32,2023-05-26T01:13:05Z,1950000,False,-93.0,250.0,1,left,MISS C. Martin 26' pullup 3PT,[1628997],1610612748.0,MIA,pullup,,,Martin,C. Martin,,,,,Above the Break 3,24+ Left Center,,,,26.65,Missed,,,,,,,,,,,,,,,
199,PT06M41.00S,2023-05-26T01:12:33.6Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,47,32,2023-05-26T01:12:38Z,1960000,False,,,0,,J. Tatum REBOUND (Off:0 Def:3),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,198.0,3.0,3.0,0.0,,,,,,,
200,PT06M33.00S,2023-05-26T01:12:46.2Z,2,REGULAR,turnover,bad pass,[],1628401,,,1610612738,47,32,2023-05-26T01:13:38Z,1970000,False,,,0,,D. White bad pass TURNOVER (1 TO),"[1628401, 202710]",1610612738.0,BOS,,,,White,D. White,,,,,In The Paint (Non-RA),8-16 Right,1.0,Butler,202710.0,,,,,,,,,,,,,,,,,
204,PT06M33.00S,2023-05-26T01:12:46.2Z,2,REGULAR,steal,,[],202710,,,1610612748,47,32,2023-05-26T01:13:38Z,1975000,False,,,0,,J. Butler STEAL (1 STL),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
201,PT06M32.00S,2023-05-26T01:12:56.0Z,2,REGULAR,foul,personal,[],1629684,,,1610612748,47,32,2023-05-26T01:13:41Z,1980000,False,,,0,,G. Williams personal FOUL (1 PF),"[1629684, 202710]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1830.0,1.0,0.0,Butler,202710.0
203,PT06M17.00S,2023-05-26T01:13:18.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629130,8.360709592641262,44.11764705882353,1610612748,47,34,2023-05-26T01:15:09Z,2000000,False,29.0,26.0,1,left,D. Robinson driving finger roll Layup (8 PTS) (B. Adebayo 2 AST),"[1629130, 1628389]",1610612748.0,MIA,driving finger roll,,,Robinson,D. Robinson,,,,,Restricted Area,0-8 Center,,,,3.93,Made,8.0,B. Adebayo,1628389.0,2.0,,,,,,,,,,,
205,PT05M57.00S,2023-05-26T01:13:37.4Z,2,REGULAR,3pt,Jump Shot,[],1627759,94.03745072273325,94.6078431372549,1610612738,47,34,2023-05-26T01:13:46Z,2010000,False,223.0,4.0,1,right,MISS J. Brown 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Right Corner 3,24+ Right,,,,22.3,Missed,,,,,,,,,,,,,,,
206,PT05M56.00S,2023-05-26T01:13:38.4Z,2,REGULAR,rebound,defensive,[],202710,,,1610612748,47,34,2023-05-26T01:13:46Z,2020000,False,,,0,,J. Butler REBOUND (Off:0 Def:2),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Right Corner 3,24+ Right,,,,,,,,,,205.0,2.0,2.0,0.0,,,,,,,
207,PT05M34.00S,2023-05-26T01:14:01.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629130,8.886333771353483,52.94117647058824,1610612748,47,36,2023-05-26T01:16:14Z,2030000,False,-15.0,31.0,1,left,D. Robinson driving floating bank Jump Shot (10 PTS) (J. Butler 3 AST),"[1629130, 202710]",1610612748.0,MIA,driving floating bank,,,Robinson,D. Robinson,,,,,Restricted Area,0-8 Center,,,,3.43,Made,10.0,J. Butler,202710.0,3.0,,,,,,,,,,,
209,PT05M18.00S,2023-05-26T01:14:16.6Z,2,REGULAR,3pt,Jump Shot,[],1629684,92.9862023653088,3.431372549019608,1610612738,47,36,2023-05-26T01:14:22Z,2050000,False,-233.0,13.0,1,right,MISS G. Williams 3PT,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,Left Corner 3,24+ Left,,,,23.32,Missed,,,,,,,,,,,,,,,
210,PT05M17.00S,2023-05-26T01:14:17.6Z,2,REGULAR,rebound,defensive,[],202710,,,1610612748,47,36,2023-05-26T01:14:22Z,2060000,False,,,0,,J. Butler REBOUND (Off:0 Def:3),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Left Corner 3,24+ Left,,,,,,,,,,209.0,3.0,3.0,0.0,,,,,,,
211,PT05M09.00S,2023-05-26T01:14:26.0Z,2,REGULAR,3pt,Jump Shot,[],202710,25.57490144546649,12.254901960784313,1610612748,47,36,2023-05-26T01:14:35Z,2070000,False,189.0,188.0,1,left,MISS J. Butler 26' pullup 3PT,[202710],1610612748.0,MIA,pullup,,,Butler,J. Butler,,,,,Above the Break 3,24+ Right Center,,,,26.63,Missed,,,,,,,,,,,,,,,
212,PT05M07.00S,2023-05-26T01:14:28.0Z,2,REGULAR,rebound,offensive,[],1628997,,,1610612748,47,36,2023-05-26T01:14:35Z,2080000,False,,,0,,C. Martin REBOUND (Off:1 Def:1),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,211.0,2.0,1.0,1.0,,,,,,,
213,PT05M01.00S,2023-05-26T01:14:33.4Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1628389,12.565703022339028,49.01960784313725,1610612748,47,36,2023-05-26T01:14:40Z,2090000,False,5.0,66.0,1,left,MISS B. Adebayo 6' turnaround Hook,[1628389],1610612748.0,MIA,turnaround,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,,,,6.58,Missed,,,,,,,,,,,,,,,
214,PT05M00.00S,2023-05-26T01:14:34.4Z,2,REGULAR,rebound,defensive,[],1628401,,,1610612738,47,36,2023-05-26T01:14:40Z,2100000,False,,,0,,D. White REBOUND (Off:0 Def:2),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,213.0,2.0,2.0,0.0,,,,,,,
215,PT04M52.00S,2023-05-26T01:14:43.0Z,2,REGULAR,3pt,Jump Shot,[],201143,91.01511169513797,3.1862745098039214,1610612738,47,36,2023-05-26T01:14:54Z,2110000,False,-234.0,32.0,1,right,MISS A. Horford 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Left Corner 3,24+ Left,,,,23.63,Missed,,,,,,,,,,,,,,,
216,PT04M51.00S,2023-05-26T01:14:44.0Z,2,REGULAR,rebound,offensive,[],1627759,,,1610612738,47,36,2023-05-26T01:14:54Z,2120000,False,,,0,,J. Brown REBOUND (Off:2 Def:0),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Left Corner 3,24+ Left,,,,,,,,,,215.0,2.0,0.0,2.0,,,,,,,
217,PT04M51.00S,2023-05-26T01:14:48.2Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627759,94.40999984741211,50.0,1610612738,49,36,2023-05-26T01:14:59Z,2130000,False,0.0,0.0,1,right,J. Brown tip Layup (13 PTS),[1627759],1610612738.0,BOS,tip,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,,0.0,Made,13.0,,,,,,,,,,,,,,
218,PT04M31.00S,2023-05-26T01:15:04.5Z,2,REGULAR,foul,personal,['2freethrow'],1629684,,,1610612748,49,36,2023-05-26T01:15:16Z,2140000,False,,,0,,G. Williams shooting personal FOUL (2 PF) (Martin 2 FT),"[1629684, 1628997]",1610612738.0,BOS,shooting,,,Williams,G. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2714.0,2.0,0.0,Martin,1628997.0
221,PT04M31.00S,2023-05-26T01:16:00.9Z,2,REGULAR,freethrow,1 of 2,[],1628997,,,1610612748,49,37,2023-05-26T01:19:45Z,2160000,False,,,0,,C. Martin Free Throw 1 of 2 (8 PTS),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
226,PT04M31.00S,2023-05-26T01:16:00.9Z,2,REGULAR,freethrow,2 of 2,[],1628997,,,1610612748,49,38,2023-05-26T01:19:45Z,2165000,False,,,0,,C. Martin Free Throw 2 of 2 (9 PTS),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
222,PT04M31.00S,2023-05-26T01:16:02.2Z,2,REGULAR,substitution,out,[],1629684,,,1610612738,49,38,2023-05-26T01:19:45Z,2170000,False,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT04M31.00S,2023-05-26T01:16:02.2Z,2,REGULAR,substitution,out,[],201143,,,1610612738,49,38,2023-05-26T01:19:45Z,2180000,False,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT04M31.00S,2023-05-26T01:16:02.2Z,2,REGULAR,substitution,in,[],1629057,,,1610612738,49,38,2023-05-26T01:19:45Z,2190000,False,,,0,,SUB in: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT04M31.00S,2023-05-26T01:16:02.2Z,2,REGULAR,substitution,in,[],203935,,,1610612738,49,38,2023-05-26T01:19:45Z,2200000,False,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT04M23.00S,2023-05-26T01:16:44.3Z,2,REGULAR,foul,personal,['2freethrow'],1629130,,,1610612738,49,38,2023-05-26T01:18:30Z,2205000,False,,,0,,D. Robinson shooting personal FOUL (3 PF) (Smart 2 FT),"[1629130, 203935]",1610612748.0,MIA,shooting,,,Robinson,D. Robinson,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,2714.0,3.0,0.0,Smart,203935.0
229,PT04M23.00S,2023-05-26T01:17:12.9Z,2,REGULAR,freethrow,1 of 2,[],203935,,,1610612738,50,38,2023-05-26T01:18:46Z,2240000,False,,,0,,M. Smart Free Throw 1 of 2 (9 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
232,PT04M23.00S,2023-05-26T01:17:12.9Z,2,REGULAR,freethrow,2 of 2,[],203935,,,1610612738,51,38,2023-05-26T01:18:46Z,2270000,False,,,0,,M. Smart Free Throw 2 of 2 (10 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,
230,PT04M23.00S,2023-05-26T01:17:13.6Z,2,REGULAR,substitution,out,[],1629130,,,1610612748,51,38,2023-05-26T01:18:10Z,2275000,False,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT04M23.00S,2023-05-26T01:17:13.6Z,2,REGULAR,substitution,in,[],1629622,,,1610612748,51,38,2023-05-26T01:18:10Z,2277500,False,,,0,,SUB in: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT04M06.00S,2023-05-26T01:17:52.1Z,2,REGULAR,2pt,Jump Shot,[],1628389,20.45006570302234,36.27450980392157,1610612748,51,38,2023-05-26T01:17:59Z,2280000,False,69.0,140.0,1,left,MISS B. Adebayo 15' Jump Shot,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Center,,,,15.56,Missed,,,,,,,,,,,,,,,
234,PT04M05.00S,2023-05-26T01:17:53.1Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,51,38,2023-05-26T01:17:59Z,2290000,False,,,0,,J. Tatum REBOUND (Off:0 Def:4),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,8-16 Center,,,,,,,,,,233.0,4.0,4.0,0.0,,,,,,,
235,PT03M43.00S,2023-05-26T01:18:13.8Z,2,REGULAR,2pt,Jump Shot,[],1627759,90.09526938239159,72.54901960784314,1610612738,51,38,2023-05-26T01:18:22Z,2300000,False,113.0,41.0,1,right,MISS J. Brown 11' turnaround fadeaway Shot,[1627759],1610612738.0,BOS,turnaround fadeaway,,,Brown,J. Brown,,,,,Mid-Range,8-16 Right,,,,11.98,Missed,,,,,,,,,,,,,,,
236,PT03M41.00S,2023-05-26T01:18:15.8Z,2,REGULAR,rebound,offensive,[],1628401,,,1610612738,51,38,2023-05-26T01:18:22Z,2310000,False,,,0,,D. White REBOUND (Off:1 Def:2),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Mid-Range,8-16 Right,,,,,,,,,,235.0,3.0,2.0,1.0,,,,,,,
237,PT03M37.00S,2023-05-26T01:18:20.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629057,92.32917214191852,45.588235294117645,1610612738,53,38,2023-05-26T01:18:25Z,2320000,False,-22.0,20.0,1,right,R. Williams III alley-oop DUNK (2 PTS) (D. White 1 AST),"[1629057, 1628401]",1610612738.0,BOS,alley-oop,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,,,,2.95,Made,2.0,D. White,1628401.0,1.0,,,,,,,,,,,
239,PT03M20.00S,2023-05-26T01:18:39.2Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628389,12.434296977660972,40.19607843137255,1610612748,53,38,2023-05-26T01:19:51Z,2340000,False,49.0,64.0,1,left,MISS B. Adebayo 8' driving Hook,[1628389],1610612748.0,MIA,driving,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Right,,,,8.09,Missed,,,,,,,,,,,,,,,
240,PT03M19.00S,2023-05-26T01:18:40.2Z,2,REGULAR,rebound,offensive,[],1628389,,,1610612748,53,38,2023-05-26T01:19:51Z,2350000,False,,,0,,B. Adebayo REBOUND (Off:2 Def:2),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,239.0,4.0,2.0,2.0,,,,,,,
241,PT03M19.00S,2023-05-26T01:18:44.2Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628389,5.590000152587891,50.0,1610612748,53,38,2023-05-26T01:20:00Z,2360000,False,0.0,0.0,1,left,MISS B. Adebayo tip Layup,[1628389],1610612748.0,MIA,tip,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,0.0,Missed,,,,,,,,,,,,,,,
242,PT03M17.00S,2023-05-26T01:18:46.2Z,2,REGULAR,rebound,offensive,[],1629312,,,1610612748,53,38,2023-05-26T01:20:21Z,2370000,False,,,0,,H. Highsmith REBOUND (Off:1 Def:0),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Restricted Area,0-8 Center,,,,,,,,,,241.0,1.0,0.0,1.0,,,,,,,
243,PT03M16.00S,2023-05-26T01:18:48.2Z,2,REGULAR,2pt,Jump Shot,"['2ndchance', 'pointsinthepaint']",1629312,5.590000152587891,50.0,1610612748,53,38,2023-05-26T01:21:05Z,2380000,False,0.0,0.0,1,left,MISS H. Highsmith floating Shot,[1629312],1610612748.0,MIA,floating,,,Highsmith,H. Highsmith,,,,,Restricted Area,0-8 Center,,,,0.0,Missed,,,,,,,,,,,,,,,
244,PT03M14.00S,2023-05-26T01:18:50.2Z,2,REGULAR,rebound,defensive,[],203935,,,1610612738,53,38,2023-05-26T01:20:16Z,2390000,False,,,0,,M. Smart REBOUND (Off:1 Def:1),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Restricted Area,0-8 Center,,,,,,,,,,243.0,2.0,1.0,1.0,,,,,,,
245,PT03M01.00S,2023-05-26T01:18:56.3Z,2,REGULAR,turnover,bad pass,[],203935,,,1610612738,53,38,2023-05-26T01:18:59Z,2400000,False,,,0,,M. Smart bad pass TURNOVER (1 TO),"[203935, 1628389]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,In The Paint (Non-RA),8-16 Center,1.0,Adebayo,1628389.0,,,,,,,,,,,,,,,,,
246,PT03M01.00S,2023-05-26T01:18:56.3Z,2,REGULAR,steal,,[],1628389,,,1610612748,53,38,2023-05-26T01:18:58Z,2410000,False,,,0,,B. Adebayo STEAL (2 STL),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
247,PT02M59.00S,2023-05-26T01:18:59.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202710,7.835085413929041,45.588235294117645,1610612748,53,40,2023-05-26T01:19:12Z,2420000,False,22.0,21.0,1,left,J. Butler running DUNK (6 PTS),[202710],1610612748.0,MIA,running,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,,,,3.06,Made,6.0,,,,,,,,,,,,,,
248,PT02M59.00S,2023-05-26T01:19:04.6Z,2,REGULAR,foul,personal,['1freethrow'],1628401,,,1610612748,53,40,2023-05-26T01:20:25Z,2430000,False,,,0,,D. White shooting personal FOUL (2 PF) (Butler 1 FT),"[1628401, 202710]",1610612738.0,BOS,shooting,,,White,D. White,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2714.0,2.0,0.0,Butler,202710.0
250,PT02M59.00S,2023-05-26T01:19:21.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,53,40,2023-05-26T01:19:21Z,2450000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT02M59.00S,2023-05-26T01:23:01.8Z,2,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",202710,,,1610612748,53,41,2023-05-26T01:23:01Z,2460000,False,,,0,,J. Butler Free Throw 1 of 1 (7 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
252,PT02M39.00S,2023-05-26T01:23:24.2Z,2,REGULAR,3pt,Jump Shot,[],1628401,69.46452036793693,22.794117647058822,1610612738,56,41,2023-05-26T01:23:28Z,2470000,False,-136.0,235.0,1,right,D. White 27' 3PT  (14 PTS) (J. Tatum 4 AST),"[1628401, 1628369]",1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Left Center,,,,27.11,Made,14.0,J. Tatum,1628369.0,4.0,,,,,,,,,,,
254,PT02M26.00S,2023-05-26T01:23:36.9Z,2,REGULAR,turnover,bad pass,[],1628997,,,1610612748,56,41,2023-05-26T01:23:41Z,2490000,False,,,0,,C. Martin bad pass TURNOVER (1 TO),"[1628997, 1627759]",1610612748.0,MIA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Left Center,1.0,Brown,1627759.0,,,,,,,,,,,,,,,,,
