actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
2,PT12M00.00S,2023-05-22T00:32:41.1Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-05-22T00:32:41Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2023-05-22T00:32:43.6Z,1,REGULAR,jumpball,recovered,[],1628401,,,1610612738,0,0,2023-05-22T00:32:43Z,40000,False,,,0,,Jump Ball A. Horford vs. B. Adebayo: Tip to D. White,"[1628401, 201143, 1628389]",1610612738.0,BOS,startperiod,D. White,1628401.0,White,D. White,Horford,201143.0,Adebayo,1628389.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M42.00S,2023-05-22T00:32:59.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628401,6.521024967148489,46.32352941176471,1610612738,0,0,2023-05-22T00:33:18Z,70000,False,18.0,9.0,1,left,MISS D. White driving Layup,[1628401],1610612738.0,BOS,driving,,,White,D. White,,,,,Restricted Area,0-8 Center,2.04,Missed,,,,,,,,,,,,,,,,,,
8,PT11M41.00S,2023-05-22T00:33:00.3Z,1,REGULAR,rebound,defensive,[],202710,,,1610612748,0,0,2023-05-22T00:38:06Z,80000,False,,,0,,J. Butler REBOUND (Off:0 Def:1),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
10,PT11M28.00S,2023-05-22T00:33:24.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201567,81.8166885676741,57.59803921568627,1610612748,2,0,2023-05-22T00:33:31Z,100000,False,38.0,118.0,1,right,K. Love 12' turnaround fadeaway Jump Shot (2 PTS) (G. Vincent 1 AST),"[201567, 1629216]",1610612748.0,MIA,turnaround fadeaway,,,Love,K. Love,,,,,In The Paint (Non-RA),8-16 Center,12.43,Made,,,,,2.0,G. Vincent,1629216.0,1.0,,,,,,,,,,
12,PT11M20.00S,2023-05-22T00:33:36.5Z,1,REGULAR,3pt,Jump Shot,[],1627759,30.699737187910642,73.2843137254902,1610612738,2,0,2023-05-22T00:39:17Z,120000,False,-116.0,236.0,1,left,MISS J. Brown 26' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,26.32,Missed,,,,,,,,,,,,,,,,,,
13,PT11M18.00S,2023-05-22T00:33:38.5Z,1,REGULAR,rebound,offensive,[],1628369,,,1610612738,2,0,2023-05-22T00:38:19Z,130000,False,,,0,,J. Tatum REBOUND (Off:1 Def:0),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),8-16 Center,,,12.0,1.0,0.0,1.0,,,,,,,,,,,,,,
14,PT11M18.00S,2023-05-22T00:33:41.5Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628369,5.590000152587891,50.0,1610612738,2,0,2023-05-22T00:38:15Z,140000,False,0.0,0.0,1,left,MISS J. Tatum tip Layup,[1628369],1610612738.0,BOS,tip,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
15,PT11M17.00S,2023-05-22T00:33:42.5Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,2,0,2023-05-22T00:38:15Z,150000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:1),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,14.0,1.0,1.0,0.0,,,,,,,,,,,,,,
16,PT11M07.00S,2023-05-22T00:33:45.8Z,1,REGULAR,3pt,Jump Shot,[],201567,95.6143232588699,2.2058823529411766,1610612748,5,0,2023-05-22T00:38:38Z,160000,False,-239.0,-11.0,1,right,K. Love 3PT  (5 PTS) (G. Vincent 2 AST),"[201567, 1629216]",1610612748.0,MIA,,,,Love,K. Love,,,,,Left Corner 3,24+ Left,23.93,Made,,,,,5.0,G. Vincent,1629216.0,2.0,,,,,,,,,,
18,PT10M50.00S,2023-05-22T00:34:03.2Z,1,REGULAR,3pt,Jump Shot,[],1628369,20.18725361366623,93.87254901960785,1610612738,5,3,2023-05-22T00:34:13Z,180000,False,-219.0,137.0,1,left,J. Tatum 25' 3PT  (3 PTS) (M. Smart 1 AST),"[1628369, 203935]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,25.88,Made,,,,,3.0,M. Smart,203935.0,1.0,,,,,,,,,,
19,PT10M29.00S,2023-05-22T00:34:24.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,92.85479632063075,46.81372549019608,1610612748,7,3,2023-05-22T00:34:31Z,190000,False,-16.0,15.0,1,right,B. Adebayo driving Layup (2 PTS),[1628389],1610612748.0,MIA,driving,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,2.17,Made,,,,,2.0,,,,,,,,,,,,,
20,PT10M18.00S,2023-05-22T00:34:35.4Z,1,REGULAR,3pt,Jump Shot,[],1628401,11.383048620236531,2.941176470588235,1610612738,7,3,2023-05-22T00:34:39Z,200000,False,235.0,55.0,1,left,MISS D. White 24' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Right Corner 3,24+ Right,24.15,Missed,,,,,,,,,,,,,,,,,,
22,PT10M18.00S,2023-05-22T00:34:35.4Z,1,REGULAR,rebound,defensive,[],201567,,,1610612748,7,3,2023-05-22T00:34:39Z,210000,False,,,0,,K. Love REBOUND (Off:0 Def:1),[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,Right Corner 3,24+ Right,,,20.0,1.0,1.0,0.0,,,,,,,,,,,,,,
23,PT10M00.00S,2023-05-22T00:34:53.4Z,1,REGULAR,3pt,Jump Shot,[],1629622,69.85873850197109,28.186274509803923,1610612748,7,3,2023-05-22T00:39:23Z,220000,False,-109.0,231.0,1,right,MISS M. Strus 25' pullup 3PT,[1629622],1610612748.0,MIA,pullup,,,Strus,M. Strus,,,,,Above the Break 3,24+ Left Center,25.53,Missed,,,,,,,,,,,,,,,,,,
24,PT09M57.00S,2023-05-22T00:34:56.4Z,1,REGULAR,rebound,defensive,[],1627759,,,1610612738,7,3,2023-05-22T00:34:57Z,230000,False,,,0,,J. Brown REBOUND (Off:0 Def:1),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,,,23.0,1.0,1.0,0.0,,,,,,,,,,,,,,
25,PT09M52.00S,2023-05-22T00:35:00.8Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627759,4.944152431011826,46.07843137254902,1610612738,7,5,2023-05-22T00:41:01Z,240000,False,20.0,-6.0,1,left,J. Brown running Layup (2 PTS),[1627759],1610612738.0,BOS,running,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,2.05,Made,,,,,2.0,,,,,,,,,,,,,
26,PT09M35.00S,2023-05-22T00:35:18.5Z,1,REGULAR,turnover,lost ball,[],1628389,,,1610612748,7,5,2023-05-22T00:35:26Z,250000,False,,,0,,B. Adebayo lost ball TURNOVER (1 TO),"[1628389, 1628369]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,1.0,Tatum,1628369.0,,,,,,,
27,PT09M35.00S,2023-05-22T00:35:18.5Z,1,REGULAR,steal,,[],1628369,,,1610612738,7,5,2023-05-22T00:35:20Z,260000,False,,,0,,J. Tatum STEAL (1 STL),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
28,PT09M31.00S,2023-05-22T00:35:22.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628369,6.783837056504599,46.32352941176471,1610612738,7,7,2023-05-22T00:35:31Z,270000,False,18.0,11.0,1,left,J. Tatum running DUNK (5 PTS) (D. White 1 AST),"[1628369, 1628401]",1610612738.0,BOS,running,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,2.16,Made,,,,,5.0,D. White,1628401.0,1.0,,,,,,,,,,
30,PT09M09.00S,2023-05-22T00:35:44.2Z,1,REGULAR,2pt,Jump Shot,[],201567,78.53153745072274,40.68627450980392,1610612748,7,7,2023-05-22T00:41:49Z,290000,False,-47.0,149.0,1,right,MISS K. Love 15' Jump Shot,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,Mid-Range,8-16 Center,15.64,Missed,,,,,,,,,,,,,,,,,,
31,PT09M04.00S,2023-05-22T00:35:49.2Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,7,7,2023-05-22T00:35:50Z,300000,False,,,0,,J. Tatum REBOUND (Off:1 Def:1),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,8-16 Center,,,30.0,2.0,1.0,1.0,,,,,,,,,,,,,,
32,PT08M55.00S,2023-05-22T00:35:58.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,14.668199737187912,38.48039215686275,1610612738,7,9,2023-05-22T00:43:26Z,310000,False,58.0,85.0,1,left,J. Brown 10' turnaround Jump Shot (4 PTS),[1627759],1610612738.0,BOS,turnaround,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Right,10.3,Made,,,,,4.0,,,,,,,,,,,,,
33,PT08M26.00S,2023-05-22T00:36:27.7Z,1,REGULAR,2pt,Jump Shot,[],202710,93.64323258869908,68.87254901960785,1610612748,9,9,2023-05-22T00:36:30Z,320000,False,94.0,7.0,1,right,J. Butler 9' pullup Jump Shot (2 PTS),[202710],1610612748.0,MIA,pullup,,,Butler,J. Butler,,,,,Mid-Range,8-16 Right,9.47,Made,,,,,2.0,,,,,,,,,,,,,
34,PT08M14.00S,2023-05-22T00:36:40.3Z,1,REGULAR,3pt,Jump Shot,[],201143,27.020367936925098,82.84313725490196,1610612738,9,12,2023-05-22T00:36:44Z,330000,False,-164.0,201.0,1,left,A. Horford 25' 3PT  (3 PTS) (M. Smart 2 AST),"[201143, 203935]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Left Center,25.99,Made,,,,,3.0,M. Smart,203935.0,2.0,,,,,,,,,,
36,PT07M49.00S,2023-05-22T00:37:05.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202710,88.64980289093299,46.81372549019608,1610612748,9,12,2023-05-22T00:45:00Z,350000,False,-16.0,54.0,1,right,MISS J. Butler driving floating Shot - blocked,"[202710, 1628401]",1610612748.0,MIA,driving floating,,,Butler,J. Butler,,,,,In The Paint (Non-RA),0-8 Center,5.65,Missed,,,,,,,,,,,,White,1628401.0,,,,,
38,PT07M49.00S,2023-05-22T00:37:05.1Z,1,REGULAR,block,,[],1628401,,,1610612748,9,12,2023-05-22T00:37:11Z,355000,False,,,0,,D. White BLOCK (1 BLK),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
37,PT07M47.00S,2023-05-22T00:37:07.1Z,1,REGULAR,rebound,defensive,[],201143,,,1610612738,9,12,2023-05-22T00:37:11Z,360000,False,,,0,,A. Horford REBOUND (Off:0 Def:1),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,In The Paint (Non-RA),0-8 Center,,,36.0,1.0,1.0,0.0,,,,,,,,,,,,,,
39,PT07M41.00S,2023-05-22T00:37:12.3Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1628369,8.804204993429693,58.96522671568628,1610612738,9,12,2023-05-22T00:45:41Z,370000,False,-45.0,30.0,1,left,MISS J. Tatum pullup bank Shot,[1628369],1610612738.0,BOS,pullup bank,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,5.41,Missed,,,,,,,,,,,,,,,,,,
40,PT07M39.00S,2023-05-22T00:37:14.3Z,1,REGULAR,rebound,defensive,[],201567,,,1610612748,9,12,2023-05-22T00:37:17Z,380000,False,,,0,,K. Love REBOUND (Off:0 Def:2),[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,Restricted Area,0-8 Center,,,39.0,2.0,2.0,0.0,,,,,,,,,,,,,,
41,PT07M29.00S,2023-05-22T00:37:25.1Z,1,REGULAR,3pt,Jump Shot,[],202710,88.51839684625493,94.85294117647058,1610612748,9,12,2023-05-22T00:46:15Z,390000,False,224.0,55.0,1,right,MISS J. Butler pullup 3PT,[202710],1610612748.0,MIA,pullup,,,Butler,J. Butler,,,,,Right Corner 3,24+ Right,23.1,Missed,,,,,,,,,,,,,,,,,,
42,PT07M26.00S,2023-05-22T00:37:28.1Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,9,12,2023-05-22T00:37:30Z,400000,False,,,0,,J. Tatum REBOUND (Off:1 Def:2),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Right Corner 3,24+ Right,,,41.0,3.0,2.0,1.0,,,,,,,,,,,,,,
43,PT07M17.00S,2023-05-22T00:37:35.9Z,1,REGULAR,turnover,lost ball,[],1628369,,,1610612738,9,12,2023-05-22T00:37:40Z,410000,False,,,0,,J. Tatum lost ball TURNOVER (1 TO),"[1628369, 202710]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,1.0,Butler,202710.0,,,,,,,
44,PT07M17.00S,2023-05-22T00:37:35.9Z,1,REGULAR,steal,,[],202710,,,1610612748,9,12,2023-05-22T00:37:37Z,420000,False,,,0,,J. Butler STEAL (1 STL),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
45,PT07M13.00S,2023-05-22T00:37:45.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,9,12,2023-05-22T00:37:45Z,430000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,PT07M13.00S,2023-05-22T00:37:59.8Z,1,REGULAR,substitution,out,[],201567,,,1610612748,9,12,2023-05-22T00:41:09Z,440000,False,,,0,,SUB out: K. Love,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
47,PT07M13.00S,2023-05-22T00:37:59.8Z,1,REGULAR,substitution,in,[],1628997,,,1610612748,9,12,2023-05-22T00:41:09Z,450000,False,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
48,PT07M03.00S,2023-05-22T00:41:40.0Z,1,REGULAR,foul,personal,[],1628401,,,1610612748,9,12,2023-05-22T00:41:54Z,460000,False,,,0,,D. White personal FOUL (1 PF),"[1628401, 1629622]",1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,1146.0,1.0,0.0,Strus,1629622.0
50,PT06M55.00S,2023-05-22T00:41:59.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629622,72.7496714848883,16.42156862745098,1610612748,9,12,2023-05-22T00:42:03Z,480000,False,-168.0,204.0,1,right,MISS M. Strus 26' pullup 3PT,[1629622],1610612748.0,MIA,pullup,,,Strus,M. Strus,,,,,Above the Break 3,24+ Left Center,26.4,Missed,,,,,,,,,,,,,,,,,,
51,PT06M52.00S,2023-05-22T00:42:02.4Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,9,12,2023-05-22T00:42:03Z,490000,False,,,0,,J. Tatum REBOUND (Off:1 Def:3),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,,,50.0,4.0,3.0,1.0,,,,,,,,,,,,,,
74,PT06M49.00S,2023-05-22T00:42:11.7Z,1,REGULAR,turnover,out-of-bounds,[],1627759,,,1610612738,9,12,2023-05-22T00:44:27Z,515000,False,,,0,,J. Brown lost ball out-of-bounds TURNOVER (1 TO),[1627759],1610612738.0,BOS,lost ball,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1.0,,,,,1146.0,,,,
55,PT06M30.00S,2023-05-22T00:42:29.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628997,94.03745072273325,1.715686274509804,1610612748,12,12,2023-05-22T00:44:27Z,530000,False,-241.0,4.0,1,right,C. Martin 24' 3PT  (3 PTS) (J. Butler 1 AST),"[1628997, 202710]",1610612748.0,MIA,,,,Martin,C. Martin,,,,,Left Corner 3,24+ Left,24.14,Made,,,,,3.0,J. Butler,202710.0,1.0,,,,,,,,,,
57,PT06M12.00S,2023-05-22T00:42:47.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,19.136005256241788,51.71568627450981,1610612738,12,14,2023-05-22T00:42:51Z,550000,False,-9.0,127.0,1,left,J. Brown 12' turnaround fadeaway Jump Shot (6 PTS) (M. Smart 3 AST),"[1627759, 203935]",1610612738.0,BOS,turnaround fadeaway,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Center,12.77,Made,,,,,6.0,M. Smart,203935.0,3.0,,,,,,,,,,
59,PT06M00.00S,2023-05-22T00:42:58.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629216,92.9862023653088,54.166666666666664,1610612748,14,14,2023-05-22T00:50:28Z,570000,False,21.0,13.0,1,right,G. Vincent driving floating bank Jump Shot (2 PTS),[1629216],1610612748.0,MIA,driving floating bank,,,Vincent,G. Vincent,,,,,Restricted Area,0-8 Center,2.47,Made,,,,,2.0,,,,,,,,,,,,,
60,PT05M48.00S,2023-05-22T00:43:10.5Z,1,REGULAR,2pt,Jump Shot,[],1627759,8.492115637319317,28.431372549019606,1610612738,14,16,2023-05-22T00:48:21Z,580000,False,108.0,27.0,1,left,J. Brown 11' turnaround fadeaway Jump Shot (8 PTS) (M. Smart 4 AST),"[1627759, 203935]",1610612738.0,BOS,turnaround fadeaway,,,Brown,J. Brown,,,,,Mid-Range,8-16 Right,11.12,Made,,,,,8.0,M. Smart,203935.0,4.0,,,,,,,,,,
62,PT05M36.00S,2023-05-22T00:43:31.8Z,1,REGULAR,foul,offensive,[],1628389,,,1610612748,14,16,2023-05-22T00:46:32Z,600000,False,,,0,,B. Adebayo off-the-ball offensive FOUL (1 PF),"[1628389, 203935]",1610612748.0,MIA,off-the-ball,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,1146.0,1.0,0.0,Smart,203935.0
64,PT05M36.00S,2023-05-22T00:43:31.8Z,1,REGULAR,turnover,offensive foul,[],1628389,,,1610612748,14,16,2023-05-22T00:43:31Z,620000,False,,,0,,B. Adebayo offensive foul TURNOVER (2 TO),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,2.0,,,,,1146.0,,,,
65,PT05M36.00S,2023-05-22T00:43:43.4Z,1,REGULAR,substitution,out,[],1628369,,,1610612738,14,16,2023-05-22T00:43:54Z,630000,False,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT05M36.00S,2023-05-22T00:43:43.4Z,1,REGULAR,substitution,out,[],203935,,,1610612738,14,16,2023-05-22T00:43:54Z,640000,False,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT05M36.00S,2023-05-22T00:43:43.4Z,1,REGULAR,substitution,in,[],1627763,,,1610612738,14,16,2023-05-22T00:43:54Z,650000,False,,,0,,SUB in: M. Brogdon,[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT05M36.00S,2023-05-22T00:43:43.4Z,1,REGULAR,substitution,in,[],1629057,,,1610612738,14,16,2023-05-22T00:43:54Z,660000,False,,,0,,SUB in: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT05M28.00S,2023-05-22T00:44:00.5Z,1,REGULAR,foul,offensive,[],1629057,,,1610612738,14,16,2023-05-22T00:46:03Z,670000,False,,,0,,R. Williams III off-the-ball offensive FOUL (1 PF),"[1629057, 1629216]",1610612738.0,BOS,off-the-ball,,,Williams III,R. Williams III,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,200832.0,1.0,0.0,Vincent,1629216.0
71,PT05M28.00S,2023-05-22T00:44:00.5Z,1,REGULAR,turnover,offensive foul,[],1629057,,,1610612738,14,16,2023-05-22T00:45:47Z,690000,False,,,0,,R. Williams III offensive foul TURNOVER (1 TO),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1.0,,,,,200832.0,,,,
72,PT05M21.00S,2023-05-22T00:44:23.8Z,1,REGULAR,foul,personal,[],1627759,,,1610612748,14,16,2023-05-22T00:44:38Z,700000,False,,,0,,J. Brown personal FOUL (1 PF),"[1627759, 202710]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,1146.0,1.0,0.0,Butler,202710.0
75,PT05M04.00S,2023-05-22T00:44:49.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629216,92.59198423127464,98.0392156862745,1610612748,17,16,2023-05-22T00:44:55Z,720000,False,240.0,17.0,1,right,G. Vincent 24' 3PT  (5 PTS) (J. Butler 2 AST),"[1629216, 202710]",1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,Right Corner 3,24+ Right,24.08,Made,,,,,5.0,J. Butler,202710.0,2.0,,,,,,,,,,
77,PT04M50.00S,2023-05-22T00:45:03.4Z,1,REGULAR,3pt,Jump Shot,[],1627763,20.97568988173456,93.13725490196079,1610612738,17,16,2023-05-22T00:45:16Z,740000,False,-216.0,145.0,1,left,MISS M. Brogdon 25' 3PT,[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Left Center,25.97,Missed,,,,,,,,,,,,,,,,,,
78,PT04M49.00S,2023-05-22T00:45:04.4Z,1,REGULAR,rebound,offensive,[],1628401,,,1610612738,17,16,2023-05-22T00:58:36Z,750000,False,,,0,,D. White REBOUND (Off:1 Def:0),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Left Center,,,77.0,1.0,0.0,1.0,,,,,,,,,,,,,,
150,PT04M47.00S,2023-05-22T00:45:16.8Z,1,REGULAR,turnover,bad pass,[],1628401,,,1610612738,17,16,2023-05-22T00:59:13Z,760000,False,,,0,,D. White bad pass TURNOVER (1 TO),"[1628401, 1629622]",1610612738.0,BOS,,,,White,D. White,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1.0,Strus,1629622.0,,,,,,,
151,PT04M47.00S,2023-05-22T00:45:16.8Z,1,REGULAR,steal,,[],1629622,,,1610612748,17,16,2023-05-22T00:59:13Z,765000,False,,,0,,M. Strus STEAL (1 STL),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
80,PT04M42.00S,2023-05-22T00:45:30.3Z,1,REGULAR,foul,personal,['2freethrow'],1629057,,,1610612748,17,16,2023-05-22T00:47:36Z,770000,False,,,0,,R. Williams III shooting personal FOUL (2 PF) (Adebayo 2 FT),"[1629057, 1628389]",1610612738.0,BOS,shooting,,,Williams III,R. Williams III,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,1146.0,2.0,0.0,Adebayo,1628389.0
82,PT04M42.00S,2023-05-22T00:45:47.5Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1628389,,,1610612748,18,16,2023-05-22T00:59:13Z,790000,False,,,0,,B. Adebayo Free Throw 1 of 2 (3 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
83,PT04M42.00S,2023-05-22T00:45:49.2Z,1,REGULAR,substitution,out,[],1629216,,,1610612748,18,16,2023-05-22T00:45:57Z,800000,False,,,0,,SUB out: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT04M42.00S,2023-05-22T00:45:49.2Z,1,REGULAR,substitution,out,[],1629057,,,1610612748,18,16,2023-05-22T00:45:57Z,810000,False,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT04M42.00S,2023-05-22T00:45:49.2Z,1,REGULAR,substitution,in,[],200768,,,1610612748,18,16,2023-05-22T00:45:57Z,820000,False,,,0,,SUB in: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT04M42.00S,2023-05-22T00:45:49.2Z,1,REGULAR,substitution,in,[],1629684,,,1610612748,18,16,2023-05-22T00:45:57Z,830000,False,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT04M42.00S,2023-05-22T00:45:47.5Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1628389,,,1610612748,18,16,2023-05-22T00:59:13Z,840000,False,,,0,,MISS B. Adebayo Free Throw 2 of 2,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
88,PT04M39.00S,2023-05-22T00:45:50.5Z,1,REGULAR,rebound,defensive,[],1627759,,,1610612738,18,16,2023-05-22T00:46:27Z,850000,False,,,0,,J. Brown REBOUND (Off:0 Def:2),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,87.0,2.0,2.0,0.0,,,,,,,,,,,,,,
89,PT04M29.00S,2023-05-22T00:46:36.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,7.30946123521682,45.588235294117645,1610612738,18,16,2023-05-22T00:53:34Z,860000,False,22.0,16.0,1,left,MISS J. Brown driving Layup,[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,2.74,Missed,,,,,,,,,,,,,,,,,,
90,PT04M27.00S,2023-05-22T00:46:38.3Z,1,REGULAR,rebound,defensive,[],1629622,,,1610612748,18,16,2023-05-22T00:46:47Z,870000,False,,,0,,M. Strus REBOUND (Off:0 Def:1),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,Restricted Area,0-8 Center,,,89.0,1.0,1.0,0.0,,,,,,,,,,,,,,
